,atletas.preco_num,atletas.foto,atletas.posicao_id,atletas.media_num,atletas.apelido_abreviado,atletas.apelido,atletas.pontos_num,atletas.status_id,atletas.clube_id,atletas.variacao_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.rodada_id,atletas.nome,atletas.slug,atletas.minimo_para_valorizar,atletas.atleta_id,CA,DS,FC,FD,FF,FS,PI,SG,A,G,DE,DP,GS,GC,PC,FT,I,CV,PP,PS
268,4.95,https://s.glbimg.com/es/sde/f/2022/04/02/6414b12330ce3b868c7e9b91a6289866_FORMATO.png,4,2.91,Jean,Jean,0.0,6,286,0.0,Juventude,14,25,Jean Carlos de Souza Irmer,jean,,89150,3.0,33.0,15.0,4.0,6.0,9.0,54.0,,,,,,,,,,,,,
269,7.35,https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,3,3.23,I. Maidana,Iago Maidana,4.5,7,327,0.82,América-MG,14,25,Iago Justen Maidana Martins,iago-maidana,,89226,2.0,8.0,17.0,,1.0,1.0,45.0,5.0,,3.0,,,,,,,,1.0,,
270,3.25,https://s.glbimg.com/es/sde/f/2022/04/13/4c8702a05eb20f2e973e719c61d29092_FORMATO.png,4,1.41,M. Sales,Matheus Sales,-0.1,6,290,-0.3,Goiás,21,25,Matheus de Sales Cabral,matheus-sales,,89285,5.0,27.0,18.0,2.0,7.0,11.0,49.0,,,,,,,,1.0,,,,,
271,3.99,https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png,5,2.42,B. Angulo,Bryan Angulo,0.0,6,277,0.0,Santos,14,25,Brayan Dennis Angulo Tenorio,bryan-angulo,,89435,,5.0,1.0,2.0,2.0,6.0,25.0,,1.0,2.0,,,,,,1.0,4.0,,,
272,7.5,https://s.glbimg.com/es/sde/f/2022/07/15/2609f439079631b8b5b1affd471b8813_FORMATO.png,3,6.65,I. Rabello,Igor Rabello,0.0,5,282,0.0,Atlético-MG,7,25,Igor Rabello da Costa,igor-rabello,,89493,1.0,20.0,7.0,1.0,2.0,3.0,16.0,2.0,1.0,1.0,,,,,,,,,,
273,4.25,https://s.glbimg.com/es/sde/f/2022/04/25/5ffefa1d5a1967debcc7f42bdaacdd9e_FORMATO.png,4,1.42,T. Maia,Thiago Maia,0.0,6,262,0.0,Flamengo,17,25,Thiago Maia Alencar,thiago-maia,,89637,3.0,26.0,17.0,3.0,2.0,2.0,51.0,,,,,,,,,,,,,
274,8.62,https://s.glbimg.com/es/sde/f/2022/02/24/8fb43cd4c4ebb6cd5ac890a7feafc838_FORMATO.png,2,4.97,C. Silva,Cris Silva,0.0,6,266,0.0,Fluminense,7,25,Cristiano da Silva Leite ,cris-silva,,89668,,11.0,4.0,3.0,1.0,7.0,51.0,3.0,1.0,,,,,,,,,,,
275,2.14,https://s.glbimg.com/es/sde/f/2022/02/22/86c0d4d6ac47c43279f6f3574192781d_FORMATO.png,5,2.45,I. Castilho,Iury Castilho,0.0,6,354,0.0,Ceará,8,25,Iury Lirio Freitas de Castilho,iury-castilho,,89695,3.0,7.0,10.0,3.0,1.0,17.0,22.0,,1.0,,,,,,,,5.0,,,1.0
276,2.75,https://s.glbimg.com/es/sde/f/2022/02/24/474334d9aac64c11c2e9ba0bfa9b0931_FORMATO.png,5,1.07,Rômulo ,Rômulo ,0.0,6,314,0.0,Avaí,7,25,Rômulo dos Santos de Souza,romulo,,89696,,3.0,2.0,2.0,2.0,4.0,15.0,,,,,,,,,,,,,
277,22.96,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,5,5.86,Calleri,Calleri,0.0,7,276,0.0,São Paulo,23,25,Jonathan Calleri,calleri,,89840,3.0,13.0,29.0,16.0,20.0,40.0,115.0,,1.0,11.0,,,,,,,18.0,,1.0,
278,13.48,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,5,3.76,R. Guedes,Róger Guedes,1.9,7,264,0.16,Corinthians,22,25,Róger Krug Guedes,roger-guedes,,89898,4.0,1.0,11.0,14.0,19.0,30.0,103.0,,1.0,6.0,,,,,,,7.0,,,
279,3.0,https://s.glbimg.com/es/sde/f/2022/08/16/8897dbb1a4d7e0fdcd072c424097d0d1_FORMATO.png,3,0.0,Wellington,Wellington,0.0,6,314,0.0,Avaí,0,25,Wellington Ferreira Nascimento,wellington,,89900,,,,,,,,,,,,,,,,,,,,
280,13.53,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,5,6.45,Mendoza,Mendoza,5.8,7,354,-0.11,Ceará,20,25,John Stiven Mendoza Valencia,mendoza,,90031,4.0,12.0,20.0,15.0,20.0,45.0,113.0,,1.0,9.0,,,,,,1.0,8.0,,,
281,8.43,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,2,3.92,B. Pacheco,Bruno Pacheco,0.0,7,354,-1.12,Ceará,19,25,Bruno de Jesus Pacheco,bruno-pacheco,,90061,4.0,44.0,21.0,3.0,3.0,30.0,159.0,3.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,
282,14.9,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,5,5.88,B. Henrique,Bruno Henrique,0.0,5,262,0.0,Flamengo,8,25,Bruno Henrique Pinto,bruno-henrique,,90285,3.0,13.0,11.0,7.0,4.0,20.0,41.0,,2.0,1.0,,,,,,1.0,8.0,,,
283,4.77,https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png,4,0.0,Jailson,Jailson,0.0,5,275,0.0,Palmeiras,1,25,Jaílson Marques Siqueira,jailson,,90290,,,,,,,,,,,,,,,,,,,,
284,2.46,https://s.glbimg.com/es/sde/f/2022/08/11/502e7dd3443915ed5a40220521762bfe_FORMATO.png,5,1.28,P. Rocha,Pedro Rocha,0.7,6,356,-0.31,Fortaleza,7,25,Pedro Rocha Neves,pedro-rocha,,90302,,2.0,2.0,1.0,1.0,4.0,15.0,,1.0,,,,,,,,3.0,,,
285,4.81,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,5,1.75,David,David,0.0,6,285,0.0,Internacional,16,25,David Correa da Fonseca,david,,90309,1.0,11.0,20.0,4.0,6.0,16.0,53.0,,2.0,,,,,,,1.0,5.0,1.0,,
286,7.91,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,5,2.42,D. Gonçalves,Diego Gonçalves,0.0,6,263,0.0,Botafogo,9,25,Diego Gonçalves,diego-goncalves,,90540,1.0,5.0,8.0,3.0,3.0,5.0,51.0,,,2.0,,,,,,,2.0,,,
287,3.32,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,4,1.17,Y. Lima,Yuri Lima,0.0,6,286,0.0,Juventude,16,25,Yuri Oliveira Lima,yuri-lima,,90569,6.0,25.0,30.0,5.0,4.0,6.0,87.0,,,,,,,,,,,,,
288,4.54,https://s.glbimg.com/es/sde/f/2022/04/15/28e8b65d5222a5debc200d5ed0567fae_FORMATO.png,5,2.66,L. Fernando,Luiz Fernando ,1.9,7,373,-0.68,Atlético-GO,18,25,Luiz Fernando Moraes dos Santos,luiz-fernando,,90715,2.0,18.0,12.0,5.0,11.0,25.0,53.0,,2.0,,,,,,,1.0,6.0,1.0,,
289,5.66,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,3,5.33,F. Bruno,Fabrício Bruno,-1.0,3,262,-0.96,Flamengo,6,25,Fabrício Bruno Soares de Faria,fabricio-bruno,,90768,3.0,4.0,5.0,,1.0,4.0,21.0,3.0,,2.0,,,,,,,,,,
290,2.89,https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png,3,0.43,Klaus,Klaus,1.9,7,373,0.27,Atlético-GO,6,25,Willian Klaus,klaus,,90846,,3.0,4.0,,2.0,1.0,19.0,,,,,,,,,,,,,
291,4.55,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,5,1.69,C. Eduardo,Carlos Eduardo,0.0,6,280,0.0,Bragantino,14,25,Carlos Eduardo Ferreira de Souza,carlos-eduardo,,90917,2.0,10.0,14.0,2.0,4.0,18.0,22.0,,1.0,,,,,,,,5.0,,,1.0
292,4.93,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,1,2.78,Ronaldo,Ronaldo,0.0,5,373,0.0,Atlético-GO,18,25,Ronaldo de Oliveira Strada,ronaldo,,91101,1.0,1.0,,,,2.0,,2.0,,,66.0,,27.0,,,,,,,
293,8.78,https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,5,3.94,Everaldo ,Everaldo ,3.2,7,327,0.66,América-MG,18,25,Everaldo Silva do Nascimento,everaldo,,91151,3.0,22.0,20.0,6.0,12.0,38.0,111.0,,2.0,2.0,,,,,,1.0,2.0,,,
294,4.2,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,3,2.39,Éder,Éder,4.7,7,327,1.01,América-MG,22,25,Éder Ferreira Graminho,eder,,91203,5.0,23.0,30.0,2.0,1.0,5.0,88.0,7.0,2.0,,,,,1.0,,,,,,
295,4.0,https://s.glbimg.com/es/sde/f/2022/08/17/48fb8d037293092aeada232c3cac8c4e_FORMATO.png,1,0.0,L. Perri,Lucas Perri,0.0,6,263,0.0,Botafogo,0,25,Lucas Estella Perri,lucas-perri,,91260,,,,,,,,,,,,,,,,,,,,
296,4.38,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,1,2.74,César,César,0.0,6,286,0.0,Juventude,18,25,César Augusto Soares dos Reis Ribela,cesar,,91422,1.0,,,,,3.0,,3.0,,,58.0,1.0,31.0,,,,,,,
297,6.71,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/07/29/c044299d78026585334fdecd617663c2_FORMATO.png,4,0.4,E. Pulgar,Erick Pulgar,0.9,7,262,0.02,Flamengo,2,25,Erick Antonio Pulgar Farfán,erick-pulgar,,91473,,2.0,3.0,,,,7.0,,,,,,,,,,,,,
298,5.56,https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png,5,1.13,Eder,Eder,0.0,6,276,0.0,São Paulo,18,25,Eder Citadin Martins,eder,,91521,2.0,7.0,8.0,1.0,4.0,9.0,26.0,,,1.0,,,,,,1.0,9.0,,,
299,5.93,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,3,2.71,Arboleda,Arboleda,0.0,5,276,0.0,São Paulo,8,25,Robert Abel Arboleda Escobar,arboleda,,91573,1.0,16.0,9.0,2.0,3.0,3.0,31.0,,,,,,,,,1.0,,,,
300,10.85,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,5,5.2,Rony,Rony,0.5,7,275,-1.28,Palmeiras,20,25,Ronielson da Silva Barbosa,rony,,91607,1.0,14.0,22.0,10.0,21.0,22.0,68.0,,,8.0,,,,,,,18.0,,,
301,5.01,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,2,2.01,I. Cariús,Igor Cariús,0.0,6,1371,0.0,Cuiabá,9,25,Igor Aquino da Silva,igor-carius,,91639,3.0,9.0,8.0,,1.0,8.0,70.0,3.0,,,,,,,,,1.0,,,
302,5.4,https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png,3,3.12,Adryelson,Adryelson,4.7,7,263,0.96,Botafogo,4,25,Adryelson Shawann Lima Silva,adryelson,,91664,1.0,6.0,5.0,1.0,3.0,,6.0,1.0,,,,,,,,,2.0,,,
303,4.49,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,4,1.99,Eduardo,Eduardo,0.0,7,314,0.0,Avaí,22,25,Eduardo Jacinto de Biasi,eduardo,,91688,5.0,21.0,36.0,6.0,12.0,27.0,88.0,,1.0,1.0,,,,,,,1.0,,,
304,11.6,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,3,4.07,Nino,Nino,0.0,7,266,0.0,Fluminense,19,25,Marcílio Florêncio Mota Filho,nino,,91708,3.0,26.0,17.0,3.0,3.0,28.0,58.0,8.0,,,,,,,,,2.0,,,
305,1.13,https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png,1,-1.0,M. Alves,Matheus Alves,0.0,6,290,0.0,Goiás,0,25,Matheus Alves da Silva Cardoso,matheus-alves,,91712,1.0,,,,,,,,,,,,,,,,,,,
306,5.42,https://s.glbimg.com/es/sde/f/2022/05/12/45a83db9239c27b8656c352b426c9f83_FORMATO.png,4,2.66,Felipe,Felipe,0.0,6,356,0.0,Fortaleza,11,25,Luiz Antonio Ferreira Rodrigues,felipe,,91733,2.0,23.0,14.0,,3.0,13.0,60.0,,1.0,,,,,,,,,,,
307,2.14,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png,3,-0.17,D. Duarte,David Duarte,0.0,6,266,0.0,Fluminense,3,25,David de Duarte Macedo,david-duarte,,91772,1.0,1.0,1.0,,,,4.0,,,,,,,,,,,,,
308,3.73,https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png,3,3.43,Nogueira,Nogueira,0.0,6,286,0.0,Juventude,3,25,Ygor Nogueira de Paula,nogueira,,91815,1.0,11.0,1.0,,,1.0,11.0,,,,,,,,1.0,,,,,
309,3.59,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png,2,2.14,Hayner,Hayner,0.0,7,373,0.0,Atlético-GO,18,25,Hayner Willian Monjardim Cordeiro,hayner,,91856,8.0,21.0,26.0,2.0,3.0,30.0,128.0,3.0,2.0,,,,,,,,7.0,1.0,,1.0
310,5.6,https://s.glbimg.com/es/sde/f/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png,2,2.83,Kevin ,Kevin ,-0.5,3,314,-0.13,Avaí,22,25,Kevin Peterson dos Santos Silva,kevin,,91888,3.0,44.0,23.0,4.0,6.0,11.0,286.0,4.0,1.0,1.0,,,,,,,1.0,,,
311,7.67,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png,5,2.33,Pavón,Pavón,0.0,6,282,0.0,Atlético-MG,6,25,Cristian David Pavón,pavon,,91908,1.0,6.0,6.0,,4.0,4.0,36.0,,,1.0,,,,,,,,,,
312,3.0,https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png,3,0.0,Everson,Everson,0.0,6,290,0.0,Goiás,0,25,Everson Bispo Pereira,everson,,91929,,,,,,,,,,,,,,,,,,,,
313,4.0,https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png,4,0.0,Bassani,Bassani,0.0,6,286,0.0,Juventude,0,25,Rodrigo Bassani da Cruz,bassani,,91968,,,,,,,,,,,,,,,,,,,,
314,4.68,https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png,5,2.32,A. Luís,André Luís,5.2,7,1371,0.31,Cuiabá,20,25,Andre Luis da Costa Alfredo,andre-luis,,92146,2.0,15.0,15.0,6.0,5.0,32.0,40.0,,,1.0,,,,,,1.0,1.0,,,1.0
315,6.82,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,6,3.92,J. Ventura,Jair Ventura,4.11,7,290,0.21,Goiás,24,25,Jair Ventura,jair-ventura,,92180,,,,,,,,,,,,,,,,,,,,
316,7.49,https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,4,3.19,Raul,Raul,5.1,6,280,0.61,Bragantino,19,25,Raul Lô Gonçalves,raul,,92496,2.0,46.0,22.0,1.0,8.0,34.0,98.0,,,,,,,,1.0,,,,,
317,5.83,https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png,5,3.35,Deyverson,Deyverson,7.2,6,1371,0.92,Cuiabá,4,25,Deyverson Brum Silva Acosta,deyverson,,92708,1.0,,1.0,3.0,3.0,6.0,18.0,,,1.0,,,,,,,5.0,,,
318,4.98,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png,5,0.71,J. Moraes,Júnior Moraes,0.0,6,264,0.0,Corinthians,8,25,Aluísio Chaves Ribeiro Moraes Júnior,junior-moraes,,93014,1.0,5.0,9.0,1.0,1.0,5.0,11.0,,,,,,,,,,,,,
319,4.29,https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png,4,0.1,M. Vital,Mateus Vital,0.0,6,264,-0.06,Corinthians,3,25,Mateus da Silva Vital Assumpção,mateus-vital,,93108,,,1.0,,,3.0,9.0,,,,,,,,,,,,,
320,4.18,https://s.glbimg.com/es/sde/f/2022/08/12/e5c1ae862264c94a04b306f543783236_FORMATO.png,3,1.7,Chancellor,Chancellor,0.4,7,294,-0.45,Coritiba,2,25,Jhon Carlos Chancellor Cedeño,chancellor,,93166,1.0,1.0,3.0,,,,8.0,1.0,,,,,,,,,1.0,,,
321,8.0,https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png,2,4.41,R. Ramos,Rafael Ramos,1.1,6,264,-0.44,Corinthians,17,25,Rafael António Figueiredo Ramos,rafael-ramos,,93236,3.0,38.0,18.0,1.0,2.0,11.0,155.0,8.0,1.0,,,,,,,,,,,
322,4.11,https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png,3,2.63,J. Carli,Joel Carli,0.0,6,263,0.0,Botafogo,4,25,Mauro Joel Carli,joel-carli,,93414,3.0,3.0,2.0,,2.0,1.0,16.0,1.0,1.0,,,,,,,,,,,
323,4.72,https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png,5,4.0,Wanderson,Wanderson,0.3,7,285,-1.88,Internacional,17,25,Wanderson Maciel Sousa Campos,wanderson,,93478,3.0,3.0,14.0,7.0,6.0,11.0,81.0,,2.0,6.0,,,,,,1.0,1.0,,,
324,4.3,https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png,4,2.0,Benítez,Benítez,-1.1,6,327,-0.8,América-MG,4,25,Martín Nicolás Benítez,benitez,,93550,,1.0,4.0,2.0,,5.0,19.0,,1.0,,,,,,,,,,,
325,5.09,https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png,2,2.79,P. Henrique,Paulo Henrique,3.2,7,286,0.51,Juventude,17,25,Paulo Henrique de Oliveira Alves,paulo-henrique,,93716,2.0,24.0,21.0,1.0,4.0,8.0,92.0,4.0,,1.0,,,,,,,3.0,,,
326,17.2,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,4,9.77,Andrey,Andrey,0.0,5,294,0.0,Coritiba,6,25,Andrey Ramos do Nascimento,andrey,,93787,1.0,19.0,11.0,5.0,8.0,11.0,28.0,,,3.0,,,,,,,,,,1.0
327,7.26,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,4,3.37,M. Freitas,Marlon Freitas,0.3,7,373,-0.11,Atlético-GO,24,25,Marlon Rodrigues Freitas,marlon-freitas,,93790,2.0,46.0,14.0,5.0,9.0,3.0,178.0,,3.0,3.0,,,,1.0,,1.0,2.0,,1.0,
328,2.48,https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png,1,3.5,Keiller,Keiller,0.0,6,285,0.0,Internacional,3,25,Keiller da Silva Nunes,keiller,,93834,2.0,,,,,1.0,,1.0,,,10.0,,4.0,,1.0,,,,,
329,8.49,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,1,3.06,Cleiton,Cleiton,-3.0,6,280,-0.8,Bragantino,23,25,Cleiton Schwengber,cleiton,,93882,3.0,,,,,7.0,,6.0,,,73.0,,29.0,1.0,1.0,,,,,
330,3.3,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,4,2.66,Matheusinho,Matheusinho,9.3,6,327,1.36,América-MG,16,25,Matheus Leonardo Sales Cardoso,matheusinho,,93886,2.0,22.0,15.0,3.0,6.0,21.0,62.0,,1.0,1.0,,,,,,,1.0,1.0,,
331,3.2,https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png,5,0.8,B. Lopes,Breno Lopes,0.0,6,275,0.0,Palmeiras,13,25,Breno Henrique Vasconcelos Lopes,breno-lopes,,93988,,2.0,2.0,3.0,,8.0,26.0,,,,,,,,,1.0,3.0,,,1.0
332,5.92,https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png,1,8.0,J. Victor,John Victor,0.0,6,277,0.0,Santos,1,25,John Victor Maciel Furtado,john-victor,,94044,,,,,,2.0,,1.0,,,2.0,,,,,,,,,
333,3.86,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png,4,1.65,M. Fernandes,Matheus Fernandes,0.9,6,293,0.39,Athlético-PR,13,25,Matheus Fernandes Siqueira,matheus-fernandes,,94067,2.0,25.0,14.0,4.0,1.0,4.0,29.0,,,,,,,,,,,,,
334,4.37,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,4,1.12,Maycon,Maycon,0.0,5,264,0.0,Corinthians,11,25,Maycon de Andrade Barberan,maycon,,94154,3.0,15.0,11.0,,6.0,4.0,62.0,,,,,,,,,,,,,
335,7.92,https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png,5,4.01,D. Belmonte,Dadá Belmonte,15.3,7,290,2.47,Goiás,23,25,Adaílson Freire Pereira da Silva,dada-belmonte,,94263,5.0,34.0,39.0,5.0,18.0,42.0,117.0,,4.0,2.0,,,,,,1.0,3.0,,,
336,14.0,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,4,4.75,R. Veiga,Raphael Veiga,0.0,7,275,0.0,Palmeiras,18,25,Raphael Cavalcante Veiga,raphael-veiga,,94509,1.0,22.0,16.0,9.0,13.0,29.0,82.0,,3.0,3.0,,,,,,1.0,4.0,,1.0,
337,9.41,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png,5,5.04,Pedro,Pedro,0.7,3,262,-0.63,Flamengo,20,25,Pedro Guilherme Abreu dos Santos,pedro,,94583,3.0,7.0,14.0,8.0,14.0,12.0,38.0,,3.0,7.0,,,,,,3.0,3.0,,1.0,1.0
338,2.51,https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png,2,1.47,Landázuri,Landázuri,0.0,6,356,0.0,Fortaleza,7,25,Anthony Rigoberto Landázuri Estacio,landazuri,,94787,1.0,9.0,16.0,1.0,,5.0,44.0,1.0,,,,,,,,,,,,1.0
339,4.84,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,5,2.22,Capixaba,Capixaba,0.0,6,286,0.0,Juventude,14,25,João Victor da Vitória Fernandes,capixaba,,94894,3.0,19.0,13.0,3.0,7.0,22.0,50.0,,,,,,,,,,,,,
340,12.01,https://s.glbimg.com/es/sde/f/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png,4,5.0,N. Fernández,Nacho Fernández,2.3,6,282,0.07,Atlético-MG,21,25,Ignacio Martín Fernández,nacho-fernandez,,94916,4.0,36.0,10.0,15.0,11.0,35.0,164.0,,5.0,2.0,,,,,,,1.0,,,
341,4.37,https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png,4,3.01,L. Fernandes,Lucas Fernandes,1.0,7,263,-0.34,Botafogo,17,25,Lucas Fernandes da Silva,lucas-fernandes,,94931,3.0,18.0,21.0,10.0,15.0,20.0,111.0,,2.0,,,,,,,2.0,,,,
342,8.03,https://s.glbimg.com/es/sde/f/2022/05/12/91620964c17b6d42449ebab1cb868d24_FORMATO.png,2,5.86,J. Capixaba,Juninho Capixaba,3.2,7,356,-1.89,Fortaleza,21,25,Luis Antônio da Rocha Júnior,juninho-capixaba,,94968,5.0,53.0,34.0,5.0,12.0,30.0,251.0,9.0,2.0,1.0,,,,,,2.0,,,,
343,1.0,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png,1,0.0,P. Paulo,Pedro Paulo,0.0,6,373,0.0,Atlético-GO,0,25,Pedro Paulo Ferreira Barbosa da Costa,pedro-paulo,,95040,,,,,,,,,,,,,,,,,,,,
344,6.12,https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png,2,5.39,Moraes,Moraes,0.0,7,286,0.0,Juventude,14,25,Onitlasi Júnior de Moraes Rodrigues,moraes,,95058,1.0,32.0,5.0,5.0,11.0,12.0,140.0,4.0,1.0,1.0,,,,,,,3.0,,,
345,3.96,https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png,2,1.92,Jefferson,Jefferson,0.4,6,373,-0.89,Atlético-GO,23,25,Jefferson Junio Antônio da Silva,jefferson,,95220,2.0,19.0,21.0,2.0,9.0,17.0,165.0,3.0,1.0,1.0,,,,,,,,,,
346,3.03,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png,5,1.6,Marcinho,Marcinho,-0.1,6,314,-0.54,Avaí,7,25,Márcio Antônio de Sousa Júnior,marcinho,,95332,,7.0,2.0,2.0,1.0,3.0,12.0,,,,,,,,,,1.0,,,
