,atletas.atleta_id,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.clube_id,atletas.nome,atletas.posicao_id,atletas.foto,atletas.slug,atletas.rodada_id,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.apelido,atletas.jogos_num,atletas.pontos_num,atletas.media_num,atletas.clube.id.full.name,A,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PI,PP,PS,PC,SG,DE,GS,GC,DP
389,98832,2.35,7,J. Pyerre,314,Jean Pyerre Casagrande Silveira Correa,4,https://s.glbimg.com/es/sde/f/2022/04/13/314c25e8b719422ff7df581055839515_FORMATO.png,jean-pyerre,33,-0.1,,Jean Pyerre,20,-0.5,0.91,Avaí,,2.0,,6.0,4.0,2.0,6.0,11.0,,1.0,,68.0,,,,,,,,
390,98888,1.0,6,C. Vitor,314,Cláudio Vitor Morais de Lima Cruz,1,https://s.glbimg.com/es/sde/f/2022/02/21/5b3e266e38c6e96d2301a3aac76f74d2_FORMATO.png,claudio-vitor,33,0.0,,Cláudio Vitor,0,0.0,0.0,Avaí,,,,,,,,,,,,,,,,,,,,
391,98909,7.61,6,Cuello,293,Tomás Esteban Cuello,5,https://s.sde.globo.com/media/person_role/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png,cuello,33,-1.0,,Cuello,28,0.2,3.58,Athlético-PR,4.0,4.0,,39.0,27.0,9.0,22.0,34.0,,2.0,6.0,151.0,,,,,,,,
392,98976,3.86,6,Gabriel,276,Gabriel Neves Perdomo,4,https://s.glbimg.com/es/sde/f/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,gabriel,33,0.0,,Gabriel,10,0.0,1.21,São Paulo,,4.0,,19.0,11.0,,,1.0,,,,39.0,,,,,,,,
393,99119,6.03,6,L. Braga,277,Lucas Braga Ribeiro,5,https://s.glbimg.com/es/sde/f/2022/03/03/a3607db4d71e6018951bfe51c702fb1a_FORMATO.png,lucas-braga,33,-1.1,,Lucas Braga,30,1.2,3.47,Santos,1.0,3.0,,24.0,21.0,14.0,14.0,60.0,,4.0,2.0,106.0,,,,,,,,
394,99214,5.92,6,R. Fernández,277,Rodrigo Fernández Cedrés,4,https://s.glbimg.com/es/sde/f/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,rodrigo-fernandez,33,0.46,,Rodrigo Fernández,24,4.3,2.24,Santos,,10.0,,64.0,62.0,2.0,9.0,21.0,,,,123.0,,,2.0,,,,,
395,99236,2.2,6,P. García,294,Pablo Javier García Lafluf,4,https://s.glbimg.com/es/sde/f/2022/02/23/56af95dcedcbf6410efc1e0d9432d9a2_FORMATO.png,pablo-garcia,33,0.0,,Pablo García,1,0.0,0.0,Coritiba,,,,,,,,,,,,,,,,,,,,
396,99430,2.06,6,D. Loureiro,373,Diego Terra Loureiro,1,https://s.glbimg.com/es/sde/f/2022/08/16/0d6ff68525592d2d97d4cedb5317c66b_FORMATO.png,diego-loureiro,33,0.0,,Diego Loureiro,2,0.0,0.5,Atlético-GO,,1.0,,,,,,,,,,,,,,,4.0,2.0,,
397,99440,7.36,7,Baralhas,373,Gabriel Baralhas dos Santos,4,https://s.glbimg.com/es/sde/f/2022/03/03/23016221adbd611a74993ecdc84843f5_FORMATO.png,baralhas,33,-0.28,,Baralhas,26,0.8,3.9,Atlético-GO,1.0,10.0,,59.0,36.0,7.0,17.0,14.0,1.0,3.0,,88.0,,,1.0,,,,,
398,99573,3.0,6,I. Bohn,314,Igor José Bohn,1,https://s.sde.globo.com/media/person_role/2022/07/28/d97bc45782baf456d1b40b1d16ed352c_FORMATO.png,igor-bohn,33,0.0,,Igor Bohn,0,0.0,0.0,Avaí,,,,,,,,,,,,,,,,,,,,
399,99670,2.0,6,Arthur,290,Arthur Henrique Vieira Araújo,3,https://s.glbimg.com/es/sde/f/2022/06/27/cfeea87e1e558108c5c50dfd084e1f04_FORMATO.png,arthur,33,0.0,,Arthur,0,0.0,0.0,Goiás,,,,,,,,,,,,,,,,,,,,
400,99815,7.73,7,Arias,266,Jhon Adolfo Arias Andrade,4,https://s.sde.globo.com/media/person_role/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,arias,33,-1.28,,Arias,28,1.3,4.7,Fluminense,8.0,5.0,,32.0,43.0,8.0,12.0,38.0,,7.0,2.0,230.0,,,,,,,,
401,99878,2.0,6,L. Passos,327,Leonardo da Silva Passos,5,https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png,leo-passos,33,0.0,,Léo Passos,0,0.0,0.0,América-MG,,,,,,,,,,,,,,,,,,,,
402,100074,5.4,6,J. Julio,277,Jhojan Esmaides Julio Palacios,5,https://s.glbimg.com/es/sde/f/2022/03/31/c076d4a6758a288c3f3f7521da98c18f_FORMATO.png,jhojan-julio,33,0.0,,Jhojan Julio,11,0.0,2.31,Santos,1.0,2.0,,17.0,20.0,2.0,2.0,18.0,,,3.0,47.0,,,,,,,,
403,100079,12.65,2,Zaracho,282,Federico Matías Javier Zaracho,4,https://s.glbimg.com/es/sde/f/2022/07/15/2298d241c4ec2d5e60d0b370bba36921_FORMATO.png,zaracho,33,-1.12,,Zaracho,19,1.6,5.7,Atlético-MG,2.0,2.0,,54.0,28.0,7.0,12.0,20.0,3.0,2.0,,88.0,,,,,,,,
404,100084,5.46,6,I. Gomes,276,Igor Silveira Gomes,4,https://s.glbimg.com/es/sde/f/2022/03/01/b6d68ea91db4955b888e119a851704eb_FORMATO.png,igor-gomes,33,0.35,,Igor Gomes,27,2.2,1.58,São Paulo,3.0,3.0,1.0,28.0,29.0,4.0,10.0,23.0,,,2.0,150.0,,,,,,,,
405,100289,4.13,6,F. Pires,286,Felipe Augusto Rodrigues Pires,5,https://s.glbimg.com/es/sde/f/2022/08/06/f016d3ea4f1bdceef28512d7bf47fd36_FORMATO.png,felipe-pires,33,0.0,,Felipe Pires,9,0.0,1.62,Juventude,2.0,4.0,,3.0,12.0,3.0,3.0,11.0,,,3.0,26.0,,,,,,,,
406,100652,8.37,3,Y. Alberto,264,Yuri Alberto Monteiro da Silva,5,https://s.sde.globo.com/media/person_role/2022/06/29/f38436c0ef035f0395ad96c1c09a1d6e_FORMATO.png,yuri-alberto,33,-1.41,,Yuri Alberto,14,-4.9,3.64,Corinthians,,1.0,1.0,10.0,22.0,7.0,9.0,18.0,,4.0,5.0,64.0,,,,,,,,
407,100761,3.73,6,Liziero,285,Igor Matheus Liziero Pereira ,4,https://s.glbimg.com/es/sde/f/2022/04/02/68d5b0b8c93444cf3f88161d109fe461_FORMATO.png,liziero,33,0.0,,Liziero,14,0.0,1.06,Internacional,,3.0,,17.0,15.0,,,10.0,,,,31.0,,,,,,,,
408,100762,8.72,6,Bissoli,314,Guilherme Bissoli Campos,5,https://s.sde.globo.com/media/person_role/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png,bissoli,33,-0.45,,Bissoli,28,-0.4,5.31,Avaí,,5.0,,18.0,48.0,10.0,22.0,24.0,1.0,14.0,11.0,105.0,,1.0,,,,,,
409,100848,12.57,7,L. Cândido,280,Luan Cândido de Almeida,2,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,luan-candido,33,2.91,,Luan Cândido,26,18.0,6.24,Bragantino,2.0,3.0,2.0,34.0,33.0,16.0,26.0,12.0,2.0,9.0,8.0,208.0,,,2.0,6.0,,,,
410,100943,4.2,6,Conti,327,Germán Andrés Conti,3,https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png,conti,33,0.36,,Conti,18,3.2,2.1,América-MG,,1.0,,16.0,11.0,2.0,6.0,2.0,,,,52.0,,,,4.0,,,,
411,100969,2.45,7,Ronald,356,Ronald dos Santos Lopes,4,https://s.glbimg.com/es/sde/f/2022/05/12/50ab9a9c9ef9edc1a9bed39d4552c026_FORMATO.png,ronald,33,-0.1,,Ronald,18,-0.5,0.69,Fortaleza,,5.0,,20.0,21.0,1.0,1.0,8.0,,,,61.0,,,,,,,,
412,101002,9.89,7,J. Santos,263,José Antonio dos Santos Júnior,5,https://s.glbimg.com/es/sde/f/2022/08/16/b90d064488716f8526c5c2519944eceb_FORMATO.png,junior-santos,33,2.57,,Júnior Santos,10,13.4,4.4,Botafogo,2.0,,,12.0,14.0,3.0,10.0,7.0,2.0,1.0,2.0,41.0,,,1.0,,,,,
413,101027,7.33,7,Diego,290,Jackson Diego Ibrahim Fagundes,4,https://s.glbimg.com/es/sde/f/2022/03/10/fb1b4d53c6475f4e02123bf33a52a0c2_FORMATO.png,diego,33,0.0,,Diego,28,0.0,3.61,Goiás,3.0,3.0,,56.0,25.0,2.0,10.0,61.0,,1.0,1.0,202.0,,1.0,,,,,,
414,101036,1.52,6,D. Matos,314,Diego Daniel Rodrigues de Matos,2,https://s.glbimg.com/es/sde/f/2022/02/23/f8cc329ae5ae96be77c98caf774621fd_FORMATO.png,diego-matos,33,0.0,,Diego Matos,2,0.0,-1.25,Avaí,,,1.0,2.0,2.0,,,,,,,13.0,,,,,,,,
415,101054,3.24,6,F. Marques,1371,Felipe Marques da Silva,5,https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png,felipe-marques,33,0.55,,Felipe Marques,18,5.0,1.04,Cuiabá,1.0,1.0,,9.0,10.0,2.0,4.0,13.0,,,3.0,59.0,,1.0,,,,,,
416,101155,5.32,2,D. Cardoso,290,Danilo Cardoso Novais da Silva,3,https://s.glbimg.com/es/sde/f/2022/08/02/c396b10bc3e37dd7731bf8715e8279e0_FORMATO.png,danilo-cardoso,33,-1.08,,Danilo Cardoso,4,0.6,5.5,Goiás,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,3.0,,,,2.0,,,,
417,101254,9.89,7,A. Manga,294,Alef Mangueira Severino Pereira,5,https://s.sde.globo.com/media/person_role/2022/02/23/2f591fe9297201b345f8815815be56ef_FORMATO.png,alef-manga,33,0.32,,Alef Manga,29,1.9,4.56,Coritiba,4.0,9.0,,39.0,29.0,15.0,27.0,16.0,2.0,6.0,19.0,165.0,,,,,,,,
418,101314,10.44,7,Ademir,282,Ademir da Silva Santos Júnior,5,https://s.glbimg.com/es/sde/f/2022/07/15/bcc9ab9fbdafb24cad6b5c34a3a4e9a7_FORMATO.png,ademir,33,0.08,,Ademir,29,4.1,2.86,Atlético-MG,1.0,4.0,,26.0,17.0,8.0,16.0,53.0,2.0,1.0,13.0,67.0,,1.0,,,,,,
419,101319,9.33,7,Guga,282,Cláudio Rodrigues Gomes,2,https://s.glbimg.com/es/sde/f/2022/07/15/627768175034855e87f15e0a373b34b8_FORMATO.png,guga,33,0.81,,Guga,17,7.3,5.0,Atlético-MG,1.0,,,46.0,18.0,1.0,8.0,17.0,,,1.0,157.0,,,,6.0,,,,
420,101484,2.39,6,T. Anderson,294,Thonny Anderson da Silva Carvalho,4,https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png,thonny-anderson,33,0.0,,Thonny Anderson,17,0.0,1.4,Coritiba,1.0,2.0,2.0,22.0,17.0,1.0,7.0,14.0,,,,83.0,,,,,,,,
421,101573,6.1,7,Pepê,1371,João Pedro Vilardi Pinto,4,https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png,pepe,33,0.25,,Pepê,26,1.5,2.94,Cuiabá,,4.0,,54.0,35.0,9.0,13.0,39.0,,,,149.0,,,,,,,,
422,101574,3.47,6,H. Souza,262,Hugo de Souza Nogueira,1,https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png,hugo-souza,33,0.2,,Hugo Souza,10,2.0,1.75,Flamengo,,3.0,,2.0,,,,,,,,,,,,1.0,24.0,11.0,,
423,101579,5.16,6,R. Bambu,264,Robson Alves de Barros,3,https://s.glbimg.com/es/sde/f/2022/04/27/44c60f9696fad0a8a8156b8192e4af04_FORMATO.png,robson-bambu,33,0.0,,Robson Bambu,6,0.0,4.32,Corinthians,,,,9.0,2.0,,,4.0,,,,13.0,,,,3.0,,,,
424,101594,6.36,6,H. Moura,293,Hugo Moura Arruda da Silva,4,https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png,hugo-moura,33,0.21,,Hugo Moura,22,0.7,2.69,Athlético-PR,,5.0,1.0,48.0,26.0,5.0,5.0,19.0,,1.0,1.0,82.0,,,2.0,,,,,
425,101596,2.62,6,V. Gabriel,286,Vitor Gabriel Claudino Rego Ferreira,5,https://s.glbimg.com/es/sde/f/2022/03/03/0744b4a85cead311d99a4c1d6d279b39_FORMATO.png,vitor-gabriel,33,0.0,,Vitor Gabriel,18,0.0,1.44,Juventude,,5.0,,5.0,22.0,10.0,4.0,9.0,,2.0,3.0,41.0,,,,,,,,
426,101597,2.26,6,Ramon,280,Ramon Ramos Lima,2,https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png,ramon,33,-0.06,,Ramon,12,0.0,1.01,Bragantino,1.0,2.0,1.0,9.0,10.0,2.0,2.0,7.0,,,,82.0,,,,1.0,,,,
427,101600,3.49,6,Alex,277,Alex de Oliveira Nascimento,3,https://s.glbimg.com/es/sde/f/2021/05/04/14060d89e54c755512bce4ee1bd0d8fd_FORMATO.png,alex,33,-0.53,,Alex,2,2.2,5.85,Santos,,,,5.0,,,,2.0,,,,3.0,,,,1.0,,,,
428,101601,3.16,6,Caio,290,Caio Vinicius da Conceição,4,https://s.glbimg.com/es/sde/f/2022/03/10/a34434b7c2c45f0720de34fdeaf8fca5_FORMATO.png,caio,33,0.54,,Caio,23,2.7,1.28,Goiás,,7.0,1.0,34.0,36.0,1.0,4.0,24.0,,,1.0,58.0,,,1.0,,,,,
429,101666,3.43,6,Rhaldney,373,Rhaldney Norberto Simião Gomes,4,https://s.sde.globo.com/media/person_role/2022/09/16/photo_FORMATO_qqr85qd.png,rhaldney,33,0.0,,Rhaldney,6,0.0,0.85,Atlético-GO,,1.0,,5.0,5.0,,2.0,2.0,,,,10.0,,,,,,,,
430,101685,1.0,6,J. Pedro,266,João Pedro Florêncio Barbosa,4,https://s.sde.globo.com/media/person_role/2022/09/21/photo_FORMATO_qPozky6.png,joao-pedro,33,0.0,,João Pedro,0,0.0,0.0,Fluminense,,,,,,,,,,,,,,,,,,,,
431,101708,5.2,6,F. Jonatan,277,Felipe Jonatan Rocha Andrade,2,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,felipe-jonatan,33,-1.13,,Felipe Jonatan,22,-1.4,3.49,Santos,2.0,3.0,,30.0,24.0,5.0,9.0,16.0,,,1.0,201.0,,,,8.0,,,,
432,101715,7.37,6,Alerrandro,280,Alerrandro Barra Mansa Realino de Souza,5,https://s.glbimg.com/es/sde/f/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,alerrandro,33,0.0,,Alerrandro,16,0.0,5.2,Bragantino,,2.0,,8.0,10.0,12.0,13.0,11.0,1.0,6.0,4.0,22.0,,,,,,,,
433,101717,4.24,6,Marrony,266,Marrony da Silva Liberato,5,https://s.glbimg.com/es/sde/f/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png,marrony,33,0.0,,Marrony,10,0.0,1.07,Fluminense,,1.0,1.0,8.0,4.0,1.0,2.0,11.0,,,,19.0,,,,,,,,
434,101725,0.73,6,Matheusinho,290,Matheus Santos Soares,5,https://s.glbimg.com/es/sde/f/2022/04/30/c4508af01cb1a796f08b6846127c31c0_FORMATO.png,matheusinho,33,0.0,,Matheusinho,1,0.0,0.0,Goiás,,,,,,,,,,,,,,,,,,,,
435,101727,7.04,6,Matheuzinho,262,Matheus França Silva,2,https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png,matheuzinho,33,-1.17,,Matheuzinho,23,-1.1,4.23,Flamengo,2.0,3.0,,51.0,20.0,1.0,7.0,9.0,,,,152.0,,,1.0,8.0,,,,
436,101728,7.08,6,Diego,276,Diego Henrique Costa Barbosa,3,https://s.glbimg.com/es/sde/f/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,diego,33,0.0,,Diego,20,0.0,2.36,São Paulo,,7.0,,39.0,33.0,,4.0,9.0,,,,94.0,,,1.0,4.0,,,,
437,101798,3.95,7,G. Castilho,354,Guilherme Castilho Carvalho,4,https://s.glbimg.com/es/sde/f/2022/08/02/844e36a5e930dd313402265a86bfdf2c_FORMATO.png,guilherme-castilho,33,0.44,,Guilherme Castilho,15,2.8,2.45,Ceará,1.0,2.0,,15.0,16.0,3.0,5.0,12.0,2.0,1.0,1.0,69.0,,,,,,,,
438,101960,5.24,6,Vitinho,293,Vitor Hugo Naum dos Santos,5,https://s.glbimg.com/es/sde/f/2021/05/02/6f194f584e7ed2293b58deb814cde16c_FORMATO.png,vitinho,33,1.37,,Vitinho,20,9.1,2.43,Athlético-PR,,1.0,1.0,10.0,20.0,13.0,11.0,20.0,1.0,2.0,6.0,62.0,,,,,,,,
439,101995,10.57,7,Brítez,356,Emanuel Fermín Brítez,2,https://s.glbimg.com/es/sde/f/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png,britez,33,0.54,,Brítez,16,5.9,6.06,Fortaleza,2.0,1.0,,40.0,31.0,1.0,5.0,9.0,,1.0,3.0,131.0,,,,9.0,,,,
440,101997,4.89,6,B. Romero,285,Braian Ezequiel Romero,5,https://s.glbimg.com/es/sde/f/2022/07/29/d2bcddb0a2e0d7cc5c363b5a72f8c39d_FORMATO.png,braian-romero,33,-1.27,,Braian Romero,12,0.0,1.8,Internacional,,1.0,,6.0,8.0,3.0,4.0,8.0,,1.0,1.0,9.0,,,,,,,,
441,102067,1.86,6,Xavier,264,João Vitor Xavier de Almeida,4,https://s.glbimg.com/es/sde/f/2022/04/27/695e017b3a4e70b82e28dd504e54cd9b_FORMATO.png,xavier,33,0.0,,Xavier,5,0.0,0.1,Corinthians,,1.0,,2.0,2.0,,,,,,,3.0,,,,,,,,
442,102130,9.57,6,Piquerez,275,Joaquín Piquerez Moreira,2,https://s.sde.globo.com/media/person_role/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_FORMATO.png,piquerez,33,0.0,,Piquerez,23,7.7,5.92,Palmeiras,2.0,4.0,,57.0,19.0,5.0,11.0,19.0,,,,159.0,,,1.0,12.0,,,,
443,102253,3.23,2,L. Halter,290,Lucas Halter,3,https://s.glbimg.com/es/sde/f/2022/08/02/9cc3cba8dbd74e03b0471fdcd2c66414_FORMATO.png,lucas-halter,33,-0.25,,Lucas Halter,12,-0.1,1.96,Goiás,,2.0,,6.0,7.0,2.0,3.0,2.0,1.0,,,34.0,,,,3.0,,,,
444,102295,2.0,6,L. Silva,275,Luan Silva dos Santos,5,https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png,luan-silva,33,0.0,,Luan Silva,0,0.0,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,
445,102299,6.0,6,Mikael,285,Mikael Filipe Viana,5,https://s.glbimg.com/es/sde/f/2022/07/28/db7bd8471d05f588d15b51c836794a5a_FORMATO.png,mikael,33,0.0,,Mikael,0,0.0,0.0,Internacional,,,,,,,,,,,,,,,,,,,,
446,102301,2.0,6,B. Leite,293,Bruno da Silva Costa Leite,4,https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png,bruno-leite,33,0.0,,Bruno Leite,0,0.0,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,
447,102310,4.53,6,M. Felipe,293,Matheus Felipe Santos Nascimento,3,https://s.glbimg.com/es/sde/f/2022/04/20/bbb32c1a415166c6cb106f4cae3b7d67_FORMATO.png,matheus-felipe,33,0.0,,Matheus Felipe,20,0.0,3.28,Athlético-PR,,3.0,,26.0,15.0,2.0,,4.0,,1.0,,56.0,,,,7.0,,,,
448,102318,4.9,7,C. Paulista,266,Caio Fernando de Oliveira,5,https://s.glbimg.com/es/sde/f/2022/04/20/3ad79908bf278d43f6fb870ec7af5f46_FORMATO.png,caio-paulista,33,0.0,,Caio Paulista,27,0.0,2.6,Fluminense,3.0,3.0,1.0,26.0,10.0,9.0,12.0,23.0,2.0,1.0,2.0,129.0,,,,,,,,
449,102464,1.98,6,Kelvyn,354,Kelvyn Ramos da Fonseca,2,https://s.glbimg.com/es/sde/f/2022/02/22/b0ae3ad3abe8dabd95e5f349d5c3b9c7_FORMATO.png,kelvyn,33,0.0,,Kelvyn,2,0.0,-0.05,Ceará,,,,1.0,2.0,,,,,,,7.0,,,,,,,,
450,102561,5.01,2,Mastriani,327,Gonzalo Mathías Mastriani Borges,5,https://s.glbimg.com/es/sde/f/2022/08/10/2c133460f6f214aed522ba40302a5c33_FORMATO.png,mastriani,33,-0.42,,Mastriani,9,0.1,2.12,América-MG,1.0,1.0,,2.0,8.0,3.0,1.0,6.0,,1.0,1.0,12.0,,1.0,,,,,,
451,102565,4.0,6,M. Figueira,290,Miguel Ferreira Damasceno,4,https://s.glbimg.com/es/sde/f/2022/03/10/091756669981fb60d8c35b9e12479795_FORMATO.png,miguel-figueira,33,0.0,,Miguel Figueira,0,0.0,0.0,Goiás,,,,,,,,,,,,,,,,,,,,
452,102597,2.38,6,J. Silva,263,Jonathan Silva Vieira,2,https://s.glbimg.com/es/sde/f/2022/02/21/6e4a3c5ef09ca42e9212c2aabf9392ed_FORMATO.png,jonathan-silva,33,0.0,,Jonathan Silva,1,0.0,0.6,Botafogo,,,,1.0,1.0,,,,,,,3.0,,,,,,,,
453,102598,5.73,7,Helinho,280,Hélio Júnio Nunes de Castro,5,https://s.glbimg.com/es/sde/f/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,helinho,33,0.0,,Helinho,26,0.0,2.52,Bragantino,1.0,7.0,,24.0,29.0,7.0,18.0,19.0,2.0,3.0,2.0,147.0,,,,,,,,
454,102796,2.0,5,Julimar,293,Julimar Silva Oliveira Júnior,5,https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png,julimar,33,0.0,,Julimar,0,0.0,0.0,Athlético-PR,,,,,,,,,,,,,,,,,,,,
455,102878,9.59,6,Terans,293,Miguel David Terans Pérez,4,https://s.sde.globo.com/media/person_role/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,terans,33,0.05,,Terans,27,1.0,4.66,Athlético-PR,3.0,3.0,,12.0,21.0,17.0,31.0,15.0,1.0,9.0,6.0,175.0,1.0,,,,,,,
456,102906,2.98,6,Anderson,293,Anderson Silva da Paixão,1,https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png,anderson,33,0.0,,Anderson,4,0.0,5.37,Athlético-PR,,1.0,,,,,,1.0,,,,,,,,2.0,19.0,7.0,,
457,102909,5.04,7,Luan,276,Luan Vinícius da Silva Santos ,4,https://s.glbimg.com/es/sde/f/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,luan,33,0.0,,Luan,2,0.0,0.75,São Paulo,,,,2.0,1.0,,,,,,,6.0,,,,,,,,
458,102928,4.92,6,Canobbio,293,Agustín Canobbio Graviz,5,https://s.sde.globo.com/media/person_role/2022/03/30/ae776027bce5d99b2a19ab81b191f35b_FORMATO.png,canobbio,33,0.2,,Canobbio,23,1.0,2.2,Athlético-PR,,2.0,,23.0,25.0,2.0,9.0,32.0,,2.0,3.0,99.0,,1.0,,,,,,
459,103088,4.25,6,L. Ribeiro,354,Lucas Ribeiro dos Santos,3,https://s.glbimg.com/es/sde/f/2022/02/22/aae12a036ac543be8da51c964dc65831_FORMATO.png,lucas-ribeiro,33,0.0,,Lucas Ribeiro,9,0.0,1.22,Ceará,,2.0,,1.0,7.0,,1.0,5.0,,1.0,,25.0,,,,1.0,,,,
460,103261,1.54,6,R. Freitas,314,Rodrigo dos Santos de Freitas,3,https://s.glbimg.com/es/sde/f/2022/04/08/d5bcf8daa04da76c1372d8a8a834cf98_FORMATO.png,rodrigo-freitas,33,0.0,,Rodrigo Freitas,10,0.0,0.81,Avaí,,2.0,,4.0,3.0,,1.0,5.0,,,,21.0,,,,1.0,,,,
461,103295,5.37,6,E. Ramires,280,Eric dos Santos Rodrigues,4,https://s.glbimg.com/es/sde/f/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,eric-ramires,33,1.44,,Eric Ramires,23,10.0,1.59,Bragantino,,1.0,2.0,27.0,15.0,3.0,6.0,9.0,,1.0,,51.0,,1.0,1.0,,,,,
462,103347,7.35,6,M. Alexandre,294,Matheus Alexandre Anastácio de Souza,2,https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png,matheus-alexandre,33,0.0,,Matheus Alexandre,19,0.0,3.32,Coritiba,,4.0,,47.0,17.0,,,5.0,,,1.0,67.0,,,,4.0,,,,
463,103388,5.99,6,E. Martínez,327,Leandro Emmanuel Martínez,4,https://s.glbimg.com/es/sde/f/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,emmanuel-martinez,33,0.0,,Emmanuel Martínez,4,0.0,4.33,América-MG,,1.0,,10.0,3.0,3.0,3.0,7.0,,,,23.0,,,,,,,,
464,103575,5.44,2,Caetano,290,João Victor Andrade Caetano,3,https://s.glbimg.com/es/sde/f/2022/03/10/0b26178145c836bb7862ed5729e22c14_FORMATO.png,caetano,33,0.0,,Caetano,24,1.9,2.91,Goiás,,1.0,,33.0,22.0,2.0,1.0,9.0,1.0,1.0,,101.0,,,1.0,6.0,,,,
465,103684,3.61,6,K. Rocha,285,Kaíque Rocha Lima,3,https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png,kaique-rocha,33,0.0,,Kaíque Rocha,6,0.0,3.33,Internacional,,2.0,,8.0,3.0,1.0,,3.0,1.0,,,24.0,,,,2.0,,,,
466,103695,4.18,2,J. Silva,280,Jadsom Meemyas de Oliveira da Silva,4,https://s.glbimg.com/es/sde/f/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,jadsom-silva,33,0.78,,Jadsom Silva,22,5.0,1.08,Bragantino,1.0,6.0,,23.0,20.0,,7.0,4.0,,,,47.0,,,,,,,,
467,103700,5.58,6,B. Méndez,264,Bruno Méndez Cittadini,3,https://s.glbimg.com/es/sde/f/2022/06/24/c1cadb36bdc2e9c961a181dac5a10494_FORMATO.png,bruno-mendez,33,0.38,,Bruno Méndez,19,5.9,3.59,Corinthians,,2.0,,35.0,8.0,2.0,2.0,5.0,,1.0,1.0,89.0,,,,5.0,,,,
468,103706,1.0,6,Neto,282,Antônio Fialho de Carvalho Neto,4,https://s.glbimg.com/es/sde/f/2022/07/15/9b9b740b77ea9d769449355001908e78_FORMATO.png,neto,33,0.0,,Neto,0,0.0,0.0,Atlético-MG,,,,,,,,,,,,,,,,,,,,
469,103766,2.2,6,G. Silva,275,Gabriel Silva Vieira,5,https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png,gabriel-silva,33,0.0,,Gabriel Silva,1,0.0,0.0,Palmeiras,,,,,,,,,,,,,,,,,,,,
