,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.nome,atletas.posicao_id,atletas.apelido,atletas.slug,atletas.pontos_num,atletas.clube.id.full.name,atletas.preco_num,atletas.media_num,atletas.rodada_id,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,DE,DS,FS,GS,SG,A,CA,FC,FD,FF,PC,PI,I,CV,FT,G,PP,PS,GC,DP
270,13,2.8,89696,314,6,Rômulo dos Santos de Souza,5,Rômulo ,romulo,2.9,Avaí,2.87,1.31,35,https://s.glbimg.com/es/sde/f/2022/02/24/474334d9aac64c11c2e9ba0bfa9b0931_FORMATO.png,Rômulo ,0.3,,6.0,10.0,,,,,6.0,4.0,2.0,,27.0,,,1.0,,,,,
271,31,17.34,89840,276,7,Jonathan Calleri,5,Calleri,calleri,16.8,São Paulo,24.25,6.17,35,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,Calleri,1.59,,17.0,55.0,,,1.0,5.0,39.0,20.0,31.0,1.0,169.0,25.0,,1.0,16.0,1.0,,,
272,30,2.05,89898,264,7,Róger Krug Guedes,5,Róger Guedes,roger-guedes,0.2,Corinthians,13.28,4.33,35,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,R. Guedes,0.01,,3.0,39.0,,,1.0,4.0,12.0,22.0,23.0,,144.0,10.0,,,10.0,,,,
273,0,2.34,89900,314,6,Wellington Ferreira Nascimento,3,Wellington,wellington,0.0,Avaí,3.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/08/16/8897dbb1a4d7e0fdcd072c424097d0d1_FORMATO.png,Wellington,0.0,,,,,,,,,,,,,,,,,,,,
274,27,7.5,90031,354,5,John Stiven Mendoza Valencia,5,Mendoza,mendoza,0.0,Ceará,13.57,6.1,35,https://s.sde.globo.com/media/person_role/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Mendoza,0.0,,20.0,54.0,,,1.0,6.0,27.0,19.0,26.0,,149.0,11.0,,5.0,10.0,,,,
275,24,4.08,90061,354,7,Bruno de Jesus Pacheco,2,Bruno Pacheco,bruno-pacheco,0.0,Ceará,8.69,3.81,35,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,B. Pacheco,0.0,,52.0,43.0,,4.0,1.0,5.0,31.0,3.0,6.0,1.0,195.0,2.0,1.0,1.0,1.0,,1.0,,
276,8,10.32,90285,262,5,Bruno Henrique Pinto,5,Bruno Henrique,bruno-henrique,0.0,Flamengo,14.9,5.88,35,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,B. Henrique,0.0,,13.0,20.0,,,2.0,3.0,11.0,7.0,4.0,,41.0,8.0,,1.0,1.0,,,,
277,1,2.9,90290,275,5,Jaílson Marques Siqueira,4,Jailson,jailson,0.0,Palmeiras,4.77,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/21/959fdcde3ba551592e0b385a5bf68f88_FORMATO.png,Jailson,0.0,,,,,,,,,,,,,,,,,,,,
278,16,4.03,90302,356,7,Pedro Rocha Neves,5,Pedro Rocha,pedro-rocha,0.0,Fortaleza,3.73,3.01,35,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png,P. Rocha,0.0,,10.0,7.0,,,3.0,1.0,8.0,3.0,8.0,,41.0,7.0,,,2.0,,,,
279,21,0.52,90309,285,6,David Correa da Fonseca,5,David,david,-0.1,Internacional,4.33,1.39,35,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,David,0.05,,13.0,16.0,,,2.0,2.0,22.0,4.0,7.0,,57.0,7.0,1.0,1.0,,,,,
280,10,1.04,90540,263,6,Diego Gonçalves,5,Diego Gonçalves,diego-goncalves,0.0,Botafogo,6.52,2.23,35,https://s.glbimg.com/es/sde/f/2022/02/21/9f275ce14e02c8b8be4c38953dda7e07_FORMATO.png,D. Gonçalves,0.0,,5.0,6.0,,,,1.0,8.0,3.0,3.0,,51.0,2.0,,,2.0,,,,
281,18,1.64,90569,286,7,Yuri Oliveira Lima,4,Yuri Lima,yuri-lima,0.0,Juventude,3.35,1.17,35,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,Y. Lima,0.0,,25.0,7.0,,,,6.0,32.0,6.0,6.0,,91.0,,,,,,,,
282,27,8.81,90715,373,7,Luiz Fernando Moraes dos Santos,5,Luiz Fernando,luiz-fernando,9.7,Atlético-GO,6.33,3.37,35,https://s.sde.globo.com/media/person_role/2022/04/30/1d40d4deebb60cfac62aee9763f8e18f_FORMATO.png,L. Fernando,1.1,,28.0,35.0,,,4.0,5.0,24.0,11.0,21.0,,83.0,10.0,1.0,2.0,1.0,,,,
283,11,1.59,90768,262,7,Fabrício Bruno Soares de Faria,3,Fabrício Bruno,fabricio-bruno,0.8,Flamengo,5.7,3.98,35,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,F. Bruno,0.07,,8.0,7.0,,4.0,1.0,5.0,8.0,,2.0,,45.0,,,,2.0,,,,
284,10,0.5,90846,373,6,Willian Klaus,3,Klaus,klaus,0.0,Atlético-GO,2.46,0.25,35,https://s.glbimg.com/es/sde/f/2022/07/28/2e6810da83e32c74e1f49b68ac61260d_FORMATO.png,Klaus,0.0,,3.0,2.0,,,,1.0,6.0,,4.0,,23.0,1.0,,,,,,,
285,21,0.4,90917,280,6,Carlos Eduardo Ferreira de Souza,5,Carlos Eduardo,carlos-eduardo,-0.4,Bragantino,4.27,1.64,35,https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png,C. Eduardo,0.0,,17.0,23.0,,,1.0,3.0,29.0,3.0,7.0,,33.0,5.0,,1.0,,,1.0,,
286,18,0.47,91101,373,5,Ronaldo de Oliveira Strada,1,Ronaldo,ronaldo,0.0,Atlético-GO,4.93,2.78,35,https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png,Ronaldo,0.0,66.0,1.0,2.0,27.0,2.0,,1.0,,,,,,,,,,,,,
287,26,1.05,91151,327,6,Everaldo Silva do Nascimento,5,Everaldo,everaldo,-0.1,América-MG,8.24,3.78,35,https://s.sde.globo.com/media/person_role/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,Everaldo,-0.1,,35.0,45.0,,,2.0,5.0,30.0,11.0,17.0,,157.0,4.0,,1.0,3.0,,,,
288,31,4.79,91203,327,7,Éder Ferreira Graminho,3,Éder,eder,4.9,América-MG,4.43,2.36,35,https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,Éder,0.88,,27.0,8.0,,11.0,2.0,6.0,41.0,3.0,2.0,,123.0,,,,,,,1.0,
289,1,5.47,91260,263,6,Lucas Estella Perri,1,Lucas Perri,lucas-perri,0.0,Botafogo,4.36,6.0,35,https://s.glbimg.com/es/sde/f/2022/08/17/48fb8d037293092aeada232c3cac8c4e_FORMATO.png,L. Perri,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,
290,21,3.9,91422,286,7,César Augusto Soares dos Reis Ribela,1,César,cesar,4.0,Juventude,4.47,2.82,35,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,César,-0.36,64.0,,3.0,34.0,3.0,,1.0,,,,,,,,,,,,,2.0
291,3,3.38,91473,262,7,Erick Antonio Pulgar Farfán,4,Erick Pulgar,erick-pulgar,2.8,Flamengo,6.13,1.2,35,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/07/29/c044299d78026585334fdecd617663c2_FORMATO.png,E. Pulgar,-0.58,,3.0,2.0,,,,,3.0,,1.0,,9.0,,,,,,,,
292,22,0.58,91521,276,6,Eder Citadin Martins,5,Eder,eder,0.0,São Paulo,5.44,1.35,35,https://s.glbimg.com/es/sde/f/2022/03/01/c24a898d664db265bfa4ba037836c0ab_FORMATO.png,Eder,0.0,,7.0,9.0,,,,4.0,9.0,1.0,4.0,,30.0,9.0,,2.0,2.0,,1.0,,
293,8,3.34,91573,276,6,Robert Abel Arboleda Escobar,3,Arboleda,arboleda,0.0,São Paulo,5.93,2.71,35,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,Arboleda,0.0,,16.0,3.0,,,,1.0,9.0,2.0,3.0,,31.0,,,1.0,,,,,
294,28,18.16,91607,275,7,Ronielson da Silva Barbosa,5,Rony,rony,19.8,Palmeiras,14.01,5.62,35,https://s.sde.globo.com/media/person_role/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,Rony,1.91,,19.0,31.0,,,1.0,2.0,34.0,13.0,33.0,,97.0,28.0,,,12.0,,1.0,,
295,14,7.98,91639,1371,7,Igor Aquino da Silva,2,Igor Cariús,igor-carius,8.7,Cuiabá,5.67,2.61,35,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,I. Cariús,0.22,,22.0,11.0,,5.0,,3.0,17.0,,2.0,,108.0,1.0,1.0,,,,,,
296,14,2.1,91664,263,7,Adryelson Shawann Lima Silva,3,Adryelson,adryelson,1.8,Botafogo,5.9,3.06,35,https://s.glbimg.com/es/sde/f/2022/07/22/14348c2e4c10290cc281ebe6928885ab_FORMATO.png,Adryelson,0.43,,12.0,4.0,,5.0,,1.0,8.0,3.0,7.0,,40.0,2.0,,,,,,,
297,27,3.35,91688,314,7,Eduardo Jacinto de Biasi,4,Eduardo,eduardo,3.2,Avaí,4.65,1.85,35,https://s.glbimg.com/es/sde/f/2022/02/23/858c6708a8a4e0b1858d4429bdf68d77_FORMATO.png,Eduardo,0.01,,22.0,33.0,,,1.0,6.0,42.0,8.0,16.0,,95.0,1.0,,,1.0,,,,
298,26,8.09,91708,266,7,Marcílio Florêncio Mota Filho,3,Nino,nino,0.0,Fluminense,12.23,3.85,35,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,Nino,0.0,,35.0,34.0,,10.0,,3.0,20.0,4.0,5.0,1.0,78.0,2.0,,,,,,,
299,0,3.1,91712,290,6,Matheus Alves da Silva Cardoso,1,Matheus Alves,matheus-alves,0.0,Goiás,1.13,-1.0,35,https://s.glbimg.com/es/sde/f/2022/03/10/7b5fb8d2f7c818d7caf7871a8119aa2d_FORMATO.png,M. Alves,0.0,,,,,,,1.0,,,,,,,,,,,,,
300,11,2.78,91733,356,6,Luiz Antonio Ferreira Rodrigues,4,Felipe,felipe,0.0,Fortaleza,5.42,2.66,35,https://s.glbimg.com/es/sde/f/2022/05/12/45a83db9239c27b8656c352b426c9f83_FORMATO.png,Felipe,0.0,,23.0,13.0,,,1.0,2.0,14.0,,3.0,,60.0,,,,,,,,
301,4,4.07,91772,266,6,David de Duarte Macedo,3,David Duarte,david-duarte,0.0,Fluminense,2.75,1.02,35,https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png,D. Duarte,0.0,,2.0,,,1.0,,2.0,2.0,,,,7.0,,,,,,,,
302,5,4.29,91815,286,7,Ygor Nogueira de Paula,3,Nogueira,nogueira,0.0,Juventude,4.31,3.66,35,https://s.glbimg.com/es/sde/f/2022/07/29/6f0ab61eb04b91270a61c76d74446616_FORMATO.png,Nogueira,0.0,,17.0,3.0,,,,1.0,2.0,1.0,,1.0,22.0,,,,,,,,
303,19,1.74,91856,373,6,Hayner Willian Monjardim Cordeiro,2,Hayner,hayner,0.0,Atlético-GO,3.97,2.06,35,https://s.glbimg.com/es/sde/f/2022/04/07/f21175e4f1cb1c9ccf3df6db10da1c56_FORMATO.png,Hayner,0.0,,22.0,32.0,,3.0,2.0,8.0,28.0,2.0,3.0,,137.0,7.0,1.0,,,,1.0,,
304,30,9.54,91888,314,7,Kevin Peterson dos Santos Silva,2,Kevin,kevin,10.3,Avaí,7.39,3.04,35,https://s.sde.globo.com/media/person_role/2022/04/07/32ffdd8867e2421dccfe5b1574d47bd4_FORMATO.png,Kevin,1.69,,60.0,18.0,,5.0,1.0,3.0,34.0,6.0,9.0,,365.0,3.0,,,2.0,,,,
305,14,1.3,91908,282,6,Cristian David Pavón,5,Pavón,pavon,-0.2,Atlético-MG,6.7,1.86,35,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png,Pavón,-0.53,,13.0,6.0,,,,2.0,11.0,3.0,10.0,,69.0,1.0,,,1.0,,,,
306,0,2.34,91929,290,6,Everson Bispo Pereira,3,Everson,everson,0.0,Goiás,3.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/10/9a2f8ef8baac13e66233efd7b0cdec11_FORMATO.png,Everson,0.0,,,,,,,,,,,,,,,,,,,,
307,0,3.11,91968,286,6,Rodrigo Bassani da Cruz,4,Bassani,bassani,0.0,Juventude,4.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png,Bassani,0.0,,,,,,,,,,,,,,,,,,,,
308,29,7.94,92146,1371,7,Andre Luis da Costa Alfredo,5,André Luís,andre-luis,8.7,Cuiabá,5.72,2.91,35,https://s.glbimg.com/es/sde/f/2022/02/23/4ba86feb09facb90b3a01b1712c3c8f5_FORMATO.png,A. Luís,0.78,,22.0,51.0,,,,4.0,27.0,6.0,15.0,,61.0,2.0,,2.0,3.0,,2.0,,
309,33,4.2,92180,290,7,Jair Ventura,6,Jair Ventura,jair-ventura,3.95,Goiás,6.97,3.76,35,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,J. Ventura,-0.12,,,,,,,,,,,,,,,,,,,,
310,28,2.11,92496,280,7,Raul Lô Gonçalves,4,Raul,raul,1.4,Bragantino,6.96,2.99,35,https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,Raul,0.18,,65.0,46.0,,,,2.0,33.0,1.0,11.0,1.0,141.0,,,,,,,,
311,13,5.56,92708,1371,7,Deyverson Brum Silva Acosta,5,Deyverson,deyverson,6.7,Cuiabá,6.67,5.37,35,https://s.glbimg.com/es/sde/f/2022/08/04/0f29963b959d422652eae53503f20f1f_FORMATO.png,Deyverson,-0.52,,7.0,26.0,,,,3.0,10.0,7.0,11.0,,96.0,11.0,,,6.0,,,,
312,8,4.22,93014,264,6,Aluísio Chaves Ribeiro Moraes Júnior,5,Júnior Moraes,junior-moraes,0.0,Corinthians,4.98,0.71,35,https://s.glbimg.com/es/sde/f/2022/04/27/3c3c3537ef31150713d0fe063c826d1c_FORMATO.png,J. Moraes,0.0,,5.0,5.0,,,,1.0,9.0,1.0,1.0,,11.0,,,,,,,,
313,11,7.82,93108,264,7,Mateus da Silva Vital Assumpção,4,Mateus Vital,mateus-vital,8.3,Corinthians,6.06,2.63,35,https://s.glbimg.com/es/sde/f/2021/08/06/5a489f1bc80f7fb16e0c107dbf7bae03_FORMATO.png,M. Vital,0.78,,15.0,14.0,,,1.0,,5.0,3.0,1.0,,40.0,,,,,,,,
314,10,5.31,93166,294,6,Jhon Carlos Chancellor Cedeño,3,Chancellor,chancellor,5.4,Coritiba,5.34,2.3,35,https://s.glbimg.com/es/sde/f/2022/08/12/e5c1ae862264c94a04b306f543783236_FORMATO.png,Chancellor,0.58,,9.0,1.0,,3.0,,1.0,8.0,1.0,3.0,,35.0,1.0,,,,,,,
315,19,6.28,93236,264,6,Rafael António Figueiredo Ramos,2,Rafael Ramos,rafael-ramos,0.0,Corinthians,8.35,4.28,35,https://s.glbimg.com/es/sde/f/2022/05/18/09bdd01c9f906effed187c29bcc3582f_FORMATO.png,R. Ramos,0.0,,39.0,14.0,,9.0,1.0,3.0,21.0,1.0,2.0,,159.0,,,,,,,,
316,4,2.67,93414,263,6,Mauro Joel Carli,3,Joel Carli,joel-carli,0.0,Botafogo,4.11,2.63,35,https://s.glbimg.com/es/sde/f/2022/02/21/58080d39478afd3809fb90b0aa3d3f8e_FORMATO.png,J. Carli,0.0,,3.0,1.0,,1.0,1.0,3.0,2.0,,2.0,,16.0,,,,,,,,
317,23,2.21,93478,285,6,Wanderson Maciel Sousa Campos,5,Wanderson,wanderson,1.9,Internacional,4.84,3.35,35,https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png,Wanderson,0.02,,5.0,16.0,,,2.0,3.0,18.0,10.0,11.0,,101.0,2.0,,1.0,6.0,,,,
318,12,7.99,93550,327,6,Martín Nicolás Benítez,4,Benítez,benitez,8.4,América-MG,5.37,1.68,35,https://s.glbimg.com/es/sde/f/2022/07/26/fcaffb998b937f172b4781ec89896b49_FORMATO.png,Benítez,1.17,,5.0,16.0,,,2.0,1.0,7.0,6.0,5.0,,78.0,1.0,,,,1.0,,,
319,22,5.26,93716,286,7,Paulo Henrique de Oliveira Alves,2,Paulo Henrique,paulo-henrique,5.5,Juventude,5.28,2.55,35,https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png,P. Henrique,1.31,,34.0,11.0,,4.0,,2.0,28.0,2.0,6.0,1.0,136.0,3.0,,,1.0,,,,
320,6,14.04,93787,294,5,Andrey Ramos do Nascimento,4,Andrey,andrey,0.0,Coritiba,17.2,9.77,35,https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png,Andrey,0.0,,19.0,11.0,,,,1.0,11.0,5.0,8.0,,28.0,,,,3.0,,1.0,,
321,33,3.05,93790,373,6,Marlon Rodrigues Freitas,4,Marlon Freitas,marlon-freitas,2.3,Atlético-GO,7.23,2.81,35,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,M. Freitas,0.31,,49.0,4.0,,,3.0,2.0,17.0,5.0,14.0,,210.0,2.0,,1.0,4.0,1.0,,1.0,
322,12,2.83,93834,285,7,Keiller da Silva Nunes,1,Keiller,keiller,3.0,Internacional,2.74,4.54,35,https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png,Keiller,0.35,39.0,,3.0,10.0,5.0,,2.0,,,,1.0,,,,,,,,,
323,32,1.61,93882,280,7,Cleiton Schwengber,1,Cleiton,cleiton,0.5,Bragantino,8.56,2.62,35,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,Cleiton,-0.22,96.0,,10.0,44.0,7.0,,3.0,,,,2.0,,,,,,,,1.0,
324,25,2.5,93886,327,7,Matheus Leonardo Sales Cardoso,4,Matheusinho,matheusinho,0.0,América-MG,2.8,2.78,35,https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,Matheusinho,0.0,,33.0,33.0,,,1.0,3.0,18.0,7.0,9.0,,117.0,2.0,1.0,,2.0,,,,
325,19,0.42,93988,275,6,Breno Henrique Vasconcelos Lopes,5,Breno Lopes,breno-lopes,0.0,Palmeiras,3.06,0.95,35,https://s.glbimg.com/es/sde/f/2022/02/21/f3177c4beb3de9d57baca6e7e2771a8f_FORMATO.png,B. Lopes,0.0,,4.0,8.0,,,,2.0,5.0,4.0,,,34.0,3.0,,1.0,1.0,,1.0,,
326,1,7.39,94044,277,6,John Victor Maciel Furtado,1,John Victor,john-victor,0.0,Santos,5.92,8.0,35,https://s.glbimg.com/es/sde/f/2022/03/03/858342355243a12a346b0ad88639269d_FORMATO.png,J. Victor,0.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,
327,13,2.28,94067,293,6,Matheus Fernandes Siqueira,4,Matheus Fernandes,matheus-fernandes,0.0,Athlético-PR,3.86,1.65,35,https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png,M. Fernandes,0.0,,25.0,4.0,,,,2.0,14.0,4.0,1.0,,29.0,,,,,,,,
328,13,0.38,94154,264,6,Maycon de Andrade Barberan,4,Maycon,maycon,0.0,Corinthians,3.84,0.93,35,https://s.glbimg.com/es/sde/f/2022/04/27/93d33456c4171b57f22ba1ac2d386882_FORMATO.png,Maycon,0.0,,15.0,4.0,,,,3.0,11.0,,6.0,,65.0,,,,,,,,
329,30,6.84,94263,290,7,Adaílson Freire Pereira da Silva,5,Dadá Belmonte,dada-belmonte,7.2,Goiás,6.75,3.8,35,https://s.glbimg.com/es/sde/f/2022/04/05/1d2bfbce4ad49ab2c5fb59c91a1f4e44_FORMATO.png,D. Belmonte,0.86,,39.0,59.0,,,6.0,8.0,48.0,9.0,22.0,,165.0,3.0,,1.0,2.0,,,,
330,18,4.2,94509,275,5,Raphael Cavalcante Veiga,4,Raphael Veiga,raphael-veiga,0.0,Palmeiras,14.0,4.75,35,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,R. Veiga,0.0,,22.0,29.0,,,3.0,1.0,16.0,9.0,13.0,,82.0,4.0,,1.0,3.0,1.0,,,
331,23,3.77,94583,262,6,Pedro Guilherme Abreu dos Santos,5,Pedro,pedro,0.0,Flamengo,10.23,5.78,35,https://s.sde.globo.com/media/person_role/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png,Pedro,0.0,,9.0,13.0,,,3.0,3.0,17.0,12.0,17.0,,47.0,4.0,,3.0,10.0,1.0,1.0,,
332,7,1.95,94787,356,6,Anthony Rigoberto Landázuri Estacio,2,Landázuri,landazuri,0.0,Fortaleza,2.51,1.47,35,https://s.glbimg.com/es/sde/f/2022/05/12/829c53e7b318d97b843736e71dbbc5be_FORMATO.png,Landázuri,0.0,,9.0,5.0,,1.0,,1.0,16.0,1.0,,,44.0,,,,,,1.0,,
333,23,1.55,94894,286,7,João Victor da Vitória Fernandes,5,Capixaba,capixaba,1.0,Juventude,5.41,3.15,35,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,Capixaba,-0.14,,41.0,37.0,,,1.0,5.0,21.0,5.0,10.0,,110.0,,,,1.0,,,,
334,29,0.89,94916,282,7,Ignacio Martín Fernández,4,Nacho Fernández,nacho-fernandez,0.0,Atlético-MG,11.12,4.38,35,https://s.sde.globo.com/media/person_role/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png,N. Fernández,0.0,,42.0,48.0,,,5.0,5.0,15.0,18.0,13.0,,224.0,3.0,,2.0,3.0,1.0,2.0,,
335,21,1.24,94931,263,6,Lucas Fernandes da Silva,4,Lucas Fernandes,lucas-fernandes,0.7,Botafogo,4.01,2.49,35,https://s.glbimg.com/es/sde/f/2022/04/14/78229f97f56ef7eb329c2706eca4f38a_FORMATO.png,L. Fernandes,0.01,,18.0,22.0,,,2.0,3.0,24.0,11.0,17.0,,128.0,,,2.0,,,,,
336,30,1.98,94968,356,7,Luis Antônio da Rocha Júnior,2,Juninho Capixaba,juninho-capixaba,0.9,Fortaleza,8.92,6.77,35,https://s.glbimg.com/es/sde/f/2022/05/12/91620964c17b6d42449ebab1cb868d24_FORMATO.png,J. Capixaba,-3.42,,79.0,51.0,,12.0,4.0,7.0,53.0,10.0,17.0,,330.0,1.0,,3.0,3.0,,,,
337,0,0.8,95040,373,6,Pedro Paulo Ferreira Barbosa da Costa,1,Pedro Paulo,pedro-paulo,0.0,Atlético-GO,1.0,0.0,35,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png,P. Paulo,0.0,,,,,,,,,,,,,,,,,,,,
338,16,3.99,95058,286,6,Onitlasi Júnior de Moraes Rodrigues,2,Moraes,moraes,0.0,Juventude,5.87,4.91,35,https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png,Moraes,0.0,,36.0,12.0,,4.0,1.0,2.0,6.0,6.0,11.0,,156.0,3.0,,,1.0,,,,
339,30,1.93,95220,373,7,Jefferson Junio Antônio da Silva,2,Jefferson,jefferson,1.7,Atlético-GO,4.15,1.95,35,https://s.glbimg.com/es/sde/f/2022/03/03/80467cde6b46e7d96a9fc9fa200520fa_FORMATO.png,Jefferson,-0.09,,28.0,21.0,,4.0,2.0,4.0,33.0,2.0,11.0,,212.0,,,,1.0,,,,
340,11,-0.15,95332,314,6,Márcio Antônio de Sousa Júnior,5,Marcinho,marcinho,0.0,Avaí,2.84,1.45,35,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png,Marcinho,0.0,,10.0,5.0,,,,,5.0,3.0,2.0,,22.0,1.0,,,,,,,
341,14,0.78,95352,293,6,Luis Manuel Orejuela García,2,Orejuela,orejuela,0.0,Athlético-PR,5.95,4.8,35,https://s.glbimg.com/es/sde/f/2022/04/07/d2ea38df2bb735fcdda82fee202c2ed5_FORMATO.png,Orejuela,0.0,,28.0,19.0,,5.0,1.0,1.0,16.0,,2.0,,97.0,,,,1.0,,,,
342,23,8.04,95466,276,6,Igor Vinícius de Souza,2,Igor Vinícius,igor-vinicius,0.0,São Paulo,6.05,3.96,35,https://s.glbimg.com/es/sde/f/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,I. Vinícius,0.0,,44.0,12.0,,6.0,2.0,2.0,16.0,1.0,4.0,,136.0,,,,1.0,,,,
343,9,2.12,95555,290,6,Sávio Antônio Alves,2,Sávio,savio,0.0,Goiás,2.76,0.7,35,https://s.glbimg.com/es/sde/f/2022/07/19/a8c766d2b3c56186d6ece9309f935cda_FORMATO.png,Sávio,0.0,,12.0,5.0,,,1.0,4.0,7.0,2.0,2.0,,105.0,,1.0,,,,,,
344,32,1.69,95556,314,6,Raniele Almeida Melo,4,Raniele,raniele,0.4,Avaí,8.71,3.08,35,https://s.glbimg.com/es/sde/f/2022/02/24/141b440d404a99f92d79a5e2f9d83c83_FORMATO.png,Raniele,0.04,,58.0,79.0,,,,9.0,37.0,7.0,11.0,,215.0,,,1.0,1.0,,3.0,,
345,29,1.93,95638,356,7,Marcelo da Conceição Benevenuto Malaquias,3,Marcelo Benevenuto,marcelo-benevenuto,1.0,Fortaleza,7.26,3.41,35,https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,M. Benevenuto,0.24,,37.0,18.0,,10.0,1.0,4.0,19.0,6.0,4.0,2.0,87.0,,,,,,,,
346,1,0.17,95657,314,6,Gabriel Kazu Rossato Yanagu,4,Kazu,kazu,0.0,Avaí,1.5,0.0,35,https://s.glbimg.com/es/sde/f/2022/02/23/9a05ad0ed16ef1ae939f3f919cfcece7_FORMATO.png,Kazu,0.0,,,,,,,,,,,,,,,,,,,,
347,27,0.4,95662,327,7,Lucas Kal Schenfeld Progioli,4,Lucas Kal,lucas-kal,0.0,América-MG,2.66,1.47,35,https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,L. Kal,-0.04,,32.0,9.0,,,,3.0,29.0,6.0,13.0,,151.0,,,2.0,,,,,
