"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FD","FF","FS","FT","G","I","PI","PP","PS","SG","CV","DE","GS","GC","PC","DP"
"71",50645,18,327,"lat","5",0,4,0,0,0,NA,"eduardo","Eduardo","Eduardo","Carlos Eduardo Santos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/25/a1ed845c0cda1af45df260be95a58b34_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",68952,18,262,"ata","6",0,6.61,0,3.44,9,NA,"marinho","Marinho","Marinho","Mário Sérgio Santos Costa","https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png","Flamengo",1,4,8,8,1,8,19,NA,1,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",71680,18,327,"lat","6",-0.5,4.65,-1.27,3.6,11,NA,"raul-caceres","Raúl Cáceres","R. Cáceres","Raúl Alejandro Cáceres Bogado","https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png","América-MG",1,1,14,7,1,2,NA,NA,1,1,49,NA,NA,3,NA,NA,NA,NA,NA,NA
"74",60969,18,327,"lat","7",-1.3,5.76,-0.61,2.14,17,NA,"patric","Patric","Patric","Patric Cabral Lalau","https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png","América-MG",NA,4,30,20,5,5,19,NA,NA,3,187,NA,NA,2,NA,NA,NA,NA,NA,NA
"75",86388,18,327,"mei","6",0,8.46,0,3.69,12,NA,"ale","Alê","Alê","Alexandre Egea","https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png","América-MG",1,NA,24,25,2,5,27,NA,1,NA,70,NA,NA,NA,1,NA,NA,NA,NA,NA
"76",50879,18,293,"mei","6",0,4.03,0,0.58,4,NA,"marlos","Marlos","Marlos","Marlos Romero Bonfim","https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png","Athlético-PR",NA,NA,1,NA,1,NA,2,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",62114,18,285,"mei","5",0,3.93,0,1.77,9,NA,"taison","Taison","Taison","Taison Barcellos Freda","https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png","Internacional",1,4,7,5,2,3,12,NA,NA,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",82381,18,327,"mei","7",2.3,5.76,0.16,2.1,16,NA,"juninho","Juninho","Juninho","Adilson dos Anjos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png","América-MG",1,2,25,8,3,4,14,NA,NA,3,106,NA,1,NA,NA,NA,NA,NA,1,NA
"79",68773,18,327,"ata","7",3,3.38,-0.25,2.27,11,NA,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",NA,3,10,14,6,4,3,1,1,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",72524,18,290,"ata","6",10.3,6.14,1.84,3.59,11,NA,"nicolas","Nicolas","Nicolas","Nicolas Godinho Johann","https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png","Goiás",1,NA,3,10,3,6,13,NA,3,4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",81031,18,354,"tec","7",0,4.55,0,3.46,7,NA,"marquinhos-santos","Marquinhos Santos","M. Santos","Marcos Vinícius dos Santos Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/08/fe2e9685b644eeed11a14b51b6b6afd4_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",97453,18,327,"gol","5",0,3,0,0,0,NA,"jori","Jori","Jori","Joriwinnyson Santos dos Anjos Rodrigues","https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",89898,18,264,"ata","7",8.6,14.82,0.09,4.82,15,NA,"roger-guedes","Róger Guedes","R. Guedes","Róger Krug Guedes","https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png","Corinthians",1,3,1,8,9,10,24,NA,6,5,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",69102,18,282,"ata","6",0.3,7.21,-0.35,3.42,11,NA,"vargas","Vargas","Vargas","Eduardo Jesús Vargas Rojas","https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png","Atlético-MG",2,1,7,8,5,10,8,NA,1,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",82792,18,280,"tec","7",4.04,11.16,-0.75,4.92,17,NA,"mauricio-barbieri","Maurício Barbieri","M. Barbieri","Maurício Nogueira Barbieri","https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",60825,18,327,"ata","6",0,5.54,-0.05,2.07,17,NA,"felipe-azevedo","Felipe Azevedo","F. Azevedo","Felipe Azevedo dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png","América-MG",NA,1,14,19,6,10,12,NA,2,NA,93,NA,NA,NA,1,NA,NA,NA,NA,NA
"87",95662,18,327,"mei","7",0,2.27,0,1.1,15,NA,"lucas-kal","Lucas Kal","L. Kal","Lucas Kal Schenfeld Progioli","https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png","América-MG",NA,1,15,12,4,2,4,1,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",104754,18,356,"tec","7",2.66,7.55,-0.39,3.53,17,NA,"juan-vojvoda","Juan Vojvoda","J. Vojvoda","Juan Pablo Vojvoda Rizzo","https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",38279,18,327,"ata","5",0,4.53,0,0.32,6,NA,"wellington-paulista","Wellington Paulista","W. Paulista","Wellington Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png","América-MG",NA,1,1,3,NA,3,3,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",71602,18,327,"lat","6",0,3.4,0,2.32,6,NA,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",NA,NA,9,3,1,2,NA,NA,NA,NA,38,NA,NA,1,NA,NA,NA,NA,NA,NA
"91",97341,18,276,"tec","7",4.85,11.8,0.21,4.21,18,NA,"rogerio-ceni","Rogério Ceni","R. Ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",93886,18,327,"mei","7",2.6,1.27,0.26,0.99,9,NA,"matheusinho","Matheusinho","Matheusinho","Matheus Leonardo Sales Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png","América-MG",NA,2,9,10,3,3,8,NA,NA,1,38,NA,NA,NA,1,NA,NA,NA,NA,NA
"93",89840,18,276,"ata","7",0,22.8,0,6.25,17,NA,"calleri","Calleri","Calleri","Jonathan Calleri","https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png","São Paulo",1,3,11,26,11,17,28,NA,9,16,82,1,NA,NA,NA,NA,NA,NA,NA,NA
"94",91203,18,327,"zag","7",1.7,2.97,0.48,1.63,15,NA,"eder","Éder","Éder","Éder Ferreira Graminho","https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png","América-MG",1,4,17,22,NA,NA,1,NA,NA,NA,58,NA,NA,3,NA,NA,NA,NA,NA,NA
"95",71937,18,327,"mei","6",0,3.77,0,0.6,1,NA,"juninho-valoura","Juninho Valoura","J. Valoura","Paulo Roberto Valoura Júnior","https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png","América-MG",NA,NA,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",91151,18,327,"ata","6",2.8,8.21,0.12,3.84,12,NA,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",2,2,16,13,4,10,30,1,NA,2,78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",97062,18,327,"mei","7",1.6,5,-0.43,2.14,10,NA,"juan-ramirez","Juan Ramírez","J. Ramírez","Juan Pablo Ramírez Velásquez","https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_FORMATO.png","América-MG",1,2,4,9,2,4,10,NA,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",80079,18,327,"gol","6",0,2.61,0,6,1,NA,"airton","Airton","Airton","Airton Moraes Michellon","https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA
"99",53148,18,280,"ata","5",0,7.48,0,3.31,10,NA,"ytalo","Ytalo","Ytalo","Ytalo José Oliveira dos Santos","https://s.glbimg.com/es/sde/f/2022/05/05/c2e17a280e19cf13328cce44f755ed84_FORMATO.png","Bragantino",NA,NA,7,NA,2,2,6,1,2,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",91607,18,275,"ata","5",0,11.51,0,5.91,15,NA,"rony","Rony","Rony","Ronielson da Silva Barbosa","https://s.glbimg.com/es/sde/f/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png","Palmeiras",NA,1,12,16,7,18,16,NA,7,11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",68920,18,275,"ata","7",5.3,11.67,0.72,4.07,17,NA,"dudu","Dudu","Dudu","Eduardo Pereira Rodrigues","https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png","Palmeiras",1,1,12,7,9,9,28,3,3,3,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",108201,18,327,"mei","7",-0.3,2.39,-0.41,1.6,8,NA,"gustavo","Gustavo","Gustavo","Gustavo César Mendonça Gravino","https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png","América-MG",NA,2,10,7,1,2,11,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",104502,18,293,"mei","5",0,3.75,0,1.82,6,NA,"christian","Christian","Christian","Christian Roberto Alves Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png","Athlético-PR",NA,3,10,15,1,3,3,1,NA,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",70986,18,293,"mei","7",8.2,5.32,1.29,2.58,11,NA,"leo-cittadini","Léo Cittadini","L. Cittadini","Leonardo Cittadini","https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png","Athlético-PR",1,1,10,12,1,4,10,NA,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",69138,18,293,"ata","6",0.5,5.24,0.16,3.53,11,NA,"pablo","Pablo","Pablo","Pablo Felipe Teixeira","https://s.glbimg.com/es/sde/f/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png","Athlético-PR",1,4,8,20,8,7,11,1,2,9,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",96684,18,276,"ata","6",0,2.86,0,0.33,11,NA,"rigoni","Rigoni","Rigoni","Emiliano Ariel Rigoni","https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png","São Paulo",NA,NA,5,6,NA,3,3,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",100943,18,327,"zag","7",0.8,3.81,-0.07,1.94,15,NA,"conti","Conti","Conti","Germán Andrés Conti","https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png","América-MG",NA,1,14,10,NA,6,2,NA,NA,NA,45,NA,NA,3,NA,NA,NA,NA,NA,NA
"108",104095,18,327,"lat","6",0,1,0,0,0,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo de Andrade Oliveira","https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",69034,18,264,"mei","5",0,10.81,0,2.93,3,NA,"paulinho","Paulinho","Paulinho","José Paulo Bezerra Maciel Júnior","https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png","Corinthians",NA,NA,1,2,NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",97317,18,327,"mei","6",0,1.78,0,0.5,8,NA,"ze-ricardo","Zé Ricardo","Z. Ricardo","José Ricardo Barbosa Ribeiro Drumond","https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_FORMATO.png","América-MG",NA,NA,4,4,NA,1,4,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",99815,18,266,"mei","7",7.8,7.2,1.22,4.02,13,NA,"arias","Arias","Arias","Jhon Adolfo Arias Andrade","https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png","Fluminense",3,3,17,25,4,8,19,NA,2,1,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",42135,18,264,"mei","7",1.8,13.55,-0.9,4.38,12,NA,"willian","Willian","Willian","Willian Borges da Silva","https://s.glbimg.com/es/sde/f/2022/04/27/d71030cb82eac8c28c465bac03535385_FORMATO.png","Corinthians",2,1,21,6,7,6,28,NA,NA,2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",105608,18,327,"mei","6",0,1.72,0,1.55,2,NA,"flavio","Flávio","Flávio","Luiz Flávio Silvério Silva","https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png","América-MG",NA,NA,2,1,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",99878,18,327,"ata","6",0,2,0,0,0,NA,"leo-passos","Léo Passos","L. Passos","Leonardo da Silva Passos","https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",90309,18,285,"ata","6",0.4,4.96,-0.11,1.89,14,NA,"david","David","David","David Correa da Fonseca","https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png","Internacional",2,1,10,18,4,6,14,1,NA,5,52,NA,NA,NA,1,NA,NA,NA,NA,NA
"116",73384,18,266,"lat","7",3.2,8.53,0.07,5.87,14,NA,"samuel-xavier","Samuel Xavier","S. Xavier","Samuel Xavier Brito","https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png","Fluminense",2,1,22,7,2,5,22,3,1,2,103,NA,NA,5,NA,NA,NA,NA,NA,NA
"117",38750,18,262,"lat","7",7.7,6.68,0.49,3.1,6,NA,"filipe-luis","Filipe Luís","F. Luís","Filipe Luís Kasmirski","https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png","Flamengo",NA,1,11,4,NA,2,6,NA,NA,NA,20,NA,NA,1,NA,NA,NA,NA,NA,NA
"118",98022,18,293,"mei","7",6.9,5.94,0.37,2.84,14,NA,"erick","Erick","Erick","Erick Luis Conrado de Carvalho","https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_FORMATO.png","Athlético-PR",NA,1,27,15,1,4,7,NA,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",106704,18,327,"ata","6",-0.3,1.52,-0.4,1.24,5,NA,"carlos-alberto","Carlos Alberto","C. Alberto","Carlos Alberto Gomes da Silva Filho","https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png","América-MG",NA,1,2,1,3,3,1,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",104513,18,293,"lat","7",-0.2,7.23,-1.16,3.76,17,NA,"abner-vinicius","Abner Vinícius","A. Vinícius","Abner Vinícius da Silva Santos","https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png","Athlético-PR",1,4,33,16,2,NA,7,NA,1,1,156,NA,NA,6,NA,NA,NA,NA,NA,NA
"121",87225,18,293,"zag","7",3.4,8.32,-0.94,4.7,16,NA,"pedro-henrique","Pedro Henrique","P. Henrique","Pedro Henrique Ribeiro Gonçalves","https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png","Athlético-PR",NA,5,41,13,4,1,18,NA,NA,NA,96,NA,NA,6,NA,NA,NA,NA,NA,NA
"122",105208,18,293,"gol","7",2,8.17,-0.91,4.85,18,NA,"bento","Bento","Bento","Bento Matheus Krepski","https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png","Athlético-PR",NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,64,18,NA,NA,1
"123",104276,18,266,"lat","6",0,9.74,0,4.22,4,NA,"calegari","Calegari","Calegari","Lucas Felipe Calegari","https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png","Fluminense",NA,1,8,2,NA,NA,4,NA,NA,NA,31,NA,NA,2,NA,NA,NA,NA,NA,NA
"124",105175,18,293,"lat","7",7.4,5.96,0.63,4.48,13,NA,"khellven","Khellven ","Khellven ","Khellven Douglas Silva Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/2ca4e948511b9183a702c48d72753850_FORMATO.png","Athlético-PR",1,1,24,13,2,5,6,NA,1,NA,121,NA,NA,5,NA,NA,NA,NA,1,NA
"125",105672,18,293,"zag","7",3.2,4.41,-0.57,3.11,10,NA,"nicolas-hernandez","Nicolás Hernández","N. Hernández","Nicolás Hernández Rodríguez","https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png","Athlético-PR",NA,2,15,6,NA,NA,2,NA,NA,NA,41,NA,NA,4,NA,NA,NA,NA,NA,NA
"126",42116,18,266,"ata","6",7.8,4.74,1.17,1.42,15,NA,"willian","Willian","Willian","Willian Gomes de Siqueira","https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png","Fluminense",1,1,6,4,3,NA,3,NA,1,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",68928,18,282,"gol","6",0,5,0,0,0,NA,"rafael","Rafael","Rafael","Rafael Pires Monteiro","https://s.glbimg.com/es/sde/f/2022/07/15/5f41e2711750955ef1b92db4d8efe3ae_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",87552,18,293,"mei","6",0,3.91,0,3.1,9,NA,"vitor-bueno","Vitor Bueno","V. Bueno","Vitor Frezarin Bueno","https://s.glbimg.com/es/sde/f/2022/02/21/2a32e3c3943071802ba1b4023aaab2a0_FORMATO.png","Athlético-PR",1,2,4,5,NA,5,11,NA,2,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",100762,18,314,"ata","7",0,9.64,0,5.6,16,NA,"bissoli","Bissoli","Bissoli","Guilherme Bissoli Campos","https://s.glbimg.com/es/sde/f/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png","Avaí",NA,2,8,30,10,15,14,NA,8,5,46,NA,1,NA,NA,NA,NA,NA,NA,NA
"130",101594,18,293,"mei","7",1.8,6.98,0.29,3.54,14,NA,"hugo-moura","Hugo Moura","H. Moura","Hugo Moura Arruda da Silva","https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png","Athlético-PR",NA,4,39,21,4,5,14,NA,1,NA,68,NA,NA,NA,1,NA,NA,NA,1,NA
"131",90917,18,280,"ata","6",0.4,4.37,-0.46,1.5,8,NA,"carlos-eduardo","Carlos Eduardo","C. Eduardo","Carlos Eduardo Ferreira de Souza","https://s.glbimg.com/es/sde/f/2022/05/05/c4c02d0045ff435fdce407dd07835bb9_FORMATO.png","Bragantino",NA,1,8,8,1,3,7,NA,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",94444,18,293,"ata","6",0,3.19,0,0.07,6,NA,"matheus-babi","Matheus Babi","M. Babi","Matheus Barcelos da Silva","https://s.glbimg.com/es/sde/f/2021/04/13/e9ee464f547f7e719b4c1eab498a8478_FORMATO.png","Athlético-PR",NA,1,NA,6,NA,2,4,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",94067,18,293,"mei","6",0,4.03,0,1.8,10,NA,"matheus-fernandes","Matheus Fernandes","M. Fernandes","Matheus Fernandes Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png","Athlético-PR",NA,2,16,10,3,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",90302,18,293,"ata","6",0,2.77,0,1.38,6,NA,"pedro-rocha","Pedro Rocha","P. Rocha","Pedro Rocha Neves","https://s.glbimg.com/es/sde/f/2022/02/21/bca4738ad3069733d0bb2f1c649401a9_FORMATO.png","Athlético-PR",1,NA,2,1,NA,1,4,NA,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",91101,18,373,"gol","7",2,5.57,-0.16,3.13,16,NA,"ronaldo","Ronaldo","Ronaldo","Ronaldo de Oliveira Strada","https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png","Atlético-GO",NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,61,22,NA,NA,NA
"136",102301,18,293,"mei","6",0,2,0,0,0,NA,"bruno-leite","Bruno Leite","B. Leite","Bruno da Silva Costa Leite","https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",101314,18,282,"ata","7",2.3,10.66,0.21,3.19,17,NA,"ademir","Ademir","Ademir","Ademir da Silva Santos Júnior","https://s.glbimg.com/es/sde/f/2022/07/15/bcc9ab9fbdafb24cad6b5c34a3a4e9a7_FORMATO.png","Atlético-MG",1,2,15,12,3,9,32,2,1,8,41,NA,1,NA,NA,NA,NA,NA,NA,NA
"138",42145,18,294,"lat","7",0.4,12.28,-0.61,4.5,10,NA,"egidio","Egídio","Egídio","Egídio de Araújo Pereira Júnior","https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png","Coritiba",2,NA,20,6,5,3,10,NA,NA,NA,95,NA,NA,2,NA,NA,NA,NA,1,NA
"139",96652,18,282,"mei","7",0.9,4.03,0,1.82,14,NA,"allan","Allan","Allan","Allan Rodrigues de Souza","https://s.glbimg.com/es/sde/f/2022/07/15/9d08742f2ed78c483fb890fcb2a8602e_FORMATO.png","Atlético-MG",NA,4,26,24,5,5,12,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,1,NA
"140",106823,18,293,"zag","6",0,1.86,0,-0.9,1,NA,"lucas-fasson","Lucas Fasson","L. Fasson","Lucas Fasson dos Santos","https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",72294,18,282,"gol","7",4,11.45,-0.61,3.82,17,NA,"everson","Everson","Everson","Everson Felipe Marques Pires","https://s.glbimg.com/es/sde/f/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png","Atlético-MG",NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,8,NA,43,17,NA,NA,NA
"142",89493,18,282,"zag","6",5.2,5.29,0.39,5.24,5,NA,"igor-rabello","Igor Rabello","I. Rabello","Igor Rabello da Costa","https://s.glbimg.com/es/sde/f/2022/07/15/2609f439079631b8b5b1affd471b8813_FORMATO.png","Atlético-MG",1,1,10,5,1,NA,3,NA,NA,NA,10,NA,NA,2,NA,NA,NA,NA,NA,NA
"143",60795,18,373,"gol","6",0,4,0,0,0,NA,"renan","Renan","Renan","Renan dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",102253,18,293,"zag","6",0,3.96,0,3.3,2,NA,"lucas-halter","Lucas Halter","L. Halter","Lucas Halter","https://s.glbimg.com/es/sde/f/2022/03/03/b7106014ff9611b60a9e3aa15014aba1_FORMATO.png","Athlético-PR",NA,1,2,3,NA,1,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"145",81091,18,282,"mei","6",1.6,7.55,-0.24,4.07,14,NA,"jair","Jair","Jair","Jair Rodrigues Júnior","https://s.glbimg.com/es/sde/f/2022/07/15/832828dc0097aee4c7a9587b825ee4bc_FORMATO.png","Atlético-MG",2,3,30,16,4,6,13,NA,1,NA,43,NA,NA,NA,NA,NA,NA,NA,1,NA
