"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","DE","SG","GS","CA","FD","FF","FS","G","I","PI","DS","FC","A","CV","FT","PP","GC","PS","PC"
"640",111759,2,275,"ata","6",0,2.11,0,0.2,1,NA,"giovani","Giovani","Giovani","Giovani Henrique Amorim da Silva","https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg","Palmeiras",NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",78077,2,277,"lat","7",2.8,7.1,0.16,3.65,2,NA,"madson","Madson","Madson","Madson Ferreira dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png","Santos",NA,1,NA,1,NA,NA,1,NA,NA,11,4,3,NA,NA,NA,NA,NA,NA,NA
"642",107344,2,354,"mei","6",-0.1,2,-1,-0.1,1,NA,"leo-rafael","Léo Rafael","L. Rafael","Leonardo Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/02/22/391ea8c7f2467a1281a47b4ed2aee680_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",109963,2,280,"zag","6",0,2.97,0,-0.5,1,NA,"renan","Renan","Renan","Renan Victor da Silva","https://s.glbimg.com/es/sde/f/2022/04/14/eea7da20dcaeb02fd4b5170a3d9f472b_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,1,NA,NA
"644",107742,2,285,"zag","6",0,2,0,0,0,NA,"tiago-barbosa","Tiago Barbosa","T. Barbosa","Tiago Barbosa Figueiredo","https://s.glbimg.com/es/sde/f/2022/04/02/667ff043a6b936a649ae70ef63bf8675_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",111713,2,263,"zag","6",0,3,0,0,0,NA,"mezenga","Mezenga","Mezenga","Lucas de Souza Mombra Rosa","https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",103996,2,277,"mei","6",0,3,0,0,0,NA,"bruno-oliveira","Bruno Oliveira","B. Oliveira","Bruno Felipe Oliveira","https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",82407,2,286,"mei","7",3.6,6.18,0.63,3.5,2,NA,"chico","Chico","Chico","Francisco Hyun Sol Kim","https://s.glbimg.com/es/sde/f/2022/03/03/bf75c9042be591192c025ebc1a87b001_FORMATO.png","Juventude",NA,NA,NA,NA,NA,1,6,NA,2,5,4,3,NA,NA,NA,NA,NA,NA,NA
"648",109195,2,263,"lat","6",0,2,0,0,0,NA,"vitor-marinho","Vitor Marinho","V. Marinho","Vitor Marinho de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",110013,2,293,"mei","7",0.8,2.37,-0.63,0.8,1,NA,"bryan-garcia","Bryan García","B. García","Bryan Jahir García Realpe","https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,1,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA
"650",111688,2,285,"ata","6",0,3,0,0,0,NA,"matheus-cadorini","Matheus Cadorini","M. Cadorini","Matheus Alfredo Cadorini da Silva","https://s.glbimg.com/es/sde/f/2022/04/02/b95ad9995d0cf6d40d8915558ab5dc12_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",109389,2,264,"zag","7",5.8,4.17,1.53,2.9,2,NA,"","Raul Gustavo","R. Gustavo","Raul Gustavo Pereira Bicalho","https://s.glbimg.com/es/sde/f/2021/08/06/55cc334567f77756cdcb3eb74493cf3f_FORMATO.png","Corinthians",NA,1,NA,NA,NA,NA,3,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA
"652",112141,2,285,"lat","6",0,4,0,0,0,NA,"paulo-victor","Paulo Victor ","P. Victor","Paulo Victor de Almeida Barbosa","https://s.glbimg.com/es/sde/f/2022/04/02/106cdd7fa82010d8008437cef963893f_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",63013,2,275,"lat","7",4.7,5.88,0.27,2.6,2,NA,"marcos-rocha","Marcos Rocha","M. Rocha","Marcos Luis Rocha Aquino","https://s.glbimg.com/es/sde/f/2022/02/21/b5c3422a508001c1776995c43b20fdff_FORMATO.png","Palmeiras",NA,NA,NA,1,NA,NA,3,NA,NA,16,6,3,NA,NA,NA,NA,NA,NA,NA
"654",72532,2,290,"lat","6",0,3.03,-0.74,0.85,2,NA,"maguinho","Maguinho","Maguinho","Magno José da Silva","https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png","Goiás",NA,NA,NA,NA,NA,1,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"655",112886,2,277,"mei","6",2.1,1.49,0.17,0.55,2,NA,"lucas-barbosa","Lucas Barbosa","L. Barbosa","Lucas Henrique Barbosa","https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,NA,NA,NA,NA,NA,NA,NA
"656",93787,2,294,"mei","7",2.8,14.9,0.83,9.05,2,NA,"","Andrey","Andrey","Andrey Ramos do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/23/6343710eb5f742ccc9f90d015c3c6a8b_FORMATO.png","Coritiba",NA,NA,NA,1,1,NA,2,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA
"657",111760,2,275,"mei","6",0,2,0,0,0,NA,"fabinho","Fabinho","Fabinho","Fábio Silva de Freitas","https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",104153,2,264,"mei","6",0,2,0,0,0,NA,"ruan","Ruan","Ruan","Ruan de Oliveira Ferreira","https://s.glbimg.com/es/sde/f/2021/08/06/527c542ea5c8e03b95ef65c31a8aec96_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",77774,2,314,"tec","7",3.38,6.21,1.05,4.1,2,NA,"eduardo-barroca","Eduardo Barroca","E. Barroca","Eduardo de Souza Barroca","https://s.glbimg.com/es/sde/f/2022/03/08/832e107d799b9425491e065012f3ec3a_FORMATO.png","Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",77713,2,264,"tec","7",7.95,11.4,1.95,7.12,2,NA,"vitor-pereira","Vítor Pereira","V. Pereira","Vítor Manuel de Oliveira Lopes Pereira","https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",113159,2,275,"zag","6",0,2,0,0,0,NA,"michel","Michel","Michel","Michel Augusto Modesto Rafael dos Santos","https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",63058,2,294,"mei","7",4.3,7.02,1.21,4.55,2,NA,"willian-farias","Willian Farias","W. Farias","Willian Roberto Farias","https://s.glbimg.com/es/sde/f/2022/02/23/3b24fb4ac7b26a6349acb31a2578de4c_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,4,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA
"663",89273,2,264,"lat","6",0,2.11,0,0.2,1,NA,"joao-pedro","João Pedro","J. Pedro","João Pedro Maturano dos Santos","https://s.glbimg.com/es/sde/f/2021/08/31/a9141fc368ce7909bf4e9d31f0709d8f_FORMATO.png","Corinthians",NA,NA,NA,1,NA,NA,NA,NA,NA,9,2,1,NA,NA,NA,NA,NA,NA,NA
"664",101579,2,264,"zag","6",0,5,0,0,0,NA,"robson-bambu","Robson Bambu","R. Bambu","Robson Alves de Barros","https://s.glbimg.com/es/sde/f/2022/02/22/df8eba608b8a69860d1807cc549b9af7_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",72491,2,314,"zag","7",3.7,7.34,1.26,4.95,2,NA,"bressan","Bressan","Bressan","Matheus Simonete Bressanelli","https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png","Avaí",NA,1,NA,NA,NA,1,2,NA,NA,11,1,NA,NA,NA,1,NA,NA,NA,NA
"666",97450,2,264,"ata","6",0,3.3,0,0,1,NA,"gustavo-mosquito","Gustavo Mosquito","G. Mosquito","Gustavo Henric da Silva","https://s.glbimg.com/es/sde/f/2021/08/06/3fd9ca2e9488e4973c5694dc7e48d5d4_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",100103,2,327,"ata","6",9.5,6.76,3.13,5.5,2,NA,"pedrinho","Pedrinho","Pedrinho","Pedro Gabriel Pereira Lopes","https://s.glbimg.com/es/sde/f/2022/03/08/309c47dae98681ea166c6c5dfef07f5a_FORMATO.png","América-MG",NA,NA,NA,1,1,1,NA,1,NA,7,3,3,NA,NA,NA,NA,NA,NA,NA
"668",104017,2,280,"gol","6",0,2,0,0,0,NA,"maycon","Maycon","Maycon","Maycon Cleiton de Paula Azevedo","https://s.glbimg.com/es/sde/f/2022/02/21/a000b4ac22e648764cd88bcdaf65bbdf_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",114335,2,293,"mei","6",0,4,0,0,0,NA,"jader","Jader","Jader","Jader Barbosa da Silva Gentil","https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",105585,2,264,"mei","6",-2,1.34,-1.63,-0.75,2,NA,"roni","Roni","Roni","Roni Medeiros de Moura","https://s.glbimg.com/es/sde/f/2021/08/06/0267c10fd96d1aac8514b2b79ce44840_FORMATO.png","Corinthians",NA,NA,NA,2,NA,NA,1,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,1
"671",87211,2,286,"tec","7",3.45,6.21,0.58,3.49,2,NA,"eduardo-baptista","Eduardo Baptista","E. Baptista","Eduardo Augusto Baptista Miguel","https://s.glbimg.com/es/sde/f/2022/03/08/7e94aeb464052c259e6a403d822724af_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",113690,2,277,"gol","6",0,2,0,0,0,NA,"diogenes","Diógenes ","Diógenes ","Diógenes Vinícius da Silva","https://s.glbimg.com/es/sde/f/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",102067,2,264,"mei","6",0,3,0,0,0,NA,"xavier","Xavier","Xavier","João Vitor Xavier de Almeida","https://s.glbimg.com/es/sde/f/2021/08/06/3bdc2581557fa4a70372464e63afb8d5_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",68770,2,277,"mei","6",0,5,0,0,0,NA,"camacho","Camacho","Camacho","Guilherme de Aguiar Camacho","https://s.glbimg.com/es/sde/f/2022/03/03/44a5a0d1669b56e3bc607727595c4751_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",107179,2,264,"gol","6",0,4,0,0,0,NA,"matheus-donelli","Matheus Donelli","M. Donelli","Matheus Planelles Donelli","https://s.glbimg.com/es/sde/f/2022/02/22/7e47717a04c97d5b9147cc2df6f33eb7_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",111408,2,264,"ata","6",0,2,0,0,0,NA,"felipe-augusto","Felipe Augusto","F. Augusto","Felipe Augusto da Silva","https://s.glbimg.com/es/sde/f/2021/08/06/98721711bc0dc8697b2edd81b1db5507_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",105584,2,264,"lat","7",17.9,17.6,6.7,14.2,2,NA,"lucas-piton","Lucas Piton","L. Piton","Lucas Piton Crivellaro","https://s.glbimg.com/es/sde/f/2021/08/06/3f01d0177895810aef5d3bedd7a25128_FORMATO.png","Corinthians",NA,1,NA,NA,NA,NA,NA,1,NA,16,11,4,1,NA,NA,NA,NA,NA,NA
"678",74084,2,263,"mei","6",-0.4,3.47,-1.35,0.45,2,NA,"lucas-piazon","Lucas Piazon","L. Piazon","Gustavo Lucas Domingues Piazón","https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,1,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA
"679",72362,2,354,"mei","7",-0.4,4.92,-1.22,1.45,2,NA,"rodrigo-lindoso","Rodrigo Lindoso","R. Lindoso","Rodrigo Oliveira Lindoso","https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png","Ceará",NA,NA,NA,1,NA,NA,4,NA,NA,11,3,2,NA,NA,NA,NA,NA,NA,NA
"680",110270,2,264,"mei","6",-0.6,8.76,-0.22,5,2,NA,"gustavo-mantuan","Gustavo Mantuan","G. Mantuan","Gustavo Mantuan","https://s.glbimg.com/es/sde/f/2021/08/06/7eb5c5b1e5131db15df017abd219e20e_FORMATO.png","Corinthians",NA,NA,NA,NA,1,1,1,1,1,10,1,2,NA,NA,NA,NA,NA,NA,NA
"681",87808,2,263,"zag","7",0.7,3.05,-0.72,0.7,2,NA,"philipe-sampaio","Philipe Sampaio","P. Sampaio","Philipe Sampaio Azevedo","https://s.glbimg.com/es/sde/f/2022/03/10/0b9c95c7f9a5612681798da7797e3cec_FORMATO.png","Botafogo",NA,NA,NA,NA,NA,NA,2,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"682",53865,2,294,"ata","7",10,14.26,2.96,9.55,2,NA,"leo-gamalho","Léo Gamalho","L. Gamalho","Leonardo Gamalho de Souza","https://s.glbimg.com/es/sde/f/2022/02/23/4b8edf6d0d6b8c3a3c39de67b5bd75e1_FORMATO.png","Coritiba",NA,NA,NA,NA,1,3,1,2,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA
"683",50428,2,354,"ata","6",0,6,0,0,0,NA,"dentinho","Dentinho","Dentinho","Bruno Ferreira Bonfim","https://s.glbimg.com/es/sde/f/2022/03/11/e3b360fda749e06fb7f50ec9ccbb74d7_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",111682,2,264,"mei","7",2.4,7.1,0.76,4.5,2,NA,"adson","Adson","Adson","Adson Ferreira Soares","https://s.glbimg.com/es/sde/f/2021/08/06/dc04d6dc48552ef1f7f6c5d5c5ad29a0_FORMATO.png","Corinthians",NA,NA,NA,NA,1,NA,NA,NA,NA,12,8,2,NA,NA,NA,NA,NA,NA,NA
"685",50856,2,294,"zag","7",1.1,5.74,-0.34,2.65,2,NA,"henrique","Henrique","Henrique","Henrique Adriano Buss","https://s.glbimg.com/es/sde/f/2022/02/23/cb5893cb9455c5aab2d21fd3f512ece2_FORMATO.png","Coritiba",NA,1,NA,1,NA,1,NA,NA,1,9,4,1,NA,NA,NA,NA,1,NA,NA
"686",110750,2,327,"zag","6",0,2,0,0,0,NA,"gustavo-marques","Gustavo Marques","G. Marques","Gustavo Marques Alves dos Santos","https://s.glbimg.com/es/sde/f/2022/02/24/cb9dbbfe04ac9d5b15ea2272bc5031c0_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",115958,2,293,"ata","6",0,3,0,0,0,NA,"john-mercado","John Mercado","J. Mercado","John Anthony Mercado Cuero","https://s.glbimg.com/es/sde/f/2022/03/03/2f456b685c7651c5243feced5f1c1ee4_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",113687,2,264,"mei","7",0.7,3.89,-0.4,1.6,2,NA,"du-queiroz","Du Queiroz","D. Queiroz","Eduardo Santos Queiroz","https://s.glbimg.com/es/sde/f/2022/02/22/44a9c4e66d123fb67fcfbaf941e40119_FORMATO.png","Corinthians",NA,NA,NA,NA,1,NA,1,NA,NA,6,4,9,NA,NA,NA,NA,NA,NA,NA
"689",108539,2,264,"gol","6",0,2,0,0,0,NA,"guilherme","Guilherme","Guilherme","Guilherme Vicentini Castellani","https://s.glbimg.com/es/sde/f/2021/08/06/618e525ee4a100f2eca4fb54ed6229a2_FORMATO.png","Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",62104,2,294,"mei","6",-0.1,4.05,-1.95,-0.1,1,NA,"robinho","Robinho","Robinho","Róbson Michael Signorini","https://s.glbimg.com/es/sde/f/2022/02/23/252fa0c71255ea5a7be0a2efc493fe21_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,1,NA,NA,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"691",101254,2,294,"ata","7",1.8,9.44,-0.01,5.05,2,NA,"alef-manga","Alef Manga","A. Manga","Alef Mangueira Severino Pereira","https://s.glbimg.com/es/sde/f/2022/02/23/2f591fe9297201b345f8815815be56ef_FORMATO.png","Coritiba",NA,NA,NA,1,1,2,NA,1,1,11,2,3,NA,NA,NA,NA,NA,NA,NA
"692",115511,2,290,"zag","6",0,3,0,0,0,NA,"yan-souto","Yan Souto","Y. Souto","Yan da Cruz Souto","https://s.glbimg.com/es/sde/f/2022/04/05/9fcc839762fbeec9574032b56e3d8717_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",93478,2,285,"ata","6",0,3,0,0,0,NA,"wanderson","Wanderson","Wanderson","Wanderson Maciel Sousa Campos","https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png","Internacional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",105899,2,277,"mei","6",0,3,0,0,0,NA,"ivonei","Ivonei","Ivonei","Ivonei Júnior da Silva Rabelo","https://s.glbimg.com/es/sde/f/2022/03/03/caea9218ffe2f27f406b20009a39c25e_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",104080,2,354,"gol","6",0,1,0,0,0,NA,"andre","André","André","André Luiz Ribeiro da Silva","https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",68942,2,294,"zag","7",0.8,5.9,-0.44,2.7,2,NA,"luciano-castan","Luciano Castán","L. Castán","Luciano Castán da Silva","https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png","Coritiba",NA,1,NA,1,NA,1,2,NA,NA,7,1,3,NA,NA,NA,NA,NA,NA,NA
"697",79066,2,294,"gol","7",4,7.04,1.1,4.5,2,NA,"alex-muralha","Alex Muralha","A. Muralha","Alex Roberto Santana Rafael ","https://s.glbimg.com/es/sde/f/2022/02/23/3f0e981ffc927c2f022666463cdf45ed_FORMATO.png","Coritiba",6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",88881,2,294,"tec","7",3.52,9.63,1.14,6.18,2,NA,"gustavo-morinigo","Gustavo Morínigo","G. Morínigo","Gustavo Eliseo Morínigo Vázquez","https://s.glbimg.com/es/sde/f/2022/03/08/d3d42aad8924e3d8891e90f7e4d79f41_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",105521,2,373,"lat","6",0,2,0,0,0,NA,"luan-sales","Luan Sales","L. Sales","Luan Sales do Nascimento","https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",104578,2,277,"ata","6",0,3,0,0,0,NA,"tailson","Tailson","Tailson","Tailson Pinto Gonçalves","https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png","Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",98306,2,294,"mei","6",1.5,2.79,-0.45,0.7,2,NA,"val","Val","Val","Valdemir de Oliveira Soares","https://s.glbimg.com/es/sde/f/2022/02/23/55b00d4d936fd275a647c473479fa8d6_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,2,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",92696,2,356,"ata","5",0.7,5.08,-0.8,1.8,2,NA,"renato-kayzer","Renato Kayzer","R. Kayzer","Renato Kayzer de Souza","https://s.glbimg.com/es/sde/f/2022/03/14/1762ead21a07e74fc6d5cb102d3b6430_FORMATO.jpeg","Fortaleza",NA,NA,NA,NA,1,1,2,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA
"703",115502,2,356,"zag","6",0,2.84,0,2.3,1,NA,"ceballos","Ceballos","Ceballos","Brayan Andrés Ceballos Jiménez","https://s.glbimg.com/es/sde/f/2022/02/24/99f6262543bda86190aaf8cdf93a138e_FORMATO.png","Fortaleza",NA,NA,NA,1,NA,NA,NA,NA,1,2,1,2,NA,NA,1,NA,NA,NA,NA
"704",89285,2,290,"mei","6",0,4,0,0,0,NA,"matheus-sales","Matheus Sales","M. Sales","Matheus de Sales Cabral","https://s.glbimg.com/es/sde/f/2022/04/13/4c8702a05eb20f2e973e719c61d29092_FORMATO.png","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",87238,2,294,"zag","7",1.7,6.1,0.16,3.35,2,NA,"guillermo-santos","Guillermo Santos","G. Santos","Guillermo Gabriel de los Santos Viana - Daniel","https://s.glbimg.com/es/sde/f/2022/02/23/e40fd20b4f4e43234a7d5ac7d2107fc6_FORMATO.png","Coritiba",NA,1,NA,1,1,NA,3,NA,NA,6,1,2,NA,NA,NA,NA,NA,NA,NA
"706",104646,2,294,"lat","5",0,5.22,0,3.9,1,NA,"warley","Warley","Warley","Warley Leandro da Silva","https://s.glbimg.com/es/sde/f/2022/03/14/b7d98e233737934792b2f3eb22d9865e_FORMATO.png","Coritiba",NA,1,NA,NA,NA,NA,NA,NA,NA,8,NA,1,NA,NA,NA,NA,NA,NA,NA
"707",107555,2,294,"lat","6",0,3,0,0,0,NA,"guilherme-biro","Guilherme Biro","G. Biro","Guilherme da Trindade Dubas","https://s.glbimg.com/es/sde/f/2022/02/23/7b5275230124120d9a766bb8519cf1c9_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",94894,2,286,"ata","7",0.7,5.63,-0.25,2.8,2,NA,"capixaba","Capixaba","Capixaba","João Victor da Vitória Fernandes","https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png","Juventude",NA,NA,NA,NA,1,1,3,NA,NA,12,3,1,NA,NA,NA,NA,NA,NA,NA
"709",70451,2,294,"ata","6",0,1,0,0,0,NA,"william-alves","William Alves","W. Alves","William Alves de Oliveira","https://s.glbimg.com/es/sde/f/2022/02/23/63b80e56373c995fe10a56cb06537c0a_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",101484,2,294,"mei","7",-0.1,2.43,-1.07,0.1,2,NA,"thonny-anderson","Thonny Anderson","T. Anderson","Thonny Anderson da Silva Carvalho","https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,1,3,NA,NA,12,NA,3,NA,NA,NA,NA,NA,NA,NA
"711",101596,2,286,"ata","6",0,3,0,0,0,NA,"vitor-gabriel","Vitor Gabriel","V. Gabriel","Vitor Gabriel Claudino Rego Ferreira","https://s.glbimg.com/es/sde/f/2022/03/03/0744b4a85cead311d99a4c1d6d279b39_FORMATO.png","Juventude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",69022,2,293,"ata","7",1.8,5.1,-0.38,2.05,2,NA,"marcelo-cirino","Marcelo Cirino","M. Cirino","Marcelo Cirino da Silva","https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,1,1,NA,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"713",107554,2,294,"lat","6",0,4,0,0,0,NA,"natanael","Natanael","Natanael","Natanael Moreira Milouski","https://s.glbimg.com/es/sde/f/2022/02/23/d16a948e2d2950b3b56d30d6433483a7_FORMATO.png","Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
