,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.media_num,atletas.apelido,atletas.status_id,atletas.rodada_id,atletas.slug,atletas.posicao_id,atletas.jogos_num,atletas.foto,atletas.variacao_num,atletas.nome,atletas.atleta_id,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.apelido_abreviado,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,PP,DE,DP,GC,GS,PC,SG,CV,PS
611,290,1.0,0.0,0.0,Breno,6,37,breno,5,0,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,0.0,Breno Herculano Almeida,108211,Goiás,,Breno,,,,,,,,,,,,,,,,,,,,
612,354,1.47,0.4,0.1,David Ricardo,7,37,david-ricardo,3,3,https://s.glbimg.com/es/sde/f/2022/05/05/eca803d743d8a10b46ac4b03ccd6b039_FORMATO.png,0.01,David Ricardo Loiola da Silva,108274,Ceará,,D. Ricardo,,1.0,2.0,3.0,,,2.0,,,,12.0,,,,,,,,,
613,354,3.47,0.0,1.0,Vásquez,6,37,vasquez,5,13,https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png,0.0,Jhon Freduar Vásquez Anaya,108279,Ceará,,Vásquez,,2.0,6.0,9.0,4.0,2.0,11.0,1.0,,4.0,41.0,,,,,,,,,
614,294,3.76,0.0,1.81,Galarza,7,37,galarza,4,10,https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png,0.0,Matías Galarza Fonda,108528,Coritiba,,Galarza,,5.0,18.0,25.0,1.0,7.0,15.0,,,,52.0,,,,,,,,,
615,264,2.0,0.0,0.0,Guilherme,6,37,guilherme,1,0,https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png,0.0,Guilherme Vicentini Castellani,108539,Corinthians,,Guilherme,,,,,,,,,,,,,,,,,,,,
616,1371,2.11,0.0,0.86,Rivas,6,37,rivas,4,5,https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png,0.0,Cristhian Yonaiker Rivas Vielma - Cristian,108659,Cuiabá,,Rivas,,2.0,5.0,3.0,1.0,1.0,,,,,8.0,,,,,,,,,
617,285,1.47,0.0,-0.2,Gustavo Maia,6,37,gustavo-maia,5,1,https://s.glbimg.com/es/sde/f/2022/04/02/339994547fbada1232b54167a62f60c3_FORMATO.png,0.0,Gustavo Maia da Silva,108712,Internacional,,G. Maia,,,,,,,,,,,2.0,,,,,,,,,
618,290,1.12,0.0,1.16,Renato Junior,6,37,renato-junior,5,16,https://s.glbimg.com/es/sde/f/2022/04/05/aaad5989249282ee07375a4f7b9bf1da_FORMATO.png,0.0,Renato Barbosa dos Santos Junior,108741,Goiás,,R. Junior,1.0,4.0,13.0,11.0,1.0,2.0,10.0,,,1.0,24.0,,,,,,,,,
619,356,1.97,0.0,-1.0,David,6,37,david,5,0,https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png,0.0,David da Hora da Conceição,108752,Fortaleza,,David,,1.0,,,,,,,,,,,,,,,,,,
620,314,1.0,0.0,0.0,Felipe Camargo,6,37,felipe-camargo,3,0,https://s.glbimg.com/es/sde/f/2022/02/21/38fe45f041124b759f8d967ad5af48df_FORMATO.png,0.0,Felipe Camargo de Souza,108787,Avaí,,F. Camargo,,,,,,,,,,,,,,,,,,,,
621,263,9.12,0.0,2.58,Victor Sá,6,37,victor-sa,5,26,https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png,0.0,João Victor Santos Sá,108946,Botafogo,,V. Sá,,3.0,35.0,18.0,4.0,5.0,33.0,1.0,2.0,3.0,104.0,,,,,,,,,
622,293,1.0,0.0,0.0,Daniel Martins,6,37,daniel-martins,4,0,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png,0.0,Daniel Sergio Martins,109102,Athlético-PR,,D. Martins,,,,,,,,,,,,,,,,,,,,
623,263,3.41,0.0,0.78,Matheus Nascimento,6,37,matheus-nascimento,5,22,https://s.sde.globo.com/media/person_role/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png,0.0,Matheus Nascimento de Paula,109114,Botafogo,,M. Nascimento,,1.0,8.0,11.0,5.0,4.0,9.0,,,1.0,28.0,,,,,,,,,1.0
624,263,2.0,0.0,0.0,Vitor Marinho,6,37,vitor-marinho,2,0,https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png,0.0,Vitor Marinho de Oliveira,109195,Botafogo,,V. Marinho,,,,,,,,,,,,,,,,,,,,
625,263,0.74,0.0,-1.4,DG,6,37,dg,2,1,https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,0.0,Douglas da Silva Teixeira,109199,Botafogo,,DG,,1.0,,,,,1.0,,,,9.0,,,,,,,,,
626,314,0.91,-0.1,0.35,Gaspar,6,37,gaspar,5,2,https://s.glbimg.com/es/sde/f/2022/02/24/0d80a5040529214b0c4a7661c08a2b41_FORMATO.png,-0.21,Luis Eduardo Gaspar Coelho,109240,Avaí,,Gaspar,,,,,,1.0,,,,1.0,,,,,,,,,,
627,280,0.73,0.0,-0.2,Kawê,6,37,kawe,5,2,https://s.glbimg.com/es/sde/f/2022/07/27/6543bbc4803f308d463fdd8b7470fc89_FORMATO.png,0.0,Kawê Ferreira Godoy Viana,109246,Bragantino,,Kawê,,,,2.0,,,1.0,,,1.0,2.0,,,,,,,,,
628,356,1.0,0.0,0.0,Sammuel,6,37,sammuel,4,0,https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,0.0,Sammuel Queiroz de Freitas,109341,Fortaleza,,Sammuel,,,,,,,,,,,,,,,,,,,,
629,264,8.06,2.8,5.09,Raul Gustavo,6,37,raul-gustavo,3,18,https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png,-0.67,Raul Gustavo Pereira Bicalho,109389,Corinthians,,R. Gustavo,1.0,2.0,28.0,12.0,1.0,4.0,18.0,,2.0,,99.0,,,,,,1.0,8.0,,
630,280,3.08,0.0,1.0,Weverson,6,37,weverson,2,1,https://s.glbimg.com/es/sde/f/2022/05/05/73de6346549a47db6b8bf37e5f4f06fa_FORMATO.png,0.0,Weverson Moreira da Costa,109426,Bragantino,,Weverson,,,1.0,,,,,,,,2.0,,,,,,,,,
631,282,2.01,0.0,1.29,Calebe,6,37,calebe,4,13,https://s.glbimg.com/es/sde/f/2022/07/15/e69dad49448e6f72e73ce364b1459be9_FORMATO.png,-0.38,Calebe Gonçalves Ferreira da Silva,109461,Atlético-MG,,Calebe,,1.0,10.0,4.0,2.0,1.0,11.0,,,,17.0,,,,,,,,,
632,277,12.29,0.6,5.57,Marcos Leonardo,7,37,marcos-leonardo,5,32,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,-1.69,Marcos Leonardo Santos Almeida,109497,Santos,,M. Leonardo,2.0,8.0,9.0,34.0,19.0,35.0,77.0,,12.0,23.0,83.0,,,,,,,,,1.0
633,1371,4.84,1.3,3.96,Joaquim,7,37,joaquim,3,24,https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png,-0.06,Joaquim Henrique Pereira Silva,109563,Cuiabá,,Joaquim,1.0,4.0,43.0,23.0,5.0,11.0,19.0,1.0,1.0,1.0,110.0,,,,,,,5.0,,
634,266,3.87,-0.2,1.76,Martinelli,7,37,martinelli,4,26,https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,-0.6,Matheus Martinelli Lima,109573,Fluminense,,Martinelli,3.0,1.0,23.0,23.0,5.0,8.0,6.0,,1.0,,123.0,,,,,,,,,
635,293,3.0,0.0,0.0,Davi Araújo,6,37,davi-araujo,5,0,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO.png,0.0,Davi Machado dos Santos Araújo,109626,Athlético-PR,,D. Araújo,,,,,,,,,,,,,,,,,,,,
636,280,2.93,0.4,1.09,Gabriel Novaes,6,37,gabriel-novaes,5,12,https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png,-0.01,Gabriel Novaes Fernandes,109639,Bragantino,,G. Novaes,,2.0,2.0,7.0,2.0,2.0,7.0,,1.0,3.0,14.0,,,,,,,,,1.0
637,280,10.96,0.0,0.0,Marcinho,7,37,marcinho,6,0,https://s.sde.globo.com/media/person_role/2022/11/11/photo_FORMATO.png,0.0,Márcio Miranda Freitas Rocha da Silva,109667,Bragantino,,Marcinho,,,,,,,,,,,,,,,,,,,,
638,263,6.16,5.9,3.61,Hugo,6,37,hugo,2,16,https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png,0.2,Hugo Gonçalves Ferreira Neto,109668,Botafogo,,Hugo,,4.0,36.0,19.0,2.0,5.0,11.0,,1.0,,126.0,,,,,,,4.0,1.0,
639,277,0.75,0.0,0.0,Derick,6,37,derick,3,1,https://s.sde.globo.com/media/person_role/2022/03/03/d391d84eadb0b86037667ee4e4a950c6_FORMATO.png,0.0,Derick Fernando da Silva,109830,Santos,,Derick,,,,,,,,,,,,,,,,,,,,
640,294,3.09,0.0,0.73,Juan Díaz,6,37,juan-diaz,4,3,https://s.glbimg.com/es/sde/f/2022/08/10/3f0cb79829f9359fe414edd3876f0bbd_FORMATO.png,0.0,Juan Carlos Díaz Mena,109967,Coritiba,,J. Díaz,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
641,293,1.57,0.0,0.28,Bryan García,6,37,bryan-garcia,4,5,https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png,0.0,Bryan Jahir García Realpe,110013,Athlético-PR,,B. García,,1.0,2.0,3.0,,2.0,2.0,,,,17.0,,,,,,,,,
642,263,1.0,0.0,0.0,Vitinho,6,37,vitinho,5,0,https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png,0.0,João Victor Vaz Lopes Pinto,110235,Botafogo,,Vitinho,,,,,,,,,,,,,,,,,,,,
643,293,1.0,0.0,0.0,Gabriel Pereira,6,37,gabriel-pereira,1,0,https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png,0.0,Gabriel Roberto Pereira,110251,Athlético-PR,,G. Pereira,,,,,,,,,,,,,,,,,,,,
644,277,1.0,0.0,0.0,Zabala,6,37,zabala,3,0,https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png,0.0,Leonardo Yassir Zabala Ceballos,110264,Santos,,Zabala,,,,,,,,,,,,,,,,,,,,
645,277,5.28,0.8,2.91,Ângelo,7,37,angelo,5,24,https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png,-0.15,Ângelo Gabriel Borges Damaceno,110415,Santos,,Ângelo,6.0,5.0,18.0,18.0,9.0,7.0,31.0,,1.0,2.0,122.0,,,,,,,,,1.0
646,262,1.5,0.0,0.0,Daniel Cabral,5,37,daniel-cabral,4,1,https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png,0.0,Daniel Cabral de Oliveira,110465,Flamengo,,D. Cabral,,,,,,,,,,,,,,,,,,,,
647,275,14.01,5.75,6.11,Abel Ferreira,7,37,abel-ferreira,6,35,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,-0.12,Abel Fernando Moreira Ferreira,110506,Palmeiras,,A. Ferreira,,,,,,,,,,,,,,,,,,,,
648,276,3.33,0.0,1.66,Andrés,6,37,andres,4,8,https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png,0.0,Andrés Felipe Colorado Sánchez,110517,São Paulo,,Andrés,,,14.0,10.0,,1.0,1.0,,,,18.0,,,,,,,,,
649,280,1.0,0.0,0.0,Caetano,6,37,caetano,4,0,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,0.0,Gabriel Caetano Godoy de Andrade,110587,Bragantino,,Caetano,,,,,,,,,,,,,,,,,,,,
650,277,1.0,0.0,0.0,Paulo Mazoti,6,37,paulo-mazoti,1,0,https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png,0.0,Paulo Mazoti Azevedo,110602,Santos,,P. Mazoti,,,,,,,,,,,,,,,,,,,,
651,277,2.5,0.0,0.15,Vinícius Balieiro,6,37,vinicius-balieiro,4,4,https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png,0.0,Vinícius Balieiro Lourenço de Carvalho,110605,Santos,,V. Balieiro,,,1.0,2.0,,,1.0,,,,5.0,,,,,,,,,
652,1371,2.19,0.0,1.38,Gabriel Pirani,6,37,gabriel-pirani,4,13,https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png,0.0,Gabriel Cordeiro Pirani,110607,Cuiabá,,G. Pirani,,1.0,7.0,8.0,2.0,4.0,5.0,,1.0,1.0,31.0,,,,,,,,,
653,294,0.95,0.0,0.5,João Vitor ,6,37,joao-vitor,5,1,https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png,0.0,João Vitor Moreira dos Santos,110623,Coritiba,,J. Vitor,,,,,,,1.0,,,,,,,,,,,,,
654,275,1.0,0.0,0.0,Mateus,6,37,mateus,1,0,https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,0.0,Mateus Oliveira Mendes,110624,Palmeiras,,Mateus,,,,,,,,,,,,,,,,,,,,
655,290,2.2,0.0,1.2,Luiz Filipe,5,37,luiz-filipe,5,2,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png,0.0,Luiz Filipe dos Reis Silva,110632,Goiás,,L. Filipe,,1.0,2.0,1.0,,,1.0,,,,2.0,,,,,,,,,1.0
656,293,1.0,0.0,0.0,Mycael,6,37,mycael,1,0,https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png,0.0,Mycael Pontes Moreira,110698,Athlético-PR,,Mycael,,,,,,,,,,,,,,,,,,,,
657,266,1.0,0.0,0.0,Pedro Rangel,6,37,pedro-rangel,1,0,https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png,0.0,Pedro Felipe De Faria Rangel,110708,Fluminense,,P. Rangel,,,,,,,,,,,,,,,,,,,,
658,280,3.64,0.0,1.76,Andrés Hurtado,6,37,andres-hurtado,2,14,https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,0.0,José Andrés Hurtado Cheme,110715,Bragantino,,A. Hurtado,2.0,1.0,8.0,5.0,1.0,1.0,4.0,,,1.0,53.0,,,,,,1.0,2.0,,
659,282,6.52,4.1,3.45,Rubens,6,37,rubens,4,26,https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png,0.51,Rubens Antônio Dias,110727,Atlético-MG,,Rubens,,3.0,62.0,26.0,5.0,12.0,18.0,1.0,1.0,,97.0,,,,,,,,,
660,266,2.57,0.0,0.55,John Kennedy,6,37,john-kennedy,5,6,https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png,0.0,John Kennedy Batista de Souza,110759,Fluminense,,J. Kennedy,,3.0,1.0,5.0,3.0,4.0,1.0,,,,7.0,,,,,,,,,
661,294,1.0,0.0,0.0,Marcão,6,37,marcao,1,0,https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png,0.0,Marco Antônio Amorim de Oliveira Montes,110775,Coritiba,,Marcão,,,,,,,,,,,,,,,,,,,,
662,263,2.33,0.0,2.72,Kayque,5,37,kayque,4,6,https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png,0.0,Kayque Luiz Pereira,110962,Botafogo,,Kayque,,3.0,5.0,8.0,2.0,3.0,11.0,,1.0,1.0,25.0,,,,,,,,,
663,373,1.0,0.0,0.0,Breno,6,37,breno,1,0,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png,0.0,Breno Boeno,110988,Atlético-GO,,Breno,,,,,,,,,,,,,,,,,,,,
664,266,3.0,0.0,0.0,Samuel Granada,6,37,samuel-granada,5,0,https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png,0.0,Samuel Salustiano de Jesus Silva,110994,Fluminense,,S. Granada,,,,,,,,,,,,,,,,,,,,
665,293,4.04,0.0,3.52,Pedrinho,6,37,pedrinho,2,19,https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png,0.0,Pedro Henrique Azevedo Pereira,110995,Athlético-PR,,Pedrinho,2.0,4.0,24.0,20.0,1.0,3.0,8.0,,,1.0,141.0,,,,,,,9.0,,
666,327,1.0,0.0,0.0,Robson,6,37,robson,1,0,https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,0.0,Robson Luiz dos Santos Nascimento,111172,América-MG,,Robson,,,,,,,,,,,,,,,,,,,,
667,294,2.32,0.0,3.75,Marcio Silva,6,37,marcio-silva,3,2,https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png,0.0,Marcio Gleyson Leite da Silva,111204,Coritiba,,M. Silva,,,1.0,,,,3.0,,,,2.0,,,,,,,1.0,,
668,286,1.0,0.0,0.0,Kelvi,5,37,kelvi,4,0,https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,0.0,Kelvi Chiesa Gomes,111332,Juventude,,Kelvi,,,,,,,,,,,,,,,,,,,,
669,280,4.74,-1.0,2.04,Sorriso,3,37,sorriso,5,29,https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,-0.31,Marcos Vinicios Moura,111333,Bragantino,,Sorriso,1.0,3.0,25.0,22.0,8.0,6.0,30.0,,2.0,1.0,121.0,,,,,,,,,
670,314,2.24,6.2,2.62,Vitinho,6,37,vitinho,4,6,https://s.sde.globo.com/media/person_role/2022/04/14/a3b3acd682ad4df74865ef90e9e309f1_FORMATO.png,-0.09,Victor Júlio Alves de Paula,111402,Avaí,,Vitinho,1.0,1.0,3.0,2.0,2.0,1.0,14.0,,,1.0,14.0,,,,,,,,,
671,264,1.47,0.0,0.27,Felipe Augusto,6,37,felipe-augusto,5,3,https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,0.0,Felipe Augusto da Silva,111408,Corinthians,,F. Augusto,,,,4.0,,,4.0,,,,,,,,,,,,,
672,314,2.0,0.0,0.0,Igor,6,37,igor,2,0,https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png,0.0,Igor da Silva Dutra,111413,Avaí,,Igor,,,,,,,,,,,,,,,,,,,,
673,294,0.96,0.0,1.26,Biel,6,37,biel,4,5,https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png,0.0,Luiz Gabriel de Oliveira Fonseca,111491,Coritiba,,Biel,,,4.0,1.0,,1.0,4.0,,,,10.0,,,,,,,,,
674,354,2.0,0.0,0.0,David,6,37,david,4,0,https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png,0.0,Antônio David Souza Araújo,111546,Ceará,,David,,,,,,,,,,,,,,,,,,,,
675,1371,7.28,1.0,3.47,António Oliveira,7,37,antonio-oliveira,6,27,https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,-0.47,António José Cardoso de Oliveira,111578,Cuiabá,,A. Oliveira,,,,,,,,,,,,,,,,,,,,
676,264,7.42,0.0,3.41,Adson,5,37,adson,4,23,https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png,0.0,Adson Ferreira Soares,111682,Corinthians,,Adson,,1.0,42.0,23.0,5.0,7.0,20.0,,3.0,3.0,92.0,,,,,,,,,
677,285,1.0,0.0,0.0,Anthoni,6,37,anthoni,1,0,https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png,0.0,Anthoni Spier Souza,111683,Internacional,,Anthoni,,,,,,,,,,,,,,,,,,,,
678,294,1.83,-0.5,1.84,Matheus Cadorini,7,37,matheus-cadorini,5,8,https://s.glbimg.com/es/sde/f/2022/08/12/765dd1479fd2906e4dfd2f4016ca724a_FORMATO.png,-0.22,Matheus Alfredo Cadorini da Silva,111688,Coritiba,,M. Cadorini,,1.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,23.0,,,,,,,,1.0,
679,262,1.0,0.0,0.0,Bruno,6,37,bruno,1,0,https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png,0.0,Bruno Guimarães de Souza,111689,Flamengo,,Bruno,,,,,,,,,,,,,,,,,,,,
680,262,2.0,0.0,0.0,Matheus Cunha,6,37,matheus-cunha,1,0,https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png,0.0,Matheus Cunha Queiroz,111690,Flamengo,,M. Cunha,,,,,,,,,,,,,,,,,,,,
681,262,0.74,-1.1,0.11,Mateusão,6,37,mateusao,5,8,https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png,-0.09,Mateus Dias Lima,111694,Flamengo,,Mateusão,,1.0,1.0,2.0,,,3.0,,,1.0,11.0,,,,,,,,,1.0
682,263,3.32,0.0,3.8,Mezenga,6,37,mezenga,3,4,https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png,0.0,Lucas de Souza Mombra Rosa,111713,Botafogo,,Mezenga,,1.0,12.0,4.0,1.0,,1.0,,,1.0,26.0,,,,,,1.0,1.0,,
683,286,0.96,1.3,1.3,Dudu,6,37,dudu,2,1,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO_6aYVUtG.png,-0.04,Eduardo Kempf Schwade,111721,Juventude,,Dudu,,,2.0,1.0,,,,,,,8.0,,,,,,,,,
684,275,2.11,0.0,0.2,Giovani,6,37,giovani,5,1,https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg,0.0,Giovani Henrique Amorim da Silva,111759,Palmeiras,,Giovani,,,,,,,1.0,,,,3.0,,,,,,,,,
685,275,1.4,0.0,0.78,Fabinho,5,37,fabinho,4,4,https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png,0.0,Fábio Silva de Freitas,111760,Palmeiras,,Fabinho,,1.0,4.0,4.0,,1.0,,,,,3.0,,,,,,,,,
686,280,2.0,0.0,0.0,Henrique Halls,6,37,henrique-halls,3,0,https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png,0.0,Henrique Halls Rocha da Silva,111791,Bragantino,,H. Halls,,,,,,,,,,,,,,,,,,,,
687,266,1.0,0.0,0.0,Marcelinho,6,37,marcelinho,5,0,,0.0,Marcelo Francine de Castro Feliciano,111798,Fluminense,,Marcelinho,,,,,,,,,,,,,,,,,,,,
688,263,1.0,0.0,0.0,Ewerton,6,37,ewerton,3,0,https://s.glbimg.com/es/sde/f/2022/03/21/fb5a3b78b8d0b4fc3f242bedfc3973fd_FORMATO.png,0.0,Ewerton Vinicios Santana Porto,111806,Botafogo,,Ewerton,,,,,,,,,,,,,,,,,,,,
689,373,1.82,0.0,0.32,Ricardinho,6,37,ricardinho,5,6,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/24/photo_FORMATO.png,0.0,Ricardo Viana Filho,111813,Atlético-GO,,Ricardinho,,2.0,,4.0,2.0,3.0,3.0,,,2.0,10.0,,,,,,,,,
690,266,5.49,10.9,3.55,Matheus Martins,6,37,matheus-martins,5,28,https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png,0.66,Matheus Martins Silva dos Santos,111831,Fluminense,,M. Martins,5.0,2.0,22.0,17.0,6.0,20.0,39.0,,3.0,13.0,119.0,,,,,,,,,2.0
691,266,1.0,0.0,0.0,Gustavo Ramalho,6,37,gustavo-ramalho,1,0,https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,0.0,Gustavo Ramalho Bremer Pinto,111837,Fluminense,,G. Ramalho,,,,,,,,,,,,,,,,,,,,
692,266,1.0,0.0,0.0,Marcos Pedro,6,37,marcos-pedro,2,0,https://s.sde.globo.com/media/person_role/2021/03/15/cb04114b1d5bc74ee6571199d27144a8_220x220.png,0.0,Marcos Pedro Braga Maciel,111840,Fluminense,,M. Pedro,,,,,,,,,,,,,,,,,,,,
693,264,2.73,0.0,3.6,Guilherme Biro,6,37,guilherme-biro,4,1,https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png,0.0,Guilherme Sucigan Mafra Cunha,111891,Corinthians,,G. Biro,,1.0,3.0,1.0,1.0,,1.0,,,,4.0,,,,,,,,,
694,266,1.0,0.0,0.0,Davi,6,37,davi,3,0,https://s.glbimg.com/es/sde/f/2021/03/15/4d2ac6a99cd08c4871dd5a2f44c88e47_FORMATO.png,0.0,Davi Alves Soares,111896,Fluminense,,Davi,,,,,,,,,,,,,,,,,,,,
695,354,0.89,0.0,0.63,João Victor,6,37,joao-victor,5,3,https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png,0.0,João Victor Vieira Ferreira Sousa,112060,Ceará,,J. Victor,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,
696,276,1.76,0.0,1.47,Lucas Beraldo,6,37,lucas-beraldo,3,3,https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png,0.0,Lucas Lopes Beraldo,112136,São Paulo,,L. Beraldo,,,2.0,1.0,,1.0,1.0,,,,10.0,,,,,,,1.0,1.0,
