,atletas.pontos_num,atletas.preco_num,atletas.nome,atletas.posicao_id,atletas.foto,atletas.rodada_id,atletas.slug,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.jogos_num,atletas.variacao_num,atletas.media_num,CA,DS,FC,FD,FF,FS,PI,SG,A,G,I,FT,DE,GS,GC,PP,CV,DP,PC,PS
619,0.0,3.54,Matías Galarza Fonda,4,https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png,28,galarza,Galarza,Galarza,Coritiba,-0.78,108528,294,6,6,0.0,2.23,3.0,14.0,14.0,,4.0,8.0,34.0,,,,,,,,,,,,,
620,0.0,2.0,Guilherme Vicentini Castellani,1,https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png,28,guilherme,Guilherme,Guilherme,Corinthians,0.8,108539,264,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
621,0.0,2.11,Cristhian Yonaiker Rivas Vielma - Cristian,4,https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png,28,rivas,Rivas,Rivas,Cuiabá,0.2,108659,1371,6,5,0.0,0.86,2.0,5.0,3.0,1.0,1.0,,8.0,,,,,,,,,,,,,
622,0.0,2.0,Gustavo Maia da Silva,5,https://s.glbimg.com/es/sde/f/2022/04/02/339994547fbada1232b54167a62f60c3_FORMATO.png,28,gustavo-maia,G. Maia,Gustavo Maia,Internacional,0.8,108712,285,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
623,3.4,1.58,Renato Barbosa dos Santos Junior,5,https://s.glbimg.com/es/sde/f/2022/04/05/aaad5989249282ee07375a4f7b9bf1da_FORMATO.png,28,renato-junior,R. Junior,Renato Junior,Goiás,2.88,108741,290,2,14,0.33,1.28,4.0,13.0,11.0,1.0,2.0,8.0,21.0,,1.0,,1.0,,,,,,,,,
624,0.0,1.97,David da Hora da Conceição,5,https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png,28,david,David,David,Fortaleza,1.48,108752,356,6,0,0.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,
625,0.0,1.0,Felipe Camargo de Souza,3,https://s.glbimg.com/es/sde/f/2022/02/21/38fe45f041124b759f8d967ad5af48df_FORMATO.png,28,felipe-camargo,F. Camargo,Felipe Camargo,Avaí,0.48,108787,314,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
626,0.6,7.7,João Victor Santos Sá,5,https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png,28,victor-sa,V. Sá,Victor Sá,Botafogo,0.85,108946,263,2,18,-0.69,2.71,2.0,28.0,14.0,4.0,5.0,22.0,93.0,,,1.0,3.0,1.0,,,,,,,,
627,0.0,1.0,Daniel Sergio Martins,4,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png,28,daniel-martins,D. Martins,Daniel Martins,Athlético-PR,0.48,109102,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
628,0.0,3.94,Matheus Nascimento de Paula,5,https://s.sde.globo.com/media/person_role/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png,28,matheus-nascimento,M. Nascimento,Matheus Nascimento,Botafogo,2.24,109114,263,6,17,0.0,0.92,1.0,7.0,11.0,5.0,4.0,8.0,26.0,,,,1.0,,,,,,,,,1.0
629,0.0,2.0,Vitor Marinho de Oliveira,2,https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png,28,vitor-marinho,V. Marinho,Vitor Marinho,Botafogo,0.8,109195,263,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
630,0.0,0.74,Douglas da Silva Teixeira,2,https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,28,dg,DG,DG,Botafogo,-0.52,109199,263,6,1,0.0,-1.4,1.0,,,,,1.0,9.0,,,,,,,,,,,,,
631,0.0,0.73,Kawê Ferreira Godoy Viana,5,https://s.glbimg.com/es/sde/f/2022/07/27/6543bbc4803f308d463fdd8b7470fc89_FORMATO.png,28,kawe,Kawê,Kawê,Bragantino,0.72,109246,280,6,2,0.0,-0.2,,,2.0,,,1.0,2.0,,,,1.0,,,,,,,,,
632,0.0,1.0,Sammuel Queiroz de Freitas,4,https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,28,sammuel,Sammuel,Sammuel,Fortaleza,0.48,109341,356,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
633,0.0,8.28,Raul Gustavo Pereira Bicalho,3,https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png,28,raul-gustavo,R. Gustavo,Raul Gustavo,Corinthians,2.43,109389,264,6,16,0.0,5.23,2.0,25.0,10.0,1.0,4.0,17.0,93.0,7.0,1.0,2.0,,,,,,,,,1.0,
634,0.0,3.08,Weverson Moreira da Costa,2,https://s.glbimg.com/es/sde/f/2022/05/05/73de6346549a47db6b8bf37e5f4f06fa_FORMATO.png,28,weverson,Weverson,Weverson,Bragantino,1.64,109426,280,6,1,0.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,
635,0.0,2.39,Calebe Gonçalves Ferreira da Silva,4,https://s.glbimg.com/es/sde/f/2022/07/15/e69dad49448e6f72e73ce364b1459be9_FORMATO.png,28,calebe,Calebe,Calebe,Atlético-MG,1.78,109461,282,6,9,0.0,1.64,1.0,9.0,4.0,2.0,,10.0,12.0,,,,,,,,,,,,,
636,2.7,12.33,Marcos Leonardo Santos Almeida,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,28,marcos-leonardo,M. Leonardo,Marcos Leonardo,Santos,2.8,109497,277,7,24,-0.11,5.41,8.0,8.0,30.0,17.0,28.0,67.0,64.0,,1.0,8.0,17.0,,,,,,,,,
637,-0.2,4.48,Joaquim Henrique Pereira Silva,3,https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png,28,joaquim,Joaquim,Joaquim,Cuiabá,0.0,109563,1371,7,16,-0.29,4.74,1.0,30.0,13.0,3.0,8.0,17.0,68.0,4.0,1.0,1.0,1.0,,,,,,,,,
638,6.1,4.46,Matheus Martinelli Lima,4,https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,28,martinelli,Martinelli,Martinelli,Fluminense,5.3,109573,266,7,18,0.03,1.14,,9.0,14.0,3.0,1.0,3.0,70.0,,3.0,,,,,,,,,,,
639,0.0,3.0,Davi Machado dos Santos Araújo,5,https://s.glbimg.com/es/sde/f/2020/08/29/b9c87f70ecb56043ef451bf7071e086e_FORMATO.png,28,davi-araujo,D. Araújo,Davi Araújo,Athlético-PR,1.11,109626,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
640,0.0,3.42,Gabriel Novaes Fernandes,5,https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png,28,gabriel-novaes,G. Novaes,Gabriel Novaes,Bragantino,2.08,109639,280,6,8,0.0,1.84,1.0,2.0,5.0,2.0,2.0,6.0,9.0,,,1.0,3.0,,,,,,,,,1.0
641,0.0,6.1,Hugo Gonçalves Ferreira Neto,2,https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png,28,hugo,Hugo,Hugo,Botafogo,3.6,109668,263,7,14,0.0,3.46,2.0,29.0,14.0,2.0,4.0,11.0,113.0,3.0,,1.0,,,,,,,1.0,,,
642,0.0,1.0,Derick Fernando da Silva,3,https://s.glbimg.com/es/sde/f/2022/03/03/d391d84eadb0b86037667ee4e4a950c6_FORMATO.png,28,derick,Derick ,Derick ,Santos,0.48,109830,277,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
643,0.0,4.0,Juan Carlos Díaz Mena,4,https://s.glbimg.com/es/sde/f/2022/08/10/3f0cb79829f9359fe414edd3876f0bbd_FORMATO.png,28,juan-diaz,J. Díaz,Juan Díaz,Coritiba,1.42,109967,294,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
644,0.0,1.57,Bryan Jahir García Realpe,4,https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png,28,bryan-garcia,B. García,Bryan García,Athlético-PR,-0.56,110013,293,6,5,0.0,0.28,1.0,2.0,3.0,,2.0,2.0,17.0,,,,,,,,,,,,,
645,0.0,1.0,João Victor Vaz Lopes Pinto,5,https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png,28,vitinho,Vitinho,Vitinho,Botafogo,0.48,110235,263,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
646,0.0,1.0,Gabriel Roberto Pereira,1,https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png,28,gabriel-pereira,G. Pereira,Gabriel Pereira,Athlético-PR,0.48,110251,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
647,0.0,1.0,Leonardo Yassir Zabala Ceballos,3,https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png,28,zabala,Zabala,Zabala,Santos,0.48,110264,277,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
648,0.0,4.64,Ângelo Gabriel Borges Damaceno,5,https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png,28,angelo,Ângelo,Ângelo,Santos,0.11,110415,277,6,16,-0.54,1.92,4.0,10.0,15.0,5.0,6.0,15.0,59.0,,3.0,,1.0,,,,,,,,,
649,0.0,2.0,Daniel Cabral de Oliveira,4,https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png,28,daniel-cabral,D. Cabral,Daniel Cabral,Flamengo,0.8,110465,262,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
650,8.06,14.01,Abel Fernando Moreira Ferreira,6,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,28,abel-ferreira,A. Ferreira,Abel Ferreira,Palmeiras,7.24,110506,275,7,27,0.12,5.99,,,,,,,,,,,,,,,,,,,,
651,0.0,3.29,Andrés Felipe Colorado Sánchez,4,https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png,28,andres,Andrés,Andrés,São Paulo,1.73,110517,276,6,7,0.0,1.56,,12.0,9.0,,1.0,,16.0,,,,,,,,,,,,,
652,0.0,1.0,Paulo Mazoti Azevedo,1,https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png,28,paulo-mazoti,P. Mazoti,Paulo Mazoti,Santos,0.48,110602,277,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
653,0.0,2.73,Vinícius Balieiro Lourenço de Carvalho,4,https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png,28,vinicius-balieiro,V. Balieiro,Vinícius Balieiro,Santos,0.62,110605,277,6,3,0.0,0.23,,1.0,2.0,,,1.0,4.0,,,,,,,,,,,,,
654,1.0,2.43,Gabriel Cordeiro Pirani,4,https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png,28,gabriel-pirani,G. Pirani,Gabriel Pirani,Cuiabá,0.92,110607,1371,6,10,0.04,1.81,1.0,6.0,6.0,2.0,4.0,5.0,23.0,,,1.0,1.0,,,,,,,,,
655,0.0,0.95,João Vitor Moreira dos Santos,5,https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png,28,joao-vitor,J. Vitor,João Vitor ,Coritiba,0.78,110623,294,6,1,0.0,0.5,,,,,,1.0,,,,,,,,,,,,,,
656,0.0,1.0,Mateus Oliveira Mendes,1,https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,28,mateus,Mateus,Mateus,Palmeiras,0.48,110624,275,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
657,0.0,2.2,Luiz Filipe dos Reis Silva,5,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png,28,luiz-filipe,L. Filipe,Luiz Filipe,Goiás,2.32,110632,290,5,2,0.0,1.2,1.0,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0
658,0.0,1.0,Mycael Pontes Moreira,1,https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png,28,mycael,Mycael,Mycael,Athlético-PR,0.48,110698,293,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
659,0.0,1.0,Pedro Felipe De Faria Rangel,1,https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png,28,pedro-rangel,P. Rangel,Pedro Rangel,Fluminense,0.48,110708,266,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
660,0.0,3.63,José Andrés Hurtado Cheme,2,https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,28,andres-hurtado,A. Hurtado,Andrés Hurtado,Bragantino,0.78,110715,280,6,13,0.0,1.83,1.0,8.0,5.0,,1.0,4.0,50.0,2.0,2.0,,1.0,,,,,,,,1.0,
661,0.0,6.52,Rubens Antônio Dias,4,https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png,28,rubens,Rubens,Rubens,Atlético-MG,2.26,110727,282,7,20,0.0,4.09,3.0,55.0,23.0,5.0,12.0,15.0,84.0,,,1.0,,1.0,,,,,,,,
662,0.0,2.57,John Kennedy Batista de Souza,5,https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png,28,john-kennedy,J. Kennedy,John Kennedy,Fluminense,1.56,110759,266,6,6,0.0,0.55,3.0,1.0,5.0,3.0,4.0,1.0,7.0,,,,,,,,,,,,,
663,0.0,1.0,Marco Antônio Amorim de Oliveira Montes,1,https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png,28,marcao,Marcão,Marcão,Coritiba,0.48,110775,294,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
664,0.0,2.33,Kayque Luiz Pereira,4,https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png,28,kayque,Kayque,Kayque,Botafogo,1.03,110962,263,6,6,0.0,2.72,3.0,5.0,8.0,2.0,3.0,11.0,25.0,,,1.0,1.0,,,,,,,,,
665,0.0,1.0,Breno Boeno,1,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png,28,breno,Breno,Breno,Atlético-GO,0.48,110988,373,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
666,0.0,3.0,Samuel Salustiano de Jesus Silva,5,https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png,28,samuel-granada,S. Granada,Samuel Granada,Fluminense,1.11,110994,266,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
667,0.0,4.67,Pedro Henrique Azevedo Pereira,2,https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png,28,pedrinho,Pedrinho,Pedrinho,Athlético-PR,3.97,110995,293,7,14,0.0,4.24,3.0,22.0,13.0,,2.0,5.0,89.0,7.0,2.0,,1.0,,,,,,,,,
668,0.0,1.0,Robson Luiz dos Santos Nascimento,1,https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,28,robson,Robson,Robson,América-MG,0.48,111172,327,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
669,0.0,2.32,Marcio Gleyson Leite da Silva,3,https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png,28,marcio-silva,M. Silva,Marcio Silva,Coritiba,1.81,111204,294,6,2,0.0,3.75,,1.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
670,0.0,1.0,Kelvi Chiesa Gomes,4,https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,28,kelvi,Kelvi,Kelvi,Juventude,0.48,111332,286,5,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
671,-0.1,4.86,Marcos Vinicios Moura,5,https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,28,sorriso,Sorriso,Sorriso,Bragantino,0.13,111333,280,6,21,-0.34,2.1,2.0,18.0,16.0,5.0,4.0,16.0,92.0,,1.0,2.0,,,,,,,,,,
672,0.0,1.15,Victor Júlio Alves de Paula,4,https://s.glbimg.com/es/sde/f/2022/04/14/a3b3acd682ad4df74865ef90e9e309f1_FORMATO.png,28,vitinho,Vitinho,Vitinho,Avaí,0.16,111402,314,6,3,0.0,0.13,,,,,,2.0,6.0,,,,,,,,,,,,,
673,0.0,1.47,Felipe Augusto da Silva,5,https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,28,felipe-augusto,F. Augusto,Felipe Augusto,Corinthians,1.17,111408,264,6,3,0.0,0.27,,,4.0,,,4.0,,,,,,,,,,,,,,
674,0.0,2.0,Igor da Silva Dutra,2,https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png,28,igor,Igor,Igor,Avaí,0.8,111413,314,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
675,0.0,1.01,Luiz Gabriel de Oliveira Fonseca,4,https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png,28,biel,Biel,Biel,Coritiba,0.53,111491,294,6,2,0.0,1.6,,2.0,,,,3.0,7.0,,,,,,,,,,,,,
676,0.0,2.0,Antônio David Souza Araújo,4,https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png,28,david,David,David,Ceará,0.8,111546,354,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
677,5.48,7.68,António José Cardoso de Oliveira,6,https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,28,antonio-oliveira,A. Oliveira,António Oliveira,Cuiabá,4.94,111578,1371,7,18,0.14,3.56,,,,,,,,,,,,,,,,,,,,
678,0.4,7.37,Adson Ferreira Soares,4,https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png,28,adson,Adson,Adson,Corinthians,0.66,111682,264,6,21,-0.52,3.53,1.0,39.0,20.0,4.0,6.0,18.0,81.0,,,3.0,1.0,,,,,,,,,
679,0.0,1.0,Anthoni Spier Souza,1,https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png,28,anthoni,Anthoni,Anthoni,Internacional,0.48,111683,285,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
680,0.0,1.75,Matheus Alfredo Cadorini da Silva,5,https://s.glbimg.com/es/sde/f/2022/08/12/765dd1479fd2906e4dfd2f4016ca724a_FORMATO.png,28,matheus-cadorini,M. Cadorini,Matheus Cadorini,Coritiba,0.39,111688,294,6,4,0.0,0.05,,1.0,3.0,2.0,,2.0,5.0,,,,,,,,,,1.0,,,
681,0.0,1.0,Bruno Guimarães de Souza,1,https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png,28,bruno,Bruno,Bruno,Flamengo,0.48,111689,262,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
682,0.0,2.0,Matheus Cunha Queiroz,1,https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png,28,matheus-cunha,M. Cunha,Matheus Cunha,Flamengo,0.8,111690,262,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
683,2.7,1.22,Mateus Dias Lima,5,https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png,28,mateusao,Mateusão,Mateusão,Flamengo,2.27,111694,262,6,2,0.47,1.2,,1.0,1.0,,,2.0,5.0,,,,,,,,,,,,,1.0
684,0.0,3.32,Lucas de Souza Mombra Rosa,3,https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png,28,mezenga,Mezenga,Mezenga,Botafogo,4.59,111713,263,6,4,0.0,3.8,1.0,12.0,4.0,1.0,,1.0,26.0,1.0,,,1.0,,,,,,,,1.0,
685,0.0,2.11,Giovani Henrique Amorim da Silva,5,https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg,28,giovani,Giovani,Giovani,Palmeiras,0.85,111759,275,6,1,0.0,0.2,,,,,,1.0,3.0,,,,,,,,,,,,,
686,0.0,1.4,Fábio Silva de Freitas,4,https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png,28,fabinho,Fabinho,Fabinho,Palmeiras,-0.45,111760,275,5,4,0.0,0.78,1.0,4.0,4.0,,1.0,,3.0,,,,,,,,,,,,,
687,0.0,2.0,Henrique Halls Rocha da Silva,3,https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png,28,henrique-halls,H. Halls,Henrique Halls,Bragantino,0.8,111791,280,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
688,0.0,1.0,Marcelo Francine de Castro Feliciano,5,,28,marcelinho,Marcelinho,Marcelinho,Fluminense,0.48,111798,266,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
689,0.0,1.0,Ewerton Vinicios Santana Porto,3,https://s.glbimg.com/es/sde/f/2022/03/21/fb5a3b78b8d0b4fc3f242bedfc3973fd_FORMATO.png,28,ewerton,Ewerton,Ewerton,Botafogo,0.48,111806,263,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
690,0.0,1.82,Ricardo Viana Filho,5,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/24/photo_FORMATO.png,28,ricardinho,Ricardinho,Ricardinho,Atlético-GO,0.01,111813,373,6,6,0.0,0.32,2.0,,4.0,2.0,3.0,3.0,10.0,,,,2.0,,,,,,,,,
691,1.8,3.79,Matheus Martins Silva dos Santos,5,https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png,28,matheus-martins,M. Martins,Matheus Martins,Fluminense,1.64,111831,266,7,20,-0.12,3.51,1.0,21.0,15.0,5.0,15.0,33.0,99.0,,2.0,2.0,8.0,,,,,,,,,1.0
692,0.0,1.0,Gustavo Ramalho Bremer Pinto,1,https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,28,gustavo-ramalho,G. Ramalho,Gustavo Ramalho,Fluminense,0.48,111837,266,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
693,0.0,1.0,Marcos Pedro Braga Maciel,2,https://s.sde.globo.com/media/person_role/2021/03/15/cb04114b1d5bc74ee6571199d27144a8_220x220.png,28,marcos-pedro,M. Pedro,Marcos Pedro,Fluminense,-0.12,111840,266,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
694,0.0,2.73,Guilherme Sucigan Mafra Cunha,4,https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png,28,guilherme-biro,G. Biro,Guilherme Biro,Corinthians,3.46,111891,264,6,1,0.0,3.6,1.0,3.0,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,
695,0.0,0.89,João Victor Vieira Ferreira Sousa,5,https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png,28,joao-victor,J. Victor,João Victor,Ceará,1.18,112060,354,6,3,0.0,0.63,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
696,0.0,1.72,Lucas Lopes Beraldo,3,https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png,28,lucas-beraldo,L. Beraldo,Lucas Beraldo,São Paulo,1.37,112136,276,6,2,0.0,1.35,,2.0,,,1.0,1.0,10.0,,,,,,,,,,,,,
697,0.0,3.0,Gustavo Henrique Alves Silva,5,https://s.glbimg.com/es/sde/f/2021/09/20/768f5f056c491ffcf62c7383073dfab2_FORMATO.png,28,gustavo-nescau,G. Nescau,Gustavo Nescau,Cuiabá,1.11,112327,1371,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
698,0.0,2.0,Thalisson Gabriel Pereira Moreira,3,https://s.glbimg.com/es/sde/f/2022/02/23/b20b6fb1092b7873bd98294c5c3c0a7a_FORMATO.png,28,thalisson-gabriel,T. Gabriel,Thalisson Gabriel,Coritiba,0.8,112367,294,6,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
699,0.0,1.97,Bernardo Marcos Pinheiro Lemes,4,https://s.glbimg.com/es/sde/f/2022/02/23/b2b2c421852c3e7501d00cc9bfa66b1c_FORMATO.png,28,bernardo,Bernardo,Bernardo,Coritiba,0.11,112368,294,6,15,-0.07,1.28,1.0,16.0,16.0,,3.0,12.0,25.0,,,,,,,,,,,,,
700,0.0,2.19,Mateus Ferreira,4,https://s.glbimg.com/es/sde/f/2022/08/13/fcbeec943d01634745cbf0c7d6f55ded_FORMATO.png,28,mateus-sarara,M. Sarará,Mateus Sarará,Avaí,0.51,112379,314,7,3,0.0,0.4,1.0,2.0,3.0,,,4.0,13.0,,,,,,,,,,,,,
701,0.0,0.76,Daniel dos Santos da Cruz,5,https://s.glbimg.com/es/sde/f/2022/06/16/cdbadf012a6d22cee8d65486394e73c6_FORMATO.png,28,daniel-cruz,D. Cruz,Daniel Cruz,Botafogo,0.25,112734,263,6,2,0.0,0.5,,1.0,,,,,2.0,,,,,,,,,,,,,
702,0.0,1.65,Gustavo Santos Simões da Silva,5,https://s.glbimg.com/es/sde/f/2022/02/24/9a793f8d88106ebaa9639f638c89bc0b_FORMATO.png,28,gustavo-santos,G. Santos,Gustavo Santos,Avaí,1.15,112831,314,6,1,0.0,0.9,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
