,atletas.foto,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.apelido,atletas.pontos_num,atletas.apelido_abreviado,atletas.preco_num,atletas.rodada_id,atletas.atleta_id,atletas.slug,atletas.minimo_para_valorizar,atletas.media_num,atletas.posicao_id,A,CA,DS,FC,FD,FF,FS,FT,G,I,PI,CV,PP,PS,DE,GC,GS,PC,SG,DP
609,https://s.glbimg.com/es/sde/f/2022/02/22/6e64fcfbd8fd5ae5f3a9f615b801c4bd_FORMATO.png,6,354,Ceará,-0.33,Gabriel Santos Cordeiro Lacerda,23,Gabriel Lacerda,-0.6,G. Lacerda,3.14,34,108176,gabriel-lacerda,-0.09,1.36,3,,4.0,18.0,14.0,,8.0,3.0,,,,89.0,,,,,,,1.0,4.0,
610,https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png,6,327,América-MG,0.0,Gustavo César Mendonça Gravino,10,Gustavo,0.0,Gustavo,2.27,34,108201,gustavo,0.47,1.53,4,,2.0,12.0,7.0,1.0,2.0,12.0,,,,38.0,,,,,,,,,
611,https://s.sde.globo.com/media/person_role/2022/09/18/photo_FORMATO_aTUZBiS.png,6,290,Goiás,0.0,Breno Herculano Almeida,0,Breno,0.0,Breno,1.0,34,108211,breno,0.8,0.0,5,,,,,,,,,,,,,,,,,,,,
612,https://s.glbimg.com/es/sde/f/2022/05/05/eca803d743d8a10b46ac4b03ccd6b039_FORMATO.png,6,354,Ceará,0.0,David Ricardo Loiola da Silva,1,David Ricardo,0.0,D. Ricardo,1.48,34,108274,david-ricardo,0.09,-0.2,3,,,,,,,,,,,2.0,,,,,,,,,
613,https://s.glbimg.com/es/sde/f/2022/06/30/f684864cd02a7f9f0aa4a50ffa8c9326_FORMATO.png,6,354,Ceará,0.0,Jhon Freduar Vásquez Anaya,12,Vásquez,0.0,Vásquez,3.65,34,108279,vasquez,0.63,1.1,5,,2.0,6.0,9.0,4.0,2.0,11.0,1.0,,4.0,39.0,,,,,,,,,
614,https://s.glbimg.com/es/sde/f/2022/04/05/aa0e8e944c857702c77135690cfe04d8_FORMATO.png,7,294,Coritiba,-0.55,Matías Galarza Fonda,8,Galarza,-1.5,Galarza,3.32,34,108528,galarza,-0.76,1.69,4,,4.0,16.0,19.0,,5.0,9.0,,,,44.0,,,,,,,,,
615,https://s.glbimg.com/es/sde/f/2022/04/27/d5ba0de6f8281e3ab0325007342997b6_FORMATO.png,6,264,Corinthians,0.0,Guilherme Vicentini Castellani,0,Guilherme,0.0,Guilherme,2.0,34,108539,guilherme,1.57,0.0,1,,,,,,,,,,,,,,,,,,,,
616,https://s.glbimg.com/es/sde/f/2022/02/23/1f9a18c6a38ce7b0c86a89f400ac4bb8_FORMATO.png,6,1371,Cuiabá,0.0,Cristhian Yonaiker Rivas Vielma - Cristian,5,Rivas,0.0,Rivas,2.11,34,108659,rivas,0.7,0.86,4,,2.0,5.0,3.0,1.0,1.0,,,,,8.0,,,,,,,,,
617,https://s.glbimg.com/es/sde/f/2022/04/02/339994547fbada1232b54167a62f60c3_FORMATO.png,6,285,Internacional,0.0,Gustavo Maia da Silva,1,Gustavo Maia,0.0,G. Maia,1.47,34,108712,gustavo-maia,0.08,-0.2,5,,,,,,,,,,,2.0,,,,,,,,,
618,https://s.glbimg.com/es/sde/f/2022/04/05/aaad5989249282ee07375a4f7b9bf1da_FORMATO.png,6,290,Goiás,0.0,Renato Barbosa dos Santos Junior,15,Renato Junior,0.0,R. Junior,1.16,34,108741,renato-junior,0.57,1.22,5,1.0,4.0,13.0,11.0,1.0,2.0,9.0,,,1.0,22.0,,,,,,,,,
619,https://s.glbimg.com/es/sde/f/2022/07/16/c33c9f1a80f322e8e721a8101a44e3e0_FORMATO.png,6,356,Fortaleza,0.0,David da Hora da Conceição,0,David,0.0,David,1.97,34,108752,david,3.91,-1.0,5,,1.0,,,,,,,,,,,,,,,,,,
620,https://s.glbimg.com/es/sde/f/2022/02/21/38fe45f041124b759f8d967ad5af48df_FORMATO.png,6,314,Avaí,0.0,Felipe Camargo de Souza,0,Felipe Camargo,0.0,F. Camargo,1.0,34,108787,felipe-camargo,0.8,0.0,3,,,,,,,,,,,,,,,,,,,,
621,https://s.glbimg.com/es/sde/f/2022/03/26/8c102c9688490530dace27161b1abf3e_FORMATO.png,6,263,Botafogo,0.16,João Victor Santos Sá,24,Victor Sá,3.6,V. Sá,8.01,34,108946,victor-sa,4.05,2.36,5,,2.0,33.0,17.0,4.0,5.0,30.0,1.0,1.0,3.0,103.0,,,,,,,,,
622,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png,6,293,Athlético-PR,0.0,Daniel Sergio Martins,0,Daniel Martins,0.0,D. Martins,1.0,34,109102,daniel-martins,0.8,0.0,4,,,,,,,,,,,,,,,,,,,,
623,https://s.sde.globo.com/media/person_role/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png,6,263,Botafogo,0.0,Matheus Nascimento de Paula,20,Matheus Nascimento,0.0,M. Nascimento,3.51,34,109114,matheus-nascimento,0.62,0.86,5,,1.0,8.0,11.0,5.0,4.0,9.0,,,1.0,27.0,,,1.0,,,,,,
624,https://s.glbimg.com/es/sde/f/2022/02/21/12dac2a5eae75e37ed96b625c3f97430_FORMATO.png,6,263,Botafogo,0.0,Vitor Marinho de Oliveira,0,Vitor Marinho,0.0,V. Marinho,2.0,34,109195,vitor-marinho,1.57,0.0,2,,,,,,,,,,,,,,,,,,,,
625,https://s.glbimg.com/es/sde/f/2022/07/15/4de72f5f4587ade71270417865e896e9_FORMATO.png,6,263,Botafogo,0.0,Douglas da Silva Teixeira,1,DG,0.0,DG,0.74,34,109199,dg,0.07,-1.4,2,,1.0,,,,,1.0,,,,9.0,,,,,,,,,
626,https://s.glbimg.com/es/sde/f/2022/07/27/6543bbc4803f308d463fdd8b7470fc89_FORMATO.png,6,280,Bragantino,0.0,Kawê Ferreira Godoy Viana,2,Kawê,0.0,Kawê,0.73,34,109246,kawe,0.73,-0.2,5,,,,2.0,,,1.0,,,1.0,2.0,,,,,,,,,
627,https://s.glbimg.com/es/sde/f/2022/05/12/34eebe02442f63e6c4eee4a972018bc8_FORMATO.png,6,356,Fortaleza,0.0,Sammuel Queiroz de Freitas,0,Sammuel,0.0,Sammuel,1.0,34,109341,sammuel,0.8,0.0,4,,,,,,,,,,,,,,,,,,,,
628,https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png,6,264,Corinthians,0.0,Raul Gustavo Pereira Bicalho,17,Raul Gustavo,0.0,R. Gustavo,8.73,34,109389,raul-gustavo,5.86,5.22,3,1.0,2.0,26.0,12.0,1.0,4.0,17.0,,2.0,,98.0,,,,,,,1.0,8.0,
629,https://s.glbimg.com/es/sde/f/2022/05/05/73de6346549a47db6b8bf37e5f4f06fa_FORMATO.png,6,280,Bragantino,0.0,Weverson Moreira da Costa,1,Weverson,0.0,Weverson,3.08,34,109426,weverson,2.38,1.0,2,,,1.0,,,,,,,,2.0,,,,,,,,,
630,https://s.glbimg.com/es/sde/f/2022/07/15/e69dad49448e6f72e73ce364b1459be9_FORMATO.png,6,282,Atlético-MG,-0.06,Calebe Gonçalves Ferreira da Silva,11,Calebe,0.0,Calebe,2.02,34,109461,calebe,0.29,1.33,4,,1.0,9.0,4.0,2.0,,10.0,,,,14.0,,,,,,,,,
631,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,7,277,Santos,0.0,Marcos Leonardo Santos Almeida,29,Marcos Leonardo,0.0,M. Leonardo,12.23,34,109497,marcos-leonardo,2.02,5.29,5,1.0,8.0,8.0,34.0,19.0,33.0,76.0,,10.0,22.0,79.0,,,,,,,,,
632,https://s.glbimg.com/es/sde/f/2021/06/04/9af680e828bdcbc3a28ff0dbfc34f2e5_FORMATO.png,7,1371,Cuiabá,0.0,Joaquim Henrique Pereira Silva,21,Joaquim,0.0,Joaquim,5.72,34,109563,joaquim,6.92,4.19,3,1.0,3.0,38.0,17.0,4.0,11.0,19.0,1.0,1.0,1.0,87.0,,,,,,,,4.0,
633,https://s.glbimg.com/es/sde/f/2022/04/20/d62bf91da00804290e9991da9ebe56a2_FORMATO.png,6,266,Fluminense,0.09,Matheus Martinelli Lima,24,Martinelli,0.9,Martinelli,4.07,34,109573,martinelli,1.27,1.79,4,3.0,1.0,20.0,21.0,5.0,7.0,6.0,,1.0,,114.0,,,,,,,,,
634,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO.png,6,293,Athlético-PR,0.0,Davi Machado dos Santos Araújo,0,Davi Araújo,0.0,D. Araújo,3.0,34,109626,davi-araujo,2.34,0.0,5,,,,,,,,,,,,,,,,,,,,
635,https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png,6,280,Bragantino,-0.32,Gabriel Novaes Fernandes,10,Gabriel Novaes,-1.8,G. Novaes,2.68,34,109639,gabriel-novaes,-1.1,1.27,5,,2.0,2.0,7.0,2.0,2.0,6.0,,1.0,3.0,13.0,,,1.0,,,,,,
636,https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png,6,263,Botafogo,0.0,Hugo Gonçalves Ferreira Neto,15,Hugo,0.0,Hugo,5.96,34,109668,hugo,3.91,3.46,2,,3.0,33.0,15.0,2.0,5.0,11.0,,1.0,,121.0,1.0,,,,,,,3.0,
637,https://s.sde.globo.com/media/person_role/2022/03/03/d391d84eadb0b86037667ee4e4a950c6_FORMATO.png,6,277,Santos,0.0,Derick Fernando da Silva,1,Derick,0.0,Derick,0.75,34,109830,derick,0.08,0.0,3,,,,,,,,,,,,,,,,,,,,
638,https://s.glbimg.com/es/sde/f/2022/08/10/3f0cb79829f9359fe414edd3876f0bbd_FORMATO.png,6,294,Coritiba,-0.03,Juan Carlos Díaz Mena,3,Juan Díaz,1.2,J. Díaz,3.09,34,109967,juan-diaz,1.48,0.73,4,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
639,https://s.glbimg.com/es/sde/f/2022/03/03/de27fadbce4a716ee83274374641cf71_FORMATO.png,6,293,Athlético-PR,0.0,Bryan Jahir García Realpe,5,Bryan García,0.0,B. García,1.57,34,110013,bryan-garcia,-0.45,0.28,4,,1.0,2.0,3.0,,2.0,2.0,,,,17.0,,,,,,,,,
640,https://s.glbimg.com/es/sde/f/2022/02/21/06f62207594681a2c0cf91f05c7c0ee9_FORMATO.png,6,263,Botafogo,0.0,João Victor Vaz Lopes Pinto,0,Vitinho,0.0,Vitinho,1.0,34,110235,vitinho,0.8,0.0,5,,,,,,,,,,,,,,,,,,,,
641,https://s.glbimg.com/es/sde/f/2022/03/08/7f21f0709f996419a0abebf800f4078d_FORMATO.png,6,293,Athlético-PR,0.0,Gabriel Roberto Pereira,0,Gabriel Pereira,0.0,G. Pereira,1.0,34,110251,gabriel-pereira,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
642,https://s.glbimg.com/es/sde/f/2022/07/16/98a84acb922f587144fe391c3ad8548d_FORMATO.png,6,277,Santos,0.0,Leonardo Yassir Zabala Ceballos,0,Zabala,0.0,Zabala,1.0,34,110264,zabala,0.8,0.0,3,,,,,,,,,,,,,,,,,,,,
643,https://s.glbimg.com/es/sde/f/2022/03/03/e0ca88eb8ab327b605082617a24e69fc_FORMATO.png,7,277,Santos,0.0,Ângelo Gabriel Borges Damaceno,21,Ângelo,0.0,Ângelo,4.99,34,110415,angelo,0.38,2.6,5,4.0,5.0,17.0,16.0,7.0,7.0,23.0,,1.0,2.0,103.0,,,1.0,,,,,,
644,https://s.glbimg.com/es/sde/f/2021/04/26/a2187a2c57635b43ffbb1a653c278c0c_FORMATO.png,5,262,Flamengo,0.0,Daniel Cabral de Oliveira,1,Daniel Cabral,0.0,D. Cabral,1.5,34,110465,daniel-cabral,0.16,0.0,4,,,,,,,,,,,,,,,,,,,,
645,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,7,275,Palmeiras,0.0,Abel Fernando Moreira Ferreira,32,Abel Ferreira,0.0,A. Ferreira,14.59,34,110506,abel-ferreira,9.7,6.05,6,,,,,,,,,,,,,,,,,,,,
646,https://s.glbimg.com/es/sde/f/2022/04/06/8155059fe14b7ffca7314dd757501fb1_FORMATO.png,6,276,São Paulo,0.04,Andrés Felipe Colorado Sánchez,8,Andrés,2.4,Andrés,3.33,34,110517,andres,2.45,1.66,4,,,14.0,10.0,,1.0,1.0,,,,18.0,,,,,,,,,
647,https://s.glbimg.com/es/sde/f/2022/03/03/acc0c5c373b2459a4b3a99ca631b2775_FORMATO.png,6,277,Santos,0.0,Paulo Mazoti Azevedo,0,Paulo Mazoti,0.0,P. Mazoti,1.0,34,110602,paulo-mazoti,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
648,https://s.glbimg.com/es/sde/f/2022/03/03/d8455afbc745b2638a289c64ff3b1231_FORMATO.png,6,277,Santos,0.0,Vinícius Balieiro Lourenço de Carvalho,3,Vinícius Balieiro,0.0,V. Balieiro,2.73,34,110605,vinicius-balieiro,0.78,0.23,4,,,1.0,2.0,,,1.0,,,,4.0,,,,,,,,,
649,https://s.glbimg.com/es/sde/f/2022/06/14/d526d926c095a507d46bffb0eb46a9a2_FORMATO.png,7,1371,Cuiabá,0.04,Gabriel Cordeiro Pirani,13,Gabriel Pirani,-0.1,G. Pirani,2.19,34,110607,gabriel-pirani,0.32,1.38,4,,1.0,7.0,8.0,2.0,4.0,5.0,,1.0,1.0,31.0,,,,,,,,,
650,https://s.glbimg.com/es/sde/f/2022/07/20/7bccf9ad74a80091d1b36d98ea99d7c4_FORMATO.png,6,294,Coritiba,0.0,João Vitor Moreira dos Santos,1,João Vitor ,0.0,J. Vitor,0.95,34,110623,joao-vitor,0.91,0.5,5,,,,,,,1.0,,,,,,,,,,,,,
651,https://s.glbimg.com/es/sde/f/2020/11/17/cad91db445a56f21c99b495b2b88f8c9_FORMATO.jpeg,6,275,Palmeiras,0.0,Mateus Oliveira Mendes,0,Mateus,0.0,Mateus,1.0,34,110624,mateus,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
652,https://s.glbimg.com/es/sde/f/2022/04/04/4fbf3f540f0b2318baeb2e270960d418_FORMATO.png,5,290,Goiás,0.0,Luiz Filipe dos Reis Silva,2,Luiz Filipe,0.0,L. Filipe,2.2,34,110632,luiz-filipe,2.51,1.2,5,,1.0,2.0,1.0,,,1.0,,,,2.0,,,1.0,,,,,,
653,https://s.glbimg.com/es/sde/f/2021/04/14/98c652f250d877eb7675405f476eed48_FORMATO.png,6,293,Athlético-PR,0.0,Mycael Pontes Moreira,0,Mycael,0.0,Mycael,1.0,34,110698,mycael,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
654,https://s.glbimg.com/es/sde/f/2022/02/24/42afa9891ec69bb753c76f8d746939a9_FORMATO.png,6,266,Fluminense,0.0,Pedro Felipe De Faria Rangel,0,Pedro Rangel,0.0,P. Rangel,1.0,34,110708,pedro-rangel,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
655,https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,6,280,Bragantino,0.0,José Andrés Hurtado Cheme,14,Andrés Hurtado,0.0,A. Hurtado,3.64,34,110715,andres-hurtado,1.5,1.76,2,2.0,1.0,8.0,5.0,1.0,1.0,4.0,,,1.0,53.0,,,,,,,1.0,2.0,
656,https://s.glbimg.com/es/sde/f/2022/07/15/9989ff0866e098e75612215994b912fc_FORMATO.png,7,282,Atlético-MG,0.0,Rubens Antônio Dias,23,Rubens,0.0,Rubens,6.23,34,110727,rubens,1.84,3.72,4,,3.0,59.0,25.0,5.0,12.0,16.0,1.0,1.0,,95.0,,,,,,,,,
657,https://s.glbimg.com/es/sde/f/2021/08/19/b1b9b8fc3e7ba9cdea447bad10b25ded_FORMATO.png,6,266,Fluminense,0.0,John Kennedy Batista de Souza,6,John Kennedy,0.0,J. Kennedy,2.57,34,110759,john-kennedy,1.68,0.55,5,,3.0,1.0,5.0,3.0,4.0,1.0,,,,7.0,,,,,,,,,
658,https://s.glbimg.com/es/sde/f/2022/02/23/9af5466c91b9b05942f53c8d397eea94_FORMATO.png,6,294,Coritiba,0.0,Marco Antônio Amorim de Oliveira Montes,0,Marcão,0.0,Marcão,1.0,34,110775,marcao,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
659,https://s.glbimg.com/es/sde/f/2022/02/21/3fbe1cef2d382595fb0c6dcbfd12c096_FORMATO.png,5,263,Botafogo,0.0,Kayque Luiz Pereira,6,Kayque,0.0,Kayque,2.33,34,110962,kayque,1.38,2.72,4,,3.0,5.0,8.0,2.0,3.0,11.0,,1.0,1.0,25.0,,,,,,,,,
660,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png,6,373,Atlético-GO,0.0,Breno Boeno,0,Breno,0.0,Breno,1.0,34,110988,breno,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
661,https://s.glbimg.com/es/sde/f/2022/04/05/020e09ce97d6353b30b115f5779603f3_FORMATO.png,6,266,Fluminense,0.0,Samuel Salustiano de Jesus Silva,0,Samuel Granada,0.0,S. Granada,3.0,34,110994,samuel-granada,2.34,0.0,5,,,,,,,,,,,,,,,,,,,,
662,https://s.glbimg.com/es/sde/f/2021/10/04/a4618559793af2d381a5aafe03c3616a_FORMATO.png,7,293,Athlético-PR,0.0,Pedro Henrique Azevedo Pereira,17,Pedrinho,0.0,Pedrinho,4.54,34,110995,pedrinho,3.29,3.96,2,2.0,4.0,24.0,19.0,,2.0,6.0,,,1.0,110.0,,,,,,,,9.0,
663,https://s.glbimg.com/es/sde/f/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,6,327,América-MG,0.0,Robson Luiz dos Santos Nascimento,0,Robson,0.0,Robson,1.0,34,111172,robson,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
664,https://s.glbimg.com/es/sde/f/2022/02/23/0c18ff9c752df4675973a030dcc63c55_FORMATO.png,6,294,Coritiba,0.0,Marcio Gleyson Leite da Silva,2,Marcio Silva,0.0,M. Silva,2.32,34,111204,marcio-silva,1.82,3.75,3,,,1.0,,,,3.0,,,,2.0,,,,,,,,1.0,
665,https://s.glbimg.com/es/sde/f/2022/03/03/d27c52d692c0df1d01ecb1f7a298b40a_FORMATO.png,5,286,Juventude,0.0,Kelvi Chiesa Gomes,0,Kelvi,0.0,Kelvi,1.0,34,111332,kelvi,0.8,0.0,4,,,,,,,,,,,,,,,,,,,,
666,https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,2,280,Bragantino,-0.67,Marcos Vinicios Moura,27,Sorriso,2.1,Sorriso,5.33,34,111333,sorriso,2.48,2.22,5,1.0,2.0,25.0,19.0,8.0,6.0,27.0,,2.0,1.0,117.0,,,,,,,,,
667,https://s.glbimg.com/es/sde/f/2022/04/14/a3b3acd682ad4df74865ef90e9e309f1_FORMATO.png,6,314,Avaí,0.0,Victor Júlio Alves de Paula,4,Vitinho,0.0,Vitinho,1.37,34,111402,vitinho,1.71,0.55,4,,,,,1.0,,4.0,,,,10.0,,,,,,,,,
668,https://s.glbimg.com/es/sde/f/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,6,264,Corinthians,0.0,Felipe Augusto da Silva,3,Felipe Augusto,0.0,F. Augusto,1.47,34,111408,felipe-augusto,1.28,0.27,5,,,,4.0,,,4.0,,,,,,,,,,,,,
669,https://s.glbimg.com/es/sde/f/2022/02/23/e2415bc46c8e600866f7be1d673bee12_FORMATO.png,6,314,Avaí,0.0,Igor da Silva Dutra,0,Igor,0.0,Igor,2.0,34,111413,igor,1.57,0.0,2,,,,,,,,,,,,,,,,,,,,
670,https://s.glbimg.com/es/sde/f/2022/02/23/5b82464e99f850761874b4e2c46b1b14_FORMATO.png,6,294,Coritiba,0.0,Luiz Gabriel de Oliveira Fonseca,4,Biel,0.0,Biel,0.96,34,111491,biel,-0.23,1.58,4,,,4.0,1.0,,1.0,4.0,,,,10.0,,,,,,,,,
671,https://s.glbimg.com/es/sde/f/2022/05/05/225815574b0c19408aa5038fe14b8eaa_FORMATO.png,6,354,Ceará,0.0,Antônio David Souza Araújo,0,David,0.0,David,2.0,34,111546,david,1.57,0.0,4,,,,,,,,,,,,,,,,,,,,
672,https://s.glbimg.com/es/sde/f/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,7,1371,Cuiabá,0.45,António José Cardoso de Oliveira,24,António Oliveira,6.03,A. Oliveira,7.94,34,111578,antonio-oliveira,5.95,3.44,6,,,,,,,,,,,,,,,,,,,,
673,https://s.glbimg.com/es/sde/f/2022/04/27/cbe4b4882cf981a4fee80eeb935042c8_FORMATO.png,6,264,Corinthians,0.0,Adson Ferreira Soares,23,Adson,0.0,Adson,7.42,34,111682,adson,1.65,3.41,4,,1.0,42.0,23.0,5.0,7.0,20.0,,3.0,3.0,92.0,,,,,,,,,
674,https://s.glbimg.com/es/sde/f/2022/04/02/d7662e4b332b33563f9ad8c3f24b42d2_FORMATO.png,6,285,Internacional,0.0,Anthoni Spier Souza,0,Anthoni,0.0,Anthoni,1.0,34,111683,anthoni,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
675,https://s.glbimg.com/es/sde/f/2022/08/12/765dd1479fd2906e4dfd2f4016ca724a_FORMATO.png,6,294,Coritiba,1.25,Matheus Alfredo Cadorini da Silva,5,Matheus Cadorini,8.1,M. Cadorini,3.0,34,111688,matheus-cadorini,7.11,1.66,5,,,1.0,3.0,2.0,,3.0,,1.0,,9.0,1.0,,,,,,,,
676,https://s.glbimg.com/es/sde/f/2021/04/26/74907e67d0b8f638b82487a83ed9b680_FORMATO.png,6,262,Flamengo,0.0,Bruno Guimarães de Souza,0,Bruno,0.0,Bruno,1.0,34,111689,bruno,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
677,https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png,6,262,Flamengo,0.0,Matheus Cunha Queiroz,0,Matheus Cunha,0.0,M. Cunha,2.0,34,111690,matheus-cunha,1.57,0.0,1,,,,,,,,,,,,,,,,,,,,
678,https://s.glbimg.com/es/sde/f/2022/07/15/3cbccbd4f17ed4b3db0ccbfd0f3940ce_FORMATO.png,6,262,Flamengo,0.0,Mateus Dias Lima,5,Mateusão,0.0,Mateusão,0.8,34,111694,mateusao,0.14,0.36,5,,,1.0,2.0,,,2.0,,,,8.0,,,1.0,,,,,,
679,https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png,6,263,Botafogo,0.0,Lucas de Souza Mombra Rosa,4,Mezenga,0.0,Mezenga,3.32,34,111713,mezenga,4.62,3.8,3,,1.0,12.0,4.0,1.0,,1.0,,,1.0,26.0,,,,,,,1.0,1.0,
680,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO_6aYVUtG.png,6,286,Juventude,0.0,Eduardo Kempf Schwade,0,Dudu,0.0,Dudu,1.0,34,111721,dudu,0.8,0.0,2,,,,,,,,,,,,,,,,,,,,
681,https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg,6,275,Palmeiras,0.0,Giovani Henrique Amorim da Silva,1,Giovani,0.0,Giovani,2.11,34,111759,giovani,1.45,0.2,5,,,,,,,1.0,,,,3.0,,,,,,,,,
682,https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png,5,275,Palmeiras,0.0,Fábio Silva de Freitas,4,Fabinho,0.0,Fabinho,1.4,34,111760,fabinho,0.03,0.78,4,,1.0,4.0,4.0,,1.0,,,,,3.0,,,,,,,,,
683,https://s.glbimg.com/es/sde/f/2022/04/07/1002037b68cbfda80e62c668391f6be7_FORMATO.png,6,280,Bragantino,0.0,Henrique Halls Rocha da Silva,0,Henrique Halls,0.0,H. Halls,2.0,34,111791,henrique-halls,1.57,0.0,3,,,,,,,,,,,,,,,,,,,,
684,,6,266,Fluminense,0.0,Marcelo Francine de Castro Feliciano,0,Marcelinho,0.0,Marcelinho,1.0,34,111798,marcelinho,0.8,0.0,5,,,,,,,,,,,,,,,,,,,,
685,https://s.glbimg.com/es/sde/f/2022/03/21/fb5a3b78b8d0b4fc3f242bedfc3973fd_FORMATO.png,6,263,Botafogo,0.0,Ewerton Vinicios Santana Porto,0,Ewerton,0.0,Ewerton,1.0,34,111806,ewerton,0.8,0.0,3,,,,,,,,,,,,,,,,,,,,
686,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/24/photo_FORMATO.png,6,373,Atlético-GO,0.0,Ricardo Viana Filho,6,Ricardinho,0.0,Ricardinho,1.82,34,111813,ricardinho,0.32,0.32,5,,2.0,,4.0,2.0,3.0,3.0,,,2.0,10.0,,,,,,,,,
687,https://s.glbimg.com/es/sde/f/2022/04/20/f6b7d6073f1d67e5e9263e986f470c8b_FORMATO.png,6,266,Fluminense,-0.71,Matheus Martins Silva dos Santos,26,Matheus Martins,2.7,M. Martins,4.03,34,111831,matheus-martins,2.8,3.14,5,2.0,2.0,22.0,16.0,6.0,16.0,37.0,,3.0,10.0,112.0,,,2.0,,,,,,
688,https://s.glbimg.com/es/sde/f/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,6,266,Fluminense,0.0,Gustavo Ramalho Bremer Pinto,0,Gustavo Ramalho,0.0,G. Ramalho,1.0,34,111837,gustavo-ramalho,0.8,0.0,1,,,,,,,,,,,,,,,,,,,,
689,https://s.sde.globo.com/media/person_role/2021/03/15/cb04114b1d5bc74ee6571199d27144a8_220x220.png,6,266,Fluminense,0.0,Marcos Pedro Braga Maciel,0,Marcos Pedro,0.0,M. Pedro,1.0,34,111840,marcos-pedro,0.8,0.0,2,,,,,,,,,,,,,,,,,,,,
690,https://s.glbimg.com/es/sde/f/2021/05/24/866cbcde80dc4cd9acca0a859f191aef_FORMATO.png,6,264,Corinthians,0.0,Guilherme Sucigan Mafra Cunha,1,Guilherme Biro,0.0,G. Biro,2.73,34,111891,guilherme-biro,3.62,3.6,4,,1.0,3.0,1.0,1.0,,1.0,,,,4.0,,,,,,,,,
691,https://s.glbimg.com/es/sde/f/2021/03/15/4d2ac6a99cd08c4871dd5a2f44c88e47_FORMATO.png,6,266,Fluminense,0.0,Davi Alves Soares,0,Davi,0.0,Davi,1.0,34,111896,davi,0.8,0.0,3,,,,,,,,,,,,,,,,,,,,
692,https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png,6,354,Ceará,0.0,João Victor Vieira Ferreira Sousa,3,João Victor,0.0,J. Victor,0.89,34,112060,joao-victor,1.11,0.63,5,,,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,
693,https://s.glbimg.com/es/sde/f/2022/06/16/9127f9a89d1824b04b612b5dff37ce7a_FORMATO.png,6,276,São Paulo,0.0,Lucas Lopes Beraldo,3,Lucas Beraldo,0.0,L. Beraldo,1.76,34,112136,lucas-beraldo,1.64,1.47,3,,,2.0,1.0,,1.0,1.0,,,,10.0,1.0,,,,,,,1.0,
