"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","DS","FC","FD","FF","FS","I","PI","DE","GS","SG","CA","G","FT","PC","CV","PP","GC","PS"
"64",53148,4,280,"ata","7",9.7,9.17,2.28,5.07,4,NA,"ytalo","Ytalo","Ytalo","Ytalo José Oliveira dos Santos","https://s.glbimg.com/es/sde/f/2022/02/21/04e6ec2a4a482288bbd0edd201653f3d_FORMATO.png","Bragantino",NA,2,NA,1,1,1,NA,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"65",86864,4,327,"lat","5",0,3.17,0,-4.2,1,NA,"marlon","Marlon ","Marlon ","Marlon Matheus Lopes do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/d945a3ac1fe38c28ea612a9d62b68a37_FORMATO.png","América-MG",NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"66",97341,4,276,"tec","7",3.5,11.62,-0.17,4.84,4,NA,"rogerio-ceni","Rogério Ceni","R. Ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",68833,4,277,"mei","6",0,4.49,-0.5,-0.13,3,NA,"ricardo-goulart","Ricardo Goulart","R. Goulart","Ricardo Goulart Pereira","https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png","Santos",NA,1,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",68920,4,275,"ata","7",0,11.9,0,4.93,3,NA,"dudu","Dudu","Dudu","Eduardo Pereira Rodrigues","https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png","Palmeiras",NA,2,1,NA,2,5,1,23,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"69",89840,4,276,"ata","7",9,27.64,0.46,12.62,4,NA,"calleri","Calleri","Calleri","Jonathan Calleri","https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png","São Paulo",NA,3,8,3,5,8,6,17,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
"70",91607,4,275,"ata","6",0,10.13,0,6.1,3,NA,"rony","Rony","Rony","Ronielson da Silva Barbosa","https://s.glbimg.com/es/sde/f/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png","Palmeiras",NA,NA,5,NA,5,2,3,9,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"71",104754,4,356,"tec","7",2.28,6.32,-0.51,2.36,3,NA,"juan-vojvoda","Juan Vojvoda","J. Vojvoda","Juan Pablo Vojvoda Rizzo","https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png","Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",95799,4,280,"ata","5",0,7,0,0,0,NA,"artur","Artur","Artur","Artur Victor Guimarães","https://s.glbimg.com/es/sde/f/2022/02/21/8a066ad3f920ce6d6ba32a01ff830e8c_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",42135,4,264,"mei","7",0.6,15.92,-1.08,4.65,4,NA,"willian","Willian","Willian","Willian Borges da Silva","https://s.glbimg.com/es/sde/f/2021/09/09/58cf865acea9ec10e49e06337c7e7d4d_FORMATO.png","Corinthians",2,5,1,2,NA,6,2,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"74",69034,4,264,"mei","5",0.4,10.81,-0.68,2.93,3,NA,"paulinho","Paulinho","Paulinho","José Paulo Bezerra Maciel Júnior","https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png","Corinthians",NA,1,2,NA,NA,1,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"75",80692,4,275,"zag","6",0,8,0,0,0,NA,"luan","Luan","Luan","Luan Garcia Teixeira","https://s.glbimg.com/es/sde/f/2022/02/21/c6c7b2c98c560509a3d86811257b9a72_FORMATO.png","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",42116,4,266,"ata","6",-0.1,3.5,-0.23,0.2,4,NA,"willian","Willian","Willian","Willian Gomes de Siqueira","https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png","Fluminense",NA,2,3,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",73384,4,266,"lat","7",2.5,5.63,-1.37,2.5,1,NA,"samuel-xavier","Samuel Xavier","S. Xavier","Samuel Xavier Brito","https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png","Fluminense",NA,2,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",99815,4,266,"mei","6",0,5.55,0,1.53,3,NA,"arias","Arias","Arias","Jhon Adolfo Arias Andrade","https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png","Fluminense",NA,3,5,1,2,4,NA,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"79",42145,4,294,"lat","6",1.2,14.19,-1.93,7.3,3,NA,"egidio","Egídio","Egídio","Egídio de Araújo Pereira Júnior","https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png","Coritiba",1,10,1,2,1,1,NA,35,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"80",82463,4,282,"mei","6",-0.1,4.05,-0.4,0.8,4,NA,"otavio","Otávio","Otávio","Otávio Henrique Passos Santos","https://s.glbimg.com/es/sde/f/2022/02/27/4408faa1939fc9ce996ca6db75e58e52_FORMATO.png","Atlético-MG",NA,4,5,NA,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",104276,4,266,"lat","6",0.9,9.74,-0.49,4.22,4,NA,"calegari","Calegari","Calegari","Lucas Felipe Calegari","https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png","Fluminense",NA,8,2,NA,NA,4,NA,31,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
"82",72294,4,282,"gol","7",-2,11.19,-1.4,3.25,4,NA,"everson","Everson","Everson","Everson Felipe Marques Pires","https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,7,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"83",38750,4,262,"lat","7",0,8.07,0,6.4,1,NA,"filipe-luis","Filipe Luís","F. Luís","Filipe Luís Kasmirski","https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png","Flamengo",NA,4,2,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",72290,4,327,"gol","7",10,6.64,2.34,3.75,4,NA,"jailson","Jailson","Jailson","Jailson Marcelino dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/89f6931decc893fa4555b93c4a37fe22_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,16,5,1,1,NA,NA,NA,NA,NA,NA,NA
"85",81091,4,282,"mei","7",1.1,6.36,-0.89,2.7,4,NA,"jair","Jair","Jair","Jair Rodrigues Júnior","https://s.glbimg.com/es/sde/f/2021/05/02/9f45c3d8021bc336ee9149455cd40768_FORMATO.png","Atlético-MG",NA,10,2,NA,1,1,NA,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"86",79188,4,356,"ata","7",0.9,3.87,-0.44,0.63,3,NA,"silvio-romero","Silvio Romero","S. Romero","Silvio Ezequiel Romero","https://s.glbimg.com/es/sde/f/2022/02/25/ee2dcd6bf6249a62f5e1264349344cee_FORMATO.png","Fortaleza",NA,NA,1,NA,3,3,2,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"87",68727,4,282,"lat","5",0,6,0,0,0,NA,"dodo","Dodô","Dodô","José Rodolfo Pires Ribeiro","https://s.glbimg.com/es/sde/f/2021/04/23/e76071f6487eb601bf29be36a09f8cd9_FORMATO.png","Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",72524,4,290,"ata","6",-0.6,3.96,-0.7,0.5,2,NA,"nicolas","Nicolas","Nicolas","Nicolas Godinho Johann","https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png","Goiás",NA,NA,2,1,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",79631,4,266,"ata","7",-0.5,8.94,-1.07,2.52,4,NA,"cano","Cano","Cano","Germán Ezequiel Cano","https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png","Fluminense",NA,NA,1,6,5,1,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",79113,4,263,"zag","7",0.8,6.19,-0.44,1.05,2,NA,"victor-cuesta","Víctor Cuesta","V. Cuesta","Víctor Leandro Cuesta","https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png","Botafogo",NA,1,1,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",98909,4,293,"ata","6",0.2,6.06,-1.1,2,3,NA,"cuello","Cuello","Cuello","Tomás Esteban Cuello","https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png","Athlético-PR",NA,3,1,NA,4,4,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",85315,4,264,"mei","6",0,6.47,0,5.1,1,NA,"cantillo","Cantillo","Cantillo","Víctor Danilo Cantillo Jiménez","https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png","Corinthians",NA,4,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",97453,4,327,"gol","5",0,3,0,0,0,NA,"jori","Jori","Jori","Joriwinnyson Santos dos Anjos Rodrigues","https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",94916,4,282,"mei","7",7.5,10.45,1.13,3.73,3,NA,"nacho-fernandez","Nacho Fernández","N. Fernández","Ignacio Martín Fernández","https://s.glbimg.com/es/sde/f/2021/04/23/021bc265ea84999199e1b2449e23766c_FORMATO.png","Atlético-MG",1,3,3,2,2,6,NA,25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"95",60825,4,327,"ata","7",2.2,6.71,-0.03,4.02,4,NA,"felipe-azevedo","Felipe Azevedo","F. Azevedo","Felipe Azevedo dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png","América-MG",NA,5,3,1,2,3,NA,13,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"96",71602,4,327,"lat","7",8.4,4.41,2,2.7,4,NA,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",NA,6,3,1,2,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"97",100763,4,276,"mei","5",0,7.41,0,-0.2,1,NA,"gabriel-sara","Gabriel Sara","G. Sara","Gabriel Davi Gomes Sara","https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png","São Paulo",NA,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",72580,4,327,"gol","6",0,7,0,0,0,NA,"matheus-cavichioli","Matheus Cavichioli","M. Cavichioli","Matheus Fernando Cavichioli","https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",82381,4,327,"mei","7",0,5.69,-0.38,2.15,4,NA,"juninho","Juninho","Juninho","Adilson dos Anjos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/24/fb366714954149fbf7b493465bba1d9e_FORMATO.png","América-MG",1,4,3,NA,NA,4,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",60969,4,327,"lat","7",8.6,7.67,1.83,4.38,4,NA,"patric","Patric","Patric","Patric Cabral Lalau","https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png","América-MG",NA,10,5,2,2,7,1,44,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"101",80079,4,327,"gol","6",0,2,0,0,0,NA,"airton","Airton","Airton","Airton Moraes Michellon","https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",91151,4,327,"ata","5",0,9.01,0,5.6,3,NA,"everaldo","Everaldo ","Everaldo ","Everaldo Silva do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png","América-MG",1,5,NA,1,3,8,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",86388,4,327,"mei","5",0,9.36,0,4.7,3,NA,"ale","Alê","Alê","Alexandre Egea","https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png","América-MG",NA,9,7,NA,2,11,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",95662,4,327,"mei","6",-0.6,1.67,-1.1,-0.7,2,NA,"lucas-kal","Lucas Kal","L. Kal","Lucas Kal Schenfeld Progioli","https://s.glbimg.com/es/sde/f/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png","América-MG",NA,NA,3,NA,NA,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",97062,4,327,"mei","7",8.9,6.67,2,3.6,3,NA,"juan-ramirez","Juan Ramírez","J. Ramírez","Juan Pablo Ramírez Velásquez","https://s.glbimg.com/es/sde/f/2022/02/24/2e0263bb5e40212a4b61690039d26668_FORMATO.png","América-MG",NA,2,2,NA,1,3,1,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"106",93886,4,327,"mei","6",5.7,1.25,0.56,-0.07,3,NA,"matheusinho","Matheusinho","Matheusinho","Matheus Leonardo Sales Cardoso","https://s.glbimg.com/es/sde/f/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png","América-MG",NA,5,5,NA,NA,2,NA,17,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"107",96684,4,276,"ata","6",0,3.72,0,-0.4,2,NA,"rigoni","Rigoni","Rigoni","Emiliano Ariel Rigoni","https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png","São Paulo",NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",91203,4,327,"zag","7",3.9,2.82,0.95,0.83,3,NA,"eder","Éder","Éder","Éder Ferreira Graminho","https://s.glbimg.com/es/sde/f/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png","América-MG",NA,1,6,NA,NA,NA,NA,9,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"109",90309,4,285,"ata","6",0.2,4.76,-0.24,-0.7,2,NA,"david","David","David","David Correa da Fonseca","https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png","Internacional",NA,NA,1,NA,NA,1,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"110",97317,4,327,"mei","7",1.2,2.14,0.1,0.7,4,NA,"ze-ricardo","Zé Ricardo","Z. Ricardo","José Ricardo Barbosa Ribeiro Drumond","https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_FORMATO.png","América-MG",NA,3,3,NA,NA,3,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",100943,4,327,"zag","6",5,3.97,0.71,2.53,4,NA,"conti","Conti","Conti","Germán Andrés Conti","https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png","América-MG",NA,6,3,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"112",50645,4,327,"lat","5",0,4,0,0,0,NA,"eduardo","Eduardo","Eduardo","Carlos Eduardo Santos Oliveira","https://s.glbimg.com/es/sde/f/2022/02/25/a1ed845c0cda1af45df260be95a58b34_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",38394,4,293,"zag","5",0,8,0,0,0,NA,"thiago-heleno","Thiago Heleno","T. Heleno","Thiago Heleno Henrique Ferreira","https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",71680,4,327,"lat","6",9.6,4.3,2.34,4.7,2,NA,"raul-caceres","Raúl Cáceres","R. Cáceres","Raúl Alejandro Cáceres Bogado","https://s.glbimg.com/es/sde/f/2022/02/24/641daa2c8e8e5423b42c703eb607615a_FORMATO.png","América-MG",1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"115",38279,4,327,"ata","5",1,5.91,-2.09,1,1,NA,"wellington-paulista","Wellington Paulista","W. Paulista","Wellington Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png","América-MG",NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",70986,4,293,"mei","6",2.6,4.06,-0.03,1.3,2,NA,"leo-cittadini","Léo Cittadini","L. Cittadini","Leonardo Cittadini","https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png","Athlético-PR",NA,1,1,NA,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",87225,4,293,"zag","6",7.3,6.96,1.06,4.38,4,NA,"pedro-henrique","Pedro Henrique","P. Henrique","Pedro Henrique Ribeiro Gonçalves","https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png","Athlético-PR",NA,8,3,3,NA,5,NA,13,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"118",94067,4,293,"mei","7",3.6,3.83,-0.17,3.6,1,NA,"matheus-fernandes","Matheus Fernandes","M. Fernandes","Matheus Fernandes Siqueira","https://s.glbimg.com/es/sde/f/2022/02/21/fff1205202cd53cd50d841891d140360_FORMATO.png","Athlético-PR",NA,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",85300,4,327,"ata","5",0,3,0,0,0,NA,"berrio","Berrío ","Berrío ","Orlando Enrique Berrío Meléndez","https://s.glbimg.com/es/sde/f/2021/07/15/7297312d93a89be46c96c93414cfdf94_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",68773,4,327,"ata","6",0,2.64,0,-0.2,1,NA,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",87552,4,293,"mei","6",3,3.58,-0.32,1.45,2,NA,"vitor-bueno","Vitor Bueno","V. Bueno","Vitor Frezarin Bueno","https://s.glbimg.com/es/sde/f/2022/02/21/2a32e3c3943071802ba1b4023aaab2a0_FORMATO.png","Athlético-PR",NA,NA,2,NA,2,7,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"122",69138,4,293,"ata","6",0,3.67,0,-0.6,2,NA,"pablo","Pablo","Pablo","Pablo Felipe Teixeira","https://s.glbimg.com/es/sde/f/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png","Athlético-PR",NA,NA,2,1,NA,NA,NA,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"123",98022,4,293,"mei","7",0,6,0,0,0,NA,"erick","Erick","Erick","Erick Luis Conrado de Carvalho","https://s.glbimg.com/es/sde/f/2021/05/02/f7ba547da42ad1121a2eba90fd53c8d1_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",96055,4,327,"mei","6",0,3,0,0,0,NA,"yan-sasse","Yan Sasse","Y. Sasse","Yan Medeiros Sasse","https://s.glbimg.com/es/sde/f/2022/02/24/27f4c1866d9855b11dbd3ddc22505487_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",100762,4,314,"ata","7",2.2,4.87,-0.86,4.15,4,NA,"bissoli","Bissoli","Bissoli","Guilherme Bissoli Campos","https://s.glbimg.com/es/sde/f/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png","Avaí",NA,3,9,2,5,6,NA,7,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"126",71937,4,327,"mei","6",0,5,0,0,0,NA,"juninho-valoura","Juninho Valoura","J. Valoura","Paulo Roberto Valoura Júnior","https://s.glbimg.com/es/sde/f/2022/02/24/fd30c25ed61ca17e8b341cfc63c2e74e_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",104095,4,327,"lat","6",0,1,0,0,0,NA,"vitor-hugo","Vitor Hugo","V. Hugo","Vitor Hugo de Andrade Oliveira","https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",105608,4,327,"mei","6",0,1.8,0,1.3,1,NA,"flavio","Flávio","Flávio","Luiz Flávio Silvério Silva","https://s.glbimg.com/es/sde/f/2022/02/24/6731a6bf57665f93f078e83ce29b0d02_FORMATO.png","América-MG",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",102253,4,293,"zag","6",0,3.96,0,3.3,2,NA,"lucas-halter","Lucas Halter","L. Halter","Lucas Halter","https://s.glbimg.com/es/sde/f/2022/03/03/b7106014ff9611b60a9e3aa15014aba1_FORMATO.png","Athlético-PR",NA,2,3,NA,1,1,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"130",99878,4,327,"ata","6",0,2,0,0,0,NA,"leo-passos","Léo Passos","L. Passos","Leonardo da Silva Passos","https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",104502,4,293,"mei","7",0.6,4.01,-0.25,1.43,3,NA,"christian","Christian","Christian","Christian Roberto Alves Cardoso","https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png","Athlético-PR",NA,6,9,1,NA,3,2,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"132",108201,4,327,"mei","6",0,3,0,0,0,NA,"gustavo","Gustavo","Gustavo","Gustavo César Mendonça Gravino","https://s.glbimg.com/es/sde/f/2022/02/25/0386b196bc9d7576552344192f41a032_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",105208,4,293,"gol","7",1,5.06,-0.95,3.75,4,NA,"bento","Bento","Bento","Bento Matheus Krepski","https://s.glbimg.com/es/sde/f/2022/02/21/40d480db7ba8476ece495c478aa597d4_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,16,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"134",104513,4,293,"lat","7",-0.1,4.91,-1.33,3,4,NA,"abner-vinicius","Abner Vinícius","A. Vinícius","Abner Vinícius da Silva Santos","https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png","Athlético-PR",NA,8,2,NA,NA,1,NA,25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"135",91101,4,373,"gol","7",3,3.69,0.45,2.25,2,NA,"ronaldo","Ronaldo","Ronaldo","Ronaldo de Oliveira Strada","https://s.glbimg.com/es/sde/f/2022/03/03/cb6155829f59a86db540d1bc5bd52fa7_FORMATO.png","Atlético-GO",NA,NA,NA,NA,NA,1,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",106823,4,293,"zag","7",-0.9,1.86,-1.14,-0.9,1,NA,"lucas-fasson","Lucas Fasson","L. Fasson","Lucas Fasson dos Santos","https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png","Athlético-PR",NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",106704,4,327,"ata","6",0,1.72,0,0.45,2,NA,"carlos-alberto","Carlos Alberto","C. Alberto","Carlos Alberto Gomes da Silva Filho","https://s.glbimg.com/es/sde/f/2022/02/25/c051db5190893370b401c6f37c4c427d_FORMATO.png","América-MG",NA,NA,NA,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",97133,4,373,"lat","7",0.1,7.58,-0.53,2.27,4,NA,"dudu","Dudu","Dudu","Luís Eduardo Marques dos Santos","https://s.glbimg.com/es/sde/f/2022/03/03/b0bce50f61a2478463da6058f9be7677_FORMATO.png","Atlético-GO",1,7,6,NA,1,2,1,32,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
