,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.media_num,atletas.foto,atletas.atleta_id,atletas.pontos_num,atletas.variacao_num,atletas.jogos_num,atletas.apelido_abreviado,atletas.posicao_id,atletas.preco_num,atletas.status_id,atletas.slug,atletas.nome,atletas.clube.id.full.name,atletas.clube_id,DE,DS,FS,GS,SG,A,CA,FC,FF,GC,I,PI,FD,FT,G,DP,PC,CV,PP,PS
403,32,1.46,Jhojan Julio,2.31,https://s.glbimg.com/es/sde/f/2022/03/31/c076d4a6758a288c3f3f7521da98c18f_FORMATO.png,100074,0.0,0.0,11,J. Julio,5,5.4,6,jhojan-julio,Jhojan Esmaides Julio Palacios,Santos,277,,17.0,18.0,,,1.0,2.0,20.0,2.0,,3.0,47.0,2.0,,,,,,,
404,32,9.27,Zaracho,5.93,https://s.glbimg.com/es/sde/f/2022/07/15/2298d241c4ec2d5e60d0b370bba36921_FORMATO.png,100079,8.9,0.72,18,Zaracho,4,13.77,6,zaracho,Federico Matías Javier Zaracho,Atlético-MG,282,,53.0,20.0,,,2.0,2.0,27.0,12.0,,,83.0,6.0,3.0,2.0,,,,,
405,32,0.61,Igor Gomes,1.56,https://s.glbimg.com/es/sde/f/2022/03/01/b6d68ea91db4955b888e119a851704eb_FORMATO.png,100084,-0.1,-0.07,26,I. Gomes,4,5.11,6,igor-gomes,Igor Silveira Gomes,São Paulo,276,,26.0,23.0,,,3.0,3.0,29.0,10.0,,2.0,148.0,4.0,,,,,1.0,,
406,32,4.54,Felipe Pires,1.62,https://s.glbimg.com/es/sde/f/2022/08/06/f016d3ea4f1bdceef28512d7bf47fd36_FORMATO.png,100289,0.0,0.0,9,F. Pires,5,4.13,6,felipe-pires,Felipe Augusto Rodrigues Pires,Juventude,286,,3.0,11.0,,,2.0,4.0,12.0,3.0,,3.0,26.0,3.0,,,,,,,
407,32,2.69,Yuri Alberto,4.3,https://s.sde.globo.com/media/person_role/2022/06/29/f38436c0ef035f0395ad96c1c09a1d6e_FORMATO.png,100652,0.0,0.0,13,Y. Alberto,5,9.78,7,yuri-alberto,Yuri Alberto Monteiro da Silva,Corinthians,264,,10.0,18.0,,,,1.0,18.0,9.0,,5.0,57.0,7.0,,4.0,,,,,
408,32,3.15,Liziero,1.06,https://s.glbimg.com/es/sde/f/2022/04/02/68d5b0b8c93444cf3f88161d109fe461_FORMATO.png,100761,3.1,0.5,14,Liziero,4,3.73,6,liziero,Igor Matheus Liziero Pereira ,Internacional,285,,17.0,10.0,,,,3.0,15.0,,,,31.0,,,,,,,,
409,32,3.18,Bissoli,5.52,https://s.sde.globo.com/media/person_role/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png,100762,2.2,-0.27,27,Bissoli,5,9.17,7,bissoli,Guilherme Bissoli Campos,Avaí,314,,18.0,23.0,,,,4.0,47.0,21.0,,11.0,101.0,10.0,1.0,14.0,,,,,1.0
410,32,1.9,Luan Cândido,5.77,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,100848,0.5,0.01,25,L. Cândido,2,9.66,2,luan-candido,Luan Cândido de Almeida,Bragantino,280,,32.0,12.0,,6.0,2.0,3.0,32.0,25.0,,8.0,199.0,16.0,2.0,7.0,,2.0,2.0,,
411,32,0.94,Conti,2.04,https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png,100943,0.0,0.0,17,Conti,3,3.84,6,conti,Germán Andrés Conti,América-MG,327,,15.0,2.0,,4.0,,1.0,11.0,6.0,,,48.0,,,,,,,,
412,32,0.37,Ronald,0.76,https://s.glbimg.com/es/sde/f/2022/05/12/50ab9a9c9ef9edc1a9bed39d4552c026_FORMATO.png,100969,0.0,0.04,17,Ronald,4,2.55,6,ronald,Ronald dos Santos Lopes,Fortaleza,356,,20.0,8.0,,,,5.0,20.0,1.0,,,59.0,1.0,,,,,,,
413,32,0.72,Júnior Santos,3.4,https://s.glbimg.com/es/sde/f/2022/08/16/b90d064488716f8526c5c2519944eceb_FORMATO.png,101002,-0.2,-0.61,9,J. Santos,5,7.32,7,junior-santos,José Antonio dos Santos Júnior,Botafogo,263,,10.0,6.0,,,,,12.0,10.0,,2.0,40.0,2.0,2.0,1.0,,1.0,,,
414,32,3.71,Diego,3.61,https://s.glbimg.com/es/sde/f/2022/03/10/fb1b4d53c6475f4e02123bf33a52a0c2_FORMATO.png,101027,0.0,0.0,28,Diego,4,7.33,3,diego,Jackson Diego Ibrahim Fagundes,Goiás,290,,56.0,61.0,,,3.0,3.0,25.0,10.0,,1.0,202.0,2.0,,1.0,,,,,1.0
415,32,0.09,Diego Matos,-1.25,https://s.glbimg.com/es/sde/f/2022/02/23/f8cc329ae5ae96be77c98caf774621fd_FORMATO.png,101036,0.0,0.0,2,D. Matos,2,1.52,5,diego-matos,Diego Daniel Rodrigues de Matos,Avaí,314,,2.0,,,,,,2.0,,,,13.0,,,,,,1.0,,
416,32,1.57,Felipe Marques,0.81,https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png,101054,0.0,0.0,17,F. Marques,5,2.69,6,felipe-marques,Felipe Marques da Silva,Cuiabá,1371,,9.0,12.0,,,,1.0,10.0,4.0,,3.0,54.0,2.0,,,,,,,1.0
417,32,5.55,Danilo Cardoso,7.13,https://s.glbimg.com/es/sde/f/2022/08/02/c396b10bc3e37dd7731bf8715e8279e0_FORMATO.png,101155,0.0,0.0,3,D. Cardoso,3,6.4,6,danilo-cardoso,Danilo Cardoso Novais da Silva,Goiás,290,,1.0,1.0,,2.0,,,,1.0,,,3.0,1.0,,1.0,,,,,
418,32,0.96,Alef Manga,4.65,https://s.sde.globo.com/media/person_role/2022/02/23/2f591fe9297201b345f8815815be56ef_FORMATO.png,101254,-0.4,-2.09,28,A. Manga,5,9.57,7,alef-manga,Alef Mangueira Severino Pereira,Coritiba,294,,37.0,16.0,,,4.0,9.0,28.0,26.0,,16.0,158.0,15.0,2.0,6.0,,,,,
419,32,4.51,Ademir,2.82,https://s.glbimg.com/es/sde/f/2022/07/15/bcc9ab9fbdafb24cad6b5c34a3a4e9a7_FORMATO.png,101314,3.7,0.23,28,Ademir,5,10.36,7,ademir,Ademir da Silva Santos Júnior,Atlético-MG,282,,25.0,48.0,,,1.0,4.0,16.0,15.0,,13.0,66.0,8.0,2.0,1.0,,,,,1.0
420,32,3.42,Guga,4.86,https://s.glbimg.com/es/sde/f/2022/07/15/627768175034855e87f15e0a373b34b8_FORMATO.png,101319,2.5,-0.29,16,Guga,2,8.52,7,guga,Cláudio Rodrigues Gomes,Atlético-MG,282,,44.0,14.0,,5.0,1.0,,18.0,8.0,,1.0,141.0,1.0,,,,,,,
421,32,0.39,Thonny Anderson,1.4,https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png,101484,-0.1,-0.28,17,T. Anderson,4,2.39,6,thonny-anderson,Thonny Anderson da Silva Carvalho,Coritiba,294,,22.0,14.0,,,1.0,2.0,17.0,7.0,,,83.0,1.0,,,,,2.0,,
422,32,0.75,Pepê,3.0,https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png,101573,-0.2,-0.27,25,Pepê,4,5.85,7,pepe,João Pedro Vilardi Pinto,Cuiabá,1371,,54.0,37.0,,,,4.0,33.0,11.0,,,144.0,9.0,,,,,,,
423,32,2.57,Hugo Souza,1.72,https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png,101574,0.0,0.0,9,H. Souza,1,3.27,6,hugo-souza,Hugo de Souza Nogueira,Flamengo,262,21.0,2.0,,10.0,1.0,,3.0,,,,,,,,,,,,,
424,32,2.74,Robson Bambu,4.32,https://s.glbimg.com/es/sde/f/2022/04/27/44c60f9696fad0a8a8156b8192e4af04_FORMATO.png,101579,0.0,0.0,6,R. Bambu,3,5.16,6,robson-bambu,Robson Alves de Barros,Corinthians,264,,9.0,4.0,,3.0,,,2.0,,,,13.0,,,,,,,,
425,32,-0.08,Hugo Moura,2.78,https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png,101594,0.0,0.0,21,H. Moura,4,6.15,7,hugo-moura,Hugo Moura Arruda da Silva,Athlético-PR,293,,47.0,19.0,,,,5.0,26.0,5.0,,1.0,77.0,5.0,,1.0,,2.0,1.0,,
426,32,-0.19,Vitor Gabriel,1.44,https://s.glbimg.com/es/sde/f/2022/03/03/0744b4a85cead311d99a4c1d6d279b39_FORMATO.png,101596,0.0,0.0,18,V. Gabriel,5,2.62,6,vitor-gabriel,Vitor Gabriel Claudino Rego Ferreira,Juventude,286,,5.0,9.0,,,,5.0,22.0,4.0,,3.0,41.0,10.0,,2.0,,,,,
427,32,0.63,Ramon,1.1,https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png,101597,0.3,-0.58,11,Ramon,2,2.32,2,ramon,Ramon Ramos Lima,Bragantino,280,,9.0,7.0,,1.0,1.0,2.0,10.0,2.0,,,82.0,2.0,,,,,1.0,,
428,32,7.4,Alex,9.5,https://s.glbimg.com/es/sde/f/2021/05/04/14060d89e54c755512bce4ee1bd0d8fd_FORMATO.png,101600,0.0,0.0,1,Alex,3,4.02,7,alex,Alex de Oliveira Nascimento,Santos,277,,4.0,,,1.0,,,,,,,3.0,,,,,,,,
429,32,-0.48,Caio,1.22,https://s.glbimg.com/es/sde/f/2022/03/10/a34434b7c2c45f0720de34fdeaf8fca5_FORMATO.png,101601,0.0,0.0,22,Caio,4,2.62,6,caio,Caio Vinicius da Conceição,Goiás,290,,31.0,24.0,,,,7.0,34.0,4.0,,1.0,55.0,1.0,,,,1.0,1.0,,
430,32,1.33,Rhaldney,0.85,https://s.sde.globo.com/media/person_role/2022/09/16/photo_FORMATO_qqr85qd.png,101666,0.0,0.0,6,Rhaldney,4,3.43,6,rhaldney,Rhaldney Norberto Simião Gomes,Atlético-GO,373,,5.0,2.0,,,,1.0,5.0,2.0,,,10.0,,,,,,,,
431,32,0.8,João Pedro,0.0,https://s.sde.globo.com/media/person_role/2022/09/21/photo_FORMATO_qPozky6.png,101685,0.0,0.0,0,J. Pedro,4,1.0,6,joao-pedro,João Pedro Florêncio Barbosa,Fluminense,266,,,,,,,,,,,,,,,,,,,,
432,32,5.76,Felipe Jonatan,3.72,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,101708,5.9,0.04,21,F. Jonatan,2,6.33,7,felipe-jonatan,Felipe Jonatan Rocha Andrade,Santos,277,,30.0,15.0,,8.0,2.0,3.0,22.0,9.0,,1.0,188.0,5.0,,,,,,,
433,32,8.91,Alerrandro,5.2,https://s.glbimg.com/es/sde/f/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,101715,0.0,0.0,16,Alerrandro,5,7.37,6,alerrandro,Alerrandro Barra Mansa Realino de Souza,Bragantino,280,,8.0,11.0,,,,2.0,10.0,13.0,,4.0,22.0,12.0,1.0,6.0,,,,,
434,32,1.1,Marrony,1.07,https://s.glbimg.com/es/sde/f/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png,101717,0.0,0.0,10,Marrony,5,4.24,6,marrony,Marrony da Silva Liberato,Fluminense,266,,8.0,11.0,,,,1.0,4.0,2.0,,,19.0,1.0,,,,,1.0,,
435,32,0.42,Matheusinho,0.0,https://s.glbimg.com/es/sde/f/2022/04/30/c4508af01cb1a796f08b6846127c31c0_FORMATO.png,101725,0.0,0.0,1,Matheusinho,5,0.73,6,matheusinho,Matheus Santos Soares,Goiás,290,,,,,,,,,,,,,,,,,,,,
436,32,6.58,Matheuzinho,4.47,https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png,101727,6.4,0.12,22,Matheuzinho,2,8.21,2,matheuzinho,Matheus França Silva,Flamengo,262,,51.0,8.0,,8.0,2.0,3.0,19.0,7.0,,,139.0,1.0,,,,1.0,,,
437,32,6.89,Diego,2.36,https://s.glbimg.com/es/sde/f/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,101728,0.0,0.0,20,Diego,3,7.08,6,diego,Diego Henrique Costa Barbosa,São Paulo,276,,39.0,9.0,,4.0,,7.0,33.0,4.0,,,94.0,,,,,1.0,,,
438,32,0.63,Guilherme Castilho,2.43,https://s.glbimg.com/es/sde/f/2022/08/02/844e36a5e930dd313402265a86bfdf2c_FORMATO.png,101798,0.1,-0.29,14,G. Castilho,4,3.51,6,guilherme-castilho,Guilherme Castilho Carvalho,Ceará,354,,12.0,12.0,,,1.0,1.0,15.0,4.0,,1.0,66.0,3.0,2.0,1.0,,,,,
439,32,1.43,Vitinho,2.08,https://s.glbimg.com/es/sde/f/2021/05/02/6f194f584e7ed2293b58deb814cde16c_FORMATO.png,101960,1.0,0.02,19,Vitinho,5,3.87,6,vitinho,Vitor Hugo Naum dos Santos,Athlético-PR,293,,10.0,17.0,,,,1.0,19.0,11.0,,6.0,61.0,13.0,1.0,1.0,,,1.0,,
440,32,3.88,Brítez,6.07,https://s.glbimg.com/es/sde/f/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png,101995,2.9,-0.26,15,Brítez,2,10.03,7,britez,Emanuel Fermín Brítez,Fortaleza,356,,37.0,9.0,,8.0,2.0,,29.0,5.0,,1.0,122.0,1.0,,1.0,,,,,
441,32,8.34,Braian Romero,1.96,https://s.glbimg.com/es/sde/f/2022/07/29/d2bcddb0a2e0d7cc5c363b5a72f8c39d_FORMATO.png,101997,8.4,1.17,11,B. Romero,5,6.16,6,braian-romero,Braian Ezequiel Romero,Internacional,285,,6.0,8.0,,,,1.0,8.0,4.0,,1.0,9.0,3.0,,1.0,,,,,
442,32,1.35,Xavier,0.1,https://s.glbimg.com/es/sde/f/2022/04/27/695e017b3a4e70b82e28dd504e54cd9b_FORMATO.png,102067,0.0,0.0,5,Xavier,4,1.86,6,xavier,João Vitor Xavier de Almeida,Corinthians,264,,2.0,,,,,1.0,2.0,,,,3.0,,,,,,,,
443,32,8.32,Piquerez,5.84,https://s.sde.globo.com/media/person_role/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_FORMATO.png,102130,8.5,1.08,22,Piquerez,2,9.57,7,piquerez,Joaquín Piquerez Moreira,Palmeiras,275,,55.0,19.0,,11.0,2.0,4.0,19.0,10.0,,,154.0,5.0,,,,1.0,,,
444,32,1.58,Lucas Halter,2.15,https://s.glbimg.com/es/sde/f/2022/08/02/9cc3cba8dbd74e03b0471fdcd2c66414_FORMATO.png,102253,0.0,0.0,11,L. Halter,3,3.48,7,lucas-halter,Lucas Halter,Goiás,290,,6.0,1.0,,3.0,,2.0,6.0,3.0,,,31.0,2.0,1.0,,,,,,
445,32,1.57,Luan Silva,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png,102295,0.0,0.0,0,L. Silva,5,2.0,6,luan-silva,Luan Silva dos Santos,Palmeiras,275,,,,,,,,,,,,,,,,,,,,
446,32,4.65,Mikael,0.0,https://s.glbimg.com/es/sde/f/2022/07/28/db7bd8471d05f588d15b51c836794a5a_FORMATO.png,102299,0.0,0.0,0,Mikael,5,6.0,6,mikael,Mikael Filipe Viana,Internacional,285,,,,,,,,,,,,,,,,,,,,
447,32,1.57,Bruno Leite,0.0,https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png,102301,0.0,0.0,0,B. Leite,4,2.0,6,bruno-leite,Bruno da Silva Costa Leite,Athlético-PR,293,,,,,,,,,,,,,,,,,,,,
448,32,1.44,Matheus Felipe,3.28,https://s.glbimg.com/es/sde/f/2022/04/20/bbb32c1a415166c6cb106f4cae3b7d67_FORMATO.png,102310,0.0,0.0,20,M. Felipe,3,4.53,7,matheus-felipe,Matheus Felipe Santos Nascimento,Athlético-PR,293,,26.0,4.0,,7.0,,3.0,15.0,,,,56.0,2.0,,1.0,,,,,
449,32,1.9,Caio Paulista,2.6,https://s.glbimg.com/es/sde/f/2022/04/20/3ad79908bf278d43f6fb870ec7af5f46_FORMATO.png,102318,0.0,0.0,27,C. Paulista,5,4.9,7,caio-paulista,Caio Fernando de Oliveira,Fluminense,266,,26.0,23.0,,,3.0,3.0,10.0,12.0,,2.0,129.0,9.0,2.0,1.0,,,1.0,,
450,32,1.12,Kelvyn,-0.05,https://s.glbimg.com/es/sde/f/2022/02/22/b0ae3ad3abe8dabd95e5f349d5c3b9c7_FORMATO.png,102464,0.0,0.0,2,Kelvyn,2,1.98,6,kelvyn,Kelvyn Ramos da Fonseca,Ceará,354,,1.0,,,,,,2.0,,,,7.0,,,,,,,,
451,32,2.77,Mastriani,2.37,https://s.glbimg.com/es/sde/f/2022/08/10/2c133460f6f214aed522ba40302a5c33_FORMATO.png,102561,2.4,0.39,8,Mastriani,5,5.43,6,mastriani,Gonzalo Mathías Mastriani Borges,América-MG,327,,2.0,5.0,,,1.0,1.0,7.0,1.0,,1.0,11.0,3.0,,1.0,,,,,1.0
452,32,3.11,Miguel Figueira,0.0,https://s.glbimg.com/es/sde/f/2022/03/10/091756669981fb60d8c35b9e12479795_FORMATO.png,102565,0.0,0.0,0,M. Figueira,4,4.0,6,miguel-figueira,Miguel Ferreira Damasceno,Goiás,290,,,,,,,,,,,,,,,,,,,,
453,32,1.89,Jonathan Silva,0.6,https://s.glbimg.com/es/sde/f/2022/02/21/6e4a3c5ef09ca42e9212c2aabf9392ed_FORMATO.png,102597,0.0,0.0,1,J. Silva,2,2.38,6,jonathan-silva,Jonathan Silva Vieira,Botafogo,263,,1.0,,,,,,1.0,,,,3.0,,,,,,,,
454,32,5.48,Helinho,2.52,https://s.glbimg.com/es/sde/f/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,102598,5.7,0.7,26,Helinho,5,5.73,7,helinho,Hélio Júnio Nunes de Castro,Bragantino,280,,24.0,19.0,,,1.0,7.0,29.0,18.0,,2.0,147.0,7.0,2.0,3.0,,,,,
455,32,1.57,Julimar,0.0,https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png,102796,0.0,0.0,0,Julimar,5,2.0,5,julimar,Julimar Silva Oliveira Júnior,Athlético-PR,293,,,,,,,,,,,,,,,,,,,,
456,32,1.54,Terans,4.8,https://s.sde.globo.com/media/person_role/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,102878,0.4,-0.26,26,Terans,4,9.54,6,terans,Miguel David Terans Pérez,Athlético-PR,293,,11.0,14.0,,,3.0,3.0,20.0,31.0,,6.0,171.0,17.0,1.0,9.0,,,,1.0,
457,32,1.22,Anderson,5.37,https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png,102906,0.0,0.0,4,Anderson,1,2.98,7,anderson,Anderson Silva da Paixão,Athlético-PR,293,19.0,,1.0,7.0,2.0,,1.0,,,,,,,,,,,,,
458,32,2.41,Luan,0.75,https://s.glbimg.com/es/sde/f/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,102909,0.0,0.0,2,Luan,4,5.04,6,luan,Luan Vinícius da Silva Santos ,São Paulo,276,,2.0,,,,,,1.0,,,,6.0,,,,,,,,
459,32,0.46,Canobbio,2.25,https://s.sde.globo.com/media/person_role/2022/03/30/ae776027bce5d99b2a19ab81b191f35b_FORMATO.png,102928,-0.4,-0.17,22,Canobbio,5,4.72,7,canobbio,Agustín Canobbio Graviz,Athlético-PR,293,,23.0,30.0,,,,2.0,25.0,9.0,,3.0,99.0,2.0,,2.0,,,,,1.0
460,32,0.43,Lucas Ribeiro,1.22,https://s.glbimg.com/es/sde/f/2022/02/22/aae12a036ac543be8da51c964dc65831_FORMATO.png,103088,0.0,0.0,9,L. Ribeiro,3,4.25,6,lucas-ribeiro,Lucas Ribeiro dos Santos,Ceará,354,,1.0,5.0,,1.0,,2.0,7.0,1.0,,,25.0,,,1.0,,,,,
461,32,0.18,Rodrigo Freitas,0.81,https://s.glbimg.com/es/sde/f/2022/04/08/d5bcf8daa04da76c1372d8a8a834cf98_FORMATO.png,103261,0.0,0.0,10,R. Freitas,3,1.54,7,rodrigo-freitas,Rodrigo dos Santos de Freitas,Avaí,314,,4.0,5.0,,1.0,,2.0,3.0,1.0,,,21.0,,,,,,,,
462,32,1.88,Eric Ramires,1.21,https://s.glbimg.com/es/sde/f/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,103295,1.5,-0.02,22,E. Ramires,4,3.93,7,eric-ramires,Eric dos Santos Rodrigues,Bragantino,280,,26.0,9.0,,,,1.0,15.0,6.0,,,47.0,2.0,,,,1.0,2.0,,1.0
463,32,1.08,Matheus Alexandre,3.32,https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png,103347,-0.1,-0.08,19,M. Alexandre,2,7.35,6,matheus-alexandre,Matheus Alexandre Anastácio de Souza,Coritiba,294,,47.0,5.0,,4.0,,4.0,17.0,,,1.0,67.0,,,,,,,,
464,32,5.25,Emmanuel Martínez,4.33,https://s.glbimg.com/es/sde/f/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,103388,0.0,0.0,4,E. Martínez,4,5.99,6,emmanuel-martinez,Leandro Emmanuel Martínez,América-MG,327,,10.0,7.0,,,,1.0,3.0,3.0,,,23.0,3.0,,,,,,,
465,32,1.8,Caetano,2.95,https://s.glbimg.com/es/sde/f/2022/03/10/0b26178145c836bb7862ed5729e22c14_FORMATO.png,103575,0.0,0.0,23,Caetano,3,5.44,5,caetano,João Victor Andrade Caetano,Goiás,290,,31.0,8.0,,6.0,,1.0,20.0,1.0,,,97.0,2.0,1.0,1.0,,1.0,,,
466,32,1.37,Kaíque Rocha,3.33,https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png,103684,0.0,0.0,6,K. Rocha,3,3.61,6,kaique-rocha,Kaíque Rocha Lima,Internacional,285,,8.0,3.0,,2.0,,2.0,3.0,,,,24.0,1.0,1.0,,,,,,
467,32,0.48,Jadsom Silva,0.89,https://s.glbimg.com/es/sde/f/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,103695,0.0,0.0,21,J. Silva,4,3.4,6,jadsom-silva,Jadsom Meemyas de Oliveira da Silva,Bragantino,280,,19.0,4.0,,,1.0,6.0,19.0,6.0,,,44.0,,,,,,,,
468,32,3.83,Bruno Méndez,3.46,https://s.glbimg.com/es/sde/f/2022/06/24/c1cadb36bdc2e9c961a181dac5a10494_FORMATO.png,103700,0.0,0.0,18,B. Méndez,3,5.2,6,bruno-mendez,Bruno Méndez Cittadini,Corinthians,264,,34.0,5.0,,4.0,,2.0,8.0,2.0,,1.0,86.0,2.0,,1.0,,,,,
469,32,0.8,Neto,0.0,https://s.glbimg.com/es/sde/f/2022/07/15/9b9b740b77ea9d769449355001908e78_FORMATO.png,103706,0.0,0.0,0,Neto,4,1.0,6,neto,Antônio Fialho de Carvalho Neto,Atlético-MG,282,,,,,,,,,,,,,,,,,,,,
470,32,0.75,Gabriel Silva,0.0,https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png,103766,0.0,0.0,1,G. Silva,5,2.2,6,gabriel-silva,Gabriel Silva Vieira,Palmeiras,275,,,,,,,,,,,,,,,,,,,,
471,32,3.49,Gabriel Menino,2.57,https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png,103767,3.1,0.41,21,G. Menino,4,5.96,6,gabriel-menino,Gabriel Vinícius Menino,Palmeiras,275,,24.0,18.0,,,,3.0,12.0,14.0,,1.0,63.0,4.0,,2.0,,,1.0,,
472,32,1.56,Pedro Bicalho,1.2,https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg,103777,0.0,0.0,1,P. Bicalho,4,1.72,6,pedro-bicalho,Pedro Henrique Rodrigues Bicalho,Palmeiras,275,,1.0,,,,,,,,,,,,,,,,,,
473,32,1.38,Bruno Oliveira,1.71,https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png,103996,0.0,0.0,12,B. Oliveira,4,2.82,6,bruno-oliveira,Bruno Felipe Oliveira,Santos,277,,6.0,14.0,,,1.0,2.0,6.0,2.0,,,42.0,4.0,1.0,,,,,,
474,32,1.63,Maycon,-1.0,https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,104017,0.0,0.0,0,Maycon,1,1.34,6,maycon,Maycon Cleiton de Paula Azevedo,Bragantino,280,,,,,,,1.0,,,,,,,,,,,,,
475,32,1.57,Walce,0.0,https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png,104074,0.0,0.0,0,Walce,3,2.0,6,walce,Walce da Silva Costa Filho,São Paulo,276,,,,,,,,,,,,,,,,,,,,
476,32,0.8,André,0.0,https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png,104080,0.0,0.0,0,André,1,1.0,6,andre,André Luiz Ribeiro da Silva,Ceará,354,,,,,,,,,,,,,,,,,,,,
477,32,1.76,Carlos Miguel,3.0,https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png,104084,0.0,0.0,2,C. Miguel,1,1.31,6,carlos-miguel,Carlos Miguel dos Santos Pereira,Corinthians,264,8.0,,,2.0,,,,,,,,,,,,,,,,
478,32,2.34,Roberto,0.0,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,104086,0.0,0.0,0,Roberto,3,3.0,6,roberto,Roberto Pinheiro da Rosa,Internacional,285,,,,,,,,,,,,,,,,,,,,
479,32,0.8,Vitor Hugo,0.0,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,104095,0.0,0.0,0,V. Hugo,2,1.0,6,vitor-hugo,Vitor Hugo de Andrade Oliveira,América-MG,327,,,,,,,,,,,,,,,,,,,,
480,32,1.57,William,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png,104096,0.0,0.0,0,William,1,2.0,6,william,William Arthur Assmann,Juventude,286,,,,,,,,,,,,,,,,,,,,
481,32,3.52,Cléber,2.55,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,104125,3.6,0.6,16,Cléber,5,3.93,6,cleber,Cléber Bomfim de Jesus,Ceará,354,,17.0,5.0,,,,2.0,20.0,8.0,,5.0,45.0,7.0,,2.0,,,,,
482,32,1.57,Ruan,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,104153,0.0,0.0,0,Ruan,4,2.0,6,ruan,Ruan de Oliveira Ferreira,Corinthians,264,,,,,,,,,,,,,,,,,,,,
483,32,2.34,Douglas Silva,0.0,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,104219,0.0,0.0,0,D. Silva,2,3.0,6,douglas-silva,Douglas da Silva Santos,Goiás,290,,,,,,,,,,,,,,,,,,,,
