,atletas.status_id,atletas.apelido_abreviado,atletas.posicao_id,atletas.clube_id,atletas.atleta_id,atletas.preco_num,atletas.apelido,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.foto,atletas.nome,atletas.jogos_num,atletas.slug,atletas.media_num,atletas.clube.id.full.name,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,PI,PS,SG,FT,PP,CV,PC,DE,DP,GS,GC
406,6,F. Pires,5,286,100289,4.13,Felipe Pires,31,,1.06,https://s.glbimg.com/es/sde/f/2022/08/06/f016d3ea4f1bdceef28512d7bf47fd36_FORMATO.png,Felipe Augusto Rodrigues Pires,9,felipe-pires,1.62,Juventude,4.9,2.0,4.0,3.0,12.0,3.0,3.0,11.0,,3.0,26.0,,,,,,,,,,
407,6,Y. Alberto,5,264,100652,9.78,Yuri Alberto,31,,-1.03,https://s.sde.globo.com/media/person_role/2022/06/29/f38436c0ef035f0395ad96c1c09a1d6e_FORMATO.png,Yuri Alberto Monteiro da Silva,13,yuri-alberto,4.3,Corinthians,2.2,,1.0,10.0,18.0,7.0,9.0,18.0,4.0,5.0,57.0,,,,,,,,,,
408,7,Liziero,4,285,100761,3.23,Liziero,31,,-1.1,https://s.glbimg.com/es/sde/f/2022/04/02/68d5b0b8c93444cf3f88161d109fe461_FORMATO.png,Igor Matheus Liziero Pereira ,13,liziero,0.9,Internacional,0.0,,2.0,14.0,14.0,,,8.0,,,29.0,,,,,,,,,,
409,7,Bissoli,5,314,100762,9.44,Bissoli,31,,-0.59,https://s.sde.globo.com/media/person_role/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png,Guilherme Bissoli Campos,26,bissoli,5.65,Avaí,3.9,,4.0,17.0,47.0,10.0,20.0,22.0,14.0,11.0,98.0,1.0,,1.0,,,,,,,
410,7,L. Cândido,2,280,100848,9.65,Luan Cândido,31,,0.29,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,Luan Cândido de Almeida,24,luan-candido,5.99,Bragantino,0.0,2.0,3.0,32.0,29.0,16.0,23.0,11.0,7.0,8.0,192.0,,6.0,2.0,,2.0,2.0,,,,
411,6,Conti,3,327,100943,3.84,Conti,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png,Germán Andrés Conti,17,conti,2.04,América-MG,0.0,,1.0,15.0,11.0,,6.0,2.0,,,48.0,,4.0,,,,,,,,
412,6,Ronald,4,356,100969,2.51,Ronald,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/12/50ab9a9c9ef9edc1a9bed39d4552c026_FORMATO.png,Ronald dos Santos Lopes,16,ronald,0.81,Fortaleza,0.0,,5.0,20.0,20.0,1.0,1.0,8.0,,,59.0,,,,,,,,,,
413,7,J. Santos,5,263,101002,7.93,Júnior Santos,31,,0.64,https://s.glbimg.com/es/sde/f/2022/08/16/b90d064488716f8526c5c2519944eceb_FORMATO.png,José Antonio dos Santos Júnior,8,junior-santos,3.85,Botafogo,2.9,,,10.0,11.0,2.0,9.0,6.0,1.0,2.0,33.0,,,2.0,,,1.0,,,,
414,3,Diego,4,290,101027,7.33,Diego,31,,0.38,https://s.glbimg.com/es/sde/f/2022/03/10/fb1b4d53c6475f4e02123bf33a52a0c2_FORMATO.png,Jackson Diego Ibrahim Fagundes,28,diego,3.61,Goiás,2.9,3.0,3.0,56.0,25.0,2.0,10.0,61.0,1.0,1.0,202.0,1.0,,,,,,,,,
415,6,D. Matos,2,314,101036,1.52,Diego Matos,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/f8cc329ae5ae96be77c98caf774621fd_FORMATO.png,Diego Daniel Rodrigues de Matos,2,diego-matos,-1.25,Avaí,0.0,,,2.0,2.0,,,,,,13.0,,,,,1.0,,,,,
416,6,F. Marques,5,1371,101054,2.69,Felipe Marques,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png,Felipe Marques da Silva,17,felipe-marques,0.81,Cuiabá,0.0,,1.0,9.0,10.0,2.0,4.0,12.0,,3.0,54.0,1.0,,,,,,,,,
417,6,D. Cardoso,3,290,101155,6.4,Danilo Cardoso,31,,0.0,https://s.glbimg.com/es/sde/f/2022/08/02/c396b10bc3e37dd7731bf8715e8279e0_FORMATO.png,Danilo Cardoso Novais da Silva,3,danilo-cardoso,7.13,Goiás,0.0,,,1.0,,1.0,1.0,1.0,1.0,,3.0,,2.0,,,,,,,,
418,7,A. Manga,5,294,101254,11.66,Alef Manga,31,,2.16,https://s.sde.globo.com/media/person_role/2022/02/23/2f591fe9297201b345f8815815be56ef_FORMATO.png,Alef Mangueira Severino Pereira,27,alef-manga,4.84,Coritiba,13.2,4.0,8.0,37.0,27.0,15.0,25.0,15.0,6.0,16.0,154.0,,,2.0,,,,,,,
419,7,Ademir,5,282,101314,10.13,Ademir,31,,-0.13,https://s.glbimg.com/es/sde/f/2022/07/15/bcc9ab9fbdafb24cad6b5c34a3a4e9a7_FORMATO.png,Ademir da Silva Santos Júnior,27,ademir,2.79,Atlético-MG,2.2,1.0,4.0,24.0,16.0,7.0,14.0,46.0,1.0,13.0,61.0,1.0,,2.0,,,,,,,
420,7,Guga,2,282,101319,8.81,Guga,31,,-0.57,https://s.glbimg.com/es/sde/f/2022/07/15/627768175034855e87f15e0a373b34b8_FORMATO.png,Cláudio Rodrigues Gomes,15,guga,5.02,Atlético-MG,4.4,1.0,,41.0,16.0,1.0,7.0,14.0,,1.0,128.0,,5.0,,,,,,,,
421,6,T. Anderson,4,294,101484,2.67,Thonny Anderson,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png,Thonny Anderson da Silva Carvalho,16,thonny-anderson,1.49,Coritiba,0.0,1.0,2.0,22.0,17.0,1.0,7.0,14.0,,,82.0,,,,,2.0,,,,,
422,7,Pepê,4,1371,101573,6.12,Pepê,31,,-0.66,https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png,João Pedro Vilardi Pinto,24,pepe,3.13,Cuiabá,1.3,,4.0,54.0,33.0,9.0,11.0,37.0,,,142.0,,,,,,,,,,
423,6,H. Souza,1,262,101574,3.27,Hugo Souza,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png,Hugo de Souza Nogueira,9,hugo-souza,1.72,Flamengo,0.0,,3.0,2.0,,,,,,,,,1.0,,,,,21.0,,10.0,
424,6,R. Bambu,3,264,101579,5.16,Robson Bambu,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/44c60f9696fad0a8a8156b8192e4af04_FORMATO.png,Robson Alves de Barros,6,robson-bambu,4.32,Corinthians,0.0,,,9.0,2.0,,,4.0,,,13.0,,3.0,,,,,,,,
425,6,H. Moura,4,293,101594,6.15,Hugo Moura,31,,-0.3,https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png,Hugo Moura Arruda da Silva,21,hugo-moura,2.78,Athlético-PR,-1.3,,5.0,47.0,26.0,5.0,5.0,19.0,1.0,1.0,77.0,,,,,1.0,2.0,,,,
426,6,V. Gabriel,5,286,101596,2.62,Vitor Gabriel,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/0744b4a85cead311d99a4c1d6d279b39_FORMATO.png,Vitor Gabriel Claudino Rego Ferreira,18,vitor-gabriel,1.44,Juventude,0.0,,5.0,5.0,22.0,10.0,4.0,9.0,2.0,3.0,41.0,,,,,,,,,,
427,6,Ramon,2,280,101597,2.9,Ramon,31,,0.69,https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png,Ramon Ramos Lima,10,ramon,1.18,Bragantino,4.2,1.0,2.0,8.0,9.0,2.0,2.0,7.0,,,76.0,,1.0,,,1.0,,,,,
428,6,Alex,3,277,101600,4.02,Alex,31,,0.0,https://s.glbimg.com/es/sde/f/2021/05/04/14060d89e54c755512bce4ee1bd0d8fd_FORMATO.png,Alex de Oliveira Nascimento,1,alex,9.5,Santos,0.0,,,4.0,,,,,,,3.0,,1.0,,,,,,,,
429,6,Caio,4,290,101601,2.62,Caio,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/10/a34434b7c2c45f0720de34fdeaf8fca5_FORMATO.png,Caio Vinicius da Conceição,22,caio,1.22,Goiás,0.0,,7.0,31.0,34.0,1.0,4.0,24.0,,1.0,55.0,,,,,1.0,1.0,,,,
430,6,Rhaldney,4,373,101666,3.43,Rhaldney,31,,0.08,https://s.sde.globo.com/media/person_role/2022/09/16/photo_FORMATO_qqr85qd.png,Rhaldney Norberto Simião Gomes,6,rhaldney,0.85,Atlético-GO,0.9,,1.0,5.0,5.0,,2.0,2.0,,,10.0,,,,,,,,,,
431,6,J. Pedro,4,266,101685,1.0,João Pedro,31,,0.0,https://s.sde.globo.com/media/person_role/2022/09/21/photo_FORMATO_qPozky6.png,João Pedro Florêncio Barbosa,0,joao-pedro,0.0,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
432,7,F. Jonatan,2,277,101708,6.29,Felipe Jonatan,31,,0.55,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,Felipe Jonatan Rocha Andrade,20,felipe-jonatan,3.61,Santos,6.2,2.0,3.0,28.0,19.0,5.0,8.0,15.0,,1.0,174.0,,7.0,,,,,,,,
433,6,Alerrandro,5,280,101715,7.37,Alerrandro,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,Alerrandro Barra Mansa Realino de Souza,16,alerrandro,5.2,Bragantino,0.0,,2.0,8.0,10.0,12.0,13.0,11.0,6.0,4.0,22.0,,,1.0,,,,,,,
434,6,Marrony,5,266,101717,4.24,Marrony,31,,-0.03,https://s.glbimg.com/es/sde/f/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png,Marrony da Silva Liberato,10,marrony,1.07,Fluminense,0.3,,1.0,8.0,4.0,1.0,2.0,11.0,,,19.0,,,,,1.0,,,,,
435,6,Matheusinho,5,290,101725,0.73,Matheusinho,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/30/c4508af01cb1a796f08b6846127c31c0_FORMATO.png,Matheus Santos Soares,1,matheusinho,0.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,
436,6,Matheuzinho,2,262,101727,8.09,Matheuzinho,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png,Matheus França Silva,21,matheuzinho,4.38,Flamengo,0.0,2.0,3.0,50.0,19.0,1.0,6.0,8.0,,,133.0,,7.0,,,,1.0,,,,
437,5,Diego,3,276,101728,7.08,Diego,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,Diego Henrique Costa Barbosa,20,diego,2.36,São Paulo,0.0,,7.0,39.0,33.0,,4.0,9.0,,,94.0,,4.0,,,,1.0,,,,
438,7,G. Castilho,4,354,101798,3.8,Guilherme Castilho,31,,-0.4,https://s.glbimg.com/es/sde/f/2022/08/02/844e36a5e930dd313402265a86bfdf2c_FORMATO.png,Guilherme Castilho Carvalho,13,guilherme-castilho,2.61,Ceará,1.9,1.0,1.0,12.0,15.0,3.0,4.0,11.0,1.0,1.0,62.0,,,2.0,,,,,,,
439,7,Vitinho,5,293,101960,3.85,Vitinho,31,,0.12,https://s.glbimg.com/es/sde/f/2021/05/02/6f194f584e7ed2293b58deb814cde16c_FORMATO.png,Vitor Hugo Naum dos Santos,18,vitinho,2.14,Athlético-PR,0.8,,1.0,10.0,15.0,11.0,11.0,17.0,1.0,6.0,59.0,,,1.0,,1.0,,,,,
440,7,Brítez,2,356,101995,10.29,Brítez,31,,-0.52,https://s.glbimg.com/es/sde/f/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png,Emanuel Fermín Brítez,14,britez,6.3,Fortaleza,4.6,2.0,,34.0,27.0,1.0,5.0,9.0,1.0,1.0,121.0,,8.0,,,,,,,,
441,6,B. Romero,5,285,101997,4.99,Braian Romero,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/29/d2bcddb0a2e0d7cc5c363b5a72f8c39d_FORMATO.png,Braian Ezequiel Romero,10,braian-romero,1.32,Internacional,0.0,,1.0,6.0,8.0,3.0,4.0,7.0,,1.0,8.0,,,,,,,,,,
442,6,Xavier,4,264,102067,1.86,Xavier,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/695e017b3a4e70b82e28dd504e54cd9b_FORMATO.png,João Vitor Xavier de Almeida,5,xavier,0.1,Corinthians,0.0,,1.0,2.0,2.0,,,,,,3.0,,,,,,,,,,
443,7,Piquerez,2,275,102130,8.49,Piquerez,31,,-1.48,https://s.sde.globo.com/media/person_role/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_FORMATO.png,Joaquín Piquerez Moreira,21,piquerez,5.71,Palmeiras,2.0,2.0,4.0,52.0,19.0,5.0,10.0,18.0,,,148.0,,10.0,,,,1.0,,,,
444,7,L. Halter,3,290,102253,3.48,Lucas Halter,31,,-0.23,https://s.glbimg.com/es/sde/f/2022/08/02/9cc3cba8dbd74e03b0471fdcd2c66414_FORMATO.png,Lucas Halter,11,lucas-halter,2.15,Goiás,1.3,,2.0,6.0,6.0,2.0,3.0,1.0,,,31.0,,3.0,1.0,,,,,,,
445,6,L. Silva,5,275,102295,2.0,Luan Silva,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png,Luan Silva dos Santos,0,luan-silva,0.0,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
446,6,Mikael,5,285,102299,6.0,Mikael,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/28/db7bd8471d05f588d15b51c836794a5a_FORMATO.png,Mikael Filipe Viana,0,mikael,0.0,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
447,6,B. Leite,4,293,102301,2.0,Bruno Leite,31,,0.0,https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png,Bruno da Silva Costa Leite,0,bruno-leite,0.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
448,6,M. Felipe,3,293,102310,4.53,Matheus Felipe,31,,0.5,https://s.glbimg.com/es/sde/f/2022/04/20/bbb32c1a415166c6cb106f4cae3b7d67_FORMATO.png,Matheus Felipe Santos Nascimento,20,matheus-felipe,3.28,Athlético-PR,0.6,,3.0,26.0,15.0,2.0,,4.0,1.0,,56.0,,7.0,,,,,,,,
449,2,C. Paulista,5,266,102318,4.9,Caio Paulista,31,,0.25,https://s.glbimg.com/es/sde/f/2022/04/20/3ad79908bf278d43f6fb870ec7af5f46_FORMATO.png,Caio Fernando de Oliveira,27,caio-paulista,2.6,Fluminense,1.5,3.0,3.0,26.0,10.0,9.0,12.0,23.0,1.0,2.0,129.0,,,2.0,,1.0,,,,,
450,6,Kelvyn,2,354,102464,1.98,Kelvyn,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/22/b0ae3ad3abe8dabd95e5f349d5c3b9c7_FORMATO.png,Kelvyn Ramos da Fonseca,2,kelvyn,-0.05,Ceará,0.0,,,1.0,2.0,,,,,,7.0,,,,,,,,,,
451,6,Mastriani,5,327,102561,5.04,Mastriani,31,,-0.5,https://s.glbimg.com/es/sde/f/2022/08/10/2c133460f6f214aed522ba40302a5c33_FORMATO.png,Gonzalo Mathías Mastriani Borges,7,mastriani,2.37,América-MG,-0.1,1.0,1.0,2.0,6.0,2.0,1.0,4.0,1.0,1.0,11.0,,,,,,,,,,
452,6,M. Figueira,4,290,102565,4.0,Miguel Figueira,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/10/091756669981fb60d8c35b9e12479795_FORMATO.png,Miguel Ferreira Damasceno,0,miguel-figueira,0.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,
453,6,J. Silva,2,263,102597,2.38,Jonathan Silva,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/6e4a3c5ef09ca42e9212c2aabf9392ed_FORMATO.png,Jonathan Silva Vieira,1,jonathan-silva,0.6,Botafogo,0.0,,,1.0,1.0,,,,,,3.0,,,,,,,,,,
454,7,Helinho,5,280,102598,5.03,Helinho,31,,0.0,https://s.glbimg.com/es/sde/f/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,Hélio Júnio Nunes de Castro,25,helinho,2.39,Bragantino,0.0,1.0,7.0,23.0,29.0,6.0,17.0,19.0,3.0,2.0,142.0,,,1.0,,,,,,,
455,5,Julimar,5,293,102796,2.0,Julimar,31,,0.0,https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png,Julimar Silva Oliveira Júnior,0,julimar,0.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
456,7,Terans,4,293,102878,9.8,Terans,31,,-0.14,https://s.sde.globo.com/media/person_role/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Miguel David Terans Pérez,25,terans,4.98,Athlético-PR,1.7,3.0,3.0,11.0,20.0,17.0,30.0,13.0,9.0,5.0,163.0,,,1.0,1.0,,,,,,
457,6,Anderson,1,293,102906,2.98,Anderson,31,,0.0,https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png,Anderson Silva da Paixão,4,anderson,5.37,Athlético-PR,0.0,,1.0,,,,,1.0,,,,,2.0,,,,,19.0,,7.0,
458,6,Luan,4,276,102909,5.04,Luan,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,Luan Vinícius da Silva Santos ,2,luan,0.75,São Paulo,0.0,,,2.0,1.0,,,,,,6.0,,,,,,,,,,
459,7,Canobbio,5,293,102928,4.89,Canobbio,31,,-0.1,https://s.sde.globo.com/media/person_role/2022/03/30/ae776027bce5d99b2a19ab81b191f35b_FORMATO.png,Agustín Canobbio Graviz,21,canobbio,2.38,Athlético-PR,0.4,,2.0,23.0,21.0,2.0,8.0,29.0,2.0,3.0,94.0,1.0,,,,,,,,,
460,6,L. Ribeiro,3,354,103088,4.25,Lucas Ribeiro,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/22/aae12a036ac543be8da51c964dc65831_FORMATO.png,Lucas Ribeiro dos Santos,9,lucas-ribeiro,1.22,Ceará,0.0,,2.0,1.0,7.0,,1.0,5.0,1.0,,25.0,,1.0,,,,,,,,
461,7,R. Freitas,3,314,103261,1.54,Rodrigo Freitas,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/08/d5bcf8daa04da76c1372d8a8a834cf98_FORMATO.png,Rodrigo dos Santos de Freitas,10,rodrigo-freitas,0.81,Avaí,0.0,,2.0,4.0,3.0,,1.0,5.0,,,21.0,,1.0,,,,,,,,
462,2,E. Ramires,4,280,103295,3.95,Eric Ramires,31,,0.12,https://s.glbimg.com/es/sde/f/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,Eric dos Santos Rodrigues,21,eric-ramires,1.2,Bragantino,1.7,,1.0,25.0,15.0,2.0,5.0,9.0,,,42.0,1.0,,,,2.0,1.0,,,,
463,6,M. Alexandre,2,294,103347,7.43,Matheus Alexandre,31,,-0.46,https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png,Matheus Alexandre Anastácio de Souza,18,matheus-alexandre,3.51,Coritiba,0.0,,4.0,47.0,17.0,,,5.0,,1.0,66.0,,4.0,,,,,,,,
464,6,E. Martínez,4,327,103388,5.99,Emmanuel Martínez,31,,0.0,https://s.glbimg.com/es/sde/f/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,Leandro Emmanuel Martínez,4,emmanuel-martinez,4.33,América-MG,0.0,,1.0,10.0,3.0,3.0,3.0,7.0,,,23.0,,,,,,,,,,
465,6,Caetano,3,290,103575,5.44,Caetano,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/10/0b26178145c836bb7862ed5729e22c14_FORMATO.png,João Victor Andrade Caetano,23,caetano,2.95,Goiás,0.0,,1.0,31.0,20.0,2.0,1.0,8.0,1.0,,97.0,,6.0,1.0,,,1.0,,,,
466,6,K. Rocha,3,285,103684,3.61,Kaíque Rocha,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png,Kaíque Rocha Lima,6,kaique-rocha,3.33,Internacional,0.0,,2.0,8.0,3.0,1.0,,3.0,,,24.0,,2.0,1.0,,,,,,,
467,6,J. Silva,4,280,103695,3.4,Jadsom Silva,31,,-0.16,https://s.glbimg.com/es/sde/f/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,Jadsom Meemyas de Oliveira da Silva,21,jadsom-silva,0.89,Bragantino,0.1,1.0,6.0,19.0,19.0,,6.0,4.0,,,44.0,,,,,,,,,,
468,7,B. Méndez,3,264,103700,5.2,Bruno Méndez,31,,0.0,https://s.glbimg.com/es/sde/f/2022/06/24/c1cadb36bdc2e9c961a181dac5a10494_FORMATO.png,Bruno Méndez Cittadini,18,bruno-mendez,3.46,Corinthians,0.0,,2.0,34.0,8.0,2.0,2.0,5.0,1.0,1.0,86.0,,4.0,,,,,,,,
469,6,Neto,4,282,103706,1.0,Neto,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/15/9b9b740b77ea9d769449355001908e78_FORMATO.png,Antônio Fialho de Carvalho Neto,0,neto,0.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
470,6,G. Silva,5,275,103766,2.2,Gabriel Silva,31,,0.0,https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png,Gabriel Silva Vieira,1,gabriel-silva,0.0,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
471,6,G. Menino,4,275,103767,5.55,Gabriel Menino,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png,Gabriel Vinícius Menino,20,gabriel-menino,2.54,Palmeiras,0.0,,3.0,24.0,11.0,4.0,10.0,17.0,2.0,1.0,60.0,,,,,1.0,,,,,
472,6,P. Bicalho,4,275,103777,1.72,Pedro Bicalho,31,,0.0,https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg,Pedro Henrique Rodrigues Bicalho,1,pedro-bicalho,1.2,Palmeiras,0.0,,,1.0,,,,,,,,,,,,,,,,,
473,6,B. Oliveira,4,277,103996,2.82,Bruno Oliveira,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png,Bruno Felipe Oliveira,12,bruno-oliveira,1.71,Santos,0.0,1.0,2.0,6.0,6.0,4.0,2.0,14.0,,,42.0,,,1.0,,,,,,,
474,6,Maycon,1,280,104017,1.34,Maycon,31,,-0.66,https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,Maycon Cleiton de Paula Azevedo,0,maycon,-1.0,Bragantino,-1.0,,1.0,,,,,,,,,,,,,,,,,,
475,6,Walce,3,276,104074,2.0,Walce,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png,Walce da Silva Costa Filho,0,walce,0.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
476,6,André,1,354,104080,1.0,André,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png,André Luiz Ribeiro da Silva,0,andre,0.0,Ceará,0.0,,,,,,,,,,,,,,,,,,,,
477,7,C. Miguel,1,264,104084,1.31,Carlos Miguel,31,,-0.15,https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png,Carlos Miguel dos Santos Pereira,2,carlos-miguel,3.0,Corinthians,2.0,,,,,,,,,,,,,,,,,8.0,,2.0,
478,6,Roberto,3,285,104086,3.0,Roberto,31,,0.0,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,Roberto Pinheiro da Rosa,0,roberto,0.0,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
479,6,V. Hugo,2,327,104095,1.0,Vitor Hugo,31,,0.0,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,Vitor Hugo de Andrade Oliveira,0,vitor-hugo,0.0,América-MG,0.0,,,,,,,,,,,,,,,,,,,,
480,6,William,1,286,104096,2.0,William,31,,0.0,https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png,William Arthur Assmann,0,william,0.0,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
481,6,Cléber,5,354,104125,3.33,Cléber,31,,-0.27,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,Cléber Bomfim de Jesus,15,cleber,2.48,Ceará,-0.1,,2.0,17.0,20.0,5.0,6.0,5.0,2.0,5.0,41.0,,,,,,,,,,
482,6,Ruan,4,264,104153,2.0,Ruan,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,Ruan de Oliveira Ferreira,0,ruan,0.0,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
483,6,D. Silva,2,290,104219,3.0,Douglas Silva,31,,0.0,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,Douglas da Silva Santos,0,douglas-silva,0.0,Goiás,0.0,,,,,,,,,,,,,,,,,,,,
484,6,J. Lucas,2,1371,104257,6.37,João Lucas,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,João Lucas de Almeida Carvalho,26,joao-lucas,2.97,Cuiabá,0.0,,6.0,63.0,33.0,4.0,6.0,24.0,,2.0,290.0,,6.0,,,1.0,2.0,,,,
485,6,Calegari,2,266,104276,7.71,Calegari,31,,-0.49,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Lucas Felipe Calegari,7,calegari,2.93,Fluminense,0.2,,1.0,8.0,2.0,,,12.0,,,35.0,,2.0,,,,,,,,
486,6,João,1,314,104329,1.0,João,31,,0.0,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,João Vitor de Oliveira,0,joao,0.0,Avaí,0.0,,,,,,,,,,,,,,,,,,,,
487,6,M. Mendes,1,282,104383,2.0,Matheus Mendes,31,,0.0,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,Matheus Mendes Werneck de Oliveira,0,matheus-mendes,0.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
488,6,I. Gomes,3,285,104385,3.14,Igor Gomes,31,,0.0,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,Igor Gomes Silva,1,igor-gomes,4.3,Internacional,0.0,,,,,,,,,,7.0,,1.0,,,,,,,,
