"","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.minimo_para_valorizar","atletas.gato_mestre.media_pontos_mandante","atletas.gato_mestre.media_pontos_visitante","atletas.gato_mestre.media_minutos_jogados","atletas.gato_mestre.minutos_jogados","atletas.slug","atletas.apelido","atletas.apelido_abreviado","atletas.nome","atletas.foto","atletas.clube.id.full.name","A","CA","DS","FC","FD","FF","FS","FT","G","I","PI","DE","DP","GS","PC","SG","CV","PP","PS","GC"
"258", 97341,22, 276,"tec","7", 8.19,12.37, 0.99, 4.20,22, 7.44,NA,NA,NA,NA,"rogerio-ceni","Rogério Ceni","R. Ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259", 89637,22, 262,"mei","7",-2.10, 3.88,-0.76, 1.48,16,-1.35,  1.06666667,  1.70000000, 50.00000000, 95.00000000,"thiago-maia","Thiago Maia","T. Maia","Thiago Maia Alencar","https://s.glbimg.com/es/sde/f/2022/04/25/5ffefa1d5a1967debcc7f42bdaacdd9e_FORMATO.png","Flamengo",NA, 3,25,16, 3, 2, 2,NA,NA,NA, 46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260", 83528,22, 262,"zag","7", 0.00, 3.34, 0.00, 2.60, 6, 2.80,NA,NA,NA,NA,"leo-pereira","Léo Pereira","L. Pereira","Leonardo Pereira","https://s.glbimg.com/es/sde/f/2022/03/04/f8401115c5ce6574f1f6fb8e8cfccee6_FORMATO.png","Flamengo",NA, 2, 6,10,NA, 1, 2,NA,NA,NA, 34,NA,NA,NA,NA, 3,NA,NA,NA,NA
"261", 89840,22, 276,"ata","7", 7.60,23.41, 0.53, 6.10,21, 7.81,NA,NA,NA,NA,"calleri","Calleri","Calleri","Jonathan Calleri","https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png","São Paulo", 1, 3,12,28,13,19,36,NA,11,17,109,NA,NA,NA,NA,NA,NA, 1,NA,NA
"262", 69705,22, 276,"mei","6", 0.40, 6.00,-0.13, 3.55, 9, 0.82,  2.32000000,  4.90000000, 54.00000000, 23.00000000,"nikao","Nikão","Nikão","Maycon Vinícius Ferreira da Cruz","https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png","São Paulo",NA, 1, 3, 1, 2, 3,12,NA, 3, 3, 49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",111690,22, 262,"gol","6", 0.00, 2.00, 0.00, 0.00, 0, 2.24,NA,NA,NA,NA,"matheus-cunha","Matheus Cunha","M. Cunha","Matheus Cunha Queiroz","https://s.glbimg.com/es/sde/f/2022/03/04/fe08cea4d131b5eef265a908bb05548b_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264", 69102,22, 282,"ata","6", 0.00, 7.49, 0.00, 3.09,14, 3.16,  1.68571429,  4.14285714, 36.00000000,  0.00000000,"vargas","Vargas","Vargas","Eduardo Jesús Vargas Rojas","https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png","Atlético-MG", 2, 1, 9, 9, 7,12, 8,NA, 1, 2, 38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",102878,22, 293,"mei","7", 0.00, 9.33, 0.00, 5.03,17, 1.95,NA,NA,NA,NA,"terans","Terans","Terans","Miguel David Terans Pérez  ","https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png","Athlético-PR", 2, 3, 8,15, 9,19, 8, 1, 7, 4,115,NA,NA,NA,NA,NA,NA, 1,NA,NA
"266", 91607,22, 275,"ata","7", 4.70,11.23, 0.74, 5.45,17, 4.55,  4.47777778,  6.65000000, 65.00000000, 64.00000000,"rony","Rony","Rony","Ronielson da Silva Barbosa","https://s.glbimg.com/es/sde/f/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png","Palmeiras",NA, 1,12,17, 9,20,18,NA, 7,14, 58,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",115100,22, 262,"mei","6", 0.00, 1.43, 0.00, 0.07, 4, 0.82,  0.23333333, -0.40000000, 26.00000000,  0.00000000,"matheus-franca","Matheus França","M. França","Matheus França de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/25/52035534eea583575956f43e6e6dc166_FORMATO.png","Flamengo",NA,NA, 1, 3,NA, 1,NA,NA,NA,NA,  8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268", 71162,22, 354,"mei","7", 2.90, 4.85,-0.46, 2.85,16, 2.71,  2.56250000,  2.35000000, 80.00000000, 67.00000000,"vina","Vina","Vina","Vinícius Goes Barbosa de Souza","https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png","Ceará", 1, 2, 8, 5, 8,16,24, 3, 1, 4,146,NA,NA,NA,NA,NA, 1,NA, 1,NA
"269", 68952,22, 262,"ata","6",24.30,10.56, 3.47, 5.99,12,20.22, 11.04000000,  1.35000000, 44.00000000, 86.00000000,"marinho","Marinho","Marinho","Mário Sérgio Santos Costa","https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png","Flamengo", 4, 4,10,14, 5,13,31, 1, 2,NA, 50,NA,NA,NA,NA,NA,NA,NA, 1,NA
"270", 90309,22, 285,"ata","6", 0.00, 4.81, 0.00, 1.75,16, 0.82,  2.01428571,  1.56666667, 46.00000000,  0.00000000,"david","David","David","David Correa da Fonseca","https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png","Internacional", 2, 1,11,20, 4, 6,16, 1,NA, 5, 53,NA,NA,NA,NA,NA, 1,NA,NA,NA
"271", 94583,22, 262,"ata","7", 8.00,10.37,-1.41, 5.56,17, 7.40,NA,NA,NA,NA,"pedro","Pedro","Pedro","Pedro Guilherme Abreu dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/ee38c717eeb351fd94e1dfdd699c2e26_FORMATO.png","Flamengo", 2, 1, 7,10, 6,12,10, 3, 7, 3, 33,NA,NA,NA,NA,NA,NA, 1, 1,NA
"272",100079,22, 282,"mei","7", 9.20,13.76, 0.07, 7.04,10, 8.54,NA,NA,NA,NA,"zaracho","Zaracho","Zaracho","Federico Matías Javier Zaracho","https://s.glbimg.com/es/sde/f/2022/07/15/2298d241c4ec2d5e60d0b370bba36921_FORMATO.png","Atlético-MG", 1,NA,33,16, 4, 7,11, 1, 2,NA, 43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273", 38632,22, 266,"zag","6", 0.00, 3.00, 0.00, 0.00, 0, 3.49,NA,NA,NA,NA,"matheus-ferraz","Matheus Ferraz","M. Ferraz","Matheus Ferraz Pereira","https://s.glbimg.com/es/sde/f/2022/04/20/0cf7c39e0e85080dc2234671994e19d9_FORMATO.png","Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274", 95799,22, 280,"ata","7",-0.10, 7.97,-0.59, 5.45,17, 0.48,  6.07500000,  4.54444444, 71.00000000, 66.00000000,"artur","Artur","Artur","Artur Victor Guimarães","https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png","Bragantino", 4,NA,21, 7,12,15,21, 1, 3, 3,141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275", 79188,22, 356,"ata","7", 0.00, 3.40, 0.00, 0.98,18, 0.84,  1.56250000,  0.54000000, 40.00000000,  0.00000000,"silvio-romero","Silvio Romero","S. Romero","Silvio Ezequiel Romero","https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png","Fortaleza", 1, 1, 2, 3, 4,11, 7,NA,NA, 9, 38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",114790,22, 262,"zag","6", 0.00, 2.00, 0.00, 0.00, 0, 2.24,NA,NA,NA,NA,"cleiton","Cleiton","Cleiton","Cleiton Santana dos Santos","https://s.glbimg.com/es/sde/f/2022/04/25/7291f9193cdbd0c264bbbf2610f2a5fa_FORMATO.png","Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277", 98909,22, 293,"ata","7", 0.00, 7.36, 0.00, 3.62,17, 1.82,  4.65000000,  2.63333333, 56.00000000,  0.00000000,"cuello","Cuello","Cuello","Tomás Esteban Cuello","https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png","Athlético-PR", 2, 3,25,14, 6,17,21,NA, 1, 5,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278", 82792,22, 280,"tec","7", 1.63,10.88,-0.40, 4.68,21, 2.10,NA,NA,NA,NA,"mauricio-barbieri","Maurício Barbieri","M. Barbieri","Maurício Nogueira Barbieri","https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png","Bragantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",101574,22, 262,"gol","3",-1.00, 3.27,-0.08, 1.72, 9, 2.97,  1.80000000,  1.23333333, 99.00000000,  0.00000000,"hugo-souza","Hugo Souza","H. Souza","Hugo de Souza Nogueira","https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png","Flamengo",NA, 3, 2,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,10,NA, 1,NA,NA,NA,NA
"280", 62114,22, 285,"mei","6", 0.00, 4.33, 0.00, 1.89,10, 3.19,  1.30000000,  1.90000000, 36.00000000,  0.00000000,"taison","Taison","Taison","Taison Barcellos Freda","https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png","Internacional", 1, 4, 7, 5, 3, 5,13,NA,NA, 2, 28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281", 38750,22, 262,"lat","7", 0.00, 6.68, 0.00, 3.10, 6, 7.20,  4.00000000,  1.30000000, 57.00000000,  0.00000000,"filipe-luis","Filipe Luís","F. Luís","Filipe Luís Kasmirski","https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png","Flamengo",NA, 1,11, 4,NA, 2, 6,NA,NA,NA, 20,NA,NA,NA,NA, 1,NA,NA,NA,NA
"282", 62977,22, 266,"mei","7", 0.60, 6.90,-1.22, 3.60,19, 1.01,  1.66250000,  4.25454545, 63.00000000, 70.00000000,"ganso","Ganso","Ganso","Paulo Henrique Chagas de Lima","https://s.glbimg.com/es/sde/f/2022/04/20/509250387f7c9402d22e9aa33a52de97_FORMATO.png","Fluminense", 3, 3,22,12, 2, 5,28, 1, 3,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283", 82463,22, 282,"mei","5", 0.00, 3.87, 0.00, 1.62,16, 0.81,NA,NA,NA,NA,"otavio","Otávio ","Otávio ","Otávio Henrique Passos Santos","https://s.glbimg.com/es/sde/f/2022/07/15/2b6c169672a8205f14e8ac4bb25388c6_FORMATO.png","Atlético-MG",NA, 1,27,16, 1,NA, 3,NA,NA,NA, 33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284", 72294,22, 282,"gol","7", 7.00,11.47, 1.20, 3.19,21, 6.48,  2.86363636,  3.65000000, 84.00000000, 95.00000000,"everson","Everson","Everson","Everson Felipe Marques Pires","https://s.glbimg.com/es/sde/f/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png","Atlético-MG",NA, 2,NA,NA,NA,NA, 2,NA,NA,NA,NA,48,NA,25,NA, 9,NA,NA,NA,NA
"285", 73384,22, 266,"lat","7", 0.30, 8.30,-1.20, 5.42,18, 0.84,NA,NA,NA,NA,"samuel-xavier","Samuel Xavier","S. Xavier","Samuel Xavier Brito","https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png","Fluminense", 2, 1,25, 9, 4,10,28, 3, 1, 2,124,NA,NA,NA,NA, 6,NA,NA,NA,NA
"286", 94916,22, 282,"mei","6", 7.90,12.61, 0.11, 5.23,18, 7.30,  5.75555556,  3.88888889, 71.00000000, 17.00000000,"nacho-fernandez","Nacho Fernández","N. Fernández","Ignacio Martín Fernández","https://s.glbimg.com/es/sde/f/2022/07/15/9a4d6e70d0bbfa73459213e99792af33_FORMATO.png","Atlético-MG", 5, 4,31,10,11,11,33,NA, 2, 1,153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",104276,22, 266,"lat","6", 0.00, 9.74, 0.00, 4.22, 4, 9.65,NA,NA, 82.00000000,  0.00000000,"calegari","Calegari","Calegari","Lucas Felipe Calegari","https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png","Fluminense",NA, 1, 8, 2,NA,NA, 4,NA,NA,NA, 31,NA,NA,NA,NA, 2,NA,NA,NA,NA
"288",101597,22, 280,"lat","6", 0.70, 2.44,-0.04, 1.10, 7, 0.77, -1.00000000,  1.30000000, 67.00000000, 28.00000000,"ramon","Ramon","Ramon","Ramon Ramos Lima","https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png","Bragantino",NA, 2, 7, 8, 2, 2, 6,NA,NA,NA, 53,NA,NA,NA,NA, 1, 1,NA,NA,NA
"289", 50317,22, 266,"zag","6", 0.00, 5.20, 0.00, 1.53, 8, 2.37,NA,NA, 81.00000000,  0.00000000,"david-braz","David Braz","D. Braz","David Braz de Oliveira Filho","https://s.glbimg.com/es/sde/f/2022/04/20/2787635c960a396f6aca8c8ff11b00d3_FORMATO.png","Fluminense",NA, 2, 9,10, 1, 4, 2,NA,NA,NA, 30,NA,NA,NA,NA, 2, 2,NA,NA,NA
"290", 85315,22, 264,"mei","2", 0.00, 5.38, 0.00, 2.38,14, 1.45,NA,NA,NA,NA,"cantillo","Cantillo","Cantillo","Víctor Danilo Cantillo Jiménez","https://s.glbimg.com/es/sde/f/2022/04/27/c87878b94e3c0c01f4d753ca9ee6fa0c_FORMATO.png","Corinthians",NA,NA,26, 8,NA, 1,19,NA,NA,NA, 57,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291", 42116,22, 266,"ata","6", 1.20, 3.73, 0.15, 1.25,18, 1.28,  1.05000000,  1.50000000, 21.00000000, 26.00000000,"willian","Willian","Willian","Willian Gomes de Siqueira","https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png","Fluminense", 1, 1, 7, 4, 3,NA, 3,NA, 1, 2, 16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292", 62129,22, 266,"mei","6", 0.00, 2.46, 0.00, 0.58,11,-0.48,  0.92000000,  0.31666667, 62.00000000,  0.00000000,"wellington","Wellington","Wellington","Wellington Aparecido Martins","https://s.glbimg.com/es/sde/f/2022/04/20/f9f602ab78e260f4c89819ce72f7a39d_FORMATO.png","Fluminense", 1, 2, 7, 9,NA,NA, 5,NA,NA,NA, 47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293", 69034,22, 264,"mei","5", 0.00,10.81, 0.00, 2.93, 3,11.18,NA,NA, 58.00000000,  0.00000000,"paulinho","Paulinho","Paulinho","José Paulo Bezerra Maciel Júnior","https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png","Corinthians",NA,NA, 1, 2,NA,NA, 1,NA, 1,NA,  3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294", 69014,22, 266,"zag","7", 0.60, 7.64,-0.97, 4.86,17, 1.04,NA,NA,NA,NA,"manoel","Manoel","Manoel","Manoel Messias Silva Carvalho","https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png","Fluminense", 1, 3,17,15,NA, 6,16,NA, 3,NA, 70,NA,NA,NA,NA, 7,NA,NA,NA,NA
"295", 81091,22, 282,"mei","7", 4.30, 8.28, 0.28, 4.23,18, 4.04,  3.34000000,  5.05000000, 63.00000000, 46.00000000,"jair","Jair","Jair","Jair Rodrigues Júnior","https://s.glbimg.com/es/sde/f/2022/07/15/832828dc0097aee4c7a9587b825ee4bc_FORMATO.png","Atlético-MG", 2, 3,43,21, 5, 9,18,NA, 1,NA, 53,NA,NA,NA, 1,NA,NA,NA,NA,NA
"296", 79631,22, 266,"ata","7", 0.50,13.27,-1.46, 6.51,22, 1.36,NA,NA,NA,NA,"cano","Cano","Cano","Germán Ezequiel Cano","https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png","Fluminense", 1,NA, 2,16,19,19, 9, 1,13,14, 73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297", 79113,22, 263,"zag","7", 7.60, 9.50,-0.17, 5.30,15, 6.82,  4.93750000,  4.37142857, 84.00000000,101.00000000,"victor-cuesta","Víctor Cuesta","V. Cuesta","Víctor Leandro Cuesta","https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png","Botafogo", 1, 3,41,17, 1, 2, 3,NA, 2, 1, 67,NA,NA,NA,NA, 4,NA,NA,NA,NA
"298", 72580,22, 327,"gol","7", 7.00, 7.26,-0.02, 5.08, 9, 6.19,  4.04000000,  4.37500000, 76.00000000, 96.00000000,"matheus-cavichioli","Matheus Cavichioli","M. Cavichioli","Matheus Fernando Cavichioli","https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png","América-MG",NA,NA, 1,NA,NA,NA, 1,NA,NA,NA,NA,33,NA, 9,NA, 4,NA,NA,NA,NA
"299", 68773,22, 327,"ata","7", 1.70, 3.58, 0.22, 2.65,15, 1.61,  4.10000000,  0.98571429, 47.00000000, 66.00000000,"henrique-almeida","Henrique Almeida","H. Almeida","Henrique Almeida Caixeta Nascentes","https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png","América-MG",NA, 3,11,16, 9, 7, 6, 1, 2, 7, 33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300", 60825,22, 327,"ata","7",-0.60, 5.74,-0.70, 2.37,21,-0.04,  2.88181818,  1.45000000, 59.00000000, 22.00000000,"felipe-azevedo","Felipe Azevedo","F. Azevedo","Felipe Azevedo dos Santos","https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png","América-MG",NA, 1,20,22, 6,11,15,NA, 3, 1,111,NA,NA,NA,NA,NA, 1,NA,NA,NA
"301", 60969,22, 327,"lat","2", 4.60, 6.74, 0.64, 2.39,20, 4.17,  2.95000000,  1.85000000, 69.00000000, 13.00000000,"patric","Patric","Patric","Patric Cabral Lalau","https://s.glbimg.com/es/sde/f/2022/02/25/7625d982588386e96390538eb699b2a2_FORMATO.png","América-MG",NA, 4,32,22, 5, 5,19,NA,NA, 3,190,NA,NA,NA,NA, 4,NA,NA,NA,NA
"302", 38394,22, 293,"zag","6", 0.00, 6.30, 0.00, 0.50, 2, 3.57,  2.90000000, -1.90000000, 83.00000000,  0.00000000,"thiago-heleno","Thiago Heleno","T. Heleno","Thiago Heleno Henrique Ferreira","https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png","Athlético-PR",NA, 2, 2, 3, 1,NA,NA,NA,NA,NA,  7,NA,NA,NA,NA, 1,NA, 1,NA,NA
"303", 97453,22, 327,"gol","5", 0.00, 3.00, 0.00, 0.00, 0, 3.49,NA,NA,NA,NA,"jori","Jori","Jori","Joriwinnyson Santos dos Anjos Rodrigues","https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304", 42145,22, 294,"lat","2",-1.40,11.82,-0.42, 4.16,13,-0.23,  5.94285714,  2.08333333, 79.00000000, 95.00000000,"egidio","Egídio","Egídio","Egídio de Araújo Pereira Júnior","https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png","Coritiba", 2,NA,28, 8, 5, 3,14,NA,NA, 1,134,NA,NA,NA, 1, 3, 1,NA,NA,NA
"305", 87747,22, 266,"mei","6", 0.00, 5.71, 0.00, 1.55,10, 4.55,NA,NA,NA,NA,"yago-felipe","Yago Felipe","Y. Felipe","Yago Felipe da Costa Rocha","https://s.glbimg.com/es/sde/f/2022/04/20/ab8a626607a5cce566a4090db8ae4c19_FORMATO.png","Fluminense",NA, 2,10, 8, 2, 4,16,NA,NA, 1, 56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",100987,22, 266,"mei","7", 0.00, 6.62, 0.00, 3.01,15, 2.36,NA,NA,NA,NA,"nonato","Nonato","Nonato","Gustavo Nonato Santana","https://s.glbimg.com/es/sde/f/2021/07/30/7536d1f5782d6ce621dfd8aa405d0e28_FORMATO.png","Fluminense", 2, 3,26,14, 3, 7,31,NA,NA, 1,104,NA,NA,NA,NA,NA, 1,NA,NA,NA
"307", 87009,22, 266,"mei","6", 1.30, 4.14, 0.37, 1.45,11, 1.38,  0.88000000,  2.18333333, 44.00000000, 37.00000000,"nathan","Nathan","Nathan","Nathan Allan de Souza","https://s.glbimg.com/es/sde/f/2022/04/20/2662f106e29e9ae55a0ef2dd5992e969_FORMATO.png","Fluminense", 1, 1, 4, 6, 5, 6, 6,NA,NA, 1, 47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308", 71602,22, 327,"lat","6", 0.00, 3.40, 0.00, 2.32, 6, 2.87,NA,NA, 59.00000000,  0.00000000,"joao-paulo","João Paulo","J. Paulo","João Paulo Gomes da Costa","https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png","América-MG",NA,NA, 9, 3, 1, 2,NA,NA,NA,NA, 38,NA,NA,NA,NA, 1,NA,NA,NA,NA
"309",102318,22, 266,"ata","7", 2.20, 4.61, 0.13, 2.43,19, 2.10,  2.55000000,  2.32727273, 52.00000000, 96.00000000,"caio-paulista","Caio Paulista","C. Paulista","Caio Fernando de Oliveira","https://s.glbimg.com/es/sde/f/2022/04/20/3ad79908bf278d43f6fb870ec7af5f46_FORMATO.png","Fluminense", 3, 3,18, 7, 4, 8,18, 1,NA,NA, 87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310", 87838,22, 266,"lat","6", 0.00, 4.72, 0.00, 2.74, 7, 5.22,  2.30000000,  1.30000000, 50.00000000,  0.00000000,"pineida","Pineida","Pineida","Mario Alberto Pineida Martínez","https://s.glbimg.com/es/sde/f/2022/02/24/276aa6ed48cc157820cbf56e845f043f_FORMATO.png","Fluminense",NA,NA,NA, 6,NA, 1, 6,NA,NA,NA, 28,NA,NA,NA,NA, 4,NA,NA,NA,NA
"311",107498,22, 266,"mei","7", 1.30, 7.00, 0.01, 3.68,18, 1.56,  4.91000000,  2.15000000, 82.00000000, 96.00000000,"andre","André","André","André Trindade da Costa Neto","https://s.glbimg.com/es/sde/f/2022/04/20/ab46ac470d67b794ba585f6150123037_FORMATO.png","Fluminense", 1, 6,43,21, 5, 6,31,NA, 1,NA, 83,NA,NA,NA, 1,NA, 1,NA,NA,NA
"312", 71571,22, 356,"gol","7", 8.00, 7.58, 0.29, 8.80, 5, 7.01,  5.50000000,  8.66666667, 99.00000000,106.00000000,"fernando-miguel","Fernando Miguel","F. Miguel","Fernando Miguel Kaufmann","https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png","Fortaleza",NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA, 5,NA,NA,NA,NA
"313", 89668,22, 266,"lat","6", 0.00, 9.96, 0.00, 5.63, 6, 8.31,  4.55000000,  3.10000000, 56.00000000,  0.00000000,"cris-silva","Cris Silva","C. Silva","Cristiano da Silva Leite ","https://s.glbimg.com/es/sde/f/2022/02/24/8fb43cd4c4ebb6cd5ac890a7feafc838_FORMATO.png","Fluminense", 1,NA,11, 4, 3, 1, 3,NA,NA,NA, 41,NA,NA,NA,NA, 3,NA,NA,NA,NA
"314", 50645,22, 327,"lat","6", 0.00, 4.00, 0.00, 0.00, 0, 4.74,NA,NA,NA,NA,"eduardo","Eduardo","Eduardo","Carlos Eduardo Santos Oliveira","https://s.glbimg.com/es/sde/f/2022/08/16/763e722867751c09a3568b9a8117bb29_FORMATO.jpeg","América-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315", 50353,22, 356,"zag","7", 6.60, 6.32, 0.19, 3.20,19, 5.76,NA,NA,NA,NA,"titi","Titi","Titi","Christian Chagas Tarouco","https://s.glbimg.com/es/sde/f/2022/05/12/534ed4edd303b71622c53c102254193d_FORMATO.png","Fortaleza",NA, 2,24,25,NA, 2,17,NA,NA, 2, 82,NA,NA,NA,NA, 8,NA,NA,NA,NA
"316", 38279,22, 327,"ata","6", 2.40, 4.42, 0.41, 0.44, 9, 2.32,  0.78333333, -0.10000000, 31.00000000, 30.00000000,"wellington-paulista","Wellington Paulista","W. Paulista","Wellington Pereira do Nascimento","https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png","América-MG",NA, 1, 1, 5,NA, 3, 4, 1,NA, 3, 18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317", 84817,22, 356,"ata","6", 9.90, 7.99,-0.06, 4.29,16, 8.55,  1.30000000,  5.82500000, 53.00000000,102.00000000,"robson","Robson","Robson","Robson dos Santos Fernandes","https://s.glbimg.com/es/sde/f/2022/05/12/b000ff4ab3334924aefc7d073b85809e_FORMATO.png","Fortaleza", 2, 4,11,24, 7,10,20, 1, 4, 8, 48,NA,NA,NA,NA,NA,NA,NA, 1,NA
"318", 91772,22, 266,"zag","6", 0.00, 2.14, 0.00,-0.17, 3, 0.39, -0.20000000, -0.15000000, 23.00000000,  0.00000000,"david-duarte","David Duarte","D. Duarte","David de Duarte Macedo","https://s.glbimg.com/es/sde/f/2022/02/24/3f42def61bc6bfaecea6c0330e2b2122_FORMATO.png","Fluminense",NA, 1, 1, 1,NA,NA,NA,NA,NA,NA,  4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319", 37788,22, 356,"gol","6", 0.00, 4.60, 0.00, 2.59,11, 6.15,  5.70000000,  0.00000000, 72.00000000,  0.00000000,"marcelo-boeck","Marcelo Boeck","M. Boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2022/02/23/34de12a5651c918b60321caf78ecbfa7_FORMATO.png","Fortaleza",NA, 2,NA,NA,NA,NA, 3,NA,NA,NA,NA,31,NA,16, 1, 3,NA,NA,NA,NA
