,atletas.foto,atletas.clube.id.full.name,atletas.media_num,atletas.apelido,atletas.pontos_num,atletas.apelido_abreviado,atletas.atleta_id,atletas.posicao_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.nome,atletas.slug,atletas.rodada_id,CA,DE,DS,FS,GS,SG,A,CV,FC,FD,FF,FT,G,I,PI,PP,PS,DP,PC,GC
411,https://s.glbimg.com/es/sde/f/2022/05/12/50ab9a9c9ef9edc1a9bed39d4552c026_FORMATO.png,Fortaleza,0.69,Ronald,0.0,Ronald,100969,4,2.45,6,0.0,18,,356,Ronald dos Santos Lopes,ronald,36,5.0,,20.0,8.0,,,,,21.0,1.0,1.0,,,,61.0,,,,,
412,https://s.glbimg.com/es/sde/f/2022/08/16/b90d064488716f8526c5c2519944eceb_FORMATO.png,Botafogo,3.98,Júnior Santos,3.0,J. Santos,101002,5,8.45,7,0.07,13,,263,José Antonio dos Santos Júnior,junior-santos,36,,,14.0,10.0,,,2.0,,16.0,5.0,14.0,2.0,1.0,2.0,53.0,,,,1.0,
413,https://s.glbimg.com/es/sde/f/2022/03/10/fb1b4d53c6475f4e02123bf33a52a0c2_FORMATO.png,Goiás,4.05,Diego,5.2,Diego,101027,4,8.01,7,0.53,31,,290,Jackson Diego Ibrahim Fagundes,diego,36,4.0,,61.0,72.0,,,5.0,,31.0,2.0,10.0,,2.0,1.0,223.0,,1.0,,,
414,https://s.glbimg.com/es/sde/f/2022/02/23/f8cc329ae5ae96be77c98caf774621fd_FORMATO.png,Avaí,-1.25,Diego Matos,0.0,D. Matos,101036,2,1.52,6,0.0,2,,314,Diego Daniel Rodrigues de Matos,diego-matos,36,,,2.0,,,,,1.0,2.0,,,,,,13.0,,,,,
415,https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png,Cuiabá,1.22,Felipe Marques,1.3,F. Marques,101054,5,2.81,6,0.06,21,,1371,Felipe Marques da Silva,felipe-marques,36,1.0,,13.0,15.0,,,1.0,,11.0,4.0,4.0,,,4.0,66.0,,1.0,,,
416,https://s.glbimg.com/es/sde/f/2022/08/02/c396b10bc3e37dd7731bf8715e8279e0_FORMATO.png,Goiás,5.5,Danilo Cardoso,0.0,D. Cardoso,101155,3,5.32,6,0.0,4,,290,Danilo Cardoso Novais da Silva,danilo-cardoso,36,,,2.0,1.0,,2.0,,,2.0,1.0,1.0,,1.0,,3.0,,,,,
417,https://s.sde.globo.com/media/person_role/2022/02/23/2f591fe9297201b345f8815815be56ef_FORMATO.png,Coritiba,4.77,Alef Manga,10.1,A. Manga,101254,5,11.39,7,0.94,32,,294,Alef Mangueira Severino Pereira,alef-manga,36,11.0,,41.0,17.0,,,5.0,,30.0,20.0,27.0,3.0,7.0,22.0,183.0,,,,,
418,https://s.glbimg.com/es/sde/f/2022/07/15/bcc9ab9fbdafb24cad6b5c34a3a4e9a7_FORMATO.png,Atlético-MG,2.83,Ademir,3.7,Ademir,101314,5,10.35,6,0.46,31,,282,Ademir da Silva Santos Júnior,ademir,36,4.0,,30.0,55.0,,,1.0,,18.0,8.0,16.0,2.0,1.0,13.0,73.0,,1.0,,,
419,https://s.glbimg.com/es/sde/f/2022/07/15/627768175034855e87f15e0a373b34b8_FORMATO.png,Atlético-MG,5.0,Guga,0.0,Guga,101319,2,8.24,7,0.0,19,,282,Cláudio Rodrigues Gomes,guga,36,1.0,,52.0,18.0,,7.0,1.0,,19.0,1.0,8.0,,,1.0,171.0,,,,,
420,https://s.glbimg.com/es/sde/f/2022/02/23/aeb4c66a481ba3a88847f5c30bbf5d53_FORMATO.png,Coritiba,1.4,Thonny Anderson,0.0,T. Anderson,101484,4,2.39,6,0.0,17,,294,Thonny Anderson da Silva Carvalho,thonny-anderson,36,2.0,,22.0,14.0,,,1.0,2.0,17.0,1.0,7.0,,,,83.0,,,,,
421,https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png,Cuiabá,3.17,Pepê,0.0,Pepê,101573,4,6.1,7,-0.7,29,,1371,João Pedro Vilardi Pinto,pepe,36,4.0,,60.0,42.0,,,,,38.0,9.0,14.0,,1.0,,162.0,,,,,
422,https://s.glbimg.com/es/sde/f/2022/03/04/f29cb0d7b60a53cf87b5131d4fcf8d45_FORMATO.png,Flamengo,1.79,Hugo Souza,2.0,H. Souza,101574,1,3.51,6,0.04,12,,262,Hugo de Souza Nogueira,hugo-souza,36,3.0,31.0,2.0,,14.0,1.0,,,,,,,,,,,,,,
423,https://s.glbimg.com/es/sde/f/2022/04/27/44c60f9696fad0a8a8156b8192e4af04_FORMATO.png,Corinthians,4.32,Robson Bambu,0.0,R. Bambu,101579,3,5.16,6,0.0,6,,264,Robson Alves de Barros,robson-bambu,36,,,9.0,4.0,,3.0,,,2.0,,,,,,13.0,,,,,
424,https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png,Athlético-PR,2.42,Hugo Moura,-0.4,H. Moura,101594,4,6.09,6,0.05,24,,293,Hugo Moura Arruda da Silva,hugo-moura,36,5.0,,48.0,19.0,,,,1.0,29.0,5.0,5.0,,1.0,1.0,84.0,,,,2.0,
425,https://s.glbimg.com/es/sde/f/2022/03/03/0744b4a85cead311d99a4c1d6d279b39_FORMATO.png,Juventude,1.43,Vitor Gabriel,2.5,V. Gabriel,101596,5,3.0,3,0.4,20,,286,Vitor Gabriel Claudino Rego Ferreira,vitor-gabriel,36,6.0,,5.0,11.0,,,,,26.0,11.0,8.0,,2.0,3.0,46.0,,,,,
426,https://s.glbimg.com/es/sde/f/2022/05/10/5ffd61aa5589cf28ad0820b15df29250_FORMATO.png,Bragantino,1.01,Ramon,0.0,Ramon,101597,2,2.26,6,0.0,12,,280,Ramon Ramos Lima,ramon,36,2.0,,9.0,7.0,,1.0,1.0,1.0,10.0,2.0,2.0,,,,82.0,,,,,
427,https://s.glbimg.com/es/sde/f/2021/05/04/14060d89e54c755512bce4ee1bd0d8fd_FORMATO.png,Santos,4.5,Alex,0.0,Alex,101600,3,3.42,5,0.0,3,,277,Alex de Oliveira Nascimento,alex,36,,,6.0,2.0,,1.0,,,1.0,1.0,,,,,6.0,,,,,
428,https://s.glbimg.com/es/sde/f/2022/03/10/a34434b7c2c45f0720de34fdeaf8fca5_FORMATO.png,Goiás,1.22,Caio,-0.3,Caio,101601,4,2.73,6,-0.35,26,,290,Caio Vinicius da Conceição,caio,36,7.0,,37.0,27.0,,,,1.0,41.0,1.0,4.0,,,1.0,70.0,,,,1.0,
429,https://s.sde.globo.com/media/person_role/2022/09/16/photo_FORMATO_qqr85qd.png,Atlético-GO,0.85,Rhaldney,0.0,Rhaldney,101666,4,3.43,6,0.0,6,,373,Rhaldney Norberto Simião Gomes,rhaldney,36,1.0,,5.0,2.0,,,,,5.0,,2.0,,,,10.0,,,,,
430,https://s.sde.globo.com/media/person_role/2022/09/21/photo_FORMATO_qPozky6.png,Fluminense,0.0,João Pedro,0.0,J. Pedro,101685,4,1.0,6,0.0,0,,266,João Pedro Florêncio Barbosa,joao-pedro,36,,,,,,,,,,,,,,,,,,,,
431,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,Santos,3.16,Felipe Jonatan,0.2,F. Jonatan,101708,2,5.33,6,0.22,24,,277,Felipe Jonatan Rocha Andrade,felipe-jonatan,36,3.0,,30.0,17.0,,8.0,2.0,,24.0,5.0,9.0,,,1.0,216.0,,,,,
432,https://s.glbimg.com/es/sde/f/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,Bragantino,4.86,Alerrandro,-0.5,Alerrandro,101715,5,5.8,6,-1.57,17,,280,Alerrandro Barra Mansa Realino de Souza,alerrandro,36,2.0,,8.0,11.0,,,,,11.0,12.0,13.0,1.0,6.0,4.0,24.0,,,,,
433,https://s.glbimg.com/es/sde/f/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png,Fluminense,1.07,Marrony,0.0,Marrony,101717,5,4.24,6,0.0,10,,266,Marrony da Silva Liberato,marrony,36,1.0,,8.0,11.0,,,,1.0,4.0,1.0,2.0,,,,19.0,,,,,
434,https://s.glbimg.com/es/sde/f/2022/04/30/c4508af01cb1a796f08b6846127c31c0_FORMATO.png,Goiás,0.0,Matheusinho,0.0,Matheusinho,101725,5,0.73,6,0.0,1,,290,Matheus Santos Soares,matheusinho,36,,,,,,,,,,,,,,,,,,,,
435,https://s.glbimg.com/es/sde/f/2022/04/25/f8b82a43e5e935dc7a17f7f142575c55_FORMATO.png,Flamengo,3.98,Matheuzinho,-0.5,Matheuzinho,101727,2,7.07,7,-0.48,25,,262,Matheus França Silva,matheuzinho,36,4.0,,55.0,10.0,,8.0,2.0,,21.0,1.0,7.0,,,,169.0,,,,1.0,
436,https://s.glbimg.com/es/sde/f/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,São Paulo,2.36,Diego,0.0,Diego,101728,3,7.08,6,0.0,20,,276,Diego Henrique Costa Barbosa,diego,36,7.0,,39.0,9.0,,4.0,,,33.0,,4.0,,,,94.0,,,,1.0,
437,https://s.glbimg.com/es/sde/f/2022/08/02/844e36a5e930dd313402265a86bfdf2c_FORMATO.png,Ceará,2.29,Guilherme Castilho,0.0,G. Castilho,101798,4,3.47,6,0.0,16,,354,Guilherme Castilho Carvalho,guilherme-castilho,36,2.0,,15.0,12.0,,,1.0,,16.0,3.0,5.0,2.0,1.0,1.0,70.0,,,,,
438,https://s.glbimg.com/es/sde/f/2021/05/02/6f194f584e7ed2293b58deb814cde16c_FORMATO.png,Athlético-PR,2.52,Vitinho,2.2,Vitinho,101960,5,4.34,2,-0.33,22,,293,Vitor Hugo Naum dos Santos,vitinho,36,1.0,,12.0,24.0,,,,1.0,22.0,13.0,16.0,1.0,2.0,6.0,70.0,,,,,
439,https://s.glbimg.com/es/sde/f/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png,Fortaleza,5.5,Brítez,0.0,Brítez,101995,2,9.78,6,0.0,18,,356,Emanuel Fermín Brítez,britez,36,1.0,,42.0,11.0,,9.0,2.0,,32.0,1.0,5.0,,1.0,3.0,142.0,,,,,
440,https://s.glbimg.com/es/sde/f/2022/07/29/d2bcddb0a2e0d7cc5c363b5a72f8c39d_FORMATO.png,Internacional,1.69,Braian Romero,0.8,B. Romero,101997,5,4.98,6,0.12,15,,285,Braian Ezequiel Romero,braian-romero,36,1.0,,8.0,8.0,,,,,8.0,3.0,6.0,,1.0,1.0,11.0,,,,,
441,https://s.glbimg.com/es/sde/f/2022/04/27/695e017b3a4e70b82e28dd504e54cd9b_FORMATO.png,Corinthians,0.1,Xavier,0.0,Xavier,102067,4,1.86,6,0.0,5,,264,João Vitor Xavier de Almeida,xavier,36,1.0,,2.0,,,,,,2.0,,,,,,3.0,,,,,
442,https://s.sde.globo.com/media/person_role/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_FORMATO.png,Palmeiras,5.87,Piquerez,0.0,Piquerez,102130,2,9.09,7,0.0,24,,275,Joaquín Piquerez Moreira,piquerez,36,4.0,,57.0,19.0,,13.0,2.0,,19.0,5.0,11.0,,,,163.0,,,,1.0,
443,https://s.glbimg.com/es/sde/f/2022/08/02/9cc3cba8dbd74e03b0471fdcd2c66414_FORMATO.png,Goiás,2.67,Lucas Halter,10.9,L. Halter,102253,3,5.11,2,1.41,14,,290,Lucas Halter,lucas-halter,36,2.0,,11.0,2.0,,4.0,,,7.0,3.0,3.0,2.0,,,47.0,,,,,
444,https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png,Palmeiras,0.0,Luan Silva,0.0,L. Silva,102295,5,2.0,6,0.0,0,,275,Luan Silva dos Santos,luan-silva,36,,,,,,,,,,,,,,,,,,,,
445,https://s.glbimg.com/es/sde/f/2022/07/28/db7bd8471d05f588d15b51c836794a5a_FORMATO.png,Internacional,0.0,Mikael,0.0,Mikael,102299,5,6.0,6,0.0,0,,285,Mikael Filipe Viana,mikael,36,,,,,,,,,,,,,,,,,,,,
446,https://s.glbimg.com/es/sde/f/2021/05/02/ec03227352d407507044b7dc5b7ab340_FORMATO.png,Athlético-PR,0.0,Bruno Leite,0.0,B. Leite,102301,4,2.0,6,0.0,0,,293,Bruno da Silva Costa Leite,bruno-leite,36,,,,,,,,,,,,,,,,,,,,
447,https://s.glbimg.com/es/sde/f/2022/04/20/bbb32c1a415166c6cb106f4cae3b7d67_FORMATO.png,Athlético-PR,3.28,Matheus Felipe,0.0,M. Felipe,102310,3,4.53,7,0.0,20,,293,Matheus Felipe Santos Nascimento,matheus-felipe,36,3.0,,26.0,4.0,,7.0,,,15.0,2.0,,,1.0,,56.0,,,,,
448,https://s.glbimg.com/es/sde/f/2022/04/20/3ad79908bf278d43f6fb870ec7af5f46_FORMATO.png,Fluminense,2.6,Caio Paulista,0.0,C. Paulista,102318,5,4.9,6,0.0,27,,266,Caio Fernando de Oliveira,caio-paulista,36,3.0,,26.0,23.0,,,3.0,1.0,10.0,9.0,12.0,2.0,1.0,2.0,129.0,,,,,
449,https://s.glbimg.com/es/sde/f/2022/02/22/b0ae3ad3abe8dabd95e5f349d5c3b9c7_FORMATO.png,Ceará,-0.05,Kelvyn,0.0,Kelvyn,102464,2,1.98,6,0.0,2,,354,Kelvyn Ramos da Fonseca,kelvyn,36,,,1.0,,,,,,2.0,,,,,,7.0,,,,,
450,https://s.glbimg.com/es/sde/f/2022/08/10/2c133460f6f214aed522ba40302a5c33_FORMATO.png,América-MG,2.37,Mastriani,0.0,Mastriani,102561,5,5.75,2,0.0,10,,327,Gonzalo Mathías Mastriani Borges,mastriani,36,1.0,,4.0,6.0,,,1.0,,9.0,3.0,1.0,1.0,1.0,1.0,17.0,,1.0,,,
451,https://s.glbimg.com/es/sde/f/2022/03/10/091756669981fb60d8c35b9e12479795_FORMATO.png,Goiás,0.0,Miguel Figueira,0.0,M. Figueira,102565,4,4.0,6,0.0,0,,290,Miguel Ferreira Damasceno,miguel-figueira,36,,,,,,,,,,,,,,,,,,,,
452,https://s.glbimg.com/es/sde/f/2022/02/21/6e4a3c5ef09ca42e9212c2aabf9392ed_FORMATO.png,Botafogo,0.6,Jonathan Silva,0.0,J. Silva,102597,2,2.38,6,0.0,1,,263,Jonathan Silva Vieira,jonathan-silva,36,,,1.0,,,,,,1.0,,,,,,3.0,,,,,
453,https://s.glbimg.com/es/sde/f/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,Bragantino,2.61,Helinho,2.7,Helinho,102598,5,5.42,7,-0.56,29,,280,Hélio Júnio Nunes de Castro,helinho,36,7.0,,25.0,21.0,,,1.0,,32.0,9.0,19.0,2.0,4.0,4.0,167.0,,,,,
454,https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png,Athlético-PR,0.0,Julimar,0.0,Julimar,102796,5,2.0,5,0.0,0,,293,Julimar Silva Oliveira Júnior,julimar,36,,,,,,,,,,,,,,,,,,,,
455,https://s.sde.globo.com/media/person_role/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Athlético-PR,4.94,Terans,1.6,Terans,102878,4,9.9,7,-2.05,29,,293,Miguel David Terans Pérez,terans,36,3.0,,13.0,18.0,,,3.0,,23.0,17.0,32.0,1.0,11.0,6.0,189.0,1.0,,,,
456,https://s.sde.globo.com/media/person_role/2021/01/28/b766352d6d7ffa86eccd7248414a6839_220x220.png,Goiás,0.0,Márcio,0.0,Márcio,102885,1,1.0,6,0.0,0,,290,Márcio Victor da Silva,marcio,36,,,,,,,,,,,,,,,,,,,,
457,https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png,Athlético-PR,5.37,Anderson,0.0,Anderson,102906,1,2.98,6,0.0,4,,293,Anderson Silva da Paixão,anderson,36,1.0,19.0,,1.0,7.0,2.0,,,,,,,,,,,,,,
458,https://s.glbimg.com/es/sde/f/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,São Paulo,2.1,Luan,0.0,Luan,102909,4,4.34,6,0.0,4,,276,Luan Vinícius da Silva Santos ,luan,36,1.0,,2.0,,,,,,1.0,,,,1.0,,7.0,,,,,
459,https://s.sde.globo.com/media/person_role/2022/03/30/ae776027bce5d99b2a19ab81b191f35b_FORMATO.png,Athlético-PR,2.27,Canobbio,0.0,Canobbio,102928,5,5.33,6,0.0,24,,293,Agustín Canobbio Graviz,canobbio,36,2.0,,23.0,32.0,,,,,25.0,3.0,9.0,1.0,2.0,3.0,103.0,,1.0,,,
460,https://s.glbimg.com/es/sde/f/2022/02/22/aae12a036ac543be8da51c964dc65831_FORMATO.png,Ceará,1.22,Lucas Ribeiro,0.0,L. Ribeiro,103088,3,4.25,5,0.0,9,,354,Lucas Ribeiro dos Santos,lucas-ribeiro,36,2.0,,1.0,5.0,,1.0,,,7.0,,1.0,,1.0,,25.0,,,,,
461,https://s.glbimg.com/es/sde/f/2022/04/08/d5bcf8daa04da76c1372d8a8a834cf98_FORMATO.png,Avaí,0.81,Rodrigo Freitas,0.0,R. Freitas,103261,3,1.54,6,0.0,10,,314,Rodrigo dos Santos de Freitas,rodrigo-freitas,36,2.0,,4.0,5.0,,1.0,,,3.0,,1.0,,,,21.0,,,,,
462,https://s.glbimg.com/es/sde/f/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,Bragantino,1.59,Eric Ramires,0.0,E. Ramires,103295,4,5.37,5,0.0,23,,280,Eric dos Santos Rodrigues,eric-ramires,36,1.0,,27.0,9.0,,,,2.0,15.0,3.0,6.0,,1.0,,51.0,,1.0,,1.0,
463,https://s.glbimg.com/es/sde/f/2022/02/23/f37a5a9aa16b6e174f7e05e22b7a1b62_FORMATO.png,Coritiba,3.32,Matheus Alexandre,0.0,M. Alexandre,103347,2,7.35,6,0.0,19,,294,Matheus Alexandre Anastácio de Souza,matheus-alexandre,36,4.0,,47.0,5.0,,4.0,,,17.0,,,,,1.0,67.0,,,,,
464,https://s.glbimg.com/es/sde/f/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,América-MG,4.33,Emmanuel Martínez,0.0,E. Martínez,103388,4,5.99,6,0.0,4,,327,Leandro Emmanuel Martínez,emmanuel-martinez,36,1.0,,10.0,7.0,,,,,3.0,3.0,3.0,,,,23.0,,,,,
465,https://s.glbimg.com/es/sde/f/2022/03/10/0b26178145c836bb7862ed5729e22c14_FORMATO.png,Goiás,2.87,Caetano,0.0,Caetano,103575,3,5.53,7,0.0,26,,290,João Victor Andrade Caetano,caetano,36,1.0,,38.0,10.0,,6.0,,,23.0,2.0,1.0,1.0,1.0,,106.0,,,,2.0,
466,https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png,Internacional,3.33,Kaíque Rocha,0.0,K. Rocha,103684,3,3.61,6,0.0,6,,285,Kaíque Rocha Lima,kaique-rocha,36,2.0,,8.0,3.0,,2.0,,,3.0,1.0,,1.0,,,24.0,,,,,
467,https://s.glbimg.com/es/sde/f/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,Bragantino,0.99,Jadsom Silva,-0.1,J. Silva,103695,4,3.4,7,0.04,25,,280,Jadsom Meemyas de Oliveira da Silva,jadsom-silva,36,6.0,,23.0,6.0,,,1.0,,20.0,,8.0,,,,54.0,,,,,
468,https://s.glbimg.com/es/sde/f/2022/06/24/c1cadb36bdc2e9c961a181dac5a10494_FORMATO.png,Corinthians,3.76,Bruno Méndez,0.0,B. Méndez,103700,3,5.92,2,0.0,21,,264,Bruno Méndez Cittadini,bruno-mendez,36,2.0,,41.0,6.0,,5.0,1.0,,10.0,2.0,2.0,,1.0,1.0,103.0,,,,,
469,https://s.glbimg.com/es/sde/f/2022/07/15/9b9b740b77ea9d769449355001908e78_FORMATO.png,Atlético-MG,0.0,Neto,0.0,Neto,103706,4,1.0,6,0.0,0,,282,Antônio Fialho de Carvalho Neto,neto,36,,,,,,,,,,,,,,,,,,,,
470,https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png,Palmeiras,0.0,Gabriel Silva,0.0,G. Silva,103766,5,2.2,6,0.0,1,,275,Gabriel Silva Vieira,gabriel-silva,36,,,,,,,,,,,,,,,,,,,,
471,https://s.glbimg.com/es/sde/f/2022/02/21/70a1d9b700a17145850b034cd6c9a885_FORMATO.png,Palmeiras,2.36,Gabriel Menino,1.9,G. Menino,103767,4,5.73,6,0.17,24,,275,Gabriel Vinícius Menino,gabriel-menino,36,3.0,,25.0,18.0,,,,1.0,12.0,6.0,14.0,,2.0,1.0,72.0,,,,,
472,https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg,Palmeiras,1.2,Pedro Bicalho,0.0,P. Bicalho,103777,4,1.72,6,0.0,1,,275,Pedro Henrique Rodrigues Bicalho,pedro-bicalho,36,,,1.0,,,,,,,,,,,,,,,,,
473,https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png,Santos,1.74,Bruno Oliveira,2.1,B. Oliveira,103996,4,2.9,6,0.08,13,,277,Bruno Felipe Oliveira,bruno-oliveira,36,2.0,,7.0,17.0,,,1.0,,6.0,4.0,2.0,1.0,,,48.0,,,,,
474,https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,Bragantino,-1.0,Maycon,0.0,Maycon,104017,1,1.34,6,0.0,0,,280,Maycon Cleiton de Paula Azevedo,maycon,36,1.0,,,,,,,,,,,,,,,,,,,
475,https://s.glbimg.com/es/sde/f/2022/03/01/42769c38f612d4af2143de3132ce1cec_FORMATO.png,São Paulo,0.0,Walce,0.0,Walce,104074,3,2.0,6,0.0,0,,276,Walce da Silva Costa Filho,walce,36,,,,,,,,,,,,,,,,,,,,
476,https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png,Ceará,0.0,André,0.0,André,104080,1,1.0,6,0.0,0,,354,André Luiz Ribeiro da Silva,andre,36,,,,,,,,,,,,,,,,,,,,
477,https://s.glbimg.com/es/sde/f/2022/04/27/82ae7add27deaaa2cafbf14ee4e02248_FORMATO.png,Corinthians,3.0,Carlos Miguel,0.0,C. Miguel,104084,1,1.31,6,0.0,2,,264,Carlos Miguel dos Santos Pereira,carlos-miguel,36,,8.0,,,2.0,,,,,,,,,,,,,,,
478,https://s.glbimg.com/es/sde/f/2020/02/28/1ec6450611506323ed42668a0277b699_FORMATO.png,Internacional,0.0,Roberto,0.0,Roberto,104086,3,3.0,6,0.0,0,,285,Roberto Pinheiro da Rosa,roberto,36,,,,,,,,,,,,,,,,,,,,
479,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,América-MG,0.0,Vitor Hugo,0.0,V. Hugo,104095,2,1.0,6,0.0,0,,327,Vitor Hugo de Andrade Oliveira,vitor-hugo,36,,,,,,,,,,,,,,,,,,,,
480,https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png,Juventude,0.0,William,0.0,William,104096,1,2.0,6,0.0,0,,286,William Arthur Assmann,william,36,,,,,,,,,,,,,,,,,,,,
481,https://s.glbimg.com/es/sde/f/2022/02/22/89740a418c814d6271ac39fa501351e3_FORMATO.png,Ceará,2.37,Cléber,0.0,Cléber,104125,5,3.25,7,0.0,17,,354,Cléber Bomfim de Jesus,cleber,36,2.0,,17.0,5.0,,,,,23.0,7.0,9.0,,2.0,5.0,49.0,,,,,
482,https://s.glbimg.com/es/sde/f/2022/04/27/9feb1a957a8cefce9300a34e82a63694_FORMATO.png,Corinthians,0.0,Ruan,0.0,Ruan,104153,4,2.0,6,0.0,0,,264,Ruan de Oliveira Ferreira,ruan,36,,,,,,,,,,,,,,,,,,,,
483,https://s.glbimg.com/es/sde/f/2022/04/04/6e82072df764d9f568ce9bf893493f50_FORMATO.png,Goiás,2.8,Douglas Silva,0.0,D. Silva,104219,2,2.73,6,0.0,1,,290,Douglas da Silva Santos,douglas-silva,36,,,2.0,1.0,,,,,,,,,,,1.0,,,,,
484,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,Cuiabá,2.99,João Lucas,1.3,J. Lucas,104257,2,6.52,6,-0.46,29,,1371,João Lucas de Almeida Carvalho,joao-lucas,36,6.0,,64.0,25.0,,8.0,,1.0,35.0,4.0,6.0,,,2.0,307.0,,,,2.0,
485,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Fluminense,4.18,Calegari,0.0,Calegari,104276,2,9.54,5,0.0,10,,266,Lucas Felipe Calegari,calegari,36,1.0,,12.0,17.0,,4.0,1.0,,6.0,,2.0,,,,49.0,,,,,
486,https://s.glbimg.com/es/sde/f/2022/02/21/5463b4c0702bbf5996492a5857a5c61f_FORMATO.png,Avaí,0.0,João,0.0,João,104329,1,1.0,6,0.0,0,,314,João Vitor de Oliveira,joao,36,,,,,,,,,,,,,,,,,,,,
487,https://s.glbimg.com/es/sde/f/2022/07/15/c9abfa6a774d0cdbedb60b4f5d385524_FORMATO.png,Atlético-MG,0.0,Matheus Mendes,0.0,M. Mendes,104383,1,2.0,6,0.0,0,,282,Matheus Mendes Werneck de Oliveira,matheus-mendes,36,,,,,,,,,,,,,,,,,,,,
488,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png,Internacional,2.7,Igor Gomes,0.0,I. Gomes,104385,3,2.67,6,0.0,2,,285,Igor Gomes Silva,igor-gomes,36,,,1.0,2.0,,1.0,,,,,,,,,8.0,,,,1.0,
489,https://s.glbimg.com/es/sde/f/2022/04/13/e5945941323ae30dc69b5ecb9ea3cfda_FORMATO.png,Juventude,2.28,Vitor Mendes,1.4,V. Mendes,104401,3,4.09,7,0.03,17,,286,Vitor Mendes Alves,vitor-mendes,36,7.0,,26.0,15.0,,1.0,,1.0,14.0,3.0,8.0,,1.0,,75.0,,,,1.0,
490,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_BdX1GzJ.png,Bragantino,-0.4,Guilherme Santos,0.0,G. Santos,104414,5,0.75,6,0.0,1,,280,Guilherme Santos da Silva,guilherme-santos,36,,,,,,,,,1.0,,,,,,1.0,,,,,
491,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,Athlético-PR,0.0,Reinaldo,0.0,Reinaldo,104420,5,3.0,6,0.0,0,,293,Reinaldo Nascimento Satorno,reinaldo,36,,,,,,,,,,,,,,,,,,,,
492,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,Athlético-PR,1.63,Christian,-0.5,Christian,104502,4,3.15,6,-0.55,9,,293,Christian Roberto Alves Cardoso,christian,36,3.0,,10.0,6.0,,,,,17.0,3.0,4.0,1.0,,2.0,18.0,,,,,
493,https://s.glbimg.com/es/sde/f/2021/05/02/f1aa04d210bcbf610dc5f4c169e0dbb8_FORMATO.png,Athlético-PR,3.4,Abner Vinícius,0.0,A. Vinícius,104513,2,6.85,7,0.0,26,,293,Abner Vinícius da Silva Santos,abner-vinicius,36,6.0,,42.0,10.0,,8.0,3.0,,24.0,2.0,2.0,,1.0,1.0,206.0,,,,,
