"atletas.atleta_id","atletas.nome","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.clube.id.full.name","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP","home_score","away_score","goals_dif","casa"
91001,"Evandro Lima de Oliveira Filho","Evandro  ( SPO )","https://s.glbimg.com/es/sde/f/2017/05/01/44325047a16fc8c2d5d2dbee3907eb6a_FORMATO.png",7,"SPO","Sport","lat","Nulo",0,0.76,0,-0.33,3,NA,12,NA,9,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
91003,"Alison Vicente da Silva","Alison  ( SPO )","https://s.glbimg.com/es/sde/f/2017/02/14/cd74f75d4225633af1942d07603f11cf_FORMATO.png",7,"SPO","Sport","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
91094,"Ramón Darío Ábila","Ábila  ( CRU )","https://s.glbimg.com/es/sde/f/2016/07/06/ca240a78354b4b67a6388a15bdedc4f5_FORMATO.png",7,"CRU","Cruzeiro","ata","Dúvida",-0.8,13.5,-2.98,4.8,7,NA,8,NA,3,9,7,2,4,1,3,3,NA,1,NA,NA,NA,NA,NA,1,0,1,"Fora"
91101,"Ronaldo de Oliveira Strada","Ronaldo  ( VIT )","https://s.glbimg.com/es/sde/f/2017/02/20/e49415180708c87913cabd48be5dd49f_FORMATO.png",7,"VIT","Vitória","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Casa"
91102,"Flávio Medeiros da Silva","Flávio  ( VIT )","https://s.glbimg.com/es/sde/f/2016/05/01/593d8fa3c0ada5c40f4e24749bd871d9_FORMATO.png",7,"VIT","Vitória","mei","Nulo",0,2.12,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Casa"
91156,"Jesiel Cardoso Miranda","Jesiel  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/b00e4e82879a8aa6d2193c3ed0abd49b_FORMATO.png",7,"ATL","Atlético-MG","zag","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-1,"Casa"
91194,"Thiago Rodrigues da Silva","Thiago  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/cbff6dc155e200c1acd0f26dfbad6fae_FORMATO.png",7,"FLA","Flamengo","gol","Provável",11,4.92,2.45,5.85,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,2,0,2,"Casa"
91201,"Eduardo Gabriel Aquino Cossa","Pepê  ( GRE )","https://s.glbimg.com/es/sde/f/2017/06/07/bd6f96fc4d6fbe29bd108c344db1e415_FORMATO.jpeg",7,"GRE","Grêmio","ata","Nulo",0,0.97,0,0.5,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
91203,"Éder Ferreira Graminho","Éder   ( BAH )","https://s.glbimg.com/es/sde/f/2017/02/21/48c32809ca3ee7e6b3855d62cd01af0e_FORMATO.png",7,"BAH","Bahia","zag","Nulo",0,2.95,0,3.4,1,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
91204,"Warleson Stellion Lisboa Oliveira","Warleson  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/23/d3b26dce5bc760f7a52d0556eb36b781_FORMATO.png",7,"ATL","Atlético-PR","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-1,"Fora"
91260,"Lucas Estella Perri","Lucas Perri  ( SAO )","https://s.glbimg.com/es/sde/f/2016/05/01/33edb005bdd244f616d094e71ba6c3a8_FORMATO.png",7,"SAO","São Paulo","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
91264,"Matheus Gonçalves Savio","Matheus Savio  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/60ce53a00324836c87cea5fb79984381_FORMATO.png",7,"FLA","Flamengo","mei","Nulo",0,12.53,0,5.43,3,NA,3,NA,1,NA,1,5,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
91359,"Bruno Bispo dos Anjos","Bruno Bispo  ( VIT )","https://s.glbimg.com/es/sde/f/2017/05/28/af8ee442a870d4c045d8eebdb02ccf1a_FORMATO.png",7,"VIT","Vitória","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Casa"
91388,"Rodrigo de Oliveira Ramos","Rodrigo Ramos  ( COR )","https://s.glbimg.com/es/sde/f/2015/10/30/790da0b7e69393ed9c4a542a2536232c_FORMATO.png",7,"COR","Coritiba","lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
91519,"Colin Kazim-Richards","Kazim  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/23/ad1f8add949fbe2020567092e6cb1ac9_FORMATO.png",7,"COR","Corinthians","ata","Nulo",0,2.62,0,-0.5,2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
91664,"Adryelson Shawann Lima Silva","Adryelson  ( SPO )","https://s.glbimg.com/es/sde/f/2016/05/01/486323894355978b9458b0d2217d92bf_FORMATO.png",7,"SPO","Sport","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
91687," João Pedro Heinen Silva","João Pedro  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/23/02f23b9d62abbf4f9ff10ae331bc6724_FORMATO.png",7,"ATL","Atlético-PR","mei","Contundido",0,1.2,0,-0.3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-1,"Fora"
91714,"Marciel Silva da Silva","Marciel  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/23/cf2fd75fe95a351dd06a29fbc12519b7_FORMATO.png",7,"COR","Corinthians","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
91715,"Matheus Henrique Cassini de Paula","Matheus Cassini  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/49a8092ff1d3ff3eb1402aa7333a8a1a_FORMATO.png",7,"PON","Ponte Preta","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
91808,"Caíque França Godoy","Caíque França  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/19/02fc5dc63c312d6868d30a24d373ba30_FORMATO.png",7,"COR","Corinthians","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
91815,"Ygor Nogueira de Paula","Nogueira  ( FLU )","https://s.glbimg.com/es/sde/f/2016/05/30/7475a33329d212b5519734b354c01a71_FORMATO.png",7,"FLU","Fluminense","zag","Nulo",0,2.1,0,0.63,3,NA,6,NA,2,3,NA,1,2,NA,NA,NA,NA,2,NA,1,NA,NA,NA,0,2,-2,"Casa"
91842,"Breno Evangelista Cantão de Oliveira","Breno  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/23/eddc26f069abf5b4dd09b9c3888d5cba_FORMATO.png",7,"ATL","Atlético-PR","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-1,"Fora"
91866,"José Ivaldo Almeida Silva","Zé Ivaldo  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/23/fbf5dd33aaec3e3709c4449e36790a17_FORMATO.png",7,"ATL","Atlético-PR","zag","Nulo",3,1.65,0.31,0.95,2,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,-1,"Fora"
91917,"Adniellyson da Silva Oliveira","Silva  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/27/44c5ab48a8a0e8c7c33de52bdb5af46b_FORMATO.png",7,"ATL","Atlético-GO","mei","Nulo",1.4,3.29,-0.61,3.85,2,NA,NA,NA,6,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,"Casa"
91972,"João Paulo Queiroz Moraes","João Paulo  ( BAH )","https://s.glbimg.com/es/sde/f/2017/02/21/50d51a803a4e921b5b978262371212c1_FORMATO.png",7,"BAH","Bahia","ata","Nulo",0,2.55,0,0.9,1,NA,1,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
91973,"Lucas Marques de Oliveira","Lucas Marques  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/24/4c115f9e09a83e602fdd887b5915ae16_FORMATO.png",7,"CHA","Chapecoense","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Casa"
92057,"Gabriel Félix dos Santos","Gabriel Félix  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/06/54685bfd304a178fd3107aaf6fb0db2f_FORMATO.png",7,"VAS","Vasco","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Fora"
92078,"Wallace Lucas Aires da Silva","Wallace  ( SPO )","https://s.glbimg.com/es/sde/f/2016/05/01/ed088654406f3682c5c4ea8dbaae2b52_FORMATO.png",7,"SPO","Sport","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
92081,"Richarlison Andrade","Richarlison   ( FLU )","https://s.glbimg.com/es/sde/f/2016/04/29/f6f08e1efa5ce7033db704164ac007f7_FORMATO.png",7,"FLU","Fluminense","ata","Provável",6,12.58,-1.29,7.08,5,NA,9,NA,10,13,7,10,2,1,2,3,NA,1,NA,NA,NA,NA,NA,0,2,-2,"Casa"
92084,"Mário Sérgio Pereira Junior","Mário  ( BAH )","https://s.glbimg.com/es/sde/f/2017/02/21/1242841d640e4683a423b3f381264bd0_FORMATO.png",7,"BAH","Bahia","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
92085,"Giovanny Bariani Marques","Giovanny   ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/23/953f5c26291d830bd5f2074bac7a9ab0_FORMATO.png",7,"ATL","Atlético-PR","ata","Contundido",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-1,"Fora"
92128,"Luis Henrique Farinhas Taffner","Luis Henrique  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/23/73ca74c45d23732ca8ea3ff61caab3a2_FORMATO.png",7,"ATL","Atlético-PR","ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-1,"Fora"
92180,"Jair Ventura","Jair Ventura  ( BOT )","https://s.glbimg.com/es/sde/f/2017/04/23/2fb7d8d8b307b409308c2dfefeace799_FORMATO.png",7,"BOT","Botafogo","tec","Provável",3.65,10.67,-0.04,4.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
92182,"José Carlos Ferreira Júnior","Juninho  ( PAL )","https://s.glbimg.com/es/sde/f/2017/05/19/c9034f677a1130c41ddac32cafd3e7b5_FORMATO.png",7,"PAL","Palmeiras","zag","Provável",5.5,10.11,-0.14,4.16,5,NA,14,NA,6,1,NA,13,1,1,NA,2,NA,1,NA,NA,NA,NA,NA,1,0,1,"Fora"
92191,"Leonardo Rodrigues Lima","Léo Jabá  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/23/058bb73bb130e252611095356510dc58_FORMATO.png",7,"COR","Corinthians","ata","Nulo",0,3.68,0,1.2,1,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
92193,"Ravanelli Ferreira dos Santos","Ravanelli  ( PON )","https://s.glbimg.com/es/sde/f/2017/05/02/8f0af7ca793a5e7d64717b42fa7dc181_FORMATO.png",7,"PON","Ponte Preta","mei","Nulo",0,8.16,0,2.37,3,NA,15,NA,1,7,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
92207,"Caíque Luiz Santos da Purificação","Caíque  ( VIT )","https://s.glbimg.com/es/sde/f/2017/05/28/bd5b4ba3004a61c7aee152418fb5f62f_FORMATO.png",7,"VIT","Vitória","gol","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Casa"
92438,"Matheus Phillipe Coutinho Gomes","Matheus Phillipe  ( FLU )","https://s.glbimg.com/es/sde/f/2016/04/29/92c915db9d214a7b498d2733568b14c2_FORMATO.png",7,"FLU","Fluminense","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
92497,"Douglas Augusto Soares Gomes","Douglas  ( FLU )","https://s.glbimg.com/es/sde/f/2016/04/29/8612e800a41c6399f2e6910886f19110_FORMATO.png",7,"FLU","Fluminense","mei","Nulo",0,3.78,0,-1,2,NA,7,NA,3,1,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,-2,"Casa"
92501,"Lucas Lovat","Lucas Lovat  ( AVA )","https://s.glbimg.com/es/sde/f/2017/05/17/fc2567ecebd5db9e5f21e72ef3cbd9e5_FORMATO.png",7,"AVA","Avaí","lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,"Fora"
92574,"Kaio Silva Mendes","Kaio  ( GRE )","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",7,"GRE","Grêmio","mei","Nulo",0,3.95,0,2.8,1,NA,2,NA,3,3,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
92614,"Rafaelson Bezerra Fernandes","Rafaelson  ( VIT )","https://s.glbimg.com/es/sde/f/2016/05/01/76126c4ff37910430233fdce362777d0_FORMATO.png",7,"VIT","Vitória","ata","Nulo",0,2.67,0,0.6,3,NA,5,NA,5,2,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Casa"
92630,"Claudio Luiz Rodrigues Parise Leonel","Claudinho  ( PON )","https://s.glbimg.com/es/sde/f/2017/06/01/7214c13dbff3a0e34d7a62814d535aa2_FORMATO.png",7,"PON","Ponte Preta","ata","Nulo",0.2,0.79,-0.09,0.3,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
92662,"Denilson dos Santos de Souza","Denilson  ( GRE )","https://s.glbimg.com/es/sde/f/2017/06/07/a960f52cf5f9b283c91b4ed4eb49d4e6_FORMATO.jpeg",7,"GRE","Grêmio","zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Fora"
92981,"Ronaldo da Silva Souza","Ronaldo  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/a7cc055787fa2bae6bf37d7cd2009e85_FORMATO.png",7,"FLA","Flamengo","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
93108,"Mateus da Silva Vital Assumpção","Mateus Vital  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/24/fde017fc32efb6582710007242bff4d4_FORMATO.png",7,"VAS","Vasco","mei","Provável",0.2,8.67,-0.99,4.06,7,NA,9,NA,4,11,NA,6,6,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Fora"
93146,"Yan Matheus Santos Souza","Yan  ( PAL )","https://s.glbimg.com/es/sde/f/2017/05/11/eb94eeb460306451c24553f35509e933_FORMATO.png",7,"PAL","Palmeiras","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
93151,"Thiago Nascimento dos Santos","Thiago Santos  ( FLA )","https://s.glbimg.com/es/sde/f/2017/04/24/da02549341377bcfce44aee65a275298_FORMATO.png",7,"FLA","Flamengo","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Casa"
93153,"Eriélton Carlos Pacheco","Pachequinho  ( COR )","https://s.glbimg.com/es/sde/f/2016/07/12/20b53e4a4f3eb900bbb4bee06e40526d_FORMATO.png",7,"COR","Coritiba","tec","Provável",3.5,9.51,0.28,4.15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
93282,"Fábio Carvalho Matos","Fábio  ( SPO )","https://s.glbimg.com/es/sde/f/2016/05/01/b3866c797355a02c74cb112a4fbaa9a5_FORMATO.png",7,"SPO","Sport","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
93368,"Lucas Veríssimo da Silva","Lucas Veríssimo  ( SAN )","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_FORMATO.png",7,"SAN","Santos","zag","Provável",5.7,5.51,0.43,3.04,7,NA,13,4,6,2,NA,6,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,0,1,"Casa"
93369,"Rodrigo Nascimento França ","Rodrigo Becão  ( BAH )","https://s.glbimg.com/es/sde/f/2017/02/21/4cecb2d3b0bd0d5da24fc2c3b6d7b170_FORMATO.png",7,"BAH","Bahia","zag","Nulo",6.5,3.76,1.47,3.25,2,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Fora"
93378,"Augusto de Souza Silva","Augusto  ( PAL )","https://s.glbimg.com/es/sde/f/2017/04/18/4e94d8b6d0b298c84f952ecfac2c11eb_FORMATO.png",7,"PAL","Palmeiras","zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
93414,"Mauro Joel Carli","Joel Carli  ( BOT )","https://s.glbimg.com/es/sde/f/2016/05/20/6a298f9b1dd5a88146f9f926e4b91a1b_FORMATO.png",7,"BOT","Botafogo","zag","Provável",0.7,9.99,-1.34,3.6,5,NA,17,2,8,1,NA,7,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,2,2,0,"Fora"
93490,"Guilherme Henrique Silva Nogueira","Guilherme  ( PON )",NA,7,"PON","Ponte Preta","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,"Fora"
93551,"Igor Henrique Martins Machado","Igor  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/27/1869f3cf1e00c12ad0d7b7f267efd47e_FORMATO.png",7,"ATL","Atlético-GO","mei","Provável",5.5,3.76,1.53,1.03,6,NA,17,NA,21,10,2,12,2,NA,NA,2,NA,3,NA,NA,NA,NA,NA,3,1,2,"Casa"
93739,"Peterson Silvino da Cruz","Peu  ( FLU )","https://s.glbimg.com/es/sde/f/2017/06/09/1800983023e7cb2e73bd054ad50e2f05_FORMATO.png",7,"FLU","Fluminense","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,-2,"Casa"
93746,"Reinaldo Lenis Montes","Lenis  ( SPO )","https://s.glbimg.com/es/sde/f/2016/05/01/9159bcd85db743f56cfb40ade72eba88_FORMATO.png",7,"SPO","Sport","ata","Nulo",0,2.81,0,0.3,2,NA,2,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
93785,"Alan Cardoso de Andrade","Alan Cardoso  ( VAS )","https://s.glbimg.com/es/sde/f/2017/05/24/7fd89a2cf130263868b36903498c1059_FORMATO.png",7,"VAS","Vasco","lat","Nulo",-1.3,1.21,-0.79,-1.3,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,"Fora"
93787,"Andrey Ramos do Nascimento","Andrey  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/06/f30ccd95961eb8e4131995d63a8fcc34_FORMATO.png",7,"VAS","Vasco","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Fora"
93788,"Evander da Silva Ferreira","Evander  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/06/2df6998f5d8a75cf5337b55ad525fd7d_FORMATO.png",7,"VAS","Vasco","mei","Nulo",0,1.2,0,-1.3,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Fora"
93789,"Caio Monteiro Costa","Caio Monteiro  ( VAS )","https://s.glbimg.com/es/sde/f/2017/04/06/1be1912d42afdf3054cbab8eb7709907_FORMATO.png",7,"VAS","Vasco","ata","Nulo",0.2,0.81,-0.19,0.2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Fora"
93797,"Márcio Almeida de Oliveira","Marcinho  ( BOT )","https://s.glbimg.com/es/sde/f/2017/04/18/82f4f9a2d122680dcc40e55727214711_FORMATO.png",7,"BOT","Botafogo","lat","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
93846,"Rafael Augusto Leite Fachin","Rafael Fachin  ( COR )","https://s.glbimg.com/es/sde/f/2017/04/24/89058efe339ca56ee7de3d841f4c36f9_FORMATO.png",7,"COR","Coritiba","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"Casa"
93869,"Lucas Oliveira de França","Lucas França  ( CRU )","https://s.glbimg.com/es/sde/f/2017/04/22/c63baf2496083057957e4f2bd2ac3847_FORMATO.png",7,"CRU","Cruzeiro","gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Fora"
93882,"Cleiton Schwengber","Cleiton  ( ATL )","https://s.glbimg.com/es/sde/f/2017/04/03/ef54b93128f4d412c55c7cd27c83323b_FORMATO.png",7,"ATL","Atlético-MG","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,-1,"Casa"
93986,"Luis Ángel Salazar Cuesta","Salazar  ( AVA )","https://s.glbimg.com/es/sde/f/2017/04/28/54e5ebd574f6ef20650d90d7e32baf44_FORMATO.png",7,"AVA","Avaí","zag","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,"Fora"
94003,"Lucas Luiz Scalon","Scalon  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/25/1c61a24805cfe9ae71c648216cd5b9cd_FORMATO.png",7,"CHA","Chapecoense","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Casa"
94004,"Andrei Alba","Andrei Alba  ( CHA )","https://s.glbimg.com/es/sde/f/2017/04/24/047276d0aef73aef2924855c083d4ceb_FORMATO.png",7,"CHA","Chapecoense","mei","Contundido",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"Casa"
94044,"John Victor Maciel Furtado","John Victor  ( SAN )","https://s.glbimg.com/es/sde/f/2017/05/02/0eab88c901790607c556e504aa31b200_FORMATO.png",7,"SAN","Santos","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
94045,"Diego Gomes dos Santos","Diego Gomes  ( SAN )","https://s.glbimg.com/es/sde/f/2017/05/02/c6169204fbfca94a9affdd9de721a72c_FORMATO.png",7,"SAN","Santos","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"Casa"
94067,"Matheus Fernandes Siqueira","Matheus Fernandes  ( BOT )","https://s.glbimg.com/es/sde/f/2017/04/18/f7747c09eac1f0aee06f02c37fa257b6_FORMATO.png",7,"BOT","Botafogo","mei","Dúvida",2.3,2.63,0.37,1.74,5,NA,3,NA,7,3,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,0,"Fora"
94102,"Matheus Gutz","Matheus  ( AVA )","https://s.glbimg.com/es/sde/f/2017/04/28/08e4242f18d2365a93ecf92b2ce9fd52_FORMATO.png",7,"AVA","Avaí","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,"Fora"
94105,"Devid de Santana Silva","Devid  ( AVA )","https://s.glbimg.com/es/sde/f/2017/04/28/7f5898b6f55d8d2c22bc2f9fd72c1067_FORMATO.png",7,"AVA","Avaí","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,"Fora"
