,atletas.clube_id,atletas.rodada_id,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.atleta_id,atletas.slug,atletas.media_num,atletas.minimo_para_valorizar,atletas.preco_num,atletas.status_id,atletas.apelido_abreviado,atletas.variacao_num,atletas.pontos_num,atletas.foto,atletas.clube.id.full.name,atletas.apelido,CA,DS,FC,FD,FF,FS,G,I,SG,A,FT,CV,PC,PP,PS,DE,GS,DP,GC,V
258,282,15,13,Cristian David Pavón,5,91908,pavon,5.42,,9.06,6,Pavón,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_U1jXQaU.png,Atlético-MG,Pavón,3.0,17.0,12.0,6.0,10.0,11.0,2.0,1.0,,4.0,,,,,,,,,,
259,293,15,5,Wesley Oliveira de Carvalho,6,91971,wesley-carvalho,5.78,,11.4,7,W. Carvalho,1.42,9.27,https://s.sde.globo.com/media/person_role/2022/05/05/21d7b4d24237a06ec8872f1ff041e713_FORMATO.png,Athlético-PR,Wesley Carvalho,,,,,,,,,,,,,,,,,,,,2.0
260,267,15,0,Ramón Ángel Díaz,6,92075,ramon-diaz,0.0,,8.37,6,R. Díaz,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO.png,Vasco,Ramón Díaz,,,,,,,,,,,,,,,,,,,,
261,294,15,10,Bruno Viana Willemen da Silva,3,92291,bruno-viana,1.11,,2.78,6,B. Viana,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_kVhXG72.png,Coritiba,Bruno Viana,3.0,13.0,12.0,,2.0,1.0,,,,,,,,,,,,,,
262,280,15,0,Raul Lô Gonçalves,4,92496,raul,0.0,,5.0,5,Raul,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,Bragantino,Raul,,,,,,,,,,,,,,,,,,,,
263,1371,15,14,Deyverson Brum Silva Acosta,5,92708,deyverson,5.14,,7.87,7,Deyverson,-0.69,7.2,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,Cuiabá,Deyverson,4.0,4.0,15.0,5.0,9.0,26.0,6.0,15.0,,,1.0,,,,,,,,,
264,283,15,15,Bruno Rafael Rodrigues do Nascimento,5,92811,bruno-rodrigues,6.02,,12.61,7,B. Rodrigues,0.26,4.2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,Cruzeiro,Bruno Rodrigues,1.0,14.0,13.0,12.0,20.0,30.0,3.0,10.0,,2.0,1.0,,,1.0,1.0,,,,,
265,283,15,1,Helibelton Palacios Zapata,2,92855,palacios,5.6,,4.18,7,Palacios,0.18,5.6,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,Cruzeiro,Palacios,,1.0,2.0,,,,,,1.0,,,,,,,,,,,
266,283,15,13,Mateus da Silva Vital Assumpção,4,93108,mateus-vital,2.89,,6.6,7,M. Vital,0.49,3.3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,Cruzeiro,Mateus Vital,,10.0,8.0,7.0,9.0,15.0,,1.0,,1.0,,,,,,,,,,
267,264,15,0,Rafael António Figueiredo Ramos,2,93236,rafael-ramos,0.0,,4.0,6,R. Ramos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,Corinthians,Rafael Ramos,,,,,,,,,,,,,,,,,,,,
268,263,15,0,Mauro Joel Carli,3,93414,joel-carli,0.0,,3.0,6,J. Carli,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_bm3BBvm.png,Botafogo,Joel Carli,,,,,,,,,,,,,,,,,,,,
269,285,15,13,Wanderson Maciel Sousa Campos,5,93478,wanderson,4.18,,10.81,7,Wanderson,-0.43,0.9,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,Internacional,Wanderson,,8.0,6.0,2.0,4.0,14.0,3.0,,,2.0,,,,,,,,,,
270,327,15,6,Martín Nicolás Benítez,4,93550,benitez,5.02,,7.7,6,Benítez,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,América-MG,Benítez,1.0,8.0,7.0,2.0,5.0,19.0,,3.0,,1.0,1.0,,,,,,,,,
271,277,15,12,Gabriel de Souza Inocêncio,2,93702,gabriel-inocencio,4.78,,6.62,6,G. Inocêncio,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,Santos,Gabriel Inocêncio,2.0,27.0,22.0,2.0,3.0,8.0,,1.0,5.0,,,,,,,,,,,
272,267,15,3,Paulo Henrique de Oliveira Alves,2,93716,paulo-henrique,2.37,,3.49,6,P. Henrique,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,Vasco,Paulo Henrique,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
273,294,15,9,Andrey Ramos do Nascimento,4,93787,andrey,1.0,,3.03,6,Andrey,-0.33,0.4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,Coritiba,Andrey,3.0,6.0,10.0,3.0,3.0,6.0,,1.0,,,,,1.0,,,,,,,
274,263,15,14,Marlon Rodrigues Freitas,4,93790,marlon-freitas,2.53,,5.43,7,M. Freitas,-0.55,4.5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,Botafogo,Marlon Freitas,,17.0,10.0,4.0,9.0,2.0,,,,1.0,,,,,,,,,,
275,266,15,5,Daniel Sampaio Simões,4,93791,daniel,0.58,,2.5,6,Daniel,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,Fluminense,Daniel,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
276,327,15,10,Márcio Almeida de Oliveira,2,93797,marcinho,1.42,,2.83,6,Marcinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,América-MG,Marcinho,4.0,15.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,
277,285,15,6,Keiller da Silva Nunes,1,93834,keiller,2.08,,5.08,6,Keiller,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,Internacional,Keiller,,,,,,1.0,,,,,,,,,,16.0,11.0,1.0,,
278,280,15,10,Cleiton Schwengber,1,93882,cleiton,4.02,,5.03,7,Cleiton,-0.86,0.5,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,Bragantino,Cleiton,3.0,,1.0,,,1.0,,,5.0,,,1.0,,,,26.0,8.0,,,
279,327,15,4,Matheus Leonardo Sales Cardoso,4,93886,matheusinho,2.4,,3.86,6,Matheusinho,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,América-MG,Matheusinho,,2.0,2.0,3.0,1.0,7.0,,1.0,,,,,,,,,,,,
280,275,15,9,Breno Henrique Vasconcelos Lopes,5,93988,breno-lopes,2.33,,3.09,6,B. Lopes,-1.93,0.5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,Palmeiras,Breno Lopes,1.0,1.0,1.0,2.0,,8.0,,3.0,,3.0,,,,,,,,,,
281,264,15,0,Matías Nicolás Rojas Romero,4,94007,matias-rojas,0.0,,8.0,6,M. Rojas,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,Corinthians,Matías Rojas,,,,,,,,,,,,,,,,,,,,
282,285,15,9,John Victor Maciel Furtado,1,94044,john-victor,5.78,,8.29,7,J. Victor,1.36,10.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,Internacional,John Victor,1.0,,,,,2.0,,,5.0,,,,,,,32.0,5.0,,,
283,280,15,14,Matheus Fernandes Siqueira,4,94067,matheus-fernandes,5.76,,13.19,7,M. Fernandes,0.82,10.5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,Bragantino,Matheus Fernandes,3.0,48.0,25.0,4.0,6.0,12.0,1.0,,,2.0,,,,,,,,,,
284,264,15,12,Maycon de Andrade Barberan,4,94154,maycon,1.96,,4.45,6,Maycon,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,Corinthians,Maycon,1.0,16.0,8.0,2.0,5.0,3.0,,2.0,,,,,,,,,,,,
285,356,15,11,Guilherme Augusto Vieira dos Santos,5,94207,guilherme,2.72,,6.24,6,Guilherme,0.48,3.5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,Fortaleza,Guilherme,2.0,5.0,6.0,6.0,4.0,13.0,,3.0,,1.0,2.0,,,,,,,,,
286,327,15,0,Adaílson Freire Pereira da Silva,4,94263,dada-belmonte,0.0,,7.0,6,D. Belmonte,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,América-MG,Dadá Belmonte,,,,,,,,,,,,,,,,,,,,
287,275,15,10,Raphael Cavalcante Veiga,4,94509,raphael-veiga,7.21,,17.17,7,R. Veiga,-0.15,4.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,Palmeiras,Raphael Veiga,3.0,9.0,16.0,8.0,10.0,21.0,4.0,,,2.0,1.0,,,1.0,,,,,,
288,283,15,12,Lucas da Cruz Oliveira,3,94514,oliveira,3.7,,9.13,6,Oliveira,1.21,9.8,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,Cruzeiro,Oliveira,2.0,13.0,7.0,,1.0,10.0,1.0,,5.0,,,2.0,,,,,,,,
289,262,15,12,Pedro Guilherme Abreu dos Santos,5,94583,pedro,4.01,,11.97,6,Pedro,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,Flamengo,Pedro,,4.0,5.0,5.0,5.0,4.0,4.0,2.0,,,,,,,1.0,,,,,
290,276,15,6,Jhegson Sebastián Méndez Carabalí,4,94786,jhegson-mendez,1.8,,4.01,7,J. Méndez,-0.73,0.2,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,São Paulo,Jhegson Méndez,1.0,11.0,8.0,,,2.0,,,,,,,,,,,,,,
291,282,15,12,Rodrigo Andrés Battaglia,4,94845,battaglia,1.41,,4.51,3,Battaglia,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Atlético-MG,Battaglia,3.0,11.0,21.0,2.0,4.0,15.0,,1.0,,,,,,,,,,,,
292,263,15,8,Lucas Fernandes da Silva,4,94931,lucas-fernandes,0.99,,2.88,6,L. Fernandes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,Botafogo,Lucas Fernandes,1.0,2.0,13.0,3.0,6.0,4.0,,,,,,,,,,,,,,
293,280,15,14,Luis Antônio da Rocha Júnior,2,94968,juninho-capixaba,6.91,,10.92,7,J. Capixaba,-0.45,7.2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,Bragantino,Juninho Capixaba,4.0,34.0,19.0,5.0,5.0,14.0,2.0,3.0,5.0,1.0,1.0,,,,,,,,,
294,327,15,2,Nicolas Vichiatto da Silva,2,95127,nicolas,-0.3,,3.02,6,Nicolas,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,América-MG,Nicolas,,,2.0,,,,,,,,,,,,,,,,,
295,276,15,0,Igor Vinícius de Souza,2,95466,igor-vinicius,0.0,,6.0,5,I. Vinícius,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,São Paulo,Igor Vinícius,,,,,,,,,,,,,,,,,,,,
296,1371,15,14,Raniele Almeida Melo,4,95556,raniele,4.96,,11.86,7,Raniele,-0.4,4.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,Cuiabá,Raniele,3.0,37.0,13.0,5.0,10.0,22.0,1.0,1.0,,,,,1.0,,,,,,,
297,356,15,4,Marcelo da Conceição Benevenuto Malaquias,3,95638,marcelo-benevenuto,1.23,,4.69,7,M. Benevenuto,-1.4,-1.6,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,Fortaleza,Marcelo Benevenuto,1.0,,6.0,,1.0,4.0,,1.0,1.0,,,,,,,,,,,
298,327,15,11,Lucas Kal Schenfeld Progioli,4,95662,lucas-kal,0.45,,2.11,6,L. Kal,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,América-MG,Lucas Kal,3.0,7.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,
299,275,15,14,Artur Victor Guimarães,5,95799,artur,6.11,,11.39,7,Artur,-0.09,3.3,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,Palmeiras,Artur,1.0,13.0,8.0,7.0,11.0,21.0,4.0,3.0,,1.0,3.0,,,,,,,,,
300,356,15,0,Tobias Pereira Figueiredo,3,95878,tobias-figueiredo,0.0,,5.0,6,T. Figueiredo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,Fortaleza,Tobias Figueiredo,,,,,,,,,,,,,,,,,,,,
301,283,15,15,Luiz Filipe da Rosa Machado - Felipe,4,96089,machado,3.53,,6.37,7,Machado,-1.21,1.3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,Cruzeiro,Machado,1.0,15.0,13.0,7.0,5.0,9.0,1.0,,,3.0,,,,,,,,,,
302,266,15,15,Vinicius Moreira de Lima,4,96340,lima,5.25,,11.07,7,Lima,-0.54,-0.2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,Fluminense,Lima,2.0,18.0,19.0,6.0,6.0,42.0,3.0,3.0,,1.0,1.0,,,,,,,,,
303,262,15,1,Allan Rodrigues de Souza,4,96652,allan,-0.4,,6.35,6,Allan,-2.65,-0.4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,Flamengo,Allan,,,3.0,,,1.0,,,,,,,,,,,,,,
304,285,15,10,Fabricio Tomás Bustos Sein,2,96678,bustos,4.61,,7.9,7,Bustos,0.83,8.9,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,Internacional,Bustos,1.0,16.0,10.0,2.0,3.0,12.0,,,4.0,,,,,,,,,,,
305,282,15,9,Renzo Saravia,2,96725,saravia,3.42,,6.89,7,Saravia,0.99,6.1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,Atlético-MG,Saravia,3.0,13.0,15.0,1.0,3.0,14.0,,,3.0,,,1.0,,,,,,,,
306,275,15,0,Eduard Andrés Atuesta Velasco,4,96754,atuesta,0.0,,5.0,5,Atuesta,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,Palmeiras,Atuesta,,,,,,,,,,,,,,,,,,,,
307,283,15,0,Arthur Gomes Lourenço,5,96966,arthur-gomes,0.0,,5.0,6,A. Gomes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/15/photo_220x220_4DHfVWg.png,Cruzeiro,Arthur Gomes,,,,,,,,,,,,,,,,,,,,
308,266,15,0,Jony Alexander González Copete,5,97080,yony-gonzalez,0.0,,5.0,6,Y. González,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,Fluminense,Yony González,,,,,,,,,,,,,,,,,,,,
309,356,15,2,Luís Eduardo Marques dos Santos,2,97133,dudu,4.45,,4.75,6,Dudu,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,Fortaleza,Dudu,,3.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
310,284,15,11,Mathías Adalberto Villasanti Rolón,4,97145,villasanti,6.35,,7.27,6,Villasanti,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,Grêmio,Villasanti,2.0,26.0,19.0,5.0,3.0,12.0,3.0,,,1.0,1.0,,,,,,,,,
311,290,15,10,Alesson dos Santos Batista,5,97321,alesson,1.67,,2.87,6,Alesson,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,Goiás,Alesson,2.0,6.0,4.0,1.0,2.0,5.0,1.0,7.0,,,,,,,,,,,,
312,264,15,0,Gustavo Henric da Silva,5,97450,gustavo-mosquito,0.0,,5.0,5,G. Mosquito,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,Corinthians,Gustavo Mosquito,,,,,,,,,,,,,,,,,,,,
313,327,15,0,Joriwinnyson Santos dos Anjos Rodrigues,1,97453,jori,0.0,,3.0,6,Jori,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,América-MG,Jori,,,,,,,,,,,,,,,,,,,,
314,263,15,7,Fernando Marçal de Oliveira,2,97468,marcal,6.43,,10.47,7,Marçal,0.46,7.4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,Botafogo,Marçal,4.0,17.0,10.0,1.0,3.0,6.0,,,5.0,,,,,,,,,,,
315,275,15,6,Murilo Cerqueira Paim,3,97653,murilo,3.18,,9.11,7,Murilo,0.74,5.3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,Palmeiras,Murilo,1.0,6.0,9.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,
316,283,15,2,Reynaldo César Moraes,3,97768,reynaldo,4.7,,4.14,6,Reynaldo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,Cruzeiro,Reynaldo,,,2.0,,,,,,2.0,,,,,,,,,,,
317,280,15,0,Leonardo Rech Ortiz,3,97867,leo-ortiz,0.0,,9.0,6,L. Ortiz,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,Bragantino,Léo Ortiz,,,,,,,,,,,,,,,,,,,,
318,265,15,4,Matheus Bahia Santos,2,97899,matheus-bahia,1.72,,3.36,6,M. Bahia,-0.56,0.5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,Bahia,Matheus Bahia,1.0,2.0,5.0,,,4.0,,,1.0,,,,,,,,,,,
319,285,15,12,Vitor Eduardo da Silva Matos,3,97900,vitao,2.77,,5.74,7,Vitão,0.81,5.2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,Internacional,Vitão,3.0,10.0,4.0,3.0,1.0,2.0,,,4.0,,,,,,,,,,,
320,290,15,2,Luís Felipe Oyama,4,97908,luis-oyama,2.25,,5.19,7,L. Oyama,0.49,3.6,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,Goiás,Luís Oyama,1.0,4.0,1.0,,,2.0,,,,,,,,,,,,,,
321,284,15,0,Jhonata Varela da Silva,4,97993,jhonata-varela,0.0,,3.0,5,J. Varela,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,Grêmio,Jhonata Varela,,,,,,,,,,,,,,,,,,,,
322,293,15,12,Erick Luis Conrado de Carvalho,4,98022,erick,5.03,,7.92,7,Erick,0.73,9.4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,Athlético-PR,Erick,3.0,20.0,20.0,7.0,10.0,10.0,2.0,1.0,,1.0,1.0,,,,,,,,,
323,285,15,9,Alexandre Zurawski,5,98219,alemao,3.0,,6.84,6,Alemão,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ymwr1lY.png,Internacional,Alemão,2.0,6.0,11.0,2.0,6.0,14.0,1.0,1.0,,,1.0,,,,,,,,,
324,267,15,12,Pedro Raul Garay da Silva,5,98225,pedro-raul,2.7,,5.81,6,P. Raul,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,Vasco,Pedro Raul,3.0,2.0,14.0,7.0,7.0,10.0,2.0,8.0,,,1.0,,,,,,,,,
325,265,15,13,Victor Hugo Soares dos Santos,3,98484,kanu,2.86,,5.24,7,Kanu,-0.25,2.6,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,Bahia,Kanu,2.0,18.0,15.0,1.0,3.0,13.0,,1.0,3.0,,,1.0,,,,,,,,
326,1371,15,0,Vinícius Teodoro Barreta Melo,1,98496,vinicius-barreta,0.0,,1.0,6,V. Barreta,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,Cuiabá,Vinícius Barreta,,,,,,,,,,,,,,,,,,,,
327,277,15,0,Jean Lucas de Souza Oliveira,4,98517,jean-lucas,0.0,,7.0,6,J. Lucas,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/16/photo_220x220_l9ELyne.png,Santos,Jean Lucas,,,,,,,,,,,,,,,,,,,,
328,263,15,14,Leonel Di Placido,2,98605,di-placido,7.79,,12.48,7,D. Placido,0.65,16.8,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,Botafogo,Di Placido,2.0,34.0,8.0,1.0,2.0,6.0,1.0,1.0,9.0,3.0,,,1.0,,,,,,,
329,294,15,10,Benjamín Kuščević Jaramillo,3,98619,kuscevic,2.19,,4.06,7,Kuscevic,0.65,4.8,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,Coritiba,Kuscevic,5.0,9.0,12.0,,4.0,7.0,1.0,,1.0,,,,,,,,,,,
330,282,15,3,Pedro Victor Delmino da Silva,4,98706,pedrinho,0.47,,3.74,6,Pedrinho,-0.13,0.5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,Atlético-MG,Pedrinho,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
331,267,15,4,Horacio Gabriel Carabajal,4,98723,carabajal,2.28,,3.51,6,Carabajal,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,Vasco,Carabajal,,2.0,3.0,,2.0,2.0,,,,1.0,,,,,,,,,,
332,293,15,10,Tomás Esteban Cuello,5,98909,cuello,2.56,,3.71,6,Cuello,-0.7,0.7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,Athlético-PR,Cuello,,11.0,10.0,5.0,5.0,11.0,,1.0,,,,,,,,,,,,
333,276,15,11,Gabriel Neves Perdomo,4,98976,gabriel,2.15,,4.22,5,Gabriel,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,São Paulo,Gabriel,4.0,18.0,8.0,,,1.0,1.0,,,,,,,,,,,,,
334,277,15,7,Lucas Braga Ribeiro,5,99119,lucas-braga,1.7,,3.76,7,L. Braga,0.28,3.6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,Santos,Lucas Braga,1.0,7.0,5.0,,1.0,11.0,,3.0,,,,,,,,,,,,
335,267,15,13,José Luis Rodríguez Bebanz,2,99213,puma-rodriguez,4.07,,7.19,6,P. Rodríguez,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,Vasco,Puma Rodríguez,1.0,28.0,11.0,6.0,9.0,9.0,,2.0,1.0,,,,,,,,,,,
336,277,15,13,Rodrigo Fernández Cedrés,4,99214,rodrigo-fernandez,2.17,,5.04,3,R. Fernández,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,Santos,Rodrigo Fernández,6.0,21.0,30.0,1.0,6.0,8.0,1.0,,,,,,,,,,,,,
337,356,15,15,Tomás Pochettino,4,99267,pochettino,3.93,,7.48,7,Pochettino,0.09,4.8,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,Fortaleza,Pochettino,,18.0,7.0,9.0,9.0,11.0,2.0,1.0,,,,,,,,,,,,
338,290,15,11,Everton Morelli Casimiro,4,99412,morelli,3.84,,6.3,7,Morelli,0.4,5.7,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,Goiás,Morelli,1.0,18.0,13.0,1.0,5.0,25.0,1.0,2.0,,,,,,,,,,,,
339,285,15,5,Gabriel Baralhas dos Santos,4,99440,baralhas,2.72,,5.11,6,Baralhas,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,Internacional,Baralhas,,9.0,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,
340,262,15,0,Agustín Daniel Rossi,1,99552,rossi,0.0,,7.0,6,Rossi,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,Flamengo,Rossi,,,,,,,,,,,,,,,,,,,,
341,283,15,2,Paulo Vitor Fernandes Pereira,5,99588,paulo-vitor,0.85,,2.42,6,P. Vitor,-0.25,0.5,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,Cruzeiro,Paulo Vitor,,,,1.0,,1.0,,,,,,,,,,,,,,
342,266,15,12,Jhon Adolfo Arias Andrade,4,99815,arias,3.83,,9.55,7,Arias,0.97,6.9,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,Fluminense,Arias,2.0,21.0,20.0,5.0,2.0,29.0,,5.0,,2.0,,1.0,,,,,,,,
343,282,15,13,Paulo Henrique Sampaio Filho,5,99818,paulinho,5.11,,9.68,7,Paulinho,-1.07,-0.6,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,Atlético-MG,Paulinho,,18.0,11.0,13.0,6.0,8.0,3.0,3.0,,,,,,,,,,,,
344,276,15,6,Alan Javier Franco,3,99889,alan-franco,2.68,,4.97,6,A. Franco,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,São Paulo,Alan Franco,2.0,6.0,5.0,,3.0,2.0,,,2.0,,,,1.0,,,,,,,
345,282,15,12,Federico Matías Javier Zaracho,4,100079,zaracho,3.69,,7.79,5,Zaracho,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,Atlético-MG,Zaracho,3.0,25.0,20.0,1.0,4.0,16.0,1.0,1.0,,,1.0,,,,,,,,,
346,282,15,10,Igor Silveira Gomes,4,100084,igor-gomes,2.51,,5.39,7,I. Gomes,0.14,3.4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,Atlético-MG,Igor Gomes,1.0,14.0,9.0,1.0,3.0,7.0,,1.0,,1.0,,,,,,,,,,
