,atletas.posicao_id,atletas.foto,atletas.nome,atletas.variacao_num,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.apelido_abreviado,atletas.pontos_num,atletas.status_id,atletas.slug,atletas.apelido,atletas.media_num,atletas.clube.id.full.name,atletas.atleta_id,CA,DS,FC,FF,FS,PC,SG,A,FD,G,I,CV,PS,FT,DE,GS,V,DP,PP,GC
256,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_U1jXQaU.png,Cristian David Pavón,1.1,282,9.11,13,4.69,12,Pavón,7.3,7,pavon,Pavón,5.42,Atlético-MG,91908,3.0,16.0,11.0,8.0,10.0,,,4.0,4.0,2.0,1.0,,,,,,,,,
257,6,https://s.sde.globo.com/media/person_role/2022/05/05/21d7b4d24237a06ec8872f1ff041e713_FORMATO.png,Wesley Oliveira de Carvalho,-0.17,293,10.56,13,2.13,3,W. Carvalho,5.24,7,wesley-carvalho,Wesley Carvalho,5.89,Athlético-PR,91971,,,,,,,,,,,,,,,,,1.0,,,
258,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_kVhXG72.png,Bruno Viana Willemen da Silva,0.0,294,2.78,13,0.47,10,B. Viana,0.0,7,bruno-viana,Bruno Viana,1.11,Coritiba,92291,3.0,13.0,12.0,2.0,1.0,,,,,,,,,,,,,,,
259,4,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,Raul Lô Gonçalves,0.0,280,5.0,13,6.8,0,Raul,0.0,5,raul,Raul,0.0,Bragantino,92496,,,,,,,,,,,,,,,,,,,,
260,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,Deyverson Brum Silva Acosta,1.68,1371,7.6,13,7.02,12,Deyverson,10.9,7,deyverson,Deyverson,4.28,Cuiabá,92708,3.0,1.0,13.0,9.0,22.0,,,,4.0,4.0,9.0,,,1.0,,,,,,
261,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,Bruno Rafael Rodrigues do Nascimento,-0.23,283,12.64,13,1.97,13,B. Rodrigues,3.2,7,bruno-rodrigues,Bruno Rodrigues,6.52,Cruzeiro,92811,1.0,12.0,12.0,19.0,27.0,,,2.0,11.0,3.0,9.0,,1.0,1.0,,,,,1.0,
262,2,https://s.sde.globo.com/media/person_role/2023/06/19/photo_220x220.png,Helibelton Palacios Zapata,0.0,283,4.0,13,5.38,0,Palacios,0.0,6,palacios,Palacios,0.0,Cruzeiro,92855,,,,,,,,,,,,,,,,,,,,
263,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,Mateus da Silva Vital Assumpção,0.03,283,6.56,13,1.52,11,M. Vital,2.4,7,mateus-vital,Mateus Vital,3.16,Cruzeiro,93108,,9.0,4.0,6.0,14.0,,,1.0,7.0,,1.0,,,,,,,,,
264,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ntiY1fN.png,Jhon Carlos Chancellor Cedeño,0.0,294,3.28,13,3.8,4,Chancellor,0.0,6,chancellor,Chancellor,1.15,Coritiba,93166,,4.0,2.0,,1.0,,,,,,1.0,,,,,,,,,
265,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,Rafael António Figueiredo Ramos,0.0,264,4.0,13,5.38,0,R. Ramos,0.0,6,rafael-ramos,Rafael Ramos,0.0,Corinthians,93236,,,,,,,,,,,,,,,,,,,,
266,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_bm3BBvm.png,Mauro Joel Carli,0.0,263,3.0,13,3.96,0,J. Carli,0.0,6,joel-carli,Joel Carli,0.0,Botafogo,93414,,,,,,,,,,,,,,,,,,,,
267,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,Wanderson Maciel Sousa Campos,-0.83,285,11.13,13,0.9,11,Wanderson,1.5,7,wanderson,Wanderson,4.66,Internacional,93478,,7.0,5.0,4.0,12.0,,,2.0,1.0,3.0,,,,,,,,,,
268,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,Martín Nicolás Benítez,0.9,327,7.7,13,5.49,6,Benítez,8.5,6,benitez,Benítez,5.02,América-MG,93550,1.0,8.0,7.0,5.0,19.0,,,1.0,2.0,,3.0,,,1.0,,,,,,
269,2,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,Gabriel de Souza Inocêncio,-1.0,277,6.62,13,-1.31,12,G. Inocêncio,-1.9,7,gabriel-inocencio,Gabriel Inocêncio,4.78,Santos,93702,2.0,27.0,22.0,3.0,8.0,,5.0,,2.0,,1.0,,,,,,,,,
270,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,Paulo Henrique de Oliveira Alves,0.0,267,3.49,13,3.9,3,P. Henrique,0.0,7,paulo-henrique,Paulo Henrique,2.37,Vasco,93716,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
271,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,Andrey Ramos do Nascimento,0.35,294,3.36,13,1.48,8,Andrey,2.3,3,andrey,Andrey,1.08,Coritiba,93787,3.0,6.0,10.0,3.0,5.0,1.0,,,3.0,,,,,,,,,,,
272,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,Marlon Rodrigues Freitas,-0.05,263,4.72,13,1.86,12,M. Freitas,2.9,7,marlon-freitas,Marlon Freitas,1.82,Botafogo,93790,,10.0,8.0,8.0,2.0,,,,4.0,,,,,,,,,,,
273,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_suhRZdC.png,Daniel Sampaio Simões,0.0,265,2.5,13,-0.96,5,Daniel,0.0,6,daniel,Daniel,0.58,Bahia,93791,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
274,2,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,Márcio Almeida de Oliveira,-0.76,327,2.83,13,-0.42,10,Marcinho,-0.6,7,marcinho,Marcinho,1.42,América-MG,93797,4.0,15.0,14.0,2.0,1.0,,,,2.0,,,,,,,,,,,
275,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,Keiller da Silva Nunes,0.0,285,5.08,13,2.78,6,Keiller,0.0,6,keiller,Keiller,2.08,Internacional,93834,,,,,1.0,,,,,,,,,,16.0,11.0,,1.0,,
276,1,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,Cleiton Schwengber,0.87,280,6.03,13,5.81,8,Cleiton,9.0,7,cleiton,Cleiton,4.21,Bragantino,93882,3.0,,1.0,,,,4.0,,,,,1.0,,,23.0,6.0,,,,
277,4,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,Matheus Leonardo Sales Cardoso,0.0,327,4.84,13,3.24,3,Matheusinho,0.0,6,matheusinho,Matheusinho,2.97,América-MG,93886,,2.0,1.0,1.0,5.0,,,,3.0,,1.0,,,,,,,,,
278,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,Breno Henrique Vasconcelos Lopes,2.84,275,5.02,13,9.73,8,B. Lopes,15.0,6,breno-lopes,Breno Lopes,2.56,Palmeiras,93988,1.0,1.0,1.0,,7.0,,,3.0,2.0,,3.0,,,,,,,,,
279,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,John Victor Maciel Furtado,1.06,285,7.76,13,5.47,7,J. Victor,8.5,7,john-victor,John Victor,5.71,Internacional,94044,1.0,,,,2.0,,4.0,,,,,,,,23.0,3.0,,,,
280,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,Matheus Fernandes Siqueira,0.24,280,11.97,13,2.59,12,M. Fernandes,4.1,7,matheus-fernandes,Matheus Fernandes,5.37,Bragantino,94067,3.0,37.0,19.0,4.0,8.0,,,2.0,3.0,1.0,,,,,,,,,,
281,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,Maycon de Andrade Barberan,0.15,264,4.38,13,2.31,11,Maycon,3.6,7,maycon,Maycon,1.85,Corinthians,94154,1.0,14.0,8.0,4.0,3.0,,,,2.0,,2.0,,,,,,,,,
282,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,Guilherme Augusto Vieira dos Santos,0.0,356,5.94,13,-0.01,9,Guilherme,0.0,6,guilherme,Guilherme,2.93,Fortaleza,94207,2.0,5.0,6.0,4.0,12.0,,,1.0,6.0,,3.0,,,1.0,,,,,,
283,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,Adaílson Freire Pereira da Silva,0.0,327,7.0,13,9.64,0,D. Belmonte,0.0,6,dada-belmonte,Dadá Belmonte,0.0,América-MG,94263,,,,,,,,,,,,,,,,,,,,
284,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,Raphael Cavalcante Veiga,0.0,275,17.53,13,3.39,8,R. Veiga,0.0,7,raphael-veiga,Raphael Veiga,8.13,Palmeiras,94509,3.0,7.0,13.0,7.0,17.0,,,2.0,7.0,4.0,,,,1.0,,,,,1.0,
285,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,Lucas da Cruz Oliveira,-0.63,283,7.92,13,1.45,11,Oliveira,2.3,3,oliveira,Oliveira,3.14,Cruzeiro,94514,2.0,9.0,7.0,1.0,10.0,,4.0,,,1.0,,2.0,,,,,,,,
286,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,Pedro Guilherme Abreu dos Santos,-0.15,262,12.05,13,1.05,11,Pedro,1.7,2,pedro,Pedro,4.25,Flamengo,94583,,4.0,4.0,5.0,3.0,,,,4.0,4.0,2.0,,1.0,,,,,,,
287,4,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,Jhegson Sebastián Méndez Carabalí,0.0,276,3.97,13,-0.31,4,J. Méndez,0.0,6,jhegson-mendez,Jhegson Méndez,1.45,São Paulo,94786,1.0,6.0,3.0,,1.0,,,,,,,,,,,,,,,
288,4,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,Rodrigo Andrés Battaglia,-0.16,282,4.53,13,0.89,11,Battaglia,1.4,7,battaglia,Battaglia,1.44,Atlético-MG,94845,2.0,10.0,20.0,4.0,15.0,,,,1.0,,1.0,,,,,,,,,
289,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,Lucas Fernandes da Silva,0.0,263,2.88,13,2.51,8,L. Fernandes,0.0,5,lucas-fernandes,Lucas Fernandes,0.99,Botafogo,94931,1.0,2.0,13.0,6.0,4.0,,,,3.0,,,,,,,,,,,
290,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,Luis Antônio da Rocha Júnior,0.53,280,10.7,13,6.14,12,J. Capixaba,9.6,7,juninho-capixaba,Juninho Capixaba,6.55,Bragantino,94968,3.0,27.0,17.0,4.0,10.0,,4.0,1.0,2.0,2.0,3.0,,,1.0,,,,,,
291,2,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,Nicolas Vichiatto da Silva,0.0,327,3.02,13,-1.12,2,Nicolas,0.0,6,nicolas,Nicolas,-0.3,América-MG,95127,,,2.0,,,,,,,,,,,,,,,,,
292,2,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,Igor Vinícius de Souza,0.0,276,6.0,13,8.22,0,I. Vinícius,0.0,5,igor-vinicius,Igor Vinícius,0.0,São Paulo,95466,,,,,,,,,,,,,,,,,,,,
293,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,Raniele Almeida Melo,0.69,1371,12.31,13,5.13,12,Raniele,8.0,7,raniele,Raniele,4.94,Cuiabá,95556,3.0,30.0,10.0,8.0,20.0,1.0,,,5.0,1.0,1.0,,,,,,,,,
294,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,Marcelo da Conceição Benevenuto Malaquias,-0.16,356,4.77,13,-0.2,2,M. Benevenuto,-0.3,7,marcelo-benevenuto,Marcelo Benevenuto,-0.35,Fortaleza,95638,,,4.0,,1.0,,,,,,,,,,,,,,,
295,4,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,Lucas Kal Schenfeld Progioli,-0.32,327,2.25,13,-0.6,10,L. Kal,-0.9,7,lucas-kal,Lucas Kal,0.62,América-MG,95662,2.0,7.0,9.0,1.0,1.0,,,,1.0,,,,,,,,,,,
296,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,Artur Victor Guimarães,0.0,275,11.86,13,3.33,12,Artur,0.0,7,artur,Artur,6.62,Palmeiras,95799,1.0,12.0,7.0,9.0,16.0,,,1.0,6.0,4.0,3.0,,,3.0,,,,,,
297,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,Luiz Filipe da Rosa Machado - Felipe,-0.85,283,5.89,13,-0.06,13,Machado,0.0,7,machado,Machado,3.25,Cruzeiro,96089,1.0,15.0,12.0,4.0,7.0,,,3.0,6.0,,,,,,,,,,,
298,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,Vinicius Moreira de Lima,0.36,266,12.03,13,2.77,13,Lima,4.4,7,lima,Lima,5.96,Fluminense,96340,1.0,17.0,13.0,6.0,36.0,,,1.0,6.0,3.0,2.0,,,1.0,,,,,,
299,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,Allan Rodrigues de Souza,0.0,262,9.0,13,12.48,0,Allan,0.0,6,allan,Allan,0.0,Flamengo,96652,,,,,,,,,,,,,,,,,,,,
300,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,Fabricio Tomás Bustos Sein,0.72,285,7.53,13,5.94,8,Bustos,9.2,7,bustos,Bustos,4.08,Internacional,96678,1.0,11.0,6.0,1.0,8.0,,3.0,,2.0,,,,,,,,,,,
301,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,Renzo Saravia,0.0,282,6.25,13,1.28,7,Saravia,0.0,2,saravia,Saravia,3.56,Atlético-MG,96725,3.0,12.0,12.0,3.0,13.0,,2.0,,1.0,,,1.0,,,,,,,,
302,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,Eduard Andrés Atuesta Velasco,0.0,275,5.0,13,6.8,0,Atuesta,0.0,5,atuesta,Atuesta,0.0,Palmeiras,96754,,,,,,,,,,,,,,,,,,,,
303,2,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,Luís Eduardo Marques dos Santos,-1.29,356,4.75,13,0.37,2,Dudu,0.6,2,dudu,Dudu,4.45,Fortaleza,97133,,3.0,3.0,,,,1.0,,1.0,,,,,,,,,,,
304,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,Mathías Adalberto Villasanti Rolón,0.25,284,8.06,13,6.55,10,Villasanti,10.2,7,villasanti,Villasanti,6.65,Grêmio,97145,2.0,24.0,18.0,2.0,11.0,,,1.0,5.0,3.0,,,,1.0,,,,,,
305,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,Alesson dos Santos Batista,-0.17,290,2.8,13,-0.41,9,Alesson,-0.6,7,alesson,Alesson,1.84,Goiás,97321,2.0,6.0,3.0,2.0,4.0,,,,1.0,1.0,6.0,,,,,,,,,
306,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,Gustavo Henric da Silva,0.0,264,5.0,13,6.8,0,G. Mosquito,0.0,5,gustavo-mosquito,Gustavo Mosquito,0.0,Corinthians,97450,,,,,,,,,,,,,,,,,,,,
307,1,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,Joriwinnyson Santos dos Anjos Rodrigues,0.0,327,3.0,13,3.96,0,Jori,0.0,6,jori,Jori,0.0,América-MG,97453,,,,,,,,,,,,,,,,,,,,
308,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,Fernando Marçal de Oliveira,0.0,263,10.84,13,5.14,5,Marçal,0.0,6,marcal,Marçal,6.6,Botafogo,97468,3.0,15.0,8.0,3.0,6.0,,3.0,,,,,,,,,,,,,
309,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,Murilo Cerqueira Paim,-2.23,275,8.82,13,1.67,4,Murilo,2.6,2,murilo,Murilo,3.48,Palmeiras,97653,1.0,6.0,6.0,,3.0,,,,,1.0,,,,,,,,,,
310,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,Reynaldo César Moraes,0.0,283,4.14,13,2.35,2,Reynaldo,0.0,6,reynaldo,Reynaldo,4.7,Cruzeiro,97768,,,2.0,,,,2.0,,,,,,,,,,,,,
311,3,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,Leonardo Rech Ortiz,0.0,280,9.0,13,12.48,0,L. Ortiz,0.0,5,leo-ortiz,Léo Ortiz,0.0,Bragantino,97867,,,,,,,,,,,,,,,,,,,,
312,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,Matheus Bahia Santos,0.0,265,3.92,13,-0.92,3,M. Bahia,0.0,6,matheus-bahia,Matheus Bahia,2.13,Bahia,97899,1.0,2.0,5.0,,3.0,,1.0,,,,,,,,,,,,,
313,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,Vitor Eduardo da Silva Matos,0.45,285,6.07,13,5.23,10,Vitão,8.1,2,vitao,Vitão,2.8,Internacional,97900,2.0,10.0,4.0,1.0,2.0,,3.0,,2.0,,,,,,,,,,,
314,2,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_ZD0eKFv.png,Marcos Vinícius da Silva Santos,-0.02,294,1.28,13,0.57,5,M. Vinícius,0.9,6,marcos-vinicius,Marcos Vinícius,0.56,Coritiba,97969,1.0,4.0,3.0,,2.0,1.0,,,,,1.0,,,,,,,,,
315,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,Jhonata Varela da Silva,0.0,284,3.0,13,3.96,0,J. Varela,0.0,5,jhonata-varela,Jhonata Varela,0.0,Grêmio,97993,,,,,,,,,,,,,,,,,,,,
316,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,Erick Luis Conrado de Carvalho,-0.29,293,7.19,13,3.77,11,Erick,5.9,7,erick,Erick,4.63,Athlético-PR,98022,3.0,20.0,19.0,10.0,9.0,,,1.0,6.0,1.0,1.0,,,1.0,,,,,,
317,5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ymwr1lY.png,Alexandre Zurawski,-1.09,285,6.58,13,1.46,8,Alemão,2.3,6,alemao,Alemão,2.95,Internacional,98219,2.0,6.0,9.0,6.0,12.0,,,,2.0,1.0,1.0,,,,,,,,,
318,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,Pedro Raul Garay da Silva,-0.35,267,5.92,13,0.21,11,P. Raul,0.4,7,pedro-raul,Pedro Raul,2.95,Vasco,98225,3.0,2.0,14.0,7.0,10.0,,,,7.0,2.0,8.0,,,1.0,,,,,,
319,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,Victor Hugo Soares dos Santos,-0.73,265,4.83,13,0.41,11,Kanu,0.7,7,kanu,Kanu,2.75,Bahia,98484,2.0,13.0,13.0,3.0,10.0,,3.0,,1.0,,1.0,1.0,,,,,,,,
320,1,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,Vinícius Teodoro Barreta Melo,0.0,1371,1.0,13,1.12,0,V. Barreta,0.0,6,vinicius-barreta,Vinícius Barreta,0.0,Cuiabá,98496,,,,,,,,,,,,,,,,,,,,
321,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,Leonel Di Placido,0.43,263,10.0,13,4.72,12,D. Placido,7.4,7,di-placido,Di Placido,6.38,Botafogo,98605,2.0,28.0,7.0,,4.0,1.0,7.0,2.0,1.0,,1.0,,,,,,,,,
322,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,Benjamín Kuščević Jaramillo,1.43,294,4.45,13,5.76,8,Kuscevic,8.9,7,kuscevic,Kuscevic,2.01,Coritiba,98619,4.0,9.0,12.0,3.0,5.0,,,,,1.0,,,,,,,,,,
323,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,Pedro Victor Delmino da Silva,0.0,282,5.16,13,7.02,1,Pedrinho,0.0,6,pedrinho,Pedrinho,0.0,Atlético-MG,98706,,,,,,,,,,,,,,,,,,,,
324,4,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,Horacio Gabriel Carabajal,-0.74,267,3.62,13,0.76,3,Carabajal,1.2,6,carabajal,Carabajal,2.87,Vasco,98723,,2.0,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,
325,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,Tomás Esteban Cuello,0.01,293,3.67,13,1.01,8,Cuello,1.6,7,cuello,Cuello,2.45,Athlético-PR,98909,,8.0,8.0,3.0,8.0,,,,5.0,,,,,,,,,,,
326,4,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,Gabriel Neves Perdomo,-0.39,276,4.22,13,2.63,11,Gabriel,4.1,7,gabriel,Gabriel,2.15,São Paulo,98976,4.0,18.0,8.0,,1.0,,,,,1.0,,,,,,,,,,
327,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,Lucas Braga Ribeiro,-0.52,277,3.12,13,-0.01,5,L. Braga,0.0,6,lucas-braga,Lucas Braga,1.24,Santos,99119,1.0,4.0,4.0,1.0,6.0,,,,,,2.0,,,,,,,,,
328,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,José Luis Rodríguez Bebanz,-0.6,267,7.3,13,2.8,12,P. Rodríguez,4.4,7,puma-rodriguez,Puma Rodríguez,4.17,Vasco,99213,1.0,26.0,11.0,9.0,8.0,,1.0,,6.0,,2.0,,,,,,,,,
329,4,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,Rodrigo Fernández Cedrés,-1.51,277,4.31,13,-0.62,12,R. Fernández,-0.9,7,rodrigo-fernandez,Rodrigo Fernández,2.06,Santos,99214,5.0,18.0,27.0,5.0,6.0,,,,1.0,1.0,,,,,,,,,,
330,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,Tomás Pochettino,-0.63,356,7.37,13,3.51,13,Pochettino,5.5,7,pochettino,Pochettino,3.83,Fortaleza,99267,,14.0,7.0,8.0,11.0,,,,6.0,2.0,1.0,,,,,,,,,
331,4,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,Everton Morelli Casimiro,-0.09,290,5.47,13,0.87,9,Morelli,1.4,7,morelli,Morelli,3.66,Goiás,99412,1.0,14.0,12.0,4.0,17.0,,,,1.0,1.0,2.0,,,,,,,,,
332,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,Gabriel Baralhas dos Santos,0.0,285,5.11,13,4.36,5,Baralhas,0.0,6,baralhas,Baralhas,2.72,Internacional,99440,,9.0,5.0,2.0,3.0,,,,1.0,,,,,,,,,,,
333,1,https://s.sde.globo.com/media/person_role/2023/07/01/photo_220x220_xGTADbS.png,Agustín Daniel Rossi,0.0,262,7.0,13,-0.01,0,Rossi,0.0,6,rossi,Rossi,0.0,Flamengo,99552,,,,,,,,,,,,,,,,,,,,
334,5,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,Paulo Vitor Fernandes Pereira,0.0,283,3.0,13,,0,P. Vitor,0.0,6,paulo-vitor,Paulo Vitor,0.0,Cruzeiro,99588,,,,,,,,,,,,,,,,,,,,
335,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,Jhon Adolfo Arias Andrade,-0.78,266,8.58,13,-0.18,11,Arias,-0.2,3,arias,Arias,3.55,Fluminense,99815,2.0,19.0,18.0,2.0,26.0,,,2.0,2.0,,5.0,1.0,,,,,,,,
336,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,Paulo Henrique Sampaio Filho,0.0,282,10.32,13,1.48,11,Paulinho,0.0,7,paulinho,Paulinho,5.63,Atlético-MG,99818,,16.0,8.0,5.0,6.0,,,,12.0,3.0,3.0,,,,,,,,,
337,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,Alan Javier Franco,0.3,276,4.97,13,3.56,6,A. Franco,5.5,7,alan-franco,Alan Franco,2.68,São Paulo,99889,2.0,6.0,5.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,
338,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KkK6lCf.png,Jhonny Lucas Flora Barboza,0.0,290,0.66,13,1.73,2,J. Lucas,0.0,6,jhonny-lucas,Jhonny Lucas,-0.4,Goiás,99994,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
339,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,Federico Matías Javier Zaracho,1.05,282,7.79,13,4.75,12,Zaracho,7.4,7,zaracho,Zaracho,3.69,Atlético-MG,100079,3.0,25.0,20.0,4.0,16.0,,,,1.0,1.0,1.0,,,1.0,,,,,,
340,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,Igor Silveira Gomes,0.44,282,5.22,13,1.86,8,I. Gomes,2.9,7,igor-gomes,Igor Gomes,2.4,Atlético-MG,100084,1.0,12.0,8.0,1.0,5.0,,,1.0,,,1.0,,,,,,,,,
341,5,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_ougKVvu.png,Pedro Gabriel Pereira Lopes,0.0,327,7.0,13,9.64,0,Pedrinho,0.0,6,pedrinho,Pedrinho,0.0,América-MG,100103,,,,,,,,,,,,,,,,,,,,
342,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,Luis Geovanny Segovia Vega,0.0,263,2.04,13,2.11,2,L. Segovia,0.0,6,luis-segovia,Luis Segovia,-0.4,Botafogo,100453,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
