,atletas.jogos_num,atletas.preco_num,atletas.pontos_num,atletas.status_id,atletas.posicao_id,atletas.apelido,atletas.atleta_id,atletas.rodada_id,atletas.apelido_abreviado,atletas.foto,atletas.slug,atletas.clube_id,atletas.nome,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.media_num,DS,FC,FS,CA,FD,FF,G,I,SG,V,DE,GS,DP,A,FT,PS,GC,PC,CV,PP
262,0,5.0,0.0,5,4,Raul,92496,3,Raul,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,raul,280,Raul Lô Gonçalves,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
263,3,5.02,3.7,7,5,Deyverson,92708,3,Deyverson,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,deyverson,1371,Deyverson Brum Silva Acosta,Cuiabá,0.65,,2.23,1.0,4.0,5.0,2.0,1.0,3.0,,4.0,,,,,,,1.0,,,,,
264,3,13.14,13.4,7,5,Bruno Rodrigues,92811,3,B. Rodrigues,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,bruno-rodrigues,283,Bruno Rafael Rodrigues do Nascimento,Cruzeiro,2.75,,10.23,3.0,2.0,6.0,,4.0,5.0,2.0,1.0,,,,,,,,,,,,
265,1,2.06,0.0,6,5,Júnior Moraes,93014,3,J. Moraes,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ocUzKxZ.png,junior-moraes,264,Aluísio Chaves Ribeiro Moraes Júnior,Corinthians,0.0,,0.2,,1.0,1.0,,,,,,,,,,,,,,,,,
266,3,7.47,7.7,7,4,Mateus Vital,93108,3,M. Vital,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,mateus-vital,283,Mateus da Silva Vital Assumpção,Cruzeiro,1.59,,5.5,6.0,3.0,5.0,,1.0,2.0,,1.0,,,,,,1.0,,,,,,
267,1,4.06,0.0,6,3,Chancellor,93166,3,Chancellor,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ntiY1fN.png,chancellor,294,Jhon Carlos Chancellor Cedeño,Coritiba,0.0,,2.3,2.0,,,,,,,1.0,,,,,,,,,,,,
268,0,4.0,0.0,6,2,Rafael Ramos,93236,3,R. Ramos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,rafael-ramos,264,Rafael António Figueiredo Ramos,Corinthians,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
269,0,3.0,0.0,6,3,Joel Carli,93414,3,J. Carli,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_bm3BBvm.png,joel-carli,263,Mauro Joel Carli,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
270,2,14.48,0.0,7,5,Wanderson,93478,3,Wanderson,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,wanderson,285,Wanderson Maciel Sousa Campos,Internacional,0.0,,10.8,6.0,3.0,3.0,,,1.0,1.0,,,,,,,1.0,,,,,,
271,1,5.99,1.6,7,4,Benítez,93550,3,Benítez,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,benitez,327,Martín Nicolás Benítez,América-MG,-2.01,,1.6,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
272,2,4.35,1.5,6,2,Gabriel Inocêncio,93702,3,G. Inocêncio,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,gabriel-inocencio,277,Gabriel de Souza Inocêncio,Santos,-0.28,,3.25,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,
273,0,4.0,0.0,6,2,Paulo Henrique,93716,3,P. Henrique,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,paulo-henrique,267,Paulo Henrique de Oliveira Alves,Vasco,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
274,3,3.75,0.0,6,4,Andrey,93787,3,Andrey,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,andrey,294,Andrey Ramos do Nascimento,Coritiba,-0.54,,0.7,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,,
275,2,3.98,0.0,6,4,Marlon Freitas,93790,3,M. Freitas,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,marlon-freitas,263,Marlon Rodrigues Freitas,Botafogo,-0.65,,0.0,,,,,,,,,,,,,,,,,,,,
276,1,3.79,0.0,7,4,Daniel,93791,3,Daniel,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_suhRZdC.png,daniel,265,Daniel Sampaio Simões,Bahia,0.0,,1.2,1.0,,,,,,,,,,,,,,,,,,,
277,1,3.31,0.0,7,2,Marcinho,93797,3,Marcinho,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,marcinho,327,Márcio Almeida de Oliveira,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
278,1,5.43,0.0,7,1,Keiller,93834,3,Keiller,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,keiller,285,Keiller da Silva Nunes,Internacional,0.0,,2.0,,,,,,,,,,,3.0,1.0,,,,,,,,
279,0,3.83,-3.0,3,1,Cleiton,93882,3,Cleiton,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,cleiton,280,Cleiton Schwengber,Bragantino,-3.17,,-3.0,,,,,,,,,,,,,,,,,,,1.0,
280,3,4.84,4.2,6,4,Matheusinho,93886,3,Matheusinho,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,matheusinho,327,Matheus Leonardo Sales Cardoso,América-MG,0.69,,2.97,2.0,1.0,5.0,,3.0,1.0,,1.0,,,,,,,,,,,,
281,1,3.55,0.0,6,5,Breno Lopes,93988,3,B. Lopes,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,breno-lopes,275,Breno Henrique Vasconcelos Lopes,Palmeiras,0.0,,0.5,,,1.0,,,,,,,,,,,,,,,,,
282,2,6.94,7.0,6,1,John Victor,94044,3,J. Victor,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,john-victor,285,John Victor Maciel Furtado,Internacional,1.13,,5.5,,,,,,,,,1.0,,7.0,1.0,,,,,,,,
283,3,11.26,5.3,7,4,Matheus Fernandes,94067,3,M. Fernandes,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,matheus-fernandes,280,Matheus Fernandes Siqueira,Bragantino,0.62,,6.0,14.0,1.0,3.0,,,,,,,,,,,,,,,,,
284,2,3.92,1.1,2,4,Maycon,94154,3,Maycon,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,maycon,264,Maycon de Andrade Barberan,Corinthians,-0.25,,0.8,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,
285,3,7.32,4.1,6,5,Guilherme,94207,3,Guilherme,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_3PZjGEk.png,guilherme,356,Guilherme Augusto Vieira dos Santos,Fortaleza,0.05,,5.5,3.0,4.0,5.0,1.0,5.0,2.0,,,,,,,,1.0,,,,,,
286,0,7.0,0.0,6,4,Dadá Belmonte,94263,3,D. Belmonte,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,dada-belmonte,327,Adaílson Freire Pereira da Silva,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
287,1,19.2,15.1,7,4,Raphael Veiga,94509,3,R. Veiga,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,raphael-veiga,275,Raphael Cavalcante Veiga,Palmeiras,-1.8,,15.1,,2.0,3.0,,1.0,,1.0,,,,,,,1.0,,,,,,
288,2,9.48,0.0,7,3,Oliveira,94514,3,Oliveira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,oliveira,283,Lucas da Cruz Oliveira,Cruzeiro,0.0,,5.3,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,
289,3,14.33,3.6,7,5,Pedro,94583,3,Pedro,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,pedro,262,Pedro Guilherme Abreu dos Santos,Flamengo,-0.66,,5.0,2.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,
290,1,6.13,0.0,6,4,Jhegson Méndez,94786,3,J. Méndez,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,jhegson-mendez,276,Jhegson Sebastián Méndez Carabalí,São Paulo,0.0,,2.5,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
291,1,5.08,0.9,6,4,Battaglia,94845,3,Battaglia,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,battaglia,282,Rodrigo Andrés Battaglia,Atlético-MG,-1.92,,0.9,1.0,1.0,,,,,,,,,,,,,,,,,,
292,3,10.18,5.25,7,6,Eduardo Coudet,94853,3,E. Coudet,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_K9oIOl5.png,eduardo-coudet,282,Eduardo Germán Coudet,Atlético-MG,0.36,,5.31,,,,,,,,,,1.0,,,,,,,,,,
293,2,3.48,0.0,6,4,Lucas Fernandes,94931,3,L. Fernandes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,lucas-fernandes,263,Lucas Fernandes da Silva,Botafogo,0.0,,0.4,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
294,3,5.49,1.6,7,2,Juninho Capixaba,94968,3,J. Capixaba,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,juninho-capixaba,280,Luis Antônio da Rocha Júnior,Bragantino,-0.25,,1.4,4.0,7.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
295,0,5.0,0.0,7,2,Nicolas,95127,3,Nicolas,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,nicolas,327,Nicolas Vichiatto da Silva,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
296,0,4.0,0.0,6,2,Orejuela,95352,3,Orejuela,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ReeiLCz.png,orejuela,276,Luis Manuel Orejuela García,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
297,0,6.0,0.0,5,2,Igor Vinícius,95466,3,I. Vinícius,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,igor-vinicius,276,Igor Vinícius de Souza,São Paulo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
298,3,12.06,-0.4,7,4,Raniele,95556,3,Raniele,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,raniele,1371,Raniele Almeida Melo,Cuiabá,-1.5,,5.73,6.0,4.0,6.0,1.0,1.0,,1.0,,,,,,,,,,,,,
299,0,7.0,0.0,6,3,Marcelo Benevenuto,95638,3,M. Benevenuto,https://s.sde.globo.com/media/person_role/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,marcelo-benevenuto,356,Marcelo da Conceição Benevenuto Malaquias,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
300,2,3.35,0.0,6,4,Lucas Kal,95662,3,L. Kal,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,lucas-kal,327,Lucas Kal Schenfeld Progioli,América-MG,0.0,,0.55,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
301,0,5.0,0.0,6,3,Nathan Silva,95794,3,N. Silva,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wWDrucr.png,nathan-silva,282,Nathanael Ananias da Silva,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
302,3,9.17,6.2,7,5,Artur,95799,3,Artur,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,artur,275,Artur Victor Guimarães,Palmeiras,0.61,,6.3,4.0,2.0,3.0,,3.0,2.0,1.0,,,,,,,,,,,,,
303,3,5.49,5.5,6,4,Machado,96089,3,Machado,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,machado,283,Luiz Filipe da Rosa Machado - Felipe,Cruzeiro,1.02,,4.03,1.0,2.0,3.0,,,,,,,,,,,2.0,,,,,,
304,3,9.71,3.1,6,4,Lima,96340,3,Lima,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_SbZCjV5.png,lima,266,Vinicius Moreira de Lima,Fluminense,-0.67,,6.6,5.0,5.0,9.0,,1.0,2.0,1.0,,,,,,,,,,,,,
305,0,9.0,0.0,6,4,Allan,96652,3,Allan,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AuDILu6.png,allan,282,Allan Rodrigues de Souza,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
306,1,7.06,7.1,6,2,Bustos,96678,3,Bustos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,bustos,285,Fabricio Tomás Bustos Sein,Internacional,0.06,,7.1,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
307,3,7.15,4.3,2,2,Saravia,96725,3,Saravia,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,saravia,282,Renzo Saravia,Atlético-MG,0.39,,3.8,5.0,6.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,
308,0,5.0,0.0,5,4,Atuesta,96754,3,Atuesta,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,atuesta,275,Eduard Andrés Atuesta Velasco,Palmeiras,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
309,0,6.0,0.0,6,2,Dudu,97133,3,Dudu,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_mKqqGHb.png,dudu,356,Luís Eduardo Marques dos Santos,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
310,1,4.45,0.0,5,4,Villasanti,97145,3,Villasanti,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,villasanti,284,Mathías Adalberto Villasanti Rolón,Grêmio,0.0,,2.9,2.0,,1.0,,,,,,,,,,,,,,,,,
311,0,3.0,0.0,6,5,Alesson,97321,3,Alesson,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,alesson,290,Alesson dos Santos Batista,Goiás,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
312,0,5.0,0.0,5,5,Gustavo Mosquito,97450,3,G. Mosquito,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,gustavo-mosquito,264,Gustavo Henric da Silva,Corinthians,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
313,0,3.0,0.0,6,1,Jori,97453,3,Jori,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,jori,327,Joriwinnyson Santos dos Anjos Rodrigues,América-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
314,1,9.6,2.2,7,2,Marçal,97468,3,Marçal,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,marcal,263,Fernando Marçal de Oliveira,Botafogo,-3.4,,2.2,1.0,,2.0,,,,,,,,,,,,,,,,,
315,3,11.05,10.6,7,3,Murilo,97653,3,Murilo,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,murilo,275,Murilo Cerqueira Paim,Palmeiras,2.32,,3.77,4.0,5.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
316,1,4.34,5.0,6,3,Reynaldo,97768,3,Reynaldo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,reynaldo,283,Reynaldo César Moraes,Cruzeiro,0.34,,5.0,,,,,,,,,1.0,,,,,,,,,,,
317,0,9.0,0.0,5,3,Léo Ortiz,97867,3,L. Ortiz,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,leo-ortiz,280,Leonardo Rech Ortiz,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
318,1,4.99,4.9,7,2,Matheus Bahia,97899,3,M. Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,matheus-bahia,265,Matheus Bahia Santos,Bahia,-0.01,,4.9,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
319,3,6.2,7.4,7,3,Vitão,97900,3,Vitão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,vitao,285,Vitor Eduardo da Silva Matos,Internacional,1.79,,3.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
320,0,2.0,0.0,6,2,Marcos Vinícius,97969,3,M. Vinícius,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_ZD0eKFv.png,marcos-vinicius,294,Marcos Vinícius da Silva Santos,Coritiba,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
321,0,3.0,0.0,5,4,Jhonata Varela,97993,3,J. Varela,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,jhonata-varela,284,Jhonata Varela da Silva,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
322,3,2.99,0.6,7,4,Erick,98022,3,Erick,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,erick,293,Erick Luis Conrado de Carvalho,Athlético-PR,-0.15,,0.03,2.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,
323,3,7.67,-1.9,7,5,Alemão,98219,3,Alemão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ymwr1lY.png,alemao,285,Alexandre Zurawski,Internacional,-1.59,,2.97,4.0,7.0,5.0,1.0,2.0,3.0,,1.0,,,,,,,,,,,,
324,3,5.79,1.3,7,5,Pedro Raul,98225,3,P. Raul,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,pedro-raul,267,Pedro Raul Garay da Silva,Vasco,-0.64,,3.77,2.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,
325,2,5.41,5.9,7,3,Kanu,98484,3,Kanu,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,kanu,265,Victor Hugo Soares dos Santos,Bahia,0.64,,3.65,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,
326,0,1.0,0.0,6,1,Vinícius Barreta,98496,3,V. Barreta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,vinicius-barreta,1371,Vinícius Teodoro Barreta Melo,Cuiabá,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
327,3,4.92,3.6,7,2,Di Placido,98605,3,D. Placido,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,di-placido,263,Leonel Di Placido,Botafogo,0.61,,2.2,7.0,3.0,,2.0,1.0,,,1.0,,,,,,,,,,,,
328,3,3.7,0.9,7,3,Kuscevic,98619,3,Kuscevic,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,kuscevic,294,Benjamín Kuščević Jaramillo,Coritiba,-0.31,,1.37,4.0,5.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
329,1,5.16,0.0,5,4,Pedrinho,98706,3,Pedrinho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,pedrinho,282,Pedro Victor Delmino da Silva,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
330,1,3.93,1.6,6,4,Carabajal,98723,3,Carabajal,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,carabajal,267,Horacio Gabriel Carabajal,Vasco,-1.07,,1.6,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,
331,1,3.56,0.0,6,5,Cuello,98909,3,Cuello,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,cuello,293,Tomás Esteban Cuello,Athlético-PR,0.0,,2.3,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
332,3,3.53,1.2,2,4,Gabriel,98976,3,Gabriel,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,gabriel,276,Gabriel Neves Perdomo,São Paulo,-0.11,,1.37,3.0,,1.0,,,,,,,,,,,,,,,,,
333,0,5.0,0.0,6,5,Lucas Braga,99119,3,L. Braga,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,lucas-braga,277,Lucas Braga Ribeiro,Santos,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
334,3,5.51,4.8,7,2,Puma Rodríguez,99213,3,P. Rodríguez,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,puma-rodriguez,267,José Luis Rodríguez Bebanz,Vasco,0.82,,2.9,5.0,2.0,2.0,,,3.0,,1.0,,,,,,,,,,,,
335,3,4.72,2.2,7,4,Rodrigo Fernández,99214,3,R. Fernández,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,rodrigo-fernandez,277,Rodrigo Fernández Cedrés,Santos,0.01,,2.27,6.0,9.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,
336,3,6.04,2.9,7,4,Pochettino,99267,3,Pochettino,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_pDAkCEV.png,pochettino,356,Tomás Pochettino,Fortaleza,0.2,,2.9,2.0,,3.0,,2.0,3.0,,,,,,,,,,,,,,
337,3,4.01,0.4,7,4,Morelli,99412,3,Morelli,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,morelli,290,Everton Morelli Casimiro,Goiás,-0.5,,2.3,3.0,2.0,5.0,,,2.0,,2.0,,,,,,,,,,,,
338,2,4.84,0.0,6,4,Baralhas,99440,3,Baralhas,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,baralhas,285,Gabriel Baralhas dos Santos,Internacional,0.0,,2.15,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
339,2,9.08,1.9,7,4,Arias,99815,3,Arias,https://s.sde.globo.com/media/person_role/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,arias,266,Jhon Adolfo Arias Andrade,Fluminense,-0.82,,1.75,1.0,2.0,6.0,,,,,1.0,,,,,,,,,,,,
340,3,9.61,6.1,6,5,Paulinho,99818,3,Paulinho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,paulinho,282,Paulo Henrique Sampaio Filho,Atlético-MG,0.9,,5.1,5.0,,1.0,,6.0,2.0,,,,,,,,,,,,,,
341,1,5.23,0.0,6,3,Alan Franco,99889,3,A. Franco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,alan-franco,276,Alan Javier Franco,São Paulo,0.0,,2.1,2.0,1.0,,,,,,,,,,,,,,,,,,
342,2,0.66,0.0,6,4,Jhonny Lucas,99994,3,J. Lucas,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KkK6lCf.png,jhonny-lucas,290,Jhonny Lucas Flora Barboza,Goiás,0.0,,-0.4,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
343,3,5.74,-0.3,6,4,Zaracho,100079,3,Zaracho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_d4nyoPf.png,zaracho,282,Federico Matías Javier Zaracho,Atlético-MG,-1.16,,1.37,2.0,7.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,
344,0,7.0,0.0,7,4,Igor Gomes,100084,3,I. Gomes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,igor-gomes,282,Igor Silveira Gomes,Atlético-MG,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
345,1,3.23,0.0,6,3,Luis Segovia,100453,3,L. Segovia,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,luis-segovia,263,Luis Geovanny Segovia Vega,Botafogo,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
346,3,8.92,0.2,7,5,Yuri Alberto,100652,3,Y. Alberto,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,yuri-alberto,264,Yuri Alberto Monteiro da Silva,Corinthians,-1.26,,1.73,1.0,7.0,6.0,,1.0,3.0,,5.0,,,,,,,,,,,,
347,2,4.35,0.0,6,4,Liziero,100761,3,Liziero,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,liziero,294,Igor Matheus Liziero Pereira,Coritiba,0.0,,1.9,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
348,0,6.0,0.0,6,1,Brenno,100830,3,Brenno,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,brenno,284,Brenno Oliveira Fraga Costa,Grêmio,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
349,0,3.0,0.0,6,2,Lucas Esteves,100846,3,L. Esteves,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,lucas-esteves,356,Lucas Esteves de Souza,Fortaleza,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
350,0,10.0,0.0,6,2,Luan Cândido,100848,3,L. Cândido,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,luan-candido,280,Luan Cândido de Almeida,Bragantino,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
351,2,2.66,1.0,6,4,Ronald Lopes,100969,3,R. Lopes,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,ronald-lopes,1371,Ronald dos Santos Lopes,Cuiabá,-0.07,,0.6,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
352,3,6.62,1.7,7,5,Júnior Santos,101002,3,J. Santos,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,junior-santos,263,José Antonio dos Santos Júnior,Botafogo,-0.69,,4.67,3.0,3.0,2.0,,,3.0,1.0,1.0,,,,,,,,,,,,
353,3,5.37,4.6,7,4,Diego,101027,3,Diego,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,diego,290,Jackson Diego Ibrahim Fagundes,Goiás,0.97,,3.0,4.0,3.0,7.0,,,2.0,,,,,,,,,,,,,,
354,3,13.07,6.9,7,5,Vitor Jacaré,101201,3,V. Jacaré,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,vitor-jacare,265,Francisco Vítor Silva Costa,Bahia,0.76,,8.63,10.0,4.0,5.0,2.0,1.0,3.0,1.0,,,,,,,,1.0,,,,,
