,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.rodada_id,atletas.nome,atletas.apelido_abreviado,atletas.apelido,atletas.clube_id,atletas.jogos_num,atletas.foto,atletas.media_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.preco_num,atletas.posicao_id,atletas.status_id,A,DS,FC,FD,FF,FS,I,SG,DE,GS,FT,G,PP,CA,CV,DP,V,PS,GC,PC
271,93550,6.6,,4,Martín Nicolás Benítez,Benítez,Benítez,327,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,4.1,benitez,América-MG,1.18,7.17,4,7,,3.0,5.0,1.0,,4.0,1.0,,,,1.0,,,,,,,,,
272,93702,0.1,,4,Gabriel de Souza Inocêncio,G. Inocêncio,Gabriel Inocêncio,277,3,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,2.2,gabriel-inocencio,Santos,-0.4,3.95,2,6,,2.0,5.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,
273,93716,0.0,,4,Paulo Henrique de Oliveira Alves,P. Henrique,Paulo Henrique,267,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,0.0,paulo-henrique,Vasco,0.0,4.0,2,6,,,,,,,,,,,,,,,,,,,,
274,93787,0.0,,4,Andrey Ramos do Nascimento,Andrey,Andrey,294,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,0.7,andrey,Coritiba,0.0,3.75,4,6,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0
275,93790,4.5,,4,Marlon Rodrigues Freitas,M. Freitas,Marlon Freitas,263,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,1.5,marlon-freitas,Botafogo,0.9,4.88,4,6,,2.0,1.0,,3.0,,,,,,,,,,,,,,,
276,93791,0.0,,4,Daniel Sampaio Simões,Daniel,Daniel,265,1,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_suhRZdC.png,1.2,daniel,Bahia,0.0,3.79,4,6,,1.0,,,,,,,,,,,,,,,,,,
277,93797,2.3,,4,Márcio Almeida de Oliveira,Marcinho,Marcinho,327,2,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,1.15,marcinho,América-MG,0.03,3.34,2,2,,2.0,3.0,,1.0,,,,,,,,,,,,,,,
278,93834,6.0,,4,Keiller da Silva Nunes,Keiller,Keiller,285,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,4.0,keiller,Internacional,0.67,6.1,1,2,,,,,,,,,4.0,3.0,,,,,,1.0,,,,
279,93882,0.0,,4,Cleiton Schwengber,Cleiton,Cleiton,280,0,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,-3.0,cleiton,Bragantino,0.0,3.83,1,6,,,,,,,,,,,,,,,1.0,,,,,
280,93886,0.0,,4,Matheus Leonardo Sales Cardoso,Matheusinho,Matheusinho,327,3,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,2.97,matheusinho,América-MG,0.0,4.84,4,6,,2.0,1.0,3.0,1.0,5.0,1.0,,,,,,,,,,,,,
281,93988,0.0,,4,Breno Henrique Vasconcelos Lopes,B. Lopes,Breno Lopes,275,1,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,0.5,breno-lopes,Palmeiras,0.0,3.55,5,6,,,,,,1.0,,,,,,,,,,,,,,
282,94044,0.0,,4,John Victor Maciel Furtado,J. Victor,John Victor,285,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,5.5,john-victor,Internacional,0.0,6.94,1,2,,,,,,,,1.0,7.0,1.0,,,,,,,,,,
283,94067,12.7,,4,Matheus Fernandes Siqueira,M. Fernandes,Matheus Fernandes,280,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,7.67,matheus-fernandes,Bragantino,2.32,13.58,4,7,1.0,14.0,3.0,,1.0,4.0,,,,,,1.0,,1.0,,,,,,
284,94154,0.0,,4,Maycon de Andrade Barberan,Maycon,Maycon,264,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,0.8,maycon,Corinthians,0.0,3.92,4,7,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
285,94207,0.0,,4,Guilherme Augusto Vieira dos Santos,Guilherme,Guilherme,356,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,5.5,guilherme,Fortaleza,0.0,7.32,5,6,1.0,3.0,4.0,5.0,2.0,5.0,,,,,,,,1.0,,,,,,
286,94263,0.0,,4,Adaílson Freire Pereira da Silva,D. Belmonte,Dadá Belmonte,327,0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,0.0,dada-belmonte,América-MG,0.0,7.0,4,6,,,,,,,,,,,,,,,,,,,,
287,94509,12.8,,4,Raphael Cavalcante Veiga,R. Veiga,Raphael Veiga,275,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,13.95,raphael-veiga,Palmeiras,0.69,19.89,4,7,1.0,2.0,6.0,2.0,3.0,5.0,,,,,,2.0,,1.0,,,,,,
288,94514,-0.8,,4,Lucas da Cruz Oliveira,Oliveira,Oliveira,283,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,3.27,oliveira,Cruzeiro,-1.54,7.94,3,7,,1.0,3.0,,,3.0,,1.0,,,,1.0,,2.0,1.0,,,,,
289,94583,0.0,,4,Pedro Guilherme Abreu dos Santos,Pedro,Pedro,262,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,5.0,pedro,Flamengo,0.0,14.33,5,7,,2.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,
290,94786,1.2,,4,Jhegson Sebastián Méndez Carabalí,J. Méndez,Jhegson Méndez,276,2,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,1.85,jhegson-mendez,São Paulo,-1.18,4.95,4,6,,4.0,2.0,,,1.0,,,,,,,,1.0,,,,,,
291,94845,2.9,,4,Rodrigo Andrés Battaglia,Battaglia,Battaglia,282,2,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,1.9,battaglia,Atlético-MG,0.29,5.37,4,7,,3.0,2.0,,1.0,2.0,,,,,,,,1.0,,,,,,
292,94853,2.41,,4,Eduardo Germán Coudet,E. Coudet,Eduardo Coudet,282,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_K9oIOl5.png,4.58,eduardo-coudet,Atlético-MG,-0.48,9.7,6,7,,,,,,,,,,,,,,,,,1.0,,,
293,94931,0.3,,4,Lucas Fernandes da Silva,L. Fernandes,Lucas Fernandes,263,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,0.37,lucas-fernandes,Botafogo,-0.53,2.95,4,6,,1.0,4.0,,2.0,1.0,,,,,,,,1.0,,,,,,
294,94968,11.9,,4,Luis Antônio da Rocha Júnior,J. Capixaba,Juninho Capixaba,280,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,4.02,juninho-capixaba,Bragantino,2.74,8.23,2,7,1.0,9.0,11.0,1.0,3.0,4.0,,,,,,,,2.0,,,,,,
295,95127,0.0,,4,Nicolas Vichiatto da Silva,Nicolas,Nicolas,327,0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,0.0,nicolas,América-MG,0.0,5.0,2,7,,,,,,,,,,,,,,,,,,,,
296,95352,0.0,,4,Luis Manuel Orejuela García,Orejuela,Orejuela,276,0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ReeiLCz.png,0.0,orejuela,São Paulo,0.0,4.0,2,6,,,,,,,,,,,,,,,,,,,,
297,95466,0.0,,4,Igor Vinícius de Souza,I. Vinícius,Igor Vinícius,276,0,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,0.0,igor-vinicius,São Paulo,0.0,6.0,2,5,,,,,,,,,,,,,,,,,,,,
298,95556,2.9,,4,Raniele Almeida Melo,Raniele,Raniele,1371,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,5.02,raniele,Cuiabá,0.04,12.1,4,7,,8.0,4.0,1.0,,7.0,,,,,,1.0,,1.0,,,,,,
299,95638,0.0,,4,Marcelo da Conceição Benevenuto Malaquias,M. Benevenuto,Marcelo Benevenuto,356,0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,0.0,marcelo-benevenuto,Fortaleza,0.0,7.0,3,5,,,,,,,,,,,,,,,,,,,,
300,95662,0.0,,4,Lucas Kal Schenfeld Progioli,L. Kal,Lucas Kal,327,3,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,0.37,lucas-kal,América-MG,-0.56,2.79,4,6,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,
301,95794,0.0,,4,Nathanael Ananias da Silva,N. Silva,Nathan Silva,282,0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wWDrucr.png,0.0,nathan-silva,Atlético-MG,0.0,5.0,3,6,,,,,,,,,,,,,,,,,,,,
302,95799,8.5,,4,Artur Victor Guimarães,Artur,Artur,275,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,6.85,artur,Palmeiras,1.27,10.44,5,7,,4.0,3.0,3.0,3.0,3.0,,,,,,2.0,,,,,,,,
303,96089,1.2,,4,Luiz Filipe da Rosa Machado - Felipe,Machado,Machado,283,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,3.32,machado,Cruzeiro,-0.48,5.01,4,7,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,
304,96340,12.9,,4,Vinicius Moreira de Lima,Lima,Lima,266,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_SbZCjV5.png,8.17,lima,Fluminense,2.75,12.46,4,7,,7.0,5.0,2.0,3.0,10.0,,,,,,2.0,,,,,,,,
305,96652,0.0,,4,Allan Rodrigues de Souza,Allan,Allan,282,0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AuDILu6.png,0.0,allan,Atlético-MG,0.0,9.0,4,6,,,,,,,,,,,,,,,,,,,,
306,96678,5.4,,4,Fabricio Tomás Bustos Sein,Bustos,Bustos,285,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,6.25,bustos,Internacional,0.33,7.39,2,7,,3.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,
307,96725,0.0,,4,Renzo Saravia,Saravia,Saravia,282,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,3.8,saravia,Atlético-MG,0.0,7.15,2,6,,5.0,6.0,1.0,,4.0,,1.0,,,,,,1.0,,,,,,
308,96754,0.0,,4,Eduard Andrés Atuesta Velasco,Atuesta,Atuesta,275,0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,0.0,atuesta,Palmeiras,0.0,5.0,4,5,,,,,,,,,,,,,,,,,,,,
309,97133,0.0,,4,Luís Eduardo Marques dos Santos,Dudu,Dudu,356,0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,0.0,dudu,Fortaleza,0.0,6.0,2,6,,,,,,,,,,,,,,,,,,,,
310,97145,0.0,,4,Mathías Adalberto Villasanti Rolón,Villasanti,Villasanti,284,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,2.9,villasanti,Grêmio,0.0,4.45,4,6,,2.0,,,,1.0,,,,,,,,,,,,,,
311,97321,1.2,,4,Alesson dos Santos Batista,Alesson,Alesson,290,1,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,1.2,alesson,Goiás,-0.57,2.43,5,6,,1.0,,,,,,,,,,,,,,,,,,
312,97450,0.0,,4,Gustavo Henric da Silva,G. Mosquito,Gustavo Mosquito,264,0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,0.0,gustavo-mosquito,Corinthians,0.0,5.0,5,5,,,,,,,,,,,,,,,,,,,,
313,97453,0.0,,4,Joriwinnyson Santos dos Anjos Rodrigues,Jori,Jori,327,0,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,0.0,jori,América-MG,0.0,3.0,1,6,,,,,,,,,,,,,,,,,,,,
314,97468,0.0,,4,Fernando Marçal de Oliveira,Marçal,Marçal,263,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,2.2,marcal,Botafogo,0.0,9.6,2,7,,1.0,,,,2.0,,,,,,,,,,,,,,
315,97653,0.0,,4,Murilo Cerqueira Paim,Murilo,Murilo,275,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,3.77,murilo,Palmeiras,0.0,11.05,3,5,,4.0,5.0,,,2.0,,,,,,1.0,,1.0,,,,,,
316,97768,0.0,,4,Reynaldo César Moraes,Reynaldo,Reynaldo,283,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,5.0,reynaldo,Cruzeiro,0.0,4.34,3,6,,,,,,,,1.0,,,,,,,,,,,,
317,97867,0.0,,4,Leonardo Rech Ortiz,L. Ortiz,Léo Ortiz,280,0,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,0.0,leo-ortiz,Bragantino,0.0,9.0,3,5,,,,,,,,,,,,,,,,,,,,
318,97899,1.5,,4,Matheus Bahia Santos,M. Bahia,Matheus Bahia,265,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,3.2,matheus-bahia,Bahia,-0.41,4.58,2,7,,2.0,5.0,,,3.0,,1.0,,,,,,1.0,,,,,,
319,97900,0.0,,4,Vitor Eduardo da Silva Matos,Vitão,Vitão,285,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,2.25,vitao,Internacional,-1.1,5.1,3,7,,3.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,
320,97969,0.1,,4,Marcos Vinícius da Silva Santos,M. Vinícius,Marcos Vinícius,294,1,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_ZD0eKFv.png,0.1,marcos-vinicius,Coritiba,-0.58,1.42,2,6,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
321,97993,0.0,,4,Jhonata Varela da Silva,J. Varela,Jhonata Varela,284,0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,0.0,jhonata-varela,Grêmio,0.0,3.0,4,5,,,,,,,,,,,,,,,,,,,,
322,98022,11.7,,4,Erick Luis Conrado de Carvalho,Erick,Erick,293,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,2.95,erick,Athlético-PR,2.94,5.93,4,7,,5.0,10.0,2.0,,1.0,1.0,,,,,1.0,,2.0,,,,,,
323,98219,0.0,,4,Alexandre Zurawski,Alemão,Alemão,285,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ymwr1lY.png,2.97,alemao,Internacional,0.0,7.67,5,7,,4.0,7.0,2.0,3.0,5.0,1.0,,,,,,,1.0,,,,,,
324,98225,8.5,,4,Pedro Raul Garay da Silva,P. Raul,Pedro Raul,267,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,4.95,pedro-raul,Vasco,1.91,7.7,5,7,,2.0,5.0,2.0,1.0,4.0,3.0,,,,,2.0,,2.0,,,,,,
325,98484,1.4,,4,Victor Hugo Soares dos Santos,Kanu,Kanu,265,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,2.9,kanu,Bahia,-0.53,4.88,3,7,,3.0,3.0,,,2.0,,1.0,,,,,,,,,,,,
326,98496,0.0,,4,Vinícius Teodoro Barreta Melo,V. Barreta,Vinícius Barreta,1371,0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,0.0,vinicius-barreta,Cuiabá,0.0,1.0,1,6,,,,,,,,,,,,,,,,,,,,
327,98605,13.6,,4,Leonel Di Placido,D. Placido,Di Placido,263,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,5.05,di-placido,Botafogo,3.12,8.04,2,6,1.0,10.0,3.0,1.0,,,1.0,1.0,,,,,,2.0,,,,,,
328,98619,0.0,,4,Benjamín Kuščević Jaramillo,Kuscevic,Kuscevic,294,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,1.37,kuscevic,Coritiba,0.0,3.7,3,7,,4.0,5.0,,1.0,2.0,,,,,,,,1.0,,,,,,
329,98706,0.0,,4,Pedro Victor Delmino da Silva,Pedrinho,Pedrinho,282,1,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,0.0,pedrinho,Atlético-MG,0.0,5.16,4,5,,,,,,,,,,,,,,,,,,,,
330,98723,0.0,,4,Horacio Gabriel Carabajal,Carabajal,Carabajal,267,1,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,1.6,carabajal,Vasco,0.0,3.93,4,6,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,
331,98909,0.0,,4,Tomás Esteban Cuello,Cuello,Cuello,293,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,2.3,cuello,Athlético-PR,0.0,3.56,5,6,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
332,98976,1.4,,4,Gabriel Neves Perdomo,Gabriel,Gabriel,276,4,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,1.38,gabriel,São Paulo,0.03,3.56,4,7,,5.0,,,,1.0,,,,,,,,1.0,,,,,,
333,99119,-0.6,,4,Lucas Braga Ribeiro,L. Braga,Lucas Braga,277,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,-0.6,lucas-braga,Santos,-1.68,3.32,5,6,,,2.0,,,,,,,,,,,,,,,,,
334,99213,3.5,,4,José Luis Rodríguez Bebanz,P. Rodríguez,Puma Rodríguez,267,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,3.05,puma-rodriguez,Vasco,0.17,5.68,2,7,,8.0,4.0,,3.0,3.0,1.0,,,,,,,,,,,,,
335,99214,2.0,,4,Rodrigo Fernández Cedrés,R. Fernández,Rodrigo Fernández,277,4,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,2.2,rodrigo-fernandez,Santos,0.04,4.76,4,3,,9.0,11.0,1.0,2.0,3.0,,,,,,,,3.0,,,,,,
336,99267,0.0,,4,Tomás Pochettino,Pochettino,Pochettino,356,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,2.18,pochettino,Fortaleza,-0.67,5.37,4,7,,2.0,,2.0,3.0,3.0,,,,,,,,,,,,,,
337,99412,8.2,,4,Everton Morelli Casimiro,Morelli,Morelli,290,4,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,3.77,morelli,Goiás,1.99,6.0,4,7,,8.0,4.0,,3.0,9.0,2.0,,,,,,,,,,,,,
338,99440,4.9,,4,Gabriel Baralhas dos Santos,Baralhas,Baralhas,285,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,3.07,baralhas,Internacional,0.63,5.47,4,6,,6.0,2.0,,2.0,2.0,,,,,,,,,,,,,,
339,99815,5.9,,4,Jhon Adolfo Arias Andrade,Arias,Arias,266,3,https://s.sde.globo.com/media/person_role/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,3.13,arias,Fluminense,0.71,9.79,4,7,,5.0,4.0,,1.0,8.0,2.0,,,,,,,,,,,,,
340,99818,0.4,,4,Paulo Henrique Sampaio Filho,Paulinho,Paulinho,282,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,3.92,paulinho,Atlético-MG,-1.07,8.54,5,7,,5.0,,6.0,2.0,2.0,1.0,,,,,,,,,,,,,
341,99889,0.0,,4,Alan Javier Franco,A. Franco,Alan Franco,276,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,2.1,alan-franco,São Paulo,0.0,5.23,3,6,,2.0,1.0,,,,,,,,,,,,,,,,,
342,99994,0.0,,4,Jhonny Lucas Flora Barboza,J. Lucas,Jhonny Lucas,290,2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KkK6lCf.png,-0.4,jhonny-lucas,Goiás,0.0,0.66,4,6,,,2.0,,1.0,,,,,,,,,1.0,,,,,,
343,100079,3.6,,4,Federico Matías Javier Zaracho,Zaracho,Zaracho,282,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_d4nyoPf.png,1.93,zaracho,Atlético-MG,0.59,6.33,4,7,,4.0,8.0,,1.0,5.0,,,,,1.0,,,1.0,,,,,,
344,100084,2.0,,4,Igor Silveira Gomes,I. Gomes,Igor Gomes,282,1,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,2.0,igor-gomes,Atlético-MG,-1.56,5.44,4,7,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
345,100453,0.0,,4,Luis Geovanny Segovia Vega,L. Segovia,Luis Segovia,263,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,0.0,luis-segovia,Botafogo,0.0,3.23,3,6,,,,,,,,,,,,,,,,,,,,
346,100652,8.0,,4,Yuri Alberto Monteiro da Silva,Y. Alberto,Yuri Alberto,264,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,3.3,yuri-alberto,Corinthians,1.5,10.42,5,7,,1.0,7.0,1.0,3.0,6.0,5.0,,,,,1.0,,,,,,,,
347,100761,0.0,,4,Igor Matheus Liziero Pereira,Liziero,Liziero,294,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,1.9,liziero,Coritiba,0.0,4.35,4,6,,3.0,1.0,,,1.0,,,,,,,,,,,,,,
348,100830,0.0,,4,Brenno Oliveira Fraga Costa,Brenno,Brenno,284,0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,0.0,brenno,Grêmio,0.0,6.0,1,6,,,,,,,,,,,,,,,,,,,,
349,100846,0.0,,4,Lucas Esteves de Souza,L. Esteves,Lucas Esteves,356,0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,0.0,lucas-esteves,Fortaleza,0.0,3.0,2,6,,,,,,,,,,,,,,,,,,,,
350,100848,0.0,,4,Luan Cândido de Almeida,L. Cândido,Luan Cândido,280,0,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,0.0,luan-candido,Bragantino,0.0,10.0,2,6,,,,,,,,,,,,,,,,,,,,
351,100969,11.4,,4,Ronald dos Santos Lopes,R. Lopes,Ronald Lopes,1371,3,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,4.2,ronald-lopes,Cuiabá,2.87,5.53,4,6,,3.0,2.0,,2.0,4.0,,,,,,1.0,,2.0,,,,,,
352,101002,2.4,,4,José Antonio dos Santos Júnior,J. Santos,Júnior Santos,263,4,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,4.1,junior-santos,Botafogo,0.13,6.75,5,7,,4.0,6.0,,5.0,3.0,1.0,,,,,1.0,,,,,,,,
353,101027,6.9,,4,Jackson Diego Ibrahim Fagundes,Diego,Diego,290,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,3.98,diego,Goiás,1.16,6.53,4,7,,7.0,3.0,,3.0,14.0,,,,,,,,1.0,,,,,,
354,101201,2.8,,4,Francisco Vítor Silva Costa,V. Jacaré,Vitor Jacaré,265,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,7.17,vitor-jacare,Bahia,-0.63,12.44,5,3,,12.0,8.0,1.0,5.0,7.0,,,,,1.0,1.0,,3.0,,,,,,
355,101254,6.0,,4,Alef Mangueira Severino Pereira,A. Manga,Alef Manga,294,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,6.05,alef-manga,Coritiba,-0.26,10.37,5,7,2.0,5.0,6.0,5.0,4.0,4.0,2.0,,,,,,,1.0,,,,,,
356,101290,0.0,,4,Aldemir dos Santos Ferreira,Ferreira,Ferreira,284,0,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,0.0,ferreira,Grêmio,0.0,10.0,5,5,,,,,,,,,,,,,,,,,,,,
357,101314,1.5,,4,Ademir da Silva Santos Júnior,Ademir,Ademir,265,4,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,1.85,ademir,Bahia,-0.1,4.89,5,2,,,6.0,1.0,2.0,15.0,1.0,,,,,,,1.0,,,,,,
358,101319,0.5,,4,Cláudio Rodrigues Gomes,Guga,Guga,266,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Q2do66k.png,3.03,guga,Fluminense,-0.54,7.06,2,2,,2.0,1.0,,,4.0,,1.0,,,,,,,,,,,,
359,101405,0.0,,4,Wallisson Luiz Alves Máximo,Wallisson,Wallisson,283,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,0.0,wallisson,Cruzeiro,0.0,2.65,4,6,,,,,,,,,,,,,,,,,,,,
360,101573,0.0,,4,João Pedro Vilardi Pinto,Pepê,Pepê,284,0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,0.0,pepe,Grêmio,0.0,7.0,4,6,,,,,,,,,,,,,,,,,,,,
361,101574,0.0,,4,Hugo de Souza Nogueira,H. Souza,Hugo Souza,262,0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_4hEknPp.png,0.0,hugo-souza,Flamengo,0.0,3.0,1,6,,,,,,,,,,,,,,,,,,,,
362,101579,3.1,,4,Robson Alves de Barros,R. Bambu,Robson Bambu,267,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,1.82,robson-bambu,Vasco,0.34,3.44,3,7,,5.0,4.0,,,7.0,,,,,,,,1.0,,,,,,
363,101594,0.0,,4,Hugo Moura Arruda da Silva,H. Moura,Hugo Moura,293,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,3.15,hugo-moura,Athlético-PR,-0.74,6.49,4,6,,10.0,4.0,,1.0,2.0,,,,,,,,,,,,,,
