,atletas.posicao_id,atletas.foto,atletas.status_id,atletas.apelido_abreviado,atletas.clube_id,atletas.jogos_num,atletas.atleta_id,atletas.pontos_num,atletas.rodada_id,atletas.slug,atletas.media_num,atletas.apelido,atletas.nome,atletas.preco_num,atletas.clube.id.full.name,atletas.variacao_num,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,FT,G,I,SG,CV,PC,PS,DE,GS,PP,DP,GC,V
349,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,6,Liziero,294,8,100761,0.0,16,liziero,2.21,Liziero,Igor Matheus Liziero Pereira,4.0,Coritiba,0.0,,,1.0,16.0,10.0,,,5.0,,,,,,,,,,,,,
350,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,6,Brenno,284,1,100830,0.0,16,brenno,0.0,Brenno,Brenno Oliveira Fraga Costa,4.27,Grêmio,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,,
351,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,6,L. Esteves,356,0,100846,0.0,16,lucas-esteves,0.0,Lucas Esteves,Lucas Esteves de Souza,3.0,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,,
352,2,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,6,L. Cândido,280,2,100848,0.0,16,luan-candido,5.45,Luan Cândido,Luan Cândido de Almeida,8.41,Bragantino,0.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,
353,4,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,6,R. Lopes,1371,13,100969,-0.3,16,ronald-lopes,1.94,Ronald Lopes,Ronald dos Santos Lopes,3.95,Cuiabá,-0.06,,,3.0,12.0,6.0,1.0,3.0,8.0,,1.0,,,,,,,,,,,
354,5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,7,J. Santos,263,16,101002,2.5,16,junior-santos,3.07,Júnior Santos,José Antonio dos Santos Júnior,7.12,Botafogo,0.12,,,,14.0,21.0,5.0,13.0,11.0,,2.0,2.0,,,,1.0,,,,,,
355,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,5,Diego,290,9,101027,0.0,16,diego,3.66,Diego,Jackson Diego Ibrahim Fagundes,6.23,Goiás,0.0,,1.0,2.0,13.0,7.0,,5.0,25.0,,,1.0,,,,,,,,,,
356,5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,6,V. Jacaré,265,7,101201,0.0,16,vitor-jacare,6.0,Vitor Jacaré,Francisco Vítor Silva Costa,11.67,Bahia,0.0,,,3.0,21.0,15.0,2.0,8.0,9.0,1.0,1.0,,,,,,,,,,,
357,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,6,A. Manga,294,10,101254,0.0,16,alef-manga,7.17,Alef Manga,Alef Mangueira Severino Pereira,11.97,Coritiba,0.0,,3.0,3.0,9.0,10.0,6.0,10.0,11.0,,4.0,8.0,,,,,,,,,,
358,5,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,6,Ferreira,284,3,101290,0.5,16,ferreira,1.8,Ferreira,Aldemir dos Santos Ferreira,7.11,Grêmio,-0.17,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
359,5,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,7,Ademir,265,13,101314,4.2,16,ademir,3.07,Ademir,Ademir da Silva Santos Júnior,6.02,Bahia,0.2,,,4.0,7.0,16.0,5.0,6.0,44.0,,1.0,5.0,,,,,,,,,,
360,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_XX1WP8Y.png,6,Guga,266,12,101319,0.0,16,guga,3.71,Guga,Cláudio Rodrigues Gomes,7.97,Fluminense,0.0,,1.0,1.0,17.0,9.0,,1.0,14.0,1.0,,,3.0,,,,,,,,1.0,
361,4,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,6,Wallisson,283,10,101405,4.4,16,wallisson,2.38,Wallisson,Wallisson Luiz Alves Máximo,3.82,Cruzeiro,0.76,,,3.0,16.0,16.0,3.0,6.0,8.0,,,,,,,,,,,,,
362,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,5,Pepê,284,1,101573,0.0,16,pepe,10.5,Pepê,João Pedro Vilardi Pinto,7.23,Grêmio,0.0,,,,6.0,,,1.0,5.0,,,,,,,,,,,,,
363,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,6,R. Bambu,267,10,101579,0.0,16,robson-bambu,1.68,Robson Bambu,Robson Alves de Barros,2.96,Vasco,0.0,,,4.0,10.0,11.0,,1.0,13.0,,,2.0,1.0,,,,,,,,,
364,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,6,H. Moura,293,14,101594,-0.3,16,hugo-moura,2.92,Hugo Moura,Hugo Moura Arruda da Silva,6.27,Athlético-PR,-0.24,,1.0,2.0,27.0,12.0,1.0,3.0,11.0,,,,,,,,,,,,,
365,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,6,Alex,277,1,101600,-0.1,16,alex,-0.1,Alex,Alex de Oliveira Nascimento,2.14,Santos,-0.86,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
366,5,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,6,P. Costa,290,4,101684,0.0,16,philippe-costa,0.53,Philippe Costa,Philippe Almeida Costa,1.55,Goiás,0.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
367,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,5,F. Jonatan,277,1,101708,0.0,16,felipe-jonatan,2.4,Felipe Jonatan,Felipe Jonatan Rocha Andrade,6.06,Santos,0.0,,,,2.0,,,,,,,,,,,,,,,,,
368,5,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,5,Alerrandro,280,5,101715,0.0,16,alerrandro,2.32,Alerrandro,Alerrandro Barra Mansa Realino de Souza,3.32,Bragantino,0.0,,,1.0,,4.0,,1.0,4.0,1.0,1.0,,,,,,,,,,,
369,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,7,Miranda,267,4,101720,-0.6,16,miranda,2.03,Miranda,Matheus dos Santos Miranda,2.32,Vasco,-0.47,,,,6.0,3.0,,1.0,2.0,,,,,,,,,,,,,
370,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_OKVlOLy.png,6,Matheusinho,290,7,101725,0.0,16,matheusinho,0.46,Matheusinho,Matheus Santos Soares,0.72,Goiás,0.0,,,1.0,2.0,1.0,,1.0,3.0,,,2.0,,,,,,,,,,
371,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,6,Matheuzinho,262,0,101727,0.0,16,matheuzinho,0.0,Matheuzinho,Matheus França Silva,6.0,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,,
372,3,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,7,D. Costa,276,8,101728,-0.6,16,diego-costa,1.84,Diego Costa,Diego Henrique Costa Barbosa,4.03,São Paulo,-0.27,,,1.0,6.0,10.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,
373,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,7,Vitinho,280,12,101960,3.5,16,vitinho,4.12,Vitinho,Vitor Hugo Naum dos Santos,6.6,Bragantino,0.32,,1.0,5.0,11.0,16.0,9.0,15.0,21.0,,1.0,2.0,,,,,,,,,,
374,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,7,Brítez,356,14,101995,-1.4,16,britez,3.92,Brítez,Emanuel Fermín Brítez,7.92,Fortaleza,-0.37,,1.0,6.0,18.0,18.0,2.0,5.0,13.0,,,2.0,6.0,1.0,,,,,,,,
375,5,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,7,A. Oliveira,290,3,102096,2.0,16,anderson-oliveira,1.7,Anderson Oliveira,Anderson de Oliveira da Silva,3.07,Goiás,0.19,,,,3.0,4.0,,1.0,4.0,,,1.0,,,,,,,,,,
376,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,7,Piquerez,275,11,102130,2.0,16,piquerez,5.43,Piquerez,Joaquín Piquerez Moreira,9.74,Palmeiras,-0.46,,3.0,4.0,20.0,7.0,1.0,4.0,11.0,,,1.0,4.0,,,,,,,,1.0,
377,1,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,6,V. Eudes,266,0,102137,0.0,16,vitor-eudes,0.0,Vitor Eudes,Vitor Eudes de Souza Costa,2.0,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,,
378,3,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,7,L. Halter,290,13,102253,7.1,16,lucas-halter,2.65,Lucas Halter,Lucas Halter,5.78,Goiás,0.73,,,4.0,16.0,13.0,,3.0,4.0,,1.0,2.0,3.0,1.0,1.0,,,,,,,
379,1,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,6,G. Mesquita,283,0,102290,0.0,16,gabriel-mesquita,-1.0,Gabriel Mesquita,Gabriel José Ferreira Mesquita,0.7,Cruzeiro,0.0,,,1.0,,,,,,,,,,,,,,,,,,
380,5,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,6,Mikael,327,4,102299,0.0,16,mikael,2.1,Mikael,Mikael Filipe Viana,3.87,América-MG,0.0,,,,1.0,,2.0,5.0,2.0,,,2.0,,,,,,,,,,
381,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,6,M. Felipe,293,4,102310,0.0,16,matheus-felipe,1.67,Matheus Felipe,Matheus Felipe Santos Nascimento,2.32,Athlético-PR,0.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
382,2,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,7,C. Paulista,276,14,102318,4.7,16,caio-paulista,4.23,Caio Paulista,Caio Fernando de Oliveira,9.5,São Paulo,0.77,,2.0,2.0,10.0,10.0,8.0,7.0,20.0,1.0,,,3.0,,1.0,,,,,,,
383,3,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_EPR1F0c.png,6,Cacá,293,0,102340,0.0,16,caca,0.0,Cacá,Carlos de Menezes Júnior,3.0,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,,
384,5,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,7,Mastriani,327,4,102561,0.0,16,mastriani,5.02,Mastriani,Gonzalo Mathías Mastriani Borges,3.67,América-MG,-2.27,,,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,,,,
385,5,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,5,Helinho,280,9,102598,0.0,16,helinho,4.28,Helinho,Hélio Júnio Nunes de Castro,6.02,Bragantino,0.0,,,2.0,9.0,8.0,8.0,6.0,4.0,,2.0,2.0,,,,,,,,,,
386,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,6,Anderson,283,0,102906,0.0,16,anderson,0.0,Anderson,Anderson Silva da Paixão,3.0,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,,
387,1,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,6,M. Teixeira,265,0,102907,0.0,16,matheus-teixeira,0.0,Matheus Teixeira,Matheus Henrique Teixeira,2.0,Bahia,0.0,,,,,,,,,,,,,,,,,,,,,
388,4,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,7,Luan,276,7,102909,1.8,16,luan,0.92,Luan,Luan Vinícius da Silva Santos ,3.18,São Paulo,0.09,,,,6.0,7.0,,1.0,1.0,,,,,,,,,,,,,
389,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_h43zEak.png,6,Z. Ricardo,290,13,102911,0.0,16,ze-ricardo,5.01,Zé Ricardo,José Ricardo Araújo Fernandes,7.15,Goiás,0.0,,1.0,5.0,34.0,33.0,6.0,5.0,40.0,1.0,,,,,,,,,,,,
390,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,7,Canobbio,293,12,102928,0.4,16,canobbio,4.19,Canobbio,Agustín Canobbio Graviz,5.87,Athlético-PR,-0.26,,1.0,3.0,19.0,10.0,8.0,6.0,15.0,,1.0,4.0,,,1.0,,,,,,,
391,2,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,6,Escobar,356,0,102975,0.0,16,escobar,0.0,Escobar,Gonzalo Daniel Escobar,4.0,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,,
392,5,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,5,Laquintana,280,2,103014,0.0,16,laquintana,1.75,Laquintana,Ignacio Jesús Laquintana Marsico,3.67,Bragantino,0.0,,,,1.0,3.0,2.0,,2.0,,,2.0,,,,,,,,,,
393,4,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,7,E. Ramires,280,13,103295,4.0,16,eric-ramires,2.74,Eric Ramires,Eric dos Santos Rodrigues,3.82,Bragantino,0.07,,2.0,1.0,13.0,16.0,4.0,3.0,11.0,1.0,,,,,,,,,,,,
394,2,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,7,M. Alexandre,1371,14,103347,8.0,16,matheus-alexandre,4.72,Matheus Alexandre,Matheus Alexandre Anastácio de Souza,7.43,Cuiabá,0.26,,,3.0,40.0,13.0,1.0,3.0,3.0,,,1.0,4.0,,,,,,,,,
395,4,https://s.sde.globo.com/media/person_role/2022/08/13/68f9c27625c8107e59119604bba5e322_FORMATO.png,7,E. Martínez,327,14,103388,4.2,16,emmanuel-martinez,3.78,Emmanuel Martínez,Leandro Emmanuel Martínez,5.85,América-MG,-0.18,,3.0,1.0,16.0,15.0,2.0,6.0,28.0,1.0,,,,,,,,,,,,
396,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,6,Caetano,264,5,103575,6.2,16,caetano,3.46,Caetano,João Victor Andrade Caetano,3.61,Corinthians,1.0,,,,4.0,1.0,,1.0,6.0,,,,2.0,,1.0,,,,,,,
397,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,5,R. Bilu,283,4,103576,0.0,16,rafael-bilu,2.08,Rafael Bilu,Rafael Bilu Mudesto,2.83,Cruzeiro,0.0,,,,4.0,1.0,,3.0,3.0,,,1.0,,,,,,,,,,
398,5,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,7,M. Paulo,276,15,103645,-0.3,16,marcos-paulo,3.06,Marcos Paulo,Marcos Paulo Costa do Nascimento,7.42,São Paulo,-0.21,,1.0,2.0,15.0,8.0,2.0,4.0,12.0,,2.0,2.0,,,,,,,,,,
399,3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,7,K. Rocha,293,2,103684,6.7,16,kaique-rocha,4.8,Kaíque Rocha,Kaíque Rocha Lima,4.13,Athlético-PR,0.72,,,,3.0,2.0,,2.0,,,,,1.0,,,,,,,,,
400,4,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,6,J. Silva,280,13,103695,0.0,16,jadsom-silva,1.39,Jadsom Silva,Jadsom Meemyas de Oliveira da Silva,2.99,Bragantino,0.0,,,5.0,20.0,15.0,2.0,1.0,5.0,,,1.0,,,2.0,,,,,,,
401,3,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,7,B. Méndez,264,10,103700,5.0,16,bruno-mendez,2.08,Bruno Méndez,Bruno Méndez Cittadini,3.32,Corinthians,-0.07,,,1.0,7.0,8.0,,1.0,,,,,3.0,,,,,,,,,
402,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,6,G. Menino,275,15,103767,0.8,16,gabriel-menino,4.6,Gabriel Menino,Gabriel Vinícius Menino,8.48,Palmeiras,-0.72,,1.0,4.0,26.0,26.0,5.0,10.0,17.0,2.0,2.0,1.0,,,,,,,,,,
403,4,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,6,H. Meritão,290,1,103987,0.0,16,higor-meritao,0.0,Higor Meritão,Higor Matheus Meritão,1.44,Goiás,-0.56,,,,,,,,,,,,,,,,,,,,,
404,1,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,6,Maycon,280,0,104017,0.0,16,maycon,0.0,Maycon,Maycon Cleiton de Paula Azevedo,3.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
405,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,6,J. Fernando,263,0,104079,0.0,16,joao-fernando,0.0,João Fernando,João Fernando Monteiro Siqueira,2.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
406,1,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,6,C. Miguel,264,0,104084,0.0,16,carlos-miguel,0.0,Carlos Miguel,Carlos Miguel dos Santos Pereira,2.0,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,,
407,3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,6,B. Fuchs,282,7,104085,0.0,16,bruno-fuchs,2.53,Bruno Fuchs,Bruno de Lara Fuchs,4.33,Atlético-MG,0.0,,,1.0,2.0,4.0,,,5.0,,,,3.0,,,,,,,,,
408,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,6,Ruan,264,6,104153,5.6,16,ruan,6.4,Ruan,Ruan de Oliveira Ferreira,4.09,Corinthians,0.22,,1.0,1.0,12.0,8.0,1.0,4.0,4.0,,2.0,,,,,,,,,,,
409,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,7,J. Lucas,277,8,104257,2.3,16,joao-lucas,5.69,João Lucas,João Lucas de Almeida Carvalho,5.19,Santos,-0.39,,1.0,1.0,20.0,6.0,1.0,2.0,13.0,,,,2.0,,,,,,,,,
410,1,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,6,M. Mendes,282,0,104383,0.0,16,matheus-mendes,0.0,Matheus Mendes,Matheus Mendes Werneck de Oliveira,3.0,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,,
411,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,6,I. Gomes,285,8,104385,0.0,16,igor-gomes,2.88,Igor Gomes,Igor Gomes Silva,5.25,Internacional,0.0,,,1.0,9.0,4.0,1.0,1.0,7.0,,,,2.0,,1.0,,,,,,,
412,3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,6,V. Mendes,266,2,104401,0.0,16,vitor-mendes,4.95,Vitor Mendes,Vitor Mendes Alves,6.66,Fluminense,0.0,,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,
413,5,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,6,Reinaldo,293,1,104420,0.0,16,reinaldo,1.7,Reinaldo,Reinaldo Nascimento Satorno,2.39,Athlético-PR,0.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
414,1,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,6,F. Scheibig,284,0,104424,0.0,16,felipe-scheibig,0.0,Felipe Scheibig,Felipe Mateus Scheibig,1.0,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,,
415,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,7,Christian,293,14,104502,9.3,16,christian,4.7,Christian,Christian Roberto Alves Cardoso,10.5,Athlético-PR,1.01,,,,17.0,21.0,3.0,7.0,15.0,1.0,4.0,,,,,,,,,,,
416,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,6,V. Zanocelo,356,6,104521,0.0,16,vinicius-zanocelo,0.68,Vinícius Zanocelo,Vinícius Nelson de Souza Zanocelo,3.32,Fortaleza,0.0,,,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
417,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,6,Sandry,277,5,104580,0.0,16,sandry,0.52,Sandry,Sandry Roberto Santos Goes,2.54,Santos,0.0,,,2.0,4.0,4.0,,,2.0,,,,,,,,,,,,,
418,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,6,Fabrício,280,0,104588,0.0,16,fabricio,0.0,Fabrício,Fabrício Oliveira de Souza,1.0,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,,
419,4,https://s.sde.globo.com/media/person_role/2023/04/21/photo_FORMATO.png,7,M. Bianqui,294,9,104640,8.5,16,matheus-bianqui,2.36,Matheus Bianqui,Matheus Henrique Bianqui,4.08,Coritiba,0.94,,1.0,3.0,14.0,13.0,2.0,2.0,5.0,,,2.0,,,,,,,,,,
420,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,7,J. Vojvoda,356,16,104754,1.45,16,juan-vojvoda,5.23,Juan Vojvoda,Juan Pablo Vojvoda Rizzo,11.79,Fortaleza,-0.19,,,,,,,,,,,,,,,,,,,,,6.0
421,4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,7,Acevedo,265,14,104783,-0.3,16,acevedo,2.76,Acevedo,Nicolás Brian Acevedo Tabárez,4.5,Bahia,-0.72,,,5.0,27.0,24.0,3.0,8.0,17.0,,,,,,,,,,,,,
422,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,6,I. Gabriel,263,0,104991,0.0,16,igo-gabriel,0.0,Igo Gabriel,Igo Gabriel Santos Pereira,1.0,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,,
423,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,7,L. Henrique,263,16,105049,0.5,16,luis-henrique,2.22,Luis Henrique,Luis Henrique Tomaz de Lima,4.66,Botafogo,-0.29,,,,7.0,3.0,4.0,6.0,3.0,,2.0,1.0,,,,1.0,,,,,,
424,2,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,7,Khellven,293,12,105175,6.6,16,khellven,4.96,Khellven,Khellven Douglas Silva Oliveira,8.49,Athlético-PR,-1.24,,3.0,1.0,15.0,9.0,,3.0,6.0,,,3.0,5.0,,,,,,,,,
425,1,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,7,Bento,293,15,105208,7.0,16,bento,4.93,Bento,Bento Matheus Krepski,10.99,Athlético-PR,-0.32,,1.0,3.0,,2.0,,,1.0,,,,6.0,,,,51.0,16.0,,1.0,,
426,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,5,D. Lucca,267,0,105294,0.0,16,de-lucca,0.0,De Lucca,Patrick de Lucca Chaves de Oliveira,3.0,Vasco,0.0,,,,,,,,,,,,,,,,,,,,,
427,3,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,5,Ferraresi,276,0,105300,0.0,16,ferraresi,0.0,Ferraresi,Nahuel Adolfo Ferraresi Hernández,6.0,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,,
428,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,7,G. Xavier,265,8,105373,5.6,16,gabriel-xavier,3.68,Gabriel Xavier,Gabriel Lheman Xavier - Lhman,4.5,Bahia,0.65,,,1.0,10.0,7.0,1.0,1.0,7.0,,,,3.0,,,,,,,,,
429,2,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,6,M. Bidu,264,10,105531,0.0,16,matheus-bidu,3.53,Matheus Bidu,Matheus Lima Beltrão Oliveira Valin,5.92,Corinthians,0.0,,,2.0,11.0,9.0,4.0,5.0,16.0,,,,2.0,,,,,,,,,
430,5,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,7,Rikelme,1371,10,105547,4.5,16,rikelme,6.08,Rikelme,Rikelme Hernandes Amorim Rocha,4.57,Cuiabá,-0.14,,1.0,,38.0,10.0,2.0,2.0,3.0,,1.0,3.0,,,,,,,,,,
431,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,6,Riquelme,267,0,105566,0.0,16,riquelme,0.0,Riquelme,Riquelme Carvalho Araújo Viana,3.0,Vasco,0.0,,,,,,,,,,,,,,,,,,,,,
432,5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,7,Lucero,356,12,105568,8.9,16,lucero,2.88,Lucero,Juan Martín Lucero,6.34,Fortaleza,1.42,,,,4.0,12.0,5.0,6.0,12.0,,2.0,6.0,,,,1.0,,,,,,
433,2,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,7,L. Piton,267,14,105584,2.5,16,lucas-piton,2.35,Lucas Piton,Lucas Piton Crivellaro,6.3,Vasco,0.02,,2.0,3.0,15.0,16.0,2.0,5.0,3.0,,,2.0,1.0,,,,,,,,,
434,4,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,2,Roni,264,10,105585,0.0,16,roni,1.53,Roni,Roni Medeiros de Moura,2.55,Corinthians,0.0,,,1.0,14.0,15.0,1.0,1.0,4.0,,,,,,,,,,,,,
435,6,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220_VnDqhyp.png,7,B. Lage,263,2,105631,4.99,16,bruno-lage,6.7,Bruno Lage,Bruno Miguel Silva do Nascimento,12.81,Botafogo,-0.3,,,,,,,,,,,,,,,,,,,,,1.0
436,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,5,Maurício,285,6,105647,0.0,16,mauricio,4.52,Maurício,Maurício Magalhães Prado,7.97,Internacional,0.0,,,2.0,3.0,2.0,1.0,4.0,12.0,,2.0,3.0,,,,,,,,,,
437,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,7,N. Hernández,285,8,105672,8.6,16,nicolas-hernandez,2.96,Nicolás Hernández,Nicolás Hernández Rodríguez,4.59,Internacional,0.84,,1.0,3.0,5.0,4.0,,1.0,2.0,,,,3.0,,,,,,,,,
