,atletas.entrou_em_campo,atletas.minimo_para_valorizar,atletas.preco_num,atletas.pontos_num,atletas.jogos_num,atletas.clube.id.full.name,atletas.foto,atletas.atleta_id,atletas.posicao_id,atletas.media_num,atletas.status_id,atletas.variacao_num,atletas.apelido_abreviado,atletas.nome,atletas.clube_id,atletas.slug,atletas.apelido,atletas.rodada_id,CA,DS,FC,FF,FS,G,SG,A,FD,PS,I,CV,PC,FT,PP,DE,GS,GC,V,DP,PI
383,False,,3.43,0.0,6,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,101720,3,2.57,6,0.0,Miranda,Matheus dos Santos Miranda,267,miranda,Miranda,25,,7.0,6.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,
384,True,,5.37,5.0,2,Flamengo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,101727,2,4.7,6,0.16,Matheuzinho,Matheus França Silva,262,matheuzinho,Matheuzinho,25,,,2.0,,,,2.0,,,,,,,,,,,,,,
385,True,,4.28,-0.3,14,São Paulo,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,101728,3,2.22,7,-0.57,D. Costa,Diego Henrique Costa Barbosa,276,diego-costa,Diego Costa,25,5.0,15.0,12.0,3.0,3.0,,3.0,,3.0,,,,1.0,,,,,,,,
386,True,,7.18,4.3,19,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,101960,5,4.05,7,-0.99,Vitinho,Vitor Hugo Naum dos Santos,280,vitinho,Vitinho,25,7.0,14.0,29.0,22.0,34.0,2.0,,2.0,13.0,,3.0,,,,,,,,,,
387,False,,8.28,0.0,21,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,101995,3,3.62,6,0.0,Brítez,Emanuel Fermín Brítez,356,britez,Brítez,25,7.0,25.0,30.0,9.0,19.0,,8.0,1.0,3.0,,2.0,1.0,,,,,,,,,
388,True,,4.0,1.9,12,Goiás,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,102096,5,2.06,7,0.16,A. Oliveira,Anderson de Oliveira da Silva,290,anderson-oliveira,Anderson Oliveira,25,1.0,14.0,14.0,6.0,11.0,,,,,,1.0,,,1.0,,,,,,,
389,False,,10.55,0.0,17,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,102130,2,5.7,6,0.0,Piquerez,Joaquín Piquerez Moreira,275,piquerez,Piquerez,25,5.0,33.0,11.0,5.0,17.0,,8.0,3.0,1.0,,2.0,,,,,,,1.0,,,
390,False,,2.0,0.0,0,Fluminense,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,102137,1,0.0,6,0.0,V. Eudes,Vitor Eudes de Souza Costa,266,vitor-eudes,Vitor Eudes,25,,,,,,,,,,,,,,,,,,,,,
391,True,,7.15,9.3,20,Goiás,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,102253,3,3.81,7,0.84,L. Halter,Lucas Halter,290,lucas-halter,Lucas Halter,25,5.0,23.0,18.0,5.0,6.0,3.0,7.0,,,,2.0,2.0,1.0,,,,,,,,
392,False,,0.7,0.0,0,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,102290,1,-1.0,6,0.0,G. Mesquita,Gabriel José Ferreira Mesquita,283,gabriel-mesquita,Gabriel Mesquita,25,1.0,,,,,,,,,,,,,,,,,,,,
393,False,,3.0,0.0,5,América-MG,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,102299,5,1.68,6,0.0,Mikael,Mikael Filipe Viana,327,mikael,Mikael,25,,1.0,,5.0,2.0,,,,2.0,,2.0,,,,,,,,,,
394,False,,5.71,0.0,5,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_C3BThsf.png,102302,5,3.82,5,0.0,R. Elias,Rafael Elias da Silva,283,rafael-elias,Rafael Elias,25,1.0,3.0,9.0,5.0,5.0,1.0,,,4.0,,1.0,,,,,,,,,,
395,False,,2.53,0.0,5,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,102310,3,1.7,6,0.0,M. Felipe,Matheus Felipe Santos Nascimento,293,matheus-felipe,Matheus Felipe,25,,2.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
396,True,,9.02,2.9,18,São Paulo,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,102318,2,4.08,7,-0.09,C. Paulista,Caio Fernando de Oliveira,276,caio-paulista,Caio Paulista,25,2.0,15.0,13.0,8.0,22.0,,4.0,2.0,10.0,,,,1.0,1.0,,,,,,,
397,True,,4.39,-0.7,7,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_EPR1F0c.png,102340,3,4.47,7,-0.37,Cacá,Carlos de Menezes Júnior,293,caca,Cacá,25,1.0,10.0,11.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,
398,True,,4.8,3.8,11,América-MG,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,102561,5,4.23,7,0.19,Mastriani,Gonzalo Mathías Mastriani Borges,327,mastriani,Mastriani,25,1.0,4.0,8.0,10.0,7.0,4.0,,,4.0,,2.0,1.0,,,,,,,,,
399,True,,5.5,1.7,13,Bragantino,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,102598,5,3.76,7,-0.15,Helinho,Hélio Júnio Nunes de Castro,280,helinho,Helinho,25,3.0,15.0,13.0,10.0,9.0,2.0,,,8.0,,2.0,,,,,,,,,,
400,False,,3.24,0.0,1,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,102906,1,6.0,6,0.0,Anderson,Anderson Silva da Paixão,283,anderson,Anderson,25,,,,,,,1.0,,,,,,,,,1.0,,,,,
401,False,,2.0,0.0,0,Bahia,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,102907,1,0.0,6,0.0,M. Teixeira,Matheus Henrique Teixeira,265,matheus-teixeira,Matheus Teixeira,25,,,,,,,,,,,,,,,,,,,,,
402,False,,4.2,0.0,10,São Paulo,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,102909,4,1.97,6,0.0,Luan,Luan Vinícius da Silva Santos ,276,luan,Luan,25,,12.0,9.0,3.0,5.0,,,,,,,,,1.0,,,,,,,
403,True,,7.76,6.2,18,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,102928,5,5.35,7,-0.56,Canobbio,Agustín Canobbio Graviz,293,canobbio,Canobbio,25,6.0,31.0,21.0,13.0,33.0,1.0,,3.0,16.0,1.0,6.0,,1.0,1.0,,,,,,,
404,True,,3.47,-0.1,6,Fortaleza,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,102975,2,2.03,7,-0.17,Escobar,Gonzalo Daniel Escobar,356,escobar,Escobar,25,2.0,8.0,9.0,1.0,3.0,,,1.0,,,,,,,,,,,,,
405,False,,3.67,0.0,2,Bragantino,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,103014,5,1.75,6,0.0,Laquintana,Ignacio Jesús Laquintana Marsico,280,laquintana,Laquintana,25,,1.0,3.0,,2.0,,,,2.0,,2.0,,,,,,,,,,
406,True,,4.79,9.7,16,Bragantino,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,103295,4,3.02,6,1.35,E. Ramires,Eric dos Santos Rodrigues,280,eric-ramires,Eric Ramires,25,1.0,15.0,17.0,5.0,13.0,1.0,,2.0,4.0,,1.0,,,1.0,,,,,,,
407,True,,8.02,5.8,22,Cuiabá,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,103347,2,4.86,7,0.08,M. Alexandre,Matheus Alexandre Anastácio de Souza,1371,matheus-alexandre,Matheus Alexandre,25,3.0,59.0,20.0,3.0,8.0,1.0,6.0,,1.0,,3.0,,,,,,,,,,
408,False,,6.91,0.0,21,América-MG,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_koF5Pef.png,103388,4,4.27,3,0.0,E. Martínez,Leandro Emmanuel Martínez,327,emmanuel-martinez,Emmanuel Martínez,25,2.0,36.0,21.0,7.0,40.0,,,4.0,6.0,,,,1.0,1.0,,,,,,,
409,True,,3.03,2.4,10,Corinthians,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,103575,3,2.22,7,0.24,Caetano,João Victor Andrade Caetano,264,caetano,Caetano,25,2.0,11.0,6.0,1.0,6.0,,2.0,,,,,,1.0,,,,,,,,
410,False,,2.83,0.0,4,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,103576,5,2.08,5,0.0,R. Bilu,Rafael Bilu Mudesto,283,rafael-bilu,Rafael Bilu,25,,4.0,1.0,3.0,3.0,,,,,,1.0,,,,,,,,,,
411,False,,7.42,0.0,15,São Paulo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,103645,5,3.06,5,0.0,M. Paulo,Marcos Paulo Costa do Nascimento,276,marcos-paulo,Marcos Paulo,25,2.0,15.0,8.0,4.0,12.0,2.0,,1.0,2.0,,2.0,,,,,,,,,,
412,False,,4.13,0.0,2,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,103684,3,4.8,6,0.0,K. Rocha,Kaíque Rocha Lima,293,kaique-rocha,Kaíque Rocha,25,,3.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,
413,True,,2.56,1.7,18,Bragantino,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,103695,4,1.4,7,0.1,J. Silva,Jadsom Meemyas de Oliveira da Silva,280,jadsom-silva,Jadsom Silva,25,6.0,23.0,22.0,2.0,12.0,,,,4.0,,1.0,,2.0,,,,,,,,
414,True,,4.72,9.1,19,Corinthians,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,103700,3,2.86,7,0.29,B. Méndez,Bruno Méndez Cittadini,264,bruno-mendez,Bruno Méndez,25,3.0,22.0,13.0,4.0,3.0,,5.0,1.0,,,1.0,,,,,,,,,,
415,False,,8.6,0.0,22,Palmeiras,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,103767,4,4.16,6,0.0,G. Menino,Gabriel Vinícius Menino,275,gabriel-menino,Gabriel Menino,25,5.0,37.0,39.0,14.0,27.0,2.0,,2.0,6.0,,2.0,,,2.0,,,,,,,
416,False,,1.17,0.0,3,Goiás,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,103987,4,-0.2,6,0.0,H. Meritão,Higor Matheus Meritão,290,higor-meritao,Higor Meritão,25,,,2.0,,,,,,,,,,,,,,,,,,
417,False,,3.0,0.0,0,Bragantino,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,104017,1,0.0,6,0.0,Maycon,Maycon Cleiton de Paula Azevedo,280,maycon,Maycon,25,,,,,,,,,,,,,,,,,,,,,
418,False,,3.0,0.0,0,São Paulo,https://s.sde.globo.com/media/person_role/2022/03/01/42769c38f612d4af2143de3132ce1cec_220x220.png,104074,3,0.0,6,0.0,Walce,Walce da Silva Costa Filho,276,walce,Walce,25,,,,,,,,,,,,,,,,,,,,,
419,False,,2.0,0.0,0,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,104079,1,0.0,6,0.0,J. Fernando,João Fernando Monteiro Siqueira,263,joao-fernando,João Fernando,25,,,,,,,,,,,,,,,,,,,,,
420,False,,2.0,0.0,0,Corinthians,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,104084,1,0.0,6,0.0,C. Miguel,Carlos Miguel dos Santos Pereira,264,carlos-miguel,Carlos Miguel,25,,,,,,,,,,,,,,,,,,,,,
421,True,,5.76,8.8,11,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,104085,3,3.91,7,0.38,B. Fuchs,Bruno de Lara Fuchs,282,bruno-fuchs,Bruno Fuchs,25,1.0,9.0,6.0,,10.0,,6.0,,,,,,,,,,,,,,
422,False,,4.12,0.0,13,Corinthians,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,104153,4,4.31,6,0.0,Ruan,Ruan de Oliveira Ferreira,264,ruan,Ruan,25,2.0,20.0,15.0,5.0,10.0,2.0,,2.0,3.0,,,,,,,,,,,,
423,False,,4.78,0.0,11,Santos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,104257,2,4.61,6,0.0,J. Lucas,João Lucas de Almeida Carvalho,277,joao-lucas,João Lucas,25,1.0,23.0,11.0,4.0,18.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,
424,False,,3.95,0.0,2,Bragantino,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_J1rhwK6.png,104360,3,3.15,6,0.0,L. Rafael,Lucas Rafael Gonçalves da Silva,280,lucas-rafael,Lucas Rafael,25,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,
425,False,,3.42,0.0,1,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,104383,1,7.0,6,0.0,M. Mendes,Matheus Mendes Werneck de Oliveira,282,matheus-mendes,Matheus Mendes,25,1.0,,,,,,1.0,,,,,,,,,3.0,,,,,
426,True,,5.18,1.4,14,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,104385,3,3.15,7,-0.03,I. Gomes,Igor Gomes Silva,285,igor-gomes,Igor Gomes,25,2.0,20.0,7.0,3.0,11.0,,3.0,,2.0,,,,1.0,,,,,,,,
427,False,,6.66,0.0,2,Fluminense,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,104401,3,4.95,3,0.0,V. Mendes,Vitor Mendes Alves,266,vitor-mendes,Vitor Mendes,25,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,
428,False,,2.39,0.0,1,Athlético-PR,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,104420,5,1.7,6,0.0,Reinaldo,Reinaldo Nascimento Satorno,293,reinaldo,Reinaldo,25,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
429,False,,1.0,0.0,0,Grêmio,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,104424,1,0.0,6,0.0,F. Scheibig,Felipe Mateus Scheibig,284,felipe-scheibig,Felipe Scheibig,25,,,,,,,,,,,,,,,,,,,,,
430,False,,10.5,0.0,14,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,104502,4,4.7,5,0.0,Christian,Christian Roberto Alves Cardoso,293,christian,Christian,25,,17.0,21.0,7.0,15.0,4.0,,,3.0,,,,,1.0,,,,,,,
431,False,,3.0,0.0,0,Botafogo,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_iztb5Pm.png,104504,3,0.0,6,0.0,H. Vermudt,Henrique Vermudt,263,henrique-vermudt,Henrique Vermudt,25,,,,,,,,,,,,,,,,,,,,,
432,False,,3.32,0.0,6,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,104521,4,0.68,6,0.0,V. Zanocelo,Vinícius Nelson de Souza Zanocelo,356,vinicius-zanocelo,Vinícius Zanocelo,25,1.0,4.0,3.0,,,,,,1.0,,,,,,,,,,,,
433,False,,2.54,0.0,5,Santos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,104580,4,0.52,5,0.0,Sandry,Sandry Roberto Santos Goes,277,sandry,Sandry,25,2.0,4.0,4.0,,2.0,,,,,,,,,,,,,,,,
434,False,,1.0,0.0,0,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,104588,1,0.0,6,0.0,Fabrício,Fabrício Oliveira de Souza,280,fabricio,Fabrício,25,,,,,,,,,,,,,,,,,,,,,
435,True,,3.8,4.6,15,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_nFBy3HF.png,104640,4,2.36,7,0.48,M. Bianqui,Matheus Henrique Bianqui,294,matheus-bianqui,Matheus Bianqui,25,6.0,25.0,23.0,3.0,15.0,,,1.0,3.0,,2.0,,,,,,,,,,
436,True,,12.69,3.87,25,Fortaleza,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,104754,6,5.31,7,-0.46,J. Vojvoda,Juan Pablo Vojvoda Rizzo,356,juan-vojvoda,Juan Vojvoda,25,,,,,,,,,,,,,,,,,,,11.0,,
437,True,,4.64,0.0,18,Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,104783,4,2.76,6,-0.18,Acevedo,Nicolás Brian Acevedo Tabárez,265,acevedo,Acevedo,25,5.0,35.0,24.0,9.0,18.0,,,,3.0,,,,,,,,,,,,
438,True,,6.23,1.4,7,Coritiba,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_fnuIkZJ.png,104811,4,4.53,7,-1.24,S. Gómez,Sebastián Gómez Londoño,294,sebastian-gomez,Sebastián Gómez,25,1.0,9.0,7.0,,6.0,2.0,,1.0,,,,,,,,,,,,,
439,False,,1.0,0.0,0,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,104991,1,0.0,6,0.0,I. Gabriel,Igo Gabriel Santos Pereira,263,igo-gabriel,Igo Gabriel,25,,,,,,,,,,,,,,,,,,,,,
440,False,,2.43,0.0,1,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_vuySYbE.png,105047,3,0.9,6,0.0,J. Marcelo,João Marcelo Messias Ferreira,283,joao-marcelo,João Marcelo,25,,1.0,1.0,,,,,,,,,,,,,,,,,,
441,True,,6.22,5.8,23,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,105049,5,3.14,6,0.81,L. Henrique,Luis Henrique Tomaz de Lima,263,luis-henrique,Luis Henrique,25,,11.0,4.0,10.0,5.0,4.0,,2.0,6.0,1.0,1.0,,,,,,,,,,
442,False,,7.74,0.0,14,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,105175,2,4.5,6,0.0,Khellven,Khellven Douglas Silva Oliveira,293,khellven,Khellven,25,1.0,15.0,9.0,3.0,8.0,,5.0,3.0,2.0,,3.0,,,,,,,,,,
443,True,,9.03,-1.0,19,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,105208,1,3.86,7,-0.76,Bento,Bento Matheus Krepski,293,bento,Bento,25,3.0,,2.0,,2.0,,6.0,1.0,,,,,,,,57.0,23.0,,,1.0,
444,False,,3.0,0.0,0,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,105294,4,0.0,5,0.0,D. Lucca,Patrick de Lucca Chaves de Oliveira,267,de-lucca,De Lucca,25,,,,,,,,,,,,,,,,,,,,,
445,False,,6.0,0.0,0,São Paulo,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,105300,3,0.0,6,0.0,Ferraresi,Nahuel Adolfo Ferraresi Hernández,276,ferraresi,Ferraresi,25,,,,,,,,,,,,,,,,,,,,,
446,True,,3.93,0.0,10,Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,105373,3,3.67,6,-1.05,G. Xavier,Gabriel Lheman Xavier - Lhman,265,gabriel-xavier,Gabriel Xavier,25,2.0,13.0,8.0,1.0,7.0,,4.0,,1.0,,,,,,,,,,,,
447,True,,5.99,1.0,18,Corinthians,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,105531,2,3.42,7,-0.88,M. Bidu,Matheus Lima Beltrão Oliveira Valin,264,matheus-bidu,Matheus Bidu,25,2.0,25.0,20.0,6.0,24.0,,4.0,,4.0,,,,2.0,,,,,,,,
448,True,,4.21,0.5,18,Cuiabá,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,105547,5,4.2,6,0.03,Rikelme,Rikelme Hernandes Amorim Rocha,1371,rikelme,Rikelme,25,,46.0,16.0,7.0,8.0,1.0,,1.0,5.0,,3.0,,,,,,,1.0,,,
449,False,,3.0,0.0,0,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,105566,2,0.0,6,0.0,Riquelme,Riquelme Carvalho Araújo Viana,267,riquelme,Riquelme,25,,,,,,,,,,,,,,,,,,,,,
450,False,,7.57,0.0,19,Fortaleza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,105568,5,4.27,6,0.0,Lucero,Juan Martín Lucero,356,lucero,Lucero,25,2.0,8.0,23.0,10.0,21.0,6.0,,,8.0,2.0,8.0,,,1.0,,,,,,,
451,True,,6.58,1.7,23,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,105584,2,2.67,7,-1.16,L. Piton,Lucas Piton Crivellaro,267,lucas-piton,Lucas Piton,25,3.0,26.0,31.0,8.0,3.0,,3.0,3.0,4.0,,2.0,,,,,,,,,,
452,True,,2.1,0.5,12,Corinthians,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,105585,4,1.23,6,0.07,Roni,Roni Medeiros de Moura,264,roni,Roni,25,2.0,14.0,15.0,1.0,5.0,,,,1.0,,,,,,,,,,,,
453,True,,13.55,3.69,11,Botafogo,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220_VnDqhyp.png,105631,6,5.44,7,0.12,B. Lage,Bruno Miguel Silva do Nascimento,263,bruno-lage,Bruno Lage,25,,,,,,,,,,,,,,,,,,,4.0,,
454,True,,7.6,0.0,14,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,105647,4,3.73,6,-1.37,Maurício,Maurício Magalhães Prado,285,mauricio,Maurício,25,2.0,8.0,8.0,6.0,16.0,3.0,,,4.0,,4.0,,,2.0,,,,,,,
455,True,,3.19,-0.9,15,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,105672,3,1.84,7,-0.01,N. Hernández,Nicolás Hernández Rodríguez,285,nicolas-hernandez,Nicolás Hernández,25,5.0,9.0,10.0,1.0,4.0,,4.0,1.0,,,,,,,,,,1.0,,,
456,True,,8.26,1.4,22,Cruzeiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,105811,5,4.62,7,0.22,Wesley,Wesley Ribeiro Silva,283,wesley,Wesley,25,5.0,30.0,45.0,17.0,41.0,4.0,,1.0,11.0,,2.0,,,,,,,,,,
457,False,,2.45,0.0,6,Goiás,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,105842,3,2.78,6,0.0,Edu,Lucas Eduardo Ribeiro de Souza,290,edu,Edu,25,1.0,5.0,6.0,1.0,5.0,,2.0,,1.0,,,,1.0,,,,,,,,
458,False,,5.44,0.0,10,Corinthians,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,105845,4,1.96,6,0.0,M. Araújo,Matheus de Araújo Andrade,264,matheus-araujo,Matheus Araújo,25,,8.0,9.0,,7.0,1.0,,,1.0,,1.0,,,,,,,,,,
459,True,,2.65,0.5,13,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,105902,4,1.84,7,-1.35,Z. Gabriel,José Gabriel dos Santos Silva,267,ze-gabriel,Zé Gabriel,25,4.0,13.0,16.0,4.0,9.0,1.0,,,1.0,,,,,,,,,,,,
460,False,,2.74,0.0,13,Bahia,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_YH7397F.png,105909,5,2.18,6,0.0,V. Mingotti,Vinicius Alessandro Mingotti,265,vinicius-mingotti,Vinicius Mingotti,25,2.0,4.0,10.0,3.0,12.0,2.0,,,4.0,,7.0,,,,,,,,,,
461,True,,3.61,1.3,13,Internacional,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,105911,4,3.58,7,-0.07,Rômulo,Rômulo Zanre Zwarg,285,romulo,Rômulo,25,1.0,21.0,14.0,5.0,21.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,
462,False,,0.71,0.0,1,Santos,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,105914,2,0.0,6,0.0,C. Silva,Carlos Eduardo Bertolassi da Silva,277,cadu-silva,Cadu Silva,25,,,,,,,,,,,,,,,,,,,,,
463,False,,6.65,0.0,7,Internacional,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,105949,1,3.14,6,0.0,Rochet,Sergio Ramón Rochet Álvarez,285,rochet,Rochet,25,3.0,,,,4.0,,2.0,,,,,,,,,23.0,10.0,,,,
464,False,,2.0,0.0,0,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,105998,5,0.0,6,0.0,Vinícius,Vinícius dos Santos de Oliveira Paiva,267,vinicius,Vinícius,25,,,,,,,,,,,,,,,,,,,,,
465,False,,2.81,0.0,1,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,106000,4,0.0,5,0.0,L. Ramos,Lucas de Ramos Silveira,285,lucas-ramos,Lucas Ramos,25,,,,,,,,,,,,,,,,,,,,,
466,False,,6.83,0.0,12,Internacional,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,106002,4,4.61,6,0.0,Johnny,João Lucas Souza Cardoso,285,johnny,Johnny,25,4.0,23.0,13.0,1.0,17.0,2.0,,1.0,3.0,,2.0,,1.0,1.0,,,,,,,
467,False,,1.74,0.0,5,Bragantino,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,106160,1,0.6,6,0.0,Lucão,Lucas Alexandre Galdino de Azevedo,280,lucao,Lucão,25,1.0,,,,,,1.0,,,,,,,,,7.0,8.0,,,,
468,True,,15.22,5.0,23,Vasco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,106199,5,5.63,7,-0.75,G. Pec,Gabriel Fortes Chaves,267,gabriel-pec,Gabriel Pec,25,4.0,22.0,22.0,19.0,38.0,6.0,,3.0,9.0,,3.0,,,2.0,,,,,,,
