,atletas.atleta_id,atletas.apelido,atletas.minimo_para_valorizar,atletas.status_id,atletas.apelido_abreviado,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.clube.id.full.name,atletas.rodada_id,atletas.posicao_id,atletas.clube_id,atletas.preco_num,atletas.nome,atletas.variacao_num,atletas.media_num,atletas.foto,FF,G,CA,DS,FC,FD,FS,I,SG,DE,DP,GS,PC,CV,FT,A,PS,V,PP
280,93886,Matheusinho,,7,Matheusinho,2,matheusinho,4.2,América-MG,2,4,327,4.15,Matheus Leonardo Sales Cardoso,0.6,2.35,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,,,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,
281,93988,Breno Lopes,,6,B. Lopes,1,breno-lopes,0.0,Palmeiras,2,5,275,3.55,Breno Henrique Vasconcelos Lopes,0.0,0.5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,,,,,,,1.0,,,,,,,,,,,,
282,94044,John Victor,,6,J. Victor,1,john-victor,0.0,Internacional,2,1,285,5.81,John Victor Maciel Furtado,0.0,4.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,,,,,,,,,,5.0,,1.0,,,,,,,
283,94067,Matheus Fernandes,,7,M. Fernandes,2,matheus-fernandes,2.4,Bragantino,2,4,280,10.64,Matheus Fernandes Siqueira,0.12,6.35,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,,,,10.0,1.0,,2.0,,,,,,,,,,,,
284,94154,Maycon,,6,Maycon,1,maycon,0.5,Corinthians,2,4,264,4.17,Maycon de Andrade Barberan,-1.83,0.5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,1.0,,,,1.0,,,,,,,,,,,,,,
285,94207,Guilherme,,7,Guilherme,2,guilherme,11.7,Fortaleza,2,5,356,7.27,Guilherme Augusto Vieira dos Santos,3.59,6.2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_3PZjGEk.png,1.0,,1.0,3.0,3.0,2.0,5.0,,,,,,,,,1.0,,,
286,94263,Dadá Belmonte,,6,D. Belmonte,0,dada-belmonte,0.0,América-MG,2,4,327,7.0,Adaílson Freire Pereira da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,,,,,,,,,,,,,,,,,,,
287,94509,Raphael Veiga,,2,R. Veiga,0,raphael-veiga,0.0,Palmeiras,2,4,275,21.0,Raphael Cavalcante Veiga,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,,,,,,,,,,,,,,,,,,,
288,94514,Oliveira,,3,Oliveira,2,oliveira,1.4,Cruzeiro,2,3,283,9.48,Lucas da Cruz Oliveira,-0.33,5.3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,,1.0,1.0,1.0,2.0,,2.0,,1.0,,,,,1.0,,,,,
289,94583,Pedro,,7,Pedro,2,pedro,3.4,Flamengo,2,5,262,14.99,Pedro Guilherme Abreu dos Santos,-2.43,5.7,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
290,94786,Jhegson Méndez,,6,J. Méndez,1,jhegson-mendez,0.0,São Paulo,2,4,276,6.13,Jhegson Sebastián Méndez Carabalí,0.0,2.5,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,
291,94845,Battaglia,,7,Battaglia,0,battaglia,0.0,Atlético-MG,2,4,282,7.0,Rodrigo Andrés Battaglia,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,,,,,,,,,,,,,,,,,,,
292,94853,Eduardo Coudet,,7,E. Coudet,2,eduardo-coudet,6.23,Atlético-MG,2,6,282,9.82,Eduardo Germán Coudet,0.49,5.34,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_K9oIOl5.png,,,,,,,,,,,,,,,,,,,
293,94931,Lucas Fernandes,,6,L. Fernandes,2,lucas-fernandes,0.2,Botafogo,2,4,263,3.48,Lucas Fernandes da Silva,-1.42,0.4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,,,,1.0,3.0,,1.0,,,,,,,,,,,,
294,94968,Juninho Capixaba,,7,J. Capixaba,2,juninho-capixaba,1.1,Bragantino,2,2,280,5.74,Luis Antônio da Rocha Júnior,-1.68,1.3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,1.0,,2.0,4.0,5.0,,1.0,,,,,,,,,,,,
295,95127,Nicolas,,6,Nicolas,0,nicolas,0.0,América-MG,2,2,327,5.0,Nicolas Vichiatto da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,,,,,,,,,,,,,,,,,,,
296,95352,Orejuela,,6,Orejuela,0,orejuela,0.0,São Paulo,2,2,276,4.0,Luis Manuel Orejuela García,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ReeiLCz.png,,,,,,,,,,,,,,,,,,,
297,95466,Igor Vinícius,,5,I. Vinícius,0,igor-vinicius,0.0,São Paulo,2,2,276,6.0,Igor Vinícius de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,,,,,,,,,,,,,,,,,,,
298,95556,Raniele,,7,Raniele,2,raniele,4.0,Cuiabá,2,4,1371,13.56,Raniele Almeida Melo,0.91,8.8,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,,1.0,,6.0,2.0,,6.0,,,,,,,,,,,,
299,95638,Marcelo Benevenuto,,6,M. Benevenuto,0,marcelo-benevenuto,0.0,Fortaleza,2,3,356,7.0,Marcelo da Conceição Benevenuto Malaquias,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,,,,,,,,,,,,,,,,,,,
300,95662,Lucas Kal,,7,L. Kal,2,lucas-kal,-0.1,América-MG,2,4,327,3.35,Lucas Kal Schenfeld Progioli,-1.3,0.55,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
301,95794,Nathan Silva,,6,N. Silva,0,nathan-silva,0.0,Atlético-MG,2,3,282,5.0,Nathanael Ananias da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wWDrucr.png,,,,,,,,,,,,,,,,,,,
302,95799,Artur,,2,Artur,2,artur,10.9,Palmeiras,2,5,275,8.56,Artur Victor Guimarães,2.88,6.35,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,,
303,96089,Machado,,2,Machado,2,machado,6.1,Cruzeiro,2,4,283,4.47,Luiz Filipe da Rosa Machado - Felipe,1.57,3.3,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,,,,1.0,2.0,,2.0,,,,,,,,,1.0,,,
304,96340,Lima,,7,Lima,2,lima,14.1,Fluminense,2,4,266,10.38,Vinicius Moreira de Lima,4.19,8.35,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_SbZCjV5.png,,1.0,,3.0,2.0,1.0,9.0,,,,,,,,,,,,
305,96652,Allan,,6,Allan,0,allan,0.0,Atlético-MG,2,4,282,9.0,Allan Rodrigues de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AuDILu6.png,,,,,,,,,,,,,,,,,,,
306,96678,Bustos,,5,Bustos,0,bustos,0.0,Internacional,2,2,285,7.0,Fabricio Tomás Bustos Sein,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,,,,,,,,,,,,,,,,,,,
307,96725,Saravia,,7,Saravia,2,saravia,5.3,Atlético-MG,2,2,282,6.76,Renzo Saravia,0.44,3.55,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,,,1.0,2.0,5.0,1.0,2.0,,1.0,,,,,,,,,,
308,96754,Atuesta,,5,Atuesta,0,atuesta,0.0,Palmeiras,2,4,275,5.0,Eduard Andrés Atuesta Velasco,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,,,,,,,,,,,,,,,,,,,
309,97133,Dudu,,6,Dudu,0,dudu,0.0,Fortaleza,2,2,356,6.0,Luís Eduardo Marques dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_mKqqGHb.png,,,,,,,,,,,,,,,,,,,
310,97145,Villasanti,,5,Villasanti,1,villasanti,0.0,Grêmio,2,4,284,4.45,Mathías Adalberto Villasanti Rolón,0.0,2.9,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,,,,2.0,,,1.0,,,,,,,,,,,,
311,97321,Alesson,,6,Alesson,0,alesson,0.0,Goiás,2,5,290,3.0,Alesson dos Santos Batista,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,,,,,,,,,,,,,,,,,,,
312,97450,Gustavo Mosquito,,5,G. Mosquito,0,gustavo-mosquito,0.0,Corinthians,2,5,264,5.0,Gustavo Henric da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,,,,,,,,,,,,,,,,,,,
313,97453,Jori,,6,Jori,0,jori,0.0,América-MG,2,1,327,3.0,Joriwinnyson Santos dos Anjos Rodrigues,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,,,,,,,,,,,,,,,,,,,
314,97468,Marçal,,5,Marçal,0,marcal,0.0,Botafogo,2,2,263,13.0,Fernando Marçal de Oliveira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,,,,,,,,,,,,,,,,,,,
315,97653,Murilo,,7,Murilo,2,murilo,-1.9,Palmeiras,2,3,275,8.73,Murilo Cerqueira Paim,-4.56,0.35,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,,,1.0,2.0,4.0,,1.0,,,,,,,,,,,,
316,97768,Reynaldo,,6,Reynaldo,0,reynaldo,0.0,Cruzeiro,2,3,283,4.0,Reynaldo César Moraes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,,,,,,,,,,,,,,,,,,,
317,97867,Léo Ortiz,,5,L. Ortiz,0,leo-ortiz,0.0,Bragantino,2,3,280,9.0,Leonardo Rech Ortiz,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,,,,,,,,,,,,,,,,,,,
318,97899,Matheus Bahia,,6,M. Bahia,0,matheus-bahia,0.0,Bahia,2,2,265,5.0,Matheus Bahia Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,,,,,,,,,,,,,,,,,,,
319,97900,Vitão,,7,Vitão,2,vitao,0.4,Internacional,2,3,285,4.41,Vitor Eduardo da Silva Matos,-1.53,0.8,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
320,97969,Marcos Vinícius,,6,M. Vinícius,0,marcos-vinicius,0.0,Coritiba,2,2,294,2.0,Marcos Vinícius da Silva Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_ZD0eKFv.png,,,,,,,,,,,,,,,,,,,
321,97993,Jhonata Varela,,5,J. Varela,0,jhonata-varela,0.0,Grêmio,2,4,284,3.0,Jhonata Varela da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,,,,,,,,,,,,,,,,,,,
322,98022,Erick,,2,Erick,2,erick,-1.7,Athlético-PR,2,4,293,3.14,Erick Luis Conrado de Carvalho,-2.15,-0.25,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,,,1.0,1.0,4.0,,1.0,,,,,,,,,,,,
323,98219,Alemão,,2,Alemão,2,alemao,2.6,Internacional,2,5,285,9.26,Alexandre Zurawski,0.1,5.4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ymwr1lY.png,3.0,,,4.0,4.0,2.0,5.0,1.0,,,,,,,,,,,
324,98225,Pedro Raul,,7,P. Raul,2,pedro-raul,8.9,Vasco,2,5,267,6.43,Pedro Raul Garay da Silva,2.49,5.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,,1.0,2.0,2.0,3.0,1.0,3.0,2.0,,,,,,,,,,,
325,98484,Kanu,,2,Kanu,1,kanu,0.0,Bahia,2,3,265,4.77,Victor Hugo Soares dos Santos,0.0,1.4,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,,,,1.0,1.0,,1.0,,,,,,,,,,,,
326,98496,Vinícius Barreta,,6,V. Barreta,0,vinicius-barreta,0.0,Cuiabá,2,1,1371,1.0,Vinícius Teodoro Barreta Melo,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,,,,,,,,,,,,,,,,,,,
327,98605,Di Placido,,7,D. Placido,2,di-placido,1.1,Botafogo,2,2,263,4.31,Leonel Di Placido,-0.79,1.5,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,,,2.0,4.0,3.0,1.0,,1.0,,,,,,,,,,,
328,98619,Kuscevic,,7,Kuscevic,2,kuscevic,2.6,Coritiba,2,3,294,4.01,Benjamín Kuščević Jaramillo,-0.25,1.6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,,,,3.0,3.0,,1.0,,,,,,,,,,,,
329,98706,Pedrinho,,5,Pedrinho,1,pedrinho,0.0,Atlético-MG,2,4,282,5.16,Pedro Victor Delmino da Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,,,,,,,,,,,,,,,,,,,
330,98723,Carabajal,,6,Carabajal,0,carabajal,0.0,Vasco,2,4,267,5.0,Horacio Gabriel Carabajal,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,
331,98909,Cuello,,6,Cuello,1,cuello,2.3,Athlético-PR,2,5,293,3.56,Tomás Esteban Cuello,-0.44,2.3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
332,98976,Gabriel,,6,Gabriel,2,gabriel,1.7,São Paulo,2,4,276,3.64,Gabriel Neves Perdomo,-0.36,1.45,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,,,,2.0,,,1.0,,,,,,,,,,,,
333,99119,Lucas Braga,,6,L. Braga,0,lucas-braga,0.0,Santos,2,5,277,5.0,Lucas Braga Ribeiro,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,,,,,,,,,,,,,,,,,,,
334,99213,Puma Rodríguez,,7,P. Rodríguez,2,puma-rodriguez,3.4,Vasco,2,2,267,4.69,José Luis Rodríguez Bebanz,-0.15,1.95,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,,
335,99214,Rodrigo Fernández,,7,R. Fernández,2,rodrigo-fernandez,3.5,Santos,2,4,277,4.71,Rodrigo Fernández Cedrés,0.13,2.3,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,2.0,,1.0,4.0,6.0,,2.0,,,,,,,,,,,,
336,99267,Pochettino,,7,Pochettino,2,pochettino,2.5,Fortaleza,2,4,356,5.84,Tomás Pochettino,-0.16,2.9,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_pDAkCEV.png,3.0,,,1.0,,1.0,2.0,,,,,,,,,,,,
337,99412,Morelli,,7,Morelli,2,morelli,4.3,Goiás,2,4,290,4.51,Everton Morelli Casimiro,1.16,3.25,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,1.0,,,3.0,1.0,,5.0,1.0,,,,,,,,,,,
338,99440,Baralhas,,6,Baralhas,2,baralhas,0.9,Internacional,2,4,285,4.84,Gabriel Baralhas dos Santos,-0.58,2.15,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,1.0,,,3.0,2.0,,1.0,,,,,,,,,,,,
339,99815,Arias,,7,Arias,1,arias,1.6,Fluminense,2,4,266,9.9,Jhon Adolfo Arias Andrade,-4.1,1.6,https://s.sde.globo.com/media/person_role/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,,,,1.0,2.0,,2.0,,,,,,,,,,,,
340,99818,Paulinho,,7,Paulinho,2,paulinho,3.6,Atlético-MG,2,5,282,8.71,Paulo Henrique Sampaio Filho,-0.06,4.6,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,1.0,,,3.0,,4.0,,,,,,,,,,,,,
341,99889,Alan Franco,,6,A. Franco,1,alan-franco,0.0,São Paulo,2,3,276,5.23,Alan Javier Franco,0.0,2.1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,,,,2.0,1.0,,,,,,,,,,,,,,
342,99994,Jhonny Lucas,,6,J. Lucas,2,jhonny-lucas,0.8,Goiás,2,4,290,0.66,Jhonny Lucas Flora Barboza,0.01,-0.4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KkK6lCf.png,1.0,,1.0,,2.0,,,,,,,,,,,,,,
343,100079,Zaracho,,6,Zaracho,2,zaracho,4.3,Atlético-MG,2,4,282,6.9,Federico Matías Javier Zaracho,-0.91,2.2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_d4nyoPf.png,1.0,,1.0,2.0,6.0,,2.0,,,,,,,,1.0,,,,
344,100084,Igor Gomes,,6,I. Gomes,0,igor-gomes,0.0,Atlético-MG,2,4,282,7.0,Igor Silveira Gomes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,,,,,,,,,,,,,,,,,,,
345,100103,Pedrinho,,6,Pedrinho,0,pedrinho,0.0,São Paulo,2,5,276,7.0,Pedro Gabriel Pereira Lopes,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/16/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,
346,100453,Luis Segovia,,6,L. Segovia,1,luis-segovia,0.0,Botafogo,2,3,263,3.23,Luis Geovanny Segovia Vega,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,,,,,,,,,,,,,,,,,,,
347,100652,Yuri Alberto,,7,Y. Alberto,2,yuri-alberto,1.8,Corinthians,2,5,264,10.18,Yuri Alberto Monteiro da Silva,-2.85,2.5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,2.0,,,1.0,5.0,1.0,6.0,5.0,,,,,,,,,,,
348,100761,Liziero,,7,Liziero,2,liziero,1.4,Coritiba,2,4,294,4.35,Igor Matheus Liziero Pereira,-0.42,1.9,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,,,,3.0,1.0,,1.0,,,,,,,,,,,,
349,100830,Brenno,,6,Brenno,0,brenno,0.0,Grêmio,2,1,284,6.0,Brenno Oliveira Fraga Costa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,,,,,,,,,,,,,,,,,,,
350,100846,Lucas Esteves,,6,L. Esteves,0,lucas-esteves,0.0,Fortaleza,2,2,356,3.0,Lucas Esteves de Souza,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,,,,,,,,,,,,,,,,,,,
351,100848,Luan Cândido,,6,L. Cândido,0,luan-candido,0.0,Bragantino,2,2,280,10.0,Luan Cândido de Almeida,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,,,,,,,,,,,,,,,,,,,
352,100969,Ronald Lopes,,6,R. Lopes,1,ronald-lopes,0.2,Cuiabá,2,4,1371,2.73,Ronald dos Santos Lopes,-1.27,0.2,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,,,,,1.0,,1.0,,,,,,,,,,,,
353,101002,Júnior Santos,,7,J. Santos,2,junior-santos,11.3,Botafogo,2,5,263,7.31,José Antonio dos Santos Júnior,3.44,6.15,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,2.0,1.0,,2.0,2.0,,2.0,1.0,,,,,,,,,,,
354,101027,Diego,,7,Diego,2,diego,1.2,Goiás,2,4,290,4.4,Jackson Diego Ibrahim Fagundes,-0.25,2.2,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,2.0,,,1.0,3.0,,5.0,,,,,,,,,,,,
355,101201,Vitor Jacaré,,7,V. Jacaré,2,vitor-jacare,8.6,Bahia,2,5,265,12.31,Francisco Vítor Silva Costa,3.02,9.5,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,2.0,1.0,1.0,7.0,4.0,1.0,4.0,,,,,,,,,,,,
356,101254,Alef Manga,,7,A. Manga,2,alef-manga,3.3,Coritiba,2,5,294,7.33,Alef Mangueira Severino Pereira,-1.25,2.3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,1.0,,1.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,
357,101290,Ferreira,,5,Ferreira,0,ferreira,0.0,Grêmio,2,5,284,10.0,Aldemir dos Santos Ferreira,0.0,0.0,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,,,,,,,,,,,,,,,,,,,
358,101314,Ademir,,7,Ademir,2,ademir,1.4,Bahia,2,5,265,5.06,Ademir da Silva Santos Júnior,-0.62,2.1,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,1.0,,,,4.0,1.0,7.0,1.0,,,,,,,,,,,
359,101319,Guga,,6,Guga,1,guga,0.0,Fluminense,2,2,266,8.52,Cláudio Rodrigues Gomes,0.0,7.2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_Q2do66k.png,,,,1.0,,,2.0,,1.0,,,,,,,,,,
360,101405,Wallisson,,6,Wallisson,1,wallisson,0.0,Cruzeiro,2,4,283,2.65,Wallisson Luiz Alves Máximo,-1.35,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,,,,,,,,,,,,,,,,,,,
361,101573,Pepê,,5,Pepê,0,pepe,0.0,Grêmio,2,4,284,7.0,João Pedro Vilardi Pinto,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,,,,,,,,,,,,,,,,,,,
362,101574,Hugo Souza,,6,H. Souza,0,hugo-souza,0.0,Flamengo,2,1,262,3.0,Hugo de Souza Nogueira,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_4hEknPp.png,,,,,,,,,,,,,,,,,,,
363,101579,Robson Bambu,,7,R. Bambu,2,robson-bambu,-0.1,Vasco,2,3,267,2.29,Robson Alves de Barros,-0.87,0.4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,,,1.0,1.0,3.0,,3.0,,,,,,,,,,,,
364,101594,Hugo Moura,,2,H. Moura,2,hugo-moura,5.1,Athlético-PR,2,4,293,7.13,Hugo Moura Arruda da Silva,1.13,4.7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,,,,8.0,4.0,,2.0,,,,,,,,,,,,
365,101600,Alex,,6,Alex,0,alex,0.0,Santos,2,3,277,3.0,Alex de Oliveira Nascimento,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,,,,,,,,,,,,,,,,,,,
366,101684,Philippe Costa,,6,P. Costa,1,philippe-costa,0.0,Goiás,2,5,290,1.94,Philippe Almeida Costa,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,,,,,,,,,,,,,,,,,,,
367,101708,Felipe Jonatan,,5,F. Jonatan,1,felipe-jonatan,0.0,Santos,2,2,277,6.06,Felipe Jonatan Rocha Andrade,0.0,2.4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4Rn0gj2.png,,,,2.0,,,,,,,,,,,,,,,
368,101715,Alerrandro,,6,Alerrandro,1,alerrandro,0.0,Bragantino,2,5,280,4.65,Alerrandro Barra Mansa Realino de Souza,0.0,0.2,https://s.sde.globo.com/media/person_role/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png,,,,,1.0,,1.0,,,,,,,,,,,,
369,101717,Marrony,,6,Marrony,0,marrony,0.0,Fluminense,2,5,266,5.0,Marrony da Silva Liberato,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png,,,,,,,,,,,,,,,,,,,
370,101720,Miranda,,6,Miranda,0,miranda,0.0,Vasco,2,3,267,3.0,Matheus dos Santos Miranda,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,,,,,,,,,,,,,,,,,,,
371,101725,Matheusinho,,6,Matheusinho,2,matheusinho,0.5,Goiás,2,4,290,1.05,Matheus Santos Soares,-0.24,0.25,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_OKVlOLy.png,,,,,,,1.0,,,,,,,,,,,,
372,101727,Matheuzinho,,5,Matheuzinho,0,matheuzinho,0.0,Flamengo,2,2,262,6.0,Matheus França Silva,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,,,,,,,,,,,,,,,,,,,
373,101728,Diego Costa,,6,D. Costa,0,diego-costa,0.0,São Paulo,2,3,276,7.0,Diego Henrique Costa Barbosa,0.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,,,,,,,,,,,,,,,,,,,
374,101960,Vitinho,,5,Vitinho,0,vitinho,0.0,Bragantino,2,5,280,6.0,Vitor Hugo Naum dos Santos,0.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,,,,,,,,,,,,,,,,,,,
