,atletas.status_id,atletas.foto,atletas.preco_num,atletas.atleta_id,atletas.variacao_num,atletas.posicao_id,atletas.media_num,atletas.clube.id.full.name,atletas.clube_id,atletas.slug,atletas.nome,atletas.rodada_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.minimo_para_valorizar,CA,DE,FS,GS,PC,SG,V,A,CV,DS,FC,FD,FF,I,PS,FT,G,PP,DP,GC
256,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ZOxQ99E.png,5.16,91866,0.0,3,3.05,Athlético-PR,293,ze-ivaldo,José Ivaldo Almeida Silva,17,0.0,Z. Ivaldo,Zé Ivaldo,11,3.2,2.0,,9.0,,1.0,5.0,,,1.0,11.0,17.0,1.0,1.0,1.0,,,,,,
257,7,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_U1jXQaU.png,9.4,91908,0.78,5,5.39,Atlético-MG,282,pavon,Cristian David Pavón,17,7.4,Pavón,Pavón,15,5.27,4.0,,12.0,,,,,4.0,,21.0,16.0,9.0,11.0,2.0,,1.0,2.0,,,
258,7,https://s.sde.globo.com/media/person_role/2022/05/05/21d7b4d24237a06ec8872f1ff041e713_FORMATO.png,11.54,91971,-0.08,6,6.04,Athlético-PR,293,wesley-carvalho,Wesley Oliveira de Carvalho,17,5.8,W. Carvalho,Wesley Carvalho,7,3.99,,,,,,,3.0,,,,,,,,,,,,,
259,7,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO.png,7.13,92075,0.3,6,3.15,Vasco,267,ramon-diaz,Ramón Ángel Díaz,17,3.9,R. Díaz,Ramón Díaz,2,2.82,,,,,,,,,,,,,,,,,,,,
260,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_kVhXG72.png,2.27,92291,0.0,3,1.01,Coritiba,294,bruno-viana,Bruno Viana Willemen da Silva,17,0.0,B. Viana,Bruno Viana,10,2.39,4.0,,1.0,,,,,,,13.0,12.0,,2.0,,,,,,,
261,5,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,5.0,92496,0.0,4,0.0,Bragantino,280,raul,Raul Lô Gonçalves,17,0.0,Raul,Raul,0,6.8,,,,,,,,,,,,,,,,,,,,
262,7,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,8.99,92708,2.39,5,5.23,Cuiabá,1371,deyverson,Deyverson Brum Silva Acosta,17,13.0,Deyverson,Deyverson,16,9.29,4.0,,28.0,,,,,,,4.0,17.0,8.0,10.0,16.0,,2.0,7.0,1.0,,
263,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,12.8,92811,0.0,5,5.94,Cruzeiro,283,bruno-rodrigues,Bruno Rafael Rodrigues do Nascimento,17,0.0,B. Rodrigues,Bruno Rodrigues,16,4.17,2.0,,33.0,,,,,2.0,,17.0,13.0,12.0,21.0,11.0,1.0,1.0,3.0,1.0,,
264,6,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,3.24,92855,-0.94,2,2.6,Cruzeiro,283,palacios,Helibelton Palacios Zapata,17,-0.4,Palacios,Palacios,2,-0.29,1.0,,,,,1.0,,,,2.0,4.0,,,,,,,,,
265,7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,6.73,93108,0.1,4,2.93,Cruzeiro,283,mateus-vital,Mateus da Silva Vital Assumpção,17,3.4,M. Vital,Mateus Vital,15,2.42,,,16.0,,,,,1.0,,12.0,9.0,7.0,10.0,1.0,,1.0,,,,
266,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,4.0,93236,0.0,2,0.0,Corinthians,264,rafael-ramos,Rafael António Figueiredo Ramos,17,0.0,R. Ramos,Rafael Ramos,0,5.38,,,,,,,,,,,,,,,,,,,,
267,6,https://s.sde.globo.com/media/person_role/2023/07/26/photo_220x220_uZiEtLW.png,11.0,93368,0.0,3,0.0,Corinthians,264,lucas-verissimo,Lucas Veríssimo da Silva,17,0.0,L. Veríssimo,Lucas Veríssimo,0,0.04,,,,,,,,,,,,,,,,,,,,
268,6,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,4.0,93372,0.0,3,0.0,Santos,277,joao-basso,João Othávio Basso,17,0.0,J. Basso,João Basso,0,,,,,,,,,,,,,,,,,,,,,
269,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,11.27,93478,-0.47,5,4.27,Internacional,285,wanderson,Wanderson Maciel Sousa Campos,17,3.3,Wanderson,Wanderson,15,2.27,,,16.0,,,,,2.0,,12.0,9.0,6.0,4.0,,,,3.0,,,
270,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,6.57,93550,0.33,4,3.89,América-MG,327,benitez,Martín Nicolás Benítez,17,1.8,Benítez,Benítez,8,1.28,2.0,,22.0,,,,,1.0,,8.0,8.0,2.0,6.0,3.0,,1.0,,,,
271,6,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,6.52,93702,-0.27,2,4.18,Santos,277,gabriel-inocencio,Gabriel de Souza Inocêncio,17,0.0,G. Inocêncio,Gabriel Inocêncio,14,-0.1,2.0,,8.0,,,5.0,,,,28.0,22.0,2.0,3.0,1.0,,,,,,
272,6,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,2.72,93716,-0.77,2,1.78,Vasco,267,paulo-henrique,Paulo Henrique de Oliveira Alves,17,0.0,P. Henrique,Paulo Henrique,4,0.02,,,,,,1.0,,,,2.0,1.0,,,,,,,,,
273,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,4.09,93787,0.78,4,1.56,Coritiba,294,andrey,Andrey Ramos do Nascimento,17,6.2,Andrey,Andrey,11,4.51,3.0,,7.0,,1.0,,,,,12.0,11.0,3.0,4.0,1.0,,,,,,
274,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,5.22,93790,0.03,4,2.5,Botafogo,263,marlon-freitas,Marlon Rodrigues Freitas,17,2.4,M. Freitas,Marlon Freitas,16,1.69,,,3.0,,,,,1.0,,21.0,12.0,4.0,9.0,,,,,,,
275,6,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,2.58,93791,0.0,4,0.72,Fluminense,266,daniel,Daniel Sampaio Simões,17,0.0,Daniel,Daniel,6,1.71,,,2.0,,,,,,,2.0,1.0,1.0,,,,,,,,
276,6,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,2.83,93797,0.0,2,1.42,América-MG,327,marcinho,Márcio Almeida de Oliveira,17,0.0,Marcinho,Marcinho,10,0.02,4.0,,1.0,,,,,,,15.0,14.0,2.0,2.0,,,,,,,
277,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,5.08,93834,0.0,1,2.08,Internacional,285,keiller,Keiller da Silva Nunes,17,0.0,Keiller,Keiller,6,3.42,,16.0,1.0,11.0,,,,,,,,,,,,,,,1.0,
278,7,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,6.51,93882,-0.21,1,4.76,Bragantino,280,cleiton,Cleiton Schwengber,17,7.0,Cleiton,Cleiton,12,4.99,3.0,33.0,1.0,8.0,,7.0,,,1.0,,1.0,,,,,,,,,
279,6,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,3.71,93886,-0.72,4,2.28,América-MG,327,matheusinho,Matheus Leonardo Sales Cardoso,17,-0.3,Matheusinho,Matheusinho,6,-0.22,,,7.0,,,,,,,4.0,3.0,4.0,2.0,1.0,,,,,,
280,2,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,4.13,93988,-1.15,5,3.39,Palmeiras,275,breno-lopes,Breno Henrique Vasconcelos Lopes,17,3.6,B. Lopes,Breno Lopes,11,2.57,1.0,,9.0,,,,,3.0,,2.0,1.0,5.0,,3.0,,1.0,1.0,,,
281,6,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,5.93,94007,0.0,4,0.5,Corinthians,264,matias-rojas,Matías Nicolás Rojas Romero,17,0.0,M. Rojas,Matías Rojas,1,8.04,,,1.0,,,,,,,,,,,,,,,,,
282,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,8.29,94044,0.0,1,5.78,Internacional,285,john-victor,John Victor Maciel Furtado,17,0.0,J. Victor,John Victor,9,6.35,1.0,32.0,2.0,5.0,,5.0,,,,,,,,,,,,,,
283,7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,12.56,94067,0.28,4,5.59,Bragantino,280,matheus-fernandes,Matheus Fernandes Siqueira,17,5.3,M. Fernandes,Matheus Fernandes,16,3.68,3.0,,14.0,,,,,2.0,,55.0,27.0,4.0,6.0,,,,1.0,,,
284,7,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,6.06,94154,2.16,4,2.57,Corinthians,264,maycon,Maycon de Andrade Barberan,17,12.5,Maycon,Maycon,14,9.06,1.0,,3.0,,,,,,,19.0,9.0,3.0,5.0,2.0,,,1.0,,,
285,3,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,5.45,94207,-0.54,5,2.33,Fortaleza,356,guilherme,Guilherme Augusto Vieira dos Santos,17,-1.3,Guilherme,Guilherme,13,-0.98,3.0,,15.0,,,,,1.0,,5.0,9.0,7.0,4.0,3.0,,2.0,,,,
286,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,7.0,94263,0.0,4,0.0,América-MG,327,dada-belmonte,Adaílson Freire Pereira da Silva,17,0.0,D. Belmonte,Dadá Belmonte,0,9.64,,,,,,,,,,,,,,,,,,,,
287,6,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,5.65,94444,1.65,5,6.4,Goiás,290,matheus-babi,Matheus Barcelos da Silva,17,6.4,M. Babi,Matheus Babi,1,4.41,1.0,,,,,,,,,,2.0,,,,,,1.0,,,
288,7,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,17.99,94509,-0.44,4,7.55,Palmeiras,275,raphael-veiga,Raphael Cavalcante Veiga,17,7.5,R. Veiga,Raphael Veiga,12,5.34,3.0,,27.0,,,,,3.0,,11.0,18.0,8.0,11.0,2.0,,1.0,5.0,1.0,,
289,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,8.55,94514,0.0,3,3.77,Cruzeiro,283,oliveira,Lucas da Cruz Oliveira,17,0.0,Oliveira,Oliveira,13,3.94,2.0,,12.0,,,5.0,,,2.0,16.0,7.0,,1.0,,,,1.0,,,
290,7,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,11.47,94583,0.0,5,3.74,Flamengo,262,pedro,Pedro Guilherme Abreu dos Santos,17,0.0,Pedro,Pedro,13,1.34,,,5.0,,,,,,,4.0,5.0,5.0,5.0,2.0,1.0,,4.0,,,
291,6,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,4.01,94786,0.0,4,1.8,São Paulo,276,jhegson-mendez,Jhegson Sebastián Méndez Carabalí,17,0.0,J. Méndez,Jhegson Méndez,6,-0.14,1.0,,2.0,,,,,,,11.0,8.0,,,,,,,,,
292,6,https://s.sde.globo.com/media/person_role/2023/07/26/photo_220x220_YiDp5cw.png,3.0,94836,0.0,3,0.0,América-MG,327,burgos,Esteban Rodrigo Burgos,17,0.0,Burgos,Burgos,0,0.04,,,,,,,,,,,,,,,,,,,,
293,7,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,4.76,94845,-0.41,4,1.75,Atlético-MG,282,battaglia,Rodrigo Andrés Battaglia,17,2.2,Battaglia,Battaglia,14,1.58,3.0,,17.0,,,,,,,13.0,22.0,3.0,8.0,1.0,,,,,,
294,7,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,10.62,94853,-0.49,6,5.61,Internacional,285,eduardo-coudet,Eduardo Germán Coudet,17,2.98,E. Coudet,Eduardo Coudet,12,1.99,,,,,,,5.0,,,,,,,,,,,,,
295,6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,2.43,94931,-0.17,4,0.82,Botafogo,263,lucas-fernandes,Lucas Fernandes da Silva,17,-0.3,L. Fernandes,Lucas Fernandes,10,-0.2,1.0,,5.0,,,,,,,2.0,14.0,3.0,6.0,,,,,,,
296,7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,11.28,94968,0.02,2,6.97,Bragantino,280,juninho-capixaba,Luis Antônio da Rocha Júnior,17,7.0,J. Capixaba,Juninho Capixaba,16,4.85,4.0,,16.0,,,7.0,,1.0,,38.0,29.0,6.0,6.0,3.0,,1.0,2.0,,,
297,7,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,4.18,95127,1.03,2,2.82,América-MG,327,nicolas,Nicolas Vichiatto da Silva,17,8.6,Nicolas,Nicolas,4,6.28,,,,,,,,,,4.0,5.0,,,,,,1.0,,,
298,6,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,4.0,95220,0.0,2,0.0,Vasco,267,jefferson,Jefferson Junio Antônio da Silva,17,0.0,Jefferson,Jefferson,0,0.04,,,,,,,,,,,,,,,,,,,,
299,5,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,6.0,95466,0.0,2,0.0,São Paulo,276,igor-vinicius,Igor Vinícius de Souza,17,0.0,I. Vinícius,Igor Vinícius,0,8.22,,,,,,,,,,,,,,,,,,,,
300,7,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,13.06,95556,0.48,4,5.42,Cuiabá,1371,raniele,Raniele Almeida Melo,17,9.6,Raniele,Raniele,16,6.82,4.0,,27.0,,1.0,,,,,41.0,14.0,7.0,11.0,1.0,,,2.0,,,
301,6,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,4.81,95638,0.19,3,0.68,Fortaleza,356,marcelo-benevenuto,Marcelo da Conceição Benevenuto Malaquias,17,0.5,M. Benevenuto,Marcelo Benevenuto,6,0.39,2.0,,5.0,,,1.0,,,,,7.0,,1.0,1.0,,,,,,
302,2,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,2.16,95662,0.05,4,0.41,América-MG,327,lucas-kal,Lucas Kal Schenfeld Progioli,17,0.0,L. Kal,Lucas Kal,12,0.03,3.0,,1.0,,,,,,,7.0,10.0,1.0,1.0,,,,,,,
303,7,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,12.21,95799,1.1,5,5.96,Palmeiras,275,artur,Artur Victor Guimarães,17,8.3,Artur,Artur,16,5.85,1.0,,25.0,,,,,1.0,,13.0,8.0,7.0,11.0,5.0,,3.0,5.0,,,
304,6,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,5.0,95878,0.0,3,0.0,Fortaleza,356,tobias-figueiredo,Tobias Pereira Figueiredo,17,0.0,T. Figueiredo,Tobias Figueiredo,0,6.8,,,,,,,,,,,,,,,,,,,,
305,7,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,6.28,96089,-0.44,4,3.34,Cruzeiro,283,machado,Luiz Filipe da Rosa Machado - Felipe,17,0.6,Machado,Machado,17,0.33,1.0,,12.0,,,,,3.0,,17.0,16.0,7.0,6.0,,,,1.0,,,
306,7,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,10.94,96340,-0.55,4,4.79,Fluminense,266,lima,Vinicius Moreira de Lima,17,0.0,Lima,Lima,17,-0.16,2.0,,44.0,,,,,1.0,,19.0,20.0,6.0,7.0,3.0,,1.0,3.0,,,
307,6,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,5.04,96610,-1.96,4,0.0,Cruzeiro,283,matheus-pereira,Matheus Fellipe Costa Pereira,17,0.0,M. Pereira,Matheus Pereira,1,0.04,,,,,,,,,,,,,,,,,,,,
308,7,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,7.33,96652,0.62,4,2.47,Flamengo,262,allan,Allan Rodrigues de Souza,17,5.7,Allan,Allan,3,4.18,,,4.0,,,,,,,6.0,6.0,,,,,,,,,
309,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,8.62,96678,0.71,2,5.28,Internacional,285,bustos,Fabricio Tomás Bustos Sein,17,10.1,Bustos,Bustos,12,7.23,2.0,,13.0,,,5.0,,,,20.0,13.0,2.0,4.0,,,,1.0,,,
310,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,6.9,96725,0.91,2,3.3,Atlético-MG,282,saravia,Renzo Saravia,17,5.6,Saravia,Saravia,11,4.03,5.0,,16.0,,,3.0,,1.0,1.0,14.0,18.0,2.0,3.0,,,,,,,
311,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,5.0,96754,0.0,4,0.0,Palmeiras,275,atuesta,Eduard Andrés Atuesta Velasco,17,0.0,Atuesta,Atuesta,0,6.8,,,,,,,,,,,,,,,,,,,,
312,7,https://s.sde.globo.com/media/person_role/2023/07/15/photo_220x220_4DHfVWg.png,8.82,96966,3.82,5,18.1,Cruzeiro,283,arthur-gomes,Arthur Gomes Lourenço,17,18.1,A. Gomes,Arthur Gomes,1,8.6,,,2.0,,,,,,,,3.0,1.0,1.0,,,,2.0,,,
313,6,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,4.02,97080,0.42,5,1.3,Fluminense,266,yony-gonzalez,Jony Alexander González Copete,17,2.6,Y. González,Yony González,2,1.93,,,,,,,,,,2.0,2.0,,1.0,,,,,,,
314,7,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,4.62,97133,-0.13,2,3.37,Fortaleza,356,dudu,Luís Eduardo Marques dos Santos,17,1.2,Dudu,Dudu,3,0.89,,,,,,1.0,,,,4.0,3.0,1.0,,,,,,,,
315,7,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,7.48,97145,0.21,4,6.26,Grêmio,284,villasanti,Mathías Adalberto Villasanti Rolón,17,5.3,Villasanti,Villasanti,12,3.7,2.0,,13.0,,,,,1.0,,30.0,19.0,5.0,3.0,,,1.0,3.0,,,
316,6,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,2.87,97321,0.0,5,1.67,Goiás,290,alesson,Alesson dos Santos Batista,17,0.0,Alesson,Alesson,10,1.46,2.0,,5.0,,,,,,,6.0,4.0,1.0,2.0,7.0,,,1.0,,,
317,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,5.0,97450,0.0,5,0.0,Corinthians,264,gustavo-mosquito,Gustavo Henric da Silva,17,0.0,G. Mosquito,Gustavo Mosquito,0,6.8,,,,,,,,,,,,,,,,,,,,
318,6,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,3.0,97453,0.0,1,0.0,América-MG,327,jori,Joriwinnyson Santos dos Anjos Rodrigues,17,0.0,Jori,Jori,0,3.96,,,,,,,,,,,,,,,,,,,,
319,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,10.11,97468,-0.31,2,6.04,Botafogo,263,marcal,Fernando Marçal de Oliveira,17,3.6,Marçal,Marçal,9,2.54,5.0,,11.0,,,5.0,,1.0,,20.0,15.0,1.0,4.0,,,,,,,
320,7,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,9.83,97653,1.22,3,3.71,Palmeiras,275,murilo,Murilo Cerqueira Paim,17,8.9,Murilo,Murilo,8,6.45,1.0,,4.0,,,1.0,,,,8.0,10.0,1.0,,1.0,,,2.0,,,
321,6,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,4.14,97768,0.0,3,4.7,Cruzeiro,283,reynaldo,Reynaldo César Moraes,17,0.0,Reynaldo,Reynaldo,2,4.38,,,,,,2.0,,,,,2.0,,,,,,,,,
322,7,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,7.8,97867,-0.1,3,7.05,Bragantino,280,leo-ortiz,Leonardo Rech Ortiz,17,6.2,L. Ortiz,Léo Ortiz,2,4.52,1.0,,,,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,
323,7,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,5.14,97899,0.4,2,4.0,Bahia,265,matheus-bahia,Matheus Bahia Santos,17,8.9,M. Bahia,Matheus Bahia,6,6.46,2.0,,4.0,,,3.0,,,,8.0,7.0,,2.0,1.0,,,,,,
324,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,5.93,97900,0.19,3,2.98,Internacional,285,vitao,Vitor Eduardo da Silva Matos,17,5.5,Vitão,Vitão,13,3.95,4.0,,3.0,,,4.0,,,,13.0,6.0,3.0,1.0,,,1.0,,,,
325,6,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,5.19,97908,0.0,4,2.25,Goiás,290,luis-oyama,Luís Felipe Oyama,17,0.0,L. Oyama,Luís Oyama,2,2.11,1.0,,2.0,,,,,,,4.0,1.0,,,,,,,,,
326,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,3.0,97993,0.0,4,0.0,Grêmio,284,jhonata-varela,Jhonata Varela da Silva,17,0.0,J. Varela,Jhonata Varela,0,3.96,,,,,,,,,,,,,,,,,,,,
327,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,7.09,98022,-0.41,4,4.84,Athlético-PR,293,erick,Erick Luis Conrado de Carvalho,17,2.2,Erick,Erick,14,1.47,3.0,,13.0,,,,,1.0,,22.0,22.0,7.0,15.0,1.0,,1.0,2.0,,,
328,7,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,6.04,98433,-0.96,5,2.3,Vasco,267,sebastian-ferreira,Carlos Sebastián Ferreira Vidal,17,2.3,S. Ferreira,Sebastián Ferreira,1,1.61,,,2.0,,,,,,,,1.0,,2.0,,,,,,,
329,7,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,6.0,98484,0.0,3,3.11,Bahia,265,kanu,Victor Hugo Soares dos Santos,17,0.0,Kanu,Kanu,14,5.05,3.0,,16.0,,,4.0,,,1.0,19.0,16.0,1.0,3.0,1.0,,,,,,
330,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,1.0,98496,0.0,1,0.0,Cuiabá,1371,vinicius-barreta,Vinícius Teodoro Barreta Melo,17,0.0,V. Barreta,Vinícius Barreta,0,1.12,,,,,,,,,,,,,,,,,,,,
331,7,https://s.sde.globo.com/media/person_role/2023/07/16/photo_220x220_l9ELyne.png,7.14,98517,0.46,4,5.0,Santos,277,jean-lucas,Jean Lucas de Souza Oliveira,17,5.1,J. Lucas,Jean Lucas,2,3.64,1.0,,5.0,,,,,1.0,,3.0,3.0,,1.0,,,,,,,
332,7,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,10.73,98605,0.2,2,7.19,Botafogo,263,di-placido,Leonel Di Placido,17,3.8,D. Placido,Di Placido,16,2.52,2.0,,6.0,,1.0,9.0,,3.0,,39.0,13.0,1.0,4.0,1.0,,,1.0,,,
333,7,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,4.13,98619,-0.4,3,2.61,Coritiba,294,kuscevic,Benjamín Kuščević Jaramillo,17,3.0,Kuscevic,Kuscevic,12,2.14,5.0,,8.0,,,2.0,,,,13.0,15.0,,4.0,,,,1.0,,,
334,6,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,3.85,98706,0.0,4,0.65,Atlético-MG,282,pedrinho,Pedro Victor Delmino da Silva,17,0.0,Pedrinho,Pedrinho,4,1.61,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,
335,6,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,3.56,98723,0.23,4,1.78,Vasco,267,carabajal,Horacio Gabriel Carabajal,17,1.6,Carabajal,Carabajal,6,1.18,,,2.0,,,,,1.0,,2.0,3.0,,4.0,,,,,,,
336,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,4.04,98909,0.35,5,2.41,Athlético-PR,293,cuello,Tomás Esteban Cuello,17,2.7,Cuello,Cuello,12,1.93,,,14.0,,,,,,,12.0,12.0,6.0,5.0,1.0,,,,,,
337,6,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,4.22,98976,0.0,4,2.15,São Paulo,276,gabriel,Gabriel Neves Perdomo,17,0.0,Gabriel,Gabriel,11,3.11,4.0,,1.0,,,,,,,18.0,8.0,,,,,,1.0,,,
338,6,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,3.01,99119,-0.75,5,1.35,Santos,277,lucas-braga,Lucas Braga Ribeiro,17,-1.1,L. Braga,Lucas Braga,8,-0.78,2.0,,12.0,,,,,,,7.0,7.0,,1.0,3.0,,,,,,
339,7,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,7.05,99213,-0.28,2,3.95,Vasco,267,puma-rodriguez,José Luis Rodríguez Bebanz,17,2.2,P. Rodríguez,Puma Rodríguez,15,1.5,1.0,,9.0,,,1.0,,,,31.0,14.0,7.0,12.0,2.0,,,,,,
340,7,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,4.65,99214,-0.21,4,2.12,Santos,277,rodrigo-fernandez,Rodrigo Fernández Cedrés,17,1.1,R. Fernández,Rodrigo Fernández,15,0.76,7.0,,8.0,,,,,,,26.0,35.0,1.0,6.0,,,,1.0,,,
341,7,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,7.02,99267,-0.2,4,3.7,Fortaleza,356,pochettino,Tomás Pochettino,17,1.4,Pochettino,Pochettino,17,0.9,,,13.0,,,,,,,18.0,8.0,11.0,10.0,1.0,,,2.0,,,
342,7,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,5.83,99412,0.01,4,3.55,Goiás,290,morelli,Everton Morelli Casimiro,17,2.0,Morelli,Morelli,13,1.39,2.0,,28.0,,,,,,,21.0,23.0,2.0,7.0,2.0,,,1.0,,,
