,atletas.clube.id.full.name,atletas.posicao_id,atletas.jogos_num,atletas.atleta_id,atletas.nome,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.status_id,atletas.slug,atletas.apelido,atletas.media_num,atletas.clube_id,atletas.preco_num,atletas.foto,CA,DS,FC,FD,FF,FS,FT,G,SG,A,I,V,PP,PS,DE,GS,CV,DP,GC,PC
529,Bahia,2,7,110021,Jhoanner Stalin Chávez Quintero,5.8,11,J. Chávez,,0.62,2,jhoanner-chavez,Jhoanner Chávez,3.68,265,7.15,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_bZ6JNlc.png,1.0,10.0,13.0,,3.0,3.0,,,2.0,1.0,2.0,,,,,,,,,
530,Botafogo,4,6,110055,Matías Emanuel Segovia Torales,2.2,11,M. Segovia,,0.2,6,matias-segovia,Matías Segovia,2.73,263,4.56,https://s.sde.globo.com/media/person_role/2023/04/04/photo_FORMATO.png,,6.0,,1.0,,6.0,,,,1.0,,,,,,,,,,
531,Athlético-PR,1,0,110251,Gabriel Roberto Pereira,0.0,11,G. Pereira,,0.0,6,gabriel-pereira,Gabriel Pereira,0.0,293,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yvoo9wb.png,,,,,,,,,,,,,,,,,,,,
532,Santos,5,11,110415,Ângelo Gabriel Borges Damaceno,0.0,11,Ângelo,,-0.04,6,angelo,Ângelo,2.74,277,5.75,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CqBwl6X.png,1.0,9.0,8.0,1.0,3.0,7.0,,2.0,,,4.0,,,,,,,,,
533,Palmeiras,6,11,110506,Abel Fernando Moreira Ferreira,3.55,11,A. Ferreira,,-0.6,7,abel-ferreira,Abel Ferreira,6.27,275,13.4,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,,,,,,,,,,,,6.0,,,,,,,,
534,Santos,1,0,110602,Paulo Mazoti Azevedo,0.0,11,P. Mazoti,,0.0,6,paulo-mazoti,Paulo Mazoti,0.0,277,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_rM1hgKg.png,,,,,,,,,,,,,,,,,,,,
535,Santos,4,1,110605,Vinícius Balieiro Lourenço de Carvalho,0.0,11,V. Balieiro,,0.0,6,vinicius-balieiro,Vinícius Balieiro,-0.3,277,1.99,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_yMHsqPr.png,,,1.0,,,,,,,,,,,,,,,,,
536,Fluminense,4,7,110607,Gabriel Cordeiro Pirani,1.2,11,G. Pirani,,0.33,6,gabriel-pirani,Gabriel Pirani,1.17,266,4.13,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ttN765r.png,1.0,3.0,3.0,2.0,2.0,7.0,,,,,,,,,,,,,,1.0
537,Goiás,5,0,110632,Luiz Filipe dos Reis Silva,0.0,11,L. Filipe,,0.0,6,luiz-filipe,Luiz Filipe,0.0,290,2.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_xcsqOAQ.png,,,,,,,,,,,,,,,,,,,,
538,Athlético-PR,2,0,110668,Lucas Ángel Esquivel,0.0,11,Esquivel,,0.0,6,esquivel,Esquivel,0.0,293,3.0,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,,,,,,,,,,,,,,,,,,,,
539,Athlético-PR,1,0,110698,Mycael Pontes Moreira,0.0,11,Mycael,,0.0,6,mycael,Mycael,0.0,293,3.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_4TEihe1.png,,,,,,,,,,,,,,,,,,,,
540,Fluminense,1,0,110708,Pedro Felipe de Faria Rangel,0.0,11,P. Rangel,,0.0,6,pedro-rangel,Pedro Rangel,0.0,266,3.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_6zge4A7.png,,,,,,,,,,,,,,,,,,,,
541,Bragantino,2,7,110715,José Andrés Hurtado Cheme,0.0,11,A. Hurtado,,0.0,7,andres-hurtado,Andrés Hurtado,3.7,280,4.91,https://s.sde.globo.com/media/person_role/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png,,13.0,4.0,,,3.0,,,2.0,,,,,,,,,,,
542,Atlético-MG,2,10,110727,Rubens Antônio Dias,0.0,11,Rubens,,0.0,6,rubens,Rubens,6.29,282,12.36,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JV4BtfR.png,1.0,33.0,16.0,3.0,3.0,7.0,,,4.0,,3.0,,,,,,,,,
543,Cuiabá,3,0,110742,João Victor Araújo Maranini,0.0,11,J. Maranini,,0.0,6,joao-maranini,João Maranini,0.0,1371,3.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_2ubCgRc.png,,,,,,,,,,,,,,,,,,,,
544,Fluminense,5,9,110759,John Kennedy Batista de Souza,-0.5,11,J. Kennedy,,-0.26,6,john-kennedy,John Kennedy,3.55,266,9.73,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_ZAgi9kx.png,4.0,5.0,8.0,5.0,5.0,5.0,1.0,2.0,,,1.0,,,1.0,,,,,,
545,Bahia,5,7,110760,Gabriel Teixeira Aragão,0.0,11,Biel,,0.0,5,biel,Biel,6.4,265,8.44,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_iT5hY8V.png,2.0,7.0,10.0,5.0,8.0,20.0,1.0,2.0,,,,,,,,,,,,
546,Coritiba,1,0,110775,Marco Antônio Amorim de Oliveira Montes,0.0,11,Marcão,,0.0,6,marcao,Marcão,0.0,294,2.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ur2aV6A.png,,,,,,,,,,,,,,,,,,,,
547,Vasco,4,8,110776,Luca Nicolás Orellano,0.5,11,Orellano,,-0.26,6,orellano,Orellano,1.38,267,2.91,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_QTGO9rI.png,,4.0,5.0,2.0,1.0,9.0,,,,,,,,,,,,,,
548,Bahia,6,11,110818,Renato Manuel Alves Paiva,6.87,11,R. Paiva,,0.6,7,renato-paiva,Renato Paiva,4.82,265,9.32,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ZitX2Ik.png,,,,,,,,,,,,3.0,,,,,,,,
549,Bragantino,2,4,110909,Guilherme Lopes de Almeida,0.0,11,G. Lopes,,0.0,6,guilherme-lopes,Guilherme Lopes,1.8,280,1.81,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_UCfKPnM.png,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,
550,Goiás,5,1,110928,Lucas Emmanuel Araujo Macedo,0.6,11,Lucão,,-0.46,6,lucao,Lucão,0.6,290,1.54,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_G50Eggl.png,,1.0,2.0,,,,,,,,,,,,,,,,,
551,Fluminense,4,0,110947,Gustavo Apis Pascoal de Farias,0.0,11,G. Apis,,0.0,6,gustavo-apis,Gustavo Apis,0.0,266,2.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_s4LBYSN.png,,,,,,,,,,,,,,,,,,,,
552,Botafogo,4,1,110962,Kayque Luiz Pereira,0.0,11,Kayque,,0.0,6,kayque,Kayque,-0.5,263,3.41,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_kc0gmoa.png,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
553,América-MG,1,0,111172,Robson Luiz dos Santos Nascimento,0.0,11,Robson,,0.0,6,robson,Robson,0.0,327,2.0,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_FORMATO.png,,,,,,,,,,,,,,,,,,,,
554,Fortaleza,3,0,111246,Alix Vinicius de Souza Sampaio,0.0,11,A. Vinicius,,0.0,6,alix-vinicius,Alix Vinicius,0.0,356,3.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_ZumoLU7.png,,,,,,,,,,,,,,,,,,,,
555,Grêmio,3,6,111309,Gustavo Martins de Souza Santos,0.3,11,G. Martins,,-0.32,6,gustavo-martins,Gustavo Martins,2.08,284,1.93,https://s.sde.globo.com/media/person_role/2023/05/25/photo_FORMATO_levDrmA.png,2.0,7.0,7.0,2.0,1.0,,,,1.0,,,,,,,,,,,
556,Bragantino,5,6,111333,Marcos Vinicios Moura,3.2,11,Sorriso,,0.41,6,sorriso,Sorriso,1.75,280,3.66,https://s.sde.globo.com/media/person_role/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png,,2.0,,4.0,1.0,5.0,,,,,,,,,,,,,,
557,Corinthians,5,3,111408,Felipe Augusto da Silva,0.0,11,F. Augusto,,0.0,6,felipe-augusto,Felipe Augusto,0.47,264,1.41,https://s.sde.globo.com/media/person_role/2022/04/27/0397eababa104f1f3a03d140431a5223_FORMATO.png,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
558,Atlético-MG,6,1,111577,Lucas Gonçalves da Silva,3.41,11,L. Gonçalves,,-1.83,6,lucas-goncalves,Lucas Gonçalves,3.41,282,9.56,https://s.sde.globo.com/media/person_role/2022/07/22/4f9d2017fb710640812fa4e1a77d5521_FORMATO.png,,,,,,,,,,,,,,,,,,,,
559,Cuiabá,6,6,111578,António José Cardoso de Oliveira,3.81,11,A. Oliveira,,0.16,7,antonio-oliveira,António Oliveira,5.15,1371,6.11,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,,,,,,,,,,,,2.0,,,,,,,,
560,Cruzeiro,5,0,111633,Juan Christian Pereira Coelho,0.0,11,J. Christian,,0.0,6,juan-christian,Juan Christian,0.0,283,1.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_grCTDFm.png,,,,,,,,,,,,,,,,,,,,
561,Coritiba,3,1,111644,Gustavo Vilar dos Santos,0.0,11,G. Vilar,,0.0,6,gustavo-vilar,Gustavo Vilar,0.0,294,1.32,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_WU7m9CP.png,,,,,,,,,,,,,,,,,,,,
562,América-MG,5,1,111652,Rodrigo Santos Varanda,0.0,11,R. Varanda,,0.0,6,rodrigo-varanda,Rodrigo Varanda,0.9,327,1.63,https://s.sde.globo.com/media/person_role/2021/08/12/27a543ad340dc9d4a4e005e8150ebd2b_220x220.png,,,1.0,1.0,,,,,,,,,,,,,,,,
563,Corinthians,4,10,111682,Adson Ferreira Soares,3.6,11,Adson,,0.43,6,adson,Adson,3.29,264,5.39,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_uzK3HTh.png,,19.0,6.0,2.0,6.0,10.0,,,,,3.0,,,,,,,,,
564,Coritiba,5,0,111688,Matheus Alfredo Cadorini da Silva,0.0,11,M. Cadorini,,0.0,6,matheus-cadorini,Matheus Cadorini,0.0,294,3.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qDCu3iB.png,,,,,,,,,,,,,,,,,,,,
565,Fortaleza,1,0,111689,Bruno Guimarães de Souza,0.0,11,B. Guimarães,,0.0,6,bruno-guimaraes,Bruno Guimarães,0.0,356,1.0,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,,,,,,,,,,,,,,,,,,,,
566,Flamengo,1,7,111690,Matheus Cunha Queiroz,4.0,11,M. Cunha,,-0.93,7,matheus-cunha,Matheus Cunha,5.22,262,5.57,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,,,,,,1.0,,,2.0,,,,,,33.0,7.0,,,,
567,Flamengo,5,0,111694,Mateus Dias Lima,0.0,11,Mateusão,,0.0,6,mateusao,Mateusão,0.0,262,2.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,,,,,,,,,,,,,,,,,,,,
568,Botafogo,3,0,111713,Lucas de Souza Mombra Rosa,0.0,11,L. Mezenga,,0.0,6,lucas-mezenga,Lucas Mezenga,0.0,263,2.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,,,,,,,,,,,,,,,,,,,,
569,Palmeiras,5,2,111759,Giovani Henrique Amorim da Silva,1.7,11,Giovani,,-0.35,6,giovani,Giovani,1.25,275,2.64,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_aPzreE2.png,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
570,Palmeiras,4,7,111760,Fábio Silva de Freitas,0.0,11,Fabinho,,0.0,6,fabinho,Fabinho,1.51,275,3.17,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,,7.0,2.0,,1.0,4.0,,,,,,,,,,,,,,
571,Vasco,1,0,111761,Carlos Eduardo Piekny Neves,0.0,11,Cadu,,0.0,6,cadu,Cadu,0.0,267,1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,,,,,,,,,,,,,,,,,,,,
572,Botafogo,4,0,111763,João Pedro Galvão de Carvalho,0.0,11,J. Galvão,,0.0,6,jp-galvao,JP Galvão,0.0,263,1.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,,,,,,,,,,,,,,,,,,,,
573,Vasco,4,8,111766,Rodrigo Alves de Holanda Santos,0.0,11,Rodrigo,,0.0,6,rodrigo,Rodrigo,0.9,267,3.86,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_oUqfC4H.png,1.0,7.0,4.0,,,2.0,,,,,,,,,,,,,,
574,Vasco,4,6,111769,Marlon Gomes Claudino,6.1,11,M. Gomes,,1.06,7,marlon-gomes,Marlon Gomes,2.23,267,4.65,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,,8.0,13.0,,1.0,8.0,1.0,,,,1.0,,,,,,,,,
575,Bahia,5,8,111771,Arthur de Oliveira Sales,0.0,11,A. Sales,,0.0,6,arthur-sales,Arthur Sales,2.37,265,4.12,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_OzxQsVM.png,,4.0,3.0,2.0,1.0,8.0,,1.0,,,1.0,,,,,,,,,
576,Grêmio,2,6,111819,Thomas Luciano Trindade Mathias,0.0,11,T. Luciano,,0.0,6,thomas-luciano,Thomas Luciano,3.5,284,5.46,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,,7.0,9.0,,3.0,6.0,,,2.0,,1.0,,,,,,,,,
577,Bahia,5,6,111829,Kayky da Silva Chagas,0.7,11,Kayky,,-1.14,7,kayky,Kayky,1.87,265,2.66,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ycDoFH2.png,2.0,3.0,4.0,,3.0,1.0,,1.0,,,1.0,,,,,,,,,
578,Fluminense,2,0,111832,Jefté Vital da Silva Dias,0.0,11,Jefté,,0.0,6,jefte,Jefté,0.0,266,1.0,https://s.sde.globo.com/media/person_role/2021/05/18/798016d0e1bd3a074fdfe3fbda8bd197_FORMATO.png,,,,,,,,,,,,,,,,,,,,
579,Fluminense,3,1,111839,Felipe de Andrade Vieira,0.8,11,F. Andrade,,-0.13,6,felipe-andrade,Felipe Andrade,0.8,266,0.87,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,,,,,1.0,,,,,,,,,,,,,,,
580,Fluminense,4,1,111841,Arthur Wenderrosky Sanches,0.0,11,Arthur,,0.0,6,arthur,Arthur,1.2,266,1.04,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,,1.0,,,,,,,,,,,,,,,,,,
581,Cuiabá,2,5,111879,Matheus da Silva Duarte,0.0,11,Mateusinho,,0.0,3,mateusinho,Mateusinho,5.1,1371,6.42,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_mK5PRfk.png,3.0,13.0,7.0,1.0,1.0,10.0,,1.0,,,,,,,,,,,,
582,Corinthians,4,3,111891,Guilherme Sucigan Mafra Cunha,2.2,11,G. Biro,,-0.08,7,guilherme-biro,Guilherme Biro,2.93,264,3.19,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,1.0,3.0,5.0,1.0,5.0,5.0,,,,,,,,,,,,,,
583,Botafogo,4,0,111945,Diego Manuel Hernández González,0.0,11,D. Hernández,,0.0,6,diego-hernandez,Diego Hernández,0.0,263,7.0,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,,,,,,,,,,,,,,,,,,,,
584,Cuiabá,5,8,111949,Nicolás Quagliata Platero,0.0,11,Quagliata,,-0.34,6,quagliata,Quagliata,0.83,1371,2.56,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,,4.0,4.0,,2.0,3.0,,,,,1.0,,,,,,,,,
585,Goiás,4,10,111996,Julián Eduardo Palacios,-0.6,11,J. Palacios,,-1.11,7,julian-palacios,Julián Palacios,3.51,290,5.68,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,1.0,9.0,15.0,4.0,7.0,29.0,,,,1.0,1.0,,,,,,,,,
586,São Paulo,3,9,112136,Lucas Lopes Beraldo,1.2,11,L. Beraldo,,-0.05,7,lucas-beraldo,Lucas Beraldo,4.21,276,6.38,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,1.0,14.0,5.0,1.0,3.0,4.0,,1.0,2.0,,,,,,,,,,,
587,Grêmio,4,10,112140,João Paulo de Souza Mares,3.3,11,Bitello,,-0.19,7,bitello,Bitello,5.86,284,12.16,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_nhcHWBh.png,1.0,16.0,9.0,4.0,8.0,32.0,,2.0,,,1.0,,,,,,,,,
588,Vasco,2,1,112141,Paulo Victor de Almeida Barbosa,0.0,11,P. Victor,,0.0,6,paulo-victor,Paulo Victor,-0.3,267,2.39,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_1bXqoAq.png,,,1.0,,,,,,,,,,,,,,,,,
589,Coritiba,3,0,112367,Thalisson Gabriel Pereira Moreira,0.0,11,T. Gabriel,,0.0,6,thalisson-gabriel,Thalisson Gabriel,0.0,294,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fY8etYF.png,,,,,,,,,,,,,,,,,,,,
590,Cuiabá,5,7,112370,Emerson Ramon Bezerra Oliveira,0.0,11,E. Ramon,,0.0,6,emerson-ramon,Emerson Ramon,2.53,1371,4.44,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,,4.0,3.0,3.0,6.0,11.0,,,,,1.0,,,,,,,,,
591,Grêmio,1,8,112616,Gabriel Hamester Grando,0.0,11,G. Grando,,0.0,6,gabriel-grando,Gabriel Grando,3.0,284,4.56,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,1.0,,,,,2.0,,,1.0,,,,,,33.0,14.0,,,,
592,Cruzeiro,2,0,112709,Kaiki Bruno da Silva,0.0,11,Kaiki,,0.0,6,kaiki,Kaiki,0.0,283,3.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,,,,,,,,,,,,,,,,,,,,
593,Santos,4,3,112886,Lucas Henrique Barbosa,0.0,11,L. Barbosa,,0.0,6,lucas-barbosa,Lucas Barbosa,3.87,277,5.49,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Nn5zqEX.png,,9.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
594,Vasco,3,4,112913,Manuel Vicente Capasso,0.0,11,Capasso,,0.0,7,capasso,Capasso,1.05,267,3.02,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,2.0,5.0,2.0,,1.0,,,,,,,,,,,,,,,
595,Flamengo,5,0,112984,Werton de Almeida Rêgo,0.0,11,Werton,,0.0,6,werton,Werton,0.0,262,2.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,,,,,,,,,,,,,,,,,,,,
596,Palmeiras,5,5,113103,José Manuel Alberto López,-0.5,11,F. López,,-0.56,6,flaco-lopez,Flaco López,2.36,275,6.49,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,1.0,3.0,6.0,2.0,1.0,,,1.0,,,2.0,,,,,,,,,
597,Atlético-MG,2,0,113154,Kauan Silva Sales,0.0,11,Kauan,,0.0,6,kauan,Kauan,0.0,282,1.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,,,,,,,,,,,,,,,,,,,,
598,São Paulo,2,1,113157,Nathan Gabriel de Souza Mendes,0.0,11,N. Mendes,,0.0,6,nathan-mendes,Nathan Mendes,2.6,276,3.34,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
599,Palmeiras,3,0,113159,Michel Augusto Modesto Rafael dos Santos,0.0,11,Michel,,0.0,6,michel,Michel,0.0,275,2.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,,,,,,,,,,,,,,,,,,,,
600,Bragantino,3,0,113203,Kevin Joel Lomónaco,0.0,11,Lomónaco,,0.0,3,lomonaco,Lomónaco,0.0,280,3.0,https://s.sde.globo.com/media/person_role/2022/06/02/269ea7a5ee84f815bccf1916cb6f6b72_FORMATO.png,,,,,,,,,,,,,,,,,,,,
601,América-MG,3,1,113295,Júlio César Alves Gonçalves,0.0,11,Júlio,,0.0,6,julio,Júlio,9.7,327,4.79,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
602,São Paulo,4,10,113359,Pablo Gonçalves Maia Fortunato,0.0,11,P. Maia,,0.0,7,pablo-maia,Pablo Maia,3.27,276,5.35,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,1.0,16.0,20.0,3.0,3.0,3.0,,2.0,,,,,,,,,1.0,,,
603,Coritiba,2,0,113384,Diogo Batista de Souza,0.0,11,D. Batista,,0.0,6,diogo-batista,Diogo Batista,0.0,294,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_SfVPzCz.png,,,,,,,,,,,,,,,,,,,,
604,Bragantino,4,6,113558,Bruno Gonçalves de Jesus,0.0,11,Bruninho,,0.0,5,bruninho,Bruninho,3.15,280,9.25,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,,3.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0
605,Palmeiras,5,0,113663,Kevin Santos Lopes de Macedo,0.0,11,Kevin,,0.0,6,kevin,Kevin,0.0,275,1.0,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,,,,,,,,,,,,,,,,,,,,
606,Flamengo,5,0,113667,Ryan Luka Cordeiro de Souza,0.0,11,R. Luka,,0.0,6,ryan-luka,Ryan Luka,0.0,262,1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,,,,,,,,,,,,,,,,,,,,
607,Corinthians,4,3,113687,Eduardo Santos Queiroz,0.0,11,D. Queiroz,,0.0,6,du-queiroz,Du Queiroz,0.03,264,2.14,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_iUTg2Sg.png,1.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,
608,Flamengo,5,1,114174,André Luiz Inácio da Silva,0.0,11,A. Luiz,,-0.58,6,andre-luiz,André Luiz,0.0,262,1.42,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,,,,,,,,,,,,,,,,,,,,
609,Santos,2,8,114374,Lucas Pires Silva,0.0,11,L. Pires,,-0.48,6,lucas-pires,Lucas Pires,4.95,277,7.66,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_YT2uQmw.png,,16.0,3.0,1.0,1.0,9.0,,,3.0,,2.0,,,,,,,,,
610,Cuiabá,2,0,114497,Juan Pablo Vilela Tavares,0.0,11,J. Tavares,,0.0,6,juan-tavares,Juan Tavares,0.0,1371,1.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,,,,,,,,,,,,,,,,,,,,
611,Flamengo,3,0,114790,Cleiton Santana dos Santos,0.0,11,Cleiton,,0.0,6,cleiton,Cleiton,0.0,262,3.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,,,,,,,,,,,,,,,,,,,,
612,Athlético-PR,5,11,114802,Vitor Hugo Roque Ferreira,13.3,11,V. Roque,,0.79,7,vitor-roque,Vitor Roque,7.38,293,12.64,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,1.0,11.0,13.0,4.0,8.0,24.0,,5.0,,2.0,3.0,,,,,,,,,
613,Bragantino,4,0,114888,Luciano Silva Santos,0.0,11,Luciano,,0.0,6,luciano,Luciano,0.0,280,2.0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,,,,,,,,,,,,,,,,,,,,
614,Cuiabá,1,0,114893,Vinicius Pasquini Peruchi,0.0,11,Peruchi,,0.0,6,peruchi,Peruchi,0.0,1371,1.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,,,,,,,,,,,,,,,,,,,,
615,Santos,4,2,115025,Miguel Àngel Terceros,0.0,11,Miguelito,,0.0,6,miguelito,Miguelito,1.25,277,1.57,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
616,Internacional,2,6,115061,Thauan Lara dos Santos,6.0,11,T. Lara,,1.01,6,thauan-lara,Thauan Lara,3.6,285,3.61,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,,4.0,5.0,1.0,2.0,11.0,,,2.0,,,,,,,,,,,
617,Flamengo,4,8,115100,Matheus França de Oliveira,0.0,11,M. França,,0.0,6,matheus-franca,Matheus França,3.9,262,7.4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FjNeYnR.png,,8.0,8.0,,10.0,4.0,2.0,1.0,,,,,,,,,,,,
618,São Paulo,5,0,115227,Caio Matheus da Silva,0.0,11,Caio,,0.0,6,caio,Caio,0.0,276,3.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,,,,,,,,,,,,,,,,,,,,
619,Flamengo,2,11,115239,Wesley Vinícius França Lima,3.0,11,Wesley,,-1.13,7,wesley,Wesley,4.29,262,7.8,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,,18.0,22.0,1.0,,15.0,,,4.0,1.0,5.0,,,,,,,,,1.0
620,Palmeiras,3,2,115246,Kaiky Marques Naves,0.0,11,Naves,,0.0,6,naves,Naves,5.75,275,2.23,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,,2.0,3.0,,,,,,2.0,,,,,,,,,,,
