,atletas.minimo_para_valorizar,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.slug,atletas.jogos_num,atletas.status_id,atletas.entrou_em_campo,atletas.rodada_id,atletas.pontos_num,atletas.apelido,atletas.media_num,atletas.atleta_id,atletas.clube_id,atletas.apelido_abreviado,atletas.preco_num,atletas.variacao_num,atletas.foto,A,CA,DS,FC,FD,FF,FS,FT,G,I,CV,PC,SG,PS,PP,DE,GS,PI,DP,GC,V
251,,3,Adryelson Shawann Lima Silva,Botafogo,adryelson,18,7,True,19,2.5,Adryelson,4.57,91664,263,Adryelson,7.19,-0.65,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3WVFnva.png,,4.0,13.0,11.0,4.0,2.0,9.0,,1.0,,,,11.0,,,,,,,,
252,,4,Matheus Isaías dos Santos,Cruzeiro,matheus-jussa,12,7,True,19,-1.6,Matheus Jussa,0.69,91689,283,M. Jussa,1.66,-0.52,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vMaiFUT.png,,4.0,11.0,20.0,1.0,3.0,3.0,,,,,,,,,,,,,,
253,,2,Marlon Rodrigues Xavier,Cruzeiro,marlon,18,7,True,19,3.0,Marlon,8.82,91706,283,Marlon,16.95,-0.81,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png,1.0,3.0,80.0,19.0,3.0,6.0,14.0,,2.0,1.0,,,7.0,,,,,,,,
254,,3,Marcílio Florêncio Mota Filho,Fluminense,nino,17,7,True,19,0.0,Nino,3.94,91708,266,Nino,11.35,-0.94,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_U5c1E7V.png,,3.0,7.0,16.0,3.0,3.0,19.0,1.0,2.0,,1.0,,7.0,,,,,,,,
255,,1,Matheus Alves da Silva Cardoso,Goiás,matheus-alves,0,6,False,19,0.0,Matheus Alves,0.0,91712,290,M. Alves,2.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_voSytVs.png,,,,,,,,,,,,,,,,,,,,,
256,,3,David de Duarte Macedo,Bahia,david-duarte,8,6,False,19,0.0,David Duarte,3.6,91772,265,D. Duarte,5.2,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0ibQkD2.png,,1.0,6.0,4.0,,1.0,4.0,1.0,1.0,,,,2.0,,,,,,,,
257,,3,José Ivaldo Almeida Silva,Athlético-PR,ze-ivaldo,12,6,False,19,0.0,Zé Ivaldo,2.8,91866,293,Z. Ivaldo,4.58,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ZOxQ99E.png,,2.0,11.0,17.0,1.0,1.0,9.0,,,1.0,1.0,1.0,5.0,,,,,,,,
258,,5,Cristian David Pavón,Atlético-MG,pavon,17,7,True,19,3.3,Pavón,5.48,91908,282,Pavón,9.16,-0.75,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_U1jXQaU.png,4.0,6.0,23.0,16.0,10.0,14.0,13.0,1.0,3.0,4.0,,,,,,,,,,,
259,,6,Wesley Oliveira de Carvalho,Athlético-PR,wesley-carvalho,8,6,False,19,0.0,Wesley Carvalho,5.66,91971,293,W. Carvalho,11.15,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/21d7b4d24237a06ec8872f1ff041e713_FORMATO.png,,,,,,,,,,,,,,,,,,,,,3.0
260,,6,Ramón Ángel Díaz,Vasco,ramon-diaz,4,7,True,19,3.04,Ramón Díaz,4.32,92075,267,R. Díaz,7.83,-0.55,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,,1.0
261,,1,Caíque Luiz Santos da Purificação,Grêmio,caique,0,6,False,19,0.0,Caíque,0.0,92207,284,Caíque,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_bq0AF4S.png,,,,,,,,,,,,,,,,,,,,,
262,,3,Rodrigo Ely,Grêmio,rodrigo-ely,1,7,True,19,1.4,Rodrigo Ely,1.4,92237,284,R. Ely,3.4,-0.6,https://s.sde.globo.com/media/person_role/2023/08/03/photo_220x220_mGnJe3Z.png,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
263,,3,Bruno Viana Willemen da Silva,Coritiba,bruno-viana,10,6,False,19,0.0,Bruno Viana,1.01,92291,294,B. Viana,2.27,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_kVhXG72.png,,4.0,13.0,12.0,,2.0,1.0,,,,,,,,,,,,,,
264,,4,Raul Lô Gonçalves,Bragantino,raul,0,5,False,19,0.0,Raul,0.0,92496,280,Raul,5.0,0.0,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
265,,5,Renato Kayzer de Souza,América-MG,renato-kayzer,0,5,False,19,0.0,Renato Kayzer,0.0,92696,327,R. Kayzer,5.0,0.0,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fWFDOrP.png,,,,,,,,,,,,,,,,,,,,,
266,,5,Deyverson Brum Silva Acosta,Cuiabá,deyverson,17,6,False,19,0.0,Deyverson,5.86,92708,1371,Deyverson,9.98,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,1.0,4.0,6.0,18.0,8.0,10.0,30.0,2.0,8.0,17.0,,,,,1.0,,,,,,
267,,5,Bruno Rafael Rodrigues do Nascimento,Cruzeiro,bruno-rodrigues,17,6,True,19,2.5,Bruno Rodrigues,5.74,92811,283,B. Rodrigues,12.26,-0.54,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,2.0,2.0,17.0,13.0,13.0,22.0,34.0,1.0,3.0,11.0,,,,1.0,1.0,,,,,,
268,,2,Helibelton Palacios Zapata,Cruzeiro,palacios,4,6,True,19,-1.4,Palacios,2.35,92855,283,Palacios,3.26,-1.12,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,,2.0,3.0,9.0,,,1.0,,,,,,2.0,,,,,,,,
269,,4,Mateus da Silva Vital Assumpção,Cruzeiro,mateus-vital,17,7,True,19,0.0,Mateus Vital,2.7,93108,283,M. Vital,6.23,-0.33,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,1.0,,13.0,9.0,7.0,11.0,16.0,1.0,,1.0,,,,,,,,,,,
270,,2,Rafael António Figueiredo Ramos,Corinthians,rafael-ramos,0,5,False,19,0.0,Rafael Ramos,0.0,93236,264,R. Ramos,4.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,,,,,,,,,,,,,,,,,,,,,
271,,3,Lucas Veríssimo da Silva,Corinthians,lucas-verissimo,0,6,False,19,0.0,Lucas Veríssimo,0.0,93368,264,L. Veríssimo,11.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/26/photo_220x220_uZiEtLW.png,,,,,,,,,,,,,,,,,,,,,
272,,3,João Othávio Basso,Santos,joao-basso,2,7,True,19,-1.8,João Basso,-0.35,93372,277,J. Basso,2.29,-1.09,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,
273,,5,Wanderson Maciel Sousa Campos,Internacional,wanderson,17,7,True,19,2.4,Wanderson,3.98,93478,285,Wanderson,11.1,0.16,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,2.0,,15.0,9.0,6.0,4.0,16.0,,3.0,,,,,,,,,,,,
274,,4,Martín Nicolás Benítez,América-MG,benitez,9,3,False,19,0.0,Benítez,3.96,93550,327,Benítez,7.07,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,2.0,3.0,8.0,8.0,2.0,6.0,23.0,1.0,,3.0,,,,,,,,,,,
275,,2,Gabriel de Souza Inocêncio,Santos,gabriel-inocencio,16,7,True,19,4.5,Gabriel Inocêncio,4.0,93702,277,G. Inocêncio,7.25,0.6,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,,2.0,33.0,27.0,2.0,3.0,10.0,,,1.0,,,5.0,,,,,,,,
276,,2,Paulo Henrique de Oliveira Alves,Vasco,paulo-henrique,4,6,False,19,0.0,Paulo Henrique,1.78,93716,267,P. Henrique,2.72,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,
277,,4,Andrey Ramos do Nascimento,Coritiba,andrey,13,6,True,19,1.3,Andrey,1.36,93787,294,Andrey,3.38,0.3,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,,4.0,13.0,14.0,3.0,5.0,8.0,,,1.0,,1.0,,,,,,,,,
278,,4,Marlon Rodrigues Freitas,Botafogo,marlon-freitas,18,7,True,19,2.4,Marlon Freitas,2.51,93790,263,M. Freitas,5.34,-0.02,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,1.0,,25.0,12.0,4.0,9.0,4.0,,,,,,,,,,,,,,
279,,4,Daniel Sampaio Simões,Fluminense,daniel,8,7,True,19,-0.5,Daniel,1.03,93791,266,Daniel,2.4,-0.72,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,,1.0,4.0,2.0,1.0,1.0,6.0,,,,,,,,,,,,,,
280,,2,Márcio Almeida de Oliveira,América-MG,marcinho,10,6,False,19,0.0,Marcinho,1.42,93797,327,Marcinho,2.83,0.0,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,,4.0,15.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,
281,,1,Keiller da Silva Nunes,Internacional,keiller,6,6,False,19,0.0,Keiller,2.08,93834,285,Keiller,5.08,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,,,,,,,1.0,,,,,,,,,16.0,11.0,,1.0,,
282,,1,Cleiton Schwengber,Bragantino,cleiton,14,7,True,19,2.0,Cleiton,4.66,93882,280,Cleiton,6.03,-0.54,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,,3.0,,1.0,,,1.0,,,,1.0,,8.0,,,37.0,9.0,,,,
283,,4,Matheus Leonardo Sales Cardoso,América-MG,matheusinho,7,6,True,19,0.0,Matheusinho,1.95,93886,327,Matheusinho,3.69,-0.02,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,,,4.0,3.0,4.0,2.0,7.0,,,1.0,,,,,,,,,,,
284,,5,Breno Henrique Vasconcelos Lopes,Palmeiras,breno-lopes,13,6,True,19,0.5,Breno Lopes,3.3,93988,275,B. Lopes,3.85,-0.66,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,3.0,1.0,4.0,2.0,6.0,1.0,12.0,1.0,1.0,3.0,,,,,,,,,,,
285,,4,Matías Nicolás Rojas Romero,Corinthians,matias-rojas,2,6,True,19,0.0,Matías Rojas,0.25,94007,264,M. Rojas,4.98,-0.95,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,,,,,,,1.0,,,,,,,,,,,,,,
286,,1,John Victor Maciel Furtado,Internacional,john-victor,9,6,False,19,0.0,John Victor,5.78,94044,285,J. Victor,8.29,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,,1.0,,,,,2.0,,,,,,5.0,,,32.0,5.0,,,,
287,,4,Matheus Fernandes Siqueira,Bragantino,matheus-fernandes,17,6,False,19,0.0,Matheus Fernandes,5.53,94067,280,M. Fernandes,12.55,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,2.0,3.0,58.0,27.0,4.0,6.0,16.0,,1.0,,,,,,,,,,,,
288,,4,Maycon de Andrade Barberan,Corinthians,maycon,16,7,True,19,3.7,Maycon,2.6,94154,264,Maycon,5.0,0.34,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,,2.0,22.0,12.0,5.0,7.0,3.0,,1.0,2.0,,,,,,,,,,,
289,,5,Guilherme Augusto Vieira dos Santos,Fortaleza,guilherme,14,6,True,19,2.4,Guilherme,2.33,94207,356,Guilherme,5.95,0.5,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,1.0,3.0,6.0,9.0,8.0,4.0,15.0,2.0,,3.0,,,,,,,,,,,
290,,4,Adaílson Freire Pereira da Silva,América-MG,dada-belmonte,0,3,False,19,0.0,Dadá Belmonte,0.0,94263,327,D. Belmonte,7.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,,,,,,,,,,,,,,,,,,,,,
291,,5,Matheus Barcelos da Silva,Goiás,matheus-babi,3,6,True,19,0.4,Matheus Babi,2.5,94444,290,M. Babi,4.71,-0.27,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,,2.0,,4.0,,1.0,4.0,,1.0,1.0,,,,,,,,,,,
292,,4,Raphael Cavalcante Veiga,Palmeiras,raphael-veiga,13,7,True,19,8.0,Raphael Veiga,7.58,94509,275,R. Veiga,18.13,0.14,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,4.0,3.0,11.0,18.0,9.0,12.0,29.0,1.0,5.0,2.0,,,,,1.0,,,,,,
293,,3,Lucas da Cruz Oliveira,Cruzeiro,oliveira,13,5,False,19,0.0,Oliveira,3.77,94514,283,Oliveira,8.55,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,,2.0,16.0,7.0,,1.0,12.0,,1.0,,2.0,,5.0,,,,,,,,
294,,5,Pedro Guilherme Abreu dos Santos,Flamengo,pedro,15,6,True,19,9.6,Pedro,4.09,94583,262,Pedro,12.85,1.15,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,,,4.0,5.0,7.0,8.0,5.0,,5.0,2.0,,,,1.0,,,,,,,
295,,4,Jhegson Sebastián Méndez Carabalí,São Paulo,jhegson-mendez,6,6,False,19,0.0,Jhegson Méndez,1.8,94786,276,J. Méndez,4.01,0.0,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,,1.0,11.0,8.0,,,2.0,,,,,,,,,,,,,,
296,,3,Esteban Rodrigo Burgos,América-MG,burgos,1,3,False,19,0.0,Burgos,-1.2,94836,327,Burgos,1.77,0.0,https://s.sde.globo.com/media/person_role/2023/07/26/photo_220x220_YiDp5cw.png,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,
297,,4,Rodrigo Andrés Battaglia,Atlético-MG,battaglia,16,7,True,19,0.9,Battaglia,1.59,94845,282,Battaglia,4.54,0.1,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,,4.0,15.0,25.0,3.0,8.0,18.0,,,1.0,,,,,,,,,,,
298,,6,Eduardo Germán Coudet,Internacional,eduardo-coudet,14,7,True,19,2.89,Eduardo Coudet,5.23,94853,285,E. Coudet,10.66,0.0,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,,5.0
299,,4,Lucas Fernandes da Silva,Botafogo,lucas-fernandes,12,7,True,19,6.9,Lucas Fernandes,1.32,94931,263,L. Fernandes,3.68,1.1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,,1.0,2.0,16.0,5.0,7.0,9.0,1.0,,,,,,,,,,,,,
300,,2,Luis Antônio da Rocha Júnior,Bragantino,juninho-capixaba,18,7,True,19,6.4,Juninho Capixaba,7.0,94968,280,J. Capixaba,11.58,-0.09,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,1.0,6.0,46.0,36.0,6.0,6.0,24.0,1.0,2.0,3.0,,,8.0,,,,,,,,
301,,2,Nicolas Vichiatto da Silva,América-MG,nicolas,5,6,False,19,0.0,Nicolas,2.88,95127,327,Nicolas,3.52,0.0,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,,,4.0,6.0,2.0,,2.0,,1.0,,,,,,,,,,,,
302,,2,Jefferson Junio Antônio da Silva,Vasco,jefferson,0,6,False,19,0.0,Jefferson,0.0,95220,267,Jefferson,4.0,0.0,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,,,,,,,,,,,,,,,,,,,,,
303,,2,Igor Vinícius de Souza,São Paulo,igor-vinicius,0,5,False,19,0.0,Igor Vinícius,0.0,95466,276,I. Vinícius,6.0,0.0,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
304,,4,Raniele Almeida Melo,Cuiabá,raniele,17,6,False,19,0.0,Raniele,5.24,95556,1371,Raniele,12.07,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,,5.0,42.0,16.0,8.0,13.0,27.0,,2.0,1.0,,1.0,,,,,,,,,
305,,3,Marcelo da Conceição Benevenuto Malaquias,Fortaleza,marcelo-benevenuto,6,6,False,19,0.0,Marcelo Benevenuto,0.68,95638,356,M. Benevenuto,4.81,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,,2.0,,7.0,,1.0,5.0,,,1.0,,,1.0,,,,,,,,
306,,4,Lucas Kal Schenfeld Progioli,América-MG,lucas-kal,13,7,True,19,0.0,Lucas Kal,0.38,95662,327,L. Kal,2.12,-0.04,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,,3.0,7.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,
307,,5,Artur Victor Guimarães,Palmeiras,artur,18,7,True,19,1.3,Artur,5.74,95799,275,Artur,11.36,-0.79,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,2.0,1.0,13.0,8.0,7.0,14.0,26.0,3.0,5.0,5.0,,,,,,,,,,,
308,,3,Tobias Pereira Figueiredo,Fortaleza,tobias-figueiredo,1,6,False,19,0.0,Tobias Figueiredo,0.2,95878,356,T. Figueiredo,3.68,0.0,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,
309,,4,Luiz Filipe da Rosa Machado - Felipe,Cruzeiro,machado,19,6,True,19,2.9,Machado,3.25,96089,283,Machado,6.69,0.16,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,3.0,1.0,21.0,17.0,7.0,6.0,13.0,,1.0,,,,,,,,,,,,
310,,4,Vinicius Moreira de Lima,Fluminense,lima,18,3,False,19,0.0,Lima,4.52,96340,266,Lima,10.85,0.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,1.0,3.0,19.0,21.0,6.0,8.0,45.0,1.0,3.0,3.0,,,,,,,,,,,
311,,4,Matheus Fellipe Costa Pereira,Cruzeiro,matheus-pereira,2,5,False,19,0.0,Matheus Pereira,2.2,96610,283,M. Pereira,5.88,0.0,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,,,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
312,,4,Allan Rodrigues de Souza,Flamengo,allan,5,7,True,19,8.5,Allan,3.28,96652,262,Allan,7.95,1.37,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,,,11.0,6.0,1.0,1.0,6.0,,,,,,,,,,,,,,
313,,2,Fabricio Tomás Bustos Sein,Internacional,bustos,13,7,True,19,3.4,Bustos,5.14,96678,285,Bustos,7.77,-0.85,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,,2.0,22.0,14.0,2.0,5.0,14.0,,1.0,,,,5.0,,,,,,,,
314,,2,Renzo Saravia,Atlético-MG,saravia,12,3,False,19,0.0,Saravia,3.7,96725,282,Saravia,7.51,0.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,1.0,6.0,16.0,19.0,2.0,3.0,20.0,,,,1.0,,4.0,,,,,,,,
315,,4,Eduard Andrés Atuesta Velasco,Palmeiras,atuesta,0,5,False,19,0.0,Atuesta,0.0,96754,275,Atuesta,5.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,,,,,,,,,,,,,,,,,,,,,
316,,5,Arthur Gomes Lourenço,Cruzeiro,arthur-gomes,3,7,True,19,0.8,Arthur Gomes,6.47,96966,283,A. Gomes,6.44,-0.12,https://s.sde.globo.com/media/person_role/2023/07/15/photo_220x220_4DHfVWg.png,,,1.0,4.0,1.0,1.0,3.0,,2.0,1.0,,,,,,,,,,,
317,,5,Jony Alexander González Copete,Fluminense,yony-gonzalez,3,6,True,19,0.9,Yony González,1.17,97080,266,Y. González,3.66,-0.36,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,
318,,2,Luís Eduardo Marques dos Santos,Fortaleza,dudu,4,6,False,19,0.0,Dudu,2.58,97133,356,Dudu,4.46,0.0,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,,1.0,5.0,3.0,1.0,,,,,,,,1.0,,,,,,,,
319,,4,Mathías Adalberto Villasanti Rolón,Grêmio,villasanti,14,7,True,19,6.7,Villasanti,6.12,97145,284,Villasanti,7.97,0.58,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,1.0,3.0,41.0,26.0,5.0,3.0,14.0,1.0,3.0,,,,,,,,,,,,
320,,5,Alesson dos Santos Batista,Goiás,alesson,10,6,False,19,0.0,Alesson,1.67,97321,290,Alesson,2.87,0.0,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,,2.0,6.0,4.0,1.0,2.0,5.0,,1.0,7.0,,,,,,,,,,,
321,,5,Gustavo Henric da Silva,Corinthians,gustavo-mosquito,0,6,False,19,0.0,Gustavo Mosquito,0.0,97450,264,G. Mosquito,5.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,,,,,,,,,,,,,,,,,,,,,
322,,1,Joriwinnyson Santos dos Anjos Rodrigues,América-MG,jori,0,6,False,19,0.0,Jori,0.0,97453,327,Jori,3.0,0.0,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
323,,2,Fernando Marçal de Oliveira,Botafogo,marcal,10,3,False,19,0.0,Marçal,5.95,97468,263,Marçal,10.44,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,1.0,6.0,21.0,17.0,1.0,4.0,12.0,,,,,,6.0,,,,,,,,
324,,3,Murilo Cerqueira Paim,Palmeiras,murilo,9,7,True,19,9.1,Murilo,4.31,97653,275,Murilo,10.11,0.28,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,,1.0,11.0,10.0,1.0,,5.0,,2.0,1.0,,,2.0,,,,,,,,
325,,3,Reynaldo César Moraes,Coritiba,reynaldo,2,6,False,19,0.0,Reynaldo,4.7,97768,294,Reynaldo,4.14,0.0,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_sbG7w9w.png,,,,2.0,,,,,,,,,2.0,,,,,,,,
326,,3,Leonardo Rech Ortiz,Bragantino,leo-ortiz,3,7,True,19,3.1,Léo Ortiz,5.73,97867,280,L. Ortiz,7.41,-0.39,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,,1.0,2.0,2.0,2.0,,2.0,1.0,,,,,2.0,,,,,,,,
327,,2,Matheus Bahia Santos,Bahia,matheus-bahia,7,6,False,19,0.0,Matheus Bahia,3.99,97899,265,M. Bahia,4.57,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,,2.0,9.0,8.0,1.0,3.0,6.0,,,1.0,,,3.0,,,,,,,,
328,,3,Vitor Eduardo da Silva Matos,Internacional,vitao,15,7,True,19,1.4,Vitão,2.8,97900,285,Vitão,5.4,-0.05,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,,4.0,16.0,9.0,3.0,1.0,4.0,1.0,,,,,4.0,,,,,,,,
329,,4,Luís Felipe Oyama,Goiás,luis-oyama,2,6,False,19,0.0,Luís Oyama,2.25,97908,290,L. Oyama,5.19,0.0,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,,1.0,4.0,1.0,,,2.0,,,,,,,,,,,,,,
330,,4,Jhonata Varela da Silva,Grêmio,jhonata-varela,0,5,False,19,0.0,Jhonata Varela,0.0,97993,284,J. Varela,3.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,,,,,,,,,,,,,,,,,,,,,
331,,4,Erick Luis Conrado de Carvalho,Athlético-PR,erick,14,6,False,19,0.0,Erick,4.84,98022,293,Erick,7.09,0.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,1.0,3.0,22.0,22.0,7.0,15.0,13.0,1.0,2.0,1.0,,,,,,,,,,,
332,,5,Carlos Sebastián Ferreira Vidal,Vasco,sebastian-ferreira,2,6,False,19,0.0,Sebastián Ferreira,1.85,98433,267,S. Ferreira,5.65,0.0,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,,,,1.0,,2.0,5.0,,,1.0,,,,,,,,,,,
333,,3,Victor Hugo Soares dos Santos,Bahia,kanu,16,7,True,19,3.8,Kanu,3.11,98484,265,Kanu,5.76,0.29,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,,3.0,23.0,18.0,1.0,3.0,20.0,,,1.0,1.0,,4.0,,,,,,,,
334,,1,Vinícius Teodoro Barreta Melo,Cuiabá,vinicius-barreta,0,6,False,19,0.0,Vinícius Barreta,0.0,98496,1371,V. Barreta,1.0,0.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,,,,,,,,,,,,,,,,,,,,,
335,,4,Jean Lucas de Souza Oliveira,Santos,jean-lucas,4,7,True,19,1.9,Jean Lucas,3.98,98517,277,J. Lucas,6.95,-0.31,https://s.sde.globo.com/media/person_role/2023/07/16/photo_220x220_l9ELyne.png,1.0,1.0,4.0,10.0,1.0,3.0,13.0,,,,,,,,,,,,,,
336,,2,Leonel Di Placido,Botafogo,di-placido,18,7,True,19,1.8,Di Placido,7.1,98605,263,D. Placido,10.78,-1.3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,3.0,2.0,46.0,15.0,1.0,4.0,6.0,,1.0,1.0,,1.0,10.0,,,,,,,,
337,,3,Benjamín Kuščević Jaramillo,Coritiba,kuscevic,14,7,True,19,2.4,Kuscevic,2.64,98619,294,Kuscevic,4.2,-0.07,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,,5.0,18.0,16.0,,4.0,8.0,,1.0,,,,2.0,,,,,,,,
