,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.clube_id,atletas.apelido_abreviado,atletas.status_id,atletas.jogos_num,atletas.media_num,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.preco_num,atletas.slug,atletas.pontos_num,atletas.apelido,atletas.atleta_id,atletas.variacao_num,atletas.posicao_id,atletas.nome,atletas.foto,A,CA,DS,FC,FF,FS,G,I,PC,SG,CV,DE,DP,GC,GS,FD,FT,PS,V,PP,PI
593,35,,294,T. Gabriel,7,8,2.64,True,Coritiba,1.51,thalisson-gabriel,2.6,Thalisson Gabriel,112367,-0.38,3,Thalisson Gabriel Pereira Moreira,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_sNKyuNw.png,,1.0,9.0,4.0,,5.0,,,,2.0,,,,,,,,,,,
594,35,,1371,E. Ramon,6,10,2.07,False,Cuiabá,3.84,emerson-ramon,0.0,Emerson Ramon,112370,0.0,5,Emerson Ramon Bezerra Oliveira,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,,,5.0,5.0,7.0,14.0,,1.0,,,,,,,,3.0,,,,,
595,35,,284,G. Grando,7,30,2.76,True,Grêmio,5.41,gabriel-grando,0.0,Gabriel Grando,112616,-0.4,1,Gabriel Hamester Grando,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,,5.0,,,,6.0,,,,5.0,,107.0,,,47.0,,,,,,
596,35,,283,Kaiki,6,6,2.23,False,Cruzeiro,3.68,kaiki,0.0,Kaiki,112709,0.0,2,Kaiki Bruno da Silva,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,,1.0,4.0,11.0,,6.0,,1.0,,2.0,,,,,,,,,,,
597,35,,294,L. Barbosa,6,9,1.92,False,Coritiba,4.03,lucas-barbosa,0.0,Lucas Barbosa,112886,0.0,4,Lucas Henrique Barbosa,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_Dsp7wOi.png,,,12.0,11.0,1.0,6.0,,,,,,,,,,2.0,,,,,
598,35,,267,Capasso,6,8,0.58,False,Vasco,2.31,capasso,0.0,Capasso,112913,0.0,3,Manuel Vicente Capasso,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,,3.0,7.0,5.0,1.0,,,1.0,,,,,,,,,,,,,
599,35,,262,Werton,6,0,0.0,False,Flamengo,2.0,werton,0.0,Werton,112984,0.0,5,Werton de Almeida Rêgo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,,,,,,,,,,,,,,,,,,,,,
600,35,,275,F. López,6,19,2.24,False,Palmeiras,6.09,flaco-lopez,0.0,Flaco López,113103,0.0,5,José Manuel Alberto López,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,,3.0,8.0,17.0,6.0,12.0,3.0,5.0,,,,,,,,5.0,,1.0,,,
601,35,,282,Kauan,6,0,0.0,False,Atlético-MG,1.0,kauan,0.0,Kauan,113154,0.0,2,Kauan Silva Sales,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,,,,,,,,,,,,,,,,,,,,,
602,35,,276,N. Mendes,6,16,4.19,True,São Paulo,4.96,nathan-mendes,5.0,Nathan Mendes,113157,-0.12,2,Nathan Gabriel de Souza Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,,4.0,16.0,21.0,1.0,16.0,1.0,,,8.0,,,,,,1.0,,,,,
603,35,,275,Michel,6,0,0.0,False,Palmeiras,2.0,michel,0.0,Michel,113159,0.0,3,Michel Augusto Modesto Rafael dos Santos,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
604,35,,327,Júlio,7,6,2.92,True,América-MG,3.74,julio,1.7,Júlio,113295,-0.04,3,Júlio César Alves Gonçalves,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ta473IP.png,1.0,,2.0,5.0,2.0,,,,,2.0,,,,,,,,,,,
605,35,,276,P. Maia,7,27,3.39,True,São Paulo,6.5,pablo-maia,4.6,Pablo Maia,113359,0.16,4,Pablo Gonçalves Maia Fortunato,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,,7.0,45.0,56.0,13.0,22.0,4.0,,,,1.0,,,,,9.0,,,,,
606,35,,294,D. Batista,6,9,2.77,False,Coritiba,1.97,diogo-batista,0.0,Diogo Batista,113384,0.0,2,Diogo Batista de Souza,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,1.0,1.0,7.0,10.0,2.0,3.0,,,,2.0,,,,,,2.0,,,,,
607,35,,280,Bruninho,6,15,2.59,True,Bragantino,7.27,bruninho,0.0,Bruninho,113558,-0.22,4,Bruno Gonçalves de Jesus,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,1.0,,7.0,1.0,2.0,7.0,2.0,1.0,1.0,,,,,,,5.0,,,,,
608,35,,275,Kevin,6,7,1.82,False,Palmeiras,1.38,kevin,0.0,Kevin,113663,0.0,5,Kevin Santos Lopes de Macedo,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,,2.0,8.0,7.0,3.0,5.0,,1.0,,,,,,,,2.0,,,,,
609,35,,262,R. Luka,6,0,0.0,False,Flamengo,1.0,ryan-luka,0.0,Ryan Luka,113667,0.0,5,Ryan Luka Cordeiro de Souza,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,,,,,,,,,,,,,,,,,,,,,
610,35,,277,Diógenes,6,0,0.0,False,Santos,1.0,diogenes,0.0,Diógenes,113690,0.0,1,Diógenes Vinícius da Silva,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TyR44XO.png,,,,,,,,,,,,,,,,,,,,,
611,35,,262,A. Luiz,6,2,-0.05,False,Flamengo,1.29,andre-luiz,0.0,André Luiz,114174,0.0,5,André Luiz Inácio da Silva,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
612,35,,1371,J. Tavares,6,0,0.0,False,Cuiabá,1.0,juan-tavares,0.0,Juan Tavares,114497,0.0,2,Juan Pablo Vilela Tavares,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,,,,,,,,,,,,,,,,,,,,,
613,35,,262,Cleiton,6,0,0.0,False,Flamengo,3.0,cleiton,0.0,Cleiton,114790,0.0,3,Cleiton Santana dos Santos,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,,,,,,,,,,,,,,,,,,,,,
614,35,,293,V. Roque,6,22,7.26,True,Athlético-PR,11.4,vitor-roque,0.4,Vitor Roque,114802,-1.07,5,Vitor Hugo Roque Ferreira,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,3.0,6.0,19.0,32.0,14.0,43.0,11.0,6.0,,,,,,,,11.0,1.0,1.0,,,
615,35,,280,Luciano,6,0,0.0,False,Bragantino,2.0,luciano,0.0,Luciano,114888,0.0,4,Luciano Silva Santos,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
616,35,,1371,Peruchi,6,0,0.0,False,Cuiabá,1.0,peruchi,0.0,Peruchi,114893,0.0,1,Vinicius Pasquini Peruchi,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,,,,,,,,,,,,,,,,,,,,,
617,35,,277,Miguelito,6,2,1.25,False,Santos,1.57,miguelito,0.0,Miguelito,115025,0.0,4,Miguel Àngel Terceros,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
618,35,,285,T. Lara,6,8,2.75,False,Internacional,2.63,thauan-lara,0.0,Thauan Lara,115061,0.0,2,Thauan Lara dos Santos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,,1.0,5.0,6.0,2.0,12.0,,,,2.0,,,,,,1.0,,,,,
619,35,,276,C. Matheus,6,0,0.0,False,São Paulo,3.0,caio-matheus,0.0,Caio Matheus,115227,0.0,5,Caio Matheus da Silva,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
620,35,,262,Wesley,6,31,4.99,True,Flamengo,9.78,wesley,5.9,Wesley,115239,0.05,2,Wesley Vinícius França Lima,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,1.0,3.0,56.0,45.0,4.0,42.0,1.0,8.0,1.0,12.0,,,,,,3.0,1.0,2.0,,,
621,35,,275,Naves,7,9,3.3,True,Palmeiras,1.86,naves,0.0,Naves,115246,-0.94,3,Kaiky Marques Naves,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,,,9.0,7.0,,2.0,,,,4.0,,,,,,,,,,,
622,35,,275,Kaique,6,0,0.0,False,Palmeiras,1.0,kaique,0.0,Kaique,115247,0.0,1,Kaique Pereira Azarias,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
623,35,,275,J. Jhon,6,18,1.73,False,Palmeiras,1.56,jhon-jhon,0.0,Jhon Jhon,115248,0.0,4,Jhonatan dos Santos Rosa,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,1.0,5.0,19.0,22.0,4.0,12.0,,1.0,,,,,,,,4.0,,,,,
624,35,,282,Rômulo,6,0,0.0,False,Atlético-MG,1.0,romulo,0.0,Rômulo,115268,0.0,3,Rômulo Helberte Pereira Junior,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
625,35,,293,Emersonn,6,0,0.0,False,Athlético-PR,1.0,emersonn,0.0,Emersonn,115273,0.0,5,Emersonn Correia da Silva,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
626,35,,265,M. Victor,6,1,0.0,False,Bahia,2.97,marcos-victor,0.0,Marcos Victor,115537,0.0,3,Marcos Victor Ferreira da Silva,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,,,,,,,,,,,,,,,,,,,,,
627,35,,327,Rodriguinho,5,16,3.56,True,América-MG,3.1,rodriguinho,0.0,Rodriguinho,115563,-0.21,4,Rodrigo Henrique Santos de Souza,https://s.sde.globo.com/media/person_role/2023/10/11/photo_FORMATO_TSPnsCz.png,2.0,1.0,18.0,19.0,5.0,14.0,2.0,3.0,,,,,,,,2.0,1.0,,,,
628,35,,284,Mila,5,8,0.61,False,Grêmio,1.0,mila,0.0,Mila,115671,0.0,4,Lucas Eduardo Müller - Milla,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,,2.0,5.0,10.0,3.0,3.0,,,,,,,,,,,,,,,
629,35,,282,G. Delfim,6,0,0.0,False,Atlético-MG,2.0,gabriel-delfim,0.0,Gabriel Delfim,115674,0.0,1,Gabriel Delfim Ferreira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,,,,,,,,,,,,,,,,,,,,,
630,35,,267,Z. Vitor,6,3,-1.2,False,Vasco,1.08,ze-vitor,0.0,Zé Vitor,115733,0.0,3,José Vitor Geminiano Cavalieri,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,
631,35,,267,Pimentel,6,0,0.0,False,Vasco,2.0,pimentel,0.0,Pimentel,115734,0.0,3,Eric Lima Pimentel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,,,,,,,,,,,,,,,,,,,,,
632,35,,280,Jonathan,6,0,0.0,False,Bragantino,1.0,jonathan,0.0,Jonathan,115870,0.0,2,Jonathan da Cruz Silva,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,,,,,,,,,,,,,,,,,,,,,
633,35,,262,E. Araújo,6,0,0.0,False,Flamengo,1.0,evertton-araujo,0.0,Evertton Araújo,115914,0.0,4,Everton Gustavo Fernandes Araújo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,,,,,,,,,,,,,,,,,,,,,
634,35,,266,Lelê,6,25,2.54,True,Fluminense,8.46,lele,2.2,Lelê,115915,0.11,5,Leanderson da Silva Genésio,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,2.0,2.0,12.0,30.0,18.0,10.0,2.0,10.0,,,1.0,,,,,13.0,1.0,,,,
635,35,,275,Endrick,7,28,4.0,True,Palmeiras,7.85,endrick,3.2,Endrick,115959,-1.68,5,Endrick Felipe Moreira de Sousa,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,,4.0,9.0,40.0,12.0,38.0,9.0,2.0,,,,,,,,9.0,3.0,1.0,,1.0,
636,35,,1371,Denilson,7,28,2.88,True,Cuiabá,4.73,denilson,2.4,Denilson,115986,-0.63,4,Denilson Alves Borges,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,3.0,8.0,32.0,33.0,9.0,30.0,1.0,,,,,,,,,10.0,1.0,,,,
637,35,,327,M. Henrique,6,10,2.08,False,América-MG,1.37,mateus-henrique,0.0,Mateus Henrique,115997,0.0,4,Mateus Henrique Alves Silva,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_qdMBMKN.png,1.0,1.0,11.0,10.0,2.0,10.0,,,,,,,,,,,,,,,
638,35,,327,Adyson,6,6,1.32,True,América-MG,1.86,adyson,0.0,Adyson,115998,-0.18,5,Adyson do Nascimento Soares,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KOZ7smb.png,,,4.0,2.0,,5.0,,,,,,,,,,1.0,,,,,
639,35,,263,Wallison,6,0,0.0,False,Botafogo,1.0,wallison,0.0,Wallison,116000,0.0,2,Wallison Nunes Silva,,,,,,,,,,,,,,,,,,,,,,
640,35,,280,M. Gonçalves,6,11,1.79,False,Bragantino,2.47,matheus-goncalves,0.0,Matheus Gonçalves,116012,0.0,4,Matheus Gonçalves Martins,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,1.0,2.0,4.0,6.0,6.0,8.0,,1.0,,,,,,,,,1.0,2.0,,,
641,35,,262,I. Jesus,6,4,1.08,False,Flamengo,1.77,igor-jesus,0.0,Igor Jesus,116013,0.0,4,Igor Jesus Lima,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,,1.0,2.0,5.0,3.0,4.0,,,,,,,,,,,,,,,
642,35,,262,Petterson,6,0,0.0,False,Flamengo,2.0,petterson,0.0,Petterson,116025,0.0,5,Petterson Novaes Reis,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,,,,,,,,,,,,,,,,,,,,,
643,35,,262,V. Hugo,6,28,2.28,False,Flamengo,5.6,victor-hugo,0.0,Victor Hugo,116034,0.0,4,Victor Hugo Gomes Silva,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,2.0,1.0,27.0,11.0,5.0,23.0,1.0,1.0,,,,,,,,2.0,,,,,
644,35,,282,V. Graziani,6,0,0.0,False,Atlético-MG,1.0,vitor-graziani,0.0,Vitor Graziani,116046,0.0,4,Vitor Hugo Santos Graziani,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,,,,,,,,,,,,,,,,,,,,,
645,35,,263,Raí,6,1,0.0,False,Botafogo,2.11,rai,0.0,Raí,116048,0.0,4,Raí da Silva Pessanha,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,,,,,,,,,,,,,,,,,,,,,
646,35,,284,Cuiabano,6,9,3.42,False,Grêmio,5.36,cuiabano,0.0,Cuiabano,116065,0.0,2,Luís Eduardo Soares da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,,3.0,13.0,17.0,3.0,9.0,1.0,2.0,,1.0,,,,,,3.0,,,,,
647,35,,276,J. Moreira,5,1,4.8,False,São Paulo,3.02,joao-moreira,0.0,João Moreira,116137,0.0,2,João Moreira Sanmartin Souza,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,,,2.0,1.0,,3.0,,,,,,,,,,1.0,,,,,
648,35,,294,G. Silva,6,2,1.6,True,Coritiba,1.08,gabriel-silva,2.0,Gabriel Silva,116282,0.13,4,Gabriel Silva Azevedo Figueiredo,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,,,2.0,,1.0,,,,,,,,,,,,,,,,
649,35,,356,Hércules,5,13,3.09,False,Fortaleza,6.61,hercules,0.0,Hércules,116447,0.0,4,Hércules Pereira do Nascimento,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,,1.0,20.0,15.0,7.0,7.0,1.0,2.0,,,,,,,,4.0,,,,,
650,35,,265,André,5,3,0.43,False,Bahia,2.08,andre,0.0,André,116450,0.0,2,André Dhominique Queiroz Santiago Da Silva,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,
651,35,,294,Jamerson,6,27,3.02,False,Coritiba,7.34,jamerson,0.0,Jamerson,116461,0.0,2,Jamerson Santos de Jesus,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,1.0,4.0,38.0,21.0,7.0,10.0,,3.0,,5.0,,,,,,5.0,,,,,
652,35,,290,Ezequiel,6,0,0.0,False,Goiás,1.0,ezequiel,0.0,Ezequiel,116562,0.0,1,Ezequiel Alves de Oliveira Vieira,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,,,,,,,,,,,,,,,,,,,,,
653,35,,280,Jhonny,6,0,0.0,False,Bragantino,1.0,jhonny,0.0,Jhonny,116825,0.0,2,Jhonny Cardinoti Pedro,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
654,35,,290,Xavier,6,0,0.0,False,Goiás,1.0,xavier,0.0,Xavier,116833,0.0,2,Gustavo Xavier Teixeira,https://s.sde.globo.com/media/person_role/2022/03/02/05376c327ca2468dd6033c182bd7791f_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
655,35,,290,Reginaldo,6,0,0.0,False,Goiás,1.0,reginaldo,0.0,Reginaldo,116835,0.0,5,Reginaldo dos Santos Moreira,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
656,35,,262,Pedrinho,6,1,0.0,False,Flamengo,0.74,pedrinho,0.0,Pedrinho,117112,0.0,4,Pedro Henrique Fonseca de Araújo Martins,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,,,,,,,,,,,,,,,,,,,,,
657,35,,280,T. Borbas,6,28,4.14,False,Bragantino,9.55,thiago-borbas,0.0,Thiago Borbas,117314,0.0,5,Thiago Nicolás Borbas Silva,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,2.0,7.0,11.0,37.0,16.0,13.0,9.0,2.0,,,,,,,,16.0,,,,,
658,35,,280,Cipriano,5,1,6.4,False,Bragantino,3.12,cipriano,0.0,Cipriano,117336,0.0,3,João Luiz da Silva Cipriano,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,,1.0,3.0,4.0,,,,,,1.0,,,,,,,,,,,
659,35,,327,R. Marques,6,9,1.39,True,América-MG,1.72,renato-marques,0.0,Renato Marques,117403,0.01,5,Renato Marques de Oliveira Júnior,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mDKWEgg.png,1.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
660,35,,264,L. Maná,6,3,0.67,False,Corinthians,1.45,leo-mana,0.0,Léo Maná,117459,0.0,2,Leonardo Mana Hernandes,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
661,35,,276,Galoppo,6,0,0.0,False,São Paulo,5.0,galoppo,0.0,Galoppo,117579,0.0,4,Giuliano Galoppo,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
662,35,,280,P. Caixinha,7,33,5.88,True,Bragantino,11.6,pedro-caixinha,2.55,Pedro Caixinha,117711,-0.51,6,Pedro Miguel Faria Caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,,,,,,,,,,,,,,,,,,,15.0,,
663,35,,276,Young,6,0,0.0,False,São Paulo,1.0,young,0.0,Young,117818,0.0,1,Young Navarro Moraes,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
664,35,,264,Giovane,6,2,1.4,False,Corinthians,2.14,giovane,0.0,Giovane,117849,0.0,5,Giovane Santana do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,,,1.0,,2.0,,,,,,,,,,,,,,,,
665,35,,285,Estevão,6,1,0.2,False,Internacional,2.11,estevao,0.0,Estevão,117870,0.0,4,Estevão Barreto de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,,,,1.0,,1.0,,,,,,,,,,,,,,,
666,35,,264,Wesley,6,19,2.3,False,Corinthians,3.56,wesley,0.0,Wesley,117909,0.0,5,Wesley Gassova Ribeiro Teixeira,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,,2.0,14.0,9.0,7.0,27.0,1.0,1.0,,,,,,,,3.0,,1.0,,,
667,35,,263,Adamo,6,0,0.0,False,Botafogo,3.0,adamo,0.0,Adamo,117934,0.0,5,Valentín Nicolás Adamo Reyes,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,,,,,,,,,,,,,,,,,,,,,
668,35,,280,N. Camargo,5,1,0.5,False,Bragantino,1.53,nathan-camargo,0.0,Nathan Camargo,118175,0.0,4,Nathan Camargo dos Santos,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,,,,,,1.0,,,,,,,,,,,,,,,
669,35,,284,Ronald,6,8,1.81,True,Grêmio,1.33,ronald,1.7,Ronald,118238,0.14,4,Ronald Cardoso Falkoski,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,,1.0,4.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,
670,35,,290,Pedrinho,6,2,0.7,True,Goiás,1.31,pedrinho,1.7,Pedrinho,118304,0.0,5,Pedro Junqueira de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
671,35,,290,Denzel,6,1,0.0,False,Goiás,0.74,denzel,0.0,Denzel,118367,0.0,5,Denzel Nogueira Damasceno,https://s.sde.globo.com/media/person_role/2023/09/20/photo_FORMATO_h89EHCY.png,,,,,,,,,,,,,,,,,,,,,
672,35,,262,Z. Welinton,6,0,0.0,False,Flamengo,1.0,ze-welinton,0.0,Zé Welinton,118501,0.0,2,José Welinton Campos Menezes,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
673,35,,276,Rodriguinho,6,11,0.56,False,São Paulo,0.93,rodriguinho,0.0,Rodriguinho,118563,0.0,4,Rodrigo Huendra Almeida Mendonça,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,,3.0,7.0,12.0,1.0,1.0,,,,,,,,,,,1.0,,,,
674,35,,277,W. Patati,6,7,1.93,True,Santos,1.78,weslley-patati,0.0,Weslley Patati,118676,-0.43,5,Weslley Pinto Batista,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,,,7.0,1.0,2.0,3.0,,1.0,,,,,,,,2.0,,,,,
675,35,,277,Kevyson,7,16,2.68,True,Santos,2.38,kevyson,4.8,Kevyson,118701,0.01,2,Kevyson Costa e Silva,https://s.sde.globo.com/media/person_role/2023/09/29/photo_FORMATO_RW7aWbF.png,,1.0,22.0,12.0,3.0,6.0,,,1.0,3.0,,,,1.0,,4.0,,,,,
676,35,,1371,Calebe,6,0,0.0,False,Cuiabá,1.0,calebe,0.0,Calebe,118709,0.0,4,Calebe Oliveira Costa,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_ILdcwWv.png,,,,,,,,,,,,,,,,,,,,,
677,35,,277,E. Carlos,6,4,0.5,False,Santos,2.0,ed-carlos,0.0,Ed Carlos,118747,0.0,4,Ed Carlos de Arruda Amorim,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7WKkp5D.png,,,1.0,,1.0,,,,,,,,,,,,,,,,
678,35,,267,M. Carvalho,6,9,0.83,True,Vasco,1.9,mateus-carvalho,-0.3,Mateus Carvalho,118752,-0.03,4,Mateus Carvalho dos Santos,https://s.sde.globo.com/media/person_role/2023/04/14/photo_FORMATO_AtC7CQ7.png,,3.0,8.0,14.0,1.0,6.0,,,,,,,,,,1.0,,,,,
679,35,,277,J. Paula,6,1,5.0,False,Santos,1.72,jair-paula,0.0,Jair Paula,118758,0.0,3,Jair Paula da Cunha Filho,https://s.sde.globo.com/media/person_role/2022/07/27/c0ca21ce2942942d0bf68a74cc8d121e_FORMATO.png,,,,,,,,,,1.0,,,,,,,,,,,
680,35,,265,P. Verhon,6,1,0.0,False,Bahia,1.44,patrick-verhon,0.0,Patrick Verhon,118770,0.0,4,Patrick Verhon Pertel Pereira,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_8G6mq44.png,,,,,,,,,,,,,,,,,,,,,
681,35,,266,Alexsander,7,16,3.56,False,Fluminense,7.83,alexsander,0.0,Alexsander,118774,0.0,2,Alexsander Christian Gomes da Costa,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HMSPuY2.png,1.0,2.0,19.0,20.0,3.0,9.0,,1.0,1.0,6.0,,,,,,1.0,,,,,
682,35,,263,J. Montes,6,0,0.0,False,Botafogo,3.0,jacob-montes,0.0,Jacob Montes,118843,0.0,4,Jacob Christian Montes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_xADM7g0.png,,,,,,,,,,,,,,,,,,,,,
