,atletas.pontos_num,atletas.status_id,atletas.entrou_em_campo,atletas.media_num,atletas.apelido_abreviado,atletas.apelido,atletas.foto,atletas.atleta_id,atletas.rodada_id,atletas.minimo_para_valorizar,atletas.preco_num,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.clube_id,atletas.slug,atletas.jogos_num,atletas.nome,V,A,DS,FC,FD,FF,FS,G,I,CA,DE,GS,SG,CV,FT,GC,PC,PP,PS,DP,PI
384,0.0,6,False,2.92,Miranda,Miranda,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_dT3P0NV.png,101720,32,,3.45,Vasco,3,0.0,267,miranda,7,Matheus dos Santos Miranda,,,7.0,6.0,1.0,2.0,2.0,,,,,,2.0,,,,,,,,
385,7.9,2,True,3.77,Matheuzinho,Matheuzinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wPSt5sW.png,101727,32,,5.83,Flamengo,2,0.67,262,matheuzinho,6,Matheus França Silva,,,5.0,3.0,1.0,1.0,1.0,,,,,,3.0,,,,,,,,
386,0.0,6,False,2.98,D. Costa,Diego Costa,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_FORMATO.png,101728,32,,5.54,São Paulo,3,0.0,276,diego-costa,20,Diego Henrique Costa Barbosa,,,26.0,17.0,4.0,3.0,4.0,,,5.0,,,6.0,,,,1.0,,,,
387,1.3,6,True,3.31,Vitinho,Vitinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,101960,32,,6.52,Bragantino,5,0.13,280,vitinho,25,Vitor Hugo Naum dos Santos,,2.0,15.0,34.0,14.0,25.0,41.0,2.0,4.0,8.0,,,,,,,,,,,
388,3.2,7,True,3.3,Brítez,Brítez,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,101995,32,,8.19,Fortaleza,3,-0.01,356,britez,24,Emanuel Fermín Brítez,,1.0,29.0,32.0,3.0,10.0,22.0,,6.0,9.0,,,8.0,1.0,,,1.0,,,,
389,1.6,6,True,2.36,A. Oliveira,Anderson Oliveira,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,102096,32,,4.18,Goiás,5,-0.78,290,anderson-oliveira,14,Anderson de Oliveira da Silva,,1.0,14.0,16.0,1.0,7.0,15.0,,1.0,1.0,,,,,1.0,,,,,,
390,10.2,7,True,7.4,Piquerez,Piquerez,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,102130,32,,12.68,Palmeiras,2,1.22,275,piquerez,24,Joaquín Piquerez Moreira,,4.0,52.0,12.0,3.0,11.0,21.0,3.0,2.0,5.0,,,12.0,,,1.0,,,,,
391,0.0,6,False,0.0,V. Eudes,Vitor Eudes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,102137,32,,2.0,Fluminense,1,0.0,266,vitor-eudes,0,Vitor Eudes de Souza Costa,,,,,,,,,,,,,,,,,,,,,
392,6.7,7,True,3.4,L. Halter,Lucas Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,102253,32,,6.57,Goiás,3,1.24,290,lucas-halter,24,Lucas Halter,,,24.0,20.0,1.0,6.0,6.0,3.0,2.0,7.0,,,8.0,2.0,,,1.0,,,,
393,0.0,6,False,-1.0,G. Mesquita,Gabriel Mesquita,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,102290,32,,0.7,Cruzeiro,1,0.0,283,gabriel-mesquita,0,Gabriel José Ferreira Mesquita,,,,,,,,,,1.0,,,,,,,,,,,
394,0.0,6,False,1.68,Mikael,Mikael,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_rNTDYYW.png,102299,32,,3.0,América-MG,5,0.0,327,mikael,5,Mikael Filipe Viana,,,1.0,,2.0,5.0,2.0,,2.0,,,,,,,,,,,,
395,0.0,6,False,2.73,R. Elias,Rafael Elias,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_C3BThsf.png,102302,32,,4.94,Cruzeiro,5,0.0,283,rafael-elias,7,Rafael Elias da Silva,,,3.0,14.0,4.0,5.0,6.0,1.0,1.0,3.0,,,,,1.0,,,,,,
396,0.0,7,False,1.7,M. Felipe,Matheus Felipe,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,102310,32,,2.53,Athlético-PR,3,0.0,293,matheus-felipe,5,Matheus Felipe Santos Nascimento,,,2.0,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,
397,0.0,7,False,4.26,C. Paulista,Caio Paulista,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,102318,32,,9.86,São Paulo,2,0.0,276,caio-paulista,22,Caio Fernando de Oliveira,,2.0,21.0,15.0,11.0,8.0,29.0,,,3.0,,,6.0,,1.0,,1.0,,,,
398,-0.7,3,True,2.95,Cacá,Cacá,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_EPR1F0c.png,102340,32,,4.38,Athlético-PR,3,-0.47,293,caca,14,Carlos de Menezes Júnior,,,19.0,23.0,,3.0,8.0,2.0,,2.0,,,1.0,,,,,,,,
399,9.0,7,True,6.41,Mastriani,Mastriani,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_6Ys1TEq.png,102561,32,,6.97,América-MG,5,1.28,327,mastriani,18,Gonzalo Mathías Mastriani Borges,,1.0,7.0,12.0,8.0,17.0,13.0,10.0,3.0,1.0,,,,1.0,,,,,,,
400,10.8,7,True,4.37,Helinho,Helinho,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,102598,32,,7.24,Bragantino,5,0.41,280,helinho,18,Hélio Júnio Nunes de Castro,,2.0,18.0,17.0,10.0,18.0,14.0,3.0,2.0,5.0,,,,,,,,,,,
401,0.0,6,False,1.0,Anderson,Anderson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,102906,32,,1.76,Cruzeiro,1,0.0,283,anderson,2,Anderson Silva da Paixão,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,
402,0.0,6,False,0.0,M. Teixeira,Matheus Teixeira,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,102907,32,,2.0,Bahia,1,0.0,265,matheus-teixeira,0,Matheus Henrique Teixeira,,,,,,,,,,,,,,,,,,,,,
403,0.0,6,False,1.97,Luan,Luan,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,102909,32,,4.2,São Paulo,4,0.0,276,luan,10,Luan Vinícius da Silva Santos ,,,12.0,9.0,,3.0,5.0,,,,,,,,1.0,,,,,,
404,3.7,7,True,5.56,Canobbio,Canobbio,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,102928,32,,7.91,Athlético-PR,5,-0.2,293,canobbio,24,Agustín Canobbio Graviz,,5.0,48.0,31.0,20.0,18.0,40.0,1.0,12.0,8.0,,,,,1.0,,1.0,,1.0,,
405,2.0,6,True,2.1,Escobar,Escobar,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,102975,32,,3.7,Fortaleza,2,-0.22,356,escobar,9,Gonzalo Daniel Escobar,,2.0,11.0,14.0,,3.0,5.0,,,4.0,,,,,,,1.0,,,,
406,0.0,6,False,1.73,Laquintana,Laquintana,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,103014,32,,3.09,Bragantino,5,0.0,280,laquintana,3,Ignacio Jesús Laquintana Marsico,,,2.0,3.0,2.0,,3.0,,2.0,,,,,,,,,,,,
407,0.0,5,False,3.38,E. Ramires,Eric Ramires,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,103295,32,,3.72,Bragantino,4,0.0,280,eric-ramires,19,Eric dos Santos Rodrigues,,2.0,15.0,20.0,4.0,6.0,13.0,3.0,1.0,1.0,,,,,1.0,,,,,,
408,7.0,7,True,4.88,M. Alexandre,Matheus Alexandre,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,103347,32,,8.51,Cuiabá,2,0.79,1371,matheus-alexandre,28,Matheus Alexandre Anastácio de Souza,,,75.0,28.0,1.0,3.0,8.0,1.0,4.0,4.0,,,9.0,,,,1.0,,,,
409,2.9,7,True,4.17,E. Martínez,Emmanuel Martínez,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_cPLErDD.png,103388,32,,6.81,América-MG,4,-0.1,327,emmanuel-martinez,28,Leandro Emmanuel Martínez,,4.0,46.0,24.0,7.0,10.0,49.0,1.0,,2.0,,,,,1.0,,1.0,,,,
410,0.0,6,False,2.44,Caetano,Caetano,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,103575,32,,3.49,Corinthians,3,0.0,264,caetano,12,João Victor Andrade Caetano,,,13.0,7.0,,1.0,6.0,,,2.0,,,3.0,,,,1.0,,,,
411,0.0,5,False,2.08,R. Bilu,Rafael Bilu,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,103576,32,,2.83,Cruzeiro,5,0.0,283,rafael-bilu,4,Rafael Bilu Mudesto,,,4.0,1.0,,3.0,3.0,,1.0,,,,,,,,,,,,
412,2.41,7,True,5.43,L. Flávio,Lúcio Flávio,https://s.sde.globo.com/media/person_role/2022/03/08/fb8a9a99b74f23b669c36d16348d819f_FORMATO.png,103582,32,,11.1,Botafogo,6,-0.44,263,lucio-flavio,7,Lúcio Flávio dos Santos,3.0,,,,,,,,,,,,,,,,,,,,
413,0.0,5,False,3.06,M. Paulo,Marcos Paulo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,103645,32,,7.42,São Paulo,5,0.0,276,marcos-paulo,15,Marcos Paulo Costa do Nascimento,,1.0,15.0,8.0,2.0,4.0,12.0,2.0,2.0,2.0,,,,,,,,,,,
414,0.0,5,True,2.67,K. Rocha,Kaíque Rocha,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,103684,32,,3.25,Athlético-PR,3,-0.08,293,kaique-rocha,7,Kaíque Rocha Lima,,,5.0,3.0,,2.0,2.0,1.0,,2.0,,,1.0,,,,,,,,
415,-0.9,7,True,1.35,J. Silva,Jadsom Silva,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,103695,32,,2.26,Bragantino,4,-0.02,280,jadsom-silva,24,Jadsom Meemyas de Oliveira da Silva,,,29.0,31.0,4.0,5.0,15.0,,1.0,7.0,,,,,,,2.0,,,,
416,1.2,7,True,2.7,B. Méndez,Bruno Méndez,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,103700,32,,3.59,Corinthians,3,0.12,264,bruno-mendez,23,Bruno Méndez Cittadini,,1.0,27.0,15.0,,4.0,4.0,,1.0,5.0,,,6.0,,,,1.0,,,,
417,0.0,5,False,4.19,G. Menino,Gabriel Menino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,103767,32,,8.5,Palmeiras,4,0.0,275,gabriel-menino,24,Gabriel Vinícius Menino,,3.0,38.0,39.0,6.0,17.0,28.0,2.0,2.0,5.0,,,,,2.0,,,,,,
418,0.5,6,True,1.17,H. Meritão,Higor Meritão,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,103987,32,,1.38,Goiás,4,-0.11,290,higor-meritao,7,Higor Matheus Meritão,,,3.0,7.0,,4.0,1.0,,,,,,,,1.0,,,,,,
419,0.0,6,False,0.0,Maycon,Maycon,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,104017,32,,3.0,Bragantino,1,0.0,280,maycon,0,Maycon Cleiton de Paula Azevedo,,,,,,,,,,,,,,,,,,,,,
420,0.0,6,False,0.0,Walce,Walce,https://s.sde.globo.com/media/person_role/2022/03/01/42769c38f612d4af2143de3132ce1cec_220x220.png,104074,32,,3.0,São Paulo,3,0.0,276,walce,0,Walce da Silva Costa Filho,,,,,,,,,,,,,,,,,,,,,
421,0.0,6,False,0.0,J. Fernando,João Fernando,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,104079,32,,2.0,Botafogo,1,0.0,263,joao-fernando,0,João Fernando Monteiro Siqueira,,,,,,,,,,,,,,,,,,,,,
422,0.0,6,False,0.0,C. Miguel,Carlos Miguel,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,104084,32,,2.0,Corinthians,1,0.0,264,carlos-miguel,0,Carlos Miguel dos Santos Pereira,,,,,,,,,,,,,,,,,,,,,
423,0.0,5,False,3.31,B. Fuchs,Bruno Fuchs,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,104085,32,,4.75,Atlético-MG,3,0.0,282,bruno-fuchs,15,Bruno de Lara Fuchs,,,12.0,11.0,,,11.0,,,2.0,,,7.0,,,,,,,,
424,0.0,6,False,3.6,Ruan,Ruan,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,104153,32,,3.67,Corinthians,4,0.0,264,ruan,17,Ruan de Oliveira Ferreira,,2.0,22.0,18.0,4.0,6.0,12.0,2.0,1.0,2.0,,,,,,,,,1.0,,
425,9.0,6,True,3.98,J. Lucas,João Lucas,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,104257,32,,5.91,Santos,2,1.45,277,joao-lucas,15,João Lucas de Almeida Carvalho,,1.0,24.0,11.0,2.0,6.0,18.0,,,1.0,,,3.0,,,,1.0,,,,
426,0.0,5,False,3.15,L. Rafael,Lucas Rafael,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_J1rhwK6.png,104360,32,,3.95,Bragantino,3,0.0,280,lucas-rafael,2,Lucas Rafael Gonçalves da Silva,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,
427,0.0,6,False,7.0,M. Mendes,Matheus Mendes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,104383,32,,3.42,Atlético-MG,1,0.0,282,matheus-mendes,1,Matheus Mendes Werneck de Oliveira,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,
428,1.2,6,True,2.44,I. Gomes,Igor Gomes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,104385,32,,4.91,Internacional,3,0.24,285,igor-gomes,19,Igor Gomes Silva,,,23.0,10.0,2.0,3.0,12.0,,,3.0,,,3.0,,,,1.0,,,,
429,0.0,6,False,1.7,Reinaldo,Reinaldo,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,104420,32,,2.39,Athlético-PR,5,0.0,293,reinaldo,1,Reinaldo Nascimento Satorno,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
430,0.0,5,False,0.0,F. Scheibig,Felipe Scheibig,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,104424,32,,1.0,Grêmio,1,0.0,284,felipe-scheibig,0,Felipe Mateus Scheibig,,,,,,,,,,,,,,,,,,,,,
431,2.1,6,True,4.53,Christian,Christian,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,104502,32,,8.99,Athlético-PR,4,-1.51,293,christian,15,Christian Roberto Alves Cardoso,,,19.0,22.0,3.0,7.0,17.0,4.0,,1.0,,,,,1.0,,,,,,
432,0.0,6,False,0.0,H. Vermudt,Henrique Vermudt,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_iztb5Pm.png,104504,32,,3.0,Botafogo,3,0.0,263,henrique-vermudt,0,Henrique Vermudt,,,,,,,,,,,,,,,,,,,,,
433,0.0,6,False,0.68,V. Zanocelo,Vinícius Zanocelo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,104521,32,,3.32,Fortaleza,4,0.0,356,vinicius-zanocelo,6,Vinícius Nelson de Souza Zanocelo,,,4.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
434,0.0,5,False,0.52,Sandry,Sandry,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,104580,32,,2.54,Santos,4,0.0,277,sandry,5,Sandry Roberto Santos Goes,,,4.0,4.0,,,2.0,,,2.0,,,,,,,,,,,
435,0.0,6,False,0.0,Fabrício,Fabrício,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,104588,32,,1.0,Bragantino,1,0.0,280,fabricio,0,Fabrício Oliveira de Souza,,,,,,,,,,,,,,,,,,,,,
436,0.2,7,True,2.8,M. Bianqui,Matheus Bianqui,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_nFBy3HF.png,104640,32,,3.64,Coritiba,4,-0.24,294,matheus-bianqui,22,Matheus Henrique Bianqui,,1.0,32.0,34.0,4.0,10.0,22.0,2.0,3.0,8.0,,,,,,1.0,,,,,
437,0.0,6,False,0.0,Newton,Newton,,104693,32,,1.0,Botafogo,4,0.0,263,newton,0,Newton Araújo da Costa Júnior,,,,,,,,,,,,,,,,,,,,,
438,4.01,7,True,5.02,J. Vojvoda,Juan Vojvoda,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,104754,32,,12.48,Fortaleza,6,0.1,356,juan-vojvoda,30,Juan Pablo Vojvoda Rizzo,12.0,,,,,,,,,,,,,,,,,,,,
439,2.0,7,True,2.33,Acevedo,Acevedo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,104783,32,,4.81,Bahia,4,0.32,265,acevedo,24,Nicolás Brian Acevedo Tabárez,,,42.0,32.0,3.0,10.0,23.0,,,5.0,,,,1.0,,,,,,,
440,1.4,7,True,3.25,S. Gómez,Sebastián Gómez,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_fnuIkZJ.png,104811,32,,6.17,Coritiba,4,-0.27,294,sebastian-gomez,14,Sebastián Gómez Londoño,,1.0,17.0,11.0,1.0,1.0,13.0,2.0,2.0,1.0,,,,,,,,,,,
441,0.0,6,False,0.0,I. Gabriel,Igo Gabriel,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,104991,32,,1.0,Botafogo,1,0.0,263,igo-gabriel,0,Igo Gabriel Santos Pereira,,,,,,,,,,,,,,,,,,,,,
442,0.0,6,False,0.9,J. Marcelo,João Marcelo,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_vuySYbE.png,105047,32,,2.43,Cruzeiro,3,0.0,283,joao-marcelo,1,João Marcelo Messias Ferreira,,,1.0,1.0,,,,,,,,,,,,,,,,,
443,0.0,6,True,2.7,L. Henrique,Luis Henrique,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,105049,32,,5.17,Botafogo,5,-0.27,263,luis-henrique,28,Luis Henrique Tomaz de Lima,,2.0,12.0,5.0,8.0,10.0,5.0,4.0,1.0,,,,,,,,,,1.0,,
444,0.0,6,False,4.5,Khellven,Khellven,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,105175,32,,7.74,Athlético-PR,2,0.0,293,khellven,14,Khellven Douglas Silva Oliveira,,3.0,15.0,9.0,2.0,3.0,8.0,,3.0,1.0,,,5.0,,,,,,,,
445,4.0,7,True,3.37,Bento,Bento,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,105208,32,,9.56,Athlético-PR,1,0.42,293,bento,26,Bento Matheus Krepski,,1.0,,2.0,,,2.0,,,3.0,79.0,31.0,6.0,,,,,,,1.0,
446,0.0,5,False,0.0,D. Lucca,De Lucca,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,105294,32,,3.0,Vasco,4,0.0,267,de-lucca,0,Patrick de Lucca Chaves de Oliveira,,,,,,,,,,,,,,,,,,,,,
447,0.0,6,False,0.0,Ferraresi,Ferraresi,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,105300,32,,4.47,São Paulo,3,0.0,276,ferraresi,1,Nahuel Adolfo Ferraresi Hernández,,,,,,,,,,,,,,,,,,,,,
448,3.3,6,True,3.49,G. Xavier,Gabriel Xavier,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,105373,32,,4.43,Bahia,3,0.11,265,gabriel-xavier,13,Gabriel Lheman Xavier - Lhman,,,19.0,14.0,2.0,3.0,8.0,,,2.0,,,4.0,,,,,,,,
449,0.0,7,False,3.69,M. Bidu,Matheus Bidu,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,105531,32,,7.32,Corinthians,2,0.0,264,matheus-bidu,20,Matheus Lima Beltrão Oliveira Valin,,,29.0,21.0,5.0,6.0,27.0,,,2.0,,,5.0,,,,2.0,,,,
450,2.4,7,True,3.8,Rikelme,Rikelme,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,105547,32,,4.63,Cuiabá,5,0.15,1371,rikelme,24,Rikelme Hernandes Amorim Rocha,,1.0,57.0,20.0,5.0,9.0,14.0,1.0,3.0,1.0,,,,,,1.0,,,,,
451,0.0,6,False,0.0,Riquelme,Riquelme,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,105566,32,,3.0,Vasco,2,0.0,267,riquelme,0,Riquelme Carvalho Araújo Viana,,,,,,,,,,,,,,,,,,,,,
452,1.8,7,True,4.5,Lucero,Lucero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,105568,32,,6.72,Fortaleza,5,-1.25,356,lucero,24,Juan Martín Lucero,,,10.0,25.0,11.0,15.0,25.0,8.0,11.0,2.0,,,,,1.0,,,,2.0,,
453,5.9,6,True,3.02,L. Piton,Lucas Piton,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,105584,32,,7.53,Vasco,2,0.15,267,lucas-piton,30,Lucas Piton Crivellaro,,3.0,33.0,38.0,4.0,10.0,6.0,,2.0,3.0,,,7.0,,,,,,,,
454,0.0,6,False,1.19,Roni,Roni,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,105585,32,,2.03,Corinthians,4,0.0,264,roni,15,Roni Medeiros de Moura,,,16.0,15.0,1.0,2.0,5.0,,,2.0,,,,,,,,,,,
455,8.8,7,True,4.91,Maurício,Maurício,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,105647,32,,9.55,Internacional,4,1.02,285,mauricio,20,Maurício Magalhães Prado,,3.0,11.0,11.0,5.0,13.0,21.0,5.0,4.0,3.0,,,,,3.0,,,,1.0,,
456,0.0,6,False,1.9,N. Hernández,Nicolás Hernández,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,105672,32,,4.06,Internacional,3,0.0,285,nicolas-hernandez,19,Nicolás Hernández Rodríguez,,2.0,10.0,14.0,,1.0,5.0,,,6.0,,,4.0,,1.0,1.0,,,1.0,,
457,0.0,6,False,4.13,Wesley,Wesley,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,105811,32,,7.87,Cruzeiro,5,0.0,283,wesley,25,Wesley Ribeiro Silva,,1.0,32.0,48.0,11.0,18.0,42.0,4.0,3.0,6.0,,,,,,,,,,,
458,0.0,6,False,2.78,Edu,Edu,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,105842,32,,2.45,Goiás,3,0.0,290,edu,6,Lucas Eduardo Ribeiro de Souza,,,5.0,6.0,1.0,1.0,5.0,,,1.0,,,2.0,,,,1.0,,,,
459,0.0,6,False,0.0,Belezi,Belezi,https://s.sde.globo.com/media/person_role/2023/10/08/photo_FORMATO.png,105844,32,,1.0,Athlético-PR,3,0.0,293,belezi,0,Lucas Belezi Barbosa,,,,,,,,,,,,,,,,,,,,,
460,0.0,6,False,1.96,M. Araújo,Matheus Araújo,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,105845,32,,5.44,Corinthians,4,0.0,264,matheus-araujo,10,Matheus de Araújo Andrade,,,8.0,9.0,1.0,,7.0,1.0,1.0,,,,,,,,,,,,
461,0.7,6,True,1.8,Z. Gabriel,Zé Gabriel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,105902,32,,2.82,Vasco,4,-0.28,267,ze-gabriel,20,José Gabriel dos Santos Silva,,,23.0,28.0,1.0,6.0,15.0,1.0,,5.0,,,,,,,,,,,
462,0.0,6,False,2.12,V. Mingotti,Vinicius Mingotti,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_YH7397F.png,105909,32,,2.73,Bahia,5,0.0,265,vinicius-mingotti,14,Vinicius Alessandro Mingotti,,,4.0,11.0,5.0,3.0,13.0,2.0,7.0,2.0,,,,,,,,,,,
463,0.0,6,True,2.89,Rômulo,Rômulo,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,105911,32,,3.38,Internacional,4,-0.15,285,romulo,18,Rômulo Zanre Zwarg,,,24.0,17.0,2.0,5.0,24.0,1.0,1.0,1.0,,,,,1.0,,,,,,
464,0.0,6,False,0.0,C. Silva,Cadu Silva,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,105914,32,,0.71,Santos,2,0.0,277,cadu-silva,1,Carlos Eduardo Bertolassi da Silva,,,,,,,,,,,,,,,,,,,,,
465,3.0,7,True,2.08,Rochet,Rochet,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,105949,32,,6.11,Internacional,1,0.3,285,rochet,13,Sergio Ramón Rochet Álvarez,,,,,,,6.0,,,4.0,38.0,20.0,2.0,,,,,,,,
466,0.0,6,False,0.0,Vinícius,Vinícius,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,105998,32,,2.0,Vasco,5,0.0,267,vinicius,0,Vinícius dos Santos de Oliveira Paiva,,,,,,,,,,,,,,,,,,,,,
467,0.0,5,False,0.0,L. Ramos,Lucas Ramos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,106000,32,,2.81,Internacional,4,0.0,285,lucas-ramos,1,Lucas de Ramos Silveira,,,,,,,,,,,,,,,,,,,,,
468,10.8,7,True,4.32,Johnny,Johnny,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,106002,32,,8.34,Internacional,4,0.74,285,johnny,17,João Lucas Souza Cardoso,,3.0,29.0,16.0,4.0,1.0,22.0,2.0,2.0,6.0,,,,,1.0,,1.0,,,,
469,0.0,6,False,0.6,Lucão,Lucão,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,106160,32,,1.74,Bragantino,1,0.0,280,lucao,5,Lucas Alexandre Galdino de Azevedo,,,,,,,,,,1.0,7.0,8.0,1.0,,,,,,,,
