,atletas.preco_num,atletas.jogos_num,atletas.slug,atletas.media_num,atletas.clube_id,atletas.pontos_num,atletas.entrou_em_campo,atletas.status_id,atletas.posicao_id,atletas.foto,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.nome,atletas.rodada_id,atletas.variacao_num,atletas.apelido,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,G,PS,SG,I,PP,CV,PC,FT,DE,GS,DP,GC,V,PI
574,1.0,0,anthoni,0.0,285,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_DdJklOE.png,111683,Anthoni,Internacional,Anthoni Spier Souza,24,0.0,Anthoni,,,,,,,,,,,,,,,,,,,,,,
575,1.0,0,bruno-guimaraes,0.0,356,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/05/14/photo_220x220.png,111689,B. Guimarães,Fortaleza,Bruno Guimarães de Souza,24,0.0,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,
576,6.98,19,matheus-cunha,4.79,262,0.0,False,2,1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xwFOLiN.png,111690,M. Cunha,Flamengo,Matheus Cunha Queiroz,24,0.0,Matheus Cunha,,,1.0,,,,,4.0,,,5.0,,,,,,80.0,22.0,1.0,,,
577,2.0,0,mateusao,0.0,262,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_JeOW27e.png,111694,Mateusão,Flamengo,Mateus Dias Lima,24,0.0,Mateusão,,,,,,,,,,,,,,,,,,,,,,
578,2.0,0,lucas-mezenga,0.0,263,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,111713,L. Mezenga,Botafogo,Lucas de Souza Mombra Rosa,24,0.0,Lucas Mezenga,,,,,,,,,,,,,,,,,,,,,,
579,3.1,11,fabinho,1.36,275,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6TfTz4T.png,111760,Fabinho,Palmeiras,Fábio Silva de Freitas,24,0.0,Fabinho,,,,10.0,6.0,,1.0,8.0,,,,,,,,,,,,,,
580,1.0,0,cadu,0.0,267,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_MykTtrE.png,111761,Cadu,Vasco,Carlos Eduardo Piekny Neves,24,0.0,Cadu,,,,,,,,,,,,,,,,,,,,,,
581,1.48,3,jp-galvao,3.07,263,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_KKJAtgs.png,111763,J. Galvão,Botafogo,João Pedro Galvão de Carvalho,24,0.0,JP Galvão,,,,8.0,3.0,,,1.0,,,,,,,,,,,,,,
582,5.12,15,marlon-gomes,2.73,267,5.5,True,6,4,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_t23W3Dj.png,111769,M. Gomes,Vasco,Marlon Gomes Claudino,24,0.7,Marlon Gomes,,1.0,1.0,24.0,19.0,,3.0,15.0,,1.0,,1.0,,,,1.0,,,,,,
583,5.46,6,thomas-luciano,3.5,284,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_uDTKmM2.png,111819,T. Luciano,Grêmio,Thomas Luciano Trindade Mathias,24,0.0,Thomas Luciano,,,,7.0,9.0,,3.0,6.0,,,2.0,1.0,,,,,,,,,,
584,4.06,1,joao-neto,7.6,266,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2021/05/25/a9db2e90e26dea89a11831882777480c_FORMATO.png,111834,J. Neto,Fluminense,João Batista da Cruz Santos Neto,24,0.0,João Neto,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,
585,1.0,0,gustavo-ramalho,0.0,266,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,111837,G. Ramalho,Fluminense,Gustavo Ramalho Bremer Pinto,24,0.0,Gustavo Ramalho,,,,,,,,,,,,,,,,,,,,,,
586,0.99,5,felipe-andrade,1.16,266,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,111839,F. Andrade,Fluminense,Felipe de Andrade Vieira,24,0.0,Felipe Andrade,,,,,,,1.0,,,,1.0,,,,,,,,,,,
587,1.04,1,arthur,1.2,266,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,111841,Arthur,Fluminense,Arthur Wenderrosky Sanches,24,0.0,Arthur,,,,1.0,,,,,,,,,,,,,,,,,,
588,3.3,9,guilherme-biro,2.51,264,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,111891,G. Biro,Corinthians,Guilherme Sucigan Mafra Cunha,24,0.0,Guilherme Biro,,,2.0,10.0,11.0,2.0,7.0,16.0,,,,1.0,,,,,,,,,,
589,5.42,1,diego-hernandez,1.7,263,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,111945,D. Hernández,Botafogo,Diego Manuel Hernández González,24,0.0,Diego Hernández,,,,,,1.0,,1.0,,,,,,,,,,,,,,
590,2.5,9,quagliata,0.74,1371,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_kkqhEEK.png,111949,Quagliata,Cuiabá,Nicolás Quagliata Platero,24,0.0,Quagliata,,,,4.0,4.0,,2.0,3.0,,,,1.0,,,,,,,,,,
591,5.24,17,julian-palacios,2.34,290,1.0,True,3,4,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,111996,J. Palacios,Goiás,Julián Eduardo Palacios,24,0.16,Julián Palacios,,1.0,3.0,12.0,22.0,5.0,7.0,37.0,,,,2.0,,,,,,,,,,
592,6.17,13,lucas-beraldo,3.95,276,0.0,False,7,3,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,112136,L. Beraldo,São Paulo,Lucas Lopes Beraldo,24,0.0,Lucas Beraldo,,,2.0,20.0,10.0,2.0,3.0,9.0,1.0,,3.0,,,,,,,,,,,
593,1.0,0,thalisson-gabriel,0.0,294,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_sNKyuNw.png,112367,T. Gabriel,Coritiba,Thalisson Gabriel Pereira Moreira,24,0.0,Thalisson Gabriel,,,,,,,,,,,,,,,,,,,,,,
594,3.84,10,emerson-ramon,2.07,1371,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,112370,E. Ramon,Cuiabá,Emerson Ramon Bezerra Oliveira,24,0.0,Emerson Ramon,,,,5.0,5.0,3.0,7.0,14.0,,,,1.0,,,,,,,,,,
595,6.69,19,gabriel-grando,3.41,284,8.0,True,7,1,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,112616,G. Grando,Grêmio,Gabriel Hamester Grando,24,1.23,Gabriel Grando,,,4.0,,,,,6.0,,,4.0,,,,,,71.0,25.0,,,,
596,2.35,3,kaiki,1.97,283,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,112709,Kaiki,Cruzeiro,Kaiki Bruno da Silva,24,0.0,Kaiki,,,1.0,2.0,5.0,,,2.0,,,1.0,,,,,,,,,,,
597,4.7,7,lucas-barbosa,2.37,294,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_Dsp7wOi.png,112886,L. Barbosa,Coritiba,Lucas Henrique Barbosa,24,0.0,Lucas Barbosa,,,,11.0,6.0,2.0,1.0,4.0,,,,,,,,,,,,,,
598,2.31,8,capasso,0.58,267,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,112913,Capasso,Vasco,Manuel Vicente Capasso,24,0.0,Capasso,,,3.0,7.0,5.0,,1.0,,,,,1.0,,,,,,,,,,
599,2.0,0,werton,0.0,262,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,112984,Werton,Flamengo,Werton de Almeida Rêgo,24,0.0,Werton,,,,,,,,,,,,,,,,,,,,,,
600,6.2,13,flaco-lopez,2.22,275,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,113103,F. López,Palmeiras,José Manuel Alberto López,24,0.0,Flaco López,,,3.0,7.0,15.0,4.0,5.0,5.0,2.0,1.0,,3.0,,,,,,,,,,
601,1.0,0,kauan,0.0,282,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,113154,Kauan,Atlético-MG,Kauan Silva Sales,24,0.0,Kauan,,,,,,,,,,,,,,,,,,,,,,
602,3.88,9,nathan-mendes,3.94,276,-0.1,True,6,2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,113157,N. Mendes,São Paulo,Nathan Gabriel de Souza Mendes,24,-0.1,Nathan Mendes,,,2.0,9.0,11.0,1.0,1.0,10.0,1.0,,3.0,,,,,,,,,,,
603,2.0,0,michel,0.0,275,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,113159,Michel,Palmeiras,Michel Augusto Modesto Rafael dos Santos,24,0.0,Michel,,,,,,,,,,,,,,,,,,,,,,
604,4.37,3,julio,4.7,327,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_eIjqfZW.png,113295,Júlio,América-MG,Júlio César Alves Gonçalves,24,0.0,Júlio,,1.0,,,3.0,,,,,,2.0,,,,,,,,,,,
605,6.06,18,pablo-maia,2.95,276,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,113359,P. Maia,São Paulo,Pablo Gonçalves Maia Fortunato,24,0.0,Pablo Maia,,,4.0,29.0,36.0,6.0,8.0,13.0,2.0,,,,,1.0,,,,,,,,
606,1.67,8,diogo-batista,2.74,294,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,113384,D. Batista,Coritiba,Diogo Batista de Souza,24,0.0,Diogo Batista,,1.0,1.0,4.0,8.0,2.0,2.0,3.0,,,2.0,,,,,,,,,,,
607,8.23,12,bruninho,3.17,280,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,113558,Bruninho,Bragantino,Bruno Gonçalves de Jesus,24,0.0,Bruninho,,1.0,,7.0,1.0,5.0,2.0,5.0,2.0,,,1.0,,,1.0,,,,,,,
608,0.74,2,kevin,-0.45,275,0.2,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,113663,Kevin,Palmeiras,Kevin Santos Lopes de Macedo,24,0.0,Kevin,,,1.0,,3.0,,,2.0,,,,,,,,,,,,,,
609,1.0,0,ryan-luka,0.0,262,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,113667,R. Luka,Flamengo,Ryan Luka Cordeiro de Souza,24,0.0,Ryan Luka,,,,,,,,,,,,,,,,,,,,,,
610,1.29,2,andre-luiz,-0.05,262,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,114174,A. Luiz,Flamengo,André Luiz Inácio da Silva,24,0.0,André Luiz,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
611,1.0,0,juan-tavares,0.0,1371,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,114497,J. Tavares,Cuiabá,Juan Pablo Vilela Tavares,24,0.0,Juan Tavares,,,,,,,,,,,,,,,,,,,,,,
612,3.0,0,cleiton,0.0,262,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,114790,Cleiton,Flamengo,Cleiton Santana dos Santos,24,0.0,Cleiton,,,,,,,,,,,,,,,,,,,,,,
613,12.47,21,vitor-roque,7.59,293,0.5,True,5,5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,114802,V. Roque,Athlético-PR,Vitor Hugo Roque Ferreira,24,-1.46,Vitor Roque,,3.0,6.0,19.0,32.0,11.0,14.0,42.0,11.0,1.0,,5.0,,,,1.0,,,,,,
614,2.0,0,luciano,0.0,280,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,114888,Luciano,Bragantino,Luciano Silva Santos,24,0.0,Luciano,,,,,,,,,,,,,,,,,,,,,,
615,1.0,0,peruchi,0.0,1371,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,114893,Peruchi,Cuiabá,Vinicius Pasquini Peruchi,24,0.0,Peruchi,,,,,,,,,,,,,,,,,,,,,,
616,1.57,2,miguelito,1.25,277,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,115025,Miguelito,Santos,Miguel Àngel Terceros,24,0.0,Miguelito,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
617,2.63,8,thauan-lara,2.75,285,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,115061,T. Lara,Internacional,Thauan Lara dos Santos,24,0.0,Thauan Lara,,,1.0,5.0,6.0,1.0,2.0,12.0,,,2.0,,,,,,,,,,,
618,3.0,0,caio,0.0,276,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,115227,Caio,São Paulo,Caio Matheus da Silva,24,0.0,Caio,,,,,,,,,,,,,,,,,,,,,,
619,9.88,23,wesley,5.08,262,0.0,False,7,2,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,115239,Wesley,Flamengo,Wesley Vinícius França Lima,24,0.0,Wesley,,1.0,3.0,48.0,40.0,3.0,4.0,35.0,1.0,1.0,7.0,8.0,,,1.0,1.0,,,,,,
620,1.81,4,naves,3.65,275,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,115246,Naves,Palmeiras,Kaiky Marques Naves,24,0.0,Naves,,,,4.0,4.0,,,2.0,,,2.0,,,,,,,,,,,
621,1.0,0,kaique,0.0,275,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,115247,Kaique,Palmeiras,Kaique Pereira Azarias,24,0.0,Kaique,,,,,,,,,,,,,,,,,,,,,,
622,1.49,14,jhon-jhon,1.7,275,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,115248,J. Jhon,Palmeiras,Jhonatan dos Santos Rosa,24,0.0,Jhon Jhon,,,3.0,17.0,17.0,3.0,3.0,9.0,,,,1.0,,,,,,,,,,
623,1.0,0,romulo,0.0,282,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,115268,Rômulo,Atlético-MG,Rômulo Helberte Pereira Junior,24,0.0,Rômulo,,,,,,,,,,,,,,,,,,,,,,
624,1.0,0,emersonn,0.0,293,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,115273,Emersonn,Athlético-PR,Emersonn Correia da Silva,24,0.0,Emersonn,,,,,,,,,,,,,,,,,,,,,,
625,4.0,0,marcos-victor,0.0,265,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,115537,M. Victor,Bahia,Marcos Victor Ferreira da Silva,24,0.0,Marcos Victor,,,,,,,,,,,,,,,,,,,,,,
626,3.87,7,rodriguinho,3.71,327,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2022/02/24/cbc12bdc877ddabea0be444ea145a8d6_FORMATO.png,115563,Rodriguinho,América-MG,Rodrigo Henrique Santos de Souza,24,0.0,Rodriguinho,,1.0,1.0,6.0,8.0,1.0,2.0,7.0,1.0,,,1.0,,,,1.0,,,,,,
627,1.0,8,mila,0.61,284,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,115671,Mila,Grêmio,Lucas Eduardo Müller - Milla,24,0.0,Mila,,,2.0,5.0,10.0,,3.0,3.0,,,,,,,,,,,,,,
628,2.0,0,gabriel-delfim,0.0,282,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,115674,G. Delfim,Atlético-MG,Gabriel Delfim Ferreira,24,0.0,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,,
629,1.14,2,ze-vitor,-1.8,267,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,115733,Z. Vitor,Vasco,José Vitor Geminiano Cavalieri,24,0.0,Zé Vitor,,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,
630,2.0,0,pimentel,0.0,267,0.0,False,6,3,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,115734,Pimentel,Vasco,Eric Lima Pimentel,24,0.0,Pimentel,,,,,,,,,,,,,,,,,,,,,,
631,1.0,0,jonathan,0.0,280,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,115870,Jonathan,Bragantino,Jonathan da Cruz Silva,24,0.0,Jonathan,,,,,,,,,,,,,,,,,,,,,,
632,1.0,0,evertton-araujo,0.0,262,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,115914,E. Araújo,Flamengo,Everton Gustavo Fernandes Araújo,24,0.0,Evertton Araújo,,,,,,,,,,,,,,,,,,,,,,
633,9.02,19,lele,2.99,266,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,115915,Lelê,Fluminense,Leanderson da Silva Genésio,24,0.0,Lelê,,2.0,1.0,8.0,23.0,13.0,15.0,5.0,2.0,,,9.0,,1.0,,1.0,,,,,,
634,7.08,18,endrick,2.47,275,3.8,True,6,5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,115959,Endrick,Palmeiras,Endrick Felipe Moreira de Sousa,24,0.68,Endrick,,,2.0,5.0,27.0,3.0,7.0,15.0,4.0,1.0,,1.0,1.0,,,1.0,,,,,,
635,4.46,19,denilson,3.03,1371,1.3,True,3,4,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,115986,Denilson,Cuiabá,Denilson Alves Borges,24,-0.06,Denilson,,1.0,6.0,28.0,25.0,6.0,8.0,22.0,1.0,,,,,,,,,,,,,
636,1.63,4,mateus-henrique,3.82,327,0.0,False,2,4,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9xPLICS.png,115997,M. Henrique,América-MG,Mateus Henrique Alves Silva,24,0.0,Mateus Henrique,,1.0,1.0,8.0,7.0,,1.0,6.0,,,,,,,,,,,,,,
637,2.43,2,adyson,1.65,327,0.0,False,5,5,https://s.sde.globo.com/media/person_role/2022/02/25/816e31c3a9501bc4cafc2ef28de0e625_FORMATO.png,115998,Adyson,América-MG,Adyson do Nascimento Soares,24,0.0,Adyson,,,,3.0,1.0,,,,,,,,,,,,,,,,,
638,1.0,0,wallison,0.0,263,0.0,False,6,2,,116000,Wallison,Botafogo,Wallison Nunes Silva,24,0.0,Wallison,,,,,,,,,,,,,,,,,,,,,,
639,2.26,6,matheus-goncalves,1.28,280,0.0,False,7,4,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,116012,M. Gonçalves,Bragantino,Matheus Gonçalves Martins,24,0.0,Matheus Gonçalves,,1.0,2.0,,2.0,,3.0,6.0,,,,1.0,,,,,,,,,,
640,1.77,4,igor-jesus,1.08,262,-0.8,True,6,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,116013,I. Jesus,Flamengo,Igor Jesus Lima,24,-0.46,Igor Jesus,,,1.0,2.0,5.0,,3.0,4.0,,,,,,,,,,,,,,
641,2.0,0,petterson,0.0,262,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,116025,Petterson,Flamengo,Petterson Novaes Reis,24,0.0,Petterson,,,,,,,,,,,,,,,,,,,,,,
642,6.2,23,victor-hugo,2.62,262,1.1,True,7,4,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,116034,V. Hugo,Flamengo,Victor Hugo Gomes Silva,24,-0.24,Victor Hugo,,2.0,1.0,24.0,8.0,2.0,5.0,21.0,1.0,,,1.0,,,,,,,,,,
643,1.0,0,vitor-graziani,0.0,282,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,116046,V. Graziani,Atlético-MG,Vitor Hugo Santos Graziani,24,0.0,Vitor Graziani,,,,,,,,,,,,,,,,,,,,,,
644,2.11,1,rai,0.0,263,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,116048,Raí,Botafogo,Raí da Silva Pessanha,24,0.0,Raí,,,,,,,,,,,,,,,,,,,,,,
645,5.36,9,cuiabano,3.42,284,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,116065,Cuiabano,Grêmio,Luís Eduardo Soares da Silva,24,0.0,Cuiabano,,,3.0,13.0,17.0,3.0,3.0,9.0,1.0,,1.0,2.0,,,,,,,,,,
646,3.02,1,joao-moreira,4.8,276,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,116137,J. Moreira,São Paulo,João Moreira Sanmartin Souza,24,0.0,João Moreira,,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,
647,1.0,0,gabriel-silva,0.0,294,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,116282,G. Silva,Coritiba,Gabriel Silva Azevedo Figueiredo,24,0.0,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,
648,6.61,13,hercules,3.09,356,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,116447,Hércules,Fortaleza,Hércules Pereira do Nascimento,24,0.0,Hércules,,,1.0,20.0,15.0,4.0,7.0,7.0,1.0,,,2.0,,,,,,,,,,
649,2.08,3,andre,0.43,265,0.0,False,5,2,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,116450,André,Bahia,André Dhominique Queiroz Santiago Da Silva,24,0.0,André,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,
650,6.31,21,jamerson,2.96,294,0.4,True,7,2,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,116461,Jamerson,Coritiba,Jamerson Santos de Jesus,24,0.06,Jamerson,,,4.0,36.0,20.0,4.0,6.0,9.0,,,3.0,3.0,,,,,,,,,,
651,1.0,0,ezequiel,0.0,290,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,116562,Ezequiel,Goiás,Ezequiel Alves de Oliveira Vieira,24,0.0,Ezequiel,,,,,,,,,,,,,,,,,,,,,,
652,1.0,0,jhonny,0.0,280,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,116825,Jhonny,Bragantino,Jhonny Cardinoti Pedro,24,0.0,Jhonny,,,,,,,,,,,,,,,,,,,,,,
653,1.0,0,reginaldo,0.0,290,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,116835,Reginaldo,Goiás,Reginaldo dos Santos Moreira,24,0.0,Reginaldo,,,,,,,,,,,,,,,,,,,,,,
654,0.74,1,pedrinho,0.0,262,0.0,True,6,4,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,117112,Pedrinho,Flamengo,Pedro Henrique Fonseca de Araújo Martins,24,-0.26,Pedrinho,,,,,,,,,,,,,,,,,,,,,,
655,6.38,19,thiago-borbas,3.99,280,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,117314,T. Borbas,Bragantino,Thiago Nicolás Borbas Silva,24,0.0,Thiago Borbas,,1.0,6.0,8.0,32.0,12.0,11.0,11.0,6.0,,,2.0,,,,,,,,,,
656,3.12,1,cipriano,6.4,280,0.0,False,5,3,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,117336,Cipriano,Bragantino,João Luiz da Silva Cipriano,24,0.0,Cipriano,,,1.0,3.0,4.0,,,,,,1.0,,,,,,,,,,,
657,2.12,7,renato-marques,1.82,327,0.0,False,6,5,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_lScxD3S.png,117403,R. Marques,América-MG,Renato Marques de Oliveira Júnior,24,0.0,Renato Marques,,1.0,2.0,2.0,6.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,
658,1.45,3,leo-mana,0.67,264,0.0,False,6,2,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,117459,L. Maná,Corinthians,Leonardo Mana Hernandes,24,0.0,Léo Maná,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
659,5.0,0,galoppo,0.0,276,0.0,False,5,4,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,117579,Galoppo,São Paulo,Giuliano Galoppo,24,0.0,Galoppo,,,,,,,,,,,,,,,,,,,,,,
660,12.12,23,pedro-caixinha,6.05,280,0.0,False,7,6,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,117711,P. Caixinha,Bragantino,Pedro Miguel Faria Caixinha,24,0.0,Pedro Caixinha,,,,,,,,,,,,,,,,,,,,,10.0,
661,1.0,0,young,0.0,276,0.0,False,6,1,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,117818,Young,São Paulo,Young Navarro Moraes,24,0.0,Young,,,,,,,,,,,,,,,,,,,,,,
662,2.14,2,giovane,1.4,264,0.0,False,5,5,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,117849,Giovane,Corinthians,Giovane Santana do Nascimento,24,0.0,Giovane,,,,1.0,,,2.0,,,,,,,,,,,,,,,
663,2.11,1,estevao,0.2,285,0.0,False,6,4,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,117870,Estevão,Internacional,Estevão Barreto de Oliveira,24,0.0,Estevão,,,,,1.0,,,1.0,,,,,,,,,,,,,,
