,atletas.clube_id,atletas.posicao_id,atletas.media_num,atletas.clube.id.full.name,atletas.variacao_num,atletas.pontos_num,atletas.jogos_num,atletas.preco_num,atletas.entrou_em_campo,atletas.status_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.foto,atletas.nome,atletas.apelido_abreviado,atletas.slug,atletas.rodada_id,atletas.atleta_id,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PC,PP,DE,DP,GS,CV,PS,GC,V,PI
386,280,5,3.97,Bragantino,-0.26,2.5,20,6.92,True,7,,Vitinho,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Hob15WK.png,Vitor Hugo Naum dos Santos,Vitinho,vitinho,26,101960,2.0,7.0,14.0,30.0,13.0,23.0,38.0,2.0,3.0,,,,,,,,,,,,
387,356,3,3.35,Fortaleza,-0.66,-2.3,22,7.62,True,7,,Brítez,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_qvH6Q9A.png,Emanuel Fermín Brítez,Brítez,britez,26,101995,1.0,8.0,25.0,31.0,3.0,9.0,19.0,,2.0,8.0,,1.0,,,,,1.0,,,,
388,290,5,2.42,Goiás,0.96,6.8,13,4.96,True,7,,Anderson Oliveira,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,Anderson de Oliveira da Silva,A. Oliveira,anderson-oliveira,26,102096,1.0,1.0,14.0,14.0,,7.0,13.0,,1.0,,1.0,,,,,,,,,,
389,275,2,5.61,Palmeiras,-0.1,4.1,18,10.45,True,7,,Piquerez,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,Joaquín Piquerez Moreira,Piquerez,piquerez,26,102130,3.0,5.0,36.0,11.0,1.0,5.0,18.0,,2.0,8.0,,,,,,,,,1.0,,
390,266,1,0.0,Fluminense,0.0,0.0,0,2.0,False,6,,Vitor Eudes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,Vitor Eudes de Souza Costa,V. Eudes,vitor-eudes,26,102137,,,,,,,,,,,,,,,,,,,,,
391,290,3,3.58,Goiás,-1.56,-1.0,21,5.59,True,7,,Lucas Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,Lucas Halter,L. Halter,lucas-halter,26,102253,,6.0,23.0,18.0,,5.0,6.0,3.0,2.0,7.0,,1.0,,,,,2.0,,,,
392,283,1,-1.0,Cruzeiro,0.0,0.0,0,0.7,False,6,,Gabriel Mesquita,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,Gabriel José Ferreira Mesquita,G. Mesquita,gabriel-mesquita,26,102290,,1.0,,,,,,,,,,,,,,,,,,,
393,327,5,1.68,América-MG,0.0,0.0,5,3.0,False,6,,Mikael,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_lQhctpS.png,Mikael Filipe Viana,Mikael,mikael,26,102299,,,1.0,,2.0,5.0,2.0,,2.0,,,,,,,,,,,,
394,283,5,3.82,Cruzeiro,0.0,0.0,5,5.71,False,5,,Rafael Elias,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_C3BThsf.png,Rafael Elias da Silva,R. Elias,rafael-elias,26,102302,,1.0,3.0,9.0,4.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,
395,293,3,1.7,Athlético-PR,0.0,0.0,5,2.53,False,6,,Matheus Felipe,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,Matheus Felipe Santos Nascimento,M. Felipe,matheus-felipe,26,102310,,,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,
396,276,2,4.38,São Paulo,1.16,9.8,19,10.18,True,7,,Caio Paulista,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,Caio Fernando de Oliveira,C. Paulista,caio-paulista,26,102318,2.0,2.0,17.0,14.0,11.0,8.0,25.0,,,5.0,1.0,1.0,,,,,,,,,
397,293,3,4.19,Athlético-PR,0.43,2.2,8,4.82,True,7,,Cacá,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_EPR1F0c.png,Carlos de Menezes Júnior,Cacá,caca,26,102340,,1.0,11.0,11.0,,2.0,4.0,2.0,,1.0,,,,,,,,,,,
398,327,5,5.39,América-MG,2.49,18.1,12,7.29,True,7,,Mastriani,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_vHe1goh.png,Gonzalo Mathías Mastriani Borges,Mastriani,mastriani,26,102561,,1.0,4.0,8.0,4.0,12.0,8.0,6.0,2.0,,,,,,,,1.0,,,,
399,280,5,3.53,Bragantino,-0.21,0.5,14,5.29,True,7,,Helinho,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,Hélio Júnio Nunes de Castro,Helinho,helinho,26,102598,,4.0,15.0,14.0,8.0,11.0,11.0,2.0,2.0,,,,,,,,,,,,
400,283,1,6.0,Cruzeiro,0.0,0.0,1,3.24,False,6,,Anderson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,Anderson Silva da Paixão,Anderson,anderson,26,102906,,,,,,,,,,1.0,,,,1.0,,,,,,,
401,265,1,0.0,Bahia,0.0,0.0,0,2.0,False,6,,Matheus Teixeira,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,Matheus Henrique Teixeira,M. Teixeira,matheus-teixeira,26,102907,,,,,,,,,,,,,,,,,,,,,
402,276,4,1.97,São Paulo,0.0,0.0,10,4.2,False,6,,Luan,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,Luan Vinícius da Silva Santos ,Luan,luan,26,102909,,,12.0,9.0,,3.0,5.0,,,,1.0,,,,,,,,,,
403,293,5,5.32,Athlético-PR,-0.14,4.8,19,7.62,True,7,,Canobbio,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,Agustín Canobbio Graviz,Canobbio,canobbio,26,102928,3.0,7.0,36.0,25.0,16.0,13.0,35.0,1.0,6.0,,1.0,1.0,,,,,,1.0,,,
404,356,2,2.03,Fortaleza,0.0,0.0,6,3.47,False,6,,Escobar,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,Gonzalo Daniel Escobar,Escobar,escobar,26,102975,1.0,2.0,8.0,9.0,,1.0,3.0,,,,,,,,,,,,,,
405,280,5,1.73,Bragantino,-0.58,1.7,3,3.09,True,6,,Laquintana,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,Ignacio Jesús Laquintana Marsico,Laquintana,laquintana,26,103014,,,2.0,3.0,2.0,,3.0,,2.0,,,,,,,,,,,,
406,280,4,3.31,Bragantino,-0.06,8.0,17,4.73,True,7,,Eric Ramires,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,Eric dos Santos Rodrigues,E. Ramires,eric-ramires,26,103295,2.0,1.0,15.0,17.0,4.0,5.0,13.0,2.0,1.0,,1.0,,,,,,,,,,
407,1371,2,4.86,Cuiabá,0.0,0.0,22,8.02,False,6,,Matheus Alexandre,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,Matheus Alexandre Anastácio de Souza,M. Alexandre,matheus-alexandre,26,103347,,3.0,59.0,20.0,1.0,3.0,8.0,1.0,3.0,6.0,,,,,,,,,,,
408,327,4,4.08,América-MG,-0.85,0.2,22,6.06,True,7,,Emmanuel Martínez,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_koF5Pef.png,Leandro Emmanuel Martínez,E. Martínez,emmanuel-martinez,26,103388,4.0,2.0,36.0,22.0,6.0,7.0,41.0,,,,1.0,1.0,,,,,,,,,
409,264,3,2.22,Corinthians,0.0,0.0,10,3.03,False,6,,Caetano,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,João Victor Andrade Caetano,Caetano,caetano,26,103575,,2.0,11.0,6.0,,1.0,6.0,,,2.0,,1.0,,,,,,,,,
410,283,5,2.08,Cruzeiro,0.0,0.0,4,2.83,False,5,,Rafael Bilu,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,Rafael Bilu Mudesto,R. Bilu,rafael-bilu,26,103576,,,4.0,1.0,,3.0,3.0,,1.0,,,,,,,,,,,,
411,263,6,9.52,Botafogo,-1.46,9.32,2,12.21,True,7,,Lúcio Flávio,https://s.sde.globo.com/media/person_role/2022/03/08/fb8a9a99b74f23b669c36d16348d819f_FORMATO.png,Lúcio Flávio dos Santos,L. Flávio,lucio-flavio,26,103582,,,,,,,,,,,,,,,,,,,,2.0,
412,276,5,3.06,São Paulo,0.0,0.0,15,7.42,False,5,,Marcos Paulo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,Marcos Paulo Costa do Nascimento,M. Paulo,marcos-paulo,26,103645,1.0,2.0,15.0,8.0,2.0,4.0,12.0,2.0,2.0,,,,,,,,,,,,
413,293,3,4.17,Athlético-PR,-0.46,2.9,3,3.67,True,7,,Kaíque Rocha,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,Kaíque Rocha Lima,K. Rocha,kaique-rocha,26,103684,,,5.0,2.0,,2.0,1.0,,,1.0,,,,,,,,,,,
414,280,4,1.48,Bragantino,0.24,3.0,19,2.8,True,7,,Jadsom Silva,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,Jadsom Meemyas de Oliveira da Silva,J. Silva,jadsom-silva,26,103695,,6.0,24.0,23.0,4.0,4.0,13.0,,1.0,,,2.0,,,,,,,,,
415,264,3,2.72,Corinthians,-1.34,0.0,20,3.38,True,7,,Bruno Méndez,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,Bruno Méndez Cittadini,B. Méndez,bruno-mendez,26,103700,1.0,3.0,22.0,13.0,,4.0,3.0,,1.0,5.0,,,,,,,,,,,
416,275,4,4.37,Palmeiras,1.29,9.1,23,9.89,True,7,,Gabriel Menino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,Gabriel Vinícius Menino,G. Menino,gabriel-menino,26,103767,3.0,5.0,38.0,39.0,6.0,17.0,28.0,2.0,2.0,,2.0,,,,,,,,,,
417,290,4,-0.2,Goiás,0.0,0.0,3,1.17,False,6,,Higor Meritão,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,Higor Matheus Meritão,H. Meritão,higor-meritao,26,103987,,,,2.0,,,,,,,,,,,,,,,,,
418,280,1,0.0,Bragantino,0.0,0.0,0,3.0,False,6,,Maycon,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,Maycon Cleiton de Paula Azevedo,Maycon,maycon,26,104017,,,,,,,,,,,,,,,,,,,,,
419,276,3,0.0,São Paulo,0.0,0.0,0,3.0,False,6,,Walce,https://s.sde.globo.com/media/person_role/2022/03/01/42769c38f612d4af2143de3132ce1cec_220x220.png,Walce da Silva Costa Filho,Walce,walce,26,104074,,,,,,,,,,,,,,,,,,,,,
420,263,1,0.0,Botafogo,0.0,0.0,0,2.0,False,6,,João Fernando,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,João Fernando Monteiro Siqueira,J. Fernando,joao-fernando,26,104079,,,,,,,,,,,,,,,,,,,,,
421,264,1,0.0,Corinthians,0.0,0.0,0,2.0,False,6,,Carlos Miguel,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,Carlos Miguel dos Santos Pereira,C. Miguel,carlos-miguel,26,104084,,,,,,,,,,,,,,,,,,,,,
422,282,3,3.53,Atlético-MG,-1.41,-0.6,12,4.35,True,7,,Bruno Fuchs,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,Bruno de Lara Fuchs,B. Fuchs,bruno-fuchs,26,104085,,1.0,9.0,8.0,,,10.0,,,6.0,,,,,,,,,,,
423,264,4,4.31,Corinthians,0.0,0.0,13,4.12,False,6,,Ruan,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,Ruan de Oliveira Ferreira,Ruan,ruan,26,104153,2.0,2.0,20.0,15.0,3.0,5.0,10.0,2.0,,,,,,,,,,,,,
424,277,2,4.23,Santos,-0.16,0.0,12,4.62,True,6,,João Lucas,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,João Lucas de Almeida Carvalho,J. Lucas,joao-lucas,26,104257,1.0,1.0,23.0,11.0,1.0,4.0,18.0,,,2.0,,1.0,,,,,,,,,
425,280,3,3.15,Bragantino,0.0,0.0,2,3.95,False,6,,Lucas Rafael,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_J1rhwK6.png,Lucas Rafael Gonçalves da Silva,L. Rafael,lucas-rafael,26,104360,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
426,282,1,7.0,Atlético-MG,0.0,0.0,1,3.42,False,6,,Matheus Mendes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,Matheus Mendes Werneck de Oliveira,M. Mendes,matheus-mendes,26,104383,,1.0,,,,,,,,1.0,,,,3.0,,,,,,,
427,285,3,2.85,Internacional,-0.48,-1.3,15,4.7,True,6,,Igor Gomes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,Igor Gomes Silva,I. Gomes,igor-gomes,26,104385,,3.0,20.0,8.0,2.0,3.0,11.0,,,3.0,,1.0,,,,,,,,,
428,266,3,4.95,Fluminense,0.0,0.0,2,6.66,False,3,,Vitor Mendes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,Vitor Mendes Alves,V. Mendes,vitor-mendes,26,104401,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,
429,293,5,1.7,Athlético-PR,0.0,0.0,1,2.39,False,6,,Reinaldo,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,Reinaldo Nascimento Satorno,Reinaldo,reinaldo,26,104420,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
430,284,1,0.0,Grêmio,0.0,0.0,0,1.0,False,5,,Felipe Scheibig,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,Felipe Mateus Scheibig,F. Scheibig,felipe-scheibig,26,104424,,,,,,,,,,,,,,,,,,,,,
431,293,4,4.7,Athlético-PR,0.0,0.0,14,10.5,False,5,,Christian,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,Christian Roberto Alves Cardoso,Christian,christian,26,104502,,,17.0,21.0,3.0,7.0,15.0,4.0,,,1.0,,,,,,,,,,
432,263,3,0.0,Botafogo,0.0,0.0,0,3.0,False,6,,Henrique Vermudt,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_iztb5Pm.png,Henrique Vermudt,H. Vermudt,henrique-vermudt,26,104504,,,,,,,,,,,,,,,,,,,,,
433,356,4,0.68,Fortaleza,0.0,0.0,6,3.32,False,6,,Vinícius Zanocelo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,Vinícius Nelson de Souza Zanocelo,V. Zanocelo,vinicius-zanocelo,26,104521,,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,
434,277,4,0.52,Santos,0.0,0.0,5,2.54,False,5,,Sandry,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,Sandry Roberto Santos Goes,Sandry,sandry,26,104580,,2.0,4.0,4.0,,,2.0,,,,,,,,,,,,,,
435,280,1,0.0,Bragantino,0.0,0.0,0,1.0,False,6,,Fabrício,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,Fabrício Oliveira de Souza,Fabrício,fabricio,26,104588,,,,,,,,,,,,,,,,,,,,,
436,294,4,2.84,Coritiba,1.03,10.1,16,4.83,True,7,,Matheus Bianqui,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_nFBy3HF.png,Matheus Henrique Bianqui,M. Bianqui,matheus-bianqui,26,104640,1.0,6.0,26.0,24.0,4.0,3.0,15.0,1.0,2.0,,,,,,,,,,,,
437,356,6,5.33,Fortaleza,0.31,5.81,26,13.0,True,7,,Juan Vojvoda,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,Juan Pablo Vojvoda Rizzo,J. Vojvoda,juan-vojvoda,26,104754,,,,,,,,,,,,,,,,,,,,12.0,
438,265,4,2.61,Bahia,-0.05,0.0,19,4.59,True,6,,Acevedo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,Nicolás Brian Acevedo Tabárez,Acevedo,acevedo,26,104783,,5.0,35.0,24.0,3.0,9.0,18.0,,,,,,,,,,,,,,
439,294,4,4.16,Coritiba,-0.01,1.6,8,6.22,True,7,,Sebastián Gómez,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_fnuIkZJ.png,Sebastián Gómez Londoño,S. Gómez,sebastian-gomez,26,104811,1.0,1.0,10.0,7.0,,,7.0,2.0,1.0,,,,,,,,,,,,
440,263,1,0.0,Botafogo,0.0,0.0,0,1.0,False,6,,Igo Gabriel,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,Igo Gabriel Santos Pereira,I. Gabriel,igo-gabriel,26,104991,,,,,,,,,,,,,,,,,,,,,
441,283,3,0.9,Cruzeiro,0.0,0.0,1,2.43,False,6,,João Marcelo,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_vuySYbE.png,João Marcelo Messias Ferreira,J. Marcelo,joao-marcelo,26,105047,,,1.0,1.0,,,,,,,,,,,,,,,,,
442,263,5,3.11,Botafogo,-0.48,2.4,24,5.74,True,6,,Luis Henrique,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,Luis Henrique Tomaz de Lima,L. Henrique,luis-henrique,26,105049,2.0,,12.0,4.0,7.0,10.0,5.0,4.0,1.0,,,,,,,,,1.0,,,
443,293,2,4.5,Athlético-PR,0.0,0.0,14,7.74,False,6,,Khellven,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,Khellven Douglas Silva Oliveira,Khellven,khellven,26,105175,3.0,1.0,15.0,9.0,2.0,3.0,8.0,,3.0,5.0,,,,,,,,,,,
444,293,1,3.72,Athlético-PR,0.22,1.0,20,9.25,True,7,,Bento,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,Bento Matheus Krepski,Bento,bento,26,105208,1.0,3.0,,2.0,,,2.0,,,6.0,,,,59.0,1.0,24.0,,,,,
445,267,4,0.0,Vasco,0.0,0.0,0,3.0,False,5,,De Lucca,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,Patrick de Lucca Chaves de Oliveira,D. Lucca,de-lucca,26,105294,,,,,,,,,,,,,,,,,,,,,
446,276,3,0.0,São Paulo,0.0,0.0,0,6.0,False,6,,Ferraresi,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,Nahuel Adolfo Ferraresi Hernández,Ferraresi,ferraresi,26,105300,,,,,,,,,,,,,,,,,,,,,
447,265,3,3.59,Bahia,0.43,2.8,11,4.36,True,7,,Gabriel Xavier,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,Gabriel Lheman Xavier - Lhman,G. Xavier,gabriel-xavier,26,105373,,2.0,14.0,8.0,1.0,3.0,7.0,,,4.0,,,,,,,,,,,
448,264,2,3.42,Corinthians,0.0,0.0,18,5.99,False,6,,Matheus Bidu,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,Matheus Lima Beltrão Oliveira Valin,M. Bidu,matheus-bidu,26,105531,,2.0,25.0,20.0,4.0,6.0,24.0,,,4.0,,2.0,,,,,,,,,
449,1371,5,4.2,Cuiabá,0.0,0.0,18,4.21,False,6,,Rikelme,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,Rikelme Hernandes Amorim Rocha,Rikelme,rikelme,26,105547,1.0,,46.0,16.0,5.0,7.0,8.0,1.0,3.0,,,,,,,,,,1.0,,
450,267,2,0.0,Vasco,0.0,0.0,0,3.0,False,6,,Riquelme,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,Riquelme Carvalho Araújo Viana,Riquelme,riquelme,26,105566,,,,,,,,,,,,,,,,,,,,,
451,356,5,4.53,Fortaleza,0.13,9.5,20,7.7,True,7,,Lucero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,Juan Martín Lucero,Lucero,lucero,26,105568,,2.0,8.0,24.0,8.0,11.0,23.0,7.0,8.0,,1.0,,,,,,,2.0,,,
452,267,2,2.79,Vasco,0.65,5.6,24,7.23,True,7,,Lucas Piton,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,Lucas Piton Crivellaro,L. Piton,lucas-piton,26,105584,3.0,3.0,27.0,33.0,4.0,8.0,3.0,,2.0,4.0,,,,,,,,,,,
453,264,4,1.23,Corinthians,0.0,0.0,12,2.1,False,6,,Roni,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,Roni Medeiros de Moura,Roni,roni,26,105585,,2.0,14.0,15.0,1.0,1.0,5.0,,,,,,,,,,,,,,
454,285,4,3.93,Internacional,1.06,6.7,15,8.66,True,7,,Maurício,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,Maurício Magalhães Prado,Maurício,mauricio,26,105647,1.0,2.0,9.0,9.0,4.0,7.0,16.0,3.0,4.0,,2.0,,,,,,,,,,
455,285,3,1.64,Internacional,-0.13,-1.3,16,3.06,True,6,,Nicolás Hernández,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,Nicolás Hernández Rodríguez,N. Hernández,nicolas-hernandez,26,105672,1.0,6.0,9.0,11.0,,1.0,4.0,,,4.0,,,,,,,,,1.0,,
456,283,5,4.62,Cruzeiro,0.0,0.0,22,8.26,False,6,,Wesley,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,Wesley Ribeiro Silva,Wesley,wesley,26,105811,1.0,5.0,30.0,45.0,11.0,17.0,41.0,4.0,2.0,,,,,,,,,,,,
457,290,3,2.78,Goiás,0.0,0.0,6,2.45,False,6,,Edu,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,Lucas Eduardo Ribeiro de Souza,Edu,edu,26,105842,,1.0,5.0,6.0,1.0,1.0,5.0,,,2.0,,1.0,,,,,,,,,
458,293,3,0.0,Athlético-PR,0.0,0.0,0,1.0,False,6,,Belezi,https://s.sde.globo.com/media/person_role/2023/10/08/photo_FORMATO.png,Lucas Belezi Barbosa,Belezi,belezi,26,105844,,,,,,,,,,,,,,,,,,,,,
459,264,4,1.96,Corinthians,0.0,0.0,10,5.44,False,6,,Matheus Araújo,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,Matheus de Araújo Andrade,M. Araújo,matheus-araujo,26,105845,,,8.0,9.0,1.0,,7.0,1.0,1.0,,,,,,,,,,,,
460,267,4,1.77,Vasco,0.06,0.9,14,2.71,True,7,,Zé Gabriel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,José Gabriel dos Santos Silva,Z. Gabriel,ze-gabriel,26,105902,,4.0,14.0,17.0,1.0,4.0,9.0,1.0,,,,,,,,,,,,,
461,265,5,2.18,Bahia,0.0,0.0,13,2.74,False,6,,Vinicius Mingotti,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_YH7397F.png,Vinicius Alessandro Mingotti,V. Mingotti,vinicius-mingotti,26,105909,,2.0,4.0,10.0,4.0,3.0,12.0,2.0,7.0,,,,,,,,,,,,
462,285,4,3.5,Internacional,0.19,2.4,14,3.8,True,6,,Rômulo,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,Rômulo Zanre Zwarg,Rômulo,romulo,26,105911,,1.0,22.0,14.0,2.0,5.0,21.0,1.0,1.0,,1.0,,,,,,,,,,
463,277,2,0.0,Santos,0.0,0.0,1,0.71,False,6,,Cadu Silva,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,Carlos Eduardo Bertolassi da Silva,C. Silva,cadu-silva,26,105914,,,,,,,,,,,,,,,,,,,,,
464,285,1,2.5,Internacional,-0.99,-2.0,8,5.66,True,7,,Rochet,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,Sergio Ramón Rochet Álvarez,Rochet,rochet,26,105949,,3.0,,,,,4.0,,,2.0,,,,23.0,,12.0,,,,,
465,267,5,0.0,Vasco,0.0,0.0,0,2.0,False,6,,Vinícius,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,Vinícius dos Santos de Oliveira Paiva,Vinícius,vinicius,26,105998,,,,,,,,,,,,,,,,,,,,,
466,285,4,0.0,Internacional,0.0,0.0,1,2.81,False,5,,Lucas Ramos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,Lucas de Ramos Silveira,L. Ramos,lucas-ramos,26,106000,,,,,,,,,,,,,,,,,,,,,
467,285,4,4.16,Internacional,-0.38,-1.3,13,6.45,True,7,,Johnny,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,João Lucas Souza Cardoso,Johnny,johnny,26,106002,1.0,5.0,23.0,14.0,3.0,1.0,17.0,2.0,2.0,,1.0,1.0,,,,,,,,,
468,280,1,0.6,Bragantino,0.0,0.0,5,1.74,False,6,,Lucão,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,Lucas Alexandre Galdino de Azevedo,Lucão,lucao,26,106160,,1.0,,,,,,,,1.0,,,,7.0,,8.0,,,,,
469,267,5,5.68,Vasco,0.3,6.8,24,15.52,True,7,,Gabriel Pec,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,Gabriel Fortes Chaves,G. Pec,gabriel-pec,26,106199,3.0,4.0,24.0,24.0,10.0,20.0,38.0,6.0,3.0,,3.0,,,,,,,,,,
470,267,4,1.92,Vasco,-0.51,-1.0,16,2.69,True,6,,Figueiredo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,Lucas Figueiredo dos Santos,Figueiredo,figueiredo,26,106201,,3.0,8.0,17.0,8.0,11.0,15.0,,6.0,,1.0,,,,,,,1.0,,,
471,294,4,4.45,Coritiba,0.0,0.0,20,9.69,False,5,,Bruno Gomes,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uLOhgzA.png,Bruno Gomes da Silva Clevelário,B. Gomes,bruno-gomes,26,106202,,4.0,39.0,28.0,8.0,14.0,36.0,2.0,1.0,,1.0,,,,,,1.0,,,,
