,atletas.variacao_num,atletas.media_num,atletas.apelido_abreviado,atletas.foto,atletas.rodada_id,atletas.nome,atletas.apelido,atletas.pontos_num,atletas.slug,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube.id.full.name,atletas.atleta_id,atletas.clube_id,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.preco_num,V,A,CA,DS,FC,FD,FF,FS,G,I,SG,DE,GS,CV,FT,GC,PC,PS,PP,DP,PI
382,0.0,1.87,A. Oliveira,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,38,Anderson de Oliveira da Silva,Anderson Oliveira,0.0,anderson-oliveira,False,19,Goiás,102096,290,0.92,6,5,3.92,,1.0,1.0,14.0,23.0,2.0,8.0,20.0,,1.0,,,,,1.0,,,,,,
383,0.0,7.27,Piquerez,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,38,Joaquín Piquerez Moreira,Piquerez,0.0,piquerez,False,29,Palmeiras,102130,275,6.57,6,2,12.61,,5.0,5.0,60.0,14.0,4.0,13.0,24.0,3.0,2.0,15.0,,,,,1.0,,,,,
384,0.0,0.0,V. Eudes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,38,Vitor Eudes de Souza Costa,Vitor Eudes,0.0,vitor-eudes,False,0,Fluminense,102137,266,,6,1,2.0,,,,,,,,,,,,,,,,,,,,,
385,0.0,3.19,L. Halter,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,38,Lucas Halter,Lucas Halter,0.0,lucas-halter,False,29,Goiás,102253,290,0.64,6,3,5.68,,,8.0,31.0,25.0,3.0,7.0,10.0,3.0,2.0,8.0,,,2.0,,,1.0,,,,
386,0.0,-1.0,G. Mesquita,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,38,Gabriel José Ferreira Mesquita,Gabriel Mesquita,0.0,gabriel-mesquita,False,0,Cruzeiro,102290,283,0.85,6,1,0.7,,,1.0,,,,,,,,,,,,,,,,,,
387,0.0,2.16,R. Elias,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_C3BThsf.png,38,Rafael Elias da Silva,Rafael Elias,0.0,rafael-elias,False,10,Cruzeiro,102302,283,0.39,6,5,4.51,,,3.0,3.0,15.0,6.0,5.0,7.0,1.0,2.0,,,,,1.0,,,,,,
388,-0.22,1.54,M. Felipe,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,38,Matheus Felipe Santos Nascimento,Matheus Felipe,-0.3,matheus-felipe,True,9,Athlético-PR,102310,293,1.13,7,3,2.13,,,1.0,7.0,5.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,
389,0.81,4.89,C. Paulista,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,38,Caio Fernando de Oliveira,Caio Paulista,7.4,caio-paulista,True,28,São Paulo,102318,276,2.72,7,2,10.27,,2.0,4.0,26.0,17.0,12.0,9.0,34.0,1.0,,11.0,,,,1.0,,1.0,1.0,,,
390,0.0,3.23,Cacá,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_EPR1F0c.png,38,Carlos de Menezes Júnior,Cacá,0.0,caca,False,18,Athlético-PR,102340,293,4.66,3,3,5.55,,,5.0,27.0,28.0,,5.0,8.0,2.0,,3.0,,,,,,,,,,
391,0.0,5.95,Mastriani,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_6Ys1TEq.png,38,Gonzalo Mathías Mastriani Borges,Mastriani,0.0,mastriani,False,22,América-MG,102561,327,0.74,6,5,5.85,,1.0,1.0,8.0,15.0,11.0,21.0,14.0,11.0,3.0,,,,1.0,,,,,,,
392,-0.64,4.22,Helinho,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,38,Hélio Júnio Nunes de Castro,Helinho,2.5,helinho,True,23,Bragantino,102598,280,5.91,7,5,6.22,,2.0,7.0,23.0,23.0,15.0,22.0,22.0,3.0,3.0,,,,,1.0,,,,,,
393,0.0,0.5,Anderson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,38,Anderson Silva da Paixão,Anderson,0.0,anderson,False,2,Cruzeiro,102906,283,-0.4,6,1,2.04,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,
394,0.0,0.0,M. Teixeira,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,38,Matheus Henrique Teixeira,Matheus Teixeira,0.0,matheus-teixeira,False,0,Bahia,102907,265,,6,1,2.0,,,,,,,,,,,,,,,,,,,,,
395,0.0,1.97,Luan,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,38,Luan Vinícius da Silva Santos ,Luan,0.0,luan,False,10,São Paulo,102909,276,5.92,6,4,4.2,,,,12.0,9.0,,3.0,5.0,,,,,,,1.0,,,,,,
396,-0.73,5.72,Canobbio,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,38,Agustín Canobbio Graviz,Canobbio,2.8,canobbio,True,28,Athlético-PR,102928,293,7.79,6,5,8.11,,5.0,9.0,56.0,35.0,24.0,22.0,47.0,2.0,14.0,,,,,1.0,,1.0,1.0,,,
397,0.0,2.23,Escobar,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,38,Gonzalo Daniel Escobar,Escobar,0.0,escobar,False,12,Fortaleza,102975,356,6.55,6,2,4.61,,2.0,4.0,13.0,16.0,,3.0,7.0,,,1.0,,,,,,1.0,,,,
398,0.0,1.73,Laquintana,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,38,Ignacio Jesús Laquintana Marsico,Laquintana,0.0,laquintana,False,3,Bragantino,103014,280,1.66,6,5,3.09,,,,2.0,3.0,2.0,,3.0,,2.0,,,,,,,,,,,
399,-0.78,3.31,E. Ramires,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,38,Eric dos Santos Rodrigues,Eric Ramires,0.0,eric-ramires,True,22,Bragantino,103295,280,4.56,7,4,3.68,,3.0,1.0,18.0,20.0,4.0,8.0,16.0,3.0,1.0,,,,1.0,1.0,,,,,,
400,0.9,4.67,M. Alexandre,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,38,Matheus Alexandre Anastácio de Souza,Matheus Alexandre,8.6,matheus-alexandre,True,34,Cuiabá,103347,1371,3.14,7,2,8.93,,,5.0,82.0,34.0,1.0,3.0,11.0,1.0,4.0,12.0,,,,,,1.0,,,,
401,0.0,4.15,E. Martínez,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_cPLErDD.png,38,Leandro Emmanuel Martínez,Emmanuel Martínez,0.0,emmanuel-martinez,False,33,América-MG,103388,327,5.38,6,4,7.51,,5.0,3.0,55.0,28.0,8.0,11.0,53.0,1.0,1.0,,,,,2.0,,1.0,,,,
402,0.6,2.9,Caetano,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,38,João Victor Andrade Caetano,Caetano,7.3,caetano,True,14,Corinthians,103575,264,5.3,7,3,4.0,,,3.0,15.0,9.0,,1.0,7.0,,,5.0,,,,,,1.0,,,,
403,0.0,2.08,R. Bilu,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,38,Rafael Bilu Mudesto,Rafael Bilu,0.0,rafael-bilu,False,4,Cruzeiro,103576,283,0.94,5,5,2.83,,,,4.0,1.0,,3.0,3.0,,1.0,,,,,,,,,,,
404,0.0,3.06,M. Paulo,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,38,Marcos Paulo Costa do Nascimento,Marcos Paulo,0.0,marcos-paulo,False,15,São Paulo,103645,276,0.81,6,5,7.42,,1.0,2.0,15.0,8.0,2.0,4.0,12.0,2.0,2.0,,,,,,,,,,,
405,-1.14,2.48,K. Rocha,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,38,Kaíque Rocha Lima,Kaíque Rocha,-0.8,kaique-rocha,True,10,Athlético-PR,103684,293,5.66,7,3,3.14,,,2.0,7.0,6.0,,2.0,3.0,1.0,,2.0,,,,,,1.0,,,,
406,0.0,1.4,J. Silva,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,38,Jadsom Meemyas de Oliveira da Silva,Jadsom Silva,0.0,jadsom-silva,False,29,Bragantino,103695,280,0.51,6,4,2.51,,,8.0,36.0,38.0,5.0,7.0,17.0,,1.0,,,,,,,3.0,,,,
407,0.52,2.75,B. Méndez,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,38,Bruno Méndez Cittadini,Bruno Méndez,5.0,bruno-mendez,True,26,Corinthians,103700,264,2.57,6,3,4.23,,1.0,5.0,29.0,17.0,,4.0,5.0,,1.0,8.0,,,1.0,,,1.0,,,,
408,0.0,4.19,G. Menino,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,38,Gabriel Vinícius Menino,Gabriel Menino,0.0,gabriel-menino,False,24,Palmeiras,103767,275,0.83,5,4,8.5,,3.0,5.0,38.0,39.0,6.0,17.0,28.0,2.0,2.0,,,,,2.0,,,,,,
409,0.0,1.17,H. Meritão,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,38,Higor Matheus Meritão,Higor Meritão,0.0,higor-meritao,False,8,Goiás,103987,290,1.16,6,4,1.47,,,,4.0,7.0,,4.0,1.0,,,,,,,1.0,,,,,,
410,0.0,0.0,Maycon,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,38,Maycon Cleiton de Paula Azevedo,Maycon,0.0,maycon,False,0,Bragantino,104017,280,,6,1,3.0,,,,,,,,,,,,,,,,,,,,,
411,0.0,0.0,Walce,https://s.sde.globo.com/media/person_role/2022/03/01/42769c38f612d4af2143de3132ce1cec_220x220.png,38,Walce da Silva Costa Filho,Walce,0.0,walce,False,0,São Paulo,104074,276,,6,3,3.0,,,,,,,,,,,,,,,,,,,,,
412,0.0,0.0,J. Fernando,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,38,João Fernando Monteiro Siqueira,João Fernando,0.0,joao-fernando,False,0,Botafogo,104079,263,,6,1,2.0,,,,,,,,,,,,,,,,,,,,,
413,0.85,7.25,C. Miguel,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,38,Carlos Miguel dos Santos Pereira,Carlos Miguel,9.5,carlos-miguel,True,2,Corinthians,104084,264,6.38,7,1,3.17,,,,,,,,1.0,,,2.0,4.0,,,,,,,,,
414,0.0,3.31,B. Fuchs,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,38,Bruno de Lara Fuchs,Bruno Fuchs,0.0,bruno-fuchs,False,15,Atlético-MG,104085,282,1.91,5,3,4.75,,,2.0,12.0,11.0,,,11.0,,,7.0,,,,,,,,,,
415,-0.18,3.26,Ruan,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,38,Ruan de Oliveira Ferreira,Ruan,0.0,ruan,True,19,Corinthians,104153,264,1.36,6,4,3.51,,2.0,3.0,23.0,19.0,4.0,7.0,12.0,2.0,1.0,,,,,,,,1.0,,,
416,0.0,3.98,J. Lucas,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,38,João Lucas de Almeida Carvalho,João Lucas,0.0,joao-lucas,False,15,Santos,104257,277,7.61,6,2,5.91,,1.0,1.0,24.0,11.0,2.0,6.0,18.0,,,3.0,,,,,,1.0,,,,
417,0.0,3.15,L. Rafael,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_J1rhwK6.png,38,Lucas Rafael Gonçalves da Silva,Lucas Rafael,0.0,lucas-rafael,False,2,Bragantino,104360,280,4.37,6,3,3.95,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
418,0.0,4.5,M. Mendes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,38,Matheus Mendes Werneck de Oliveira,Matheus Mendes,0.0,matheus-mendes,False,2,Atlético-MG,104383,282,-0.84,3,1,2.38,,,3.0,,,,,,,,1.0,8.0,1.0,,,,,,,,
419,0.27,2.49,I. Gomes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,38,Igor Gomes Silva,Igor Gomes,2.4,igor-gomes,True,24,Internacional,104385,285,1.03,7,3,5.18,,,4.0,26.0,13.0,2.0,5.0,12.0,,,5.0,,,,,,1.0,,,,
420,0.0,1.7,Reinaldo,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,38,Reinaldo Nascimento Satorno,Reinaldo,0.0,reinaldo,False,1,Athlético-PR,104420,293,2.83,6,5,2.39,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
421,0.0,0.0,F. Scheibig,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,38,Felipe Mateus Scheibig,Felipe Scheibig,0.0,felipe-scheibig,False,0,Grêmio,104424,284,,5,1,1.0,,,,,,,,,,,,,,,,,,,,,
422,0.33,3.72,Christian,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,38,Christian Roberto Alves Cardoso,Christian,3.2,christian,True,21,Athlético-PR,104502,293,1.61,7,4,9.04,,,1.0,25.0,31.0,3.0,10.0,24.0,4.0,,,,,,1.0,,,,,,
423,0.0,0.0,H. Vermudt,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_iztb5Pm.png,38,Henrique Vermudt,Henrique Vermudt,0.0,henrique-vermudt,False,0,Botafogo,104504,263,,6,3,3.0,,,,,,,,,,,,,,,,,,,,,
424,0.0,0.68,V. Zanocelo,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,38,Vinícius Nelson de Souza Zanocelo,Vinícius Zanocelo,0.0,vinicius-zanocelo,False,6,Fortaleza,104521,356,0.18,6,4,3.32,,,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
425,0.0,0.52,Sandry,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,38,Sandry Roberto Santos Goes,Sandry,0.0,sandry,False,5,Santos,104580,277,-0.77,5,4,2.54,,,2.0,4.0,4.0,,,2.0,,,,,,,,,,,,,
426,0.0,0.0,Fabrício,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,38,Fabrício Oliveira de Souza,Fabrício,0.0,fabricio,False,0,Bragantino,104588,280,,6,1,1.0,,,,,,,,,,,,,,,,,,,,,
427,0.52,2.64,M. Bianqui,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_nFBy3HF.png,38,Matheus Henrique Bianqui,Matheus Bianqui,4.4,matheus-bianqui,True,27,Coritiba,104640,294,1.36,6,4,4.32,,1.0,8.0,36.0,40.0,5.0,13.0,28.0,2.0,3.0,,,,,,1.0,,,,,
428,0.0,0.8,Newton,,38,Newton Araújo da Costa Júnior,Newton,0.0,newton,False,1,Botafogo,104693,263,0.88,6,4,0.93,,,,,,,1.0,,,,,,,,,,,,,,
429,-0.13,4.99,J. Vojvoda,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,38,Juan Pablo Vojvoda Rizzo,Juan Vojvoda,5.47,juan-vojvoda,True,36,Fortaleza,104754,356,6.3,7,6,12.85,15.0,,,,,,,,,,,,,,,,,,,,
430,-0.32,2.6,Acevedo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,38,Nicolás Brian Acevedo Tabárez,Acevedo,0.5,acevedo,True,29,Bahia,104783,265,2.51,7,4,4.83,,,5.0,54.0,37.0,5.0,12.0,28.0,,,,,,1.0,,,,,,,
431,0.22,3.15,S. Gómez,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_fnuIkZJ.png,38,Sebastián Gómez Londoño,Sebastián Gómez,2.3,sebastian-gomez,True,19,Coritiba,104811,294,1.24,7,4,6.44,,2.0,3.0,24.0,18.0,2.0,3.0,18.0,2.0,2.0,,,,,,,,,,,
432,0.0,0.0,I. Gabriel,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,38,Igo Gabriel Santos Pereira,Igo Gabriel,0.0,igo-gabriel,False,0,Botafogo,104991,263,,6,1,1.0,,,,,,,,,,,,,,,,,,,,,
433,-1.05,3.58,J. Marcelo,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_vuySYbE.png,38,João Marcelo Messias Ferreira,João Marcelo,0.0,joao-marcelo,True,4,Cruzeiro,105047,283,5.61,7,3,2.37,,,,3.0,1.0,,,2.0,,,2.0,,,,,,,,,,
434,0.25,2.48,L. Henrique,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,38,Luis Henrique Tomaz de Lima,Luis Henrique,2.7,luis-henrique,True,33,Botafogo,105049,263,1.46,7,5,5.51,,2.0,,14.0,6.0,10.0,11.0,7.0,4.0,3.0,,,,,,,,1.0,,,
435,-1.28,3.77,Bento,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,38,Bento Matheus Krepski,Bento,0.0,bento,True,32,Athlético-PR,105208,293,7.56,7,1,9.31,,1.0,3.0,,2.0,,,4.0,,,8.0,100.0,37.0,,,,,,,2.0,
436,0.0,0.0,D. Lucca,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,38,Patrick de Lucca Chaves de Oliveira,De Lucca,0.0,de-lucca,False,0,Vasco,105294,267,,5,4,3.0,,,,,,,,,,,,,,,,,,,,,
437,0.0,0.0,Ferraresi,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,38,Nahuel Adolfo Ferraresi Hernández,Ferraresi,0.0,ferraresi,False,1,São Paulo,105300,276,6.04,6,3,4.47,,,,,,,,,,,,,,,,,,,,,
438,0.0,3.49,G. Xavier,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,38,Gabriel Lheman Xavier - Lhman,Gabriel Xavier,0.0,gabriel-xavier,False,13,Bahia,105373,265,3.08,6,3,4.43,,,2.0,19.0,14.0,2.0,3.0,8.0,,,4.0,,,,,,,,,,
439,0.48,4.17,M. Bidu,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,38,Matheus Lima Beltrão Oliveira Valin,Matheus Bidu,7.2,matheus-bidu,True,23,Corinthians,105531,264,4.15,7,2,7.24,,,2.0,34.0,21.0,6.0,7.0,35.0,,,7.0,,,,,,2.0,,,,
440,-0.05,3.28,Rikelme,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,38,Rikelme Hernandes Amorim Rocha,Rikelme,0.0,rikelme,True,29,Cuiabá,105547,1371,0.45,6,5,4.22,,1.0,2.0,61.0,22.0,5.0,9.0,16.0,1.0,3.0,,,,,,1.0,,,,,
441,0.0,0.0,Riquelme,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,38,Riquelme Carvalho Araújo Viana,Riquelme,0.0,riquelme,False,0,Vasco,105566,267,,6,2,3.0,,,,,,,,,,,,,,,,,,,,,
442,2.05,4.25,Lucero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,38,Juan Martín Lucero,Lucero,12.3,lucero,True,29,Fortaleza,105568,356,0.22,7,5,8.34,,,2.0,10.0,29.0,14.0,16.0,28.0,9.0,15.0,,,,,2.0,,,2.0,,,
443,-0.07,2.87,L. Piton,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,38,Lucas Piton Crivellaro,Lucas Piton,1.2,lucas-piton,True,34,Vasco,105584,267,1.9,7,2,6.78,,3.0,3.0,35.0,43.0,4.0,10.0,8.0,,2.0,8.0,,,,,,,,,,
444,0.0,1.19,Roni,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,38,Roni Medeiros de Moura,Roni,0.0,roni,False,15,Corinthians,105585,264,0.76,6,4,2.03,,,2.0,16.0,15.0,1.0,2.0,5.0,,,,,,,,,,,,,
445,0.08,5.14,Maurício,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,38,Maurício Magalhães Prado,Maurício,10.8,mauricio,True,26,Internacional,105647,285,9.63,7,4,10.25,,6.0,4.0,15.0,17.0,6.0,19.0,30.0,6.0,4.0,,,,,3.0,,,1.0,,,
446,0.0,2.36,N. Hernández,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,38,Nicolás Hernández Rodríguez,Nicolás Hernández,0.0,nicolas-hernandez,False,23,Internacional,105672,285,5.25,6,3,4.5,,2.0,6.0,12.0,14.0,,1.0,7.0,,,7.0,,,,1.0,1.0,,1.0,,,
447,0.0,4.05,Wesley,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,38,Wesley Ribeiro Silva,Wesley,0.0,wesley,False,27,Cruzeiro,105811,283,4.99,6,5,8.24,,1.0,6.0,33.0,51.0,14.0,20.0,43.0,4.0,3.0,,,,,,,,,,,
448,0.0,2.36,Edu,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,38,Lucas Eduardo Ribeiro de Souza,Edu,0.0,edu,False,8,Goiás,105842,290,1.95,6,3,2.55,,,1.0,6.0,6.0,1.0,1.0,7.0,,,2.0,,,,,,1.0,,,,
449,-0.25,-0.8,Belezi,https://s.sde.globo.com/media/person_role/2023/10/08/photo_FORMATO.png,38,Lucas Belezi Barbosa,Belezi,-0.8,belezi,True,1,Athlético-PR,105844,293,,6,3,0.75,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
450,0.82,2.32,M. Araújo,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,38,Matheus de Araújo Andrade,Matheus Araújo,7.9,matheus-araujo,True,14,Corinthians,105845,264,3.1,7,4,6.11,,1.0,,13.0,10.0,1.0,2.0,8.0,1.0,1.0,,,,,,,,,,,
451,-0.15,1.65,Z. Gabriel,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,38,José Gabriel dos Santos Silva,Zé Gabriel,0.0,ze-gabriel,True,24,Vasco,105902,267,1.05,6,4,2.7,,,5.0,25.0,33.0,2.0,6.0,18.0,1.0,,,,,,,,,,,,
452,0.0,1.98,V. Mingotti,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_YH7397F.png,38,Vinicius Alessandro Mingotti,Vinicius Mingotti,0.0,vinicius-mingotti,False,15,Bahia,105909,265,0.27,6,5,2.44,,,2.0,4.0,11.0,5.0,3.0,13.0,2.0,7.0,,,,,,,,,,,
453,0.0,2.67,Rômulo,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,38,Rômulo Zanre Zwarg,Rômulo,0.0,romulo,False,20,Internacional,105911,285,-0.06,6,4,3.19,,,2.0,26.0,19.0,2.0,5.0,25.0,1.0,1.0,,,,,1.0,,,,,,
454,0.0,0.0,C. Silva,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,38,Carlos Eduardo Bertolassi da Silva,Cadu Silva,0.0,cadu-silva,False,1,Santos,105914,277,0.71,6,2,0.71,,,,,,,,,,,,,,,,,,,,,
455,0.4,3.16,Rochet,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,38,Sergio Ramón Rochet Álvarez,Rochet,3.0,rochet,True,19,Internacional,105949,285,0.96,7,1,6.81,,,4.0,,,,,10.0,,,5.0,59.0,25.0,,,,,,,,
456,0.0,0.0,Vinícius,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,38,Vinícius dos Santos de Oliveira Paiva,Vinícius,0.0,vinicius,False,0,Vasco,105998,267,,6,5,2.0,,,,,,,,,,,,,,,,,,,,,
457,0.0,0.0,L. Ramos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,38,Lucas de Ramos Silveira,Lucas Ramos,0.0,lucas-ramos,False,1,Internacional,106000,285,3.69,5,4,2.81,,,,,,,,,,,,,,,,,,,,,
458,0.44,3.77,Johnny,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,38,João Lucas Souza Cardoso,Johnny,2.2,johnny,True,22,Internacional,106002,285,0.04,6,4,7.05,,3.0,7.0,36.0,26.0,6.0,2.0,26.0,2.0,2.0,,,,,1.0,,1.0,,,,
459,0.0,0.6,Lucão,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,38,Lucas Alexandre Galdino de Azevedo,Lucão,0.0,lucao,False,5,Bragantino,106160,280,3.96,6,1,1.74,,,1.0,,,,,,,,1.0,7.0,8.0,,,,,,,,
460,0.03,5.27,G. Pec,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,38,Gabriel Fortes Chaves,Gabriel Pec,2.1,gabriel-pec,True,34,Vasco,106199,267,2.53,7,5,14.61,,4.0,6.0,38.0,34.0,16.0,26.0,50.0,7.0,6.0,,,,,3.0,,,,,,
461,0.0,1.92,Figueiredo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,38,Lucas Figueiredo dos Santos,Figueiredo,0.0,figueiredo,False,16,Vasco,106201,267,-0.44,6,4,2.69,,,3.0,8.0,17.0,8.0,11.0,15.0,,6.0,,,,,1.0,,,1.0,,,
462,0.0,4.44,B. Gomes,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uLOhgzA.png,38,Bruno Gomes da Silva Clevelário,Bruno Gomes,0.0,bruno-gomes,False,29,Coritiba,106202,294,1.68,6,4,9.5,,1.0,4.0,49.0,39.0,11.0,16.0,56.0,3.0,2.0,,,,1.0,2.0,,1.0,1.0,,,
463,0.0,0.0,Kawan,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,38,Kawan Gabriel da Silva,Kawan,0.0,kawan,False,0,Athlético-PR,106219,293,,5,4,2.0,,,,,,,,,,,,,,,,,,,,,
464,-1.19,2.79,Realpe,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,38,Leonardo Javier Realpe Montaño,Realpe,-2.7,realpe,True,20,Bragantino,106299,280,4.12,7,3,2.16,,,3.0,17.0,21.0,1.0,2.0,4.0,,,8.0,,,1.0,1.0,,,,,,
465,0.0,2.99,C. Alexandre,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_mYQOurq.png,38,Caio Alexandre Souza e Silva,Caio Alexandre,0.0,caio-alexandre,False,32,Fortaleza,106323,356,1.48,6,4,8.03,,2.0,4.0,48.0,51.0,4.0,7.0,38.0,2.0,4.0,,,,,1.0,,,,,,
