,atletas.rodada_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.posicao_id,atletas.nome,atletas.slug,atletas.media_num,atletas.status_id,atletas.apelido_abreviado,atletas.preco_num,atletas.foto,atletas.entrou_em_campo,atletas.apelido,atletas.atleta_id,atletas.pontos_num,atletas.minimo_para_valorizar,atletas.clube_id,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,PC,PS,V,FT,PP,DE,DP,GS,CV,GC,PI
584,29,Fluminense,2,5,João Batista da Cruz Santos Neto,joao-neto,3.8,6,J. Neto,3.3,https://s.sde.globo.com/media/person_role/2021/05/25/a9db2e90e26dea89a11831882777480c_FORMATO.png,False,João Neto,111834,0.0,,266,0.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
585,29,Fluminense,0,1,Gustavo Ramalho Bremer Pinto,gustavo-ramalho,0.0,6,G. Ramalho,1.0,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,False,Gustavo Ramalho,111837,0.0,,266,0.0,,,,,,,,,,,,,,,,,,,,,
586,29,Fluminense,6,3,Felipe de Andrade Vieira,felipe-andrade,0.97,2,F. Andrade,0.96,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_lkQ8S78.png,False,Felipe Andrade,111839,0.0,,266,0.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
587,29,Fluminense,1,4,Arthur Wenderrosky Sanches,arthur,1.2,6,Arthur,1.04,https://s.sde.globo.com/media/person_role/2021/03/15/a1e027a6133eb086771225ec24cc7c69_FORMATO.png,False,Arthur,111841,0.0,,266,0.0,,,1.0,,,,,,,,,,,,,,,,,,
588,29,Corinthians,10,4,Guilherme Sucigan Mafra Cunha,guilherme-biro,2.19,6,G. Biro,2.99,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,False,Guilherme Biro,111891,0.0,,264,0.0,,2.0,10.0,13.0,2.0,7.0,16.0,,2.0,,,,,,,,,,,,
589,29,Botafogo,1,4,Diego Manuel Hernández González,diego-hernandez,1.7,6,D. Hernández,5.42,https://s.sde.globo.com/media/person_role/2023/05/26/photo_220x220_jllMRNk.png,False,Diego Hernández,111945,0.0,,263,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
590,29,Goiás,21,4,Julián Eduardo Palacios,julian-palacios,2.76,7,J. Palacios,6.73,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_C8xKUgn.png,True,Julián Palacios,111996,9.9,,290,0.98,1.0,4.0,15.0,28.0,7.0,8.0,47.0,1.0,3.0,,,1.0,,,,,,,,,
591,29,São Paulo,17,3,Lucas Lopes Beraldo,lucas-beraldo,3.37,7,L. Beraldo,5.68,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_FORMATO.png,True,Lucas Beraldo,112136,-0.8,,276,-1.13,,4.0,22.0,14.0,2.0,4.0,11.0,1.0,,4.0,,,,,,,,,,,
592,29,Coritiba,2,3,Thalisson Gabriel Pereira Moreira,thalisson-gabriel,0.7,2,T. Gabriel,0.77,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_sNKyuNw.png,False,Thalisson Gabriel,112367,0.0,,294,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
593,29,Cuiabá,10,5,Emerson Ramon Bezerra Oliveira,emerson-ramon,2.07,6,E. Ramon,3.84,https://s.sde.globo.com/media/person_role/2023/03/30/photo_FORMATO_wzDDWM2.png,False,Emerson Ramon,112370,0.0,,1371,0.0,,,5.0,5.0,3.0,7.0,14.0,,1.0,,,,,,,,,,,,
594,29,Grêmio,24,1,Gabriel Hamester Grando,gabriel-grando,3.03,7,G. Grando,5.48,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_bv2qwrK.png,True,Gabriel Grando,112616,0.0,,284,-0.21,,4.0,,,,,6.0,,,4.0,,,,,,90.0,,36.0,,,
595,29,Cruzeiro,6,2,Kaiki Bruno da Silva,kaiki,2.23,6,Kaiki,3.68,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_HCZ4bVf.png,False,Kaiki,112709,0.0,,283,0.0,,1.0,4.0,11.0,,,6.0,,1.0,2.0,,,,,,,,,,,
596,29,Coritiba,8,4,Lucas Henrique Barbosa,lucas-barbosa,2.21,6,L. Barbosa,4.4,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_Dsp7wOi.png,False,Lucas Barbosa,112886,0.0,,294,0.0,,,12.0,8.0,2.0,1.0,5.0,,,,,,,,,,,,,,
597,29,Vasco,8,3,Manuel Vicente Capasso,capasso,0.58,6,Capasso,2.31,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_OaLhk6j.png,False,Capasso,112913,0.0,,267,0.0,,3.0,7.0,5.0,,1.0,,,1.0,,,,,,,,,,,,
598,29,Flamengo,0,5,Werton de Almeida Rêgo,werton,0.0,6,Werton,2.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,False,Werton,112984,0.0,,262,0.0,,,,,,,,,,,,,,,,,,,,,
599,29,Palmeiras,17,5,José Manuel Alberto López,flaco-lopez,2.01,6,F. López,6.15,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_V15s07E.png,False,Flaco López,113103,0.0,,275,0.0,,3.0,8.0,17.0,5.0,6.0,11.0,2.0,5.0,,,1.0,,,,,,,,,
600,29,Atlético-MG,0,2,Kauan Silva Sales,kauan,0.0,6,Kauan,1.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_220x220_9pgUpwG.png,False,Kauan,113154,0.0,,282,0.0,,,,,,,,,,,,,,,,,,,,,
601,29,São Paulo,12,2,Nathan Gabriel de Souza Mendes,nathan-mendes,3.95,7,N. Mendes,4.27,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Ec4EI26.png,True,Nathan Mendes,113157,1.7,,276,-0.48,,3.0,10.0,14.0,1.0,1.0,15.0,1.0,,5.0,,,,,,,,,,,
602,29,Palmeiras,0,3,Michel Augusto Modesto Rafael dos Santos,michel,0.0,6,Michel,2.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,False,Michel,113159,0.0,,275,0.0,,,,,,,,,,,,,,,,,,,,,
603,29,América-MG,3,3,Júlio César Alves Gonçalves,julio,4.7,6,Júlio,4.37,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_ta473IP.png,False,Júlio,113295,0.0,,327,0.0,1.0,,,3.0,,,,,,2.0,,,,,,,,,,,
604,29,São Paulo,22,4,Pablo Gonçalves Maia Fortunato,pablo-maia,3.13,7,P. Maia,6.71,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_FORMATO.png,False,Pablo Maia,113359,0.0,,276,0.0,,6.0,35.0,48.0,9.0,10.0,15.0,3.0,,,,,,,,,,,1.0,,
605,29,Coritiba,8,2,Diogo Batista de Souza,diogo-batista,2.74,6,D. Batista,1.67,https://s.sde.globo.com/media/person_role/2023/09/13/photo_FORMATO_KoGBw9E.png,False,Diogo Batista,113384,0.0,,294,0.0,1.0,1.0,4.0,8.0,2.0,2.0,3.0,,,2.0,,,,,,,,,,,
606,29,Bragantino,13,4,Bruno Gonçalves de Jesus,bruninho,2.96,6,Bruninho,7.96,https://s.sde.globo.com/media/person_role/2022/05/05/f1f155231d0b75984084fb05c52de0db_FORMATO.png,False,Bruninho,113558,0.0,,280,0.0,1.0,,7.0,1.0,5.0,2.0,6.0,2.0,1.0,,1.0,,,,,,,,,,
607,29,Palmeiras,6,5,Kevin Santos Lopes de Macedo,kevin,1.72,6,Kevin,1.43,https://s.sde.globo.com/media/person_role/2023/03/03/photo_FORMATO_TugHOMv.png,False,Kevin,113663,0.0,,275,0.0,,2.0,6.0,7.0,2.0,3.0,5.0,,1.0,,,,,,,,,,,,
608,29,Flamengo,0,5,Ryan Luka Cordeiro de Souza,ryan-luka,0.0,6,R. Luka,1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_4G7ETFM.png,False,Ryan Luka,113667,0.0,,262,0.0,,,,,,,,,,,,,,,,,,,,,
609,29,Santos,0,1,Diógenes Vinícius da Silva,diogenes,0.0,6,Diógenes,1.0,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TyR44XO.png,False,Diógenes,113690,0.0,,277,0.0,,,,,,,,,,,,,,,,,,,,,
610,29,Flamengo,2,5,André Luiz Inácio da Silva,andre-luiz,-0.05,6,A. Luiz,1.29,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_qtSFh6j.png,False,André Luiz,114174,0.0,,262,0.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
611,29,Cuiabá,0,2,Juan Pablo Vilela Tavares,juan-tavares,0.0,6,J. Tavares,1.0,https://s.sde.globo.com/media/person_role/2023/06/04/photo_FORMATO_s4c9qYu.png,False,Juan Tavares,114497,0.0,,1371,0.0,,,,,,,,,,,,,,,,,,,,,
612,29,Flamengo,0,3,Cleiton Santana dos Santos,cleiton,0.0,6,Cleiton,3.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_L2MYyBn.png,False,Cleiton,114790,0.0,,262,0.0,,,,,,,,,,,,,,,,,,,,,
613,29,Athlético-PR,21,5,Vitor Hugo Roque Ferreira,vitor-roque,7.59,5,V. Roque,12.47,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_0B2D0LR.png,False,Vitor Roque,114802,0.0,,293,0.0,3.0,6.0,19.0,32.0,11.0,14.0,42.0,11.0,5.0,,,1.0,,1.0,,,,,,,
614,29,Bragantino,0,4,Luciano Silva Santos,luciano,0.0,6,Luciano,2.0,https://s.sde.globo.com/media/person_role/2022/05/05/21a71a480463a1c9c0140cfd2b91c6d8_FORMATO.png,False,Luciano,114888,0.0,,280,0.0,,,,,,,,,,,,,,,,,,,,,
615,29,Cuiabá,0,1,Vinicius Pasquini Peruchi,peruchi,0.0,6,Peruchi,1.0,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_SsVd5Bj.png,False,Peruchi,114893,0.0,,1371,0.0,,,,,,,,,,,,,,,,,,,,,
616,29,Santos,2,4,Miguel Àngel Terceros,miguelito,1.25,6,Miguelito,1.57,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_CgKUL3N.png,False,Miguelito,115025,0.0,,277,0.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
617,29,Internacional,8,2,Thauan Lara dos Santos,thauan-lara,2.75,6,T. Lara,2.63,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_QvNiNqZ.png,False,Thauan Lara,115061,0.0,,285,0.0,,1.0,5.0,6.0,1.0,2.0,12.0,,,2.0,,,,,,,,,,,
618,29,São Paulo,0,5,Caio Matheus da Silva,caio,0.0,6,Caio,3.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,False,Caio,115227,0.0,,276,0.0,,,,,,,,,,,,,,,,,,,,,
619,29,Flamengo,28,2,Wesley Vinícius França Lima,wesley,5.14,6,Wesley,9.47,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_FLI9Vom.png,True,Wesley,115239,2.1,,262,-0.99,1.0,3.0,55.0,42.0,3.0,4.0,41.0,1.0,8.0,10.0,1.0,2.0,,1.0,,,,,,,
620,29,Palmeiras,5,3,Kaiky Marques Naves,naves,3.28,6,Naves,1.94,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_PUzC8ZB.png,False,Naves,115246,0.0,,275,0.0,,,6.0,6.0,,,2.0,,,2.0,,,,,,,,,,,
621,29,Palmeiras,0,1,Kaique Pereira Azarias,kaique,0.0,6,Kaique,1.0,https://s.sde.globo.com/media/person_role/2022/04/06/42c5ad338bd56af0c7eeb86e91a85304_FORMATO.png,False,Kaique,115247,0.0,,275,0.0,,,,,,,,,,,,,,,,,,,,,
622,29,Palmeiras,17,4,Jhonatan dos Santos Rosa,jhon-jhon,1.81,6,J. Jhon,1.62,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_cdZiLf8.png,False,Jhon Jhon,115248,0.0,,275,0.0,1.0,4.0,19.0,21.0,3.0,4.0,11.0,,1.0,,,,,,,,,,,,
623,29,Atlético-MG,0,3,Rômulo Helberte Pereira Junior,romulo,0.0,6,Rômulo,1.0,https://s.sde.globo.com/media/person_role/2021/12/09/5cad18cd9645fbba0749287a12b4c476_FORMATO.png,False,Rômulo,115268,0.0,,282,0.0,,,,,,,,,,,,,,,,,,,,,
624,29,Athlético-PR,0,5,Emersonn Correia da Silva,emersonn,0.0,6,Emersonn,1.0,https://s.sde.globo.com/media/person_role/2021/12/09/ef22051bd5702578dd49c2ea6d4bc4d8_FORMATO.png,False,Emersonn,115273,0.0,,293,0.0,,,,,,,,,,,,,,,,,,,,,
625,29,Bahia,0,3,Marcos Victor Ferreira da Silva,marcos-victor,0.0,6,M. Victor,4.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_PrZupVH.png,False,Marcos Victor,115537,0.0,,265,0.0,,,,,,,,,,,,,,,,,,,,,
626,29,América-MG,12,4,Rodrigo Henrique Santos de Souza,rodriguinho,3.38,7,Rodriguinho,3.0,https://s.sde.globo.com/media/person_role/2023/10/11/photo_FORMATO_TSPnsCz.png,True,Rodriguinho,115563,0.8,,327,-1.45,2.0,1.0,14.0,18.0,2.0,2.0,11.0,1.0,3.0,,,,,1.0,,,,,,,
627,29,Grêmio,8,4,Lucas Eduardo Müller - Milla,mila,0.61,5,Mila,1.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_GjZARIK.png,False,Mila,115671,0.0,,284,0.0,,2.0,5.0,10.0,,3.0,3.0,,,,,,,,,,,,,,
628,29,Atlético-MG,0,1,Gabriel Delfim Ferreira,gabriel-delfim,0.0,6,G. Delfim,2.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_R1TAAd6.png,False,Gabriel Delfim,115674,0.0,,282,0.0,,,,,,,,,,,,,,,,,,,,,
629,29,Vasco,2,3,José Vitor Geminiano Cavalieri,ze-vitor,-1.8,6,Z. Vitor,1.14,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_E9RklP7.png,False,Zé Vitor,115733,0.0,,267,0.0,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,
630,29,Vasco,0,3,Eric Lima Pimentel,pimentel,0.0,6,Pimentel,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_bs3vmzt.png,False,Pimentel,115734,0.0,,267,0.0,,,,,,,,,,,,,,,,,,,,,
631,29,Bragantino,0,2,Jonathan da Cruz Silva,jonathan,0.0,6,Jonathan,1.0,https://s.sde.globo.com/media/person_role/2023/03/29/photo_FORMATO_7Zk5L8m.png,False,Jonathan,115870,0.0,,280,0.0,,,,,,,,,,,,,,,,,,,,,
632,29,Flamengo,0,4,Everton Gustavo Fernandes Araújo,evertton-araujo,0.0,6,E. Araújo,1.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,False,Evertton Araújo,115914,0.0,,262,0.0,,,,,,,,,,,,,,,,,,,,,
633,29,Fluminense,22,5,Leanderson da Silva Genésio,lele,2.69,2,Lelê,8.85,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_JNinp65.png,True,Lelê,115915,2.5,,266,0.33,2.0,1.0,9.0,25.0,13.0,16.0,7.0,2.0,9.0,,,,,1.0,,,,,1.0,,
634,29,Palmeiras,22,5,Endrick Felipe Moreira de Sousa,endrick,2.86,7,Endrick,6.82,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_6tQjxwx.png,True,Endrick,115959,0.8,,275,-0.09,,4.0,6.0,31.0,7.0,9.0,21.0,5.0,1.0,,,1.0,,2.0,1.0,,,,,,
635,29,Cuiabá,22,4,Denilson Alves Borges,denilson,3.22,6,Denilson,4.49,https://s.sde.globo.com/media/person_role/2022/10/15/photo_FORMATO_sqKxYTo.png,True,Denilson,115986,0.5,,1371,-0.65,2.0,6.0,29.0,26.0,9.0,9.0,28.0,1.0,,,,,,,,,,,,,
636,29,América-MG,6,4,Mateus Henrique Alves Silva,mateus-henrique,2.87,6,M. Henrique,1.33,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_qdMBMKN.png,True,Mateus Henrique,115997,0.0,,327,-0.29,1.0,1.0,9.0,8.0,,1.0,8.0,,,,,,,,,,,,,,
637,29,América-MG,3,5,Adyson do Nascimento Soares,adyson,1.8,6,Adyson,2.21,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_KOZ7smb.png,False,Adyson,115998,0.0,,327,0.0,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,
638,29,Botafogo,0,2,Wallison Nunes Silva,wallison,0.0,6,Wallison,1.0,,False,Wallison,116000,0.0,,263,0.0,,,,,,,,,,,,,,,,,,,,,
639,29,Bragantino,10,4,Matheus Gonçalves Martins,matheus-goncalves,1.97,6,M. Gonçalves,2.84,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_qMCtXjD.png,True,Matheus Gonçalves,116012,2.1,,280,-0.74,1.0,2.0,4.0,6.0,,6.0,8.0,,1.0,,,2.0,,1.0,,,,,,,
640,29,Flamengo,4,4,Igor Jesus Lima,igor-jesus,1.08,6,I. Jesus,1.77,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_fA4Y3X6.png,False,Igor Jesus,116013,0.0,,262,0.0,,1.0,2.0,5.0,,3.0,4.0,,,,,,,,,,,,,,
641,29,Flamengo,0,5,Petterson Novaes Reis,petterson,0.0,6,Petterson,2.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_lUPHYVN.png,False,Petterson,116025,0.0,,262,0.0,,,,,,,,,,,,,,,,,,,,,
642,29,Flamengo,25,4,Victor Hugo Gomes Silva,victor-hugo,2.46,6,V. Hugo,6.1,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_nUR0WYM.png,False,Victor Hugo,116034,0.0,,262,0.0,2.0,1.0,25.0,8.0,2.0,5.0,21.0,1.0,1.0,,,,,,,,,,,,
643,29,Atlético-MG,0,4,Vitor Hugo Santos Graziani,vitor-graziani,0.0,6,V. Graziani,1.0,https://s.sde.globo.com/media/person_role/2023/04/01/photo_FORMATO_bXh4eA4.png,False,Vitor Graziani,116046,0.0,,282,0.0,,,,,,,,,,,,,,,,,,,,,
644,29,Botafogo,1,4,Raí da Silva Pessanha,rai,0.0,6,Raí,2.11,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_n8x32pL.png,False,Raí,116048,0.0,,263,0.0,,,,,,,,,,,,,,,,,,,,,
645,29,Grêmio,9,2,Luís Eduardo Soares da Silva,cuiabano,3.42,6,Cuiabano,5.36,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ER9oADt.png,False,Cuiabano,116065,0.0,,284,0.0,,3.0,13.0,17.0,3.0,3.0,9.0,1.0,2.0,1.0,,,,,,,,,,,
646,29,São Paulo,1,2,João Moreira Sanmartin Souza,joao-moreira,4.8,5,J. Moreira,3.02,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_FORMATO.png,False,João Moreira,116137,0.0,,276,0.0,,,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,
647,29,Coritiba,0,4,Gabriel Silva Azevedo Figueiredo,gabriel-silva,0.0,6,G. Silva,1.0,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_kENShcR.png,False,Gabriel Silva,116282,0.0,,294,0.0,,,,,,,,,,,,,,,,,,,,,
648,29,Fortaleza,13,4,Hércules Pereira do Nascimento,hercules,3.09,5,Hércules,6.61,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_U5EjTT7.png,False,Hércules,116447,0.0,,356,0.0,,1.0,20.0,15.0,4.0,7.0,7.0,1.0,2.0,,,,,,,,,,,,
649,29,Bahia,3,2,André Dhominique Queiroz Santiago Da Silva,andre,0.43,5,André,2.08,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_kQwNdzi.png,False,André,116450,0.0,,265,0.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,
650,29,Coritiba,24,2,Jamerson Santos de Jesus,jamerson,3.02,6,Jamerson,6.4,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_vdcH1tF.png,False,Jamerson,116461,0.0,,294,0.0,1.0,4.0,36.0,21.0,4.0,7.0,9.0,,3.0,4.0,,,,,,,,,,,
651,29,Goiás,0,1,Ezequiel Alves de Oliveira Vieira,ezequiel,0.0,6,Ezequiel,1.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_DI919Pv.png,False,Ezequiel,116562,0.0,,290,0.0,,,,,,,,,,,,,,,,,,,,,
652,29,Bragantino,0,2,Jhonny Cardinoti Pedro,jhonny,0.0,6,Jhonny,1.0,https://s.sde.globo.com/media/person_role/2022/02/24/07c2ee6d264dd5863593c52fdaba42b5_FORMATO.png,False,Jhonny,116825,0.0,,280,0.0,,,,,,,,,,,,,,,,,,,,,
653,29,Goiás,0,5,Reginaldo dos Santos Moreira,reginaldo,0.0,6,Reginaldo,1.0,https://s.sde.globo.com/media/person_role/2022/04/15/c6b1985503cc71ba6d6154b448940158_FORMATO.png,False,Reginaldo,116835,0.0,,290,0.0,,,,,,,,,,,,,,,,,,,,,
654,29,Flamengo,1,4,Pedro Henrique Fonseca de Araújo Martins,pedrinho,0.0,6,Pedrinho,0.74,https://s.sde.globo.com/media/person_role/2022/09/27/photo_FORMATO_1oFhhWx.png,False,Pedrinho,117112,0.0,,262,0.0,,,,,,,,,,,,,,,,,,,,,
655,29,Bragantino,24,5,Thiago Nicolás Borbas Silva,thiago-borbas,3.58,6,T. Borbas,7.06,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_y6Ph2tU.png,True,Thiago Borbas,117314,4.7,,280,0.32,2.0,7.0,10.0,35.0,13.0,15.0,11.0,6.0,2.0,,,,,,,,,,,,
656,29,Bragantino,1,3,João Luiz da Silva Cipriano,cipriano,6.4,5,Cipriano,3.12,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_jkA9tzz.png,False,Cipriano,117336,0.0,,280,0.0,,1.0,3.0,4.0,,,,,,1.0,,,,,,,,,,,
657,29,América-MG,7,5,Renato Marques de Oliveira Júnior,renato-marques,1.82,6,R. Marques,2.12,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_mDKWEgg.png,False,Renato Marques,117403,0.0,,327,0.0,1.0,2.0,2.0,6.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
658,29,Corinthians,3,2,Leonardo Mana Hernandes,leo-mana,0.67,6,L. Maná,1.45,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,False,Léo Maná,117459,0.0,,264,0.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
659,29,São Paulo,0,4,Giuliano Galoppo,galoppo,0.0,5,Galoppo,5.0,https://s.sde.globo.com/media/person_role/2022/07/26/2ca20d35cbccce7d03bb8c585af8fddc_FORMATO.png,False,Galoppo,117579,0.0,,276,0.0,,,,,,,,,,,,,,,,,,,,,
660,29,Bragantino,28,6,Pedro Miguel Faria Caixinha,pedro-caixinha,5.94,6,P. Caixinha,11.66,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,True,Pedro Caixinha,117711,3.05,,280,-0.87,,,,,,,,,,,,,13.0,,,,,,,,
661,29,São Paulo,0,1,Young Navarro Moraes,young,0.0,6,Young,1.0,https://s.sde.globo.com/media/person_role/2023/06/07/photo_FORMATO.png,False,Young,117818,0.0,,276,0.0,,,,,,,,,,,,,,,,,,,,,
662,29,Corinthians,2,5,Giovane Santana do Nascimento,giovane,1.4,5,Giovane,2.14,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_TquvINB.png,False,Giovane,117849,0.0,,264,0.0,,,1.0,,,2.0,,,,,,,,,,,,,,,
663,29,Internacional,1,4,Estevão Barreto de Oliveira,estevao,0.2,6,Estevão,2.11,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_HFq77iJ.png,False,Estevão,117870,0.0,,285,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
664,29,Corinthians,16,5,Wesley Gassova Ribeiro Teixeira,wesley,2.27,6,Wesley,3.27,https://s.sde.globo.com/media/person_role/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png,False,Wesley,117909,0.0,,264,0.0,,2.0,11.0,8.0,3.0,5.0,22.0,1.0,1.0,,,1.0,,,,,,,,,
665,29,Botafogo,0,5,Valentín Nicolás Adamo Reyes,adamo,0.0,6,Adamo,3.0,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_m5MUr53.png,False,Adamo,117934,0.0,,263,0.0,,,,,,,,,,,,,,,,,,,,,
666,29,Bragantino,1,4,Nathan Camargo dos Santos,nathan-camargo,0.5,5,N. Camargo,1.53,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_JrPbIiU.png,False,Nathan Camargo,118175,0.0,,280,0.0,,,,,,,1.0,,,,,,,,,,,,,,
667,29,Grêmio,6,4,Ronald Cardoso Falkoski,ronald,1.98,6,Ronald,1.21,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_juUTHsW.png,False,Ronald,118238,0.0,,284,0.0,,1.0,2.0,2.0,,2.0,3.0,1.0,,,,,,,,,,,,,
668,29,Goiás,1,5,Pedro Junqueira de Oliveira,pedrinho,-0.3,6,Pedrinho,1.31,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_vpwMN7R.png,False,Pedrinho,118304,0.0,,290,0.0,,,,1.0,,,,,,,,,,,,,,,,,
669,29,Goiás,1,5,Denzel Nogueira Damasceno,denzel,0.0,6,Denzel,0.74,https://s.sde.globo.com/media/person_role/2023/09/20/photo_FORMATO_h89EHCY.png,False,Denzel,118367,0.0,,290,0.0,,,,,,,,,,,,,,,,,,,,,
670,29,Flamengo,0,2,José Welinton Campos Menezes,ze-welinton,0.0,6,Z. Welinton,1.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,False,Zé Welinton,118501,0.0,,262,0.0,,,,,,,,,,,,,,,,,,,,,
671,29,São Paulo,11,4,Rodrigo Huendra Almeida Mendonça,rodriguinho,0.56,3,Rodriguinho,0.93,https://s.sde.globo.com/media/person_role/2022/07/03/2c39fe8401bb55ea80a9a5bf0fde08ef_FORMATO.png,False,Rodriguinho,118563,0.0,,276,0.0,,3.0,7.0,12.0,,1.0,1.0,,,,,,,1.0,,,,,,,
672,29,Santos,6,5,Weslley Pinto Batista,weslley-patati,2.25,6,W. Patati,2.21,https://s.sde.globo.com/media/person_role/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg,False,Weslley Patati,118676,0.0,,277,0.0,,,7.0,1.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,
673,29,Santos,10,2,Kevyson Costa e Silva,kevyson,1.44,7,Kevyson,1.73,https://s.sde.globo.com/media/person_role/2023/09/29/photo_FORMATO_RW7aWbF.png,True,Kevyson,118701,4.6,,277,0.79,,1.0,12.0,5.0,2.0,2.0,5.0,,,,1.0,,,,,,,,,1.0,
