,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.apelido_abreviado,atletas.pontos_num,atletas.clube_id,atletas.foto,atletas.media_num,atletas.atleta_id,atletas.jogos_num,atletas.nome,atletas.preco_num,atletas.apelido,atletas.clube.id.full.name,atletas.variacao_num,atletas.posicao_id,atletas.minimo_para_valorizar,DS,FC,FD,FF,FS,G,V,A,CA,I,DE,GS,PC,PS,SG,CV,FT,DP,PP,GC
175,6,gustavo-sauer,5,G. Sauer,0.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_plrV8jg.png,-0.7,85993,1,Gustavo Affonso Sauerbeck,2.13,Gustavo Sauer,Botafogo,0.0,5,,,2.0,,,,,,,,1.0,,,,,,,,,,
176,6,wanderson,5,Wanderson,0.0,327,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_b5qzoWm.png,0.0,86143,0,Wanderson Santos Pereira,4.0,Wanderson,América-MG,0.0,3,,,,,,,,,,,,,,,,,,,,,
177,7,ale,5,Alê,1.0,327,https://s.sde.globo.com/media/person_role/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png,4.2,86388,4,Alexandre Egea,6.62,Alê,América-MG,-0.06,4,,7.0,11.0,,4.0,5.0,1.0,,,2.0,,,,,,,,,,,
178,7,sander,5,Sander,7.2,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_klsEyT2.png,6.04,86391,5,Sander Henrique Bortolotto,10.07,Sander,Goiás,0.35,2,,13.0,4.0,2.0,,17.0,,,1.0,,1.0,,,,,,,,,,
179,7,victor-luis,5,V. Luis,1.0,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cjqZYOH.png,0.48,86410,4,Victor Luis Chuab Zamblauskas,2.61,Victor Luis,Coritiba,0.38,2,,4.0,4.0,,1.0,3.0,,,,1.0,,,,,,,,,,,1.0
180,5,keno,5,Keno,0.0,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_RDEOJLs.png,-0.63,86485,3,Marcos da Silva França,2.6,Keno,Fluminense,0.0,5,,1.0,5.0,,,1.0,,,,2.0,1.0,,,,,,,,,,
181,6,jandrei,5,Jandrei,0.0,276,https://s.sde.globo.com/media/person_role/2022/03/01/aea40f3f23e91096dde97a5b7a877640_FORMATO.png,0.0,86508,0,Jandrei Chitolina Carniel,5.0,Jandrei,São Paulo,0.0,1,,,,,,,,,,,,,,,,,,,,,
182,7,tche-tche,5,T. Tchê,0.9,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_FytIYxJ.png,4.26,86686,5,Danilo das Neves Pinheiro,8.56,Tchê Tchê,Botafogo,-0.51,4,,5.0,8.0,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,
183,6,richard-coelho,5,R. Coelho,0.0,283,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_hWLUIMn.png,4.75,86711,4,Richard Cândido Coelho,9.02,Richard Coelho,Cruzeiro,0.0,4,,13.0,5.0,1.0,3.0,7.0,,,,2.0,2.0,,,,,,,,,,
184,7,everton,5,Everton,10.4,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_EcaScZP.png,4.7,86757,5,Everton Sousa Soares,8.34,Everton,Flamengo,1.25,5,,6.0,3.0,5.0,6.0,3.0,,,1.0,1.0,1.0,,,,1.0,,,,,,
185,5,danilo-barbosa,5,D. Barbosa,0.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_6wIsdHM.png,4.57,86777,3,Danilo Barbosa da Silva,6.37,Danilo Barbosa,Botafogo,0.0,4,,3.0,4.0,,1.0,5.0,1.0,,,,,,,,,,,,,,
186,6,rodrigo-pinho,5,R. Pinho,0.0,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_28kb8HP.png,1.93,86799,4,Rodrigo Cunha Pereira de Pinho,3.74,Rodrigo Pinho,Coritiba,0.0,5,,2.0,2.0,1.0,4.0,3.0,,,,,,,,,,,,,,,
187,7,boschilia,5,Boschilia,4.8,294,https://s.sde.globo.com/media/person_role/2022/08/12/8bbade4dbabca44eb3eda2767deda745_FORMATO.png,6.33,86841,3,Gabriel Boschilia,6.48,Boschilia,Coritiba,-0.36,4,,4.0,2.0,2.0,3.0,6.0,1.0,,,1.0,,,,,,,,,,,
188,6,jose-welison,5,J. Welison,2.3,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_Sq4MDcU.png,1.0,86859,2,José Welison da Silva,3.4,José Welison,Fortaleza,0.07,4,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,
189,6,marlon,5,Marlon,0.0,327,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_9jhAK26.png,2.65,86864,4,Marlon Matheus Lopes do Nascimento,4.72,Marlon,América-MG,0.0,2,,5.0,4.0,,1.0,8.0,,,1.0,1.0,,,,,,,,,,,1.0
190,6,eduardo-bauermann,5,E. Bauermann,0.0,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_GWoHgvv.png,5.3,86970,3,Eduardo Gabriel dos Santos Bauermann,8.08,Eduardo Bauermann,Santos,0.0,3,,2.0,3.0,1.0,4.0,,1.0,,,,,,,,,1.0,1.0,,,,
191,7,leo-jardim,5,L. Jardim,3.0,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_2NC7Cvz.png,5.2,87008,5,Leonardo César Jardim,11.65,Léo Jardim,Vasco,-0.83,1,,,,,,,,,,1.0,,33.0,6.0,,,,,,,,
192,6,nathan,5,Nathan,0.0,284,https://s.sde.globo.com/media/person_role/2023/04/12/photo_FORMATO_H5UIx66.png,1.82,87009,5,Nathan Allan de Souza,4.89,Nathan,Grêmio,-0.43,4,,6.0,7.0,2.0,2.0,2.0,,,,1.0,,,,,,,,,,,
193,7,matheus-peixoto,5,M. Peixoto,5.5,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_FC0h7Wp.png,4.12,87098,5,Matheus Vieira Campos Peixoto,7.59,Matheus Peixoto,Goiás,0.52,5,,4.0,4.0,2.0,6.0,6.0,1.0,,,1.0,2.0,,,,,,,,,,
194,7,pedro-henrique,5,P. Henrique,4.5,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Pmz9ta0.png,5.12,87225,4,Pedro Henrique Ribeiro Gonçalves,10.34,Pedro Henrique,Athlético-PR,0.2,3,,3.0,4.0,1.0,,2.0,1.0,,,2.0,1.0,,,,,2.0,,,,,
195,6,guilherme-arana,5,G. Arana,0.0,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6cBmo9F.png,0.0,87228,0,Guilherme Antonio Arana Lopes,13.0,Guilherme Arana,Atlético-MG,0.0,2,,,,,,,,,,,,,,,,,,,,,
196,7,carlos-de-pena,5,C. Pena,2.9,285,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8NTSnKt.png,3.88,87242,5,Carlos María de Pena Bonino,8.35,Carlos de Pena,Internacional,-0.69,4,,7.0,3.0,1.0,4.0,1.0,1.0,,,1.0,,,,,,,,,,,
197,5,soteldo,5,Soteldo,0.0,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xCE9nv8.png,5.05,87258,2,Yeferson Julio Soteldo Martínez,9.26,Soteldo,Santos,0.0,5,,1.0,2.0,1.0,1.0,11.0,,,1.0,,,,,,,,1.0,,,,
198,7,kannemann,5,Kannemann,3.2,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_q2fTOjY.png,3.45,87342,4,Walter Kannemann,7.93,Kannemann,Grêmio,-0.49,3,,11.0,8.0,,,4.0,,,,4.0,,,,,,1.0,,,,,
199,7,messias,5,Messias,4.1,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_XWlumea.png,3.44,87402,5,Messias Rodrigues da Silva Júnior,6.7,Messias,Santos,0.55,3,,6.0,5.0,,2.0,2.0,,,,,1.0,,,1.0,,2.0,,,,,
200,7,thaciano,5,Thaciano,2.7,265,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_dQGg2S1.png,6.85,87470,4,Thaciano Mickael da Silva,10.56,Thaciano,Bahia,-0.7,4,,4.0,7.0,1.0,5.0,7.0,1.0,,1.0,,,,,,,,,1.0,,,
201,6,vitor-bueno,5,V. Bueno,1.1,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_Vn5DBCR.png,3.97,87552,4,Vitor Frezarin Bueno,6.57,Vitor Bueno,Athlético-PR,-1.24,4,,3.0,2.0,3.0,3.0,6.0,,,1.0,1.0,1.0,,,,,,,,,,
202,6,mateus-pasinato,5,M. Pasinato,7.5,327,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_1bOXVa7.png,7.5,87603,1,Mateus Pasinato,3.23,Mateus Pasinato,América-MG,1.23,1,,,,,,1.0,,,,,,9.0,2.0,,,,,,,,
203,7,neto-moura,5,N. Moura,1.0,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_MSIx6c6.png,0.98,87742,4,Antônio Francisco Moura Neto,2.74,Neto Moura,Cruzeiro,-0.11,4,,2.0,3.0,,3.0,,,,,,,,,,,,,,,,
204,7,yago-felipe,5,Y. Felipe,3.6,265,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO.png,2.1,87747,5,Yago Felipe da Costa Rocha,5.33,Yago Felipe,Bahia,0.42,4,,10.0,10.0,,,3.0,,,,,,,,,,,,,,,
205,2,philipe-sampaio,5,P. Sampaio,0.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_E29teNI.png,1.7,87808,2,Philipe Sampaio Azevedo,3.36,Philipe Sampaio,Botafogo,0.0,3,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
206,7,mauricio-lemos,5,M. Lemos,0.0,282,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_oIj0aUq.png,4.62,87853,4,Paolo Mauricio Lemos Merladett,11.58,Mauricio Lemos,Atlético-MG,0.0,3,,5.0,6.0,2.0,,4.0,1.0,,,3.0,1.0,,,,,1.0,,,,,
207,7,arrascaeta,5,Arrascaeta,5.0,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_CaSgg7s.png,2.95,87863,2,Giorgian Daniel de Arrascaeta Benedetti,13.44,Arrascaeta,Flamengo,-0.05,4,,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
208,6,balbuena,5,Balbuena,0.0,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_a0U2siY.png,0.9,87887,1,Fabián Cornelio Balbuena González,4.33,Balbuena,Corinthians,0.0,3,,1.0,1.0,,,,,,,,,,,,,,,,,,
209,7,alan-empereur,5,A. Empereur,0.9,1371,https://s.sde.globo.com/media/person_role/2022/07/20/5db43ec8756f6951151160f78ec748cb_FORMATO.png,1.37,88033,3,Alan Pereira Empereur,3.68,Alan Empereur,Cuiabá,-0.17,3,,2.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,
210,7,luis-castro,5,L. Castro,8.65,263,https://s.sde.globo.com/media/person_role/2022/02/21/3d4eb55c672851b1407085b09c4dfbb4_FORMATO.png,7.29,88037,5,Luís Manuel Ribeiro de Castro,12.47,Luís Castro,Botafogo,0.36,6,,,,,,,,5.0,,,,,,,,,,,,,
211,5,jorge,5,Jorge,0.0,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_Rnoad6D.png,0.0,88065,0,Jorge Marco de Oliveira Moraes,4.0,Jorge,Fluminense,0.0,2,,,,,,,,,,,,,,,,,,,,,
212,6,ivan,5,Ivan,0.0,267,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_qStnmUz.png,0.0,88136,0,Ivan Quaresma da Silva,5.0,Ivan,Vasco,0.0,1,,,,,,,,,,,,,,,,,,,,,
213,6,angel-romero,5,Ã. Romero,0.0,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_CufTSrv.png,0.95,88323,2,Ángel Rodrigo Romero Villamayor,3.64,Ángel Romero,Corinthians,0.0,5,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
214,5,gabriel-dias,5,G. Dias,0.0,267,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_SmDR7cT.png,0.0,88368,0,Gabriel Dias de Oliveira,3.0,Gabriel Dias,Vasco,0.0,2,,,,,,,,,,,,,,,,,,,,,
215,7,ayrton-lucas,5,A. Lucas,8.1,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_P9K1v1H.png,6.5,88393,5,Ayrton Lucas Dantas de Medeiros,15.64,Ayrton Lucas,Flamengo,0.47,2,,7.0,7.0,2.0,1.0,8.0,1.0,,,,,,,,1.0,2.0,,,,,
216,7,aderlan,5,Aderlan,9.4,280,https://s.sde.globo.com/media/person_role/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_FORMATO.png,4.58,88423,4,Aderlan de Lima Silva,9.12,Aderlan,Bragantino,1.45,2,,13.0,8.0,,2.0,3.0,,,1.0,,,,,,,,1.0,,,,
217,6,lucas-crispim,5,L. Crispim,1.2,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_EvxhSX5.png,1.2,88597,1,Lucas de Figueiredo Crispim,4.42,Lucas Crispim,Fortaleza,-1.58,4,,1.0,,,,,,,,,,,,,,,,,,,
218,6,marcelino-moreno,5,M. Moreno,1.5,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_S4cMFFx.png,1.0,88857,2,Damián Marcelino Moreno,2.99,Marcelino Moreno,Coritiba,0.06,4,,,,,,4.0,,,,,,,,,,,,,,,
219,6,luan-polli,5,L. Polli,0.0,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_gZl1v6O.png,0.0,88916,0,Luan Polli Gomes,4.0,Luan Polli,Coritiba,0.0,1,,,,,,,,,,,,,,,,,,,,,
220,6,iago-maidana,5,I. Maidana,0.5,327,https://s.sde.globo.com/media/person_role/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,0.0,89226,4,Iago Justen Maidana Martins,2.09,Iago Maidana,América-MG,0.01,3,,1.0,4.0,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,
221,6,gerson,5,Gerson,0.0,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_UpueHtq.png,7.35,89256,2,Gerson Santos da Silva,11.81,Gerson,Flamengo,0.0,4,,,8.0,,1.0,5.0,1.0,,1.0,,2.0,,,,1.0,,,,,,
222,5,joao-pedro,5,J. Pedro,0.0,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ux7O1sm.png,10.0,89273,2,João Pedro Maturano dos Santos,14.19,João Pedro,Grêmio,0.0,2,,5.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,
223,7,william,5,William,2.3,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_mkEok8F.png,5.82,89275,5,Willian de Asevedo Furtado,8.63,William,Cruzeiro,-0.57,2,,15.0,10.0,,2.0,7.0,,,,1.0,,,,,,2.0,,,,,
224,6,igor-rabello,5,I. Rabello,0.0,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_JxE36o1.png,0.0,89493,0,Igor Rabello da Costa,5.0,Igor Rabello,Atlético-MG,0.0,3,,,,,,,,,,,,,,,,,,,,,
225,5,thiago-maia,5,T. Maia,0.0,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_yDq9MVW.png,2.57,89637,4,Thiago Maia Alencar,7.03,Thiago Maia,Flamengo,0.0,4,,10.0,4.0,,,1.0,,,,1.0,,,,,,,,,,,
226,7,iury-castilho,5,I. Castilho,0.0,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_WoJbpFR.png,2.45,89695,2,Iury Lirio Freitas de Castilho,3.54,Iury Castilho,Cuiabá,0.0,5,,1.0,2.0,2.0,,4.0,,,,,1.0,,,,,,,,,,
227,7,calleri,5,Calleri,1.3,276,https://s.sde.globo.com/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,6.95,89840,4,Jonathan Calleri,15.01,Calleri,São Paulo,-1.47,5,,,14.0,2.0,4.0,13.0,2.0,,1.0,1.0,1.0,,,,,,,,,,
228,7,cristaldo,5,Cristaldo,8.1,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_Sywtl9T.png,6.66,89846,5,Franco Cristaldo,11.1,Cristaldo,Grêmio,-0.4,4,,8.0,1.0,4.0,1.0,9.0,1.0,,1.0,,1.0,,,,1.0,,,,,,
229,6,dodi,5,Dodi,5.3,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_a0W192c.png,1.85,89883,4,Douglas Moreira Fagundes,4.08,Dodi,Santos,0.76,4,,7.0,5.0,,,7.0,,,,3.0,,,,,,,,,,,
230,7,roger-guedes,5,R. Guedes,2.3,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_39SGFR6.png,7.4,89898,5,Róger Krug Guedes,15.77,Róger Guedes,Corinthians,-1.66,5,,2.0,4.0,4.0,10.0,18.0,2.0,,,2.0,,,,,,,,,,,
231,6,everton-galdino,5,E. Galdino,1.7,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_TtRmr2d.png,4.2,89918,5,Everton Galdino Moreira,5.7,Everton Galdino,Grêmio,-0.71,5,,4.0,1.0,,,3.0,2.0,,,1.0,,,,,,,,,,,
232,7,mendoza,5,Mendoza,14.1,277,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_fdX9HMF.png,12.9,90031,3,John Stiven Mendoza Valencia,15.1,Mendoza,Santos,2.12,5,,5.0,2.0,1.0,1.0,9.0,2.0,,2.0,,2.0,,,,1.0,,,,,,
233,7,bruno-pacheco,5,B. Pacheco,6.3,356,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_PYjs4Li.png,5.36,90061,5,Bruno de Jesus Pacheco,9.22,Bruno Pacheco,Fortaleza,1.04,2,,8.0,8.0,1.0,3.0,4.0,,,1.0,1.0,,,,,,2.0,,,,,
234,6,rai-ramos,5,R. Ramos,5.1,276,https://s.sde.globo.com/media/person_role/2023/04/15/photo_FORMATO_p3UWrBW.png,4.67,90232,3,Raí dos Reis Ramos,6.03,Raí Ramos,São Paulo,0.35,2,,3.0,3.0,1.0,2.0,1.0,,,,2.0,,,,,,2.0,,,,,
235,6,bruno-henrique,5,B. Henrique,1.3,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_PsLr2Kh.png,1.13,90285,3,Bruno Henrique Pinto,5.93,Bruno Henrique,Flamengo,-0.76,5,,3.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,
236,6,jailson,5,Jailson,0.0,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_borikKg.png,0.0,90290,0,Jaílson Marques Siqueira,6.0,Jailson,Palmeiras,0.0,4,,,,,,,,,,,,,,,,,,,,,
237,5,pedro-rocha,5,P. Rocha,0.0,356,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO_wjBokpm.png,0.0,90302,0,Pedro Rocha Neves,5.0,Pedro Rocha,Fortaleza,0.0,5,,,,,,,,,,,,,,,,,,,,,
238,5,david,5,David,0.0,276,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_zc5jjjt.png,0.2,90309,1,David Correa da Fonseca,4.0,David,São Paulo,0.0,5,,,1.0,,,1.0,,,,,,,,,,,,,,,
239,2,rezende,5,Rezende,0.0,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_ZCpbjlh.png,3.23,90449,4,Júlio César Rezende de Miranda,6.93,Rezende,Bahia,0.0,4,,9.0,4.0,,1.0,5.0,,,,,,,,,,,,,,,
240,6,diego-goncalves,5,D. Gonçalves,3.7,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_eh2bZ7u.png,1.15,90540,4,Diego Gonçalves,2.42,Diego Gonçalves,Goiás,0.66,5,,,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,
241,6,mateus-claus,5,M. Claus,0.0,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_UPFwDzZ.png,0.0,90590,0,Mateus Eduardo Claus,3.0,Mateus Claus,Bahia,0.0,1,,,,,,,,,,,,,,,,,,,,,
242,7,fabricio-bruno,5,F. Bruno,5.0,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_zrQ4flU.png,4.64,90768,5,Fabrício Bruno Soares de Faria,9.84,Fabrício Bruno,Flamengo,0.21,3,,6.0,4.0,1.0,,4.0,,,1.0,1.0,,,,,,2.0,,,,,
243,3,everaldo,5,Everaldo,-0.1,327,https://s.sde.globo.com/media/person_role/2022/02/25/561f3ca4238e82e1b2e1479a1a66c551_FORMATO.png,6.1,91151,5,Everaldo Silva do Nascimento,9.43,Everaldo,América-MG,-1.56,5,,7.0,3.0,2.0,3.0,11.0,1.0,,1.0,3.0,3.0,,,,,,,1.0,,,
244,7,pk,5,PK,2.5,1371,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_kfJYHxI.png,1.7,91190,4,Ítaro Patric Cardoso Calmon,4.29,PK,Cuiabá,0.38,2,,8.0,8.0,,2.0,2.0,,,,,,,,,,,1.0,,,,
245,7,eder,5,Éder,2.9,327,https://s.sde.globo.com/media/person_role/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_FORMATO.png,0.97,91203,4,Éder Ferreira Graminho,3.13,Éder,América-MG,0.33,3,,8.0,10.0,,1.0,1.0,,,,4.0,,,,,,,,,,,
246,2,carballo,5,Carballo,-0.6,284,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_NYg6Ymv.png,-0.6,91254,1,Felipe Ignacio Carballo Ares,3.97,Carballo,Grêmio,-2.03,4,,,2.0,,,,,,,,,,,,,,,,,,
247,7,lucas-perri,5,L. Perri,9.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_83wBpb6.png,6.4,91260,5,Lucas Estella Perri,10.43,Lucas Perri,Botafogo,0.92,1,,,,,,,,,,,,26.0,4.0,,,2.0,,,,,
248,7,erick-pulgar,5,E. Pulgar,2.4,262,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_xuM4Nls.png,2.3,91473,2,Erick Antonio Pulgar Farfán,3.48,Erick Pulgar,Flamengo,0.08,4,,6.0,7.0,,,1.0,,,,1.0,,,,,,,,,,,
249,7,arboleda,5,Arboleda,0.0,276,https://s.sde.globo.com/media/person_role/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,6.0,91573,3,Robert Abel Arboleda Escobar,10.36,Arboleda,São Paulo,0.0,3,,6.0,,,1.0,,,,,,,,,,,2.0,,,,,
250,7,rony,5,Rony,1.6,275,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_eJOedW8.png,0.9,91607,3,Ronielson da Silva Barbosa,9.09,Rony,Palmeiras,-0.57,5,,,2.0,1.0,1.0,3.0,,,,,2.0,,,,,,,,,,
251,7,adryelson,5,Adryelson,5.0,263,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3WVFnva.png,2.62,91664,5,Adryelson Shawann Lima Silva,4.96,Adryelson,Botafogo,0.27,3,,2.0,1.0,,,2.0,,,,,,,,,,2.0,,,,,
252,6,matheus-jussa,5,M. Jussa,0.0,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vMaiFUT.png,-1.0,91689,1,Matheus Isaías dos Santos,2.22,Matheus Jussa,Cruzeiro,0.0,4,,,,,,,,,,1.0,,,,,,,,,,,
253,7,marlon,5,Marlon,9.4,283,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png,9.52,91706,5,Marlon Rodrigues Xavier,14.87,Marlon,Cruzeiro,0.71,2,,28.0,5.0,,,3.0,,,1.0,1.0,,,,,,2.0,,,,,
254,7,nino,5,Nino,5.8,266,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_U5c1E7V.png,6.48,91708,5,Marcílio Florêncio Mota Filho,13.38,Nino,Fluminense,-0.13,3,,2.0,2.0,,2.0,6.0,1.0,,,,,,,,,3.0,,1.0,,,
255,6,matheus-alves,5,M. Alves,0.0,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_voSytVs.png,0.0,91712,0,Matheus Alves da Silva Cardoso,2.0,Matheus Alves,Goiás,0.0,1,,,,,,,,,,,,,,,,,,,,,
256,6,felipe,5,Felipe,0.0,290,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_ITYlLkP.png,0.0,91733,0,Luiz Antonio Ferreira Rodrigues,4.0,Felipe,Goiás,0.0,4,,,,,,,,,,,,,,,,,,,,,
257,7,david-duarte,5,D. Duarte,0.0,265,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0ibQkD2.png,3.88,91772,4,David de Duarte Macedo,4.75,David Duarte,Bahia,-1.28,3,,2.0,3.0,,,2.0,1.0,,,,,,,,,1.0,,,,,
258,6,ze-ivaldo,5,Z. Ivaldo,0.0,293,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ZOxQ99E.png,2.2,91866,2,José Ivaldo Almeida Silva,4.7,Zé Ivaldo,Athlético-PR,0.0,3,,,2.0,,,,,,,,,,,,,1.0,,,,,
259,6,pavon,5,Pavón,21.1,282,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_U1jXQaU.png,5.98,91908,5,Cristian David Pavón,9.44,Pavón,Atlético-MG,4.55,5,,6.0,3.0,2.0,4.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,
260,7,odair-hellmann,5,O. Hellmann,10.26,277,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_TpUTE4E.png,5.99,92273,5,Odair Hellmann,10.18,Odair Hellmann,Santos,1.54,6,,,,,,,,2.0,,,,,,,,,,,,,
261,7,bruno-viana,5,B. Viana,2.9,294,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_kVhXG72.png,1.65,92291,4,Bruno Viana Willemen da Silva,3.09,Bruno Viana,Coritiba,0.69,3,,6.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
262,5,raul,5,Raul,0.0,280,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,0.0,92496,0,Raul Lô Gonçalves,5.0,Raul,Bragantino,0.0,4,,,,,,,,,,,,,,,,,,,,,
263,7,deyverson,5,Deyverson,0.5,1371,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,1.42,92708,5,Deyverson Brum Silva Acosta,4.1,Deyverson,Cuiabá,-0.2,5,,1.0,4.0,1.0,3.0,6.0,,,,2.0,5.0,,,,,,,1.0,,,
264,7,bruno-rodrigues,5,B. Rodrigues,2.2,283,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,7.22,92811,5,Bruno Rafael Rodrigues do Nascimento,11.46,Bruno Rodrigues,Cruzeiro,-0.63,5,,4.0,6.0,6.0,7.0,9.0,2.0,,,,2.0,,,,1.0,,,1.0,,1.0,
265,6,junior-moraes,5,J. Moraes,0.0,264,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ocUzKxZ.png,0.2,93014,1,Aluísio Chaves Ribeiro Moraes Júnior,2.06,Júnior Moraes,Corinthians,0.0,5,,,1.0,,,1.0,,,,,,,,,,,,,,,
