,atletas.media_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.status_id,atletas.variacao_num,atletas.pontos_num,atletas.nome,atletas.clube_id,atletas.apelido_abreviado,atletas.posicao_id,atletas.clube.id.full.name,atletas.rodada_id,DS,FC,FS,CA,FD,FF,G,PS,SG,I,V,A,FT,CV,DE,GS,DP,PC,PP,GC
277,0.63,marcinho,6,Marcinho,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,-0.12,93797,2.58,3,-0.3,-0.4,Márcio Almeida de Oliveira,327,Marcinho,2,América-MG,8,7.0,8.0,,3.0,,1.0,,,,,,,,,,,,,,
278,1.8,keiller,5,Keiller,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,1.12,93834,4.65,6,0.0,0.0,Keiller da Silva Nunes,285,Keiller,1,Internacional,8,,,,,,,,,,,,,,,12.0,10.0,1.0,,,
279,4.18,cleiton,4,Cleiton,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,3.56,93882,5.18,7,0.07,6.0,Cleiton Schwengber,280,Cleiton,1,Bragantino,8,,1.0,,2.0,,,,,2.0,,,,,1.0,12.0,3.0,,,,
280,2.97,matheusinho,3,Matheusinho,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,2.58,93886,4.84,6,0.0,0.0,Matheus Leonardo Sales Cardoso,327,Matheusinho,4,América-MG,8,2.0,1.0,5.0,,3.0,1.0,,,,1.0,,,,,,,,,,
281,0.26,breno-lopes,5,Breno Lopes,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,0.38,93988,2.31,6,0.04,0.5,Breno Henrique Vasconcelos Lopes,275,B. Lopes,5,Palmeiras,8,,,3.0,,,,,,,2.0,,,,,,,,,,
282,6.67,john-victor,3,John Victor,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,5.28,94044,7.31,7,0.37,9.0,John Victor Maciel Furtado,285,J. Victor,1,Internacional,8,,,,,,,,,2.0,,,,,,11.0,1.0,,,,
283,5.92,matheus-fernandes,8,Matheus Fernandes,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,0.83,94067,11.9,7,-0.51,1.1,Matheus Fernandes Siqueira,280,M. Fernandes,4,Bragantino,8,27.0,15.0,5.0,2.0,3.0,3.0,1.0,,,,,1.0,,,,,,,,
284,2.07,maycon,6,Maycon,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,1.21,94154,4.19,7,0.04,1.9,Maycon de Andrade Barberan,264,Maycon,4,Corinthians,8,9.0,5.0,1.0,,1.0,2.0,,,,2.0,,,,,,,,,,
285,4.35,guilherme,6,Guilherme,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,1.41,94207,6.85,6,-0.13,2.2,Guilherme Augusto Vieira dos Santos,356,Guilherme,5,Fortaleza,8,5.0,4.0,11.0,1.0,6.0,2.0,,,,,,1.0,1.0,,,,,,,
286,0.0,dada-belmonte,0,Dadá Belmonte,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,9.64,94263,7.0,6,0.0,0.0,Adaílson Freire Pereira da Silva,327,D. Belmonte,4,América-MG,8,,,,,,,,,,,,,,,,,,,,
287,10.42,raphael-veiga,6,Raphael Veiga,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,0.7,94509,19.08,3,-0.38,0.9,Raphael Cavalcante Veiga,275,R. Veiga,4,Palmeiras,8,6.0,9.0,14.0,3.0,6.0,6.0,4.0,,,,,2.0,,,,,,,,
288,3.54,oliveira,7,Oliveira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,1.52,94514,8.33,7,0.01,2.4,Lucas da Cruz Oliveira,283,Oliveira,3,Cruzeiro,8,6.0,4.0,10.0,2.0,,1.0,1.0,,2.0,,,,,1.0,,,,,,
289,4.03,pedro,6,Pedro,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,0.99,94583,12.07,7,0.0,1.5,Pedro Guilherme Abreu dos Santos,262,Pedro,5,Flamengo,8,3.0,4.0,1.0,,3.0,1.0,2.0,1.0,,1.0,,,,,,,,,,
290,1.85,jhegson-mendez,2,Jhegson Méndez,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,1.98,94786,4.95,6,0.0,0.0,Jhegson Sebastián Méndez Carabalí,276,J. Méndez,4,São Paulo,8,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
291,1.72,battaglia,6,Battaglia,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,3.14,94845,5.29,7,0.92,5.3,Rodrigo Andrés Battaglia,282,Battaglia,4,Atlético-MG,8,6.0,9.0,8.0,1.0,1.0,2.0,,,,,,,,,,,,,,
292,5.79,eduardo-coudet,8,Eduardo Coudet,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_K9oIOl5.png,1.98,94853,11.05,7,-0.23,3.15,Eduardo Germán Coudet,282,E. Coudet,6,Atlético-MG,8,,,,,,,,,,,4.0,,,,,,,,,
293,0.9,lucas-fernandes,6,Lucas Fernandes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,1.93,94931,3.14,6,0.43,3.2,Lucas Fernandes da Silva,263,L. Fernandes,4,Botafogo,8,1.0,10.0,2.0,1.0,2.0,6.0,,,,,,,,,,,,,,
294,6.75,juninho-capixaba,7,Juninho Capixaba,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,11.16,94968,11.12,7,2.69,19.2,Luis Antônio da Rocha Júnior,280,J. Capixaba,2,Bragantino,8,16.0,15.0,6.0,3.0,1.0,3.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,
295,-0.3,nicolas,2,Nicolas,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,1.02,95127,3.02,6,0.0,0.0,Nicolas Vichiatto da Silva,327,Nicolas,2,América-MG,8,,2.0,,,,,,,,,,,,,,,,,,
296,0.0,orejuela,0,Orejuela,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ReeiLCz.png,5.38,95352,4.0,6,0.0,0.0,Luis Manuel Orejuela García,276,Orejuela,2,São Paulo,8,,,,,,,,,,,,,,,,,,,,
297,0.0,igor-vinicius,0,Igor Vinícius,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,8.22,95466,6.0,5,0.0,0.0,Igor Vinícius de Souza,276,I. Vinícius,2,São Paulo,8,,,,,,,,,,,,,,,,,,,,
298,4.67,raniele,8,Raniele,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,2.86,95556,11.91,7,0.31,4.7,Raniele Almeida Melo,1371,Raniele,4,Cuiabá,8,16.0,5.0,13.0,2.0,2.0,6.0,1.0,,,,,,,,,,,,,
299,0.0,marcelo-benevenuto,0,Marcelo Benevenuto,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,9.64,95638,7.0,5,0.0,0.0,Marcelo da Conceição Benevenuto Malaquias,356,M. Benevenuto,3,Fortaleza,8,,,,,,,,,,,,,,,,,,,,
300,1.18,lucas-kal,5,Lucas Kal,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,2.91,95662,3.31,7,0.97,4.9,Lucas Kal Schenfeld Progioli,327,L. Kal,4,América-MG,8,5.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
301,4.03,nathan-silva,3,Nathan Silva,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wWDrucr.png,0.57,95794,4.5,6,-0.75,0.8,Nathanael Ananias da Silva,282,N. Silva,3,Atlético-MG,8,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,
302,7.24,artur,8,Artur,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,5.36,95799,12.07,7,1.42,9.0,Artur Victor Guimarães,275,Artur,5,Palmeiras,8,8.0,5.0,13.0,,3.0,6.0,3.0,,,1.0,,1.0,2.0,,,,,,,
303,4.27,machado,8,Machado,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,2.0,96089,6.53,7,-0.05,3.2,Luiz Filipe da Rosa Machado - Felipe,283,Machado,4,Cruzeiro,8,9.0,7.0,4.0,,5.0,3.0,,,,,,3.0,,,,,,,,
304,7.14,lima,8,Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,4.61,96340,12.55,7,0.87,7.7,Vinicius Moreira de Lima,266,Lima,4,Fluminense,8,13.0,9.0,24.0,,6.0,5.0,2.0,,,,,1.0,,,,,,,,
305,0.0,allan,0,Allan,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AuDILu6.png,12.48,96652,9.0,6,0.0,0.0,Allan Rodrigues de Souza,282,Allan,4,Atlético-MG,8,,,,,,,,,,,,,,,,,,,,
306,4.28,bustos,4,Bustos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,3.26,96678,6.99,5,0.0,0.0,Fabricio Tomás Bustos Sein,285,Bustos,2,Internacional,8,6.0,1.0,4.0,,2.0,1.0,,,1.0,,,,,,,,,,,
307,3.12,saravia,5,Saravia,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,0.14,96725,5.94,6,-0.69,0.0,Renzo Saravia,282,Saravia,2,Atlético-MG,8,9.0,8.0,6.0,2.0,1.0,,,,1.0,,,,,,,,,,,
308,0.0,atuesta,0,Atuesta,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,6.8,96754,5.0,5,0.0,0.0,Eduard Andrés Atuesta Velasco,275,Atuesta,4,Palmeiras,8,,,,,,,,,,,,,,,,,,,,
309,8.3,dudu,1,Dudu,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,6.99,97133,6.04,6,0.0,0.0,Luís Eduardo Marques dos Santos,356,Dudu,2,Fortaleza,8,3.0,1.0,,,,,,,1.0,,,,,,,,,,,
310,4.08,villasanti,5,Villasanti,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,1.63,97145,4.92,7,-0.88,2.6,Mathías Adalberto Villasanti Rolón,284,Villasanti,4,Grêmio,8,10.0,10.0,6.0,2.0,2.0,,1.0,,,,,,,,,,,,,
311,1.68,alesson,5,Alesson,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,0.11,97321,2.6,7,-0.41,0.0,Alesson dos Santos Batista,290,Alesson,5,Goiás,8,6.0,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,
312,0.0,gustavo-mosquito,0,Gustavo Mosquito,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,6.8,97450,5.0,5,0.0,0.0,Gustavo Henric da Silva,264,G. Mosquito,5,Corinthians,8,,,,,,,,,,,,,,,,,,,,
313,0.0,jori,0,Jori,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,3.96,97453,3.0,6,0.0,0.0,Joriwinnyson Santos dos Anjos Rodrigues,327,Jori,1,América-MG,8,,,,,,,,,,,,,,,,,,,,
314,6.6,marcal,5,Marçal,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,3.76,97468,10.84,3,-0.12,6.3,Fernando Marçal de Oliveira,263,Marçal,2,Botafogo,8,15.0,8.0,6.0,3.0,,3.0,,,3.0,,,,,,,,,,,
315,3.77,murilo,3,Murilo,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,7.38,97653,11.05,5,0.0,0.0,Murilo Cerqueira Paim,275,Murilo,3,Palmeiras,8,4.0,5.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
316,5.0,reynaldo,1,Reynaldo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,5.09,97768,4.34,6,0.0,0.0,Reynaldo César Moraes,283,Reynaldo,3,Cruzeiro,8,,,,,,,,,1.0,,,,,,,,,,,
317,0.0,leo-ortiz,0,Léo Ortiz,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,12.48,97867,9.0,5,0.0,0.0,Leonardo Rech Ortiz,280,L. Ortiz,3,Bragantino,8,,,,,,,,,,,,,,,,,,,,
318,2.13,matheus-bahia,3,Matheus Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,0.92,97899,3.92,5,0.0,0.0,Matheus Bahia Santos,265,M. Bahia,2,Bahia,8,2.0,5.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
319,2.1,vitao,6,Vitão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,2.18,97900,5.16,5,0.0,0.0,Vitor Eduardo da Silva Matos,285,Vitão,3,Internacional,8,6.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
320,0.23,marcos-vinicius,3,Marcos Vinícius,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_ZD0eKFv.png,-0.33,97969,1.12,6,0.0,0.0,Marcos Vinícius da Silva Santos,294,M. Vinícius,2,Coritiba,8,2.0,2.0,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,
321,0.0,jhonata-varela,0,Jhonata Varela,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,3.96,97993,3.0,5,0.0,0.0,Jhonata Varela da Silva,284,J. Varela,4,Grêmio,8,,,,,,,,,,,,,,,,,,,,
322,4.49,erick,7,Erick,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,2.45,98022,6.48,7,-0.87,4.0,Erick Luis Conrado de Carvalho,293,Erick,4,Athlético-PR,8,9.0,14.0,5.0,2.0,5.0,3.0,1.0,,,1.0,,1.0,1.0,,,,,,,
323,1.9,alemao,6,Alemão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ymwr1lY.png,1.84,98219,6.64,6,0.45,3.0,Alexandre Zurawski,285,Alemão,5,Internacional,8,5.0,7.0,8.0,2.0,2.0,4.0,,,,1.0,,,,,,,,,,
324,3.4,pedro-raul,7,Pedro Raul,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,1.4,98225,6.24,7,0.0,0.0,Pedro Raul Garay da Silva,267,P. Raul,5,Vasco,8,2.0,7.0,6.0,3.0,4.0,4.0,2.0,,,5.0,,,,,,,,,,
325,1.63,kanu,6,Kanu,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,0.12,98484,4.0,7,-0.25,0.0,Victor Hugo Soares dos Santos,265,Kanu,3,Bahia,8,7.0,7.0,5.0,1.0,,,,,1.0,,,,,1.0,,,,,,
326,0.0,vinicius-barreta,0,Vinícius Barreta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,1.12,98496,1.0,6,0.0,0.0,Vinícius Teodoro Barreta Melo,1371,V. Barreta,1,Cuiabá,8,,,,,,,,,,,,,,,,,,,,
327,6.58,di-placido,8,Di Placido,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,7.28,98605,10.09,7,1.1,12.4,Leonel Di Placido,263,D. Placido,2,Botafogo,8,21.0,7.0,1.0,2.0,1.0,,,,4.0,1.0,,2.0,,,,,,,,
328,1.05,kuscevic,4,Kuscevic,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,0.16,98619,2.99,7,-0.71,0.1,Benjamín Kuščević Jaramillo,294,Kuscevic,3,Coritiba,8,5.0,7.0,3.0,2.0,,1.0,,,,,,,,,,,,,,
329,0.0,pedrinho,1,Pedrinho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,7.02,98706,5.16,5,0.0,0.0,Pedro Victor Delmino da Silva,282,Pedrinho,4,Atlético-MG,8,,,,,,,,,,,,,,,,,,,,
330,3.7,carabajal,2,Carabajal,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,3.44,98723,4.36,6,0.0,0.0,Horacio Gabriel Carabajal,267,Carabajal,4,Vasco,8,1.0,3.0,1.0,,,2.0,,,,,,1.0,,,,,,,,
331,2.6,cuello,3,Cuello,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,0.74,98909,3.25,6,-0.41,1.1,Tomás Esteban Cuello,293,Cuello,5,Athlético-PR,8,2.0,5.0,5.0,,3.0,1.0,,,,,,,,,,,,,,
332,1.2,gabriel,8,Gabriel,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,1.32,98976,3.43,6,0.36,2.1,Gabriel Neves Perdomo,276,Gabriel,4,São Paulo,8,10.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,
333,1.55,lucas-braga,4,Lucas Braga,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,1.2,99119,3.64,6,0.0,0.0,Lucas Braga Ribeiro,277,L. Braga,5,Santos,8,4.0,4.0,6.0,1.0,,1.0,,,,2.0,,,,,,,,,,
334,4.2,puma-rodriguez,7,Puma Rodríguez,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,3.51,99213,7.04,7,0.0,0.0,José Luis Rodríguez Bebanz,267,P. Rodríguez,2,Vasco,8,19.0,8.0,5.0,1.0,3.0,5.0,,,,1.0,,,,,,,,,,
335,2.37,rodrigo-fernandez,7,Rodrigo Fernández,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,0.59,99214,4.62,7,-0.47,0.8,Rodrigo Fernández Cedrés,277,R. Fernández,4,Santos,8,15.0,16.0,4.0,3.0,1.0,4.0,,,,,,,,,,,,,,
336,3.01,pochettino,8,Pochettino,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,0.15,99267,5.88,7,-1.47,0.0,Tomás Pochettino,356,Pochettino,4,Fortaleza,8,4.0,1.0,8.0,,3.0,5.0,1.0,,,,,,,,,,,,,
337,3.98,morelli,5,Morelli,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,0.39,99412,5.92,6,0.0,0.0,Everton Morelli Casimiro,290,Morelli,4,Goiás,8,11.0,5.0,12.0,,,3.0,,,,2.0,,,,,,,,,,
338,2.72,baralhas,5,Baralhas,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,1.96,99440,5.11,7,0.0,0.0,Gabriel Baralhas dos Santos,285,Baralhas,4,Internacional,8,9.0,5.0,3.0,,1.0,2.0,,,,,,,,,,,,,,
339,3.22,arias,7,Arias,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,4.03,99815,9.43,7,0.91,6.8,Jhon Adolfo Arias Andrade,266,Arias,4,Fluminense,8,13.0,13.0,18.0,1.0,2.0,1.0,,,,4.0,,,,,,,,,,
340,5.46,paulinho,7,Paulinho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,1.37,99818,9.8,7,-1.36,2.1,Paulo Henrique Sampaio Filho,282,Paulinho,5,Atlético-MG,8,9.0,1.0,2.0,,7.0,3.0,2.0,,,1.0,,,,,,,,,,
341,2.53,alan-franco,3,Alan Franco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,-0.81,99889,4.08,6,-1.5,-1.6,Alan Javier Franco,276,A. Franco,3,São Paulo,8,4.0,4.0,,1.0,,,,,1.0,,,,,,,,,,,
342,-0.4,jhonny-lucas,2,Jhonny Lucas,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KkK6lCf.png,0.38,99994,0.66,6,0.0,0.0,Jhonny Lucas Flora Barboza,290,J. Lucas,4,Goiás,8,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
343,2.71,zaracho,8,Zaracho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,-0.14,100079,6.19,3,-0.49,-0.5,Federico Matías Javier Zaracho,282,Zaracho,4,Atlético-MG,8,16.0,16.0,9.0,3.0,1.0,2.0,,,,,,,1.0,,,,,,,
344,1.6,igor-gomes,4,Igor Gomes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,1.88,100084,5.01,2,0.36,3.1,Igor Silveira Gomes,282,I. Gomes,4,Atlético-MG,8,6.0,5.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,
345,-0.4,luis-segovia,2,Luis Segovia,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,0.56,100453,2.04,6,0.0,0.0,Luis Geovanny Segovia Vega,263,L. Segovia,3,Botafogo,8,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
346,2.69,yuri-alberto,8,Yuri Alberto,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,3.34,100652,9.17,7,0.84,5.6,Yuri Alberto Monteiro da Silva,264,Y. Alberto,5,Corinthians,8,1.0,13.0,10.0,,3.0,4.0,1.0,,,6.0,,1.0,,,,,,,,
347,2.02,liziero,6,Liziero,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_NUUHkjY.png,1.1,100761,4.06,7,-0.09,1.7,Igor Matheus Liziero Pereira,294,Liziero,4,Coritiba,8,11.0,7.0,4.0,1.0,,,,,,,,,,,,,,,,
348,0.0,brenno,0,Brenno,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,8.22,100830,6.0,6,0.0,0.0,Brenno Oliveira Fraga Costa,284,Brenno,1,Grêmio,8,,,,,,,,,,,,,,,,,,,,
349,0.0,lucas-esteves,0,Lucas Esteves,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ob9K3n3.png,3.96,100846,3.0,6,0.0,0.0,Lucas Esteves de Souza,356,L. Esteves,2,Fortaleza,8,,,,,,,,,,,,,,,,,,,,
350,0.0,luan-candido,0,Luan Cândido,https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png,13.9,100848,10.0,6,0.0,0.0,Luan Cândido de Almeida,280,L. Cândido,2,Bragantino,8,,,,,,,,,,,,,,,,,,,,
351,3.49,ronald-lopes,7,Ronald Lopes,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_NG6iAvU.png,3.4,100969,5.39,7,1.03,5.7,Ronald dos Santos Lopes,1371,R. Lopes,4,Cuiabá,8,10.0,4.0,8.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,
352,5.0,junior-santos,8,Júnior Santos,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_20JkUu3.png,6.35,101002,8.9,7,1.22,10.8,José Antonio dos Santos Júnior,263,J. Santos,5,Botafogo,8,10.0,14.0,10.0,,4.0,7.0,2.0,1.0,,2.0,,,,,,,,,,
353,4.09,diego,8,Diego,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_50P80kB.png,3.08,101027,7.05,7,0.59,5.1,Jackson Diego Ibrahim Fagundes,290,Diego,4,Goiás,8,13.0,6.0,24.0,2.0,,5.0,,,,1.0,,1.0,,,,,,,,
354,6.0,vitor-jacare,7,Vitor Jacaré,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_GdFbYPn.png,1.74,101201,11.67,7,-0.92,2.7,Francisco Vítor Silva Costa,265,V. Jacaré,5,Bahia,8,21.0,15.0,9.0,3.0,2.0,8.0,1.0,,,,,,1.0,,,,,,,
355,6.05,alef-manga,4,Alef Manga,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_o07AeW3.png,4.84,101254,10.37,6,0.0,0.0,Alef Mangueira Severino Pereira,294,A. Manga,5,Coritiba,8,5.0,6.0,4.0,1.0,5.0,4.0,,,,2.0,,2.0,,,,,,,,
356,0.0,ferreira,0,Ferreira,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,13.9,101290,10.0,6,0.0,0.0,Aldemir dos Santos Ferreira,284,Ferreira,5,Grêmio,8,,,,,,,,,,,,,,,,,,,,
357,2.85,ademir,8,Ademir,https://s.sde.globo.com/media/person_role/2023/04/02/photo_FORMATO_AYMEKre.png,0.43,101314,5.46,6,-0.59,0.5,Ademir da Silva Santos Júnior,265,Ademir,5,Bahia,8,3.0,10.0,25.0,2.0,2.0,2.0,1.0,,,3.0,,,,,,,,,,
358,4.8,guga,7,Guga,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_XX1WP8Y.png,1.29,101319,8.52,2,-0.52,2.0,Cláudio Rodrigues Gomes,266,Guga,2,Fluminense,8,9.0,5.0,9.0,1.0,,1.0,,,3.0,,,1.0,,,,,,,,
359,3.12,wallisson,5,Wallisson,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_htrMBar.png,2.87,101405,3.89,7,0.22,4.8,Wallisson Luiz Alves Máximo,283,Wallisson,4,Cruzeiro,8,8.0,7.0,5.0,,2.0,4.0,,,,,,,,,,,,,,
360,10.5,pepe,1,Pepê,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ey2Asrl.png,8.34,101573,7.23,5,0.0,0.0,João Pedro Vilardi Pinto,284,Pepê,4,Grêmio,8,6.0,,5.0,,,1.0,,,,,,,,,,,,,,
361,0.0,hugo-souza,0,Hugo Souza,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_4hEknPp.png,3.96,101574,3.0,6,0.0,0.0,Hugo de Souza Nogueira,262,H. Souza,1,Flamengo,8,,,,,,,,,,,,,,,,,,,,
362,2.03,robson-bambu,7,Robson Bambu,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_duKaGjT.png,0.23,101579,3.4,2,0.0,0.0,Robson Alves de Barros,267,R. Bambu,3,Vasco,8,9.0,6.0,13.0,2.0,,1.0,,,,1.0,,,,,,,,,,
363,3.13,hugo-moura,6,Hugo Moura,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xmqFuth.png,3.6,101594,6.76,2,0.0,0.0,Hugo Moura Arruda da Silva,293,H. Moura,4,Athlético-PR,8,15.0,5.0,5.0,1.0,,1.0,,,,,,,,,,,,,,
364,0.0,alex,0,Alex,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_cgyweD5.png,3.96,101600,3.0,6,0.0,0.0,Alex de Oliveira Nascimento,277,Alex,3,Santos,8,,,,,,,,,,,,,,,,,,,,
365,-0.05,philippe-costa,2,Philippe Costa,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_kiizDTZ.png,0.4,101684,1.32,6,0.0,0.0,Philippe Almeida Costa,290,P. Costa,5,Goiás,8,,,,,,,,,,1.0,,,,,,,,,,
