,atletas.clube_id,atletas.preco_num,atletas.status_id,atletas.atleta_id,atletas.media_num,atletas.clube.id.full.name,atletas.pontos_num,atletas.nome,atletas.apelido,atletas.apelido_abreviado,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.jogos_num,atletas.variacao_num,atletas.posicao_id,atletas.slug,DS,FC,FS,PC,SG,CA,DE,GS,CV,DP,GC,FD,FF,G,I,A,PP,PS,FT,V,PI
272,1371,8.27,7,92708,5.51,Cuiabá,3.7,Deyverson Brum Silva Acosta,Deyverson,Deyverson,3.32,True,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,21,19,0.36,5,deyverson,6.0,23.0,37.0,,,4.0,,,,,,10.0,11.0,8.0,18.0,1.0,1.0,,2.0,,
273,283,11.76,2,92811,5.45,Cruzeiro,-0.3,Bruno Rafael Rodrigues do Nascimento,Bruno Rodrigues,B. Rodrigues,0.28,True,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,21,19,-1.07,5,bruno-rodrigues,18.0,14.0,34.0,,,2.0,,,,,,13.0,22.0,3.0,11.0,3.0,1.0,1.0,1.0,,
274,283,3.81,7,92855,2.4,Cruzeiro,1.6,Helibelton Palacios Zapata,Palacios,Palacios,1.62,True,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,21,6,-0.23,2,palacios,7.0,16.0,4.0,,2.0,2.0,,,,,,,1.0,,,,,,,,
275,283,6.41,6,93108,2.66,Cruzeiro,2.0,Mateus da Silva Vital Assumpção,Mateus Vital,M. Vital,1.94,True,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,21,18,0.18,4,mateus-vital,14.0,9.0,16.0,,,,,,,,,7.0,12.0,,1.0,1.0,,,1.0,,
276,264,4.0,5,93236,0.0,Corinthians,0.0,Rafael António Figueiredo Ramos,Rafael Ramos,R. Ramos,1.82,False,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,21,0,0.0,2,rafael-ramos,,,,,,,,,,,,,,,,,,,,,
277,264,8.17,2,93368,1.2,Corinthians,2.3,Lucas Veríssimo da Silva,Lucas Veríssimo,L. Veríssimo,2.12,True,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,21,2,0.12,3,lucas-verissimo,3.0,6.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,
278,277,3.13,7,93372,1.12,Santos,1.7,João Othávio Basso,João Basso,J. Basso,1.69,True,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,21,4,-0.14,3,joao-basso,6.0,4.0,3.0,,,,,,,,1.0,,,,,,,,,,
279,285,10.89,7,93478,3.85,Internacional,0.0,Wanderson Maciel Sousa Campos,Wanderson,Wanderson,2.58,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,21,18,0.0,5,wanderson,15.0,9.0,16.0,,,,,,,,,6.0,6.0,3.0,,2.0,,,,,
280,327,7.07,5,93550,3.96,América-MG,0.0,Martín Nicolás Benítez,Benítez,Benítez,4.08,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,21,9,0.0,4,benitez,8.0,8.0,23.0,,,3.0,,,,,,2.0,6.0,,3.0,2.0,,,1.0,,
281,277,7.25,6,93702,4.0,Santos,0.0,Gabriel de Souza Inocêncio,Gabriel Inocêncio,G. Inocêncio,4.17,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,21,16,0.0,2,gabriel-inocencio,33.0,27.0,10.0,,5.0,2.0,,,,,,2.0,3.0,,1.0,,,,,,
282,267,2.72,6,93716,1.78,Vasco,0.0,Paulo Henrique de Oliveira Alves,Paulo Henrique,P. Henrique,-4.48,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,21,4,0.0,2,paulo-henrique,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
283,294,3.38,6,93787,1.36,Coritiba,0.0,Andrey Ramos do Nascimento,Andrey,Andrey,1.35,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,21,13,0.0,4,andrey,13.0,14.0,8.0,1.0,,4.0,,,,,,3.0,5.0,,1.0,,,,,,
284,263,5.96,7,93790,2.71,Botafogo,5.6,Marlon Rodrigues Freitas,Marlon Freitas,M. Freitas,4.69,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,21,20,0.43,4,marlon-freitas,31.0,13.0,5.0,,,,,,,,,4.0,11.0,,,1.0,,,,,
285,266,2.83,6,93791,1.19,Fluminense,2.5,Daniel Sampaio Simões,Daniel,Daniel,2.28,True,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,21,9,0.43,4,daniel,5.0,2.0,7.0,,,1.0,,,,,,1.0,2.0,,,,,,,,
286,327,3.08,6,93797,1.51,América-MG,0.0,Márcio Almeida de Oliveira,Marcinho,Marcinho,2.18,False,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,21,11,0.0,2,marcinho,17.0,14.0,1.0,,,4.0,,,,,,2.0,2.0,,,,,,,,
287,285,5.89,6,93834,3.21,Internacional,10.0,Keiller da Silva Nunes,Keiller,Keiller,7.98,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,21,7,0.81,1,keiller,,,1.0,,1.0,,21.0,11.0,,1.0,,,,,,,,,,,
288,280,7.06,7,93882,4.45,Bragantino,9.0,Cleiton Schwengber,Cleiton,Cleiton,7.29,True,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,21,16,1.91,1,cleiton,,1.0,3.0,,9.0,3.0,41.0,13.0,1.0,,,,,,,,,,,,
289,327,3.69,6,93886,1.95,América-MG,0.0,Matheus Leonardo Sales Cardoso,Matheusinho,Matheusinho,-5.15,False,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,21,7,0.0,4,matheusinho,4.0,3.0,7.0,,,,,,,,,4.0,2.0,,1.0,,,,,,
290,275,3.9,6,93988,2.95,Palmeiras,1.2,Breno Henrique Vasconcelos Lopes,Breno Lopes,B. Lopes,1.34,True,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,21,15,0.14,5,breno-lopes,4.0,5.0,15.0,,,1.0,,,,,,6.0,2.0,1.0,3.0,3.0,,,1.0,,
291,264,4.79,7,94007,0.4,Corinthians,0.9,Matías Nicolás Rojas Romero,Matías Rojas,M. Rojas,1.06,True,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,21,4,-0.01,4,matias-rojas,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
292,280,12.34,7,94067,5.57,Bragantino,3.0,Matheus Fernandes Siqueira,Matheus Fernandes,M. Fernandes,2.78,True,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,21,19,-0.87,4,matheus-fernandes,67.0,31.0,18.0,,,3.0,,,,,,5.0,6.0,1.0,,2.0,,,,,
293,264,5.98,7,94154,2.99,Corinthians,9.2,Maycon de Andrade Barberan,Maycon,Maycon,7.42,True,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,21,17,0.98,4,maycon,23.0,12.0,3.0,,,2.0,,,,,,5.0,7.0,2.0,2.0,,,,,,
294,356,6.68,7,94207,2.65,Fortaleza,6.3,Guilherme Augusto Vieira dos Santos,Guilherme,Guilherme,5.2,True,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,21,16,0.52,5,guilherme,12.0,9.0,18.0,,,3.0,,,,,,9.0,4.0,,3.0,1.0,,,2.0,,
295,290,4.56,6,94444,2.2,Goiás,1.3,Matheus Barcelos da Silva,Matheus Babi,M. Babi,1.41,True,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,21,4,-0.15,5,matheus-babi,,4.0,5.0,,,2.0,,,,,,,2.0,1.0,1.0,,,,,,
296,275,19.21,7,94509,8.23,Palmeiras,12.9,Raphael Cavalcante Veiga,Raphael Veiga,R. Veiga,10.29,True,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,21,15,0.33,4,raphael-veiga,12.0,22.0,33.0,,,4.0,,,,,,10.0,17.0,7.0,4.0,4.0,1.0,,2.0,,
297,283,8.55,5,94514,3.77,Cruzeiro,0.0,Lucas da Cruz Oliveira,Oliveira,Oliveira,4.57,False,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,21,13,0.0,3,oliveira,16.0,7.0,12.0,,5.0,2.0,,,2.0,,,,1.0,1.0,,,,,,,
298,262,11.21,6,94583,3.64,Flamengo,0.0,Pedro Guilherme Abreu dos Santos,Pedro,Pedro,0.44,True,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,21,17,-0.21,5,pedro,4.0,5.0,6.0,,,,,,,,,7.0,8.0,5.0,2.0,,,1.0,,,
299,276,4.01,6,94786,1.8,São Paulo,0.0,Jhegson Sebastián Méndez Carabalí,Jhegson Méndez,J. Méndez,1.07,False,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,21,6,0.0,4,jhegson-mendez,11.0,8.0,2.0,,,1.0,,,,,,,,,,,,,,,
300,327,1.52,6,94836,-0.75,América-MG,0.0,Esteban Rodrigo Burgos,Burgos,Burgos,0.01,False,https://s.sde.globo.com/media/person_role/2023/07/26/photo_220x220_YiDp5cw.png,21,2,0.0,3,burgos,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,
301,282,4.69,3,94845,1.55,Atlético-MG,2.2,Rodrigo Andrés Battaglia,Battaglia,Battaglia,2.07,True,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,21,18,0.28,4,battaglia,19.0,31.0,21.0,,,6.0,,,,,,3.0,8.0,,1.0,,,,,,
302,285,10.97,7,94853,5.09,Internacional,5.01,Eduardo Germán Coudet,Eduardo Coudet,E. Coudet,4.3,True,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,21,16,0.28,6,eduardo-coudet,,,,,,,,,,,,,,,,,,,,5.0,
303,263,3.68,6,94931,1.32,Botafogo,0.0,Lucas Fernandes da Silva,Lucas Fernandes,L. Fernandes,5.48,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,21,12,0.0,4,lucas-fernandes,2.0,16.0,9.0,,,1.0,,,,,,5.0,7.0,,,,,,1.0,,
304,280,12.51,6,94968,7.26,Bragantino,11.9,Luis Antônio da Rocha Júnior,Juninho Capixaba,J. Capixaba,9.58,True,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,21,19,0.93,2,juninho-capixaba,51.0,39.0,28.0,,9.0,7.0,,,,,,6.0,7.0,2.0,3.0,1.0,,,1.0,,
305,327,3.52,6,95127,2.88,América-MG,0.0,Nicolas Vichiatto da Silva,Nicolas,Nicolas,2.6,False,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,21,5,0.0,2,nicolas,4.0,6.0,2.0,,,,,,,,,2.0,,1.0,,,,,,,
306,267,4.0,6,95220,0.0,Vasco,0.0,Jefferson Junio Antônio da Silva,Jefferson,Jefferson,1.82,False,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,21,0,0.0,2,jefferson,,,,,,,,,,,,,,,,,,,,,
307,276,6.0,5,95466,0.0,São Paulo,0.0,Igor Vinícius de Souza,Igor Vinícius,I. Vinícius,2.03,False,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,21,0,0.0,2,igor-vinicius,,,,,,,,,,,,,,,,,,,,,
308,1371,12.08,3,95556,5.17,Cuiabá,3.1,Raniele Almeida Melo,Raniele,Raniele,2.85,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,21,19,-0.43,4,raniele,47.0,18.0,33.0,1.0,,6.0,,,,,,8.0,15.0,2.0,1.0,,,,,,
309,356,5.5,6,95638,2.21,Fortaleza,3.6,Marcelo da Conceição Benevenuto Malaquias,Marcelo Benevenuto,M. Benevenuto,3.12,True,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,21,8,-0.84,3,marcelo-benevenuto,7.0,8.0,6.0,,2.0,2.0,,,,,,,1.0,,1.0,,,,,,
310,327,2.06,7,95662,0.35,América-MG,0.0,Lucas Kal Schenfeld Progioli,Lucas Kal,L. Kal,0.38,True,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,21,14,-0.06,4,lucas-kal,8.0,14.0,1.0,,,3.0,,,,,,1.0,1.0,,,,,,,,
311,275,11.29,7,95799,5.33,Palmeiras,2.1,Artur Victor Guimarães,Artur,Artur,2.1,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,21,20,0.06,5,artur,14.0,9.0,26.0,,,1.0,,,,,,9.0,14.0,5.0,5.0,2.0,,,3.0,,
312,356,3.68,6,95878,0.2,Fortaleza,0.0,Tobias Pereira Figueiredo,Tobias Figueiredo,T. Figueiredo,1.81,False,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,21,1,0.0,3,tobias-figueiredo,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,
313,283,6.35,7,96089,3.09,Cruzeiro,0.9,Luiz Filipe da Rosa Machado - Felipe,Machado,Machado,1.14,True,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,21,21,-0.23,4,machado,23.0,19.0,16.0,,,2.0,,,,,,7.0,7.0,1.0,,3.0,,,,,
314,266,11.05,6,96340,4.32,Fluminense,2.9,Vinicius Moreira de Lima,Lima,Lima,2.68,True,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,21,20,0.08,4,lima,22.0,23.0,47.0,,,4.0,,,,,,7.0,9.0,3.0,3.0,1.0,,,1.0,,
315,283,5.88,5,96610,2.2,Cruzeiro,0.0,Matheus Fellipe Costa Pereira,Matheus Pereira,M. Pereira,3.85,False,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,21,2,0.0,4,matheus-pereira,3.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,
316,262,6.57,6,96652,2.68,Flamengo,-0.3,Allan Rodrigues de Souza,Allan,Allan,0.16,True,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,21,6,-1.38,4,allan,11.0,7.0,6.0,,,,,,,,,1.0,1.0,,,,,,,,
317,285,7.77,7,96678,5.14,Internacional,0.0,Fabricio Tomás Bustos Sein,Bustos,Bustos,3.44,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,21,13,0.0,2,bustos,22.0,14.0,14.0,,5.0,2.0,,,,,,2.0,5.0,1.0,,,,,,,
318,282,7.28,2,96725,3.62,Atlético-MG,6.2,Renzo Saravia,Saravia,Saravia,5.14,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,21,14,1.0,2,saravia,18.0,23.0,22.0,,5.0,7.0,,,1.0,,,2.0,3.0,,,1.0,,,,,
319,275,5.0,6,96754,0.0,Palmeiras,0.0,Eduard Andrés Atuesta Velasco,Atuesta,Atuesta,1.92,False,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,21,0,0.0,4,atuesta,,,,,,,,,,,,,,,,,,,,,
320,283,6.72,7,96966,5.02,Cruzeiro,2.3,Arthur Gomes Lourenço,Arthur Gomes,A. Gomes,2.22,True,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,21,5,-0.15,5,arthur-gomes,2.0,6.0,8.0,,,1.0,,,,,,2.0,4.0,2.0,1.0,,,,,,
321,266,4.04,6,97080,1.73,Fluminense,3.4,Jony Alexander González Copete,Yony González,Y. González,2.97,True,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,21,4,0.38,5,yony-gonzalez,3.0,5.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
322,356,4.46,6,97133,2.58,Fortaleza,0.0,Luís Eduardo Marques dos Santos,Dudu,Dudu,0.6,False,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,21,4,0.0,2,dudu,5.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
323,284,7.89,7,97145,6.1,Grêmio,5.8,Mathías Adalberto Villasanti Rolón,Villasanti,Villasanti,4.9,True,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,21,15,-0.08,4,villasanti,45.0,26.0,16.0,,,3.0,,,,,,5.0,3.0,3.0,,1.0,,,1.0,,
324,290,4.39,6,97321,2.42,Goiás,0.0,Alesson dos Santos Batista,Alesson,Alesson,7.82,False,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,21,11,0.0,5,alesson,7.0,4.0,5.0,,,2.0,,,,,,1.0,3.0,2.0,8.0,,,,,,
325,264,4.5,6,97450,6.2,Corinthians,3.4,Gustavo Henric da Silva,Gustavo Mosquito,G. Mosquito,2.96,True,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,21,2,-0.72,5,gustavo-mosquito,1.0,,4.0,,,,,,,,,1.0,,1.0,,,,,,,
326,327,3.0,6,97453,0.0,América-MG,0.0,Joriwinnyson Santos dos Anjos Rodrigues,Jori,Jori,1.71,False,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,21,0,0.0,1,jori,,,,,,,,,,,,,,,,,,,,,
327,263,10.71,5,97468,6.02,Botafogo,0.0,Fernando Marçal de Oliveira,Marçal,Marçal,6.29,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,21,11,0.0,2,marcal,22.0,17.0,13.0,,7.0,6.0,,,,,,1.0,4.0,,,1.0,,,,,
328,275,9.6,7,97653,4.39,Palmeiras,4.9,Murilo Cerqueira Paim,Murilo,Murilo,4.15,True,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,21,11,0.09,3,murilo,11.0,14.0,6.0,,4.0,2.0,,,,,,2.0,,2.0,1.0,,,,,,
329,294,3.15,6,97768,2.77,Coritiba,-1.1,Reynaldo César Moraes,Reynaldo,Reynaldo,-0.45,True,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_sbG7w9w.png,21,3,-0.99,3,reynaldo,,4.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,
330,280,8.02,7,97867,4.86,Bragantino,7.1,Leonardo Rech Ortiz,Léo Ortiz,L. Ortiz,5.79,True,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,21,5,1.15,3,leo-ortiz,4.0,3.0,2.0,,3.0,1.0,,,,,,2.0,,,,,,,1.0,,
331,265,4.83,6,97899,4.12,Bahia,0.0,Matheus Bahia Santos,Matheus Bahia,M. Bahia,4.3,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,21,8,0.0,2,matheus-bahia,9.0,8.0,6.0,,4.0,2.0,,,,,,1.0,3.0,,1.0,,,,,,
332,285,6.18,5,97900,2.91,Internacional,6.2,Vitor Eduardo da Silva Matos,Vitão,Vitão,5.14,True,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,21,17,0.84,3,vitao,18.0,9.0,4.0,,5.0,4.0,,,,,,3.0,1.0,,,,,,1.0,,
333,290,5.19,6,97908,2.25,Goiás,0.0,Luís Felipe Oyama,Luís Oyama,L. Oyama,3.7,False,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,21,2,0.0,4,luis-oyama,4.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
334,284,3.0,5,97993,0.0,Grêmio,0.0,Jhonata Varela da Silva,Jhonata Varela,J. Varela,1.71,False,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,21,0,0.0,4,jhonata-varela,,,,,,,,,,,,,,,,,,,,,
335,293,6.67,7,98022,4.33,Athlético-PR,0.6,Erick Luis Conrado de Carvalho,Erick,Erick,0.92,True,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,21,16,-0.12,4,erick,25.0,27.0,14.0,,,4.0,,,,,,7.0,15.0,2.0,1.0,1.0,,,1.0,,
336,267,4.63,6,98433,0.9,Vasco,0.2,Carlos Sebastián Ferreira Vidal,Sebastián Ferreira,S. Ferreira,0.54,True,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,21,4,-0.16,5,sebastian-ferreira,,3.0,6.0,,,,,,,,,,2.0,,1.0,,,,,,
337,265,5.5,7,98484,3.12,Bahia,1.4,Victor Hugo Soares dos Santos,Kanu,Kanu,1.51,True,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,21,18,-0.51,3,kanu,24.0,21.0,24.0,,5.0,4.0,,,1.0,,,1.0,3.0,,1.0,,,,,,
338,1371,1.0,6,98496,0.0,Cuiabá,0.0,Vinícius Teodoro Barreta Melo,Vinícius Barreta,V. Barreta,1.5,False,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,21,0,0.0,1,vinicius-barreta,,,,,,,,,,,,,,,,,,,,,
339,277,7.09,7,98517,3.85,Santos,1.5,Jean Lucas de Souza Oliveira,Jean Lucas,J. Lucas,1.61,True,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,21,6,-0.65,4,jean-lucas,7.0,14.0,17.0,,,1.0,,,,,,2.0,5.0,,,1.0,,,,,
340,263,11.61,7,98605,7.09,Botafogo,0.0,Leonel Di Placido,Di Placido,D. Placido,6.62,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,21,19,0.0,2,di-placido,49.0,17.0,6.0,1.0,11.0,3.0,,,,,,1.0,4.0,1.0,1.0,3.0,,,,,
341,294,5.24,7,98619,2.93,Coritiba,8.2,Benjamín Kuščević Jaramillo,Kuscevic,Kuscevic,6.65,True,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,21,16,1.13,3,kuscevic,19.0,19.0,8.0,,2.0,5.0,,,,,,,6.0,2.0,,,,,,,
342,282,4.12,7,98706,1.07,Atlético-MG,3.6,Pedro Victor Delmino da Silva,Pedrinho,Pedrinho,3.11,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,21,6,0.55,4,pedrinho,3.0,4.0,4.0,,,,,,,,,1.0,1.0,,,,,,,,
343,293,5.28,2,98909,3.11,Athlético-PR,8.0,Tomás Esteban Cuello,Cuello,Cuello,6.5,True,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,21,15,0.78,5,cuello,19.0,15.0,23.0,,,,,,,,,6.0,6.0,,2.0,1.0,,,,,
344,276,4.07,7,98976,2.44,São Paulo,0.0,Gabriel Neves Perdomo,Gabriel,Gabriel,2.09,False,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,21,13,0.0,4,gabriel,25.0,9.0,1.0,,,4.0,,,,,,,,1.0,,,,,,,
345,277,2.89,3,99119,1.02,Santos,-1.3,Lucas Braga Ribeiro,Lucas Braga,L. Braga,-0.61,True,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,21,12,-0.36,5,lucas-braga,7.0,10.0,17.0,,,3.0,,,,,,,2.0,,3.0,,,,,,
346,267,11.23,7,99198,8.28,Vasco,3.2,Pablo Vegetti,Vegetti,Vegetti,3.08,True,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_IaVP7Hz.png,21,4,-0.73,5,vegetti,3.0,6.0,8.0,,,,,,,,,3.0,5.0,2.0,3.0,,,1.0,1.0,,
347,267,6.51,6,99213,3.54,Vasco,0.0,José Luis Rodríguez Bebanz,Puma Rodríguez,P. Rodríguez,0.44,True,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,21,17,-0.3,2,puma-rodriguez,32.0,15.0,9.0,,1.0,1.0,,,,,,7.0,12.0,,2.0,,,,,,
348,277,4.68,7,99214,1.91,Santos,1.5,Rodrigo Fernández Cedrés,Rodrigo Fernández,R. Fernández,1.56,True,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,21,19,0.18,4,rodrigo-fernandez,28.0,40.0,13.0,,,8.0,,,,,,2.0,7.0,1.0,,,,,,,
349,356,7.25,7,99267,3.42,Fortaleza,2.9,Tomás Pochettino,Pochettino,Pochettino,2.66,True,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,21,21,0.6,4,pochettino,20.0,12.0,14.0,,,1.0,,,,,,13.0,11.0,2.0,1.0,1.0,,,,,
350,290,6.16,7,99412,3.24,Goiás,3.8,Everton Morelli Casimiro,Morelli,Morelli,3.32,True,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,21,17,0.37,4,morelli,26.0,30.0,35.0,,,2.0,,,,,,2.0,9.0,1.0,2.0,,,,,,
351,262,7.0,6,99552,0.0,Flamengo,0.0,Agustín Daniel Rossi,Rossi,Rossi,2.13,False,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_OdhLvyM.png,21,0,0.0,1,rossi,,,,,,,,,,,,,,,,,,,,,
352,283,2.07,6,99588,0.68,Cruzeiro,0.0,Paulo Vitor Fernandes Pereira,Paulo Vitor,P. Vitor,0.38,True,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO_7vqcMIx.png,21,5,-0.21,5,paulo-vitor,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,
353,266,11.46,7,99815,5.54,Fluminense,0.0,Jhon Adolfo Arias Andrade,Arias,Arias,9.45,False,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,21,17,0.0,4,arias,30.0,23.0,45.0,,,3.0,,,1.0,,,10.0,6.0,2.0,5.0,3.0,,1.0,,,
354,282,14.25,7,99818,6.66,Atlético-MG,21.3,Paulo Henrique Sampaio Filho,Paulinho,Paulinho,16.69,True,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,21,19,2.84,5,paulinho,32.0,14.0,12.0,,,,,,,,,17.0,13.0,7.0,4.0,,,,,,
355,276,4.54,7,99889,3.02,São Paulo,1.7,Alan Javier Franco,Alan Franco,A. Franco,1.68,True,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,21,8,-0.68,3,alan-franco,9.0,5.0,3.0,1.0,2.0,3.0,,,,,,,3.0,,,1.0,,,,,
