,atletas.rodada_id,atletas.clube.id.full.name,atletas.clube_id,atletas.pontos_num,atletas.preco_num,atletas.atleta_id,atletas.nome,atletas.minimo_para_valorizar,atletas.jogos_num,atletas.slug,atletas.apelido,atletas.foto,atletas.variacao_num,atletas.media_num,atletas.apelido_abreviado,atletas.posicao_id,atletas.status_id,DS,FC,FD,FF,FS,FT,G,I,CA,CV,SG,PS,DE,GS,DP,A,PC,PP,V,GC
257,7,Athlético-PR,293,0.9,3.97,91866,José Ivaldo Almeida Silva,0.63,4,ze-ivaldo,Zé Ivaldo,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ZOxQ99E.png,0.02,1.33,Z. Ivaldo,3,6,,4.0,,,3.0,,,,,,1.0,,,,,,,,,
258,7,Atlético-MG,282,0.0,7.2,91908,Cristian David Pavón,0.14,7,pavon,Pavón,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_U1jXQaU.png,-1.16,5.33,Pavón,5,7,8.0,4.0,2.0,5.0,3.0,,1.0,,2.0,,,,,,,3.0,,,,
259,7,Santos,277,6.27,10.44,92273,Odair Hellmann,3.77,7,odair-hellmann,Odair Hellmann,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_TpUTE4E.png,0.03,6.33,O. Hellmann,6,7,,,,,,,,,,,,,,,,,,,3.0,
260,7,Coritiba,294,-0.9,2.78,92291,Bruno Viana Willemen da Silva,-0.4,6,bruno-viana,Bruno Viana,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_kVhXG72.png,-0.86,1.7,B. Viana,3,7,10.0,7.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
261,7,Bragantino,280,0.0,5.0,92496,Raul Lô Gonçalves,5.65,0,raul,Raul,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,0.0,0.0,Raul,4,5,,,,,,,,,,,,,,,,,,,,
262,7,Cuiabá,1371,9.7,5.89,92708,Deyverson Brum Silva Acosta,5.68,7,deyverson,Deyverson,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,1.81,2.56,Deyverson,5,7,1.0,5.0,1.0,6.0,8.0,1.0,1.0,8.0,2.0,,,,,,,,,,,
263,7,Cruzeiro,283,3.9,11.98,92811,Bruno Rafael Rodrigues do Nascimento,2.45,7,bruno-rodrigues,Bruno Rodrigues,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,-0.59,6.9,B. Rodrigues,5,7,5.0,9.0,8.0,11.0,12.0,1.0,2.0,4.0,,,,1.0,,,,1.0,,1.0,,
264,7,Corinthians,264,0.0,2.06,93014,Aluísio Chaves Ribeiro Moraes Júnior,0.54,1,junior-moraes,Júnior Moraes,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ocUzKxZ.png,0.0,0.2,J. Moraes,5,6,,1.0,,,1.0,,,,,,,,,,,,,,,
265,7,Cruzeiro,283,0.0,7.54,93108,Mateus da Silva Vital Assumpção,2.82,5,mateus-vital,Mateus Vital,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,0.0,4.7,M. Vital,4,5,6.0,3.0,4.0,5.0,7.0,,,1.0,,,,,,,,1.0,,,,
266,7,Coritiba,294,2.6,3.28,93166,Jhon Carlos Chancellor Cedeño,1.59,4,chancellor,Chancellor,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ntiY1fN.png,0.48,1.15,Chancellor,3,6,4.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,
267,7,Corinthians,264,0.0,4.0,93236,Rafael António Figueiredo Ramos,4.52,0,rafael-ramos,Rafael Ramos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,0.0,0.0,R. Ramos,2,6,,,,,,,,,,,,,,,,,,,,
268,7,Botafogo,263,0.0,3.0,93414,Mauro Joel Carli,3.39,0,joel-carli,Joel Carli,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_bm3BBvm.png,0.0,0.0,J. Carli,3,6,,,,,,,,,,,,,,,,,,,,
269,7,Internacional,285,1.2,10.98,93478,Wanderson Maciel Sousa Campos,0.85,6,wanderson,Wanderson,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,-0.26,4.33,Wanderson,5,6,7.0,3.0,1.0,1.0,7.0,,1.0,,,,,,,,,1.0,,,,
270,7,América-MG,327,0.0,7.45,93550,Martín Nicolás Benítez,4.35,4,benitez,Benítez,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,0.0,4.48,Benítez,4,7,4.0,5.0,2.0,3.0,14.0,1.0,,2.0,,,,,,,,,,,,
271,7,Santos,277,10.0,7.19,93702,Gabriel de Souza Inocêncio,5.87,6,gabriel-inocencio,Gabriel Inocêncio,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,1.09,5.27,G. Inocêncio,2,7,10.0,8.0,1.0,1.0,2.0,,,,1.0,,4.0,,,,,,,,,
272,7,Vasco,267,0.0,2.76,93716,Paulo Henrique de Oliveira Alves,0.54,1,paulo-henrique,Paulo Henrique,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,0.0,0.0,P. Henrique,2,6,,,,,,,,,,,,,,,,,,,,
273,7,Coritiba,294,0.0,3.75,93787,Andrey Ramos do Nascimento,0.87,3,andrey,Andrey,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,0.0,0.7,Andrey,4,6,2.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,
274,7,Botafogo,263,0.0,4.24,93790,Marlon Rodrigues Freitas,0.11,6,marlon-freitas,Marlon Freitas,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,-0.39,1.63,M. Freitas,4,6,4.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,
275,7,Bahia,265,0.0,2.94,93791,Daniel Sampaio Simões,1.83,2,daniel,Daniel,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_suhRZdC.png,0.0,0.6,Daniel,4,6,1.0,,,,,,,,,,,,,,,,,,,
276,7,América-MG,327,1.1,2.88,93797,Márcio Almeida de Oliveira,0.73,5,marcinho,Marcinho,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,0.12,0.84,Marcinho,2,7,6.0,6.0,,1.0,,,,,2.0,,,,,,,,,,,
277,7,Internacional,285,0.0,4.65,93834,Keiller da Silva Nunes,0.12,5,keiller,Keiller,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,-0.2,1.8,Keiller,1,7,,,,,,,,,,,,,12.0,10.0,1.0,,,,,
278,7,Bragantino,280,8.7,5.11,93882,Cleiton Schwengber,5.08,3,cleiton,Cleiton,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,1.37,3.57,Cleiton,1,7,,1.0,,,,,,,2.0,1.0,1.0,,11.0,3.0,,,,,,
279,7,América-MG,327,0.0,4.84,93886,Matheus Leonardo Sales Cardoso,3.01,3,matheusinho,Matheusinho,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,0.0,2.97,Matheusinho,4,6,2.0,1.0,3.0,1.0,5.0,,,1.0,,,,,,,,,,,,
280,7,Palmeiras,275,-0.1,2.27,93988,Breno Henrique Vasconcelos Lopes,0.04,4,breno-lopes,Breno Lopes,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,-0.13,0.2,B. Lopes,5,6,,,,,2.0,,,2.0,,,,,,,,,,,,
281,7,Internacional,285,0.0,6.94,94044,John Victor Maciel Furtado,4.72,2,john-victor,John Victor,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,0.0,5.5,J. Victor,1,6,,,,,,,,,,,1.0,,7.0,1.0,,,,,,
282,7,Bragantino,280,3.4,12.41,94067,Matheus Fernandes Siqueira,2.15,7,matheus-fernandes,Matheus Fernandes,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,-0.52,6.61,M. Fernandes,4,7,24.0,10.0,3.0,3.0,5.0,,1.0,,1.0,,,,,,,1.0,,,,
283,7,Corinthians,264,2.0,4.15,94154,Maycon de Andrade Barberan,1.26,5,maycon,Maycon,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,-0.26,2.1,Maycon,4,7,9.0,3.0,,1.0,,,,2.0,,,,,,,,,,,,
284,7,Fortaleza,356,3.4,6.98,94207,Guilherme Augusto Vieira dos Santos,2.09,5,guilherme,Guilherme,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,-0.22,4.78,Guilherme,5,6,4.0,4.0,6.0,2.0,9.0,1.0,,,1.0,,,,,,,1.0,,,,
285,7,América-MG,327,0.0,7.0,94263,Adaílson Freire Pereira da Silva,7.91,0,dada-belmonte,Dadá Belmonte,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,0.0,0.0,D. Belmonte,4,6,,,,,,,,,,,,,,,,,,,,
286,7,Palmeiras,275,0.4,19.46,94509,Raphael Cavalcante Veiga,0.42,5,raphael-veiga,Raphael Veiga,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,-1.4,12.32,R. Veiga,4,7,6.0,7.0,6.0,6.0,9.0,,4.0,,2.0,,,,,,,2.0,,,,
287,7,Cruzeiro,283,2.2,8.32,94514,Lucas da Cruz Oliveira,1.41,6,oliveira,Oliveira,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,-0.66,3.73,Oliveira,3,7,5.0,3.0,,1.0,7.0,,1.0,,2.0,1.0,2.0,,,,,,,,,
288,7,Flamengo,262,-0.3,12.07,94583,Pedro Guilherme Abreu dos Santos,-0.03,5,pedro,Pedro,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,-2.05,4.54,Pedro,5,7,2.0,2.0,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,
289,7,São Paulo,276,0.0,4.95,94786,Jhegson Sebastián Méndez Carabalí,1.71,2,jhegson-mendez,Jhegson Méndez,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,0.0,1.85,J. Méndez,4,6,4.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,
290,7,Atlético-MG,282,0.5,4.37,94845,Rodrigo Andrés Battaglia,0.39,5,battaglia,Battaglia,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,0.0,1.0,Battaglia,4,7,4.0,7.0,,1.0,5.0,,,,1.0,,,,,,,,,,,
291,7,Atlético-MG,282,5.0,11.28,94853,Eduardo Germán Coudet,3.04,7,eduardo-coudet,Eduardo Coudet,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_K9oIOl5.png,-0.48,6.17,E. Coudet,6,7,,,,,,,,,,,,,,,,,,,4.0,
292,7,Botafogo,263,0.0,2.71,94931,Lucas Fernandes da Silva,0.81,5,lucas-fernandes,Lucas Fernandes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,0.0,0.44,L. Fernandes,4,6,1.0,7.0,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,
293,7,Bragantino,280,0.0,8.43,94968,Luis Antônio da Rocha Júnior,5.56,6,juninho-capixaba,Juninho Capixaba,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,0.0,4.67,J. Capixaba,2,7,11.0,14.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,
294,7,América-MG,327,0.0,3.02,95127,Nicolas Vichiatto da Silva,0.1,2,nicolas,Nicolas,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,-0.27,-0.3,Nicolas,2,7,,2.0,,,,,,,,,,,,,,,,,,
295,7,São Paulo,276,0.0,4.0,95352,Luis Manuel Orejuela García,4.52,0,orejuela,Orejuela,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_ReeiLCz.png,0.0,0.0,Orejuela,2,6,,,,,,,,,,,,,,,,,,,,
296,7,São Paulo,276,0.0,6.0,95466,Igor Vinícius de Souza,6.78,0,igor-vinicius,Igor Vinícius,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,0.0,0.0,I. Vinícius,2,5,,,,,,,,,,,,,,,,,,,,
297,7,Cuiabá,1371,3.0,11.6,95556,Raniele Almeida Melo,1.89,7,raniele,Raniele,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,-0.4,4.67,Raniele,4,7,14.0,5.0,1.0,4.0,12.0,,1.0,,1.0,,,,,,,,,,,
298,7,Fortaleza,356,0.0,7.0,95638,Marcelo da Conceição Benevenuto Malaquias,7.91,0,marcelo-benevenuto,Marcelo Benevenuto,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,0.0,0.0,M. Benevenuto,3,5,,,,,,,,,,,,,,,,,,,,
299,7,América-MG,327,-0.1,2.34,95662,Lucas Kal Schenfeld Progioli,0.04,4,lucas-kal,Lucas Kal,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,-0.45,0.25,L. Kal,4,6,2.0,2.0,1.0,,,,,,2.0,,,,,,,,,,,
300,7,Atlético-MG,282,0.0,5.25,95794,Nathanael Ananias da Silva,3.7,2,nathan-silva,Nathan Silva,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wWDrucr.png,0.0,5.65,N. Silva,3,7,,,,1.0,1.0,,,,,,2.0,,,,,,,,,
301,7,Palmeiras,275,1.7,10.65,95799,Artur Victor Guimarães,1.19,7,artur,Artur,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,-1.59,6.99,Artur,5,7,7.0,5.0,3.0,5.0,9.0,2.0,3.0,1.0,,,,,,,,,,,,
302,7,Cruzeiro,283,4.7,6.58,96089,Luiz Filipe da Rosa Machado - Felipe,2.86,7,machado,Machado,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,-0.34,4.42,Machado,4,7,8.0,7.0,4.0,2.0,4.0,,,,,,,,,,,3.0,,,,
303,7,Fluminense,266,3.8,11.68,96340,Vinicius Moreira de Lima,2.39,7,lima,Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,-0.31,7.06,Lima,4,7,12.0,8.0,5.0,3.0,16.0,,2.0,,,,,,,,,1.0,,,,
304,7,Atlético-MG,282,0.0,9.0,96652,Allan Rodrigues de Souza,10.17,0,allan,Allan,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AuDILu6.png,0.0,0.0,Allan,4,6,,,,,,,,,,,,,,,,,,,,
305,7,Internacional,285,0.0,6.99,96678,Fabricio Tomás Bustos Sein,3.53,4,bustos,Bustos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,0.0,4.28,Bustos,2,7,6.0,1.0,2.0,1.0,4.0,,,,,,1.0,,,,,,,,,
306,7,Atlético-MG,282,4.2,6.63,96725,Renzo Saravia,2.54,4,saravia,Saravia,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9Q6Ch0T.png,-0.52,3.9,Saravia,2,6,9.0,8.0,1.0,,6.0,,,,2.0,,1.0,,,,,,,,,
307,7,Palmeiras,275,0.0,5.0,96754,Eduard Andrés Atuesta Velasco,5.65,0,atuesta,Atuesta,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,0.0,0.0,Atuesta,4,5,,,,,,,,,,,,,,,,,,,,
308,7,Fortaleza,356,0.0,6.04,97133,Luís Eduardo Marques dos Santos,5.0,1,dudu,Dudu,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,0.0,8.3,Dudu,2,6,3.0,1.0,,,,,,,,,1.0,,,,,,,,,
309,7,Grêmio,284,10.6,5.8,97145,Mathías Adalberto Villasanti Rolón,6.19,4,villasanti,Villasanti,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,1.61,4.45,Villasanti,4,7,8.0,9.0,2.0,,5.0,,1.0,,2.0,,,,,,,,,,,
310,7,Goiás,290,2.7,3.01,97321,Alesson dos Santos Batista,1.65,4,alesson,Alesson,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,0.35,2.1,Alesson,5,7,6.0,2.0,1.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,
311,7,Corinthians,264,0.0,5.0,97450,Gustavo Henric da Silva,5.65,0,gustavo-mosquito,Gustavo Mosquito,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,0.0,0.0,G. Mosquito,5,5,,,,,,,,,,,,,,,,,,,,
312,7,América-MG,327,0.0,3.0,97453,Joriwinnyson Santos dos Anjos Rodrigues,3.39,0,jori,Jori,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,0.0,0.0,Jori,1,6,,,,,,,,,,,,,,,,,,,,
313,7,Botafogo,263,9.5,10.96,97468,Fernando Marçal de Oliveira,5.57,4,marcal,Marçal,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,0.71,6.67,Marçal,2,7,13.0,6.0,,3.0,5.0,,,,2.0,,2.0,,,,,,,,,
314,7,Palmeiras,275,0.0,11.05,97653,Murilo Cerqueira Paim,7.23,3,murilo,Murilo,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,0.0,3.77,Murilo,3,5,4.0,5.0,,,2.0,,1.0,,1.0,,,,,,,,,,,
315,7,Cruzeiro,283,0.0,4.34,97768,Reynaldo César Moraes,3.26,1,reynaldo,Reynaldo,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_9F3djKI.png,0.0,5.0,Reynaldo,3,6,,,,,,,,,,,1.0,,,,,,,,,
316,7,Bragantino,280,0.0,9.0,97867,Leonardo Rech Ortiz,10.17,0,leo-ortiz,Léo Ortiz,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,0.0,0.0,L. Ortiz,3,5,,,,,,,,,,,,,,,,,,,,
317,7,Bahia,265,0.0,3.92,97899,Matheus Bahia Santos,0.79,3,matheus-bahia,Matheus Bahia,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,0.0,2.13,M. Bahia,2,5,2.0,5.0,,,3.0,,,,1.0,,1.0,,,,,,,,,
318,7,Internacional,285,0.0,5.16,97900,Vitor Eduardo da Silva Matos,2.14,6,vitao,Vitão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,0.0,2.1,Vitão,3,5,6.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,
319,7,Coritiba,294,-1.0,1.12,97969,Marcos Vinícius da Silva Santos,-0.47,3,marcos-vinicius,Marcos Vinícius,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_ZD0eKFv.png,-0.47,0.23,M. Vinícius,2,6,2.0,2.0,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,
320,7,Grêmio,284,0.0,3.0,97993,Jhonata Varela da Silva,3.39,0,jhonata-varela,Jhonata Varela,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,0.0,0.0,J. Varela,4,5,,,,,,,,,,,,,,,,,,,,
321,7,Athlético-PR,293,0.0,7.35,98022,Erick Luis Conrado de Carvalho,7.27,6,erick,Erick,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,0.0,4.57,Erick,4,2,7.0,12.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,
322,7,Internacional,285,0.0,6.19,98219,Alexandre Zurawski,0.12,5,alemao,Alemão,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Ymwr1lY.png,-0.22,1.68,Alemão,5,2,4.0,7.0,2.0,3.0,6.0,,,1.0,2.0,,,,,,,,,,,
323,7,Vasco,267,0.8,6.24,98225,Pedro Raul Garay da Silva,0.62,7,pedro-raul,Pedro Raul,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_IDn4App.png,-0.52,3.4,P. Raul,5,3,2.0,7.0,4.0,4.0,6.0,,2.0,5.0,3.0,,,,,,,,,,,
324,7,Bahia,265,0.0,4.25,98484,Victor Hugo Soares dos Santos,0.77,5,kanu,Kanu,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,0.0,1.96,Kanu,3,7,7.0,7.0,,,5.0,,,,1.0,1.0,1.0,,,,,,,,,
325,7,Cuiabá,1371,0.0,1.0,98496,Vinícius Teodoro Barreta Melo,1.13,0,vinicius-barreta,Vinícius Barreta,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,0.0,0.0,V. Barreta,1,6,,,,,,,,,,,,,,,,,,,,
326,7,Botafogo,263,10.7,8.99,98605,Leonel Di Placido,6.29,7,di-placido,Di Placido,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,1.76,5.75,D. Placido,2,2,19.0,7.0,1.0,,1.0,,,1.0,2.0,,3.0,,,,,1.0,,,,
327,7,Coritiba,294,0.0,3.7,98619,Benjamín Kuščević Jaramillo,1.27,3,kuscevic,Kuscevic,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qacVCwx.png,0.0,1.37,Kuscevic,3,6,4.0,5.0,,1.0,2.0,,,,1.0,,,,,,,,,,,
328,7,Atlético-MG,282,0.0,5.16,98706,Pedro Victor Delmino da Silva,1.13,1,pedrinho,Pedrinho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_QTjI0Vv.png,0.0,0.0,Pedrinho,4,5,,,,,,,,,,,,,,,,,,,,
329,7,Vasco,267,5.8,4.36,98723,Horacio Gabriel Carabajal,3.42,2,carabajal,Carabajal,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO.png,0.43,3.7,Carabajal,4,6,1.0,3.0,,2.0,1.0,,,,,,,,,,,1.0,,,,
330,7,Athlético-PR,293,4.4,3.66,98909,Tomás Esteban Cuello,2.62,2,cuello,Cuello,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_xAXl7On.png,0.1,3.35,Cuello,5,6,1.0,3.0,3.0,1.0,4.0,,,,,,,,,,,,,,,
331,7,São Paulo,276,0.0,3.07,98976,Gabriel Neves Perdomo,0.12,7,gabriel,Gabriel,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_FORMATO.png,-0.24,1.07,Gabriel,4,7,8.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,
332,7,Santos,277,0.8,3.64,99119,Lucas Braga Ribeiro,0.56,4,lucas-braga,Lucas Braga,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_jbahd9z.png,-0.18,1.55,L. Braga,5,6,4.0,4.0,,1.0,6.0,,,2.0,1.0,,,,,,,,,,,
333,7,Vasco,267,5.6,7.04,99213,José Luis Rodríguez Bebanz,3.35,7,puma-rodriguez,Puma Rodríguez,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_I6z9QfY.png,0.5,4.2,P. Rodríguez,2,7,19.0,8.0,3.0,5.0,5.0,,,1.0,1.0,,,,,,,,,,,
334,7,Santos,277,4.2,5.09,99214,Rodrigo Fernández Cedrés,2.54,6,rodrigo-fernandez,Rodrigo Fernández,https://s.sde.globo.com/media/person_role/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,0.4,2.63,R. Fernández,4,7,15.0,16.0,1.0,3.0,4.0,,,,3.0,,,,,,,,,,,
335,7,Fortaleza,356,10.6,7.35,99267,Tomás Pochettino,6.2,7,pochettino,Pochettino,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_zjxThmw.png,1.87,3.44,Pochettino,4,6,4.0,1.0,3.0,5.0,8.0,,1.0,,,,,,,,,,,,,
336,7,Goiás,290,0.0,5.92,99412,Everton Morelli Casimiro,2.47,5,morelli,Morelli,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_fZnSxrr.png,0.0,3.98,Morelli,4,6,11.0,5.0,,3.0,12.0,,,2.0,,,,,,,,,,,,
337,7,Internacional,285,0.0,5.11,99440,Gabriel Baralhas dos Santos,2.13,5,baralhas,Baralhas,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_MqX5wf1.png,0.0,2.72,Baralhas,4,6,9.0,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,
338,7,Fluminense,266,2.3,8.52,99815,Jhon Adolfo Arias Andrade,1.45,6,arias,Arias,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_8Xam8ML.png,-0.12,2.62,Arias,4,7,10.0,11.0,,1.0,15.0,,,3.0,1.0,,,,,,,,,,,
339,7,Atlético-MG,282,0.0,11.16,99818,Paulo Henrique Sampaio Filho,7.41,6,paulinho,Paulinho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_6AtAEsy.png,0.0,6.02,Paulinho,5,7,7.0,,7.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,
340,7,São Paulo,276,0.0,5.58,99889,Alan Javier Franco,2.4,2,alan-franco,Alan Franco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Nls7aQV.png,0.0,4.6,A. Franco,3,7,4.0,2.0,,,,,,,,,1.0,,,,,,,,,
341,7,Goiás,290,0.0,0.66,99994,Jhonny Lucas Flora Barboza,0.52,2,jhonny-lucas,Jhonny Lucas,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_KkK6lCf.png,0.0,-0.4,J. Lucas,4,6,,2.0,,1.0,,,,,1.0,,,,,,,,,,,
342,7,Atlético-MG,282,1.7,6.68,100079,Federico Matías Javier Zaracho,1.13,7,zaracho,Zaracho,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,-1.23,3.17,Zaracho,4,7,15.0,12.0,1.0,2.0,8.0,1.0,,,2.0,,,,,,,,,,,
343,7,Atlético-MG,282,1.3,4.65,100084,Igor Silveira Gomes,0.85,3,igor-gomes,Igor Gomes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,0.07,1.1,I. Gomes,4,6,4.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
344,7,Botafogo,263,0.0,2.04,100453,Luis Geovanny Segovia Vega,0.03,2,luis-segovia,Luis Segovia,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_N5TAr8X.png,0.0,-0.4,L. Segovia,3,6,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
345,7,Corinthians,264,0.8,8.33,100652,Yuri Alberto Monteiro da Silva,0.6,7,yuri-alberto,Yuri Alberto,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_QVzSGOZ.png,-0.26,2.27,Y. Alberto,5,7,1.0,12.0,3.0,4.0,8.0,,1.0,5.0,,,,,,,,,,,,
