,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.variacao_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.clube_id,atletas.posicao_id,atletas.atleta_id,atletas.pontos_num,atletas.preco_num,atletas.foto,atletas.slug,atletas.nome,atletas.jogos_num,atletas.status_id,atletas.media_num,atletas.apelido,atletas.minimo_para_valorizar,CA,DS,FC,FD,FF,FS,FT,I,PC,SG,A,CV,GC,DE,GS,G,PP,V,PS,DP,PI
389,False,A. Oliveira,0.0,30,Goiás,290,5,102096,0.0,4.96,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_AFDNRnG.png,anderson-oliveira,Anderson de Oliveira da Silva,13,6,2.42,Anderson Oliveira,,1.0,14.0,14.0,,7.0,13.0,1.0,1.0,,,1.0,,,,,,,,,,
390,True,Piquerez,-3.19,30,Palmeiras,275,2,102130,7.5,12.23,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_04Y9scz.png,piquerez,Joaquín Piquerez Moreira,22,7,7.5,Piquerez,,5.0,47.0,12.0,3.0,9.0,21.0,,2.0,,11.0,4.0,,1.0,,,3.0,,,,,
391,False,V. Eudes,0.0,30,Fluminense,266,1,102137,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_FvWKOzt.png,vitor-eudes,Vitor Eudes de Souza Costa,0,6,0.0,Vitor Eudes,,,,,,,,,,,,,,,,,,,,,,
392,True,L. Halter,0.18,30,Goiás,290,3,102253,1.2,5.77,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_DlFIoVh.png,lucas-halter,Lucas Halter,22,7,3.47,Lucas Halter,,6.0,24.0,18.0,,5.0,6.0,,2.0,1.0,7.0,,2.0,,,,3.0,,,,,
393,False,G. Mesquita,0.0,30,Cruzeiro,283,1,102290,0.0,0.7,https://s.sde.globo.com/media/person_role/2023/05/30/photo_220x220.png,gabriel-mesquita,Gabriel José Ferreira Mesquita,0,6,-1.0,Gabriel Mesquita,,1.0,,,,,,,,,,,,,,,,,,,,
394,False,Mikael,0.0,30,América-MG,327,5,102299,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_rNTDYYW.png,mikael,Mikael Filipe Viana,5,6,1.68,Mikael,,,1.0,,2.0,5.0,2.0,,2.0,,,,,,,,,,,,,
395,False,R. Elias,0.0,30,Cruzeiro,283,5,102302,0.0,4.73,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_C3BThsf.png,rafael-elias,Rafael Elias da Silva,6,6,2.95,Rafael Elias,,2.0,3.0,12.0,4.0,5.0,6.0,,1.0,,,,,,,,1.0,,,,,
396,False,M. Felipe,0.0,30,Athlético-PR,293,3,102310,0.0,2.53,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_e7P4JVL.png,matheus-felipe,Matheus Felipe Santos Nascimento,5,6,1.7,Matheus Felipe,,,2.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
397,False,C. Paulista,0.0,30,São Paulo,276,2,102318,0.0,8.77,https://s.sde.globo.com/media/person_role/2023/01/27/photo_FORMATO_rRBJfVv.png,caio-paulista,Caio Fernando de Oliveira,21,7,4.09,Caio Paulista,,3.0,19.0,15.0,11.0,8.0,28.0,1.0,,1.0,5.0,2.0,,,,,,,,,,
398,True,Cacá,0.09,30,Athlético-PR,293,3,102340,0.4,4.64,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_EPR1F0c.png,caca,Carlos de Menezes Júnior,12,7,3.35,Cacá,,1.0,16.0,18.0,,3.0,8.0,,,,1.0,,,,,,2.0,,,,,
399,True,Mastriani,1.32,30,América-MG,327,5,102561,18.1,8.17,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_6Ys1TEq.png,mastriani,Gonzalo Mathías Mastriani Borges,16,7,6.58,Mastriani,,1.0,6.0,11.0,8.0,16.0,12.0,,2.0,,,1.0,1.0,,,,9.0,,,,,
400,False,Helinho,0.0,30,Bragantino,280,5,102598,0.0,5.36,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_FORMATO.png,helinho,Hélio Júnio Nunes de Castro,16,6,3.67,Helinho,,4.0,18.0,15.0,8.0,11.0,13.0,,2.0,,,1.0,,,,,2.0,,,,,
401,False,Anderson,0.0,30,Cruzeiro,283,1,102906,0.0,3.24,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_Lvl4bA5.png,anderson,Anderson Silva da Paixão,1,6,6.0,Anderson,,,,,,,,,,,1.0,,,,1.0,,,,,,,
402,False,M. Teixeira,0.0,30,Bahia,265,1,102907,0.0,2.0,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_FORMATO.png,matheus-teixeira,Matheus Henrique Teixeira,0,6,0.0,Matheus Teixeira,,,,,,,,,,,,,,,,,,,,,,
403,False,Luan,0.0,30,São Paulo,276,4,102909,0.0,4.2,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_FORMATO.png,luan,Luan Vinícius da Silva Santos ,10,6,1.97,Luan,,,12.0,9.0,,3.0,5.0,1.0,,,,,,,,,,,,,,
404,True,Canobbio,-0.36,30,Athlético-PR,293,5,102928,8.1,8.49,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_VXCkQFM.png,canobbio,Agustín Canobbio Graviz,22,7,5.67,Canobbio,,8.0,43.0,30.0,19.0,16.0,39.0,1.0,9.0,1.0,,5.0,,,,,1.0,,,1.0,,
405,False,Escobar,0.0,30,Fortaleza,356,2,102975,0.0,3.57,https://s.sde.globo.com/media/person_role/2023/07/03/photo_FORMATO_LH8zzYb.png,escobar,Gonzalo Daniel Escobar,7,7,1.9,Escobar,,3.0,9.0,12.0,,2.0,5.0,,,,,1.0,,,,,,,,,,
406,False,Laquintana,0.0,30,Bragantino,280,5,103014,0.0,3.09,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_roWm5iE.png,laquintana,Ignacio Jesús Laquintana Marsico,3,6,1.73,Laquintana,,,2.0,3.0,2.0,,3.0,,2.0,,,,,,,,,,,,,
407,False,E. Ramires,0.0,30,Bragantino,280,4,103295,0.0,3.72,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_FORMATO.png,eric-ramires,Eric dos Santos Rodrigues,19,7,3.38,Eric Ramires,,1.0,15.0,20.0,4.0,6.0,13.0,1.0,1.0,,,2.0,,,,,3.0,,,,,
408,True,M. Alexandre,1.39,30,Cuiabá,1371,2,103347,10.7,8.99,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_4eKoeL1.png,matheus-alexandre,Matheus Alexandre Anastácio de Souza,26,7,4.91,Matheus Alexandre,,3.0,70.0,25.0,1.0,3.0,8.0,,3.0,1.0,8.0,,,,,,1.0,,,,,
409,True,E. Martínez,-1.14,30,América-MG,327,4,103388,2.4,6.72,https://s.sde.globo.com/media/person_role/2023/10/10/photo_FORMATO_cPLErDD.png,emmanuel-martinez,Leandro Emmanuel Martínez,26,7,4.25,Emmanuel Martínez,,2.0,44.0,23.0,6.0,8.0,46.0,1.0,,1.0,,4.0,,,,,1.0,,,,,
410,False,Caetano,0.0,30,Corinthians,264,3,103575,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_72Ycs9o.png,caetano,João Victor Andrade Caetano,11,6,2.21,Caetano,,2.0,13.0,7.0,,1.0,6.0,,,1.0,2.0,,,,,,,,,,,
411,False,R. Bilu,0.0,30,Cruzeiro,283,5,103576,0.0,2.83,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_L5qGZ0n.png,rafael-bilu,Rafael Bilu Mudesto,4,5,2.08,Rafael Bilu,,,4.0,1.0,,3.0,3.0,,1.0,,,,,,,,,,,,,
412,True,L. Flávio,-0.09,30,Botafogo,263,6,103582,3.5,11.32,https://s.sde.globo.com/media/person_role/2022/03/08/fb8a9a99b74f23b669c36d16348d819f_FORMATO.png,lucio-flavio,Lúcio Flávio dos Santos,5,7,6.16,Lúcio Flávio,,,,,,,,,,,,,,,,,,,3.0,,,
413,False,M. Paulo,0.0,30,São Paulo,276,5,103645,0.0,7.42,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_XopxIWU.png,marcos-paulo,Marcos Paulo Costa do Nascimento,15,5,3.06,Marcos Paulo,,2.0,15.0,8.0,2.0,4.0,12.0,,2.0,,,1.0,,,,,2.0,,,,,
414,False,K. Rocha,0.0,30,Athlético-PR,293,3,103684,0.0,3.33,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_TAU79Yo.png,kaique-rocha,Kaíque Rocha Lima,6,6,3.12,Kaíque Rocha,,2.0,5.0,3.0,,2.0,2.0,,,,1.0,,,,,,1.0,,,,,
415,False,J. Silva,0.0,30,Bragantino,280,4,103695,0.0,3.15,https://s.sde.globo.com/media/person_role/2022/05/05/9d601cb29909661ed2abc4800aab14b7_FORMATO.png,jadsom-silva,Jadsom Meemyas de Oliveira da Silva,22,7,1.57,Jadsom Silva,,6.0,29.0,26.0,4.0,5.0,14.0,,1.0,2.0,,,,,,,,,,,,
416,True,B. Méndez,-0.94,30,Corinthians,264,3,103700,0.1,3.47,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_VwEvkmY.png,bruno-mendez,Bruno Méndez Cittadini,22,7,2.77,Bruno Méndez,,5.0,26.0,15.0,,4.0,4.0,,1.0,1.0,6.0,1.0,,,,,,,,,,
417,False,G. Menino,0.0,30,Palmeiras,275,4,103767,0.0,8.5,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_a770SrF.png,gabriel-menino,Gabriel Vinícius Menino,24,5,4.19,Gabriel Menino,,5.0,38.0,39.0,6.0,17.0,28.0,2.0,2.0,,,3.0,,,,,2.0,,,,,
418,False,H. Meritão,0.0,30,Goiás,290,4,103987,0.0,1.49,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_uo7UAHd.png,higor-meritao,Higor Matheus Meritão,6,6,1.28,Higor Meritão,,,3.0,7.0,,4.0,,1.0,,,,,,,,,,,,,,
419,False,Maycon,0.0,30,Bragantino,280,1,104017,0.0,3.0,https://s.sde.globo.com/media/person_role/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png,maycon,Maycon Cleiton de Paula Azevedo,0,6,0.0,Maycon,,,,,,,,,,,,,,,,,,,,,,
420,False,Walce,0.0,30,São Paulo,276,3,104074,0.0,3.0,https://s.sde.globo.com/media/person_role/2022/03/01/42769c38f612d4af2143de3132ce1cec_220x220.png,walce,Walce da Silva Costa Filho,0,6,0.0,Walce,,,,,,,,,,,,,,,,,,,,,,
421,False,J. Fernando,0.0,30,Botafogo,263,1,104079,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5Z0375l.png,joao-fernando,João Fernando Monteiro Siqueira,0,6,0.0,João Fernando,,,,,,,,,,,,,,,,,,,,,,
422,False,C. Miguel,0.0,30,Corinthians,264,1,104084,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_ucZUimL.png,carlos-miguel,Carlos Miguel dos Santos Pereira,0,6,0.0,Carlos Miguel,,,,,,,,,,,,,,,,,,,,,,
423,False,B. Fuchs,0.0,30,Atlético-MG,282,3,104085,0.0,4.75,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_qjyhb3e.png,bruno-fuchs,Bruno de Lara Fuchs,15,5,3.31,Bruno Fuchs,,2.0,12.0,11.0,,,11.0,,,,7.0,,,,,,,,,,,
424,True,Ruan,-0.02,30,Corinthians,264,4,104153,0.0,3.67,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Uq9B5Kn.png,ruan,Ruan de Oliveira Ferreira,17,6,3.6,Ruan,,2.0,22.0,18.0,4.0,6.0,12.0,,1.0,,,2.0,,,,,2.0,,,1.0,,
425,False,J. Lucas,0.0,30,Santos,277,2,104257,0.0,4.51,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_tX8ABIy.png,joao-lucas,João Lucas de Almeida Carvalho,13,6,3.9,João Lucas,,1.0,23.0,11.0,1.0,4.0,18.0,,,1.0,2.0,1.0,,,,,,,,,,
426,False,L. Rafael,0.0,30,Bragantino,280,3,104360,0.0,3.95,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_J1rhwK6.png,lucas-rafael,Lucas Rafael Gonçalves da Silva,2,5,3.15,Lucas Rafael,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,
427,False,M. Mendes,0.0,30,Atlético-MG,282,1,104383,0.0,3.42,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,matheus-mendes,Matheus Mendes Werneck de Oliveira,1,6,7.0,Matheus Mendes,,1.0,,,,,,,,,1.0,,,,3.0,,,,,,,
428,True,I. Gomes,-0.06,30,Internacional,285,3,104385,1.2,4.99,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_I7Q1WEp.png,igor-gomes,Igor Gomes Silva,17,6,2.69,Igor Gomes,,3.0,22.0,8.0,2.0,3.0,12.0,,,1.0,3.0,,,,,,,,,,,
429,False,V. Mendes,0.0,30,Fluminense,266,3,104401,0.0,6.66,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_L4w297p.png,vitor-mendes,Vitor Mendes Alves,2,3,4.95,Vitor Mendes,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,
430,False,Reinaldo,0.0,30,Athlético-PR,293,5,104420,0.0,2.39,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,reinaldo,Reinaldo Nascimento Satorno,1,6,1.7,Reinaldo,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
431,False,F. Scheibig,0.0,30,Grêmio,284,1,104424,0.0,1.0,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_FORMATO.png,felipe-scheibig,Felipe Mateus Scheibig,0,5,0.0,Felipe Scheibig,,,,,,,,,,,,,,,,,,,,,,
432,False,Christian,0.0,30,Athlético-PR,293,4,104502,0.0,10.5,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_V2OPAxf.png,christian,Christian Roberto Alves Cardoso,14,6,4.7,Christian,,,17.0,21.0,3.0,7.0,15.0,1.0,,,,,,,,,4.0,,,,,
433,False,H. Vermudt,0.0,30,Botafogo,263,3,104504,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_iztb5Pm.png,henrique-vermudt,Henrique Vermudt,0,6,0.0,Henrique Vermudt,,,,,,,,,,,,,,,,,,,,,,
434,False,V. Zanocelo,0.0,30,Fortaleza,356,4,104521,0.0,3.32,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_OPlr7ly.png,vinicius-zanocelo,Vinícius Nelson de Souza Zanocelo,6,6,0.68,Vinícius Zanocelo,,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,
435,False,Sandry,0.0,30,Santos,277,4,104580,0.0,2.54,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_bbHXWKZ.png,sandry,Sandry Roberto Santos Goes,5,5,0.52,Sandry,,2.0,4.0,4.0,,,2.0,,,,,,,,,,,,,,,
436,False,Fabrício,0.0,30,Bragantino,280,1,104588,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_AAId2Kq.png,fabricio,Fabrício Oliveira de Souza,0,6,0.0,Fabrício,,,,,,,,,,,,,,,,,,,,,,
437,True,M. Bianqui,1.61,30,Coritiba,294,4,104640,7.5,4.72,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_nFBy3HF.png,matheus-bianqui,Matheus Henrique Bianqui,20,7,2.99,Matheus Bianqui,,8.0,32.0,33.0,4.0,8.0,21.0,,3.0,,,1.0,,1.0,,,2.0,,,,,
438,False,J. Vojvoda,0.0,30,Fortaleza,356,6,104754,0.0,12.49,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,juan-vojvoda,Juan Pablo Vojvoda Rizzo,28,7,5.14,Juan Vojvoda,,,,,,,,,,,,,,,,,,,12.0,,,
439,True,Acevedo,-0.27,30,Bahia,265,4,104783,-0.5,4.49,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_YfjCr6b.png,acevedo,Nicolás Brian Acevedo Tabárez,23,6,2.34,Acevedo,,5.0,40.0,29.0,3.0,10.0,22.0,,,,,,1.0,,,,,,,,,
440,True,S. Gómez,0.15,30,Coritiba,294,4,104811,2.5,6.34,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_fnuIkZJ.png,sebastian-gomez,Sebastián Gómez Londoño,12,7,3.43,Sebastián Gómez,,1.0,14.0,10.0,1.0,1.0,11.0,,2.0,,,1.0,,,,,2.0,,,,,
441,False,I. Gabriel,0.0,30,Botafogo,263,1,104991,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_C8GywEv.png,igo-gabriel,Igo Gabriel Santos Pereira,0,6,0.0,Igo Gabriel,,,,,,,,,,,,,,,,,,,,,,
442,False,J. Marcelo,0.0,30,Cruzeiro,283,3,105047,0.0,2.43,https://s.sde.globo.com/media/person_role/2023/08/01/photo_220x220_vuySYbE.png,joao-marcelo,João Marcelo Messias Ferreira,1,6,0.9,João Marcelo,,,1.0,1.0,,,,,,,,,,,,,,,,,,
443,True,L. Henrique,0.12,30,Botafogo,263,5,105049,1.2,5.44,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_XMfC6C1.png,luis-henrique,Luis Henrique Tomaz de Lima,27,7,2.8,Luis Henrique,,,12.0,5.0,8.0,10.0,5.0,,1.0,,,2.0,,,,,4.0,,,1.0,,
444,False,Khellven,0.0,30,Athlético-PR,293,2,105175,0.0,7.74,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7lRpDNN.png,khellven,Khellven Douglas Silva Oliveira,14,6,4.5,Khellven,,1.0,15.0,9.0,2.0,3.0,8.0,,3.0,,5.0,3.0,,,,,,,,,,
445,True,Bento,-0.32,30,Athlético-PR,293,1,105208,0.0,9.04,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_7ROEp8B.png,bento,Bento Matheus Krepski,24,7,3.44,Bento,,3.0,,2.0,,,2.0,,,,6.0,1.0,,,72.0,29.0,,,,,1.0,
446,False,D. Lucca,0.0,30,Vasco,267,4,105294,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_J73ZkrF.png,de-lucca,Patrick de Lucca Chaves de Oliveira,0,5,0.0,De Lucca,,,,,,,,,,,,,,,,,,,,,,
447,True,Ferraresi,-1.53,30,São Paulo,276,3,105300,0.0,4.47,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_FORMATO.png,ferraresi,Nahuel Adolfo Ferraresi Hernández,1,6,0.0,Ferraresi,,,,,,,,,,,,,,,,,,,,,,
448,True,G. Xavier,-0.04,30,Bahia,265,3,105373,2.6,4.32,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0UPMoSl.png,gabriel-xavier,Gabriel Lheman Xavier - Lhman,12,6,3.51,Gabriel Xavier,,2.0,17.0,13.0,1.0,3.0,8.0,,,,4.0,,,,,,,,,,,
449,False,M. Bidu,0.0,30,Corinthians,264,2,105531,0.0,6.12,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_cNTyg24.png,matheus-bidu,Matheus Lima Beltrão Oliveira Valin,19,7,3.37,Matheus Bidu,,2.0,27.0,20.0,4.0,6.0,24.0,,,2.0,4.0,,,,,,,,,,,
450,True,Rikelme,-0.23,30,Cuiabá,1371,5,105547,2.9,4.7,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_FfgJEdr.png,rikelme,Rikelme Hernandes Amorim Rocha,22,7,3.97,Rikelme,,1.0,54.0,19.0,5.0,9.0,13.0,,3.0,,,1.0,,1.0,,,1.0,,,,,
451,False,Riquelme,0.0,30,Vasco,267,2,105566,0.0,3.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_smA6Xym.png,riquelme,Riquelme Carvalho Araújo Viana,0,6,0.0,Riquelme,,,,,,,,,,,,,,,,,,,,,,
452,False,Lucero,0.0,30,Fortaleza,356,5,105568,0.0,6.64,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_MqRx953.png,lucero,Juan Martín Lucero,22,7,4.37,Lucero,,2.0,9.0,24.0,10.0,13.0,24.0,1.0,8.0,,,,,,,,7.0,,,2.0,,
453,True,L. Piton,-0.63,30,Vasco,267,2,105584,0.0,6.55,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_71dywWV.png,lucas-piton,Lucas Piton Crivellaro,28,7,2.84,Lucas Piton,,3.0,32.0,36.0,4.0,10.0,5.0,,2.0,,5.0,3.0,,,,,,,,,,
454,False,Roni,0.0,30,Corinthians,264,4,105585,0.0,2.05,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_efGU5wq.png,roni,Roni Medeiros de Moura,14,6,1.28,Roni,,2.0,16.0,15.0,1.0,2.0,5.0,,,,,,,,,,,,,,,
455,True,Maurício,-1.32,30,Internacional,285,4,105647,2.1,8.53,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_7KIwg4E.png,mauricio,Maurício Magalhães Prado,19,3,4.71,Maurício,,3.0,11.0,11.0,5.0,12.0,21.0,3.0,4.0,,,3.0,,,,,4.0,,,1.0,,
456,True,N. Hernández,0.81,30,Internacional,285,3,105672,4.9,3.97,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_l85XoS0.png,nicolas-hernandez,Nicolás Hernández Rodríguez,18,7,1.73,Nicolás Hernández,,6.0,10.0,12.0,,1.0,4.0,1.0,,,4.0,1.0,,1.0,,,,,,1.0,,
457,False,Wesley,0.0,30,Cruzeiro,283,5,105811,0.0,7.81,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vnwHYu8.png,wesley,Wesley Ribeiro Silva,24,6,4.26,Wesley,,6.0,31.0,47.0,11.0,18.0,42.0,,3.0,,,1.0,,,,,4.0,,,,,
458,False,Edu,0.0,30,Goiás,290,3,105842,0.0,2.45,https://s.sde.globo.com/media/person_role/2023/06/25/photo_FORMATO_bGsyKIs.png,edu,Lucas Eduardo Ribeiro de Souza,6,6,2.78,Edu,,1.0,5.0,6.0,1.0,1.0,5.0,,,1.0,2.0,,,,,,,,,,,
459,False,Belezi,0.0,30,Athlético-PR,293,3,105844,0.0,1.0,https://s.sde.globo.com/media/person_role/2023/10/08/photo_FORMATO.png,belezi,Lucas Belezi Barbosa,0,6,0.0,Belezi,,,,,,,,,,,,,,,,,,,,,,
460,False,M. Araújo,0.0,30,Corinthians,264,4,105845,0.0,5.44,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_BedE425.png,matheus-araujo,Matheus de Araújo Andrade,10,6,1.96,Matheus Araújo,,,8.0,9.0,1.0,,7.0,,1.0,,,,,,,,1.0,,,,,
461,True,Z. Gabriel,-0.41,30,Vasco,267,4,105902,-0.6,2.62,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PQUgcKV.png,ze-gabriel,José Gabriel dos Santos Silva,18,7,1.82,Zé Gabriel,,5.0,21.0,23.0,1.0,5.0,12.0,,,,,,,,,,1.0,,,,,
462,True,V. Mingotti,-0.01,30,Bahia,265,5,105909,1.4,2.73,https://s.sde.globo.com/media/person_role/2023/04/20/photo_FORMATO_YH7397F.png,vinicius-mingotti,Vinicius Alessandro Mingotti,14,6,2.12,Vinicius Mingotti,,2.0,4.0,11.0,5.0,3.0,13.0,,7.0,,,,,,,,2.0,,,,,
463,False,Rômulo,0.0,30,Internacional,285,4,105911,0.0,3.71,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png,romulo,Rômulo Zanre Zwarg,16,6,3.2,Rômulo,,1.0,23.0,14.0,2.0,5.0,23.0,1.0,1.0,,,,,,,,1.0,,,,,
464,False,C. Silva,0.0,30,Santos,277,2,105914,0.0,0.71,https://s.sde.globo.com/media/person_role/2020/02/28/8b8a13f401928e0adf73a1998a49f868_FORMATO.png,cadu-silva,Carlos Eduardo Bertolassi da Silva,1,6,0.0,Cadu Silva,,,,,,,,,,,,,,,,,,,,,,
465,True,Rochet,-0.76,30,Internacional,285,1,105949,-1.5,5.49,https://s.sde.globo.com/media/person_role/2023/07/14/photo_FORMATO_AtGShUT.png,rochet,Sergio Ramón Rochet Álvarez,11,7,2.09,Rochet,,4.0,,,,,6.0,,,,2.0,,,,32.0,18.0,,,,,,
466,False,Vinícius,0.0,30,Vasco,267,5,105998,0.0,2.0,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_Oqt8wcz.png,vinicius,Vinícius dos Santos de Oliveira Paiva,0,6,0.0,Vinícius,,,,,,,,,,,,,,,,,,,,,,
467,False,L. Ramos,0.0,30,Internacional,285,4,106000,0.0,2.81,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_Tdt3VkZ.png,lucas-ramos,Lucas de Ramos Silveira,1,5,0.0,Lucas Ramos,,,,,,,,,,,,,,,,,,,,,,
468,True,Johnny,0.89,30,Internacional,285,4,106002,6.6,7.6,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_ylIGH1n.png,johnny,João Lucas Souza Cardoso,16,3,3.91,Johnny,,6.0,25.0,16.0,4.0,1.0,20.0,1.0,2.0,1.0,,2.0,,,,,2.0,,,,,
469,False,Lucão,0.0,30,Bragantino,280,1,106160,0.0,1.74,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_uN4AYEQ.png,lucao,Lucas Alexandre Galdino de Azevedo,5,6,0.6,Lucão,,1.0,,,,,,,,,1.0,,,,7.0,8.0,,,,,,
470,True,G. Pec,0.08,30,Vasco,267,5,106199,2.7,14.96,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_RHuy7TJ.png,gabriel-pec,Gabriel Fortes Chaves,28,7,5.52,Gabriel Pec,,5.0,32.0,27.0,14.0,23.0,45.0,3.0,5.0,,,3.0,,,,,6.0,,,,,
471,False,Figueiredo,0.0,30,Vasco,267,4,106201,0.0,2.69,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_YrswGSn.png,figueiredo,Lucas Figueiredo dos Santos,16,6,1.92,Figueiredo,,3.0,8.0,17.0,8.0,11.0,15.0,1.0,6.0,,,,,,,,,,,1.0,,
472,True,B. Gomes,0.2,30,Coritiba,294,4,106202,4.2,9.77,https://s.sde.globo.com/media/person_role/2023/09/14/photo_FORMATO_uLOhgzA.png,bruno-gomes,Bruno Gomes da Silva Clevelário,23,7,4.26,Bruno Gomes,,4.0,42.0,30.0,11.0,14.0,41.0,1.0,2.0,1.0,,,1.0,,,,2.0,,,1.0,,
473,False,Kawan,0.0,30,Athlético-PR,293,4,106219,0.0,2.0,https://s.sde.globo.com/media/person_role/2022/02/21/f32be788b285e944b21d286da2e5b28d_FORMATO.png,kawan,Kawan Gabriel da Silva,0,5,0.0,Kawan,,,,,,,,,,,,,,,,,,,,,,
474,False,Realpe,0.0,30,Bragantino,280,3,106299,0.0,2.32,https://s.sde.globo.com/media/person_role/2022/05/05/593eafb7ce8c7aa2051ccde762f1d731_FORMATO.png,realpe,Leonardo Javier Realpe Montaño,12,7,2.9,Realpe,,2.0,9.0,12.0,,2.0,,1.0,,,5.0,,,,,,,,,,,
