,atletas.posicao_id,atletas.variacao_num,atletas.jogos_num,atletas.apelido,atletas.atleta_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.foto,atletas.slug,atletas.status_id,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.nome,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,PS,SG,CV,I,PC,DE,GS,FT,PP,DP,GC,V,PI
253,3,0.73,19,Adryelson,91664,4.68,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3WVFnva.png,adryelson,7,263,7.92,20,Botafogo,Adryelson Shawann Lima Silva,True,Adryelson,6.7,,4.0,14.0,11.0,4.0,2.0,10.0,1.0,,12.0,,,,,,,,,,,
254,4,0.18,13,Matheus Jussa,91689,0.63,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_vMaiFUT.png,matheus-jussa,7,283,1.84,20,Cruzeiro,Matheus Isaías dos Santos,True,M. Jussa,-0.1,,5.0,12.0,21.0,1.0,3.0,3.0,,,,,,,,,,,,,,
255,2,0.1,19,Marlon,91706,8.58,,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_vrVAWB7.png,marlon,7,283,17.05,20,Cruzeiro,Marlon Rodrigues Xavier,True,Marlon,4.3,1.0,3.0,83.0,21.0,3.0,7.0,15.0,2.0,,7.0,,1.0,,,,,,,,,
256,3,-0.13,18,Nino,91708,3.73,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_U5c1E7V.png,nino,7,266,11.22,20,Fluminense,Marcílio Florêncio Mota Filho,True,Nino,0.2,,3.0,7.0,17.0,3.0,3.0,20.0,2.0,,7.0,1.0,,,,,1.0,,,,,
257,1,0.0,0,Matheus Alves,91712,0.0,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_voSytVs.png,matheus-alves,6,290,2.0,20,Goiás,Matheus Alves da Silva Cardoso,False,M. Alves,0.0,,,,,,,,,,,,,,,,,,,,,
258,3,0.0,8,David Duarte,91772,3.6,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_0ibQkD2.png,david-duarte,6,265,5.2,20,Bahia,David de Duarte Macedo,False,D. Duarte,0.0,,1.0,6.0,4.0,,1.0,4.0,1.0,,2.0,,,,,,1.0,,,,,
259,2,0.0,0,Hayner,91856,0.0,,https://s.sde.globo.com/media/person_role/2023/08/20/photo_220x220_uARHeLZ.png,hayner,6,294,3.0,20,Coritiba,Hayner Willian Monjardim Cordeiro,False,Hayner,0.0,,,,,,,,,,,,,,,,,,,,,
260,3,0.21,13,Zé Ivaldo,91866,2.72,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_ZOxQ99E.png,ze-ivaldo,7,293,4.79,20,Athlético-PR,José Ivaldo Almeida Silva,True,Z. Ivaldo,1.8,,2.0,13.0,19.0,1.0,1.0,9.0,,,5.0,1.0,1.0,1.0,,,,,,,,
261,5,0.0,17,Pavón,91908,5.48,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_U1jXQaU.png,pavon,3,282,9.16,20,Atlético-MG,Cristian David Pavón,False,Pavón,0.0,4.0,6.0,23.0,16.0,10.0,14.0,13.0,3.0,,,,4.0,,,,1.0,,,,,
262,6,-0.01,9,Wesley Carvalho,91971,5.5,,https://s.sde.globo.com/media/person_role/2022/05/05/21d7b4d24237a06ec8872f1ff041e713_FORMATO.png,wesley-carvalho,7,293,11.14,20,Athlético-PR,Wesley Oliveira de Carvalho,True,W. Carvalho,4.26,,,,,,,,,,,,,,,,,,,,3.0,
263,6,0.94,5,Ramón Díaz,92075,4.88,,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO.png,ramon-diaz,7,267,8.77,20,Vasco,Ramón Ángel Díaz,True,R. Díaz,7.1,,,,,,,,,,,,,,,,,,,,2.0,
264,1,0.0,0,Caíque,92207,0.0,,https://s.sde.globo.com/media/person_role/2023/08/04/photo_220x220_bq0AF4S.png,caique,6,284,3.0,20,Grêmio,Caíque Luiz Santos da Purificação,False,Caíque,0.0,,,,,,,,,,,,,,,,,,,,,
265,3,-0.54,2,Rodrigo Ely,92237,0.5,,https://s.sde.globo.com/media/person_role/2023/08/03/photo_220x220_mGnJe3Z.png,rodrigo-ely,7,284,2.86,20,Grêmio,Rodrigo Ely,True,R. Ely,-0.4,,1.0,1.0,4.0,,,4.0,,,,,,,,,,,,,,
266,3,0.0,10,Bruno Viana,92291,1.01,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_kVhXG72.png,bruno-viana,6,294,2.27,20,Coritiba,Bruno Viana Willemen da Silva,False,B. Viana,0.0,,4.0,13.0,12.0,,2.0,1.0,,,,,,,,,,,,,,
267,4,0.0,0,Raul,92496,0.0,,https://s.sde.globo.com/media/person_role/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png,raul,5,280,5.0,20,Bragantino,Raul Lô Gonçalves,False,Raul,0.0,,,,,,,,,,,,,,,,,,,,,
268,5,0.0,0,Renato Kayzer,92696,0.0,,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_fWFDOrP.png,renato-kayzer,5,327,5.0,20,América-MG,Renato Kayzer de Souza,False,R. Kayzer,0.0,,,,,,,,,,,,,,,,,,,,,
269,5,-2.07,18,Deyverson,92708,5.61,,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_AvLd8xm.png,deyverson,7,1371,7.91,20,Cuiabá,Deyverson Brum Silva Acosta,True,Deyverson,1.4,1.0,4.0,6.0,22.0,9.0,10.0,33.0,8.0,,,,18.0,,,,2.0,1.0,,,,
270,5,0.57,18,Bruno Rodrigues,92811,5.77,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_xfgmkoy.png,bruno-rodrigues,7,283,12.83,20,Cruzeiro,Bruno Rafael Rodrigues do Nascimento,True,B. Rodrigues,6.2,3.0,2.0,18.0,13.0,13.0,22.0,34.0,3.0,1.0,,,11.0,,,,1.0,1.0,,,,
271,2,0.78,5,Palacios,92855,2.56,,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO.png,palacios,7,283,4.04,20,Cruzeiro,Helibelton Palacios Zapata,True,Palacios,3.4,,2.0,6.0,13.0,,,3.0,,,2.0,,,,,,,,,,,
272,4,0.0,17,Mateus Vital,93108,2.7,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_CifS8My.png,mateus-vital,5,283,6.23,20,Cruzeiro,Mateus da Silva Vital Assumpção,False,M. Vital,0.0,1.0,,13.0,9.0,7.0,11.0,16.0,,,,,1.0,,,,1.0,,,,,
273,2,0.0,0,Rafael Ramos,93236,0.0,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_Tdjz7Nn.png,rafael-ramos,5,264,4.0,20,Corinthians,Rafael António Figueiredo Ramos,False,R. Ramos,0.0,,,,,,,,,,,,,,,,,,,,,
274,3,-2.95,1,Lucas Veríssimo,93368,0.1,,https://s.sde.globo.com/media/person_role/2023/08/18/photo_FORMATO_LvuX4b4.png,lucas-verissimo,7,264,8.05,20,Corinthians,Lucas Veríssimo da Silva,True,L. Veríssimo,0.1,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,
275,3,0.98,3,João Basso,93372,0.93,,https://s.sde.globo.com/media/person_role/2023/07/31/photo_FORMATO_tUHU2kX.png,joao-basso,7,277,3.27,20,Santos,João Othávio Basso,True,J. Basso,3.5,,,5.0,4.0,,,2.0,,,,,,,,,,,,1.0,,
276,5,-0.21,18,Wanderson,93478,3.85,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_TAoUoam.png,wanderson,6,285,10.89,20,Internacional,Wanderson Maciel Sousa Campos,True,Wanderson,1.6,2.0,,15.0,9.0,6.0,6.0,16.0,3.0,,,,,,,,,,,,,
277,4,0.0,9,Benítez,93550,3.96,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_wkFNeGE.png,benitez,6,327,7.07,20,América-MG,Martín Nicolás Benítez,False,Benítez,0.0,2.0,3.0,8.0,8.0,2.0,6.0,23.0,,,,,3.0,,,,1.0,,,,,
278,2,0.0,16,Gabriel Inocêncio,93702,4.0,,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FQGuEEf.png,gabriel-inocencio,6,277,7.25,20,Santos,Gabriel de Souza Inocêncio,False,G. Inocêncio,0.0,,2.0,33.0,27.0,2.0,3.0,10.0,,,5.0,,1.0,,,,,,,,,
279,2,0.0,4,Paulo Henrique,93716,1.78,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_65yTkUA.png,paulo-henrique,6,267,2.72,20,Vasco,Paulo Henrique de Oliveira Alves,False,P. Henrique,0.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
280,4,0.0,13,Andrey,93787,1.36,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_qIjSxtN.png,andrey,6,294,3.38,20,Coritiba,Andrey Ramos do Nascimento,False,Andrey,0.0,,4.0,13.0,14.0,3.0,5.0,8.0,,,,,1.0,1.0,,,,,,,,
281,4,0.19,19,Marlon Freitas,93790,2.56,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_vbqyTPv.png,marlon-freitas,7,263,5.53,20,Botafogo,Marlon Rodrigues Freitas,True,M. Freitas,3.4,1.0,,27.0,13.0,4.0,10.0,5.0,,,,,,,,,,,,,,
282,4,0.0,8,Daniel,93791,1.03,,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_VrP7OOs.png,daniel,6,266,2.4,20,Fluminense,Daniel Sampaio Simões,False,Daniel,0.0,,1.0,4.0,2.0,1.0,1.0,6.0,,,,,,,,,,,,,,
283,2,0.25,11,Marcinho,93797,1.51,,https://s.sde.globo.com/media/person_role/2023/04/06/photo_FORMATO_awVXJNb.png,marcinho,7,327,3.08,20,América-MG,Márcio Almeida de Oliveira,True,Marcinho,2.4,,4.0,17.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,
284,1,0.0,6,Keiller,93834,2.08,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_3ZKNMQH.png,keiller,6,285,5.08,20,Internacional,Keiller da Silva Nunes,False,Keiller,0.0,,,,,,,1.0,,,,,,,16.0,11.0,,,1.0,,,
285,1,-0.88,15,Cleiton,93882,4.15,,https://s.sde.globo.com/media/person_role/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,cleiton,7,280,5.15,20,Bragantino,Cleiton Schwengber,True,Cleiton,-3.0,,3.0,,1.0,,,1.0,,,8.0,1.0,,,38.0,13.0,,,,,,
286,4,0.0,7,Matheusinho,93886,1.95,,https://s.sde.globo.com/media/person_role/2022/02/24/d160f8f8c1464cbcc27b4195e6255175_FORMATO.png,matheusinho,6,327,3.69,20,América-MG,Matheus Leonardo Sales Cardoso,False,Matheusinho,0.0,,,4.0,3.0,4.0,2.0,7.0,,,,,1.0,,,,,,,,,
287,5,-0.09,14,Breno Lopes,93988,3.08,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_r2x2UOS.png,breno-lopes,6,275,3.76,20,Palmeiras,Breno Henrique Vasconcelos Lopes,True,B. Lopes,0.2,3.0,1.0,4.0,3.0,6.0,1.0,13.0,1.0,,,,3.0,,,,1.0,,,,,
288,4,-0.18,3,Matías Rojas,94007,0.23,,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_mjtT9lV.png,matias-rojas,7,264,4.8,20,Corinthians,Matías Nicolás Rojas Romero,True,M. Rojas,0.2,,,,1.0,,,2.0,,,,,,,,,,,,,,
289,1,0.0,9,John Victor,94044,5.78,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_u4LssT8.png,john-victor,6,285,8.29,20,Internacional,John Victor Maciel Furtado,False,J. Victor,0.0,,1.0,,,,,2.0,,,5.0,,,,32.0,5.0,,,,,,
290,4,0.66,18,Matheus Fernandes,94067,5.71,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_ozKQngu.png,matheus-fernandes,7,280,13.21,20,Bragantino,Matheus Fernandes Siqueira,True,M. Fernandes,8.8,2.0,3.0,65.0,29.0,4.0,6.0,18.0,1.0,,,,,,,,,,,,,
291,4,0.0,16,Maycon,94154,2.6,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_R7Bbn2S.png,maycon,6,264,5.0,20,Corinthians,Maycon de Andrade Barberan,False,Maycon,0.0,,2.0,22.0,12.0,5.0,7.0,3.0,1.0,,,,2.0,,,,,,,,,
292,5,0.21,15,Guilherme,94207,2.41,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_DlyxisL.png,guilherme,6,356,6.16,20,Fortaleza,Guilherme Augusto Vieira dos Santos,True,Guilherme,3.6,1.0,3.0,9.0,9.0,8.0,4.0,15.0,,,,,3.0,,,,2.0,,,,,
293,4,0.0,0,Dadá Belmonte,94263,0.0,,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_qwUFc0E.png,dada-belmonte,3,327,7.0,20,América-MG,Adaílson Freire Pereira da Silva,False,D. Belmonte,0.0,,,,,,,,,,,,,,,,,,,,,
294,5,0.0,3,Matheus Babi,94444,2.5,,https://s.sde.globo.com/media/person_role/2023/07/30/photo_FORMATO_a5PwXy3.png,matheus-babi,6,290,4.71,20,Goiás,Matheus Barcelos da Silva,False,M. Babi,0.0,,2.0,,4.0,,1.0,4.0,1.0,,,,1.0,,,,,,,,,
295,4,0.75,14,Raphael Veiga,94509,7.9,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_l1kSIXt.png,raphael-veiga,7,275,18.88,20,Palmeiras,Raphael Cavalcante Veiga,True,R. Veiga,12.1,4.0,4.0,11.0,21.0,9.0,14.0,32.0,6.0,,,,3.0,,,,2.0,1.0,,,,
296,3,0.0,13,Oliveira,94514,3.77,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_wQCfXVb.png,oliveira,5,283,8.55,20,Cruzeiro,Lucas da Cruz Oliveira,False,Oliveira,0.0,,2.0,16.0,7.0,,1.0,12.0,1.0,,5.0,2.0,,,,,,,,,,
297,5,-1.43,16,Pedro,94583,3.87,,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_BmbzG97.png,pedro,6,262,11.42,20,Flamengo,Pedro Guilherme Abreu dos Santos,True,Pedro,0.5,,,4.0,5.0,7.0,8.0,6.0,5.0,1.0,,,2.0,,,,,,,,,
298,4,0.0,6,Jhegson Méndez,94786,1.8,,https://s.sde.globo.com/media/person_role/2023/03/13/photo_FORMATO_PUzvx3f.png,jhegson-mendez,6,276,4.01,20,São Paulo,Jhegson Sebastián Méndez Carabalí,False,J. Méndez,0.0,,1.0,11.0,8.0,,,2.0,,,,,,,,,,,,,,
299,3,-0.25,2,Burgos,94836,-0.75,,https://s.sde.globo.com/media/person_role/2023/07/26/photo_220x220_YiDp5cw.png,burgos,7,327,1.52,20,América-MG,Esteban Rodrigo Burgos,True,Burgos,-0.3,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,
300,4,-0.13,17,Battaglia,94845,1.51,,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,battaglia,7,282,4.41,20,Atlético-MG,Rodrigo Andrés Battaglia,True,Battaglia,0.3,,5.0,16.0,28.0,3.0,8.0,20.0,,,,,1.0,,,,,,,,,
301,6,0.03,15,Eduardo Coudet,94853,5.1,,https://s.sde.globo.com/media/person_role/2023/07/19/photo_FORMATO.png,eduardo-coudet,7,285,10.69,20,Internacional,Eduardo Germán Coudet,True,E. Coudet,3.31,,,,,,,,,,,,,,,,,,,,5.0,
302,4,0.0,12,Lucas Fernandes,94931,1.32,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_qLLBtiS.png,lucas-fernandes,6,263,3.68,20,Botafogo,Lucas Fernandes da Silva,False,L. Fernandes,0.0,,1.0,2.0,16.0,5.0,7.0,9.0,,,,,,,,,1.0,,,,,
303,2,0.0,18,Juninho Capixaba,94968,7.0,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_VYzv5cy.png,juninho-capixaba,3,280,11.58,20,Bragantino,Luis Antônio da Rocha Júnior,False,J. Capixaba,0.0,1.0,6.0,46.0,36.0,6.0,6.0,24.0,2.0,,8.0,,3.0,,,,1.0,,,,,
304,2,0.0,5,Nicolas,95127,2.88,,https://s.sde.globo.com/media/person_role/2023/03/10/photo_FORMATO_tTV7wrP.png,nicolas,6,327,3.52,20,América-MG,Nicolas Vichiatto da Silva,False,Nicolas,0.0,,,4.0,6.0,2.0,,2.0,1.0,,,,,,,,,,,,,
305,2,0.0,0,Jefferson,95220,0.0,,https://s.sde.globo.com/media/person_role/2023/07/28/photo_FORMATO_D7r1d1E.png,jefferson,6,267,4.0,20,Vasco,Jefferson Junio Antônio da Silva,False,Jefferson,0.0,,,,,,,,,,,,,,,,,,,,,
306,2,0.0,0,Igor Vinícius,95466,0.0,,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_FORMATO.png,igor-vinicius,5,276,6.0,20,São Paulo,Igor Vinícius de Souza,False,I. Vinícius,0.0,,,,,,,,,,,,,,,,,,,,,
307,4,0.44,18,Raniele,95556,5.28,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_j6biYTV.png,raniele,7,1371,12.51,20,Cuiabá,Raniele Almeida Melo,True,Raniele,5.9,,5.0,45.0,16.0,8.0,14.0,30.0,2.0,,,,1.0,1.0,,,,,,,,
308,3,1.53,7,Marcelo Benevenuto,95638,2.01,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_kkUky0K.png,marcelo-benevenuto,7,356,6.34,20,Fortaleza,Marcelo da Conceição Benevenuto Malaquias,True,M. Benevenuto,10.0,,2.0,4.0,8.0,,1.0,6.0,,,2.0,,1.0,,,,,,,,,
309,4,0.0,13,Lucas Kal,95662,0.38,,https://s.sde.globo.com/media/person_role/2022/02/24/38a9d99d34c06f3714df211deaf2bd0f_FORMATO.png,lucas-kal,6,327,2.12,20,América-MG,Lucas Kal Schenfeld Progioli,False,L. Kal,0.0,,3.0,7.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,
310,5,-0.13,19,Artur,95799,5.5,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_G1nE6cb.png,artur,7,275,11.23,20,Palmeiras,Artur Victor Guimarães,True,Artur,1.2,2.0,1.0,13.0,8.0,8.0,14.0,26.0,5.0,,,,5.0,,,,3.0,,,,,
311,3,0.0,1,Tobias Figueiredo,95878,0.2,,https://s.sde.globo.com/media/person_role/2023/07/11/photo_FORMATO_kRGPxC0.png,tobias-figueiredo,6,356,3.68,20,Fortaleza,Tobias Pereira Figueiredo,False,T. Figueiredo,0.0,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,
312,4,-0.11,20,Machado,96089,3.2,,https://s.sde.globo.com/media/person_role/2023/03/01/photo_FORMATO_a0C7bdd.png,machado,6,283,6.58,20,Cruzeiro,Luiz Filipe da Rosa Machado - Felipe,True,Machado,2.2,3.0,1.0,22.0,18.0,7.0,7.0,14.0,1.0,,,,,,,,,,,,,
313,4,0.12,19,Lima,96340,4.39,,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_bCG6s7k.png,lima,7,266,10.97,20,Fluminense,Vinicius Moreira de Lima,True,Lima,2.1,1.0,3.0,20.0,22.0,7.0,8.0,45.0,3.0,,,,3.0,,,,1.0,,,,,
314,4,0.0,2,Matheus Pereira,96610,2.2,,https://s.sde.globo.com/media/person_role/2023/07/24/photo_FORMATO_MgA1agq.png,matheus-pereira,5,283,5.88,20,Cruzeiro,Matheus Fellipe Costa Pereira,False,M. Pereira,0.0,,,3.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
315,4,0.0,5,Allan,96652,3.28,,https://s.sde.globo.com/media/person_role/2023/07/04/photo_FORMATO.png,allan,6,262,7.95,20,Flamengo,Allan Rodrigues de Souza,False,Allan,0.0,,,11.0,6.0,1.0,1.0,6.0,,,,,,,,,,,,,,
316,2,0.0,13,Bustos,96678,5.14,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_8fg8wbo.png,bustos,6,285,7.77,20,Internacional,Fabricio Tomás Bustos Sein,False,Bustos,0.0,,2.0,22.0,14.0,2.0,5.0,14.0,1.0,,5.0,,,,,,,,,,,
317,2,-1.23,13,Saravia,96725,3.42,,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,saravia,7,282,6.28,20,Atlético-MG,Renzo Saravia,True,Saravia,0.0,1.0,7.0,17.0,23.0,2.0,3.0,22.0,,,4.0,1.0,,,,,,,,,,
318,4,0.0,0,Atuesta,96754,0.0,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_haNtwOK.png,atuesta,5,275,5.0,20,Palmeiras,Eduard Andrés Atuesta Velasco,False,Atuesta,0.0,,,,,,,,,,,,,,,,,,,,,
319,5,0.43,4,Arthur Gomes,96966,5.7,,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_4DHfVWg.png,arthur-gomes,7,283,6.87,20,Cruzeiro,Arthur Gomes Lourenço,True,A. Gomes,3.4,,1.0,2.0,5.0,2.0,2.0,6.0,2.0,,,,1.0,,,,,,,,,
320,5,0.0,3,Yony González,97080,1.17,,https://s.sde.globo.com/media/person_role/2023/07/06/photo_FORMATO_YMuPeb5.png,yony-gonzalez,6,266,3.66,20,Fluminense,Jony Alexander González Copete,False,Y. González,0.0,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,
321,2,0.0,4,Dudu,97133,2.58,,https://s.sde.globo.com/media/person_role/2023/05/06/photo_FORMATO_G2DFY9I.png,dudu,6,356,4.46,20,Fortaleza,Luís Eduardo Marques dos Santos,False,Dudu,0.0,,1.0,5.0,3.0,1.0,,,,,1.0,,,,,,,,,,,
322,4,0.0,14,Villasanti,97145,6.12,,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_K2Ovl0l.png,villasanti,3,284,7.97,20,Grêmio,Mathías Adalberto Villasanti Rolón,False,Villasanti,0.0,1.0,3.0,41.0,26.0,5.0,3.0,14.0,3.0,,,,,,,,1.0,,,,,
323,5,1.52,11,Alesson,97321,2.42,,https://s.sde.globo.com/media/person_role/2023/03/11/photo_FORMATO_onOMJJv.png,alesson,6,290,4.39,20,Goiás,Alesson dos Santos Batista,True,Alesson,9.9,,2.0,7.0,4.0,1.0,3.0,5.0,2.0,,,,8.0,,,,,,,,,
324,5,0.22,1,Gustavo Mosquito,97450,9.0,,https://s.sde.globo.com/media/person_role/2023/03/02/photo_FORMATO_odfm6XT.png,gustavo-mosquito,6,264,5.22,20,Corinthians,Gustavo Henric da Silva,True,G. Mosquito,9.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
325,1,0.0,0,Jori,97453,0.0,,https://s.sde.globo.com/media/person_role/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,jori,6,327,3.0,20,América-MG,Joriwinnyson Santos dos Anjos Rodrigues,False,Jori,0.0,,,,,,,,,,,,,,,,,,,,,
326,2,0.27,11,Marçal,97468,6.02,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_lpafgKV.png,marcal,7,263,10.71,20,Botafogo,Fernando Marçal de Oliveira,True,Marçal,6.7,1.0,6.0,22.0,17.0,1.0,4.0,13.0,,,7.0,,,,,,,,,,,
327,3,-0.6,10,Murilo,97653,4.34,,https://s.sde.globo.com/media/person_role/2023/03/15/photo_FORMATO_gy90S45.png,murilo,7,275,9.51,20,Palmeiras,Murilo Cerqueira Paim,True,Murilo,4.6,,2.0,11.0,12.0,2.0,,5.0,2.0,,3.0,,1.0,,,,,,,,,
328,3,0.0,2,Reynaldo,97768,4.7,,https://s.sde.globo.com/media/person_role/2023/08/02/photo_FORMATO_sbG7w9w.png,reynaldo,6,294,4.14,20,Coritiba,Reynaldo César Moraes,False,Reynaldo,0.0,,,,2.0,,,,,,2.0,,,,,,,,,,,
329,3,-0.54,4,Léo Ortiz,97867,4.3,,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,leo-ortiz,7,280,6.87,20,Bragantino,Leonardo Rech Ortiz,True,L. Ortiz,0.0,,1.0,2.0,2.0,2.0,,2.0,,,2.0,,,,,,1.0,,,,,
330,2,0.26,8,Matheus Bahia,97899,4.12,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_qXFqFQp.png,matheus-bahia,6,265,4.83,20,Bahia,Matheus Bahia Santos,True,M. Bahia,5.0,,2.0,9.0,8.0,1.0,3.0,6.0,,,4.0,,1.0,,,,,,,,,
331,3,-0.06,16,Vitão,97900,2.7,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_SngcHBI.png,vitao,7,285,5.34,20,Internacional,Vitor Eduardo da Silva Matos,True,Vitão,1.2,,4.0,17.0,9.0,3.0,1.0,4.0,,,4.0,,,,,,1.0,,,,,
332,4,0.0,2,Luís Oyama,97908,2.25,,https://s.sde.globo.com/media/person_role/2023/07/15/photo_FORMATO_GSUk6aP.png,luis-oyama,6,290,5.19,20,Goiás,Luís Felipe Oyama,False,L. Oyama,0.0,,1.0,4.0,1.0,,,2.0,,,,,,,,,,,,,,
333,4,0.0,0,Jhonata Varela,97993,0.0,,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_v7Qo23i.png,jhonata-varela,5,284,3.0,20,Grêmio,Jhonata Varela da Silva,False,J. Varela,0.0,,,,,,,,,,,,,,,,,,,,,
334,4,-0.3,15,Erick,98022,4.58,,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_dIxm87A.png,erick,7,293,6.79,20,Athlético-PR,Erick Luis Conrado de Carvalho,True,Erick,1.0,1.0,4.0,24.0,25.0,7.0,15.0,14.0,2.0,,,,1.0,,,,1.0,,,,,
335,5,-0.86,3,Sebastián Ferreira,98433,1.13,,https://s.sde.globo.com/media/person_role/2023/07/27/photo_FORMATO_FJlmVCp.png,sebastian-ferreira,6,267,4.79,20,Vasco,Carlos Sebastián Ferreira Vidal,True,S. Ferreira,-0.3,,,,2.0,,2.0,5.0,,,,,1.0,,,,,,,,,
336,3,0.25,17,Kanu,98484,3.22,,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_BiEGphf.png,kanu,7,265,6.01,20,Bahia,Victor Hugo Soares dos Santos,True,Kanu,4.9,,4.0,23.0,20.0,1.0,3.0,23.0,,,5.0,1.0,1.0,,,,,,,,,
337,1,0.0,0,Vinícius Barreta,98496,0.0,,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_MHv5nkR.png,vinicius-barreta,6,1371,1.0,20,Cuiabá,Vinícius Teodoro Barreta Melo,False,V. Barreta,0.0,,,,,,,,,,,,,,,,,,,,,
338,4,0.79,5,Jean Lucas,98517,4.32,,https://s.sde.globo.com/media/person_role/2023/07/16/photo_FORMATO_l9ELyne.png,jean-lucas,7,277,7.74,20,Santos,Jean Lucas de Souza Oliveira,True,J. Lucas,5.7,1.0,1.0,7.0,12.0,2.0,3.0,16.0,,,,,,,,,,,,,,
339,2,0.83,19,Di Placido,98605,7.09,,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_5kmPtuv.png,di-placido,7,263,11.61,20,Botafogo,Leonel Di Placido,True,D. Placido,7.0,3.0,3.0,49.0,17.0,1.0,4.0,6.0,1.0,,11.0,,1.0,1.0,,,,,,,,
