AtletaID,Rodada,ClubeID,Participou,Posicao,Jogos,Pontos,PontosMedia,Preco,PrecoVariacao,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,ano,Apelido,Status,media,roll.media
36612,10,284.0,True,lat,8.0,1.7,2.02,15.85,0.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,0,0,1.4727272727272702,2.08
36612,11,284.0,True,lat,9.0,-3.1,1.45,14.67,-1.18,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2014,0,0,1.09166666666667,0.46
36612,15,284.0,True,lat,10.0,2.2,1.52,14.87,0.2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2014,0,0,0.95625,-0.18
36612,16,284.0,True,lat,11.0,-1.2,1.27,13.86,-1.01,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,0,0,0.829411764705883,0.2
36612,17,284.0,True,lat,12.0,12.0,2.16,16.56,2.7,1,2,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,2014,0,0,1.45,2.6
36612,18,284.0,True,lat,13.0,-0.1,1.99,14.44,-2.12,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,0,0,1.3684210526315799,2.58
36612,19,284.0,True,lat,14.0,2.7,2.04,14.69,0.25,2,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2014,0,0,1.435,3.12
36612,20,284.0,True,lat,15.0,4.1,2.18,15.03,0.34,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,1.56190476190476,3.5
36612,21,284.0,True,lat,16.0,1.0,2.11,14.4,-0.63,2,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2014,0,0,1.53636363636364,3.94
36612,23,284.0,True,lat,17.0,0.0,1.99,13.96,-0.44,0,3,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,2014,0,0,1.40833333333333,1.56
36612,24,284.0,True,lat,18.0,0.9,1.93,14.12,0.16,3,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2014,0,0,1.3880000000000001,1.2
36612,25,284.0,True,lat,19.0,7.0,2.2,15.17,1.05,0,3,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2014,0,0,1.6038461538461501,1.78
36612,26,284.0,True,lat,20.0,2.5,2.21,14.44,-0.73,0,6,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,2014,0,0,1.63703703703704,2.08
36612,27,284.0,True,lat,21.0,3.9,2.29,14.51,0.07,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2014,0,0,1.71785714285714,2.86
36612,28,284.0,True,lat,22.0,-0.1,2.18,13.82,-0.69,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,1.6551724137931,2.84
