"atletas.atleta_id","atletas.apelido","atletas.clube.id.full.name","atletas.posicao_id","atletas.foto"
37770,"Marcelo Grohe","Grêmio","Goleiro","https://s.glbimg.com/es/sde/f/2017/04/23/33e584cd67faa2ac529fcd131c75ed09_140x140.png"
101603,"João Vitor","Fluminense","Lateral",NA
99574,"Robinho","Fluminense","Atacante","https://s.glbimg.com/es/sde/f/2018/01/21/ac8f06a9d45f96345acfd30da3069fb8_140x140.png"
37701,"Léo Moura","Grêmio","Lateral","https://s.glbimg.com/es/sde/f/2017/04/23/7277c35fed3ff5f997fbf230b96586e4_140x140.png"
50328,"Marcelo Oliveira","Grêmio","Lateral","https://s.glbimg.com/es/sde/f/2016/04/30/401897dab69a776fef1185ec3ba1b85f_140x140.png"
60859,"Jael","Grêmio","Atacante","https://s.glbimg.com/es/sde/f/2017/04/23/585f69babcaf14c7eaf22537e3c5338c_140x140.png"
68817,"Paulo Miranda","Grêmio","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/17/2193ea8fc1fdd0e0ad2061957b98092e_140x140.png"
38196,"Maicon","Grêmio","Meia","https://s.glbimg.com/es/sde/f/2017/04/23/2d7990dd22103819070a18092e4a35b7_140x140.png"
37851,"Maicosuel","Grêmio","Meia","https://s.glbimg.com/es/sde/f/2018/03/25/8ca2b092c57c44412c4e76e7998e6a1a_140x140.png"
41929,"Renato Gaúcho","Grêmio","Técnico","https://s.glbimg.com/es/sde/f/2016/10/20/11389b106c935a0e20c5b557a4161683_140x140.png"
38738,"Douglas","Grêmio","Meia","https://s.glbimg.com/es/sde/f/2017/04/23/fa6eb12f4d4fee6467bb3bb75ccc55ce_140x140.png"
71818,"Bruno Grassi","Grêmio","Goleiro","https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_140x140.png"
68873,"Paulo Victor","Grêmio","Goleiro","https://s.glbimg.com/es/sde/f/2017/07/19/429e3fc1b0f671fe9b25019c5f735f67_140x140.png"
71572,"Gabriel","Grêmio","Zagueiro","https://s.glbimg.com/es/sde/f/2017/04/23/f2550afa5db7011619ab01d7d1032823_140x140.png"
90458,"Marcinho","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/04/09/e98ae78571bf2f1d20592452a537cdee_140x140.png"
92273,"Odair Hellmann","Internacional","Técnico","https://s.glbimg.com/es/sde/f/2018/03/20/e106ae4a3a04464c776be27a72b98b9e_140x140.png"
84709,"Nico López","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/04/08/5bb6e14f65a15709391b32e0e4332d8c_140x140.png"
82626,"Thales ","Internacional","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/09/2db919a21f74604ec39c31b47a427a70_140x140.png"
90846,"Klaus","Internacional","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/09/213245ee05c1b0ca97f32c728f20bd6b_140x140.png"
88368,"Gabriel Dias","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/04/09/d543e86d4cdf1a286b62859a71407114_140x140.png"
83433,"Patrick","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_140x140.png"
96468,"Daniel","Internacional","Goleiro","https://s.glbimg.com/es/sde/f/2018/04/08/c1cd28e8c43b4edcf47c77241aa2efe3_140x140.png"
81798,"Rossi","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/ffe95cb4c3f0bed01a941972e52ec9ed_140x140.png"
68690,"André","Grêmio","Atacante","https://s.glbimg.com/es/sde/f/2018/03/26/6b3009f67bc00fc3c783c397b4cbbdc9_140x140.png"
93834,"Keiller","Internacional","Goleiro","https://s.glbimg.com/es/sde/f/2018/04/08/2b0ef7e6d3eca3c4d867a530c5f5993a_140x140.png"
96342,"Charles","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/04/09/5b69cf49021eaeb9e4ade25dc2614887_140x140.png"
86410,"Victor Luis","Palmeiras","Lateral","https://s.glbimg.com/es/sde/f/2018/03/01/1bfd94d7a93e4d5f7f21981109f79c87_140x140.png"
97133,"Dudu","Internacional","Lateral","https://s.glbimg.com/es/sde/f/2018/04/09/cb32c36884710a73aa2671bf0998c170_140x140.png"
74213,"Guerra","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_140x140.png"
97783,"Ruan","Internacional","Lateral","https://s.glbimg.com/es/sde/f/2018/04/09/7d0b926d93b0a688e0bec075b8cf9532_140x140.png"
100742,"Matheus Henrique","Grêmio","Meia",NA
100741,"Guilherme Guedes","Grêmio","Lateral",NA
92182,"Juninho","Palmeiras","Zagueiro","https://s.glbimg.com/es/sde/f/2017/09/04/19704caddfab14aadf71ca75df321f57_140x140.jpeg"
100839,"Ericson","Grêmio","Zagueiro",NA
100830,"Brenno","Grêmio","Goleiro","https://s.glbimg.com/es/sde/f/2017/12/01/eb6549ddfa3b798b4e31af8c9473334b_140x140.jpeg"
100843,"Felipe","Grêmio","Lateral",NA
100132,"Lucas Poletto","Grêmio","Atacante",NA
98593,"Ronald","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/04/09/d8829876bb546c5fdeb9d31081f228cf_140x140.png"
100840,"Emanuel","Grêmio","Zagueiro","https://s.glbimg.com/es/sde/f/2017/12/01/e2a85d715ac397898197228bac470497_140x140.jpeg"
97868,"Iago","Internacional","Lateral","https://s.glbimg.com/es/sde/f/2018/04/09/733606405d1966bcc1ea11b6d2790ec5_140x140.png"
100844,"Lucas Araújo","Grêmio","Meia",NA
100842,"Ruan","Grêmio","Zagueiro",NA
100598,"Fernandinho","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/04/09/dab1baeafdaf344282d56ce47e40e7d5_140x140.png"
102063,"Richard","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/03/20/99b67cac835ffd9dc963e8e7a99a1425_140x140.png"
98595,"Juan Alano","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/04/09/42d654e6fb1c2336662be0dad04a9df7_140x140.png"
37607,"Michel Bastos","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/04/18/fa3a79559d24615c5cf4229992d82324_140x140.png"
101857,"Brenner","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/04/09/0c50419c1321d69b3d9b21dfd118cfb9_140x140.png"
101482,"Rodrigo Ancheta","Grêmio","Meia",NA
101479,"Marco Saravia","Grêmio","Zagueiro",NA
101481,"Santiago","Grêmio","Zagueiro",NA
37657,"Edu Dracena","Palmeiras","Zagueiro","https://s.glbimg.com/es/sde/f/2017/04/18/68cf33625460a96d2a432f93ecc21db5_140x140.png"
101480,"Mendonça","Grêmio","Zagueiro",NA
101483,"Isaque","Grêmio","Meia",NA
101484,"Thonny Anderson","Grêmio","Meia","https://s.glbimg.com/es/sde/f/2018/04/09/91b61a14df4512fe1db6fd9a9dbd5ebd_140x140.png"
38545,"Felipe Melo","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/04/18/d1031b5a0a0783e2fc55c0668ef4d8de_140x140.png"
101722,"Marcelinho","Grêmio","Atacante","https://s.glbimg.com/es/sde/f/2018/01/24/f5e9ef1b825cb639cdb485ffd146192d_140x140.jpeg"
42116,"Willian","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_140x140.png"
63013,"Marcos Rocha","Palmeiras","Lateral","https://s.glbimg.com/es/sde/f/2018/01/30/edb0d67e60d39d102b52517058ff4227_140x140.jpeg"
38140,"Fernando Prass","Palmeiras","Goleiro","https://s.glbimg.com/es/sde/f/2016/05/01/493488441bb751ad5dbdb042a318599f_140x140.png"
50898,"Danilo Silva","Internacional","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/08/3e07ec8d4abb5fd768ddf7a9ef5adc41_140x140.png"
60852,"Uendel","Internacional","Lateral","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_140x140.png"
62009,"Camilo","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/04/08/8ed64ccf988eab46873b7e4c9d99ebef_140x140.png"
68920,"Dudu","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/04/18/5268d6ef98c67a25b1dabf90d489a37f_140x140.png"
62047,"Jean","Palmeiras","Lateral","https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_140x140.png"
68872,"Marcelo Lomba","Internacional","Goleiro","https://s.glbimg.com/es/sde/f/2018/04/08/c6db42e2a46652d39dfdaf203267d223_140x140.png"
63289,"Edenílson","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/04/08/b8c17a1d807dace07b81afcb28a3438d_140x140.png"
70916,"Diogo Barbosa","Palmeiras","Lateral","https://s.glbimg.com/es/sde/f/2018/03/01/0548d1925fd96270e520ea3b69e42e7b_140x140.png"
70944,"Bruno Henrique","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/09/04/f252554797209a70ab4bd0e0cf7e8692_140x140.jpeg"
62023,"D'Alessandro","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_140x140.png"
63354,"Rodrigo Moledo","Internacional","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/20/e5bb6257009bf74098a367b4c1b9e53d_140x140.png"
68895,"Wellington Silva","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/04/08/37fba0582d79360263206da6e9868169_140x140.png"
92708,"Deyverson","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/09/04/03b2e1a6f53171bc2a6aea4cea393821_140x140.jpeg"
63158,"Moisés","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_140x140.png"
71631,"Weverton","Palmeiras","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/01/1b14659ebbd67b4f5e8df68d552f08f5_140x140.png"
68953,"Leandro Damião","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/04/08/c1c8646acc0c6d9b787e0bcd4ce2303c_140x140.png"
99878,"Léo Passos","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/07/11/fbe688c63b6551ed75ef01b265cfa917_140x140.png"
69051,"Danilo Fernandes","Internacional","Goleiro","https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_140x140.png"
72290,"Jailson","Palmeiras","Goleiro","https://s.glbimg.com/es/sde/f/2017/04/18/63a42550ea5f70d0bbc92287dd6ac259_140x140.png"
100845,"Alanzinho","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/12/02/2f1ae5575738c09ceb9e0a585385faa1_140x140.png"
95936,"Daniel Fuzato","Palmeiras","Goleiro","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_140x140.png"
100695,"Fernando","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/11/07/d081ce975ed7d292f4afc59f1469d857_140x140.png"
97900,"Vitão","Palmeiras","Zagueiro","https://s.glbimg.com/es/sde/f/2017/12/02/4d449cbc6b7323b7652ea2ab5c68e8aa_140x140.png"
100322,"Pedrão","Palmeiras","Zagueiro","https://s.glbimg.com/es/sde/f/2017/09/14/f98ef7fba472b456f28c1888c9e392e5_140x140.jpeg"
93146,"Yan","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/05/11/eb94eeb460306451c24553f35509e933_140x140.png"
102302,"Papagaio","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2018/03/08/82641224cdb23ce7f862168d4a3374ad_140x140.png"
97322,"Gabriel Furtado","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/06/23/b6f602ff015eb0fd2e4305c2b8361284_140x140.jpeg"
63208,"Zezinho","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/20af82e27e6699c69e9458932cd76ae4_140x140.png"
95799,"Artur","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2018/03/01/b80e29d5a991a85ea43bf6650fe5f1cd_140x140.png"
100847,"Aníbal","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/12/02/fefa8b7d5270b00509e86279efdf2c9f_140x140.png"
100848,"Luan Cândido","Palmeiras","Lateral","https://s.glbimg.com/es/sde/f/2017/12/02/e7ddf5812ba39b07d5ce1a4b9475ebd0_140x140.png"
100846,"Esteves","Palmeiras","Lateral","https://s.glbimg.com/es/sde/f/2017/12/02/1506a1501f5670d8841c320d2456e45d_140x140.png"
100849,"Guilherme Vieira","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/12/02/4f51d2cd317db553d2b03d1df58350a2_140x140.png"
50369,"Carlos Eduardo","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/f5eb1f78647571d7e58db6a03eb7b42f_140x140.png"
73703,"Torito González","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/4a53af8bd51b42f968f3b584e1581274_140x140.png"
73414,"Thiago Rodrigues","Paraná","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/21/d825409cc03f8e81e67ec76372f1b206_140x140.png"
73413,"Luis Carlos","Paraná","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/21/327d9a5891939cc8940a99c68e11c26b_140x140.png"
78866,"Thiago Santos","Paraná","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/bb96e12d42dead8632e9cf0a06183eec_140x140.png"
73923,"Rayan","Paraná","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/21/eafcee785dc021fd8811059271578111_140x140.png"
78851,"Richard","Paraná","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/21/dafe5b45d701a96a952c6fb9a210aff9_140x140.png"
70526,"Rogério Micale","Paraná","Técnico","https://s.glbimg.com/es/sde/f/2018/03/21/b716462900fb6d306d797525d21c94c2_140x140.png"
79553,"Mansur","Paraná","Lateral","https://s.glbimg.com/es/sde/f/2018/03/21/58740180fa39ea528e64aa42ba67215c_140x140.png"
83786,"Neris","Paraná","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/21/4d1c5effb092a5e5b8e386cbd44d4cc5_140x140.png"
88687,"Leandro Vilela","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/9a68c6d8db51f7e6b517b1b536fcfece_140x140.png"
79064,"Guilherme Biteco","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/99b739570272c9b1d4c9ce878c22407c_140x140.png"
88388,"Rafael","Paraná","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/21/2e7df6a6eb4a6284ac6fd38308bde1c3_140x140.png"
84310,"Luan Viana","Paraná","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/6531d512f51828ffbedf2dd826d724d3_140x140.png"
85465,"Alex Santana","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/0b541e5882ecfea594b9f526c908601d_140x140.png"
84187,"Charles","Paraná","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/21/c6be1b00e5922e5a5cb8a8f78031dc24_140x140.png"
83615,"Thiago Martins","Palmeiras","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/01/7d136da5ad6a68f1279a5a3bc3c16615_140x140.png"
90540,"Diego","Paraná","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/33da0919d9e2b3d806a65e1b36b5eb10_140x140.png"
85931,"Hyoran","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_140x140.png"
91639,"Igor","Paraná","Lateral","https://s.glbimg.com/es/sde/f/2018/03/21/95c075f33312c6b483847dc688deac80_140x140.png"
101911,"Gabriel Calabres","Santos","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/102f61ab59ad560399a8b6a18b85e9dc_140x140.png"
90899,"Lucas Fernandes","Paraná","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/4971219d5e41791135191d49d8b2f309_140x140.png"
89370,"Felipe Augusto","Paraná","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/995978419e90d2d7e0b7b0f9ddb1960b_140x140.png"
90370,"Matheus Pereira","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/ad408da8f4100c9ef932e2e8a0936c71_140x140.png"
92054,"Alemão","Paraná","Lateral","https://s.glbimg.com/es/sde/f/2018/03/21/ecf8e02cb48abb51def8317442e58822_140x140.png"
72079,"Bruno Cortez","Grêmio","Lateral","https://s.glbimg.com/es/sde/f/2017/04/23/6917817dc16511add10913a87474f1f7_140x140.png"
93005,"Vitor Feijão","Paraná","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/8846f41b2d1509576c92553c947271b8_140x140.png"
70360,"Eduardo Sasha","Santos","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/dabe2b4a217de06ee78763efe55de2f0_140x140.png"
94719,"Minho","Paraná","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/d701df57b28257da319115f554f52332_140x140.png"
93050,"Báez","Paraná","Lateral","https://s.glbimg.com/es/sde/f/2018/03/21/9be3f44890b3185c67afbd3e71dd96b2_140x140.png"
101912,"Guilherme Nunes","Santos","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/e809b7a08c5c888a6245a275eb647cfc_140x140.png"
71920,"Michel","Grêmio","Meia","https://s.glbimg.com/es/sde/f/2017/04/23/555af733f4228e215781ed3d2cd99c56_140x140.png"
86120,"Borja","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_140x140.png"
72386,"Hernane","Grêmio","Atacante","https://s.glbimg.com/es/sde/f/2018/03/25/dd9ea56235c4560ee7a1b057397c6134_140x140.png"
81537,"Vinícius Freitas","Chapecoense","Lateral","https://s.glbimg.com/es/sde/f/2018/03/02/3a7c7444601af167011a0fbe974ab8d6_140x140.png"
42499,"Bruno","São Paulo","Lateral","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_140x140.png"
38913,"Nenê","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2018/03/11/aa91f2ba09caaa98df783cd528f1955a_140x140.png"
50324,"Hudson","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2018/01/12/4dcb779ba72ed335cc606e62151d6a8e_140x140.png"
95210,"Júnior","Paraná","Lateral","https://s.glbimg.com/es/sde/f/2018/03/21/6ba58fa136715046b220f0b851bb33bc_140x140.png"
68956,"Ernandes","Ceará","Lateral","https://s.glbimg.com/es/sde/f/2018/03/01/a1fac99f61665d003ba57b935365c49a_140x140.png"
89492,"Saulo","Botafogo","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/23/0a8f4f4c44dc2395d01ce5f6470ba980_140x140.png"
95484,"Jhony","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/30/f92c7e5e3b35b0f9a53167837c56385d_140x140.jpeg"
60825,"Felipe Azevedo","Ceará","Atacante","https://s.glbimg.com/es/sde/f/2018/03/01/e1d42c19d15d02974d5cd40ea90fe86c_140x140.png"
99994,"Jhonny Lucas","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/1891e9e504ce289621d56cf6db5ba93d_140x140.png"
51194,"Rafael Pereira","Ceará","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/15/7627259ae04362786097252b9c1b2a0b_140x140.png"
96559,"Gabriel Pires","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/13a5b6a7ba6b442bdc5769461ae475be_140x140.png"
70118,"Reina","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/15/9db9fcfc6d2c56a483aacb428f43943d_140x140.png"
90715,"Luiz Fernando ","Botafogo","Meia","https://s.glbimg.com/es/sde/f/2018/03/20/ebae95a9689f94cf75c80c795d4864f0_140x140.png"
50877,"Pedro Ken","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/15/ae88cb5d16e26374f731749575af56a4_140x140.png"
89885,"Leandrinho","Botafogo","Meia","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_140x140.png"
90444,"Moisés","Botafogo","Lateral","https://s.glbimg.com/es/sde/f/2018/03/20/54a51f5d3bd850ab8a76126ee75399ed_140x140.png"
97154,"Wesley Dias","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/bd01b16a7f9c3c1d4858cc8ada530b69_140x140.png"
101199,"Murillo Lopes","Paraná","Goleiro","https://s.glbimg.com/es/sde/f/2018/03/21/e2ec7f5249ed4e20ba954475be6bdd08_140x140.png"
89493,"Igor Rabello","Botafogo","Zagueiro","https://s.glbimg.com/es/sde/f/2016/05/20/45658f95ac34e82da4d58cf9c77f2587_140x140.png"
72376,"Cléber Reis","Paraná","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/10/215eb247b7b600a36a8316f27fe6b7cc_140x140.jpeg"
102294,"Warley","Paraná","Meia","https://s.glbimg.com/es/sde/f/2018/03/21/7705907f8c2e165833f499e7143111f5_140x140.png"
102107,"Rodrigo Carioca","Paraná","Atacante","https://s.glbimg.com/es/sde/f/2018/03/21/27386739edf89daf806db47ef25813e6_140x140.png"
70986,"Léo Cittadini","Santos","Meia","https://s.glbimg.com/es/sde/f/2017/05/02/6694b4703f10f789b166d7ca4f6f764e_140x140.png"
52618,"Anderson Martins","São Paulo","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/11/52e391e51311c7369cb27a17c9399207_140x140.png"
77959,"Copete","Santos","Atacante","https://s.glbimg.com/es/sde/f/2017/05/02/38284b2eba393aa675069aff35def330_140x140.png"
70925,"Wescley","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/15/902c9f1aa1d09884c6bd02cd1bc98e80_140x140.png"
70162,"Jackson Caucaia","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/01/77341756579f4067e7509b70b46695d2_140x140.png"
73974,"Alison","Santos","Meia","https://s.glbimg.com/es/sde/f/2016/05/01/5cbe20aa51d06aff64b21ed5d19bf070_140x140.png"
78248,"Gustavo Henrique","Santos","Zagueiro","https://s.glbimg.com/es/sde/f/2017/05/02/ebaacf4dc046774b9b9f3003c35ba254_140x140.png"
72294,"Éverson","Ceará","Goleiro","https://s.glbimg.com/es/sde/f/2018/02/28/6f67a80ba6e92a9f10be76328ba32f5c_140x140.png"
91508,"Leonardo Valencia","Botafogo","Meia","https://s.glbimg.com/es/sde/f/2017/08/07/5da8e09b912f3d4e02c70571d9de8988_140x140.png"
93414,"Joel Carli","Botafogo","Zagueiro","https://s.glbimg.com/es/sde/f/2016/05/20/6a298f9b1dd5a88146f9f926e4b91a1b_140x140.png"
95831,"Caíque","São Paulo","Atacante","https://s.glbimg.com/es/sde/f/2017/06/16/4d8ec695b7a6792f35e8eb992f9c59ad_140x140.png"
78548,"Jean Mota","Santos","Meia","https://s.glbimg.com/es/sde/f/2017/05/02/6f250e3510eb4a5cf33223d20befd72c_140x140.png"
70742,"Seijas","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/04/19/ce88203b1428eaee35e9c98b35158c40_140x140.png"
74074,"Claudio Winck","Sport","Lateral","https://s.glbimg.com/es/sde/f/2018/04/12/c30228fd68db0c7f81326317ddc62ba6_140x140.png"
71937,"Juninho","Ceará","Meia","https://s.glbimg.com/es/sde/f/2018/03/01/34ebb436f266413af2ae741c998ec282_140x140.png"
79113,"Víctor Cuesta","Internacional","Zagueiro","https://s.glbimg.com/es/sde/f/2018/04/08/b6cd86f9590fd3e82cb545ac74dc8c41_140x140.png"
79437,"Roger Machado ","Palmeiras","Técnico","https://s.glbimg.com/es/sde/f/2018/03/01/212d053449b688cbf5c418199f7d8e8d_140x140.png"
97520,"Shaylon","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2017/02/09/81337ea0dca634d71b1201853010e1dd_140x140.png"
79702,"Antônio Carlos ","Palmeiras","Zagueiro","https://s.glbimg.com/es/sde/f/2017/04/18/5b3fcb4c6c1625d8e38d933619f9e42a_140x140.png"
77809,"William Pottker","Internacional","Atacante","https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_140x140.png"
78865,"Rodrigo Dourado","Internacional","Meia","https://s.glbimg.com/es/sde/f/2018/04/08/d62e4f24b1b01196c8a645026d8091b2_140x140.png"
78855,"Thiago Santos","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_140x140.png"
100762,"Bissoli","São Paulo","Atacante","https://s.glbimg.com/es/sde/f/2018/04/13/7570fb8c9ae7d6d15aa60601dbc838e7_140x140.png"
86485,"Keno","Palmeiras","Atacante","https://s.glbimg.com/es/sde/f/2017/04/18/ab0e22f1ff91a12ce2e88a367450bf03_140x140.png"
79887,"Fabiano","Internacional","Lateral","https://s.glbimg.com/es/sde/f/2018/03/21/80a060ad2737a4abce46a048d853c93e_140x140.png"
80692,"Luan","Palmeiras","Zagueiro","https://s.glbimg.com/es/sde/f/2017/04/23/21b43228acd34549ca343f42576f7632_140x140.png"
80583,"Lucas Lima","Palmeiras","Meia","https://s.glbimg.com/es/sde/f/2018/03/01/8596087ee3b876941e59b282b29cfcb2_140x140.png"
99424,"Éder Militão","São Paulo","Lateral","https://s.glbimg.com/es/sde/f/2017/05/04/a8a8f4eb8075ba4ad4fde3d5d0d6f996_140x140.png"
70046,"Victor Ferraz","Santos","Lateral","https://s.glbimg.com/es/sde/f/2016/05/01/58576d141c8216fac9dedb1df391d5e8_140x140.png"
86972,"Emerson Santos","Palmeiras","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/01/5164c0cac2482effcc7b73c50d720aaa_140x140.png"
100084,"Igor Gomes","São Paulo","Meia","https://s.glbimg.com/es/sde/f/2018/01/16/f637cb7f9f0d7c20e5c36f2a36e2efab_140x140.jpeg"
73800,"Rodrigo Caio","São Paulo","Zagueiro","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_140x140.png"
100333,"Paulinho","São Paulo","Atacante","https://s.glbimg.com/es/sde/f/2017/09/16/ed8ef66b36eaa70be2d7ff9b56149fdf_140x140.png"
99789,"Brenner","São Paulo","Atacante","https://s.glbimg.com/es/sde/f/2018/03/11/773b4a6a965c0fdb7e72df3b40611801_140x140.png"
72359,"Luiz Otávio","Ceará","Zagueiro","https://s.glbimg.com/es/sde/f/2018/03/15/71710b2656e8b5100f2418af3681c1c5_140x140.png"
100761,"Liziero","São Paulo","Lateral","https://s.glbimg.com/es/sde/f/2018/04/13/1b255504597949eb8f15acc1bc6f2707_140x140.png"
99903,"Lucas Campos","Botafogo","Atacante","https://s.glbimg.com/es/sde/f/2017/07/25/61d573020cc6247a735d3d6501bb2e75_140x140.png"
79035,"Luiz Felipe","Santos","Zagueiro","https://s.glbimg.com/es/sde/f/2017/05/02/3b3fe001039a93d9ea75e58f817381cf_140x140.png"
78850,"Reinaldo","São Paulo","Lateral","https://s.glbimg.com/es/sde/f/2018/03/11/d003cdfe10ec42f489d233308e6e8f67_140x140.png"
99915,"Ezequiel","Botafogo","Atacante","https://s.glbimg.com/es/sde/f/2017/07/27/f13594ddafc08a318b0eb550350de0b4_140x140.png"
78497,"Arnaldo","Ceará","Lateral","https://s.glbimg.com/es/sde/f/2018/04/12/b854b95f8d49d62715ce163bf535b942_140x140.png"
83257,"Gabriel","Santos","Atacante","https://s.glbimg.com/es/sde/f/2016/05/01/1483ff1b3cb82fa23bc8625656564b18_140x140.png"
38908,"Renato","Santos","Meia","https://s.glbimg.com/es/sde/f/2017/05/02/ce9c1e5d21a2efec50dbdc2870d5a8c9_140x140.png"
