AtletaID,Rodada,Posicao,ClubeID,Pontos,PontosMedia,Preco,PrecoVariacao,media,roll.media,Jogos,CA,CV,DD,DP,FC,GC,GS,RB,SG,A,FD,FF,FS,FT,G,I,PE,PP
72334,26,3,12,-2.1,4.12,9.34,-0.68,1.83009708737864,3.66,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
72334,27,3,12,10.0,4.4,11.56,2.22,1.90865384615385,4.12,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
72334,28,3,12,-0.3,4.19,9.79,-1.77,1.8876190476190504,2.52,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0
72334,29,3,12,4.3,4.19,10.62,0.83,1.91037735849057,2.64,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
72334,30,3,12,4.3,4.19,10.48,-0.14,1.9327102803738303,3.24,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
72334,31,3,12,0.5,4.04,9.93,-0.55,1.91944444444444,3.76,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
72334,32,3,12,-2.1,3.8,9.51,-0.42,1.8825688073394495,1.34,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
72334,33,3,12,3.0,3.77,10.35,0.84,1.89272727272727,2.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
72334,34,3,12,0.6,3.66,9.84,-0.51,1.88108108108108,1.26,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0
72334,35,3,12,-4.0,3.4,9.18,-0.66,1.8285714285714296,-0.4,16.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0
72334,36,3,12,0.7,3.31,9.67,0.49,1.81858407079646,-0.36,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
72362,5,4,7,0.8,6.47,9.77,-0.78,2.44666666666667,3.88,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
72362,6,4,7,6.1,6.38,10.88,1.11,2.5260869565217403,5.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0
72362,7,4,7,2.4,5.58,10.3,-0.58,2.5234042553191496,2.46,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
72362,8,4,7,-1.3,4.43,9.44,-0.86,2.44375,1.6,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72362,9,4,7,-0.8,3.68,9.24,-0.2,2.37755102040816,1.44,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72362,10,4,7,4.8,3.82,10.26,1.02,2.426,2.24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
72362,12,4,7,3.3,3.76,10.05,-0.21,2.39615384615385,1.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
72362,13,4,7,4.6,3.84,10.37,0.32,2.4377358490566,2.38,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
72375,13,3,17,1.4,1.4,2.85,-0.15,0.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72375,14,3,17,6.0,3.7,4.21,1.36,1.48,1.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
72375,18,3,17,2.0,3.13,3.82,-0.39,1.04444444444444,1.6,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
72375,19,3,17,0.6,2.5,3.55,-0.27,1.0,0.52,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72375,20,3,17,2.4,2.48,3.95,0.4,1.12727272727273,1.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72375,21,3,17,1.7,2.35,3.89,-0.06,1.175,1.34,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72376,1,2,9,10.2,10.2,13.03,6.03,5.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
72376,2,2,9,7.9,9.05,16.74,3.71,6.0333333333333306,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72376,3,2,9,6.3,8.13,17.62,0.88,6.1,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
72376,4,2,9,4.7,7.27,17.88,0.26,5.82,5.82,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
72376,5,2,9,-1.0,5.62,16.5,-1.38,4.68333333333333,5.62,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
72376,6,2,9,2.1,5.03,16.73,0.23,4.31428571428571,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72376,7,2,9,4.0,4.88,16.89,0.16,4.275,3.22,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
72376,9,2,9,1.1,4.57,16.17,-0.72,4.11,2.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72376,10,2,9,3.3,4.44,16.76,0.59,4.036363636363641,3.26,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
72376,11,2,9,4.1,4.41,16.94,0.18,4.04166666666667,3.66,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
72376,12,2,9,8.7,4.77,17.87,0.93,4.4,4.6,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
72376,13,2,9,6.4,4.9,17.81,-0.06,4.54285714285714,4.72,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
72376,14,2,9,6.5,5.01,18.0,0.19,4.67333333333333,5.8,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
72376,15,2,9,0.6,4.72,17.02,-0.98,4.41875,5.26,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
72376,6,2,20,4.5,4.5,6.49,-0.51,3.2695652173913,0.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72386,5,5,13,1.3,1.3,15.59,-3.41,0.21666666666666695,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
72389,6,5,21,0.2,0.2,1.71,-0.29,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
72389,8,5,21,2.3,1.25,2.16,0.45,0.625,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
72389,19,5,21,0.0,0.83,1.79,-0.37,0.166666666666667,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72389,21,5,21,2.3,1.2,2.22,0.43,0.28235294117647103,0.46,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
72389,27,5,21,2.9,1.54,2.37,0.15,0.334782608695652,0.58,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72389,33,5,21,8.6,2.72,3.44,1.07,0.562068965517241,1.72,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0
72389,34,5,21,0.1,2.35,2.15,-1.29,0.5466666666666671,1.74,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
72389,35,5,21,0.4,2.11,2.19,0.04,0.5419354838709679,1.82,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
72389,36,5,21,5.2,2.45,3.06,0.87,0.6875,2.86,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
72389,37,5,21,1.1,2.31,2.44,-0.62,0.7,3.08,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72389,38,5,21,3.1,2.38,2.79,0.35,0.7705882352941179,1.98,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
72389,12,5,16,1.7,1.7,2.79,-0.21,0.40129870129870093,0.34,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72490,4,2,24,-2.6,-2.07,1.95,-0.66,2.0024691358024698,-1.24,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
72490,5,2,24,2.7,-0.88,2.82,0.87,2.0109756097561,-0.7,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
72490,6,2,24,3.6,0.02,3.27,0.45,2.03012048192771,0.02,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
72490,7,2,24,8.5,1.43,4.72,1.45,2.10714285714286,1.74,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
72490,8,2,24,2.4,1.57,4.03,-0.69,2.11058823529412,2.92,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72490,9,2,24,4.7,1.96,4.67,0.64,2.1406976744186004,4.38,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
72490,10,2,24,7.1,2.53,5.5,0.83,2.19770114942529,5.26,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
72490,12,2,24,-0.5,2.23,4.33,-1.17,2.14269662921348,2.74,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72490,13,2,24,-1.9,1.85,3.95,-0.38,2.09777777777778,1.88,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72491,1,2,15,-1.7,-1.7,1.74,-2.26,-0.85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
72491,2,2,15,-5.5,-3.6,0.77,-0.97,-2.4,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72491,4,2,15,3.3,-1.3,0.79,0.02,-0.78,-0.78,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
72491,5,2,15,4.2,0.08,1.53,0.74,0.05,0.06,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72491,6,2,15,3.9,0.84,1.98,0.45,0.6,1.18,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72491,7,2,15,0.7,0.82,1.57,-0.41,0.6125,2.42,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
72491,8,2,15,5.0,1.42,2.57,1.0,1.1,3.42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72491,24,2,15,5.2,2.24,3.27,0.24,0.804,1.04,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
72491,27,2,15,6.0,2.62,3.53,0.26,0.932142857142857,2.24,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72491,28,2,15,-0.5,2.34,2.49,-1.04,0.882758620689655,2.14,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
72491,29,2,15,2.5,2.35,3.04,0.55,0.936666666666667,1.6,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
72491,30,2,15,8.3,2.81,4.14,1.1,1.1741935483871,3.26,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72491,31,2,15,1.8,2.74,3.12,-1.02,1.19375,3.62,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
72491,32,2,15,3.7,2.8,3.51,0.39,1.26969696969697,3.16,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
72491,36,2,15,-1.1,2.56,2.71,-0.8,1.1027027027027,0.52,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72491,37,2,15,3.3,2.6,3.47,0.76,1.16052631578947,0.44,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
72491,38,2,15,0.0,2.46,2.91,-0.56,1.13076923076923,0.44,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72491,3,2,15,9.3,9.3,7.16,2.16,0.98125,2.8,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72491,4,2,15,4.5,6.9,7.2,0.04,1.02469135802469,2.76,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72491,5,2,15,8.3,7.37,8.71,1.51,1.11341463414634,4.42,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
72491,7,2,15,-0.3,5.45,7.35,-1.36,1.08333333333333,4.36,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72491,9,2,15,6.3,5.62,8.47,1.12,1.13139534883721,2.86,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
72491,10,2,15,-7.2,3.48,5.85,-2.62,1.03563218390805,-0.24,13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
72491,3,2,15,-1.4,-1.4,2.49,-1.51,0.933684210526316,-0.28,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0
72491,11,2,15,-1.8,-1.6,1.72,-0.77,0.8436893203883491,-0.36,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
72495,2,3,15,4.8,4.8,4.51,1.51,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
72565,4,4,5,3.8,3.37,6.65,0.15,2.7,2.7,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
72565,5,4,5,2.3,3.16,6.53,-0.12,2.63333333333333,3.16,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
72565,6,4,5,1.9,2.95,6.51,-0.02,2.5285714285714302,2.9,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
72565,7,4,5,0.4,2.59,6.15,-0.36,2.2625,3.22,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
72565,9,4,5,1.6,2.47,6.2,0.05,1.97,1.24,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
72565,10,4,5,0.0,2.2,5.89,-0.31,1.79090909090909,0.78,9.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
72565,11,4,5,2.6,2.24,6.34,0.45,1.85833333333333,0.92,10.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0
72565,12,4,5,-1.3,1.92,5.62,-0.72,1.61538461538462,0.58,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72595,4,1,5,10.4,4.03,9.66,2.96,3.22,3.22,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
72595,5,1,5,7.0,4.62,9.91,0.25,3.85,4.62,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72595,6,1,5,1.0,4.02,8.97,-0.94,3.4428571428571404,3.88,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72595,7,1,5,0.0,3.45,8.54,-0.43,3.0125,3.48,7.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72595,8,1,5,6.7,3.86,9.88,1.34,3.4222222222222203,5.02,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72595,9,1,5,-3.0,3.1,8.1,-1.78,2.78,2.34,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72745,17,4,24,0.9,0.9,5.11,-0.89,0.05,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
72745,18,4,24,1.7,1.3,5.23,0.12,0.136842105263158,0.52,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
72745,20,4,24,4.6,2.4,5.76,0.53,0.34285714285714297,1.44,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
72745,21,4,24,-0.3,1.73,4.92,-0.84,0.313636363636364,1.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72745,25,4,24,0.3,1.44,4.88,-0.04,0.2769230769230769,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
72745,26,4,24,-1.9,0.88,4.44,-0.44,0.196296296296296,-0.32,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
72745,36,4,24,1.9,0.73,4.76,0.37,0.178378378378378,0.32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
72745,37,4,24,-3.5,0.31,3.82,-0.94,0.08157894736842099,-0.38,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
72745,10,4,23,0.0,0.0,3.89,-1.11,0.062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72745,13,4,23,1.2,0.6,3.97,0.08,0.0811320754716981,0.24,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72768,4,4,13,-0.3,-0.3,4.66,-1.34,-0.06,-0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72768,13,4,13,0.1,-0.1,4.07,-0.59,-0.0142857142857143,0.02,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
72768,27,4,13,0.8,0.2,3.76,-0.31,0.0214285714285714,0.16,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
72768,28,4,13,-1.0,-0.1,3.43,-0.33,-0.0137931034482759,-0.04,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72768,29,4,13,1.6,0.24,3.9,0.47,0.04,0.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
72768,31,4,13,4.4,0.93,4.36,0.46,0.175,1.16,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
72768,33,4,13,6.0,1.65,4.67,0.31,0.34117647058823497,2.4,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72768,38,4,13,7.2,2.34,5.04,0.37,0.4820512820512821,1.44,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
72879,4,5,20,1.7,3.03,10.59,0.01,2.42,2.42,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72879,5,5,20,0.0,2.42,9.82,-0.77,2.0166666666666697,2.42,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72879,7,5,20,0.5,2.1,9.26,-0.56,1.575,0.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
