A,Apelido,AtletaID,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,Rodada,SG,Status,ano,media,roll.media
0.0,0,63058,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,0.2,-0.05,mei,3.57,-0.94,0.0,2,0.0,0,2015,0.4428571428571429,1.28
1.0,0,63110,1.0,0.0,Internacional,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,10.8,3.9,lat,5.43,3.85,2.0,2,1.0,0,2015,0.7190476190476189,1.52
0.0,0,63172,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,7.2,1.65,zag,4.75,1.51,2.0,2,1.0,0,2015,2.42857142857143,1.32
1.0,0,63219,0.0,0.0,Atlético-MG,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,True,19.2,19.2,ata,28.93,3.93,4.0,2,0.0,0,2015,2.19047619047619,3.84
0.0,0,68697,0.0,0.0,Vasco,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0.1,-0.55,mei,5.18,-1.78,0.0,2,0.0,0,2015,0.261538461538462,-0.22
0.0,0,68698,1.0,0.0,Chapecoense,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,4.1,1.4,mei,9.5,-0.55,4.0,2,0.0,0,2015,2.0390243902439,0.64
0.0,0,68711,1.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,8.0,3.5,mei,9.75,1.84,3.0,2,1.0,0,2015,0.7785714285714279,1.4
0.0,0,68744,1.0,0.0,Corinthians,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,-2.8,-1.3,ata,10.77,-4.42,0.0,2,0.0,0,2015,1.5,-0.52
0.0,0,68808,1.0,0.0,Avaí,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,-1.2,-1.2,lat,3.39,-1.61,1.0,2,0.0,0,2015,1.10714285714286,-0.2
0.0,0,68817,1.0,0.0,São Paulo,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,-3.5,0.6,zag,4.65,-1.44,0.0,2,0.0,0,2015,0.8857142857142858,0.24
0.0,0,68834,0.0,0.0,Sport,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,True,1.6,1.3,mei,11.73,-1.72,1.0,2,0.0,0,2015,2.5119047619047596,1.46
0.0,0,68872,0.0,0.0,Ponte Preta,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,8.0,5.5,gol,14.15,2.29,0.0,2,1.0,0,2015,2.7071428571428595,3.84
0.0,0,68873,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,True,-3.5,-1.05,gol,2.79,-2.27,0.0,2,0.0,0,2015,3.26428571428571,1.6
0.0,0,68887,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,2.1,4.0,zag,15.96,-0.57,1.0,2,0.0,0,2015,1.1571428571428601,1.28
0.0,0,68904,0.0,0.0,Sport,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,0.7,0.7,lat,5.88,-1.12,0.0,2,0.0,0,2015,0.8857142857142858,0.14
0.0,0,68911,1.0,0.0,Sport,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,True,7.5,13.2,mei,35.18,2.83,2.0,2,0.0,0,2015,3.11071428571429,6.16
0.0,0,68920,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,True,-0.6,-0.4,ata,13.93,-4.1,0.0,2,0.0,0,2015,2.93333333333333,1.12
0.0,0,68923,0.0,0.0,Corinthians,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,4.2,4.2,zag,21.01,-2.99,0.0,2,1.0,0,2015,3.4095238095238103,0.0800000000000001
0.0,0,68925,1.0,0.0,Atlético-MG,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,-1.6,-1.6,zag,10.33,-3.67,1.0,2,0.0,0,2015,2.19047619047619,-0.4
0.0,0,68929,0.0,0.0,Atlético-MG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,0.1,0.1,ata,10.35,-2.65,0.0,2,0.0,0,2015,1.8095238095238102,2.2
0.0,0,68938,0.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,0.0,1.45,mei,5.24,-0.22,0.0,2,0.0,0,2015,1.55714285714286,0.58
0.0,0,68951,0.0,0.0,Ponte Preta,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,3.8,1.5,mei,7.32,0.04,3.0,2,0.0,0,2015,0.0172413793103448,0.6
0.0,0,68958,0.0,0.0,Flamengo,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,5.5,5.4,zag,14.5,1.61,1.0,2,0.0,0,2015,2.96428571428571,3.66
0.0,0,68974,0.0,0.0,Figueirense,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0.1,0.1,ata,9.55,-2.45,0.0,2,0.0,0,2015,1.6523809523809498,2.64
0.0,0,69014,0.0,0.0,Cruzeiro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,-1.1,-0.45,zag,5.93,-2.14,0.0,2,0.0,0,2015,1.4404761904761898,1.14
0.0,0,69018,0.0,0.0,Atlético-PR,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,True,2.6,3.95,mei,12.5,0.4,2.0,2,0.0,0,2015,2.67380952380952,1.58
0.0,0,69040,0.0,0.0,Santos,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,8.2,4.3,gol,8.03,2.97,0.0,2,1.0,0,2015,0.704761904761905,1.72
0.0,0,69041,0.0,0.0,Internacional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,8.0,8.0,gol,6.18,3.18,0.0,2,1.0,0,2015,0.38095238095238104,1.6
0.0,0,69047,0.0,0.0,Figueirense,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,5.2,5.2,mei,4.85,1.85,3.0,2,0.0,0,2015,1.26190476190476,1.04
0.0,0,69048,0.0,0.0,Figueirense,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,2.9,1.8,ata,6.42,0.33,3.0,2,0.0,0,2015,1.1181818181818202,2.76
0.0,0,69090,0.0,0.0,Grêmio,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,True,2.1,5.4,lat,12.97,1.34,2.0,2,0.0,0,2015,1.1454545454545502,2.16
0.0,0,69177,0.0,0.0,Internacional,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,8.4,5.15,lat,9.55,3.3,1.0,2,1.0,0,2015,0.4166666666666671,2.06
0.0,0,69240,0.0,0.0,Atlético-MG,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,True,11.4,11.4,mei,19.68,1.68,0.0,2,0.0,0,2015,3.0904761904761897,2.54
0.0,0,69329,0.0,0.0,Figueirense,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,True,10.7,10.7,lat,9.05,4.05,5.0,2,1.0,0,2015,2.1878787878787898,2.14
0.0,0,69782,0.0,0.0,Chapecoense,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,True,6.4,6.4,lat,6.21,2.21,5.0,2,0.0,0,2015,1.0,1.28
0.0,0,70046,0.0,0.0,Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,4.1,5.65,lat,13.13,1.9,0.0,2,1.0,0,2015,1.1952380952381,2.26
0.0,0,70116,0.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,-0.3,-0.3,mei,8.57,-2.43,0.0,2,0.0,0,2015,2.32424242424242,1.04
0.0,0,70929,0.0,0.0,Coritiba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,0.0,-0.1,ata,4.82,-1.35,0.0,2,0.0,0,2015,0.12142857142857101,-0.1
0.0,0,70944,0.0,0.0,Corinthians,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,True,-0.1,-0.75,mei,3.02,-1.41,1.0,2,0.0,0,2015,1.1452380952381,-0.3
0.0,0,71113,0.0,0.0,Atlético-PR,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,True,0.7,4.6,mei,12.74,0.48,1.0,2,0.0,0,2015,0.8261904761904759,2.58
0.0,0,71631,0.0,0.0,Atlético-PR,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,True,2.5,7.0,gol,22.06,0.31,0.0,2,0.0,0,2015,3.56666666666667,6.44
0.0,0,71778,0.0,0.0,Atlético-PR,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,-0.4,-0.4,mei,4.56,-1.44,0.0,2,0.0,0,2015,1.69024390243902,0.28
0.0,0,71892,0.0,0.0,Fluminense,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,0.0,3.9,lat,13.62,-0.46,1.0,2,0.0,0,2015,2.61666666666667,5.68
0.0,0,72097,0.0,0.0,Fluminense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,0.5,5.35,lat,14.88,0.48,1.0,2,0.0,0,2015,1.9292682926829299,2.86
0.0,0,72334,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,5.0,5.0,lat,4.75,1.75,0.0,2,1.0,0,2015,1.4642857142857097,1.56
0.0,0,72389,0.0,0.0,Sport,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,0.2,2.1,ata,7.63,-0.28,0.0,2,0.0,0,2015,0.821621621621622,1.68
0.0,0,72491,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0.1,0.25,zag,4.81,-1.04,0.0,2,0.0,0,2015,1.06190476190476,0.76
1.0,0,72893,0.0,0.0,Flamengo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,5.7,2.85,ata,7.72,1.39,0.0,2,0.0,0,2015,2.659375,1.14
0.0,0,73445,0.0,0.0,Avaí,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,-0.5,-0.5,mei,2.93,-1.07,0.0,2,0.0,0,2015,-0.0119047619047619,-0.1
0.0,0,73515,0.0,0.0,Flamengo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,True,-1.6,-0.5,mei,4.19,-1.82,0.0,2,0.0,0,2015,0.8214285714285708,-0.2
0.0,0,73644,0.0,0.0,Coritiba,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,8.0,8.0,lat,6.97,2.97,2.0,2,1.0,0,2015,0.75,1.6
0.0,0,73800,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,0.8,-0.3,zag,5.32,-1.48,1.0,2,0.0,0,2015,0.4333333333333329,-0.12
0.0,0,73806,0.0,0.0,Sport,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,-0.8,0.55,ata,9.56,-2.23,0.0,2,0.0,0,2015,1.03030303030303,0.14
0.0,0,73896,0.0,0.0,Santos,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,True,9.9,6.4,ata,18.72,2.19,0.0,2,0.0,0,2015,2.25238095238095,2.56
0.0,0,73918,1.0,0.0,Flamengo,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,True,5.7,2.5,mei,10.82,0.3,0.0,2,0.0,0,2015,1.3636363636363602,0.56
0.0,0,74078,0.0,0.0,Atlético-PR,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,0.3,0.0,mei,2.99,-0.73,1.0,2,0.0,0,2015,0.5261904761904761,0.08
0.0,0,74140,0.0,0.0,Sport,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,True,11.6,9.05,mei,20.42,4.2,1.0,2,0.0,0,2015,0.9714285714285721,3.62
0.0,0,75295,0.0,0.0,Corinthians,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,5.0,5.0,ata,26.14,-3.86,2.0,2,0.0,0,2015,3.19047619047619,4.54
0.0,0,77529,1.0,0.0,Figueirense,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,True,7.1,7.1,lat,6.54,2.54,4.0,2,1.0,0,2015,1.5047619047619,1.42
0.0,0,77556,0.0,0.0,Coritiba,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,14.2,5.1,gol,6.11,5.32,0.0,2,1.0,0,2015,2.05476190476191,2.24
0.0,0,78012,0.0,0.0,Grêmio,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,True,3.9,10.15,ata,20.46,3.53,1.0,2,0.0,0,2015,1.09761904761905,5.0
0.0,0,78117,0.0,0.0,Figueirense,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,1.9,1.4,ata,4.26,0.38,0.0,2,0.0,0,2015,1.75238095238095,0.56
0.0,0,78445,0.0,0.0,Sport,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,1.6,-2.55,lat,0.79,-0.24,1.0,2,0.0,0,2015,2.95952380952381,4.16
0.0,0,78578,0.0,0.0,Flamengo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,-0.9,-0.9,ata,11.45,-3.55,0.0,2,0.0,0,2015,0.519047619047619,-0.18
0.0,0,78605,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0.3,2.0,mei,11.78,-1.43,0.0,2,0.0,0,2015,3.2190476190476205,3.34
0.0,0,78850,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,-0.9,-1.35,lat,1.63,-1.69,0.0,2,0.0,0,2015,0.954761904761905,0.68
0.0,0,78891,0.0,0.0,Corinthians,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,0.5,2.05,mei,9.9,-0.86,0.0,2,0.0,0,2015,3.35609756097561,1.26
0.0,0,78946,0.0,0.0,São Paulo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,-0.5,-0.15,zag,10.6,-3.0,0.0,2,0.0,0,2015,0.381818181818182,-0.06
0.0,0,78965,0.0,0.0,Ponte Preta,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,True,0.2,0.2,mei,7.22,-1.78,0.0,2,0.0,0,2015,0.269047619047619,0.04
0.0,0,78967,0.0,0.0,Figueirense,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,-0.6,-0.55,ata,3.0,-1.35,0.0,2,0.0,0,2015,0.9761904761904759,-0.22
0.0,0,78968,1.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,True,-2.2,-2.2,ata,6.08,-2.92,0.0,2,0.0,0,2015,2.35952380952381,-0.44
0.0,0,79066,0.0,0.0,Figueirense,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,16.4,16.4,gol,10.96,6.96,0.0,2,1.0,0,2015,0.4,3.28
0.0,0,79826,0.0,0.0,Atlético-MG,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0.1,0.1,lat,4.8,-1.2,0.0,2,0.0,0,2015,2.5285714285714302,0.24
0.0,0,79892,0.0,0.0,Chapecoense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,0.0,0.0,mei,3.96,-1.04,0.0,2,0.0,0,2015,0.28095238095238106,-0.12
0.0,0,80280,1.0,0.0,Internacional,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,2.2,3.4,ata,7.26,1.25,2.0,2,0.0,0,2015,0.243333333333333,1.46
0.0,0,80370,1.0,0.0,Fluminense,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,True,3.3,7.65,mei,23.54,0.6,3.0,2,0.0,0,2015,1.3225,4.78
0.0,0,80374,1.0,0.0,Coritiba,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,3.4,1.75,mei,6.73,0.32,1.0,2,1.0,0,2015,2.02619047619048,1.9
0.0,0,80552,0.0,0.0,Figueirense,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,11.2,5.8,lat,7.58,4.89,3.0,2,1.0,0,2015,1.06904761904762,3.04
0.0,0,80583,0.0,0.0,Santos,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,4.6,4.55,mei,9.56,2.05,3.0,2,0.0,0,2015,2.8309523809523798,2.28
0.0,0,80853,1.0,0.0,Grêmio,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,True,-0.6,-0.45,zag,5.7,-1.97,1.0,2,0.0,0,2015,2.2785714285714302,-1.28
0.0,0,80949,0.0,0.0,Ponte Preta,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,7.3,3.7,ata,10.46,1.68,3.0,2,0.0,0,2015,0.176190476190476,1.48
0.0,0,81223,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,True,-6.4,-6.4,zag,0.92,-4.08,0.0,2,0.0,0,2015,0.0404761904761905,0.34
0.0,0,81770,0.0,0.0,Figueirense,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,True,-2.5,-2.5,ata,7.53,-3.47,0.0,2,0.0,0,2015,1.27142857142857,-0.5
0.0,0,81905,0.0,0.0,Cruzeiro,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,-0.3,-0.5,ata,4.21,-1.56,0.0,2,0.0,0,2015,2.9125,1.38
0.0,0,82469,0.0,0.0,Atlético-PR,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0.1,0.25,ata,6.07,-1.37,0.0,2,0.0,0,2015,1.82142857142857,-0.08
0.0,0,82768,0.0,0.0,Chapecoense,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,True,3.4,3.7,gol,11.65,0.58,0.0,2,0.0,0,2015,3.8,1.36
0.0,0,82787,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,0.0,0.0,ata,5.55,-1.45,0.0,2,0.0,0,2015,3.1625,-0.3
0.0,0,83257,0.0,0.0,Santos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0.1,0.3,ata,8.04,-1.85,0.0,2,0.0,0,2015,2.69047619047619,2.7
0.0,0,84263,0.0,0.0,Atlético-MG,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,True,16.2,16.2,zag,19.58,4.58,0.0,2,0.0,0,2015,2.5904761904761897,5.02
0.0,0,84896,0.0,0.0,Santos,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,5.7,5.7,mei,4.29,2.29,5.0,2,0.0,0,2015,0.43846153846153796,1.14
1.0,0,85027,1.0,0.0,Atlético-MG,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,5.3,3.45,ata,10.92,0.95,1.0,2,0.0,0,2015,1.8952380952381,2.54
0.0,0,85931,0.0,0.0,Chapecoense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,0.5,0.3,mei,4.1,-0.73,1.0,2,0.0,0,2015,0.0619047619047619,0.78
0.0,0,86264,0.0,0.0,Atlético-PR,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,3.9,6.4,lat,15.26,1.89,3.0,2,0.0,0,2015,2.85,4.72
0.0,0,86757,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,2.1,2.5,ata,5.62,0.95,1.0,2,0.0,0,2015,0.335714285714286,1.88
0.0,0,86759,0.0,0.0,Grêmio,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,True,2.0,8.05,ata,29.92,-1.01,0.0,2,0.0,0,2015,2.14285714285714,4.68
0.0,0,87401,0.0,0.0,Cruzeiro,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0.7,0.7,mei,2.71,-0.29,0.0,2,0.0,0,2015,0.19285714285714303,1.72
1.0,0,87741,0.0,0.0,Sport,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,8.2,6.3,ata,13.06,3.25,1.0,2,0.0,0,2015,1.10238095238095,5.32
0.0,0,87747,0.0,0.0,Figueirense,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,-0.4,-0.4,mei,2.19,-0.81,0.0,2,0.0,0,2015,0.0880952380952381,0.72
0.0,0,88056,0.0,0.0,Corinthians,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,2.1,1.6,ata,7.05,-0.15,1.0,2,0.0,0,2015,1.06190476190476,2.02
0.0,0,88366,0.0,0.0,Internacional,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0.7,0.7,mei,5.09,-0.91,0.0,2,0.0,0,2015,0.0875,0.14
0.0,0,88479,0.0,0.0,Grêmio,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,2.9,2.5,mei,9.0,0.22,2.0,2,0.0,0,2015,0.48,1.34
0.0,0,89256,0.0,0.0,Fluminense,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,1.4,1.95,mei,14.31,-1.91,1.0,2,0.0,0,2015,0.195,0.78
0.0,0,89637,0.0,0.0,Santos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,-0.5,-0.5,mei,0.79,-0.21,0.0,2,0.0,0,2015,0.0636363636363636,-0.1
0.0,0,36612,0.0,0.0,Palmeiras,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,True,0.0,4.8,lat,24.15,-2.01,1.0,3,0.0,0,2015,2.3,2.88
0.0,0,37607,0.0,0.0,São Paulo,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,True,7.2,7.2,lat,15.64,-0.36,0.0,3,0.0,0,2015,2.79655172413793,1.7
0.0,0,37613,1.0,0.0,Vasco,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,0.1,-1.1,ata,8.57,-0.83,1.0,3,0.0,0,2015,0.8186046511627909,-0.66
0.0,0,37653,1.0,0.0,Internacional,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,True,6.1,6.1,ata,16.04,-0.96,0.0,3,0.0,0,2015,1.34,1.22
0.0,0,37654,1.0,0.0,Coritiba,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,True,0.7,1.9,mei,5.87,-0.36,3.0,3,0.0,0,2015,0.5651162790697679,0.76
