atletas.atleta_id,atletas.rodada_id,atletas.posicao_id,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,home_score,away_score,goals_dif,casa,opponent,CA,CV,DD,DP,FC,GC,GS,RB,SG,A,FD,FF,FS,FT,G,I,PE,PP
40179,7,5,9,-6.3,10.49,-2.08,1.84,7,0.0,0.0,0.0,1,5,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0
50284,7,1,9,8.0,13.08,1.27,5.93,7,0.0,0.0,0.0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51700,7,3,9,7.0,4.73,0.73,7.0,1,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
62130,7,3,9,0.0,7.93,0.0,3.8,6,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62974,7,2,9,6.2,8.94,1.05,4.36,7,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
68773,7,5,9,3.5,15.01,-0.78,5.32,7,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0
70058,7,4,9,-1.3,4.45,-0.24,0.88,5,0.0,0.0,0.0,1,5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0
70132,7,4,9,5.2,5.56,1.27,2.1,6,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
73635,7,5,9,1.7,6.89,-0.24,3.3,5,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
82634,7,4,9,4.9,7.72,-0.03,4.18,6,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0
82817,7,4,9,-0.5,12.97,-1.82,3.8,5,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88417,7,5,9,0.0,4.88,-0.14,-0.03,3,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
94985,7,3,9,5.5,10.28,1.05,4.26,7,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
97538,7,2,9,5.1,7.73,1.07,5.97,6,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
38100,7,2,17,8.3,6.63,1.74,3.05,6,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
41218,7,1,17,8.0,5.48,1.56,4.1,7,0.0,0.0,0.0,1,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42222,7,5,17,-1.5,3.67,-1.21,2.16,7,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
68690,7,5,17,-3.0,7.92,-2.21,5.08,6,0.0,0.0,0.0,1,18,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0
68834,7,4,17,11.3,11.2,1.96,4.08,6,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
68910,7,4,17,0.0,6.5,0.0,3.55,4,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68950,7,2,17,5.4,7.09,0.84,2.38,4,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
73384,7,3,17,5.2,2.39,0.86,1.46,5,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
73540,7,5,17,-0.4,6.02,-0.4,1.12,6,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
77551,7,4,17,2.5,7.33,0.47,3.45,4,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
78968,7,5,17,0.0,5.91,0.0,2.2,1,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83433,7,4,17,6.0,7.07,1.01,5.07,3,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
86519,7,4,17,-1.6,3.39,-0.86,0.33,4,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
94144,7,4,17,-0.9,0.76,0.0,-0.48,5,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
94445,7,5,17,-0.5,0.76,0.03,-0.8,3,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95843,7,3,17,5.2,2.99,1.46,2.6,2,0.0,0.0,0.0,1,18,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
38138,7,5,8,-2.1,11.57,-1.26,5.31,7,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0
38315,7,4,8,6.8,10.48,0.55,1.61,7,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
42234,7,1,8,11.0,10.81,2.48,3.95,7,1.0,0.0,1.0,1,10,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68954,7,4,8,0.5,9.44,-0.82,6.22,4,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0
69047,7,4,8,-0.1,2.52,-0.39,1.6,4,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
69165,7,2,8,7.6,10.41,1.48,3.08,6,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
78605,7,4,8,8.0,9.43,0.25,4.08,7,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83817,7,5,8,0.2,16.8,-0.89,4.82,6,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
87228,7,3,8,8.1,8.81,1.83,4.24,7,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
87887,7,2,8,11.6,8.33,2.74,4.4,4,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
88323,7,5,8,-0.9,12.12,-2.39,6.43,6,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0
94154,7,4,8,2.3,7.37,-0.24,3.35,7,1.0,0.0,1.0,1,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
38279,7,5,7,2.8,11.38,-0.17,4.37,7,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0
51042,7,3,7,3.6,7.12,1.31,2.23,7,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63000,7,2,7,-0.3,7.61,-0.59,2.85,7,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68725,7,3,7,-0.5,5.12,-0.46,0.2,2,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70742,7,4,7,6.7,7.32,1.0,3.07,6,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
74060,7,4,7,0.1,9.27,0.0,3.79,7,2.0,1.0,1.0,1,19,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
78850,7,3,7,0.8,12.25,0.33,5.15,7,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
79892,7,4,7,2.2,2.02,0.5,0.64,5,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80337,7,5,7,11.5,11.06,1.42,6.3,7,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
81798,7,5,7,-1.8,8.31,-1.74,2.72,7,2.0,1.0,1.0,1,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
81898,7,5,7,-0.3,2.86,-1.51,1.32,6,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82567,7,4,7,0.0,2.32,0.0,3.1,1,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83683,7,4,7,7.7,5.24,1.8,1.87,6,2.0,1.0,1.0,1,19,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
86508,7,1,7,1.0,5.02,1.01,1.13,7,2.0,1.0,1.0,1,19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86863,7,2,7,5.1,6.63,1.12,2.6,6,2.0,1.0,1.0,1,19,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
49673,7,1,12,-1.3,3.84,-0.46,-1.33,3,0.0,2.0,-2.0,1,13,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50362,7,3,12,1.1,2.57,-0.29,0.57,6,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
50856,7,2,12,0.6,8.15,0.25,0.55,6,0.0,2.0,-2.0,1,13,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
81905,7,5,12,-1.2,23.16,-1.98,9.97,6,0.0,2.0,-2.0,1,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
82515,7,2,12,5.7,3.44,0.79,2.5,3,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
85626,7,3,12,-0.4,3.3,-0.58,0.35,6,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
87999,7,4,12,1.3,10.99,-0.25,2.73,6,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0
90366,7,4,12,0.0,1.94,0.0,1.1,2,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90899,7,5,12,2.3,4.37,-0.63,2.3,1,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
92081,7,5,12,6.0,12.58,-1.29,7.08,5,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0
94336,7,4,12,-2.8,0.76,-0.24,-2.8,1,0.0,2.0,-2.0,1,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94583,7,5,12,1.8,4.25,-0.75,1.8,1,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
97452,7,5,12,5.3,5.28,-0.07,7.15,2,0.0,2.0,-2.0,1,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
98402,7,4,12,0.1,10.21,-0.99,3.57,6,0.0,2.0,-2.0,1,13,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
38530,7,4,20,2.2,5.63,-0.42,1.3,7,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51792,7,2,20,-4.2,5.89,-2.41,2.2,2,2.0,2.0,0.0,1,6,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
60969,7,3,20,5.8,6.96,1.1,1.35,4,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0
68893,7,5,20,5.7,7.47,-0.53,5.7,1,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68930,7,5,20,7.2,11.4,0.11,5.42,5,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
70581,7,4,20,3.1,4.0,0.0,3.1,1,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71571,7,1,20,1.7,11.37,-0.99,5.13,7,2.0,2.0,0.0,1,6,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72007,7,4,20,1.4,2.0,0.36,-0.16,7,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72490,7,2,20,8.5,4.72,1.45,1.43,6,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
78578,7,5,20,0.0,3.51,0.0,-0.12,6,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81219,7,3,20,1.9,2.07,-0.76,2.42,4,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
83772,7,5,20,1.9,5.76,-0.82,4.05,4,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0
85040,7,4,20,3.5,4.97,0.95,2.02,4,2.0,2.0,0.0,1,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
87747,7,4,20,-0.5,1.3,-0.7,-0.5,1,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
90309,7,5,20,8.3,4.21,2.35,1.23,7,2.0,2.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
38908,7,4,16,4.0,7.1,0.56,1.72,6,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
50317,7,2,16,6.6,11.14,0.79,4.15,6,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
50402,7,5,16,8.2,6.22,-0.42,4.48,5,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
51318,7,4,16,1.4,4.97,0.15,1.03,3,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62121,7,1,16,26.0,21.15,4.31,9.73,7,1.0,0.0,1.0,1,14,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70046,7,3,16,6.9,10.14,-0.3,4.1,5,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
72376,7,2,16,0.0,6.49,0.0,4.5,1,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72879,7,5,16,0.5,9.26,-0.56,2.1,6,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73974,7,4,16,0.0,3.84,0.0,2.2,1,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77959,7,5,16,-3.1,3.34,-1.21,-1.22,5,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0
78548,7,4,16,9.0,4.59,1.06,2.65,6,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
80583,7,4,16,0.5,3.05,-0.59,-0.03,3,1.0,0.0,1.0,1,14,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0
87552,7,4,16,0.0,11.03,0.0,2.4,5,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88225,7,3,16,0.0,3.0,0.0,2.8,1,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89637,7,4,16,4.2,7.86,-0.1,3.28,7,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90285,7,5,16,7.0,12.93,0.14,3.88,6,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0
93368,7,2,16,5.7,5.51,0.43,3.04,7,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
95837,7,2,16,5.0,3.49,0.49,5.0,1,1.0,0.0,1.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42330,7,1,1,-4.6,7.33,-2.82,5.42,6,3.0,1.0,2.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
51415,7,2,1,0.3,6.81,-0.12,2.79,7,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
63177,7,5,1,0.0,3.57,0.0,0.28,6,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68749,7,4,1,-0.5,2.14,-0.86,-0.5,1,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71927,7,4,1,0.9,7.78,-1.24,3.0,3,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77544,7,4,1,9.4,7.32,2.34,2.95,7,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0
78117,7,5,1,21.1,13.01,4.73,7.04,7,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,3.0,0.0
78856,7,4,1,0.0,6.45,0.0,2.68,6,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82754,7,4,1,3.3,1.82,1.01,0.72,6,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
86411,7,3,1,1.6,3.29,0.26,2.47,3,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
86970,7,2,1,-0.3,2.23,-0.38,2.13,3,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
89930,7,4,1,9.6,5.1,2.85,2.29,7,3.0,1.0,2.0,1,4,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
90061,7,3,1,5.4,8.19,0.83,2.85,7,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
90715,7,4,1,-1.3,2.29,-0.59,0.98,5,3.0,1.0,2.0,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
91917,7,4,1,1.4,3.29,-0.61,3.85,2,3.0,1.0,2.0,1,4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
