atletas.nome,atletas.atleta_id,atletas.apelido,atletas.foto,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.clube.id.full.name,atletas.status_id,atletas.pontos_num,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.jogos_num,athletes.atletas.scout,PE,SG,FC,FS,I,RB,FD,A,G,FF,DD,CA,GS,FT,CV,PP,DP,GC,home_score,away_score,goals_dif,casa,opponent
Marcio Marcelo Leite Júnior,97538,Marcio,https://s.glbimg.com/es/sde/f/2017/04/24/af90ed18c0e6fc8bef19cc34a80587b8_FORMATO.png,4,COR,zag,Coritiba,Provável,15.7,7.8,4.1,7.53,3,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Casa,Atlético-PR
Leonardo da Silva Moura,37701,Léo Moura,https://s.glbimg.com/es/sde/f/2017/04/23/7277c35fed3ff5f997fbf230b96586e4_FORMATO.png,4,GRE,lat,Grêmio,Provável,8.9,11.87,1.46,6.13,3,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Marcelo Grohe,37770,Marcelo Grohe,https://s.glbimg.com/es/sde/f/2017/04/23/33e584cd67faa2ac529fcd131c75ed09_FORMATO.png,4,GRE,gol,Grêmio,Provável,5.0,10.35,0.35,3.23,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Edílson Mendes Guimarães,38523,Edílson,https://s.glbimg.com/es/sde/f/2017/04/23/01562d5599dfea4ea49171288751df8a_FORMATO.png,4,GRE,lat,Grêmio,Nulo,4.5,10.54,-1.46,4.5,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Bruno Rodrigo Fenelon Palomo,51705,Bruno Rodrigo,https://s.glbimg.com/es/sde/f/2017/04/23/d52f6bea6aa2f1491f7bd22855a3e821_FORMATO.png,4,GRE,zag,Grêmio,Nulo,0.0,5.11,0.0,-0.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Luiz Fernando Pereira da Silva,68758,Fernandinho,https://s.glbimg.com/es/sde/f/2017/04/23/7bc968863bb32cf46c3aa7067b5514f8_FORMATO.png,4,GRE,ata,Grêmio,Nulo,0.0,11.8,0.0,21.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Gastón Nicolás Fernández,69160,Gastón Fernández,https://s.glbimg.com/es/sde/f/2017/04/23/a007d48b7e937967df107f0fd412e09a_FORMATO.png,4,GRE,mei,Grêmio,Nulo,5.0,5.99,0.19,2.6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Lucas Ramón Barrios Arioli,69282,Lucas Barrios,https://s.glbimg.com/es/sde/f/2017/04/23/cfc485340a51d2cf63f5fd033c85b2f1_FORMATO.png,4,GRE,ata,Grêmio,Provável,5.0,11.95,0.0,5.87,3,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Michel Ferreira dos Santos,71920,Michel ,https://s.glbimg.com/es/sde/f/2017/04/23/555af733f4228e215781ed3d2cd99c56_FORMATO.png,4,GRE,mei,Grêmio,Provável,5.0,5.13,1.14,2.53,3,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Bruno Cortês Barbosa,72079,Bruno Cortez,https://s.glbimg.com/es/sde/f/2017/04/23/6917817dc16511add10913a87474f1f7_FORMATO.png,4,GRE,lat,Grêmio,Provável,5.6,9.37,0.69,4.93,3,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Matheus Simonete Bressanelli,72491,Bressan,https://s.glbimg.com/es/sde/f/2017/04/23/06d46a41c53307f20ca424fbe4e9bf64_FORMATO.png,4,GRE,zag,Grêmio,Nulo,0.0,2.49,0.0,-1.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Ramiro Moschen Benetti,78715,Ramiro,https://s.glbimg.com/es/sde/f/2017/04/23/01565939c1e8813f9c1cc7cf9faeb903_FORMATO.png,4,GRE,mei,Grêmio,Provável,2.0,17.69,-1.21,7.5,3,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Pedro Tonon Geromel,80853,Pedro Geromel,https://s.glbimg.com/es/sde/f/2017/04/23/e509769d9e394ef42a8681bfdacc8283_FORMATO.png,4,GRE,zag,Grêmio,Provável,8.5,11.54,1.4,7.2,3,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Rafael Thyere Albuquerque Marques,83048,Rafael Thyere,https://s.glbimg.com/es/sde/f/2017/04/23/e94d073bb6cefa100cd1ed8d0f8a6291_FORMATO.png,4,GRE,zag,Grêmio,Nulo,0.0,6.81,0.0,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Everton Sousa Soares,86757,Everton,https://s.glbimg.com/es/sde/f/2017/04/23/f8b4218756c0dc59793c36159228a00f_FORMATO.png,4,GRE,ata,Grêmio,Nulo,0.0,7.18,0.0,7.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Luan Guilherme de Jesus Vieira,86759,Luan,https://s.glbimg.com/es/sde/f/2017/04/23/458569d2d0c260a004befc5988da9350_FORMATO.png,4,GRE,ata,Grêmio,Provável,9.6,19.66,0.42,8.37,3,0.0,5.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Leonardo Cesar Jardim,87008,Léo,https://s.glbimg.com/es/sde/f/2017/04/23/56c2f46953852255c8d3c1a685ecd757_FORMATO.png,4,GRE,gol,Grêmio,Nulo,0.0,3.51,0.0,3.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Luiz Humberto da Silva Silva,87028,Beto da Silva,https://s.glbimg.com/es/sde/f/2017/04/23/0cfa7b8af32ec84883ccf9a0d610b0d0_FORMATO.png,4,GRE,ata,Grêmio,Nulo,0.0,3.74,0.0,2.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Walter Kannemann,87342,Kannemann,https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png,4,GRE,zag,Grêmio,Provável,3.0,10.28,-0.32,4.0,3,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Nicolas Morês da Cruz,89341,Nicolas Careca,https://s.glbimg.com/es/sde/f/2017/05/25/78e3fa64e4bf629019d9d07d738f97a2_FORMATO.png,4,GRE,ata,Grêmio,Nulo,0.0,0.74,0.0,-0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Jaílson Marques Siqueira,90290,Jailson,https://s.glbimg.com/es/sde/f/2017/04/23/bbc1e20f5a841fe3d2fc8cbf1553e368_FORMATO.png,4,GRE,mei,Grêmio,Nulo,0.0,4.96,0.0,2.13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Pedro Rocha Neves,90302,Pedro Rocha,https://s.glbimg.com/es/sde/f/2017/04/23/7239af88239148c721a90c4a5903d4f3_FORMATO.png,4,GRE,ata,Grêmio,Provável,5.3,8.37,0.71,3.43,3,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Arthur Henrique Ramos de Oliveira Melo,90532,Arthur,https://s.glbimg.com/es/sde/f/2017/04/23/ad145ff7dd594174acc3863cb2569b83_FORMATO.png,4,GRE,mei,Grêmio,Provável,-0.1,5.73,-0.58,2.07,3,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Eduardo Gabriel Aquino Cossa,91201,Pepê,https://s.glbimg.com/es/sde/f/2017/05/28/c8e5c688d849a84450294cc94abf84e3_FORMATO.png,4,GRE,ata,Grêmio,Nulo,0.0,0.97,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Kaio Silva Mendes,92574,Kaio,https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png,4,GRE,mei,Grêmio,Nulo,0.0,3.95,0.0,2.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Luiz Filipe da Rosa Machado,96089,Machado,https://s.glbimg.com/es/sde/f/2017/04/23/067af9a9fbef9be7febed7aa5e13f102_FORMATO.png,4,GRE,mei,Grêmio,Nulo,0.0,4.11,0.0,9.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
Conrado Buchanelli Holz,99625,Conrado,0,4,GRE,mei,Grêmio,Nulo,0.0,2.16,0.0,1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Vasco
João Alves de Assis Silva,38138,Jô,https://s.glbimg.com/es/sde/f/2017/04/23/013b2879d66c81bb0e92137fdfe045a8_FORMATO.png,4,COR,ata,Corinthians,Provável,12.4,12.78,3.5,6.08,4,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Jadson Rodrigues da Silva,38315,Jadson,https://s.glbimg.com/es/sde/f/2017/04/23/74a0bb24699753dd991412e8c67a1623_FORMATO.png,4,COR,mei,Corinthians,Provável,0.4,9.88,-0.59,0.25,4,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Cássio Ramos,42234,Cássio,https://s.glbimg.com/es/sde/f/2017/04/19/aaa96b0be41ff91da112273cc059467e_FORMATO.png,4,COR,gol,Corinthians,Provável,5.0,9.69,0.35,3.93,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Fagner Conserva Lemos,42500,Fagner,https://s.glbimg.com/es/sde/f/2017/04/19/e126b3b0182f6b12d3cc13d20f515810_FORMATO.png,4,COR,lat,Corinthians,Nulo,5.0,11.77,0.48,3.75,4,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Rodrigo Eduardo Costa Marinho,61033,Rodriguinho,https://s.glbimg.com/es/sde/f/2017/04/20/ff3f0ec8867916a05745cdee54815442_FORMATO.png,4,COR,mei,Corinthians,Nulo,7.5,16.57,0.73,5.75,4,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Guilherme de Aguiar Camacho,68770,Camacho,https://s.glbimg.com/es/sde/f/2017/04/19/9bf8902250718281651dc2ae9999d574_FORMATO.png,4,COR,mei,Corinthians,Nulo,-0.9,4.31,-1.69,-0.9,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Marcos Gabriel do Nascimento,68954,Marquinhos Gabriel,https://s.glbimg.com/es/sde/f/2017/04/23/9326bc84d0f7eff7d097d6e60ee392c0_FORMATO.png,4,COR,mei,Corinthians,Provável,0.0,9.09,0.0,7.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Fellipe Ramos Ignez Bastos,70116,Fellipe Bastos,https://s.glbimg.com/es/sde/f/2017/04/19/2333e7afbab5775fa04708f8532bdf88_FORMATO.png,4,COR,mei,Corinthians,Nulo,1.4,4.25,-0.75,1.4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Gabriel Girotto Franco,78605,Gabriel,https://s.glbimg.com/es/sde/f/2017/04/19/a258f3bd57275dfde4062d53fea35126_FORMATO.png,4,COR,mei,Corinthians,Provável,4.3,8.07,0.76,3.25,4,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Clayton Silveira da Silva,81770,Clayton,https://s.glbimg.com/es/sde/f/2017/04/23/162d940eadf1a0f6216f20a351c326da_FORMATO.png,4,COR,ata,Corinthians,Nulo,0.0,6.42,0.0,-0.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Clayson Henrique da Silva Vieira,83817,Clayson,https://s.glbimg.com/es/sde/f/2017/05/18/5ec8e0ccfc4a2b49432bdbb44001e999_FORMATO.png,4,COR,ata,Corinthians,Provável,1.2,18.42,-0.95,7.73,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Pedro Henrique Ribeiro Gonçalves,87225,Pedro Henrique,https://s.glbimg.com/es/sde/f/2017/04/20/3b8a82a4adde6089a76eea746b858971_FORMATO.png,4,COR,zag,Corinthians,Provável,6.6,9.3,1.37,4.65,4,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Guilherme Antonio Arana Lopes,87228,Guilherme Arana,https://s.glbimg.com/es/sde/f/2017/04/23/a4d7cefcde751da5dcf52b042baafbb5_FORMATO.png,4,COR,lat,Corinthians,Provável,3.2,7.47,-0.31,4.47,4,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Fabián Cornelio Balbuena González,87887,Balbuena,https://s.glbimg.com/es/sde/f/2017/04/19/104f0248fd96daefe11d16e064dd8ce9_FORMATO.png,4,COR,zag,Corinthians,Contundido,0.0,7.14,0.0,3.65,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Ángel Rodrigo Romero Villamayor,88323,Ángel Romero,https://s.glbimg.com/es/sde/f/2017/04/19/bb57c60e890655dd351f891eb27fdb2c_FORMATO.png,4,COR,ata,Corinthians,Nulo,6.7,12.67,0.85,6.55,4,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Colin Kazim-Richards,91519,Kazim,https://s.glbimg.com/es/sde/f/2017/04/23/ad1f8add949fbe2020567092e6cb1ac9_FORMATO.png,4,COR,ata,Corinthians,Nulo,0.0,2.62,0.0,-0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Maycon de Andrade Barberan,94154,Maycon,https://s.glbimg.com/es/sde/f/2017/04/28/66122f2239f4f742f47cf5008882313f_FORMATO.png,4,COR,mei,Corinthians,Provável,0.1,5.81,-0.84,2.05,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Leonardo Rodrigues dos Santos,95820,Léo Santos,https://s.glbimg.com/es/sde/f/2017/04/23/1d114129100c1552c9d2fac173daf8ea_FORMATO.jpeg,4,COR,zag,Corinthians,Nulo,0.0,4.38,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Casa,Santos
Diego Cavalieri,38431,Diego Cavalieri,https://s.glbimg.com/es/sde/f/2016/04/29/218be31082641b6814a593a00e28a095_FORMATO.png,4,FLU,gol,Fluminense,Nulo,0.0,3.91,0.0,-1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
José Renato da Silva Júnior,39572,Renato,https://s.glbimg.com/es/sde/f/2017/01/13/7ab26ced537354a115324343754e8570_FORMATO.png,4,FLU,lat,Fluminense,Nulo,2.7,4.07,0.29,1.5,2,0.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Júlio César Jacobi,49673,Júlio César,https://s.glbimg.com/es/sde/f/2016/04/29/88d18a6c7e76b53f49c068867e67a91b_FORMATO.png,4,FLU,gol,Fluminense,Nulo,-2.4,4.61,-2.39,-2.4,1,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Lucas Rios Marques,50362,Lucas,https://s.glbimg.com/es/sde/f/2017/01/13/c82e7265df8e1826bec18601456898a5_FORMATO.png,4,FLU,lat,Fluminense,Nulo,-0.2,2.17,-0.38,-0.3,4,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Marco Antonio de Mattos Filho,50407,Marquinho,https://s.glbimg.com/es/sde/f/2016/07/30/7905e0520c53cd23701cb3eddd0d3d19_FORMATO.png,4,FLU,mei,Fluminense,Nulo,0.0,3.6,0.0,-2.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Henrique Adriano Buss,50856,Henrique,https://s.glbimg.com/es/sde/f/2016/04/29/a9d9178f59821bfca73d485e636ad040_FORMATO.png,4,FLU,zag,Fluminense,Nulo,0.2,9.6,-0.32,1.5,4,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Marcos Junio Lima dos Santos,80188,Marcos Junior,https://s.glbimg.com/es/sde/f/2016/04/29/05a4d91c1c469c1d8f7bc682c5eb8e11_FORMATO.png,4,FLU,ata,Fluminense,Nulo,0.2,2.76,-0.07,-0.62,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
José Henrique da Silva Dourado,81905,Henrique Dourado,https://s.glbimg.com/es/sde/f/2017/04/24/2df720f6ce87010f359f6d0c3df824db_FORMATO.png,4,FLU,ata,Fluminense,Nulo,9.2,26.23,0.11,13.6,4,0.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Reginaldo Manoel da Silva Júnior,82515,Reginaldo,https://s.glbimg.com/es/sde/f/2017/01/13/8392420b99c9b1c5f98f6e0db532ccdc_FORMATO.png,4,FLU,zag,Fluminense,Nulo,-1.9,1.71,-1.29,-1.9,1,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Leonardo Pinheiro da Conceição,85626,Léo,https://s.glbimg.com/es/sde/f/2017/01/13/cc39276a755987fc3b57896f3b160fa6_FORMATO.png,4,FLU,lat,Fluminense,Nulo,-2.3,3.32,-1.07,-0.03,4,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Jefferson Gabriel Orejuela Izquierdo,87874,Orejuela,https://s.glbimg.com/es/sde/f/2017/01/13/f990ae4feff11a2f7f5bb847c2e3cdb5_FORMATO.png,4,FLU,mei,Fluminense,Nulo,3.5,11.27,0.25,3.7,4,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Júnior Nazareno Sornoza Moreira,87877,Sornoza,https://s.glbimg.com/es/sde/f/2017/01/13/81e2c355bf1a4fff96dbce63945a25c2_FORMATO.png,4,FLU,mei,Fluminense,Contundido,0.0,15.81,0.0,5.05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Gustavo Henrique Furtado Scarpa,87999,Gustavo Scarpa,https://s.glbimg.com/es/sde/f/2016/04/29/6e433eb3cd2ccb3fe639c110479ebf7c_FORMATO.png,4,FLU,mei,Fluminense,Nulo,9.2,12.85,1.99,3.48,4,0.0,9.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Ygor Nogueira de Paula,91815,Nogueira,https://s.glbimg.com/es/sde/f/2016/05/30/7475a33329d212b5519734b354c01a71_FORMATO.png,4,FLU,zag,Fluminense,Nulo,0.0,2.58,0.0,0.95,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Richarlison Andrade,92081,Richarlison ,https://s.glbimg.com/es/sde/f/2016/04/29/f6f08e1efa5ce7033db704164ac007f7_FORMATO.png,4,FLU,ata,Fluminense,Nulo,18.4,13.87,5.16,7.35,4,0.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Douglas Augusto Soares Gomes,92497,Douglas,https://s.glbimg.com/es/sde/f/2016/04/29/8612e800a41c6399f2e6910886f19110_FORMATO.png,4,FLU,mei,Fluminense,Nulo,0.0,3.78,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Matheus Alessandro dos Santos Pereira,97527,Matheus Alessandro,https://s.glbimg.com/es/sde/f/2017/01/13/8bded1df8c35e489469d2b1a9055ef20_FORMATO.png,4,FLU,ata,Fluminense,Nulo,0.8,1.01,0.01,0.8,1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Marcus Wendel Valle da Silva,98402,Wendel,https://s.glbimg.com/es/sde/f/2017/04/02/3d09f45d9e193fd3d5227aed7177000d_FORMATO.png,4,FLU,mei,Fluminense,Nulo,1.2,10.95,-0.06,4.12,4,0.0,5.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Casa,Vitória
Carlos Eduardo Santos Oliveira,50645,Eduardo,https://s.glbimg.com/es/sde/f/2017/02/21/1667c807177ee329a96aa2102be09777_FORMATO.png,4,BAH,lat,Bahia,Provável,2.6,4.43,0.79,1.57,4,0.0,7.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,Casa,Atlético-GO
