"X","atletas.atleta_id","atletas.nome","atletas.apelido","atletas.foto","atletas.rodada_id","atletas.clube_id","atletas.clube.id.full.name","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes.atletas.scout","PE","SG","FC","FS","I","RB","FD","A","G","FF","DD","CA","GS","FT","CV","PP","DP"
703,92128,"Luis Henrique Farinhas Taffner","Luis Henrique","https://s.glbimg.com/es/sde/f/2017/04/23/73ca74c45d23732ca8ea3ff61caab3a2_FORMATO.png",3,"ATL","Atlético-PR","ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,92180,"Jair Ventura","Jair Ventura","https://s.glbimg.com/es/sde/f/2017/04/23/2fb7d8d8b307b409308c2dfefeace799_FORMATO.png",3,"BOT","Botafogo","tec","Provável",6.95,10.57,1.16,5.56,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,92182,"José Carlos Ferreira Júnior","Juninho","https://s.glbimg.com/es/sde/f/2017/05/19/c9034f677a1130c41ddac32cafd3e7b5_FORMATO.png",3,"PAL","Palmeiras","zag","Dúvida",6.7,9.73,1.36,2.9,2,NA,4,NA,2,1,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
719,92191,"Leonardo Rodrigues Lima","Léo Jabá","https://s.glbimg.com/es/sde/f/2017/04/23/058bb73bb130e252611095356510dc58_FORMATO.png",3,"COR","Corinthians","ata","Nulo",0,3.68,0,1.2,1,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,92193,"Ravanelli Ferreira dos Santos","Ravanelli","https://s.glbimg.com/es/sde/f/2017/05/02/8f0af7ca793a5e7d64717b42fa7dc181_FORMATO.png",3,"PON","Ponte Preta","mei","Provável",-0.3,8.16,-0.82,2.37,3,NA,15,NA,1,7,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
717,92207,"Caíque Luiz Santos da Purificação","Caíque","https://s.glbimg.com/es/sde/f/2017/05/28/bd5b4ba3004a61c7aee152418fb5f62f_FORMATO.png",3,"VIT","Vitória","gol","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,92225,"Thiago Ferreira Lopes","Thiago Lopes","https://s.glbimg.com/es/sde/f/2016/04/28/b117d90d6a1e0614fa67d04f3e306c0c_FORMATO.png",3,"COR",NA,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,92438,"Matheus Phillipe Coutinho Gomes","Matheus Phillipe","https://s.glbimg.com/es/sde/f/2016/04/29/92c915db9d214a7b498d2733568b14c2_FORMATO.png",3,"FLU","Fluminense","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,92497,"Douglas Augusto Soares Gomes","Douglas","https://s.glbimg.com/es/sde/f/2016/04/29/8612e800a41c6399f2e6910886f19110_FORMATO.png",3,"FLU","Fluminense","mei","Provável",0.5,3.78,-0.24,-1,2,NA,7,NA,3,1,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
691,92501,"Lucas Lovat","Lucas Lovat","https://s.glbimg.com/es/sde/f/2017/05/17/fc2567ecebd5db9e5f21e72ef3cbd9e5_FORMATO.png",3,"AVA","Avaí","lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,92574,"Kaio Silva Mendes","Kaio","https://s.glbimg.com/es/sde/f/2016/04/30/a83b6e7bb6661dbbb2b8c85d3afc4b48_FORMATO.png",3,"GRE","Grêmio","mei","Nulo",2.8,3.95,-0.05,2.8,1,NA,2,NA,3,3,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
694,92614,"Rafaelson Bezerra Fernandes","Rafaelson","https://s.glbimg.com/es/sde/f/2016/05/01/76126c4ff37910430233fdce362777d0_FORMATO.png",3,"VIT","Vitória","ata","Nulo",-0.5,2.67,-0.48,0.6,3,NA,5,NA,5,2,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
701,92630,"Claudio Luiz Rodrigues Parise Leonel","Claudinho","https://s.glbimg.com/es/sde/f/2017/05/25/0e3709e021e17d4870a7160deeec712d_FORMATO.png",3,"PON","Ponte Preta","ata","Nulo",0.4,0.88,-0.12,0.4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
704,92662,"Denilson dos Santos de Souza","Denilson","https://s.glbimg.com/es/sde/f/2017/05/28/07efd58452844b5dc895bad1b005070c_FORMATO.png",3,"GRE","Grêmio","zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,92981,"Ronaldo da Silva Souza","Ronaldo","https://s.glbimg.com/es/sde/f/2017/04/24/a7cc055787fa2bae6bf37d7cd2009e85_FORMATO.png",3,"FLA","Flamengo","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,93108,"Mateus da Silva Vital Assumpção","Mateus Vital","https://s.glbimg.com/es/sde/f/2017/04/24/fde017fc32efb6582710007242bff4d4_FORMATO.png",3,"VAS","Vasco","mei","Provável",10.5,9.72,3.03,6.37,3,NA,3,NA,2,7,NA,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,93146,"Yan Matheus Santos Souza","Yan","https://s.glbimg.com/es/sde/f/2017/05/11/eb94eeb460306451c24553f35509e933_FORMATO.png",3,"PAL","Palmeiras","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,93151,"Thiago Nascimento dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/24/da02549341377bcfce44aee65a275298_FORMATO.png",3,"FLA","Flamengo","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,93153,"Eriélton Carlos Pacheco","Pachequinho","https://s.glbimg.com/es/sde/f/2016/07/12/20b53e4a4f3eb900bbb4bee06e40526d_FORMATO.png",3,"COR","Coritiba","tec","Provável",4.11,8.34,0.88,4.22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,93282,"Fábio Carvalho Matos","Fábio","https://s.glbimg.com/es/sde/f/2016/05/01/b3866c797355a02c74cb112a4fbaa9a5_FORMATO.png",3,"SPO","Sport","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,93368,"Lucas Veríssimo da Silva","Lucas Veríssimo","https://s.glbimg.com/es/sde/f/2017/05/02/0198bbb1258bc8a618b6ef67781a60a6_FORMATO.png",3,"SAN","Santos","zag","Provável",5.1,4.39,1.11,2.93,3,NA,NA,1,4,2,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
731,93369,"Rodrigo Nascimento França ","Rodrigo Becão","https://s.glbimg.com/es/sde/f/2017/02/21/4cecb2d3b0bd0d5da24fc2c3b6d7b170_FORMATO.png",3,"BAH","Bahia","zag","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,93378,"Augusto de Souza Silva","Augusto","https://s.glbimg.com/es/sde/f/2017/04/18/4e94d8b6d0b298c84f952ecfac2c11eb_FORMATO.png",3,"PAL","Palmeiras","zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,93414,"Mauro Joel Carli","Joel Carli","https://s.glbimg.com/es/sde/f/2016/05/20/6a298f9b1dd5a88146f9f926e4b91a1b_FORMATO.png",3,"BOT","Botafogo","zag","Provável",0,11.45,0,7.8,1,NA,2,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,93551,"Igor Henrique Martins Machado","Igor","https://s.glbimg.com/es/sde/f/2017/04/27/1869f3cf1e00c12ad0d7b7f267efd47e_FORMATO.png",3,"ATL","Atlético-GO","mei","Provável",-0.1,3.21,-0.14,0.8,3,NA,10,NA,12,5,NA,6,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA
743,93746,"Reinaldo Lenis Montes","Lenis","https://s.glbimg.com/es/sde/f/2016/05/01/9159bcd85db743f56cfb40ade72eba88_FORMATO.png",3,"SPO","Sport","ata","Nulo",0.7,2.81,-0.66,0.3,2,NA,2,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
739,93785,"Alan Cardoso de Andrade","Alan Cardoso","https://s.glbimg.com/es/sde/f/2017/05/24/7fd89a2cf130263868b36903498c1059_FORMATO.png",3,"VAS","Vasco","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,93787,"Andrey Ramos do Nascimento","Andrey","https://s.glbimg.com/es/sde/f/2017/04/06/f30ccd95961eb8e4131995d63a8fcc34_FORMATO.png",3,"VAS","Vasco","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,93788,"Evander da Silva Ferreira","Evander","https://s.glbimg.com/es/sde/f/2017/04/06/2df6998f5d8a75cf5337b55ad525fd7d_FORMATO.png",3,"VAS","Vasco","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,93789,"Caio Monteiro Costa","Caio Monteiro","https://s.glbimg.com/es/sde/f/2017/04/06/1be1912d42afdf3054cbab8eb7709907_FORMATO.png",3,"VAS","Vasco","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,93797,"Márcio Almeida de Oliveira","Marcinho","https://s.glbimg.com/es/sde/f/2017/04/18/82f4f9a2d122680dcc40e55727214711_FORMATO.png",3,"BOT","Botafogo","lat","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,93846,"Rafael Augusto Leite Fachin","Rafael Fachin","https://s.glbimg.com/es/sde/f/2017/04/24/89058efe339ca56ee7de3d841f4c36f9_FORMATO.png",3,"COR","Coritiba","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,93869,"Lucas Oliveira de França","Lucas França","https://s.glbimg.com/es/sde/f/2017/04/22/c63baf2496083057957e4f2bd2ac3847_FORMATO.png",3,"CRU","Cruzeiro","gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,93882,"Cleiton Schwengber","Cleiton","https://s.glbimg.com/es/sde/f/2017/04/03/ef54b93128f4d412c55c7cd27c83323b_FORMATO.png",3,"ATL","Atlético-MG","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,93986,"Luis Ángel Salazar Cuesta","Salazar","https://s.glbimg.com/es/sde/f/2017/04/28/54e5ebd574f6ef20650d90d7e32baf44_FORMATO.png",3,"AVA","Avaí","zag","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,94003,"Lucas Luiz Scalon","Scalon","https://s.glbimg.com/es/sde/f/2017/04/25/1c61a24805cfe9ae71c648216cd5b9cd_FORMATO.png",3,"CHA","Chapecoense","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,94004,"Andrei Alba","Andrei Alba","https://s.glbimg.com/es/sde/f/2017/04/24/047276d0aef73aef2924855c083d4ceb_FORMATO.png",3,"CHA","Chapecoense","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,94044,"John Victor Maciel Furtado","John Victor","https://s.glbimg.com/es/sde/f/2017/05/02/0eab88c901790607c556e504aa31b200_FORMATO.png",3,"SAN","Santos","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,94045,"Diego Gomes dos Santos","Diego Gomes","https://s.glbimg.com/es/sde/f/2017/05/02/c6169204fbfca94a9affdd9de721a72c_FORMATO.png",3,"SAN","Santos","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,94067,"Matheus Fernandes Siqueira","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2017/04/18/f7747c09eac1f0aee06f02c37fa257b6_FORMATO.png",3,"BOT","Botafogo","mei","Nulo",0,1.49,-0.51,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,94102,"Matheus Gutz","Matheus","https://s.glbimg.com/es/sde/f/2017/04/28/08e4242f18d2365a93ecf92b2ce9fd52_FORMATO.png",3,"AVA","Avaí","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,94105,"Devid de Santana Silva","Devid","https://s.glbimg.com/es/sde/f/2017/04/28/7f5898b6f55d8d2c22bc2f9fd72c1067_FORMATO.png",3,"AVA","Avaí","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,94138,"Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2017/04/24/0ba0314196e998895d5b423d2a0f4fd0_FORMATO.png",3,"FLA","Flamengo","ata","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,94144,"Thallyson Gabriel Lobo Seabra","Thallyson","https://s.glbimg.com/es/sde/f/2017/02/14/3e158bd1bb119b3c60c1c2d557560d42_FORMATO.png",3,"SPO","Sport","mei","Nulo",-0.8,0.74,-0.26,-0.8,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
299,94147,"Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",3,"SPO","Sport","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,94154,"Maycon de Andrade Barberan","Maycon","https://s.glbimg.com/es/sde/f/2017/04/28/66122f2239f4f742f47cf5008882313f_FORMATO.png",3,"COR","Corinthians","mei","Provável",5.9,6.65,1.41,2.7,3,NA,15,NA,1,1,NA,6,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
305,94207,"Guilherme Augusto Vieira dos Santos","Guilherme","https://s.glbimg.com/es/sde/f/2017/04/17/9b919498890d4bf28c289ff60c4e590e_FORMATO.png",3,"BOT","Botafogo","ata","Nulo",1.3,4.94,-0.4,3.03,3,NA,6,NA,2,1,NA,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,94214,"Leonardo Campos Duarte da Silva","Léo Duarte","https://s.glbimg.com/es/sde/f/2017/04/24/b7aa73dc8eb8be2ac3c08bcada8359a6_FORMATO.png",3,"FLA","Flamengo","zag","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,94249,"Lourency do Nascimento Rodrigues","Lourency","https://s.glbimg.com/es/sde/f/2017/04/24/31a53361a6013019b911ee81b38648a9_FORMATO.png",3,"CHA","Chapecoense","ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,94269,"Luiz Otávio Alves Marcolino","Luiz Otávio","https://s.glbimg.com/es/sde/f/2017/04/23/b1c18a8fc9a85ebc5e9e070d52c0c9c9_FORMATO.png",3,"ATL",NA,"mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,94286,"Pedro Henrique Perotti","Perotti","https://s.glbimg.com/es/sde/f/2017/04/25/9a67368382ccea91470efb3e85403f0b_FORMATO.png",3,"CHA","Chapecoense","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,94288,"Guilherme Natan de Lima","Lima","https://s.glbimg.com/es/sde/f/2016/04/27/059a0e58f2adc09337048722ca4f5ae4_FORMATO.png",3,"CHA","Chapecoense","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,94336,"Mateus Norton Gomes Chaves","Mateus Norton","https://s.glbimg.com/es/sde/f/2017/01/13/b460246a299a9fb8c1e4a2dd1436cdec_FORMATO.png",3,"FLU","Fluminense","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,94445,"Edimar Ribeiro da Costa Júnior","Juninho","https://s.glbimg.com/es/sde/f/2016/05/01/3702c1c16aa8563dfc0d7e4f3399cadd_FORMATO.png",3,"SPO","Sport","ata","Nulo",0,0.73,0,-0.95,2,NA,7,NA,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
319,94509,"Raphael Cavalcante Veiga","Raphael Veiga","https://s.glbimg.com/es/sde/f/2017/04/18/7f93c8857d2480594a996b33e07528f7_FORMATO.png",3,"PAL","Palmeiras","mei","Nulo",0,5.73,0,1.4,1,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,94583,"Pedro Guilherme Abreu dos Santos","Pedro","https://s.glbimg.com/es/sde/f/2017/01/13/f4d7c80ea8f6805a9a0875d3a9256cc5_FORMATO.png",3,"FLU","Fluminense","ata","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,94765,"Leonardo Peixoto Principe","Léo Principe","https://s.glbimg.com/es/sde/f/2017/04/23/e35ffb8313b5c8808ee460300af5bb39_FORMATO.png",3,"COR","Corinthians","lat","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,94854,"César de São José Morais","César","https://s.glbimg.com/es/sde/f/2017/04/25/6da76c24ea8925abba30757a28a54aae_FORMATO.png",3,"ATL","Atlético-MG","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,94885,"Leonardo Felipe Santos da Silva","Léo","https://s.glbimg.com/es/sde/f/2017/04/28/8edfb4213f777f54e9a9014c5969eb07_FORMATO.png",3,"AVA","Avaí","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,94894,"João Victor da Vitória Fernandes","Capixaba","https://s.glbimg.com/es/sde/f/2016/07/07/6d9964a0f815acd56932767b61858c13_FORMATO.png",3,"ATL","Atlético-MG","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,94930,"Lucas Tolentino Coelho de Lima","Lucas Paquetá","https://s.glbimg.com/es/sde/f/2017/04/24/cacc5206bdff6d3f34559bc4e2781d51_FORMATO.png",3,"FLA","Flamengo","mei","Nulo",-0.8,1.96,-1.04,-0.8,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,94931,"Lucas Fernandes da Silva","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2016/05/01/0a47d84040286532fb5d90cc746b49b3_FORMATO.png",3,"SAO","São Paulo","mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,94962,"Lucas Emanoel Leite Romão","Lucão","https://s.glbimg.com/es/sde/f/2017/04/22/913ef9074a98f2725e2f2cd12d43f7db_FORMATO.png",3,"CRU","Cruzeiro","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,94966,"Deijair dos Santos Nunes","Deijair ","https://s.glbimg.com/es/sde/f/2017/02/21/78e66c5df2b907d4d815509e312cf19f_FORMATO.png",3,"BAH","Bahia","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,94968,"Luis Antônio da Rocha Júnior","Juninho Capixaba","https://s.glbimg.com/es/sde/f/2017/02/21/5bb13f78434bf46ed1e78c01d8593512_FORMATO.png",3,"BAH","Bahia","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,94971,"Luís Fernando Santos da Conceição","Luís Fernando","https://s.glbimg.com/es/sde/f/2017/02/21/f8d269154cfbc785e5f87f026e341b3a_FORMATO.png",3,"BAH","Bahia","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,94975,"Marco Antônio Rosa Furtado Júnior","Marco Antônio","https://s.glbimg.com/es/sde/f/2017/02/21/a2be72d3733854b4e00000008373cbbd_FORMATO.png",3,"BAH","Bahia","mei","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,94978,"Kaynan Ribeiro Cruz","Kaynan","https://s.glbimg.com/es/sde/f/2017/02/21/13f8834fcead83b104fa6b9b86d35473_FORMATO.png",3,"BAH","Bahia","ata","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,94985,"Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2017/04/24/65670cbd709a8dd38cea2f806b28576c_FORMATO.png",3,"COR","Coritiba","lat","Provável",8,9.31,2.12,4.53,3,NA,10,1,5,3,NA,6,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
367,95022,"Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2017/04/03/a4b96c74f796865cee82e21548874cc4_FORMATO.png",3,"ATL","Atlético-MG","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,95023,"Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2017/04/25/f29f6e2b42f604bc517f157512d669f6_FORMATO.png",3,"ATL","Atlético-MG","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,95054,"Waltenecir da Silva Ramos Júnior","Júnior Ramos","https://s.glbimg.com/es/sde/f/2017/02/21/f383d4a15e59c944585c2931a507d422_FORMATO.png",3,"BAH","Bahia","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,95058,"Onitlasi Júnior de Moraes Rodrigues","Moraes","https://s.glbimg.com/es/sde/f/2017/04/24/f4c96c6b48180d485af9f86fa6068922_FORMATO.png",3,"FLA","Flamengo","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,95126,"Yago César da Silva","Yago","https://s.glbimg.com/es/sde/f/2017/04/23/4c090a0a625b4d824e5a755f4a428f46_FORMATO.png",3,"ATL","Atlético-PR","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,95127,"Nicolas Vichiatto da Silva","Nicolas","https://s.glbimg.com/es/sde/f/2017/04/23/056a95089efcf92df7bb3f732a875306_FORMATO.png",3,"ATL","Atlético-PR","lat","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,95180,"Wildson Silva de Melo","Índio","https://s.glbimg.com/es/sde/f/2017/05/11/4fd214518b14eb3d936a1bb566f6945f_FORMATO.png",3,"SPO","Sport","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,95315,"Gustavo Marcelo Cardoso Soares","Índio","https://s.glbimg.com/es/sde/f/2017/04/24/f40e8a88ce85dc28ee0a123c0052d946_FORMATO.png",3,"COR","Coritiba","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,95332,"Marcio Antonio de Sousa Júnior","Marcinho","https://s.glbimg.com/es/sde/f/2017/05/25/27b1b870560cc8ddfeb933e48b232bb5_FORMATO.png",3,"SAO","São Paulo","ata","Provável",5.4,5.23,1.29,3.9,3,NA,8,NA,5,3,NA,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA
382,95335,"Matheus Sousa de Jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2017/05/02/d356dc4fba9e7cebb7db45b79c3e8d25_FORMATO.png",3,"PON","Ponte Preta","mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,95483,"Luiz Felipe Schwartz Dal Piva ","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/04/24/7363784a4f9cfb861280071ced864b12_FORMATO.png",3,"CHA","Chapecoense","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,95539,"Fabrício Silva Costa","Fabrício","https://s.glbimg.com/es/sde/f/2017/02/14/d7be73cf3ee15933e6b1c7812db4ab8c_FORMATO.png",3,"SPO","Sport","mei","Provável",5.4,2.36,1.63,0.83,3,NA,9,NA,2,1,NA,NA,2,1,NA,1,NA,1,NA,NA,NA,NA,NA
