"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FD","FF","FS","G","PE","RB","SG","DD","DP","GS","A","FT","I","CV","PP","GC"
"490","Marcelo da Conceição Benevenuto Malaquias","Marcelo","https://s.glbimg.com/es/sde/f/2017/04/18/bcd7b8ce7931a3995c1ac8aaacd657b5_FORMATO.png",95638,34,"BOT","zag","Nulo",0,5.25,0,3.68,13,"Botafogo",1,9,1,3,4,NA,21,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Filipe Rodrigues de Souza Santos","Filipinho","https://s.glbimg.com/es/sde/f/2017/04/03/0632627beb34d4add345d985b197b8d6_FORMATO.png",95651,34,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Marcos Felipe de Freitas Monteiro","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2017/07/25/71f2d737b67ea5f20138c4871f667000_FORMATO.png",85004,34,"FLU","gol","Nulo",0,3,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","Jonas Jessué da Silva Júnior","Jonas","https://s.glbimg.com/es/sde/f/2017/04/17/da28ba844b13dd322862abfcda7e77b7_FORMATO.png",39152,34,"BOT","lat","Nulo",0,6,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Ronaldo Henrique Ferreira da Silva","Ronaldo","https://s.glbimg.com/es/sde/f/2016/05/01/2e217ce29ea48d7d573c191fa21e67d5_FORMATO.png",85149,34,"SPO","mei","Nulo",0,3.2,0,2.3,1,"Sport",NA,2,NA,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","Robert Gonçalves Santos","Robert ","https://s.glbimg.com/es/sde/f/2017/07/25/226d7cc723b857ba53068c1a96fe941d_FORMATO.png",85121,34,"FLU","mei","Nulo",0,3.15,0,0.95,2,"Fluminense",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","Leandro Salino do Carmo","Leandro Salino","https://s.glbimg.com/es/sde/f/2017/02/20/88732a4309dfb2ee375054e5e944d3cf_FORMATO.png",51905,34,"VIT","lat","Nulo",0,5.87,0,3.4,7,"Vitória",1,15,NA,2,16,NA,22,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Thalles Lima","Thalles","https://s.glbimg.com/es/sde/f/2017/04/24/3201728e4a68e69b6c3e6fc2f8f5b1e1_FORMATO.png",85211,34,"VAS","ata","Nulo",0,3.58,0,1.3,12,"Vasco",4,14,3,8,12,2,10,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"498","Leonardo Rodrigues dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/23/1d114129100c1552c9d2fac173daf8ea_FORMATO.jpeg",95820,34,"COR","zag","Nulo",0,4.38,0,5,1,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Miguel Ángel Trauco Saavedra","Trauco","https://s.glbimg.com/es/sde/f/2017/08/22/c4c0a5b479bb7a6641f7182c7000df82_FORMATO.jpeg",95738,34,"FLA","lat","Nulo",0,6.48,0,2.59,21,"Flamengo",3,35,4,7,9,1,82,25,8,NA,NA,NA,NA,1,NA,1,NA,NA
"500","Gustavo Costa da Silva Machado","Gustavo Bochecha","https://s.glbimg.com/es/sde/f/2017/05/11/fc43f1baa7f4e4d8e73b07ba4f24137e_FORMATO.png",95798,34,"BOT","mei","Nulo",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Felipe Araruna Hoffman","Araruna","https://s.glbimg.com/es/sde/f/2017/02/09/565624d090495af948a09ef2a6efa7c7_FORMATO.png",95660,34,"SAO","mei","Provável",0,1.43,0,0.75,6,"São Paulo",NA,3,NA,NA,4,NA,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Nathanael Ananias da Silva","Nathan","https://s.glbimg.com/es/sde/f/2017/05/04/b74ef267184f334baa67220e0d8d5a01_FORMATO.png",95794,34,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Anderson Vieira Martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2017/07/24/b1c36aceb7c5d5fb95b9079cf23fe5fe_FORMATO.png",52618,34,"VAS","zag","Nulo",0,9.85,0,3.8,12,"Vasco",1,13,NA,6,2,NA,28,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Everton Felipe de Oliveira Silva","Everton Felipe","https://s.glbimg.com/es/sde/f/2017/08/30/61e2143d4bf6e2d3ed0ce11f995be203_FORMATO.png",86519,34,"SPO","mei","Contundido",0,4.41,0,1.63,18,"Sport",2,27,13,7,24,1,102,18,NA,NA,NA,NA,2,NA,2,NA,NA,NA
"505","Lucas Kal Schenfeld Progioli","Lucas Kal","https://s.glbimg.com/es/sde/f/2016/06/28/729e1834df2c58e399827dd968c022a1_FORMATO.jpeg",95662,34,"SAO","zag","Nulo",0,2,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Réver Humberto Alves Araújo","Réver","https://s.glbimg.com/es/sde/f/2017/08/16/85d20e5a1ac2e527a5eca70e709f7b10_FORMATO.jpeg",52253,34,"FLA","zag","Contundido",0,11.4,0,5.27,24,"Flamengo",2,16,5,6,22,5,28,31,7,NA,NA,NA,NA,NA,2,NA,NA,NA
"507","José Ricardo Mannarino","Zé Ricardo","https://s.glbimg.com/es/sde/f/2017/08/29/290e1b5521ef67d15a9877e4e2544c0c_FORMATO.png",95780,34,"VAS","tec","Provável",3.99,12,-0.09,3.99,31,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Fabián Ariel Noguera","Fabián Noguera","https://s.glbimg.com/es/sde/f/2017/05/02/90ea91f7ba7a3941f90047a0aca02c82_FORMATO.png",95837,34,"SAN","zag","Nulo",0,4.08,0,4.87,6,"Santos",NA,4,NA,3,2,NA,7,6,3,NA,NA,NA,1,NA,NA,NA,NA,NA
"509","Caique da Silva Maria","Caíque","https://s.glbimg.com/es/sde/f/2017/06/16/4d8ec695b7a6792f35e8eb992f9c59ad_FORMATO.png",95831,34,"SAO","lat","Nulo",0,1,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Sander Henrique Bortolotto","Sander","https://s.glbimg.com/es/sde/f/2017/08/30/201f5b3a9c114f0f04655f7ebab2b54e_FORMATO.png",95843,34,"SPO","lat","Nulo",1.5,7.54,-1.35,5.41,18,"Sport",2,36,1,1,23,NA,63,50,6,NA,NA,NA,2,NA,NA,NA,NA,NA
"511","Yerry Fernando Mina González","Yerry Mina","https://s.glbimg.com/es/sde/f/2017/04/18/5d127fbc9c3d26f69de26952da18b809_FORMATO.png",85241,34,"PAL","zag","Nulo",0,14.99,0,4.65,12,"Palmeiras",4,19,3,5,11,2,31,18,4,NA,NA,NA,1,NA,2,NA,NA,NA
"512","Orlando Enrique Berrío Meléndez","Berrío ","https://s.glbimg.com/es/sde/f/2017/08/16/8f979b78f3df5801a77118cd72b411c6_FORMATO.jpeg",85300,34,"FLA","ata","Contundido",0,4.45,0,0.85,20,"Flamengo",5,19,3,3,13,2,46,6,NA,NA,NA,NA,2,1,2,NA,NA,NA
"513","Uilson Pedruzzi de Oliveira","Uilson","https://s.glbimg.com/es/sde/f/2017/04/03/f77329e6065eec16e496b8b12ad6384a_FORMATO.png",85418,34,"ATL","gol","Contundido",0,4,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Felipe Gustavo Domingos","Felipe","https://s.glbimg.com/es/sde/f/2017/02/21/e708f975f303fd9301b35bbd18a258b2_FORMATO.png",95849,34,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","João Paulo Silva Martins","João Paulo","https://s.glbimg.com/es/sde/f/2017/05/02/f85d6ca954388c9c5635f0e28f95b5cf_FORMATO.png",85425,34,"SAN","gol","Nulo",0,2.97,0,10.7,1,"Santos",NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"516","Vitor Frezarin Bueno","Vitor Bueno","https://s.glbimg.com/es/sde/f/2016/05/01/6a51ac71a5e8a928c9cf1b71c2db243b_FORMATO.png",87552,34,"SAN","mei","Contundido",0,9.29,0,1.51,8,"Santos",2,6,1,4,12,NA,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Yan Medeiros Sasse","Yan","https://s.glbimg.com/es/sde/f/2017/04/24/2f02afc14f51ead3d8362b52708edf53_FORMATO.png",96055,34,"COR","mei","Provável",9.6,2.58,1.27,2.21,8,"Coritiba",2,4,1,1,5,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Luiz Filipe da Rosa Machado","Machado","https://s.glbimg.com/es/sde/f/2017/04/23/067af9a9fbef9be7febed7aa5e13f102_FORMATO.png",96089,34,"GRE","mei","Nulo",0,2.04,0,1.95,2,"Grêmio",NA,2,NA,NA,1,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"519","Artur Sérgio Batista de Souza","Artur","https://s.glbimg.com/es/sde/f/2017/05/02/5c01ab099352ecad2baaa0a00f978720_FORMATO.png",85591,34,"PON","lat","Nulo",0,4,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Daniel Cerântula Fuzato","Daniel Fuzato","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png",95936,34,"PAL","gol","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Matheus Reis de Lima","Matheus Reis","https://s.glbimg.com/es/sde/f/2017/07/28/c0ea66c25e44744e6dca2de152c06395_FORMATO.png",87486,34,"BAH","lat","Nulo",0,4.54,0,2.16,19,"Bahia",5,27,1,1,24,NA,55,19,6,NA,NA,NA,1,NA,NA,NA,NA,NA
"522","Wanderson Ferreira de Oliveira","Valdívia","https://s.glbimg.com/es/sde/f/2017/05/31/6bc774b62632d57e756a9e0533fcfd85_FORMATO.png",85423,34,"ATL","mei","Provável",9.9,9.57,1.39,3.73,22,"Atlético-MG",1,13,16,14,33,2,58,24,NA,NA,NA,NA,2,NA,2,NA,NA,NA
"523","Jonas Gomes de Sousa","Jonas","https://s.glbimg.com/es/sde/f/2017/04/24/d4c75e365c9c04af042bf7ff378d60c7_FORMATO.png",85586,34,"COR","mei","Provável",0.1,7.91,-0.99,3.92,27,"Coritiba",8,57,1,9,21,2,57,79,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"524","Santiago Tréllez Vivero","Tréllez","https://s.glbimg.com/es/sde/f/2017/08/30/598c84f830fc79d588e9be7667c7c973_FORMATO.png",87679,34,"VIT","ata","Provável",2.5,5.78,-1.6,3.84,20,"Vitória",2,49,8,14,15,8,40,8,NA,NA,NA,NA,2,3,5,NA,1,NA
"525","Matheus Oliveira Santos","Matheus Oliveira","https://s.glbimg.com/es/sde/f/2017/05/02/07446f453b7f268fbac590fadba6a201_FORMATO.png",96328,34,"SAN","mei","Nulo",0,1.43,0,-0.8,1,"Santos",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Geovane Henrique Pereira de Souza","Geovane","https://s.glbimg.com/es/sde/f/2017/04/24/4e836a43a284121c7d2754809098d92c_FORMATO.png",96349,34,"COR","zag","Contundido",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Leonardo Pinheiro da Conceição","Léo","https://s.glbimg.com/es/sde/f/2017/07/25/a991dde92eec83e89482b3d11115669f_FORMATO.png",85626,34,"FLU","lat","Provável",2.4,3.6,0.54,1.08,19,"Fluminense",2,39,2,3,7,1,41,16,2,NA,NA,NA,1,NA,3,NA,NA,NA
"528","Yago Felipe da Costa Rocha","Yago","https://s.glbimg.com/es/sde/f/2017/06/22/23cefb71d6b2d4a53d900e9e4e2abfee_FORMATO.png",87747,34,"VIT","mei","Provável",0,5.05,0,2.44,24,"Vitória",6,37,8,9,47,4,53,24,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"529","Ronaldo de Oliveira Strada","Ronaldo","https://s.glbimg.com/es/sde/f/2017/02/20/e49415180708c87913cabd48be5dd49f_FORMATO.png",91101,34,"VIT","gol","Nulo",0,1,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Ralph Machado Dias","Ralph","https://s.glbimg.com/es/sde/f/2017/04/03/31d573bf9a9cb39a1ab39967572631bf_FORMATO.png",96433,34,"ATL","mei","Nulo",0,1.04,0,0.45,4,"Atlético-MG",3,3,NA,NA,4,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Emilio Enrique Zeballos Gutiérrez","Zeballos","https://s.glbimg.com/es/sde/f/2017/04/25/002d92dbfd9e5915f565d1ba437c95d5_FORMATO.png",87859,34,"CHA","lat","Nulo",0,3,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","Daniel Correa Freitas","Daniel","https://s.glbimg.com/es/sde/f/2017/04/24/5b71e14cce546da5e531c172e54e0ce2_FORMATO.png",85629,34,"COR","mei","Nulo",2.8,5.2,-0.8,2.8,1,"Coritiba",NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Cassiano Silva dos Santos","Cassiano","https://s.glbimg.com/es/sde/f/2017/07/28/e3229c224dd3b65a77ccabf9badb7ee9_FORMATO.png",96411,34,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Leonardo Araújo dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/24/6b4eee4e3d34200c6f23e434a79f4af3_FORMATO.png",87743,34,"COR","ata","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Sergio Antonio Soler de Oliveira Junior","Serginho","https://s.glbimg.com/es/sde/f/2017/02/19/6aca0b072c6eeca65b6dc51c30de4a50_FORMATO.png",88002,34,"SAN","mei","Nulo",-1.1,1.21,0.05,0.51,9,"Santos",2,6,1,3,3,NA,11,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"536","Hyoran Kaue Dalmoro","Hyoran","https://s.glbimg.com/es/sde/f/2017/02/19/1ec83086a8ae2fe33a1e88113fff1ac1_FORMATO.png",85931,34,"PAL","mei","Nulo",0,3.59,0,3.47,3,"Palmeiras",NA,2,1,NA,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Danilo das Neves Pinheiro","Tchê Tchê","https://s.glbimg.com/es/sde/f/2016/05/20/2b96e76d6b1e3f8fc29f37d9dfe90206_FORMATO.jpeg",86686,34,"PAL","mei","Provável",7.8,7.75,0.91,1.63,30,"Palmeiras",5,47,8,6,30,NA,73,43,NA,NA,NA,NA,2,NA,1,1,NA,NA
"538","Giorgian Daniel de Arrascaeta Benedetti","Arrascaeta","https://s.glbimg.com/es/sde/f/2017/04/05/c7a931941057f3ba5a13209ed19a41f1_FORMATO.png",87863,34,"CRU","mei","Nulo",0,9.77,0,3.6,13,"Cruzeiro",1,10,13,7,24,2,47,10,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"539","Felipe Gedoz da Conceição","Felipe Gedoz ","https://s.glbimg.com/es/sde/f/2017/04/23/b22d35fda6b1ebe5b12170bfaf1dced7_FORMATO.png",87864,34,"ATL","mei","Contundido",0,8.16,0,2.81,14,"Atlético-PR",1,11,5,9,21,3,41,4,NA,NA,NA,NA,1,2,4,NA,1,NA
"540","Miguel Angel Borja Hernandez","Borja","https://s.glbimg.com/es/sde/f/2017/04/23/4b0f5cd460ee874344bfbfd4e3eef9a6_FORMATO.png",86120,34,"PAL","ata","Nulo",0,15.09,0,3.1,22,"Palmeiras",3,24,10,21,17,6,28,9,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"541","Wanderson Santos Pereira","Wanderson","https://s.glbimg.com/es/sde/f/2017/04/23/3914af8715466d38cf77d94b2c5c5685_FORMATO.png",86143,34,"ATL","zag","Nulo",0,5.57,0,2.78,22,"Atlético-PR",2,21,9,2,5,2,36,14,7,NA,NA,NA,NA,NA,2,NA,NA,NA
"542","Warian dos Santos Souza","Warian Santos ","https://s.glbimg.com/es/sde/f/2017/04/20/1a20f671d81a1495fe94257a7faedb29_FORMATO.png",88030,34,"COR","mei","Nulo",0,1,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Richard Cândido Coelho","Richard","https://s.glbimg.com/es/sde/f/2017/08/19/525a2fd7bb807a508e3f99a5d1285034_FORMATO.png",86711,34,"FLU","mei","Contundido",0,5.49,0,5.55,8,"Fluminense",NA,12,NA,3,8,NA,11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Cássio Ramos","Cássio","https://s.glbimg.com/es/sde/f/2017/04/19/aaa96b0be41ff91da112273cc059467e_FORMATO.png",42234,34,"COR","gol","Nulo",0,11.54,0,4.74,31,"Corinthians",3,NA,NA,NA,8,NA,9,NA,15,36,2,23,NA,NA,NA,NA,NA,NA
"545","Fernando Alexander Guerrero Vásquez","Fernando Guerrero","https://s.glbimg.com/es/sde/f/2017/08/17/e1574093b8b1ab5f5337d0aefef4d120_FORMATO.png",87872,34,"CHA","mei","Nulo",0,2.89,0,-1.5,2,"Chapecoense",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Leonardo Artur de Melo","Léo Artur","https://s.glbimg.com/es/sde/f/2017/06/22/815076c3546beb2abb2496060f51deeb_FORMATO.png",82644,34,"PON","mei","Provável",2.2,2.38,0.41,0.64,17,"Ponte Preta",1,17,4,10,6,1,35,4,NA,NA,NA,NA,1,NA,4,NA,NA,NA
"547","Andrew Erik Feitosa","Morato","https://s.glbimg.com/es/sde/f/2017/04/28/773338b7d4efec23c8bd970486c9ff68_FORMATO.png",86227,34,"SAO","ata","Contundido",0,3,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Júnior Nazareno Sornoza Moreira","Sornoza","https://s.glbimg.com/es/sde/f/2017/07/25/622af95364dd391adb267d847b26b76d_FORMATO.png",87877,34,"FLU","mei","Provável",0,12.51,0,3.09,11,"Fluminense",3,8,3,2,6,2,28,15,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"549","Jefferson Gabriel Orejuela Izquierdo","Orejuela","https://s.glbimg.com/es/sde/f/2017/07/25/8654cd4e835c77cc1301a2b0c7faa426_FORMATO.png",87874,34,"FLU","mei","Nulo",0,8.44,0,1.18,20,"Fluminense",2,23,NA,NA,23,NA,39,26,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"550","Victor Luis Chuab Zamblauskas","Victor Luis","https://s.glbimg.com/es/sde/f/2017/04/18/9a9a735957f9522e9ffcf1664bd29a44_FORMATO.png",86410,34,"BOT","lat","Dúvida",0.8,11.97,-0.98,4.29,29,"Botafogo",5,26,2,8,29,1,64,51,10,NA,NA,NA,NA,NA,1,NA,NA,NA
"551","Bruno Vieira do Nascimento","Bruno","https://s.glbimg.com/es/sde/f/2016/05/01/d2edee13739b924fb1847c5369f28455_FORMATO.png",42499,34,"SAO","lat","Contundido",0,4.28,0,0.31,9,"São Paulo",2,16,NA,1,10,NA,37,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Fagner Conserva Lemos","Fagner","https://s.glbimg.com/es/sde/f/2017/04/19/e126b3b0182f6b12d3cc13d20f515810_FORMATO.png",42500,34,"COR","lat","Provável",7.8,13.46,0.23,4.7,28,"Corinthians",8,30,3,4,42,NA,116,47,15,NA,NA,NA,2,2,3,NA,NA,NA
"553","Régis Augusto Salmazzo","Régis","https://s.glbimg.com/es/sde/f/2017/07/28/be592601ede31cf42b7b958372472345_FORMATO.png",82647,34,"BAH","mei","Nulo",-0.3,13.73,-0.13,2.6,25,"Bahia",1,11,3,3,16,4,46,10,NA,NA,NA,NA,5,NA,2,NA,NA,NA
"554","André Andrade de Castro","André Castro","https://s.glbimg.com/es/sde/f/2017/05/11/9b573723fd4d39c5179b8dfc70e31b3f_FORMATO.png",82754,34,"ATL","mei","Nulo",8.9,3.65,1.21,1.5,28,"Atlético-GO",6,37,2,4,11,NA,56,47,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"555","Luiz Eduardo Fleuri Pacheco","Dudu",NA,89919,34,"GRE","mei","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Geremias Ribeiro Júnior","Júnior","https://s.glbimg.com/es/sde/f/2017/06/09/2e36d120085f3fb7908f2921ee4c592e_FORMATO.png",87946,34,"VIT","ata","Contundido",0,1.02,0,0.7,6,"Vitória",NA,1,NA,1,3,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Romulo dos Santos de Souza","Romulo","https://s.glbimg.com/es/sde/f/2017/04/28/039439859f768160af8a4dc5be23db1b_FORMATO.png",89696,34,"AVA","ata","Provável",4,8.76,0.64,1.64,30,"Avaí",5,39,11,17,40,3,63,20,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"558","Leonardo Pisculichi","Pisculichi","https://s.glbimg.com/es/sde/f/2017/02/18/c8a64d1e825d4a06c352c94d5499c77d_FORMATO.png",89871,34,"VIT","mei","Nulo",0,4.13,0,-0.55,2,"Vitória",NA,1,NA,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Leandro Alves de Carvalho","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_FORMATO.png",89885,34,"BOT","mei","Contundido",0,3.07,0,3.02,6,"Botafogo",1,5,1,NA,6,1,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Breno Gonçalves Lopes","Breno Lopes","https://s.glbimg.com/es/sde/f/2017/05/19/68d8c5dda3ea6323520ddfd58086f176_FORMATO.png",86411,34,"ATL","lat","Provável",2.9,3.78,0.57,1.8,16,"Atlético-GO",NA,23,5,4,11,NA,45,17,3,NA,NA,NA,NA,NA,7,NA,NA,NA
"561","Róger Krug Guedes","Róger Guedes","https://s.glbimg.com/es/sde/f/2017/04/18/8320b12c035d14425a7a1685c28eea51_FORMATO.png",89898,34,"PAL","ata","Nulo",0,6.58,0,1.88,26,"Palmeiras",2,34,7,11,27,4,69,7,NA,NA,NA,NA,3,2,7,NA,NA,NA
"562","Luiz Rhodolfo Dini Gaioto","Rhodolfo","https://s.glbimg.com/es/sde/f/2017/06/20/fa889cb0da25023565bc57fe3fa29fde_FORMATO.png",42501,34,"FLA","zag","Provável",1.3,8.15,-0.27,3.75,17,"Flamengo",2,20,2,6,7,NA,16,20,8,NA,NA,NA,NA,NA,3,NA,NA,NA
"563","Andrigo Oliveira de Araujo","Andrigo","https://s.glbimg.com/es/sde/f/2017/05/19/78c75bce6fe9af97abe3a17761c64821_FORMATO.png",89930,34,"ATL","mei","Provável",5,6.67,-0.79,2.83,32,"Atlético-GO",7,30,13,17,22,3,115,41,NA,NA,NA,NA,3,3,2,NA,NA,NA
"564","Eduardo Augusto Baptista Miguel","Eduardo Baptista","https://s.glbimg.com/es/sde/f/2017/09/21/c6a1b3f0f45e2d4b713c17d8fb179f4e_FORMATO.png",87211,34,"PON","tec","Provável",1.86,8.89,0.04,2.54,18,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Fabricio dos Santos Silva","Fabrício","https://s.glbimg.com/es/sde/f/2017/08/04/af2a8afc274774bf29c72ad4817f021e_FORMATO.png",49674,34,"ATL","lat","Provável",8.8,6.13,1.65,2.82,16,"Atlético-PR",5,22,2,6,10,NA,62,27,5,NA,NA,NA,NA,1,2,NA,NA,NA
"566","Gustavo Henrique Ferrareis","Gustavo Ferrareis","https://s.glbimg.com/es/sde/f/2017/07/28/f9a5ac323f358bb4e2d5bbc354956624_FORMATO.png",89815,34,"BAH","mei","Nulo",0,5.11,0,1.05,11,"Bahia",1,8,2,3,6,1,15,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"567","Júlio César Jacobi","Júlio César","https://s.glbimg.com/es/sde/f/2017/07/25/ff1d090ecbc688a4eaf1cd1f5e07cb34_FORMATO.png",49673,34,"FLU","gol","Nulo",0,5.15,0,1.7,20,"Fluminense",NA,NA,NA,NA,11,NA,12,NA,2,26,NA,28,NA,NA,NA,NA,NA,NA
"568","Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2017/02/18/1797455db8d122f09c954f551c9c8350_FORMATO.png",89976,34,"VIT","lat","Provável",0.6,9.55,-0.09,2.58,16,"Vitória",5,25,1,1,11,NA,34,31,3,NA,NA,NA,NA,NA,2,NA,NA,NA
"569","John Stiven Mendoza Valencia","Mendoza","https://s.glbimg.com/es/sde/f/2017/07/28/3526a1e303bf419c36b347c3684a027f_FORMATO.png",90031,34,"BAH","ata","Provável",4.1,6.44,0.57,5.18,27,"Bahia",3,29,15,25,34,7,70,34,NA,NA,NA,NA,3,1,1,NA,NA,NA
"570","Gilvan Souza Correa","Gilvan","https://s.glbimg.com/es/sde/f/2017/07/15/ebd13d8be899ba33a4d355f813dae956_FORMATO.png",82773,34,"ATL","zag","Provável",8.3,5.27,1.63,2.4,21,"Atlético-GO",5,24,2,6,11,2,36,22,3,NA,NA,NA,NA,1,1,NA,NA,NA
"571","Tagueu Tadjo Diederrick Joel","Joel","https://s.glbimg.com/es/sde/f/2017/10/14/1611b8e187b0c2fb2db3a9fee2b2ab14_FORMATO.png",82787,34,"AVA","ata","Nulo",0,3.57,0,1.94,24,"Avaí",2,39,9,13,24,3,25,18,NA,NA,NA,NA,NA,1,11,1,NA,NA
