"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","A","FC","FD","FF","FS","G","I","PE","PP","RB","CA","SG","DD","GS","FT","CV","DP","GC"
"490","James Dean Araújo de Lima","James Dean","https://s.glbimg.com/es/sde/f/2017/05/01/c92d594519fdaaff86e13dce57f1b587_FORMATO.png",89694,13,"SPO","ata","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Romulo dos Santos de Souza","Romulo","https://s.glbimg.com/es/sde/f/2017/04/28/039439859f768160af8a4dc5be23db1b_FORMATO.png",89696,13,"AVA","ata","Provável",-1.6,9.46,-0.9,2.83,13,"Avaí",NA,18,7,8,24,2,3,39,NA,12,1,NA,NA,NA,NA,NA,NA,NA
"492","Igor Rabello da Costa","Igor Rabello","https://s.glbimg.com/es/sde/f/2016/05/20/45658f95ac34e82da4d58cf9c77f2587_FORMATO.png",89493,13,"BOT","zag","Provável",7.4,12.37,0.72,4.58,12,"Botafogo",NA,12,3,4,7,NA,NA,17,NA,21,2,5,NA,NA,NA,NA,NA,NA
"493","Milton Mendes","Milton Mendes","https://s.glbimg.com/es/sde/f/2017/04/26/7b563b4abe14ffb25496b6fcd414bd88_FORMATO.png",86486,13,"VAS","tec","Provável",4.64,9.31,0.83,3.49,13,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Everton Sousa Soares","Everton","https://s.glbimg.com/es/sde/f/2017/04/23/f8b4218756c0dc59793c36159228a00f_FORMATO.png",86757,13,"GRE","ata","Nulo",-0.8,9.33,-0.65,4.79,10,"Grêmio",NA,6,7,3,5,4,NA,9,NA,5,1,NA,NA,NA,1,NA,NA,NA
"495","Gustavo Henrique Ferrareis","Gustavo Ferrareis","https://s.glbimg.com/es/sde/f/2017/06/03/90776cfb4d59723442313134248088ac_FORMATO.png",89815,13,"BAH","mei","Nulo",0.7,5.7,0.18,1.45,6,"Bahia",NA,4,1,3,4,1,NA,7,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"496","Lucas Macanhan Ferreira","Lucas Macanhan","https://s.glbimg.com/es/sde/f/2016/05/13/222c790995cc7292f07b0dc4db7cc5f4_FORMATO.png",86760,13,"ATL","gol","Nulo",0,2,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Leonardo Pisculichi","Pisculichi","https://s.glbimg.com/es/sde/f/2017/02/18/c8a64d1e825d4a06c352c94d5499c77d_FORMATO.png",89871,13,"VIT","mei","Nulo",0,4.13,0,-0.55,2,"Vitória",NA,1,NA,1,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Jordi Almeida","Jordi","https://s.glbimg.com/es/sde/f/2017/04/17/8a166ba697085a60b3f3b7d74a9c6114_FORMATO.png",86776,13,"VAS","gol","Nulo",0,4,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Luan Guilherme de Jesus Vieira","Luan","https://s.glbimg.com/es/sde/f/2017/04/23/458569d2d0c260a004befc5988da9350_FORMATO.png",86759,13,"GRE","ata","Provável",12.7,24.53,1.92,9.69,11,"Grêmio",6,16,13,13,23,5,2,55,1,20,1,NA,NA,NA,NA,NA,NA,NA
"500","Raniel Santana de Vasconcelos","Raniel","https://s.glbimg.com/es/sde/f/2017/04/06/b362899a01b537ee09468f95d34f40f7_FORMATO.png",86797,13,"CRU","ata","Contundido",0,0.73,0,-0.75,2,"Cruzeiro",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"501","Nickson Gabriel Reis Silva","Nickson","https://s.glbimg.com/es/sde/f/2017/04/22/fe8ee314651bfce7367d25049b99720f_FORMATO.png",89676,13,"CRU","ata","Nulo",0,3,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Luiz Rhodolfo Dini Gaioto","Rhodolfo","https://s.glbimg.com/es/sde/f/2017/06/20/fa889cb0da25023565bc57fe3fa29fde_FORMATO.png",42501,13,"FLA","zag","Contundido",0,8.7,0,4.88,4,"Flamengo",NA,4,NA,2,NA,NA,1,4,NA,4,NA,3,NA,NA,NA,NA,NA,NA
"503","John Stiven Mendoza Valencia","Mendoza","https://s.glbimg.com/es/sde/f/2017/06/10/728a606a119a15400905d756f24d5223_FORMATO.png",90031,13,"BAH","ata","Provável",7.7,3.68,1.08,2.35,8,"Bahia",NA,7,3,6,13,NA,1,15,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"504","Luiz Otávio da Silva Santos","Luiz Otávio ","https://s.glbimg.com/es/sde/f/2017/04/25/239f4dc20386b0bc2988aa004f7c02b7_FORMATO.png",86863,13,"CHA","zag","Nulo",0,5.66,0,1.94,9,"Chapecoense",1,10,3,3,NA,NA,NA,19,NA,10,2,2,NA,NA,NA,1,NA,NA
"505","Luís Vinícius da Silva Matos","Vinicius","https://s.glbimg.com/es/sde/f/2017/02/20/d2acf5df4ac30ffcbc7bd264583d6467_FORMATO.png",86861,13,"VIT","zag","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Bruno de Jesus Pacheco","Bruno Pacheco","https://s.glbimg.com/es/sde/f/2017/04/27/fcbcf7704c49830f8c99c33ecbadb435_FORMATO.png",90061,13,"ATL","lat","Provável",11,9.25,1.71,2.81,12,"Atlético-GO",2,16,1,1,31,NA,NA,28,NA,13,2,1,NA,NA,NA,NA,NA,NA
"507","Bruno Edgar Silva Almeida","Bruno Ramires","https://s.glbimg.com/es/sde/f/2017/04/01/73311df2bcb4444c139cc9bfc1f16ff5_FORMATO.png",89924,13,"VIT","mei","Contundido",0,5,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Róger Krug Guedes","Róger Guedes","https://s.glbimg.com/es/sde/f/2017/04/18/8320b12c035d14425a7a1685c28eea51_FORMATO.png",89898,13,"PAL","ata","Provável",2.5,7.04,0.06,2.62,13,"Palmeiras",3,17,2,7,16,2,4,37,NA,6,2,NA,NA,NA,1,NA,NA,NA
"509","Sidcley Ferreira Pereira","Sidcley","https://s.glbimg.com/es/sde/f/2017/04/23/eff5699ee67d7b1a4f3c4cf923789370_FORMATO.png",86764,13,"ATL","lat","Provável",1.6,12.54,-1.08,5.97,11,"Atlético-PR",2,12,1,3,22,3,5,47,NA,16,1,3,NA,NA,NA,NA,NA,NA
"510","Henrique Gelain Custódio","Henrique Gelain","https://s.glbimg.com/es/sde/f/2017/04/24/048b1eb6ff970a66fa5eb5087290c03b_FORMATO.png",86783,13,"COR","lat","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Leandro Alves de Carvalho","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_FORMATO.png",89885,13,"BOT","mei","Nulo",0,2.75,0,1.9,1,"Botafogo",NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"512","Andrigo Oliveira de Araujo","Andrigo","https://s.glbimg.com/es/sde/f/2017/05/19/78c75bce6fe9af97abe3a17761c64821_FORMATO.png",89930,13,"ATL","mei","Provável",1.4,5.67,-1.08,3.48,13,"Atlético-GO",2,11,6,6,9,2,1,48,NA,17,2,NA,NA,NA,NA,NA,NA,NA
"513","Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2017/02/18/1797455db8d122f09c954f551c9c8350_FORMATO.png",89976,13,"VIT","lat","Provável",-3.4,10.26,-1.78,3.55,8,"Vitória",NA,13,1,1,6,NA,2,16,NA,20,4,2,NA,NA,NA,NA,NA,NA
"514","Júlio César Jacobi","Júlio César","https://s.glbimg.com/es/sde/f/2016/04/29/88d18a6c7e76b53f49c068867e67a91b_FORMATO.png",49673,13,"FLU","gol","Provável",3.7,5.34,0.11,1.5,9,"Fluminense",NA,NA,NA,NA,5,NA,NA,7,NA,NA,NA,1,12,14,NA,NA,NA,NA
"515","Matheus Rossetto","Matheus Rossetto","https://s.glbimg.com/es/sde/f/2017/04/23/c091af2e156b654e15abd7e687d0aeb2_FORMATO.png",86766,13,"ATL","mei","Nulo",0,4.61,0,1.7,11,"Atlético-PR",1,9,2,NA,9,1,1,19,NA,7,1,NA,NA,NA,NA,NA,NA,NA
"516","Edson Carlos Santos Lima Junior","Capa","https://s.glbimg.com/es/sde/f/2017/04/28/4a0d17271060eaf419c78016735076ee_FORMATO.png",86874,13,"AVA","lat","Provável",2.9,11.49,-0.48,4.37,13,"Avaí",1,14,1,4,33,NA,4,77,NA,25,2,5,NA,NA,NA,NA,NA,NA
"517","Bruno Henrique Pinto","Bruno Henrique","https://s.glbimg.com/es/sde/f/2017/02/19/6fc23a37c23198ad6b9da39da99ad82b_FORMATO.png",90285,13,"SAN","ata","Provável",0.3,11.72,-0.61,3.45,10,"Santos",5,26,6,4,30,NA,4,36,NA,10,2,NA,NA,NA,1,1,NA,NA
"518","Fabricio dos Santos Silva","Fabrício","https://s.glbimg.com/es/sde/f/2017/02/19/24191456ff9447eb594b23afd68b389a_FORMATO.png",49674,13,"CRU","lat","Nulo",0,5,0,0,0,"Cruzeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Eduardo Gabriel dos Santos Bauermann","Eduardo Bauermann","https://s.glbimg.com/es/sde/f/2017/05/25/590ba3c156c116d43014e1e9b5d4e74f_FORMATO.png",86970,13,"ATL","zag","Nulo",0,3.19,0,1.85,7,"Atlético-GO",NA,4,NA,1,5,NA,1,4,NA,5,NA,1,NA,NA,NA,NA,NA,NA
"520","Arthur Henrique Ramos de Oliveira Melo","Arthur","https://s.glbimg.com/es/sde/f/2017/04/23/ad145ff7dd594174acc3863cb2569b83_FORMATO.png",90532,13,"GRE","mei","Provável",1.9,8.67,0.01,4.1,11,"Grêmio",NA,6,1,NA,15,NA,NA,20,NA,28,1,NA,NA,NA,NA,NA,NA,NA
"521","Guilherme Milhomem Gusmão","Guilherme","https://s.glbimg.com/es/sde/f/2017/04/28/0dde0e778cab6579a9bf8d745efc2bf0_FORMATO.png",50294,13,"ATL","mei","Nulo",0,10.33,0,2.37,3,"Atlético-PR",NA,1,NA,NA,4,1,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Lincoln Henrique Oliveira dos Santos","Lincoln","https://s.glbimg.com/es/sde/f/2017/04/23/a65d998797151a9c0902420f2b54857c_FORMATO.png",90303,13,"GRE","mei","Nulo",0,2.75,0,0.17,4,"Grêmio",NA,2,NA,NA,7,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Pedro Rocha Neves","Pedro Rocha","https://s.glbimg.com/es/sde/f/2017/04/23/7239af88239148c721a90c4a5903d4f3_FORMATO.png",90302,13,"GRE","ata","Nulo",0,9.36,0,4.09,9,"Grêmio",1,8,7,4,10,1,4,18,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"524","Jeferson Carvalho dos Santos","Jeferson Negueba","https://s.glbimg.com/es/sde/f/2017/05/04/ba64f4a42e921d518c97cd02c99e9dee_FORMATO.jpeg",90335,13,"GRE","mei","Nulo",0,2,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2017/04/23/bbc1e20f5a841fe3d2fc8cbf1553e368_FORMATO.png",90290,13,"GRE","mei","Nulo",-0.8,3.95,-0.6,1.6,5,"Grêmio",1,2,NA,NA,3,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"526","David Correa da Fonseca","David","https://s.glbimg.com/es/sde/f/2017/04/24/9a0112f0276ff9f2806956277d2eb848_FORMATO.png",90309,13,"VIT","ata","Provável",1.8,4.25,-0.71,2.03,13,"Vitória",3,12,4,11,9,NA,7,34,NA,7,2,NA,NA,NA,2,NA,NA,NA
"527","Moisés Roberto Barbosa","Moisés","https://s.glbimg.com/es/sde/f/2017/04/20/341682456801d7e2449a82062f6ef9be_FORMATO.png",90444,13,"COR","lat","Provável",0,3,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Everton Cardoso da Silva","Everton","https://s.glbimg.com/es/sde/f/2017/04/24/baf540d146fb96f0159339aad269538d_FORMATO.png",50301,13,"FLA","mei","Provável",4.5,14.81,-0.86,4.7,11,"Flamengo",2,15,7,6,21,2,3,38,NA,17,4,NA,NA,NA,1,NA,NA,NA
"529","Luiz Fernando Ferreira Maximiliano","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/01/13/f36825a666df708c5cbbef38a333e8d7_FORMATO.png",90366,13,"FLU","mei","Contundido",0,1.94,0,1.1,2,"Fluminense",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"530","Jonathan da Silveira Fernandes Reis","Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",90399,13,"BOT","mei","Nulo",0,3.25,-0.47,-0.15,2,"Botafogo",NA,NA,NA,1,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Wilson Rodrigues de Moura Júnior","Wilson","https://s.glbimg.com/es/sde/f/2017/04/24/5b2f43325fb756c251e30f1bd567af5b_FORMATO.png",50284,13,"COR","gol","Provável",1,13.42,-0.42,5.68,13,"Coritiba",NA,NA,NA,NA,3,NA,NA,9,NA,NA,NA,5,26,14,NA,NA,NA,NA
"532","Rafael Vinicius Carvalho Longuine","Rafael Longuine","https://s.glbimg.com/es/sde/f/2017/05/02/8d0a8a9e9b42efa6f8fc7ee4afc1618c_FORMATO.png",90566,13,"SAN","mei","Nulo",0,1.32,0,-0.93,3,"Santos",NA,4,1,NA,1,NA,1,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"533","Adilson Warken","Adilson","https://s.glbimg.com/es/sde/f/2017/04/03/8a5b4672974501d33850ca575e0f117c_FORMATO.png",50307,13,"ATL","mei","Nulo",0,4.54,0,0.62,5,"Atlético-MG",NA,9,NA,1,1,NA,NA,7,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"534","David Braz de Oliveira Filho","David Braz","https://s.glbimg.com/es/sde/f/2017/05/02/7e17e0feab3ee583c5049f63df2c2771_FORMATO.png",50317,13,"SAN","zag","Provável",4.6,11.32,1.21,3.83,11,"Santos",NA,8,1,3,5,1,1,31,NA,9,4,7,NA,NA,NA,NA,NA,NA
"535","Jefferson Vasconcelos Braz da Silva ","Jefferson Nem","https://s.glbimg.com/es/sde/f/2017/07/05/e19ea6817dece25a3dba36acabd4ea9f_FORMATO.png",90455,13,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Rodrigo Gomes dos Santos","Rodrigão","https://s.glbimg.com/es/sde/f/2017/07/07/cb596c22b44400d38cf56cab0476618c_FORMATO.png",90651,13,"BAH","ata","Provável",15.7,6.64,3.21,3.5,4,"Bahia",NA,4,1,3,NA,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Lucas da Silva Izidoro","Lucas Mineiro","https://s.glbimg.com/es/sde/f/2017/04/24/a585ecd4b08d42c62414a32c9103edc3_FORMATO.png",90634,13,"CHA","mei","Provável",-1.3,1.81,-0.54,-0.48,5,"Chapecoense",NA,13,NA,2,4,NA,NA,7,NA,4,2,NA,NA,NA,NA,NA,NA,NA
"538","Hudson Rodrigues dos Santos","Hudson","https://s.glbimg.com/es/sde/f/2017/02/05/3d3e3081a494b80799d348813e420860_FORMATO.png",50324,13,"CRU","mei","Contundido",0,7.51,0,3.31,8,"Cruzeiro",NA,13,1,2,7,1,NA,15,NA,15,1,NA,NA,NA,NA,NA,NA,NA
"539","Yuri Oliveira Lima","Yuri","https://s.glbimg.com/es/sde/f/2016/07/05/6918c687f15258af809e99a14e04318e_FORMATO.png",90569,13,"SAN","mei","Nulo",0,0.78,0,-1.6,4,"Santos",NA,4,NA,NA,NA,NA,NA,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"540","Marcelo Oliveira Ferreira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2016/04/30/401897dab69a776fef1185ec3ba1b85f_FORMATO.png",50328,13,"GRE","lat","Nulo",0,7.9,0,2.15,2,"Grêmio",NA,3,NA,NA,4,NA,NA,3,NA,1,1,1,NA,NA,NA,NA,NA,NA
"541","Lucas Fernandes","Lucas Fernandes","https://s.glbimg.com/es/sde/f/2017/01/13/3f13fe7c1e0ed2bf1ba83a2a19b157e8_FORMATO.png",90899,13,"FLU","ata","Nulo",0.5,3.81,0.15,0.78,4,"Fluminense",NA,1,NA,1,2,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"542","Rodrigo Vasconcelos Oliveira","Rodrigo","https://s.glbimg.com/es/sde/f/2017/05/01/6d2201a3689f5a71696f8b8eacbd9646_FORMATO.png",86935,13,"SPO","mei","Nulo",0,3.54,0,1.15,4,"Sport",NA,6,NA,NA,3,NA,NA,7,NA,6,1,NA,NA,NA,NA,NA,NA,NA
"543","Gustavo Cascardo de Assis","Cascardo","https://s.glbimg.com/es/sde/f/2017/04/23/772a99574fe81da3c28fa586c83c7c91_FORMATO.png",90587,13,"ATL","lat","Nulo",0,2.44,-0.28,0.93,3,"Atlético-PR",NA,1,NA,NA,4,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"544","Elias Martello Curzel","Elias","https://s.glbimg.com/es/sde/f/2017/04/24/d39a7668ae872daf6e04f923e0d16a54_FORMATO.png",90843,13,"CHA","gol","Nulo",0,4,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Darío Leonardo Conca","Conca","https://s.glbimg.com/es/sde/f/2017/04/24/f51b755cd38a02f41c96c2cc347998eb_FORMATO.png",50348,13,"FLA","mei","Nulo",0,8.35,0,-0.95,2,"Flamengo",NA,1,1,NA,1,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"546","Lucas Rios Marques","Lucas","https://s.glbimg.com/es/sde/f/2017/01/13/c82e7265df8e1826bec18601456898a5_FORMATO.png",50362,13,"FLU","lat","Provável",2.6,2.37,-0.08,0.18,11,"Fluminense",NA,26,NA,4,8,NA,3,29,NA,12,1,NA,NA,NA,NA,NA,NA,NA
"547","Fabrício Bruno Soares de Faria","Fabrício Bruno","https://s.glbimg.com/es/sde/f/2017/04/24/c4a8873e3ad989db3e40b7149ed51789_FORMATO.png",90768,13,"CHA","zag","Nulo",0,2.46,0,-1.6,2,"Chapecoense",NA,5,NA,NA,1,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA
"548","Alison Vicente da Silva","Alison","https://s.glbimg.com/es/sde/f/2017/02/14/cd74f75d4225633af1942d07603f11cf_FORMATO.png",91003,13,"SPO","ata","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Jean Paulo Fernandes Filho","Jean","https://s.glbimg.com/es/sde/f/2017/02/21/b7de298b3e5349e8acf3d31f1b831ffd_FORMATO.png",90933,13,"BAH","gol","Provável",17,13.92,3.64,4.94,13,"Bahia",NA,NA,NA,NA,1,NA,NA,11,NA,NA,NA,5,24,15,NA,NA,NA,NA
"550","Paulo Henrique Carneiro Filho","Paulo Henrique","https://s.glbimg.com/es/sde/f/2017/02/14/f3e039a98588fd2760ea1b06034d2567_FORMATO.png",50398,13,"SPO","ata","Nulo",0,3,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Carlos Eduardo Marques","Carlos Eduardo","https://s.glbimg.com/es/sde/f/2017/07/04/d229ec4b1feb142b05c30428863af3b1_FORMATO.png",50369,13,"VIT","mei","Provável",-3.3,2.25,-1.93,2.37,3,"Vitória",NA,5,3,2,7,NA,NA,16,NA,5,1,NA,NA,NA,NA,NA,NA,NA
"552","Wallace Ribeiro Barato","Wallace","https://s.glbimg.com/es/sde/f/2017/02/20/aa36264462b556b6c72220d5db2ba3f1_FORMATO.png",90892,13,"VIT","gol","Nulo",0,1,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Evandro Lima de Oliveira Filho","Evandro","https://s.glbimg.com/es/sde/f/2017/05/01/44325047a16fc8c2d5d2dbee3907eb6a_FORMATO.png",91001,13,"SPO","lat","Nulo",0,0.76,0,-0.33,3,"Sport",NA,9,1,NA,2,NA,NA,12,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"554","Ramón Darío Ábila","Ábila","https://s.glbimg.com/es/sde/f/2016/07/06/ca240a78354b4b67a6388a15bdedc4f5_FORMATO.png",91094,13,"CRU","ata","Nulo",0,12.22,0,3.09,10,"Cruzeiro",1,5,4,4,13,3,10,11,NA,2,2,NA,NA,NA,NA,NA,NA,NA
"555","Emerson Raymundo Santos","Emerson Santos","https://s.glbimg.com/es/sde/f/2016/05/20/7743ec4420461e770a65425100024972_FORMATO.png",86972,13,"BOT","zag","Nulo",0,0.71,0,-5.6,1,"Botafogo",NA,4,NA,NA,1,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"556","Leonardo Gomes da Conceição Silva","Léo Gomes","https://s.glbimg.com/es/sde/f/2017/04/23/0cd6a2a3718c7c36858e7d11ad867645_FORMATO.png",86973,13,"GRE","lat","Nulo",0,1.48,0,-0.4,1,"Grêmio",NA,3,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"557","Luiz Fernando Moraes dos Santos","Luiz Fernando ","https://s.glbimg.com/es/sde/f/2017/04/27/50e52c4a6961abbf9a5a1232332cdfd3_FORMATO.png",90715,13,"ATL","mei","Nulo",0,2.59,0,0.93,11,"Atlético-GO",NA,11,4,2,11,1,4,20,NA,4,1,NA,NA,NA,NA,NA,NA,NA
"558","Flávio Medeiros da Silva","Flávio","https://s.glbimg.com/es/sde/f/2017/06/22/45969ac005e05819eea2e0fdcb62de43_FORMATO.png",91102,13,"VIT","mei","Nulo",0,2.12,0,0,1,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Luiz Humberto da Silva Silva","Beto da Silva","https://s.glbimg.com/es/sde/f/2017/04/23/0cfa7b8af32ec84883ccf9a0d610b0d0_FORMATO.png",87028,13,"GRE","ata","Nulo",0,3.74,0,2.2,1,"Grêmio",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"560","Leonardo Cesar Jardim","Léo","https://s.glbimg.com/es/sde/f/2017/04/23/56c2f46953852255c8d3c1a685ecd757_FORMATO.png",87008,13,"GRE","gol","Provável",11,4.77,2.82,2.18,5,"Grêmio",NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,2,5,7,NA,NA,NA,NA
"561","Ronaldo de Oliveira Strada","Ronaldo","https://s.glbimg.com/es/sde/f/2017/02/20/e49415180708c87913cabd48be5dd49f_FORMATO.png",91101,13,"VIT","gol","Nulo",0,1,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Pedro Henrique Ribeiro Gonçalves","Pedro Henrique","https://s.glbimg.com/es/sde/f/2017/04/20/3b8a82a4adde6089a76eea746b858971_FORMATO.png",87225,13,"COR","zag","Dúvida",5,8.24,0.08,3.97,6,"Corinthians",NA,1,NA,NA,1,NA,NA,10,NA,4,NA,4,NA,NA,NA,NA,NA,NA
"563","Jesiel Cardoso Miranda","Jesiel","https://s.glbimg.com/es/sde/f/2017/04/03/b00e4e82879a8aa6d2193c3ed0abd49b_FORMATO.png",91156,13,"ATL","zag","Nulo",0,3,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Matheus Vieira Campos Peixoto","Matheus Peixoto","https://s.glbimg.com/es/sde/f/2017/02/21/9a6be83af417e88aab380c4245ab7655_FORMATO.png",87098,13,"BAH","ata","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Rafaelson Bezerra Fernandes","Rafaelson","https://s.glbimg.com/es/sde/f/2016/05/01/76126c4ff37910430233fdce362777d0_FORMATO.png",92614,13,"VIT","ata","Nulo",0,1.54,0,-0.43,4,"Vitória",NA,10,2,3,2,NA,NA,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"566","Caio César da Silva Silveira","Caio César","https://s.glbimg.com/es/sde/f/2017/04/28/c9789925a7e321c7432e9e22a2b5a2c9_FORMATO.png",86974,13,"AVA","mei","Nulo",0,3,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Gustavo Blanco Petersen Macedo","Gustavo Blanco","https://s.glbimg.com/es/sde/f/2017/07/04/bdab16330aca79897bf4fa25fd8d7eaf_FORMATO.jpeg",91191,13,"ATL","mei","Nulo",0,3,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Guilherme Antonio Arana Lopes","Guilherme Arana","https://s.glbimg.com/es/sde/f/2017/04/23/a4d7cefcde751da5dcf52b042baafbb5_FORMATO.png",87228,13,"COR","lat","Suspenso",11.6,11,1.99,4.82,13,"Corinthians",2,10,1,NA,15,1,4,42,NA,7,3,10,NA,NA,NA,NA,NA,NA
"569","Julio Buffarini","Buffarini","https://s.glbimg.com/es/sde/f/2016/08/18/4be0e28d27402ead434d4b7dae9ea797_FORMATO.png",87350,13,"SAO","lat","Provável",-0.9,7.05,-0.49,2.43,3,"São Paulo",NA,5,NA,1,4,NA,NA,10,NA,3,NA,1,NA,NA,NA,NA,NA,NA
"570","Walter Kannemann","Kannemann","https://s.glbimg.com/es/sde/f/2017/04/23/42279ad5c60655b3336944e26189eda5_FORMATO.png",87342,13,"GRE","zag","Suspenso",5.3,10.56,0.57,3.47,10,"Grêmio",NA,14,NA,1,5,NA,1,24,NA,11,3,6,NA,NA,1,NA,NA,NA
"571","Gabriel Costa França","Gabriel","https://s.glbimg.com/es/sde/f/2017/04/03/2f4037ee6c2ce20e96ff5cb1f6db210f_FORMATO.png",87393,13,"ATL","zag","Provável",2.9,9.18,0.1,4.27,7,"Atlético-MG",NA,5,1,NA,4,1,NA,13,NA,9,NA,2,NA,NA,NA,NA,NA,NA
