"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","atletas.clube.id.full.name","CA","FC","FF","FS","I","PE","RB","CV","SG","DD","GS","A","FD","G","PP","FT","DP","GC"
"502","Cleiton Schwengber","Cleiton","https://s.glbimg.com/es/sde/f/2017/04/03/ef54b93128f4d412c55c7cd27c83323b_FORMATO.png",93882,11,"ATL","gol","Nulo",0,1.85,0,4.9,1,"Atlético-MG",NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Marlon Rodrigues Freitas","Marlon Freitas","https://s.glbimg.com/es/sde/f/2016/04/29/cfce25280f9e71de54a5d5d03d8db439_FORMATO.png",93790,11,"FLU","mei","Nulo",0,1,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Lucas Luiz Scalon","Scalon","https://s.glbimg.com/es/sde/f/2017/04/25/1c61a24805cfe9ae71c648216cd5b9cd_FORMATO.png",94003,11,"CHA","zag","Nulo",0,2,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Andrei Alba","Andrei Alba","https://s.glbimg.com/es/sde/f/2017/04/24/047276d0aef73aef2924855c083d4ceb_FORMATO.png",94004,11,"CHA","mei","Contundido",0,2,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Diego Gomes dos Santos","Diego Gomes","https://s.glbimg.com/es/sde/f/2017/05/02/c6169204fbfca94a9affdd9de721a72c_FORMATO.png",94045,11,"SAN","mei","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","John Victor Maciel Furtado","John Victor","https://s.glbimg.com/es/sde/f/2017/05/02/0eab88c901790607c556e504aa31b200_FORMATO.png",94044,11,"SAN","gol","Nulo",0,1,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Matheus Gutz","Matheus","https://s.glbimg.com/es/sde/f/2017/04/28/08e4242f18d2365a93ecf92b2ce9fd52_FORMATO.png",94102,11,"AVA","gol","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Ralph Machado Dias","Ralph","https://s.glbimg.com/es/sde/f/2017/04/03/31d573bf9a9cb39a1ab39967572631bf_FORMATO.png",96433,11,"ATL","mei","Nulo",0,1.04,0,0.45,4,"Atlético-MG",3,3,NA,4,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Devid de Santana Silva","Devid","https://s.glbimg.com/es/sde/f/2017/04/28/7f5898b6f55d8d2c22bc2f9fd72c1067_FORMATO.png",94105,11,"AVA","ata","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Matheus Henrique Cassini de Paula","Matheus Cassini","https://s.glbimg.com/es/sde/f/2017/05/02/49a8092ff1d3ff3eb1402aa7333a8a1a_FORMATO.png",91715,11,"PON","mei","Nulo",0,2,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Lucas Ferreira Amaral","Lucas Ferreira","https://s.glbimg.com/es/sde/f/2016/05/01/a38c7b2a46cf04e24085ad1f45ce78bc_FORMATO.png",94147,11,"SPO","gol","Nulo",0,1,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Marciel Silva da Silva","Marciel","https://s.glbimg.com/es/sde/f/2017/04/23/cf2fd75fe95a351dd06a29fbc12519b7_FORMATO.png",91714,11,"COR","mei","Nulo",0,3,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Thallyson Gabriel Lobo Seabra","Thallyson","https://s.glbimg.com/es/sde/f/2017/02/14/3e158bd1bb119b3c60c1c2d557560d42_FORMATO.png",94144,11,"SPO","mei","Nulo",0,0.78,0,-0.53,7,"Sport",2,9,NA,7,1,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","Matheus Fernandes Siqueira","Matheus Fernandes","https://s.glbimg.com/es/sde/f/2017/04/18/f7747c09eac1f0aee06f02c37fa257b6_FORMATO.png",94067,11,"BOT","mei","Provável",0,4.77,0,3.4,7,"Botafogo",NA,9,3,5,NA,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Ygor Nogueira de Paula","Nogueira","https://s.glbimg.com/es/sde/f/2016/05/30/7475a33329d212b5519734b354c01a71_FORMATO.png",91815,11,"FLU","zag","Nulo",0,1.97,0,0.47,4,"Fluminense",2,2,NA,3,NA,6,1,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA
"517","Felipe dos Reis Pereira Vizeu do Carmo","Felipe Vizeu","https://s.glbimg.com/es/sde/f/2017/04/24/0ba0314196e998895d5b423d2a0f4fd0_FORMATO.png",94138,11,"FLA","ata","Nulo",0,3.46,0,-0.13,3,"Flamengo",NA,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","Breno Evangelista Cantão de Oliveira","Breno","https://s.glbimg.com/es/sde/f/2017/04/23/eddc26f069abf5b4dd09b9c3888d5cba_FORMATO.png",91842,11,"ATL","lat","Nulo",0,1,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","Caíque França Godoy","Caíque França","https://s.glbimg.com/es/sde/f/2017/04/19/02fc5dc63c312d6868d30a24d373ba30_FORMATO.png",91808,11,"COR","gol","Nulo",0,2,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","José Ivaldo Almeida Silva","Zé Ivaldo","https://s.glbimg.com/es/sde/f/2017/04/23/fbf5dd33aaec3e3709c4449e36790a17_FORMATO.png",91866,11,"ATL","zag","Nulo",0,1.65,0,0.95,2,"Atlético-PR",1,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","Adniellyson da Silva Oliveira","Silva","https://s.glbimg.com/es/sde/f/2017/04/27/44c5ab48a8a0e8c7c33de52bdb5af46b_FORMATO.png",91917,11,"ATL","mei","Provável",0,3.16,0,1.45,4,"Atlético-GO",1,13,1,3,NA,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Everson Bispo Pereira","Everson","https://s.glbimg.com/es/sde/f/2017/07/04/87c22a7d1e8a2451375d85c6c9d68df9_FORMATO.png",91929,11,"BAH","zag","Nulo",0,2,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","Gabriel Félix dos Santos","Gabriel Félix","https://s.glbimg.com/es/sde/f/2017/04/06/54685bfd304a178fd3107aaf6fb0db2f_FORMATO.png",92057,11,"VAS","gol","Nulo",0,2,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","Richarlison Andrade","Richarlison ","https://s.glbimg.com/es/sde/f/2016/04/29/f6f08e1efa5ce7033db704164ac007f7_FORMATO.png",92081,11,"FLU","ata","Suspenso",10.4,13.63,1.27,5.81,9,"Fluminense",2,21,5,19,10,19,15,NA,NA,NA,NA,2,5,3,NA,NA,NA,NA
"525","João Paulo Queiroz Moraes","João Paulo","https://s.glbimg.com/es/sde/f/2017/02/21/50d51a803a4e921b5b978262371212c1_FORMATO.png",91972,11,"BAH","ata","Nulo",0,3.05,0,3.87,3,"Bahia",NA,1,2,4,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"526","Lucas Marques de Oliveira","Lucas Marques","https://s.glbimg.com/es/sde/f/2017/04/24/4c115f9e09a83e602fdd887b5915ae16_FORMATO.png",91973,11,"CHA","mei","Provável",2.6,1.33,0.33,2.6,1,"Chapecoense",NA,1,1,1,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","Lucas Henrique dos Santos","Luquinhas","https://s.glbimg.com/es/sde/f/2017/06/09/33a69667cd6eca8e885f93b10abccb8c_FORMATO.png",95263,11,"FLU","mei","Nulo",0,1,0,0,0,"Fluminense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Wallace Lucas Aires da Silva","Wallace","https://s.glbimg.com/es/sde/f/2016/05/01/ed088654406f3682c5c4ea8dbaae2b52_FORMATO.png",92078,11,"SPO","ata","Nulo",0,2,0,0,0,"Sport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Edilson Borba de Aquino","Ourinho",NA,95542,11,"SAN","lat","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Marcio Antonio de Sousa Júnior","Marcinho","https://s.glbimg.com/es/sde/f/2017/05/25/27b1b870560cc8ddfeb933e48b232bb5_FORMATO.png",95332,11,"SAO","ata","Provável",-1.4,3.95,-0.66,1.73,11,"São Paulo",1,16,7,11,1,49,7,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA
"531","Fabrício Silva Costa","Fabrício","https://s.glbimg.com/es/sde/f/2017/02/14/d7be73cf3ee15933e6b1c7812db4ab8c_FORMATO.png",95539,11,"SPO","mei","Nulo",0,1.39,0,0.37,6,"Sport",1,2,2,2,1,18,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
"532","Luiz Felipe Schwartz Dal Piva ","Luiz Felipe","https://s.glbimg.com/es/sde/f/2017/04/24/7363784a4f9cfb861280071ced864b12_FORMATO.png",95483,11,"CHA","gol","Nulo",0,2,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Matheus Sousa de Jesus","Matheus Jesus","https://s.glbimg.com/es/sde/f/2017/05/02/d356dc4fba9e7cebb7db45b79c3e8d25_FORMATO.png",95335,11,"PON","mei","Nulo",0,4,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Miguel Ángel Trauco Saavedra","Trauco","https://s.glbimg.com/es/sde/f/2017/04/24/0d2e64236a719e0a7a2402eed79486f1_FORMATO.png",95738,11,"FLA","lat","Provável",4.8,6.91,0.43,3.63,7,"Flamengo",2,13,4,4,NA,28,5,NA,4,NA,NA,NA,3,1,NA,NA,NA,NA
"535","Marcelo da Conceição Benevenuto Malaquias","Marcelo","https://s.glbimg.com/es/sde/f/2017/04/18/bcd7b8ce7931a3995c1ac8aaacd657b5_FORMATO.png",95638,11,"BOT","zag","Nulo",0.1,3.8,-1.14,3.02,4,"Botafogo",1,4,3,1,NA,9,6,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"536","Gustavo Marcelo Cardoso Soares","Índio","https://s.glbimg.com/es/sde/f/2017/04/24/f40e8a88ce85dc28ee0a123c0052d946_FORMATO.png",95315,11,"COR","ata","Nulo",0,2,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Filipe Rodrigues de Souza Santos","Filipinho","https://s.glbimg.com/es/sde/f/2017/04/03/0632627beb34d4add345d985b197b8d6_FORMATO.png",95651,11,"ATL","ata","Nulo",0,2,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Rodrigo de Souza Prado","Rodrigão","https://s.glbimg.com/es/sde/f/2017/04/25/3901e3335987512552a1dcdc23413368_FORMATO.png",87398,11,"ATL","zag","Contundido",0,2.97,0,2.8,3,"Atlético-MG",NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Victor Hugo Santana Carvalho","Vitinho","https://s.glbimg.com/es/sde/f/2017/04/18/6c5a1e7dd18a8228e581b5ca0798eec1_FORMATO.jpeg",95770,11,"PAL","mei","Nulo",0,3,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Felipe Araruna Hoffman","Araruna","https://s.glbimg.com/es/sde/f/2017/02/09/565624d090495af948a09ef2a6efa7c7_FORMATO.png",95660,11,"SAO","mei","Nulo",0.9,1.73,0.13,0.55,2,"São Paulo",NA,3,NA,2,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","José Ricardo Mannarino","Zé Ricardo","https://s.glbimg.com/es/sde/f/2017/04/24/d095a3654a18596ab9061e4facb21d5e_FORMATO.png",95780,11,"FLA","tec","Provável",8.25,12.43,1.03,4.5,11,"Flamengo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Lucas Kal Schenfeld Progioli","Lucas Kal","https://s.glbimg.com/es/sde/f/2016/06/28/729e1834df2c58e399827dd968c022a1_FORMATO.jpeg",95662,11,"SAO","zag","Nulo",0,2,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Nathanael Ananias da Silva","Nathan","https://s.glbimg.com/es/sde/f/2017/05/04/b74ef267184f334baa67220e0d8d5a01_FORMATO.png",95794,11,"ATL","zag","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Leonardo Rodrigues dos Santos","Léo Santos","https://s.glbimg.com/es/sde/f/2017/04/23/1d114129100c1552c9d2fac173daf8ea_FORMATO.jpeg",95820,11,"COR","zag","Nulo",0,4.38,0,5,1,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Caique da Silva Maria","Caíque","https://s.glbimg.com/es/sde/f/2017/06/16/4d8ec695b7a6792f35e8eb992f9c59ad_FORMATO.png",95831,11,"SAO","lat","Nulo",0,1,0,0,0,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Renan Gorne Silva","Renan Gorne","https://s.glbimg.com/es/sde/f/2017/04/18/93446ecc92fba9fefb3b8e5fd410ff12_FORMATO.png",95543,11,"BOT","ata","Nulo",0,0.76,0,-3.5,1,"Botafogo",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Daniel Cerântula Fuzato","Daniel Fuzato","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png",95936,11,"PAL","gol","Nulo",0,1,0,0,0,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Fabián Ariel Noguera","Fabián Noguera","https://s.glbimg.com/es/sde/f/2017/05/02/90ea91f7ba7a3941f90047a0aca02c82_FORMATO.png",95837,11,"SAN","zag","Nulo",0.4,3.14,-0.62,3.3,3,"Santos",NA,1,1,1,NA,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Sander Henrique Bortolotto","Sander","https://s.glbimg.com/es/sde/f/2017/06/13/c768f4f096a03a7a8d7642fe55c4ddb2_FORMATO.png",95843,11,"SPO","lat","Dúvida",10.4,6.91,1.25,5.87,6,"Sport",NA,20,NA,8,NA,26,20,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Felipe Gustavo Domingos","Felipe","https://s.glbimg.com/es/sde/f/2017/02/21/e708f975f303fd9301b35bbd18a258b2_FORMATO.png",95849,11,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Tyroane Joe Sandows","Ty Sandows","https://s.glbimg.com/es/sde/f/2017/04/23/bff6a206f9b5cf27f1d2b5dc668c5f76_FORMATO.png",95978,11,"GRE","ata","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Yan Medeiros Sasse","Yan","https://s.glbimg.com/es/sde/f/2017/04/24/2f02afc14f51ead3d8362b52708edf53_FORMATO.png",96055,11,"COR","mei","Nulo",0,1,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Matheus Oliveira Santos","Matheus Oliveira","https://s.glbimg.com/es/sde/f/2017/05/02/07446f453b7f268fbac590fadba6a201_FORMATO.png",96328,11,"SAN","mei","Nulo",0,2,0,0,0,"Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Luiz Filipe da Rosa Machado","Machado","https://s.glbimg.com/es/sde/f/2017/04/23/067af9a9fbef9be7febed7aa5e13f102_FORMATO.png",96089,11,"GRE","mei","Nulo",-5.8,2.04,-2.07,1.95,2,"Grêmio",NA,2,NA,1,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"555","Gabriel Dal Toé Busanello","Busanello","https://s.glbimg.com/es/sde/f/2017/06/27/6ac892113bf496da619970ae92cf36fa_FORMATO.png",97537,11,"CHA","lat","Nulo",0,1,0,0,0,"Chapecoense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Douglas Luiz Soares de Paulo","Douglas","https://s.glbimg.com/es/sde/f/2017/04/24/67512c15f89f110e916471e8be3df32e_FORMATO.png",95876,11,"VAS","mei","Suspenso",0.6,15.94,-0.63,4.85,11,"Vasco",3,17,14,23,1,42,23,NA,NA,NA,NA,NA,9,1,NA,1,NA,NA
"557","Vinicius Moreira de Lima","Lima","https://s.glbimg.com/es/sde/f/2017/06/07/41b9200af95015f1907da9e66954b08a_FORMATO.jpeg",96340,11,"GRE","mei","Nulo",-0.3,1.5,-0.5,-0.3,1,"Grêmio",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Mauricio Tomazi Pinheiro","Mauricio","https://s.glbimg.com/es/sde/f/2017/05/11/8f1984fabe5775e0c6485d0c7e2cdd00_FORMATO.png",96464,11,"AVA","zag","Nulo",0,2,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Cassiano Silva dos Santos","Cassiano","https://s.glbimg.com/es/sde/f/2017/05/03/35ddf4fb01f32b6888c09948821bda1d_FORMATO.png",96411,11,"BAH","gol","Nulo",0,1,0,0,0,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Renan Augusto Lodi dos Santos","Renan Lodi","https://s.glbimg.com/es/sde/f/2017/04/23/cfd0bead775744f8d276b9988eeee824_FORMATO.png",96591,11,"ATL","lat","Nulo",0,4,0,0,0,"Atlético-PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Gustavo Costa da Silva Machado","Gustavo Bochecha","https://s.glbimg.com/es/sde/f/2017/05/11/fc43f1baa7f4e4d8e73b07ba4f24137e_FORMATO.png",95798,11,"BOT","mei","Contundido",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Rodrigo Figueiredo de Carvalho","Rodrigo Figueiredo","https://s.glbimg.com/es/sde/f/2017/04/20/bef317b8404e13356cc3277dae40f4c9_FORMATO.png",96832,11,"COR","mei","Nulo",0,1,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Vitor da Silva Vieira","Vitor","https://s.glbimg.com/es/sde/f/2017/05/02/55f029a24ac57ff25bbf6a3568dca322_FORMATO.png",96804,11,"AVA","ata","Nulo",0,2,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Leonardo Thomas Lopes","Léo Lopes","https://s.glbimg.com/es/sde/f/2017/05/02/d9e1a4dd290f2c2c5f9e7014577f5c7c_FORMATO.png",96965,11,"AVA","gol","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Caíque Silva Sá","Caíque Sá","https://s.glbimg.com/es/sde/f/2017/05/28/8c084fed591a67a554da06e53f403549_FORMATO.png",87437,11,"VIT","lat","Nulo",0,2,0,0,0,"Vitória",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Victor Lindenberg Vieira","Victor Lindenberg","https://s.glbimg.com/es/sde/f/2017/04/18/9ffe76af0e271c08c358033976247c8a_FORMATO.png",96524,11,"BOT","lat","Nulo",0,1,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Geovane Henrique Pereira de Souza","Geovane","https://s.glbimg.com/es/sde/f/2017/04/24/4e836a43a284121c7d2754809098d92c_FORMATO.png",96349,11,"COR","zag","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Emerson Aparecido Leite de Souza Junior","Emerson","https://s.glbimg.com/es/sde/f/2017/05/02/9ee22fc39f2ebcb3732b978222f0f862_FORMATO.png",96870,11,"PON","lat","Nulo",0,1,0,0,0,"Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Carlos Vitor da Silva Nascimento","Santarém","https://s.glbimg.com/es/sde/f/2017/05/02/fc55f1db6d41a43491dfc0c217da1c4e_FORMATO.png",97228,11,"AVA","ata","Nulo",0,1,0,0,0,"Avaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Renan Silva Bragança","Dida","https://s.glbimg.com/es/sde/f/2017/04/23/9d628fcefea9ddda4e74ff681f296aeb_FORMATO.png",97138,11,"GRE","gol","Nulo",0,1,0,0,0,"Grêmio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Gabriel Vinícius de Oliveira Furtado","Gabriel Furtado","https://s.glbimg.com/es/sde/f/2017/06/23/b6f602ff015eb0fd2e4305c2b8361284_FORMATO.jpeg",97322,11,"PAL","mei","Nulo",0,0.78,0,-1.5,1,"Palmeiras",1,1,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Guilherme Mantuan","Mantuan","https://s.glbimg.com/es/sde/f/2017/04/23/afd8c7419f77473d128737eb2622b796_FORMATO.png",97315,11,"COR","mei","Nulo",0,1,0,0,0,"Corinthians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","Arthur Gomes Lourenço","Arthur Gomes","https://s.glbimg.com/es/sde/f/2017/05/02/0dce55b5ca74aab8f37b77c936bdc107_FORMATO.png",96966,11,"SAN","ata","Nulo",0.9,2,0.13,1.27,3,"Santos",NA,1,NA,5,NA,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"574","Julio Buffarini","Buffarini","https://s.glbimg.com/es/sde/f/2016/08/18/4be0e28d27402ead434d4b7dae9ea797_FORMATO.png",87350,11,"SAO","lat","Nulo",0,8.87,0,6.9,1,"São Paulo",NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","Daniel dos Santos Penha","Daniel","https://s.glbimg.com/es/sde/f/2017/05/04/6d566daae907e707a8bfbd7975033f26_FORMATO.png",97349,11,"ATL","mei","Nulo",0,1,0,0,0,"Atlético-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","Bruno Jacinto da Silva","Bruno Paulista","https://s.glbimg.com/es/sde/f/2017/07/04/0fb28771368c177a40b99e2322343801_FORMATO.png",88933,11,"VAS","mei","Provável",0,7,0,0,0,"Vasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Luiz Henrique Pachu Lira","Pachu","https://s.glbimg.com/es/sde/f/2017/04/18/3b72e5cbc1cbcacc5bcaa528f2e598d9_FORMATO.png",97352,11,"BOT","ata","Nulo",0,1.63,0,0.7,2,"Botafogo",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","João Vitor Pereira de Alcantara","João Vitor ","https://s.glbimg.com/es/sde/f/2017/04/27/5e240c8d3c51257cd78fe820f6453aa5_FORMATO.png",88539,11,"ATL","ata","Nulo",0,1,0,0,0,"Atlético-GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","Julio Cezar Rusch","Julio Rusch","https://s.glbimg.com/es/sde/f/2017/04/24/77d4f9edf4076b00161ea3393eb6f3bd_FORMATO.png",97444,11,"COR","mei","Nulo",0,3,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Romercio Pereira da Conceição","Romercio","https://s.glbimg.com/es/sde/f/2017/05/02/f6d968415133af30b7f7594ff3946c27_FORMATO.png",97443,11,"COR","zag","Nulo",0,2,0,0,0,"Coritiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","Matheus Felipe Camargo Iacovelli","Matheus Iacovelli","https://s.glbimg.com/es/sde/f/2017/05/22/c2879f5baa16034be213aa66cf2bdf37_FORMATO.png",97445,11,"PAL","ata","Nulo",0,1.68,0,0.5,1,"Palmeiras",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","Vinicius Rodolfo de Souza Oliveira","Vinícius Tanque","https://s.glbimg.com/es/sde/f/2017/04/18/d77f484c8720a893fbf5031c19fd6349_FORMATO.png",88651,11,"BOT","ata","Nulo",0,2,0,0,0,"Botafogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
