,atletas.posicao_id,atletas.jogos_num,atletas.entrou_em_campo,atletas.media_num,atletas.apelido,atletas.variacao_num,atletas.clube_id,atletas.foto,atletas.clube.id.full.name,atletas.status_id,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.slug,atletas.atleta_id,atletas.preco_num,atletas.nome,CA,DS,FC,FD,FF,FS,G,SG,A,I,PS,FT,V,CV,DE,DP,GS,PP,PC,GC
376,4,18,True,4.53,Christian,0.65,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,7,5.6,24,Christian,christian,104502,7.6,Christian Roberto Alves Cardoso,7.0,24.0,29.0,5.0,11.0,26.0,3.0,,2.0,4.0,,,,,,,,,,
377,4,11,False,1.87,Camilo,0.0,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,0.0,24,Camilo,camilo,104519,3.77,Camilo Reijers de Oliveira,,16.0,15.0,,2.0,1.0,,,,,,,,,,,,,1.0,
378,4,1,True,1.2,Vinícius Zanocelo,0.01,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,1.2,24,V. Zanocelo,vinicius-zanocelo,104521,5.01,Vinícius Nelson de Souza Zanocelo,,1.0,1.0,,,,,,,,,,,,,,,,,
379,1,0,False,0.0,Fabrício,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,Fabrício,fabricio,104588,2.0,Fabrício Oliveira de Souza,,,,,,,,,,,,,,,,,,,,
380,4,10,False,1.05,Matheus Bianqui,0.0,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,0.0,24,M. Bianqui,matheus-bianqui,104640,3.07,Matheus Henrique Bianqui,1.0,4.0,5.0,1.0,3.0,1.0,,,,,,1.0,,,,,,,,
381,5,3,False,3.53,Moisés,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,0.0,24,Moisés,moises,104666,11.49,Moisés Vieira da Veiga,1.0,2.0,1.0,1.0,3.0,1.0,,,1.0,2.0,,,,,,,,,,
382,4,11,True,3.51,Newton,0.44,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,4.7,24,Newton,newton,104693,4.97,Newton Araújo da Costa Júnior,2.0,17.0,18.0,3.0,5.0,4.0,1.0,,,1.0,,1.0,,,,,,,,
383,6,15,True,5.32,Juan Vojvoda,0.69,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,7,8.05,24,J. Vojvoda,juan-vojvoda,104754,10.83,Juan Pablo Vojvoda Rizzo,,,,,,,,,,,,,3.0,,,,,,,
384,2,20,True,5.89,Enzo Díaz,-1.68,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,7,0.0,24,E. Díaz,enzo-diaz,104758,8.63,Enzo Hernán Díaz,6.0,48.0,38.0,1.0,6.0,24.0,,6.0,3.0,1.0,,1.0,,,,,,,3.0,
385,4,17,True,2.9,Acevedo,-0.29,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,7,4.2,24,Acevedo,acevedo,104783,5.04,Nicolás Brian Acevedo Tabárez,2.0,30.0,13.0,5.0,1.0,7.0,,,,,,,,,,,,,,
386,1,0,False,0.0,Jorge Meurer,0.0,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,0.0,24,J. Meurer,jorge-meurer,104933,2.0,Jorge Meurer Bartholdy,,,,,,,,,,,,,,,,,,,,
387,3,20,True,2.9,Wagner Leonardo,0.03,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,0.5,24,W. Leonardo,wagner-leonardo,104994,6.0,Wagner Leonardo Calvelo de Souza,2.0,21.0,14.0,4.0,1.0,5.0,,4.0,1.0,1.0,,,,,,,,,,
388,3,0,False,0.0,João Marcelo,0.0,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,6,0.0,24,J. Marcelo,joao-marcelo,105047,7.0,João Marcelo Messias Ferreira,,,,,,,,,,,,,,,,,,,,
389,4,5,True,2.64,Reinier,1.04,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,7.5,24,Reinier,reinier,105068,5.26,Reinier Jesus Carvalho,1.0,5.0,2.0,1.0,2.0,3.0,,,,,,1.0,,,,,,,,
390,3,0,False,0.0,Alexis Duarte,0.0,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,6,0.0,24,A. Duarte,alexis-duarte,105114,6.0,Alexis David Duarte Pereira,,,,,,,,,,,,,,,,,,,,
391,2,5,False,3.4,Khellven,0.0,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,7,0.0,24,Khellven,khellven,105175,6.45,Khellven Douglas Silva Oliveira,,5.0,10.0,,,5.0,,2.0,,,,,,,,,,,,
392,2,9,False,2.4,Sant'Anna,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,Sant'Anna,sant-anna,105213,5.06,Ariel Agustín Sant'Anna Quintero,3.0,8.0,8.0,1.0,6.0,2.0,,1.0,,1.0,,1.0,,,,,,,,
393,4,13,True,3.29,Santiago Rodríguez,0.27,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,9.2,24,S. Rodríguez,santiago-rodriguez,105214,6.45,Santiago Mariano Rodríguez Molina,2.0,10.0,8.0,4.0,5.0,11.0,1.0,,2.0,1.0,,,,,,,,,,
394,3,12,True,4.21,Gastón Ávila,-0.83,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,7,4.2,24,G. Ávila,gaston-avila,105258,8.47,Gastón Luciano Ávila,1.0,22.0,8.0,3.0,3.0,10.0,,2.0,,1.0,,,,,,,,,,
395,3,17,False,6.78,Ferraresi,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,7,0.0,24,Ferraresi,ferraresi,105300,9.01,Nahuel Adolfo Ferraresi Hernández,2.0,51.0,21.0,,2.0,17.0,,5.0,3.0,1.0,,,,,,,,,,1.0
396,4,10,True,0.95,Lucas Lima,-0.09,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,1.5,24,L. Lima,lucas-lima,105337,2.56,Lucas Eduardo Lima da Silva,,5.0,1.0,,1.0,3.0,,,,,,,,,,,,,,
397,3,6,True,1.85,Gabriel Xavier,-0.1,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,7,0.4,24,G. Xavier,gabriel-xavier,105373,4.97,Gabriel Lheman Xavier - Lhman,1.0,2.0,9.0,,1.0,2.0,,2.0,,,,,,,,,,,,
398,4,4,True,4.33,Carrascal,1.4,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,6,11.1,24,Carrascal,carrascal,105436,9.3,Jorge Andrés Carrascal Guardo,,3.0,4.0,,,2.0,1.0,,1.0,,,,,,,,,,,
399,2,15,True,6.2,Matheus Bidu,-0.34,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,7,2.8,24,M. Bidu,matheus-bidu,105531,10.04,Matheus Lima Beltrão Oliveira Valin,4.0,22.0,11.0,3.0,7.0,35.0,,6.0,2.0,4.0,1.0,,,,,,,,,
400,5,4,True,2.65,Carlos Vinícius,0.79,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,2,7.9,24,C. Vinícius,carlos-vinicius,105563,8.03,Carlos Vinícius Alves Morais,1.0,1.0,5.0,2.0,,9.0,1.0,,,3.0,,,,1.0,,,,,,
401,5,19,True,3.01,Lucero,1.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,7,7.6,24,Lucero,lucero,105568,8.3,Juan Martín Lucero,5.0,16.0,24.0,8.0,5.0,9.0,3.0,,1.0,8.0,,1.0,,,,,,1.0,,
402,2,17,False,4.25,Lucas Piton,0.0,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,5,0.0,24,L. Piton,lucas-piton,105584,7.74,Lucas Piton Crivellaro,4.0,20.0,28.0,,4.0,7.0,1.0,3.0,5.0,1.0,,,,,,,,,,
403,4,7,False,0.14,Roni,0.0,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,6,0.0,24,Roni,roni,105585,1.55,Roni Medeiros de Moura,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
404,4,16,True,4.07,Maurício,-0.06,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,6,2.1,24,Maurício,mauricio,105647,8.78,Maurício Magalhães Prado,,8.0,9.0,5.0,9.0,8.0,3.0,,3.0,5.0,,,,,,,,,,
405,5,20,True,2.87,Talles Magno,0.44,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,6,2.2,24,T. Magno,talles-magno,105786,6.0,Talles Magno Bacelar Martins,2.0,13.0,19.0,6.0,10.0,30.0,1.0,,1.0,9.0,,1.0,,,,,,,,
406,3,4,True,3.95,Luan Freitas,-0.47,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,7,1.5,24,L. Freitas,luan-freitas,105807,5.71,Luan de Freitas Molarinho Chagas,,6.0,2.0,,3.0,,,1.0,,,,,,,,,,,,
407,3,13,False,3.62,Edu,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,Edu,edu,105842,5.36,Lucas Eduardo Ribeiro de Souza,,12.0,5.0,1.0,3.0,4.0,,5.0,,,,,,,,,,,,
408,4,8,False,2.4,Matheus Araújo,0.0,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,0.0,24,M. Araújo,matheus-araujo,105845,5.34,Matheus de Araújo Andrade,,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,
409,5,7,False,2.69,Allanzinho,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,0.0,24,Allanzinho,allanzinho,105900,4.29,Allan Victor Oliveira Mota,1.0,2.0,5.0,,3.0,10.0,,,2.0,1.0,1.0,,,,,,,,,
410,4,19,True,2.15,José Aldo,-0.04,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,7,1.7,24,J. Aldo,jose-aldo,105903,3.6,José Aldo Soares de Oliveira Filho,2.0,21.0,20.0,6.0,6.0,11.0,,,,1.0,,,,,,,,,,
411,1,11,True,4.01,Rochet,-0.89,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,7,-3.0,24,Rochet,rochet,105949,8.51,Sergio Ramón Rochet Álvarez,,,,,,2.0,,2.0,,,,,,,37.0,,15.0,,,
412,3,21,True,2.84,Santiago Mingo,-0.52,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,7,2.1,24,S. Mingo,santiago-mingo,105990,4.72,Santiago Martín Ramos Mingo,4.0,18.0,22.0,,7.0,16.0,,6.0,,2.0,,,,,,,,,,
413,2,12,False,3.34,Ewerthon,0.0,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,6,0.0,24,Ewerthon,ewerthon,106082,6.23,Ewerthon Diógenes da Silva,2.0,20.0,7.0,2.0,4.0,7.0,,1.0,,,,,,,,,,,,
414,6,18,True,4.16,Thiago Carpini,0.2,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,7,3.34,24,T. Carpini,thiago-carpini,106147,6.82,Thiago Carpini Barbosa,,,,,,,,,,,,,4.0,,,,,,,
415,1,3,False,6.23,Lucão,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,Lucão,lucao,106160,7.15,Lucas Alexandre Galdino de Azevedo,1.0,,,,,1.0,,1.0,,,,,,,14.0,,4.0,,,
416,2,0,False,0.0,Bruno Gomes,0.0,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,5,0.0,24,B. Gomes,bruno-gomes,106202,6.0,Bruno Gomes da Silva Clevelário,,,,,,,,,,,,,,,,,,,,
417,4,18,True,1.84,Marcos Antônio,0.24,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,7,1.0,24,M. Antônio,marcos-antonio,106294,3.71,Marcos Antônio Silva Santos,4.0,13.0,18.0,1.0,3.0,19.0,,,2.0,,,,,,,,,,,
418,4,16,False,2.4,Caio Alexandre,0.0,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.0,24,C. Alexandre,caio-alexandre,106323,5.13,Caio Alexandre Souza e Silva,4.0,18.0,28.0,1.0,5.0,27.0,,,1.0,,,,,,,,,,,
419,3,7,False,5.1,Eduardo Santos,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,5,0.0,24,E. Santos,eduardo-santos,106434,8.19,Eduardo Gonzaga Mendes Santos,,10.0,1.0,,,2.0,,4.0,,,,,,,,,,,,
420,3,21,True,5.46,Villalba,0.26,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,3,2.2,24,Villalba,villalba,106593,7.98,Lucas Hernán Villalba,6.0,27.0,14.0,2.0,5.0,12.0,1.0,11.0,,,,3.0,,,,,,,,
421,5,13,True,2.86,Léo Pereira,-0.03,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,6,1.7,24,L. Pereira,leo-pereira,106681,4.4,Leonardo Augusto dos Santos Pereira,,12.0,9.0,4.0,5.0,19.0,,,1.0,3.0,,,,,,,,,1.0,
422,2,4,True,7.0,Igor Formiga,2.35,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,6,11.5,24,I. Formiga,igor-formiga,106708,8.97,Igor Marques Paciência Cardoso,,8.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
423,4,11,True,3.64,Rodrigo Nestor,-0.02,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.5,24,R. Nestor,rodrigo-nestor,106822,6.21,Rodrigo Nestor Bertalia,1.0,12.0,6.0,1.0,2.0,6.0,2.0,,,,,1.0,,,,,,,,
424,2,3,False,3.43,Patryck,0.0,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,6,0.0,24,Patryck,patryck,106829,5.61,Patryck Lanza dos Reis,1.0,1.0,2.0,1.0,4.0,2.0,,1.0,,,,,,,,,,,,
425,5,8,True,3.1,Paulo Baya,0.15,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,7,4.3,24,P. Baya,paulo-baya,106918,4.92,Paulo Henrique Silva Ribeiro,,2.0,,5.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,
426,2,22,True,5.93,Luciano Juba,0.2,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,7,2.3,24,L. Juba,luciano-juba,107093,9.3,Luciano Batista da Silva Júnior,2.0,22.0,16.0,3.0,9.0,7.0,5.0,7.0,3.0,1.0,,,,,,,,,,
427,5,7,False,2.4,Jeffinho,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,0.0,24,Jeffinho,jeffinho,107170,3.76,Jefferson Ruan Pereira dos Santos,,3.0,4.0,1.0,1.0,3.0,,,2.0,,,,,,,,,,,
428,4,13,True,3.27,Michel Araújo,-0.35,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,6,0.9,24,M. Araújo,michel-araujo,107173,5.93,Michel Daryl Araújo Villar,1.0,7.0,11.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,
429,4,17,True,4.32,Bruno Tabata,-0.94,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,7,1.7,24,B. Tabata,bruno-tabata,107174,6.43,Bruno Vinícius Souza Ramos,4.0,16.0,11.0,7.0,8.0,20.0,3.0,,1.0,2.0,,1.0,,,,,,,,
430,1,5,False,3.08,Matheus Donelli,0.0,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,6,0.0,24,M. Donelli,matheus-donelli,107179,4.42,Matheus Planelles Donelli,1.0,,,,,1.0,,1.0,,,,,,,13.0,,6.0,,,
431,1,3,True,5.6,Léo Linck,1.31,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,7,7.9,24,L. Linck,leo-linck,107183,8.07,Leonardo Matias Baiersdorf Linck,1.0,,,,,,,2.0,,,,,,,6.0,,,,,
432,1,2,False,2.9,Magrão,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,6,0.0,24,Magrão,magrao,107221,3.44,Audenirton Soares da Silva,,,,,,,,,,,,,,,6.0,,2.0,,,
433,4,6,False,2.3,Danilo,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,5,0.0,24,Danilo,danilo,107231,7.36,Danilo dos Santos de Oliveira,1.0,3.0,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,
434,2,8,True,3.49,Vanderlan,0.34,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,7,3.2,24,Vanderlan,vanderlan,107236,5.38,Vanderlan Barbosa da Silva,,15.0,14.0,,2.0,6.0,,,1.0,,,,,,,,,,,
435,5,14,False,2.51,Ênio,0.0,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,6,0.0,24,Ênio,enio,107516,4.04,Sebastião Ênio Santos de Almeida,3.0,6.0,4.0,3.0,6.0,23.0,1.0,,,5.0,,1.0,,,,,,,,
436,2,22,True,5.01,Natanael,-0.51,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,7,1.7,24,Natanael,natanael,107554,8.05,Natanael Moreira Milouski,1.0,36.0,19.0,4.0,8.0,18.0,1.0,7.0,,2.0,,,,,,,,,,
437,1,0,False,0.0,Adriano,0.0,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,6,0.0,24,Adriano,adriano,107698,1.0,Antônio Adriano Nascimento de Sousa,,,,,,,,,,,,,,,,,,,,
438,5,22,True,3.54,Chrystian Barletta,-0.46,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,7,-1.1,24,C. Barletta,chrystian-barletta,107726,5.61,Chrystian Amaral Barletta de Almeida,2.0,14.0,11.0,15.0,15.0,21.0,2.0,,,5.0,,2.0,,,,,,,,
439,4,7,False,2.17,Praxedes,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,6,0.0,24,Praxedes,praxedes,107744,4.38,Bruno Conceição Praxedes,1.0,4.0,5.0,2.0,6.0,9.0,,,,,,,,,,,,,,
440,1,0,False,0.0,Adriel,0.0,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,6,0.0,24,Adriel,adriel,107748,3.0,Adriel Vasconcelos Ramos,,,,,,,,,,,,,,,,,,,,
441,3,2,False,1.35,Natã,0.0,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,5,0.0,24,Natã,nata,107801,2.43,Natã Felipe de Amorim Santos,,2.0,1.0,,,,,,,,,,,,,,,,,
442,4,2,False,0.95,Pierre,0.0,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,7,0.0,24,Pierre,pierre,107812,3.73,Pierre Wagner Oliveira dos Santos,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,
443,1,0,False,0.0,Fintelman,0.0,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,6,0.0,24,Fintelman,fintelman,107859,2.0,Alexandre Fintelman de Mello Ribeiro da Silva,,,,,,,,,,,,,,,,,,,,
444,4,18,True,4.1,Bobadilla,-0.05,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,7,1.2,24,Bobadilla,bobadilla,107873,5.74,Damián Josué Bobadilla Benítez,2.0,31.0,19.0,5.0,5.0,8.0,2.0,,1.0,1.0,,,,,,,,,,
445,2,5,True,2.28,Hugo,-1.01,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,6,0.0,24,Hugo,hugo,107908,4.97,Hugo Ferreira de Farias,,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
446,4,11,True,2.89,Fausto Vera,-0.08,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,6,2.0,24,F. Vera,fausto-vera,107950,6.59,Fausto Mariano Vera,2.0,16.0,13.0,,4.0,5.0,1.0,,,,,,,,,,,,,
447,5,12,True,4.29,Carbonero,-1.01,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,7,2.6,24,Carbonero,carbonero,107989,6.05,Johan Stiven Carbonero Balanta,1.0,3.0,16.0,4.0,6.0,29.0,3.0,,,4.0,2.0,1.0,,,,,,,,
448,5,16,False,3.72,Isidro Pitta,0.0,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,5,0.0,24,I. Pitta,isidro-pitta,108133,7.9,Isidro Miguel Pitta Saldívar,3.0,1.0,14.0,3.0,6.0,9.0,6.0,,1.0,7.0,,,,,,,,,,
449,3,0,False,0.0,Gabriel Lacerda,0.0,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,6,0.0,24,G. Lacerda,gabriel-lacerda,108176,4.0,Gabriel Santos Cordeiro Lacerda,,,,,,,,,,,,,,,,,,,,
450,3,10,False,3.24,David Ricardo,0.0,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,6,0.0,24,D. Ricardo,david-ricardo,108274,4.07,David Ricardo Loiola da Silva,1.0,5.0,9.0,,2.0,4.0,1.0,4.0,,,,,,1.0,,,,,,
451,3,2,True,1.8,Adonis Frías,0.57,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,6,3.9,24,A. Frías,adonis-frias,108469,5.85,Adonis Uriel Frías,1.0,,3.0,,,1.0,,1.0,,,,,,,,,,,,
452,5,3,False,2.5,Santi Moreno,0.0,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,6,0.0,24,S. Moreno,santi-moreno,108474,6.44,Santiago Moreno,1.0,6.0,5.0,,,2.0,,,,,,,,,,,,,,
