,atletas.status_id,atletas.pontos_num,atletas.atleta_id,atletas.variacao_num,atletas.foto,atletas.apelido,atletas.posicao_id,atletas.jogos_num,atletas.clube.id.full.name,atletas.nome,atletas.preco_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.media_num,atletas.slug,atletas.apelido_abreviado,atletas.clube_id,atletas.rodada_id,DS,FC,FD,FF,FS,G,CA,I,DE,DP,GS,SG,A,FT,V,PS,PC,CV,PP,GC
157,7,0.6,87008,-0.33,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Léo Jardim,1,7,VAS,Leonardo César Jardim,6.97,,True,2.4,leo-jardim,L. Jardim,267,8,,,,,,,,,16.0,,9.0,1.0,,,,,,,,
158,2,1.7,87009,-0.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Nathan,4,2,GRE,Nathan Allan de Souza,4.64,,True,2.45,nathan,Nathan,284,8,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
159,7,0.8,87225,-1.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Pedro Henrique,3,8,RBB,Pedro Henrique Ribeiro Gonçalves,8.46,,True,5.95,pedro-henrique,P. Henrique,280,8,13.0,4.0,1.0,2.0,5.0,,1.0,,,,,4.0,1.0,,,,,,,
160,5,0.0,87228,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Guilherme Arana,2,3,CAM,Guilherme Antonio Arana Lopes,10.39,,False,4.37,guilherme-arana,G. Arana,282,8,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,
161,7,4.5,87258,-0.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Soteldo,5,4,SAN,Yeferson Julio Soteldo Martínez,10.09,,True,1.78,soteldo,Soteldo,277,8,2.0,2.0,1.0,2.0,6.0,,1.0,1.0,,,,,,,,,,,,
162,6,0.0,87342,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Kannemann,3,1,GRE,Walter Kannemann,4.09,,False,0.5,kannemann,Kannemann,284,8,1.0,,,,,,1.0,,,,,,,,,,,,,
163,7,3.1,87470,-0.27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Thaciano,4,7,SAN,Thaciano Mickael da Silva,5.95,,True,2.95,thaciano,Thaciano,277,8,6.0,1.0,1.0,3.0,2.0,1.0,,6.0,,,,,,,,,,,,
164,7,-2.3,87742,-1.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Neto Moura,4,7,MIR,Antônio Francisco Moura Neto,2.85,,True,1.26,neto-moura,N. Moura,2305,8,9.0,9.0,,,2.0,,2.0,,,,,,,,,,1.0,,,
165,6,2.0,87747,-0.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Yago Felipe,4,5,MIR,Yago Felipe da Costa Rocha,4.54,,True,1.86,yago-felipe,Y. Felipe,2305,8,3.0,1.0,,2.0,7.0,,,,,,,,,,,,,,,
166,6,0.0,87808,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Philipe Sampaio,3,0,BOT,Philipe Sampaio Azevedo,3.0,,False,0.0,philipe-sampaio,P. Sampaio,263,8,,,,,,,,,,,,,,,,,,,,
167,5,0.0,87853,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Mauricio Lemos,3,1,VAS,Paolo Mauricio Lemos Merladett,5.43,,False,1.5,mauricio-lemos,M. Lemos,267,8,1.0,,,,,,,,,,,,,,,,,,,
168,7,12.0,87863,-0.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Arrascaeta,4,7,FLA,Giorgian Daniel de Arrascaeta Benedetti,20.9,,True,13.07,arrascaeta,Arrascaeta,262,8,5.0,1.0,1.0,4.0,10.0,7.0,,1.0,,,,,3.0,1.0,,1.0,,,,
169,7,3.0,87999,-1.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Gustavo Scarpa,4,8,CAM,Gustavo Henrique Furtado Scarpa,11.28,,True,4.36,gustavo-scarpa,G. Scarpa,282,8,6.0,4.0,3.0,7.0,10.0,1.0,,1.0,,,,,1.0,,,,,,,
170,6,0.0,88087,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Ramon Menezes,3,0,CEA,Ramon Menezes Roma,6.0,,False,0.0,ramon-menezes,R. Menezes,354,8,,,,,,,,,,,,,,,,,,,,
171,6,0.0,88136,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Ivan,1,0,INT,Ivan Quaresma da Silva,4.0,,False,0.0,ivan,Ivan,285,8,,,,,,,,,,,,,,,,,,,,
172,7,8.5,88312,0.67,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Junior Alonso,3,8,CAM,Júnior Osmar Ignacio Alonso Mujica,6.7,,True,4.08,junior-alonso,J. Alonso,282,8,6.0,6.0,1.0,4.0,4.0,,1.0,,,,,3.0,1.0,,,,,,,
173,7,5.0,88323,0.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Ángel Romero,5,8,COR,Ángel Rodrigo Romero Villamayor,7.21,,True,3.71,angel-romero,Ã. Romero,264,8,9.0,5.0,2.0,4.0,11.0,,1.0,4.0,,,,,1.0,1.0,,,,,,
174,6,0.0,88393,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Ayrton Lucas,2,4,FLA,Ayrton Lucas Dantas de Medeiros,10.24,,False,6.65,ayrton-lucas,A. Lucas,262,8,7.0,3.0,1.0,1.0,2.0,,1.0,,,,,3.0,,,,,,,,
175,7,8.3,88423,1.73,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Aderlan,2,2,SAN,Aderlan de Lima Silva,6.64,,True,4.7,aderlan,Aderlan,277,8,2.0,1.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,
176,6,1.5,88479,-0.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Walace,4,5,CRU,Walace Souza Silva,3.09,,True,0.16,walace,Walace,283,8,2.0,4.0,,,,,1.0,,,,,,,,,,,,,
177,7,10.83,88963,0.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Leonardo Jardim,6,8,CRU,José Leonardo Nunes Alves Sousa Jardim,10.62,,True,6.73,leonardo-jardim,L. Jardim,283,8,,,,,,,,,,,,,,,5.0,,,,,
178,6,0.0,89048,-0.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Héctor Hernández,5,6,COR,Héctor José Hernández Marrero,4.01,,True,2.0,hector-hernandez,H. Hernández,264,8,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
179,3,0.9,89256,-1.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Gerson,4,7,FLA,Gerson Santos da Silva,9.66,,True,4.37,gerson,Gerson,262,8,7.0,6.0,4.0,2.0,17.0,,,,,,,,2.0,,,,,1.0,,
180,6,0.0,89273,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,João Pedro,2,4,GRE,João Pedro Maturano dos Santos,5.77,,False,2.28,joao-pedro,J. Pedro,284,8,7.0,5.0,1.0,,,,,1.0,,,,,,,,,1.0,,,
181,6,8.0,89275,-0.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,William,2,4,CRU,Willian de Asevedo Furtado,17.23,,True,11.13,william,William,283,8,16.0,5.0,,2.0,3.0,,1.0,1.0,,,,2.0,2.0,,,,,,,
182,5,0.0,89285,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Matheus Sales,4,0,MIR,Matheus de Sales Cabral,4.0,,False,0.0,matheus-sales,M. Sales,2305,8,,,,,,,,,,,,,,,,,,,,
183,7,8.6,89368,0.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Braithwaite,5,6,GRE,Martin Christensen Braithwaite,14.01,,True,5.23,braithwaite,Braithwaite,284,8,6.0,8.0,5.0,5.0,8.0,1.0,2.0,2.0,,,,,1.0,,,,,,,
184,6,0.0,89493,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Igor Rabello,3,1,CAM,Igor Rabello da Costa,4.49,,False,0.0,igor-rabello,I. Rabello,282,8,,,,,,,,,,,,,,,,,,,,
185,7,3.1,89637,-0.67,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Thiago Maia,4,5,INT,Thiago Maia Alencar,5.02,,True,2.76,thiago-maia,T. Maia,285,8,3.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,
186,7,4.6,89695,0.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Iury Castilho,5,8,MIR,Iury Lirio Freitas de Castilho,5.33,,True,2.7,iury-castilho,I. Castilho,2305,8,3.0,6.0,2.0,2.0,19.0,1.0,2.0,6.0,,,,,,,,,,,,
187,5,0.0,89840,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Calleri,5,3,SAO,Jonathan Calleri,5.78,,False,-0.77,calleri,Calleri,276,8,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,
188,2,0.0,89846,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Cristaldo,4,6,GRE,Franco Cristaldo,7.19,,False,2.68,cristaldo,Cristaldo,284,8,5.0,,1.0,3.0,10.0,,,,,,,,,,,,,,,
189,7,10.8,89883,1.81,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Dodi,4,6,GRE,Douglas Moreira Fagundes,6.27,,True,4.0,dodi,Dodi,284,8,11.0,2.0,,2.0,15.0,,1.0,,,,,,,,,,,,,
190,7,0.0,90061,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Bruno Pacheco,2,1,FOR,Bruno de Jesus Pacheco,7.57,,False,2.5,bruno-pacheco,B. Pacheco,356,8,1.0,,,,2.0,,,,,,,,,,,,,,,
191,7,4.7,90285,0.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Bruno Henrique,5,8,FLA,Bruno Henrique Pinto,6.65,,True,2.56,bruno-henrique,B. Henrique,262,8,3.0,5.0,3.0,6.0,5.0,1.0,1.0,4.0,,,,,,,,,,,,
192,6,0.0,90307,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Juninho,5,4,FLA,Olávio Vieira dos Santos Júnior,5.53,,False,3.05,juninho,Juninho,262,8,2.0,4.0,2.0,2.0,1.0,,,1.0,,,,,,2.0,,,,,,
193,5,0.0,90309,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,David,5,0,VAS,David Correa da Fonseca,6.0,,False,0.0,david,David,267,8,,,,,,,,,,,,,,,,,,,,
194,7,3.9,90449,1.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Rezende,4,1,BAH,Júlio César de Rezende Miranda,4.16,,True,3.9,rezende,Rezende,265,8,2.0,2.0,,,3.0,,,,,,,,,,,,,,,
195,7,1.9,90588,0.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Caíque,4,2,JUV,Caique de Jesus Gonçalves,4.05,,True,1.55,caique,Caíque,286,8,2.0,3.0,,,2.0,,,,,,,,,,,,,,,
196,3,-2.8,90703,-1.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Matheuzinho,4,7,VIT,Matheus Martins Fogaça de Paulo,9.99,,True,5.28,matheuzinho,Matheuzinho,287,8,8.0,7.0,6.0,,18.0,2.0,2.0,1.0,,,,,,,,,,1.0,,
197,7,7.7,90768,0.99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Fabrício Bruno,3,7,CRU,Fabrício Bruno Soares de Faria,8.24,,True,3.37,fabricio-bruno,F. Bruno,283,8,11.0,7.0,1.0,,2.0,,3.0,,,,,2.0,,,,,,,,
198,5,0.0,90917,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Carlos Eduardo,5,1,VIT,Carlos Eduardo Ferreira de Souza,4.02,,False,1.5,carlos-eduardo,C. Eduardo,287,8,1.0,,,,,,,,,,,,,,,,,,,
199,5,0.0,90943,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Zé Marcos,3,6,VIT,José Marcos Alves Luis,3.11,,False,1.1,ze-marcos,Z. Marcos,287,8,4.0,3.0,,,3.0,,,,,,,,,,,,,,,
200,5,0.0,91101,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Ronaldo,1,4,BAH,Ronaldo de Oliveira Strada,5.47,,False,3.68,ronaldo,Ronaldo,265,8,,,,,2.0,,,,9.0,1.0,4.0,,,,,,1.0,,,
201,5,0.0,91130,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Fernandinho,5,2,CEA,Fernando José Marques Maciel,5.88,,False,4.3,fernandinho,Fernandinho,354,8,4.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,
202,6,0.0,91203,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Éder,3,1,CEA,Éder Ferreira Graminho,2.9,,False,0.8,eder,Éder,354,8,,,,1.0,,,,,,,,,,,,,,,,
203,7,0.0,91473,-0.71,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Erick Pulgar,4,8,FLA,Erick Antonio Pulgar Farfán,6.55,,True,3.25,erick-pulgar,E. Pulgar,262,8,12.0,13.0,2.0,,7.0,1.0,2.0,,,,,,,,,,,,,
204,7,2.4,91509,0.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Rodrigo Sam,3,2,JUV,Rodrigo Eduardo da Silva,4.39,,True,2.1,rodrigo-sam,R. Sam,286,8,4.0,4.0,,,3.0,,2.0,1.0,,,,,,,,,,,,
205,6,0.0,91573,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Arboleda,3,3,SAO,Robert Abel Arboleda Escobar,7.88,,False,4.0,arboleda,Arboleda,276,8,2.0,3.0,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,
206,7,1.7,91607,-0.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Rony,5,8,CAM,Ronielson da Silva Barbosa,10.71,,True,4.97,rony,Rony,282,8,7.0,13.0,9.0,4.0,8.0,2.0,1.0,8.0,,,,,,,,1.0,,,,
207,6,0.0,91627,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Dudu Vieira,4,0,JUV,Carlos Eduardo de Souza Vieira,3.0,,False,0.0,dudu-vieira,D. Vieira,286,8,,,,,,,,,,,,,,,,,,,,
208,7,1.5,91639,-0.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Igor Cariús,2,5,SPT,Igor Aquino da Silva,7.8,,True,5.94,igor-carius,I. Cariús,292,8,12.0,4.0,2.0,1.0,6.0,,,3.0,,,,2.0,,,,,,,,1.0
209,7,1.5,91706,-1.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Marlon,2,5,GRE,Marlon Rodrigues Xavier,6.03,,True,3.2,marlon,Marlon,284,8,9.0,5.0,,,2.0,,2.0,,,,,1.0,,,,,,,,
210,6,0.0,91772,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,David Duarte,3,5,BAH,David de Duarte Macedo,5.72,,False,3.94,david-duarte,D. Duarte,265,8,3.0,5.0,,1.0,2.0,,,1.0,,,,3.0,,,,,,,,
211,7,-0.1,91808,-1.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Caíque França,1,8,SPT,Caíque França Godoy,5.66,,True,3.89,caique-franca,C. França,292,8,1.0,,,,1.0,,2.0,,27.0,,14.0,2.0,,,,,,,,
212,7,8.5,91866,0.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Zé Ivaldo,3,8,SAN,José Ivaldo Almeida Silva,7.62,,True,5.0,ze-ivaldo,Z. Ivaldo,277,8,12.0,9.0,,8.0,5.0,1.0,2.0,2.0,,,,2.0,,,,,,,,
213,6,0.0,91908,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Pavón,5,4,GRE,Cristian David Pavón,4.89,,False,1.73,pavon,Pavón,284,8,2.0,2.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,
214,6,0.0,92085,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Giovanny,5,6,JUV,Giovanny Bariani Marques,3.48,,False,1.95,giovanny,Giovanny,286,8,2.0,2.0,,3.0,4.0,,,1.0,,,,,1.0,,,,,,,
215,6,8.6,92087,-0.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Lyanco,3,5,CAM,Lyanco Evangelista Silveira Neves Vojnovic,9.13,,True,6.54,lyanco,Lyanco,282,8,14.0,7.0,2.0,2.0,6.0,,,2.0,,,,2.0,,,,,,1.0,,
216,6,0.0,92182,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Juninho,3,1,INT,José Carlos Ferreira Júnior,3.63,,False,-1.3,juninho,Juninho,285,8,,1.0,,,,,1.0,,,,,,,,,,,,,
217,5,0.0,92237,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Rodrigo Ely,3,2,GRE,Rodrigo Ely,4.75,,False,0.6,rodrigo-ely,R. Ely,284,8,1.0,1.0,,,,,,,,,,,,,,,,,,
218,6,0.0,92440,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,André Ramalho,3,5,COR,André Ramalho Silva,5.26,,False,2.1,andre-ramalho,A. Ramalho,264,8,5.0,5.0,,,1.0,,1.0,,,,,1.0,,,,,,,,
219,6,16.9,92696,6.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Renato Kayzer,5,1,VIT,Renato Kayzer de Souza,10.0,,True,16.9,renato-kayzer,R. Kayzer,287,8,,,,,2.0,2.0,,1.0,,,,,,,,,,,,
220,7,0.0,92708,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Deyverson,5,6,FOR,Deyverson Brum Silva Acosta,5.94,,False,3.6,deyverson,Deyverson,356,8,2.0,7.0,2.0,6.0,7.0,1.0,1.0,,,,,,,1.0,,,,,,
221,6,0.0,92811,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Bruno Rodrigues,5,0,PAL,Bruno Rafael Rodrigues do Nascimento,6.0,,False,0.0,bruno-rodrigues,B. Rodrigues,275,8,,,,,,,,,,,,,,,,,,,,
222,5,0.0,92854,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Borré,5,6,INT,Rafael Santos Borré Maury,12.02,,False,3.4,borre,Borré,285,8,2.0,3.0,,2.0,2.0,2.0,,3.0,,,,,,,,,,,,
223,7,5.7,92981,0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Ronaldo,4,8,INT,Ronaldo da Silva Souza Guerrero,4.18,,True,1.78,ronaldo,Ronaldo,285,8,12.0,14.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,
224,6,5.9,93236,0.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Rafael Ramos,2,6,CEA,Rafael António Figueiredo Ramos,4.7,,True,2.92,rafael-ramos,R. Ramos,354,8,6.0,10.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,
225,6,0.0,93372,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,João Basso,3,0,SAN,João Othávio Basso,5.0,,False,0.0,joao-basso,J. Basso,277,8,,,,,,,,,,,,,,,,,,,,
226,7,4.9,93478,0.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Wanderson,5,8,CRU,Wanderson Maciel Sousa Campos,6.1,,True,2.55,wanderson,Wanderson,283,8,5.0,7.0,6.0,5.0,4.0,,1.0,2.0,,,,,,1.0,,,,,,
227,6,5.0,93637,0.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Bruno Tubarão,2,2,CEA,Bruno Nunes de Barros,6.15,,True,5.0,bruno-tubarao,B. Tubarão,354,8,,,,,,,,,,,,2.0,,,,,,,,
228,7,0.0,93716,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Paulo Henrique,2,5,VAS,Paulo Henrique de Oliveira Alves,12.47,,False,9.1,paulo-henrique,P. Henrique,267,8,25.0,6.0,1.0,2.0,2.0,,2.0,,,,,1.0,,1.0,,,,,,
229,7,10.0,93790,1.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Marlon Freitas,4,8,BOT,Marlon Rodrigues Freitas,6.59,,True,2.27,marlon-freitas,M. Freitas,263,8,5.0,5.0,1.0,,4.0,,1.0,,,,,,2.0,,,,,,,
230,6,0.0,93834,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Keiller,1,0,CEA,Keiller da Silva Nunes,3.0,,False,0.0,keiller,Keiller,354,8,,,,,,,,,,,,,,,,,,,,
231,7,5.4,93879,0.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Marcão,1,4,JUV,Marcos Venicius Santos Miranda - Vinícius,7.21,,True,6.73,marcao,Marcão,286,8,,,,,,,,,23.0,,8.0,1.0,,,,,,,,
232,7,3.4,93882,-0.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Cleiton,1,7,RBB,Cleiton Schwengber,7.76,,True,5.74,cleiton,Cleiton,280,8,,,,,2.0,,1.0,,24.0,,6.0,3.0,,,,,,,,
233,7,14.2,93988,3.35,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Breno Lopes,5,2,FOR,Breno Henrique Vasconcelos Lopes,8.89,,True,7.3,breno-lopes,B. Lopes,356,8,2.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,,,
234,7,12.0,94044,1.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,John,1,8,BOT,John Victor Maciel Furtado,11.79,,True,5.58,john,John,263,8,1.0,1.0,,,1.0,,2.0,,23.0,,5.0,4.0,,,,,,,,
