,atletas.posicao_id,atletas.apelido,atletas.variacao_num,atletas.preco_num,atletas.rodada_id,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.clube.id.full.name,atletas.status_id,atletas.entrou_em_campo,atletas.slug,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube_id,atletas.foto,atletas.pontos_num,CA,DS,FC,FF,FS,G,I,FD,SG,A,PS,FT,V,CV,DE,DP,GS,PC,PP,GC
102,4,Lucas Mugni,0.0,6.26,23,17,3.25,Lucas Andrés Mugni,CEA,7,False,lucas-mugni,81121,L. Mugni,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,4.0,19.0,22.0,5.0,10.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,,,
103,2,Mayke,0.0,7.75,23,8,3.29,Mayke Rocha de Oliveira,SAN,7,False,mayke,81150,Mayke,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,1.0,12.0,13.0,1.0,5.0,,1.0,,2.0,,,,,,,,,,,
104,5,Gonçalo Paciência,0.0,5.5,23,4,0.58,Gonçalo Mendes Paciência,SPT,6,False,goncalo-paciencia,81401,G. Paciência,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,,
105,4,Alisson,-0.11,4.53,23,17,1.84,Alisson Euler de Freitas Castro,SAO,7,True,alisson,81845,Alisson,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1.5,4.0,9.0,15.0,4.0,22.0,,1.0,6.0,,1.0,,,,,,,,,,
106,1,João Ricardo,1.8,10.56,23,12,5.1,João Ricardo Riedi,FOR,7,True,joao-ricardo,81881,J. Ricardo,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,8.9,,,,,,,,,5.0,,,,,,44.0,,18.0,,,1.0
107,4,Willian Oliveira,0.19,4.7,23,11,2.77,Willian Osmar de Oliveira Silva,VIT,7,True,willian-oliveira,81952,W. Oliveira,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.8,4.0,18.0,16.0,7.0,11.0,,,1.0,,,,,,,,,,,,
108,4,Chico Kim,-0.18,4.23,23,10,1.76,Francisco Hyun-Sol Kim,MIR,6,True,chico-kim,82407,C. Kim,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,-0.1,1.0,8.0,6.0,1.0,11.0,,,1.0,,,1.0,,,,,,,,,
109,4,Zé Rafael,-0.29,7.31,23,13,3.64,José Rafael Vivian,SAN,7,True,ze-rafael,82455,Z. Rafael,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,4.5,2.0,27.0,15.0,3.0,22.0,,,,,,,,,,,,,,,
110,4,Otávio,0.15,6.29,23,2,1.3,Otávio Henrique Passos Santos,FLU,7,True,otavio,82463,Otávio,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3.0,,1.0,3.0,,4.0,,,,,,,,,,,,,,,
111,5,Luiz Araújo,0.73,9.36,23,20,5.37,Luiz de Araújo Guimarães Neto,FLA,7,True,luiz-araujo,82627,L. Araújo,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,5.7,1.0,28.0,18.0,9.0,14.0,4.0,1.0,8.0,,2.0,,2.0,,,,,,,,
112,2,Tinga,0.0,8.33,23,10,4.11,Guilherme de Jesus da Silva,FOR,6,False,tinga,82628,Tinga,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,1.0,11.0,6.0,3.0,4.0,1.0,,,3.0,,,,,,,,,,,
113,2,Marcelo Hermes,0.0,7.58,23,9,5.04,Marcelo Gazella Hermes,JUV,7,False,marcelo-hermes,82639,M. Hermes,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,2.0,13.0,9.0,5.0,6.0,,,3.0,2.0,2.0,,,,,,,,,,
114,2,Lucas Ramon,0.08,10.28,23,19,6.79,Lucas Ramon Batista Silva,MIR,7,True,lucas-ramon,82775,L. Ramon,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,10.3,5.0,43.0,20.0,5.0,25.0,2.0,2.0,6.0,5.0,2.0,1.0,,,,,,,,,
115,3,Rafael Thyere,-0.25,5.84,23,9,3.34,Rafael Thyere de Albuquerque Marques,SPT,7,True,rafael-thyere,83048,R. Thyere,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.5,,9.0,6.0,2.0,5.0,,,1.0,2.0,,,1.0,,,,,,,,
116,2,Alan Benítez,-0.66,5.13,23,6,1.98,Alan Max Benítez Domínguez,INT,6,True,alan-benitez,83251,A. Benítez,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,,3.0,4.0,,,,,3.0,1.0,,,,,,,,,,,
117,5,Gabriel,0.66,7.6,23,18,3.59,Gabriel Barbosa Almeida,CRU,2,True,gabriel,83257,Gabriel,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7.5,2.0,3.0,3.0,6.0,6.0,5.0,5.0,8.0,,2.0,,,,,,,,,1.0,
118,3,Léo Pereira,-0.05,9.89,23,21,5.56,Leonardo Pereira,FLA,7,True,leo-pereira,83528,L. Pereira,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6.5,2.0,16.0,15.0,7.0,8.0,3.0,,3.0,12.0,,,1.0,,,,,,1.0,,
119,3,Neris,0.0,2.13,23,4,-0.85,Hueglo dos Santos Neris,VIT,6,False,neris,83786,Neris,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,1.0,1.0,8.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,
120,5,Tiquinho Soares,1.42,8.82,23,18,3.26,Francisco das Chagas Soares dos Santos Meireles,SAN,6,True,tiquinho-soares,84042,T. Soares,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,10.2,2.0,6.0,24.0,9.0,28.0,2.0,4.0,5.0,,3.0,1.0,,,,,,,,,
121,1,Ruan Carneiro,0.0,2.41,23,2,2.55,Eudes Ruan de Souza Carneiro,JUV,6,False,ruan-carneiro,84094,R. Carneiro,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,,,,,,,,,,,,,,,7.0,,4.0,,,
122,3,Jemerson,0.0,4.77,23,9,3.2,Jemerson de Jesus Nascimento,GRE,6,False,jemerson,84263,Jemerson,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,3.0,11.0,14.0,1.0,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,,
123,4,Fernando Sobral,-0.02,4.08,23,18,1.41,Fernando Pereira do Nascimento,CEA,7,True,fernando-sobral,84428,F. Sobral,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1.7,6.0,19.0,23.0,4.0,13.0,,1.0,,,,,,,,,,,,,
124,5,Romarinho,-0.16,3.41,23,11,2.04,José Romário Silva de Souza,SPT,6,True,romarinho,84523,Romarinho,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,2.0,5.0,2.0,1.0,2.0,,,,,,,,,,,,
125,4,Lucas Romero,-0.15,7.83,23,21,4.55,Lucas Daniel Romero,CRU,7,True,lucas-romero,84558,L. Romero,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3.5,7.0,46.0,22.0,5.0,32.0,1.0,1.0,2.0,,2.0,,,,,,,,,,
126,4,Lucas Evangelista,1.39,7.62,23,17,3.67,Lucas Evangelista Santana de Oliveira,PAL,7,True,lucas-evangelista,84674,L. Evangelista,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,11.0,2.0,22.0,18.0,2.0,19.0,2.0,,4.0,,1.0,,,,,,,,,,
127,4,Jorginho,0.0,7.1,23,8,1.93,Jorge Luiz Frello Filho,FLA,6,False,jorginho,84735,Jorginho,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,3.0,13.0,12.0,1.0,1.0,,,1.0,,,,,,,,,,,,
128,2,Varela,0.0,7.85,23,16,4.93,Guillermo Varela Olivera,FLA,7,False,varela,84816,Varela,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,8.0,4.0,,6.0,,1.0,1.0,9.0,4.0,,,,,,,,1.0,,
129,3,Luan Peres,-0.03,5.54,23,14,2.71,Luan Peres Petroni,SAN,7,True,luan-peres,84847,L. Peres,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,5.4,4.0,15.0,19.0,,8.0,,,1.0,4.0,,,,,,,,,,,
130,4,Óscar Romero,0.0,4.5,23,9,1.42,Óscar David Romero Villamayor,INT,6,False,oscar-romero,85034,O. Romero,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,1.0,2.0,2.0,4.0,6.0,,,1.0,,1.0,,,,,,,,1.0,,
131,5,Memphis Depay,0.0,13.85,23,14,5.95,Memphis Depay,COR,5,False,memphis-depay,85048,M. Depay,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,4.0,7.0,11.0,10.0,20.0,4.0,1.0,11.0,,3.0,,2.0,,,,,,,1.0,
132,1,Vinicius Silvestre,0.0,6.75,23,2,4.4,Vinicius Silvestre da Costa,FOR,6,False,vinicius-silvestre,85083,V. Silvestre,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,1.0,,,,,,,,,,11.0,,6.0,,,
133,4,Danielzinho,0.09,5.04,23,20,2.84,Daniel de Oliveira Sertanejo,MIR,7,True,danielzinho,85403,Danielzinho,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.9,3.0,16.0,23.0,7.0,37.0,,1.0,4.0,,2.0,1.0,1.0,,,,,,,,
134,1,João Paulo,0.0,6.45,23,0,-1.0,João Paulo Silva Martins,BAH,6,False,joao-paulo,85425,J. Paulo,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,2.0,,,,,,,,,,,,,,,,,,,
135,4,Alex Santana,0.0,2.96,23,8,0.45,Alex Paulo Menezes Santana,GRE,6,False,alex-santana,85465,A. Santana,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,3.0,1.0,10.0,4.0,10.0,,1.0,,,,,,,,,,,,,
136,4,Ricardo Ryller,0.0,2.69,23,16,1.3,Ricardo Ryller Ribeiro Lino Silva,VIT,6,False,ricardo-ryller,85856,R. Ryller,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,3.0,15.0,28.0,2.0,7.0,,1.0,4.0,,,,,,,,,,,,
137,5,Aylon,0.0,5.52,23,13,3.33,Aylon Darwin Tavella,CEA,6,False,aylon,85930,Aylon,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,2.0,11.0,17.0,6.0,17.0,2.0,2.0,4.0,,,,,,,,,,,,
138,4,Hyoran,0.0,3.22,23,3,-0.57,Hyoran Kaue Dalmoro,SPT,6,False,hyoran,85931,Hyoran,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,1.0,,4.0,,1.0,,,,,,,,,,,,,,,
139,5,Bolasie,-0.28,3.31,23,11,0.83,Yannick Bolasie,CRU,6,True,bolasie,86292,Bolasie,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,1.0,3.0,8.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,
140,2,Victor Luis,0.0,3.34,23,3,0.57,Victor Luis Chuab Zamblauskas,VAS,7,False,victor-luis,86410,V. Luis,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,,,,,1.0,,,1.0,,,,,,,,,,,,
141,5,Keno,0.0,6.04,23,9,3.04,Marcos da Silva França,FLU,6,False,keno,86485,Keno,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,,1.0,2.0,7.0,17.0,,,2.0,,2.0,,,,,,,,,,
142,1,Jandrei,-1.63,5.55,23,4,3.8,Jandrei Chitolina Carniel,JUV,7,True,jandrei,86508,Jandrei,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.6,1.0,,,,,,,,1.0,,,,,,14.0,,7.0,,,
143,4,Richardson,-0.29,2.58,23,8,1.06,Richardson Fernandes dos Santos,CEA,3,True,richardson,86536,Richardson,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.3,3.0,7.0,6.0,1.0,4.0,,,,,,,,,,,,,,,
144,4,Tchê Tchê,0.0,3.64,23,16,1.48,Danilo das Neves Pinheiro,VAS,7,False,tche-tche,86686,T. Tchê,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,1.0,2.0,12.0,4.0,26.0,1.0,1.0,1.0,,,,,,,,,,,,
145,4,Richard,0.0,3.98,23,3,1.47,Richard Cândido Coelho,INT,6,False,richard,86711,Richard,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,,2.0,2.0,,4.0,,,,,,,,,,,,,,,
146,5,Everton,-0.35,6.92,23,15,2.25,Everton Sousa Soares,FLA,6,True,everton,86757,Everton,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,7.0,7.0,9.0,1.0,1.0,1.0,4.0,,1.0,,,,,,,,,,
147,4,Matheus Rossetto,0.0,3.15,23,10,0.82,Matheus Rossetto,FOR,2,False,matheus-rossetto,86766,M. Rossetto,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,5.0,3.0,,3.0,,,,,,,,,,,,,,,
148,2,Reginaldo,-0.92,4.47,23,14,3.01,Reginaldo Lopes de Jesus,JUV,7,True,reginaldo,86820,Reginaldo,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,2.3,1.0,9.0,6.0,1.0,9.0,,1.0,1.0,3.0,2.0,,,,,,,,,,
149,4,José Welison,0.0,3.82,23,9,1.89,José Welison da Silva,FOR,6,False,jose-welison,86859,J. Welison,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,3.0,12.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
150,3,Luiz Otávio,0.0,4.0,23,0,0.0,Luiz Otávio da Silva Santos,MIR,6,False,luiz-otavio,86863,L. Otávio,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
151,1,Léo Jardim,0.61,7.21,23,19,3.03,Leonardo César Jardim,VAS,7,True,leo-jardim,87008,L. Jardim,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,4.5,,,,,4.0,,,,3.0,,,,,1.0,53.0,,25.0,,,
152,3,Pedro Henrique,0.6,7.54,23,20,3.61,Pedro Henrique Ribeiro Gonçalves,RBB,7,True,pedro-henrique,87225,P. Henrique,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3.0,3.0,21.0,12.0,4.0,17.0,,,2.0,5.0,1.0,,1.0,,,,,,,,
153,2,Guilherme Arana,0.15,9.04,23,10,3.74,Guilherme Antonio Arana Lopes,CAM,7,True,guilherme-arana,87228,G. Arana,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,3.9,2.0,12.0,8.0,4.0,8.0,,,3.0,2.0,,,1.0,,,,,,,,
154,5,Soteldo,-0.32,6.71,23,12,1.09,Yeferson Julio Soteldo Martínez,FLU,6,True,soteldo,87258,Soteldo,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,1.0,3.0,3.0,3.0,14.0,,1.0,1.0,,,,,,,,,,,,
155,3,Kannemann,-0.12,5.2,23,11,2.73,Walter Kannemann,GRE,3,True,kannemann,87342,Kannemann,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.7,6.0,12.0,16.0,1.0,6.0,,,,3.0,,1.0,1.0,,,,,,,,
156,4,Thaciano,-0.22,4.88,23,12,1.98,Thaciano Mickael da Silva,SAN,6,True,thaciano,87470,Thaciano,277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,,7.0,2.0,3.0,6.0,1.0,7.0,1.0,,,,,,,,,,,,
157,4,Neto Moura,-0.64,4.23,23,19,3.04,Antônio Francisco Moura Neto,MIR,7,True,neto-moura,87742,N. Moura,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,-0.1,5.0,42.0,23.0,2.0,12.0,,,,,,,,,,,,,1.0,,
158,4,Yago Felipe,0.0,4.31,23,13,2.07,Yago Felipe da Costa Rocha,MIR,6,False,yago-felipe,87747,Y. Felipe,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,1.0,9.0,8.0,3.0,19.0,,,,,1.0,,,,,,,,,,
159,3,Philipe Sampaio,0.0,3.0,23,0,0.0,Philipe Sampaio Azevedo,BOT,6,False,philipe-sampaio,87808,P. Sampaio,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
160,3,Mauricio Lemos,0.0,5.2,23,4,1.93,Paolo Mauricio Lemos Merladett,VAS,6,False,mauricio-lemos,87853,M. Lemos,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
161,4,Arrascaeta,0.73,19.71,23,20,10.25,Giorgian Daniel de Arrascaeta Benedetti,FLA,7,True,arrascaeta,87863,Arrascaeta,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,14.0,1.0,10.0,10.0,14.0,35.0,13.0,2.0,3.0,,10.0,2.0,2.0,,,,,,,,
162,3,Balbuena,0.0,8.94,23,3,6.33,Fabián Cornelio Balbuena González,GRE,5,False,balbuena,87887,Balbuena,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,,3.0,,,3.0,1.0,,,1.0,,,,,,,,,,,
163,4,Gustavo Scarpa,-0.07,10.2,23,21,3.9,Gustavo Henrique Furtado Scarpa,CAM,7,True,gustavo-scarpa,87999,G. Scarpa,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,5.5,2.0,13.0,14.0,15.0,28.0,2.0,3.0,9.0,,2.0,,2.0,,,,,,,,
164,3,Ramon Menezes,-0.96,6.78,23,9,3.94,Ramon Menezes Roma,SPT,7,True,ramon-menezes,88087,R. Menezes,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.4,1.0,10.0,9.0,2.0,2.0,1.0,,3.0,2.0,,,,,,,,,,,
165,1,Ivan,0.0,4.0,23,0,0.0,Ivan Quaresma da Silva,INT,5,False,ivan,88136,Ivan,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
166,3,Junior Alonso,0.0,6.83,23,19,4.03,Júnior Osmar Ignacio Alonso Mujica,CAM,7,False,junior-alonso,88312,J. Alonso,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,3.0,24.0,15.0,7.0,10.0,,,3.0,7.0,1.0,,,,1.0,,,,,,1.0
167,5,Ángel Romero,0.16,5.45,23,20,2.03,Ángel Rodrigo Romero Villamayor,COR,2,True,angel-romero,88323,A. Romero,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1.2,3.0,13.0,10.0,10.0,20.0,,7.0,4.0,,1.0,,1.0,,1.0,,,,,,
168,2,Ayrton Lucas,0.35,10.37,23,9,6.34,Ayrton Lucas Dantas de Medeiros,FLA,7,True,ayrton-lucas,88393,A. Lucas,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,5.9,2.0,12.0,12.0,1.0,9.0,1.0,,2.0,6.0,,,,,,,,,1.0,,
169,2,Aderlan,-0.27,4.9,23,5,2.38,Aderlan de Lima Silva,SPT,2,True,aderlan,88423,Aderlan,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.5,,4.0,1.0,1.0,3.0,,1.0,,1.0,,,,,,,,,1.0,,
170,4,Walace,0.0,3.42,23,8,0.64,Walace Souza Silva,CRU,6,False,walace,88479,Walace,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,2.0,6.0,8.0,,1.0,,,,,,,,,,,,,,,
171,4,Lucas Crispim,-0.35,4.65,23,1,0.4,Lucas de Figueiredo Crispim,FOR,6,True,lucas-crispim,88597,L. Crispim,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.4,,,2.0,,2.0,,,,,,,,,,,,,,,
172,6,Leonardo Jardim,-0.18,10.91,23,23,6.86,José Leonardo Nunes Alves Sousa Jardim,CRU,7,True,leonardo-jardim,88963,L. Jardim,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6.12,,,,,,,,,,,,,14.0,,,,,,,
173,5,Héctor Hernández,0.0,4.39,23,9,2.18,Héctor José Hernández Marrero,COR,6,False,hector-hernandez,89048,H. Hernández,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,,5.0,4.0,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,
174,2,João Pedro,0.37,6.18,23,7,3.03,João Pedro Maturano dos Santos,GRE,7,True,joao-pedro,89273,J. Pedro,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6.6,,10.0,6.0,,1.0,,1.0,3.0,1.0,,,,,,,,,1.0,,
175,4,Andreas Pereira,-0.54,12.46,23,1,2.0,Andreas Hugo Hoelgebaum Pereira,PAL,6,True,andreas-pereira,89274,A. Pereira,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
176,2,William,0.49,16.19,23,17,8.71,Willian de Asevedo Furtado,CRU,7,True,william,89275,William,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,9.8,1.0,45.0,20.0,8.0,13.0,,2.0,4.0,10.0,4.0,,,,,,,,,,
177,4,Matheus Sales,0.0,4.0,23,0,0.0,Matheus de Sales Cabral,MIR,6,False,matheus-sales,89285,M. Sales,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,
178,5,Braithwaite,0.35,11.69,23,17,4.36,Martin Christensen Braithwaite,GRE,7,True,braithwaite,89368,Braithwaite,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,3.2,3.0,9.0,23.0,11.0,23.0,4.0,2.0,8.0,,1.0,1.0,1.0,,,,,,,,
