,atletas.rodada_id,atletas.jogos_num,atletas.atleta_id,atletas.entrou_em_campo,atletas.nome,atletas.status_id,atletas.preco_num,atletas.slug,atletas.media_num,atletas.clube_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.variacao_num,atletas.posicao_id,atletas.clube.id.full.name,atletas.foto,atletas.apelido,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,DE,GS,FT,CV,V,DP,PP,PC,GC
75,36,15,77664,False,Sérgio Miguel Relvas de Oliveira,6,7.71,sergio-oliveira,3.88,292,0.0,S. Oliveira,0.0,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Sérgio Oliveira,1.0,5.0,22.0,16.0,6.0,8.0,11.0,1.0,,,,,,1.0,,,,,,
76,36,5,77738,False,Romário Ricardo da Silva,6,5.44,romarinho,1.56,287,0.0,Romarinho,0.0,5,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Romarinho,,,2.0,,1.0,2.0,4.0,,,,,,,,,,,,,
77,36,28,77777,True,João Felipe Schmidt Urbano,7,6.09,joao-schmidt,2.48,277,12.4,J. Schmidt,1.74,4,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,João Schmidt,2.0,7.0,38.0,43.0,2.0,7.0,13.0,1.0,1.0,,,,,,,,,,,
78,36,26,78117,True,Everaldo Stum,7,3.42,everaldo,1.61,266,1.4,Everaldo,-0.38,5,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Everaldo,,2.0,3.0,27.0,8.0,15.0,22.0,2.0,3.0,,,,,1.0,,,,1.0,,
79,36,22,78248,True,Gustavo Henrique Vernes,7,8.1,gustavo-henrique,4.4,264,8.7,G. Henrique,0.45,3,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Gustavo Henrique,,4.0,24.0,20.0,7.0,8.0,8.0,3.0,1.0,,5.0,,,1.0,,,,,,
80,36,11,78435,True,Victor Vinícius Coelho dos Santos,6,7.44,vitinho,3.63,264,5.0,Vitinho,0.45,5,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Vitinho,2.0,,11.0,4.0,4.0,3.0,9.0,,1.0,,,,,1.0,,,,,,
81,36,24,78445,True,Renê Rodrigues Martins,7,10.18,rene,6.39,266,7.0,Renê,0.66,2,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Renê,,2.0,56.0,20.0,,6.0,21.0,1.0,,,11.0,,,,,,,,1.0,
82,36,10,78478,True,Willian Souza Arão da Silva,7,5.59,willian-arao,1.98,277,4.2,W. Arão,0.54,4,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Willian Arão,,,9.0,8.0,1.0,2.0,8.0,,1.0,,,,,1.0,,,,,1.0,
83,36,29,78605,False,Gabriel Girotto Franco,6,5.65,gabriel,2.91,280,0.0,Gabriel,0.0,4,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Gabriel,,11.0,51.0,43.0,1.0,7.0,27.0,1.0,,,,,,1.0,,,,,,
84,36,32,78850,True,Reinaldo Manoel da Silva,7,10.79,reinaldo,7.94,2305,2.9,Reinaldo,-1.47,2,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Reinaldo,6.0,6.0,31.0,23.0,14.0,20.0,27.0,13.0,1.0,1.0,9.0,,,,,,,1.0,2.0,
85,36,0,78851,False,Richard de Oliveira Costa,6,4.53,richard,-1.0,354,0.0,Richard,0.0,1,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Richard,,1.0,,,,,,,,,,,,,,,,,,
86,36,9,78855,False,Thiago dos Santos,6,8.19,thiago-santos,4.74,266,0.0,T. Santos,0.0,3,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Thiago Santos,,2.0,10.0,9.0,,1.0,3.0,,,,6.0,,,,,,,,,
87,36,7,79066,False,Alex Roberto Santana Rafael,6,2.82,alex-muralha,2.12,2305,0.0,A. Muralha,0.0,1,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Alex Muralha,,3.0,,,,,1.0,,,,,21.0,10.0,,,,,,,
88,36,27,79266,True,Bruno Ferreira Ventura Diniz - de Lins,7,6.54,bruno-ferreira,4.07,354,4.2,B. Ferreira,0.55,1,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Bruno Ferreira,,2.0,,1.0,,,11.0,,,,8.0,73.0,28.0,,,,,,,
89,36,20,79631,False,Germán Ezequiel Cano,6,8.64,cano,4.49,266,0.0,Cano,0.0,5,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Cano,,1.0,4.0,9.0,5.0,20.0,24.0,6.0,5.0,,,,,2.0,,,,,,
90,36,33,79701,True,Lucas Silva Borges,7,4.13,lucas-silva,1.99,283,-1.6,L. Silva,-0.19,4,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Lucas Silva,2.0,7.0,24.0,54.0,3.0,12.0,23.0,2.0,,,,,,1.0,,,,,,
91,36,4,79973,False,Helton Brant Aleixo Leite,6,5.13,helton-leite,1.77,356,0.0,H. Leite,0.0,1,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Helton Leite,,,,,,,1.0,,,,,12.0,9.0,,,,,,,
92,36,14,80061,False,Saúl Ñíguez Esclapez,6,8.85,saul,3.86,262,0.0,Saúl,0.0,4,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Saúl,1.0,2.0,30.0,30.0,2.0,9.0,5.0,,,,,,,1.0,,,,,,
93,36,0,80076,False,José Roberto Assunção de Araújo Filho,6,6.0,ze-roberto,0.0,292,0.0,Z. Roberto,0.0,5,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Zé Roberto,,,,,,,,,,,,,,,,,,,,
94,36,30,80129,True,Jadson Alves dos Santos,6,5.45,jadson,3.05,286,0.0,Jadson,-0.61,4,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Jadson,2.0,8.0,45.0,39.0,4.0,7.0,48.0,,2.0,,,,,,,,,,1.0,
95,36,26,80196,False,Glaybson Yago Souza Lisboa,6,4.91,yago-pikachu,2.03,356,0.0,Y. Pikachu,0.0,4,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Yago Pikachu,1.0,2.0,9.0,10.0,6.0,5.0,17.0,2.0,3.0,1.0,,,,1.0,,,,,,
96,36,29,80287,False,Luciano da Rocha Neves,6,9.48,luciano,5.56,276,0.0,Luciano,0.0,5,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Luciano,4.0,10.0,22.0,29.0,18.0,29.0,41.0,8.0,6.0,2.0,,,,,,,,1.0,,
97,36,21,80313,True,Gilberto Moraes Júnior,7,8.6,gilberto,4.41,265,10.0,Gilberto,1.31,2,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Gilberto,,5.0,30.0,15.0,3.0,6.0,12.0,1.0,1.0,,7.0,,,,,,,,,
98,36,15,80570,False,Wendell Nascimento Borges,5,9.67,wendell,4.99,276,0.0,Wendell,0.0,2,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Wendell,1.0,,22.0,12.0,,3.0,16.0,,,,6.0,,,,,,,,,
99,36,28,80583,True,Lucas Rafael Araújo Lima,7,6.18,lucas-lima,3.71,292,2.0,L. Lima,-0.21,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Lucas Lima,4.0,10.0,22.0,28.0,9.0,3.0,44.0,4.0,9.0,,,,,1.0,,,,,,
100,36,10,81091,False,Jair Rodrigues Júnior,5,4.63,jair,2.07,267,0.0,Jair,0.0,4,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Jair,,3.0,14.0,12.0,,1.0,11.0,,,,,,,,,,,,,
101,36,28,81121,True,Lucas Andrés Mugni,7,7.06,lucas-mugni,3.44,354,7.9,L. Mugni,0.28,4,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Lucas Mugni,4.0,5.0,34.0,30.0,5.0,8.0,16.0,2.0,3.0,,,,,1.0,,,,,,
102,36,14,81150,False,Mayke Rocha de Oliveira,6,7.56,mayke,3.84,277,0.0,Mayke,0.0,2,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Mayke,,4.0,28.0,22.0,1.0,3.0,8.0,,1.0,,3.0,,,,,,,,,
103,36,4,81401,False,Gonçalo Mendes Paciência,6,5.5,goncalo-paciencia,0.58,292,0.0,G. Paciência,0.0,5,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Gonçalo Paciência,,,,2.0,,3.0,1.0,,,,,,,,,,,,,
104,36,28,81845,True,Alisson Euler de Freitas Castro,6,4.04,alisson,1.61,276,0.0,Alisson,0.02,4,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Alisson,1.0,6.0,18.0,19.0,6.0,4.0,30.0,,2.0,,,,,,,,,,,
105,36,13,81881,False,João Ricardo Riedi,6,11.84,joao-ricardo,5.87,356,0.0,J. Ricardo,0.0,1,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,João Ricardo,,,,,,,2.0,,,,6.0,51.0,18.0,,,,,,,1.0
106,36,17,81952,True,Willian Osmar de Oliveira Silva,7,4.22,willian-oliveira,2.61,287,-0.7,W. Oliveira,-0.62,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Willian Oliveira,,6.0,25.0,30.0,1.0,8.0,13.0,1.0,,,,,,,,,,,,
107,36,12,82407,False,Francisco Hyun-Sol Kim,6,4.08,chico-kim,1.48,2305,0.0,C. Kim,0.0,4,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Chico Kim,,1.0,8.0,7.0,1.0,1.0,12.0,,,1.0,,,,,,,,,,
108,36,25,82455,True,José Rafael Vivian,6,7.63,ze-rafael,4.55,277,2.2,Z. Rafael,0.04,4,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Zé Rafael,,4.0,50.0,34.0,2.0,14.0,49.0,1.0,1.0,1.0,,,,2.0,,,,,,
109,36,6,82463,False,Otávio Henrique Passos Santos,6,4.6,otavio,1.3,266,0.0,Otávio,0.0,4,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Otávio,,,3.0,5.0,,1.0,8.0,,,,,,,,,,,,,
110,36,32,82627,False,Luiz de Araújo Guimarães Neto,6,8.38,luiz-araujo,4.35,262,0.0,L. Araújo,0.0,5,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Luiz Araújo,2.0,2.0,34.0,34.0,10.0,16.0,24.0,6.0,1.0,,,,,2.0,,,,,,
111,36,11,82628,False,Guilherme de Jesus da Silva,6,7.83,tinga,3.87,356,0.0,Tinga,0.0,2,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Tinga,,1.0,12.0,6.0,,3.0,4.0,1.0,,,3.0,,,,,,,,,
112,36,18,82639,True,Marcelo Gazella Hermes,7,8.19,marcelo-hermes,5.36,286,6.1,M. Hermes,0.8,2,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Marcelo Hermes,4.0,2.0,19.0,17.0,6.0,8.0,11.0,2.0,1.0,,4.0,,,,,,,,,
113,36,28,82775,True,Lucas Ramon Batista Silva,7,9.29,lucas-ramon,5.75,2305,5.0,L. Ramon,-0.1,2,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Lucas Ramon,3.0,7.0,47.0,27.0,9.0,9.0,42.0,2.0,3.0,1.0,7.0,,,,,,,,,
114,36,19,83048,True,Rafael Thyere de Albuquerque Marques,7,4.95,rafael-thyere,2.14,292,0.0,R. Thyere,-0.39,3,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Rafael Thyere,,2.0,13.0,11.0,1.0,4.0,8.0,,,,3.0,,,1.0,,,,,,
115,36,10,83251,False,Alan Max Benítez Domínguez,6,4.9,alan-benitez,1.96,285,0.0,A. Benítez,0.0,2,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Alan Benítez,,,5.0,5.0,3.0,,,,,,2.0,,,,,,,,,
116,36,29,83257,True,Gabriel Barbosa Almeida,7,6.68,gabriel,3.11,283,3.1,Gabriel,0.33,5,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Gabriel,2.0,6.0,5.0,6.0,12.0,17.0,13.0,6.0,11.0,,,,,1.0,,,,1.0,,
117,36,31,83528,False,Leonardo Pereira,6,9.64,leo-pereira,4.79,262,0.0,L. Pereira,0.0,3,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Léo Pereira,,5.0,20.0,22.0,3.0,9.0,13.0,4.0,,,16.0,,,1.0,,,,,2.0,
118,36,9,83786,False,Hueglo dos Santos Neris,6,3.98,neris,1.84,287,0.0,Neris,0.0,3,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Neris,,1.0,2.0,11.0,2.0,2.0,4.0,,2.0,,3.0,,,,1.0,,,,,
119,36,26,84042,True,Francisco das Chagas Soares dos Santos Meireles,7,7.14,tiquinho-soares,2.66,277,1.5,T. Soares,-0.15,5,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Tiquinho Soares,3.0,3.0,8.0,29.0,7.0,13.0,37.0,2.0,5.0,1.0,,,,,,,,,,
120,36,4,84094,False,Eudes Ruan de Souza Carneiro,6,3.46,ruan-carneiro,3.32,286,0.0,R. Carneiro,0.0,1,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Ruan Carneiro,,,,,,,,,,,1.0,11.0,6.0,,,,,,,
121,36,9,84263,False,Jemerson de Jesus Nascimento,6,4.77,jemerson,3.2,284,0.0,Jemerson,0.0,3,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Jemerson,,3.0,11.0,14.0,1.0,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,
122,36,26,84428,True,Fernando Pereira do Nascimento,6,3.83,fernando-sobral,1.51,354,0.5,F. Sobral,-0.19,4,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Fernando Sobral,,7.0,24.0,32.0,,6.0,14.0,1.0,1.0,,,,,,,,,,,
123,36,22,84523,True,José Romário Silva de Souza,6,3.6,romarinho,2.13,292,0.5,Romarinho,-0.21,5,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Romarinho,1.0,,5.0,2.0,2.0,6.0,24.0,2.0,2.0,,,,,,,,,,,
124,36,32,84558,False,Lucas Daniel Romero,3,7.55,lucas-romero,4.25,283,0.0,L. Romero,0.0,4,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Lucas Romero,3.0,12.0,67.0,36.0,3.0,11.0,47.0,1.0,1.0,,,,,,,,,,,
125,36,19,84674,False,Lucas Evangelista Santana de Oliveira,6,6.28,lucas-evangelista,3.36,275,0.0,L. Evangelista,0.0,4,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Lucas Evangelista,1.0,2.0,23.0,20.0,4.0,2.0,20.0,2.0,,,,,,,,,,,,
126,36,16,84735,False,Jorge Luiz Frello Filho,6,9.21,jorginho,3.49,262,0.0,Jorginho,0.0,4,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Jorginho,1.0,5.0,20.0,20.0,1.0,2.0,10.0,3.0,,,,,,,,,,,,
127,36,19,84816,False,Guillermo Varela Olivera,6,8.48,varela,4.95,262,0.0,Varela,0.0,2,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Varela,4.0,1.0,10.0,6.0,2.0,1.0,10.0,,2.0,,11.0,,,,,,,,1.0,
128,36,23,84847,False,Luan Peres Petroni,6,5.78,luan-peres,2.88,277,0.0,L. Peres,0.0,3,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Luan Peres,,6.0,31.0,28.0,1.0,2.0,13.0,,1.0,,5.0,,,,,,,,,
129,36,17,85034,False,Óscar David Romero Villamayor,6,4.25,oscar-romero,1.54,285,0.0,O. Romero,0.0,4,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Óscar Romero,1.0,3.0,9.0,8.0,1.0,5.0,18.0,,,,,,,,,,,,1.0,
130,36,22,85048,False,Memphis Depay,6,13.68,memphis-depay,5.18,264,0.0,M. Depay,0.0,5,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Memphis Depay,3.0,4.0,8.0,19.0,13.0,16.0,31.0,6.0,2.0,,,,,3.0,,,,1.0,,
131,36,2,85083,False,Vinicius Silvestre da Costa,6,6.75,vinicius-silvestre,4.4,356,0.0,V. Silvestre,0.0,1,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Vinicius Silvestre,,,,,,,1.0,,,,,11.0,6.0,,,,,,,
132,36,33,85403,True,Daniel de Oliveira Sertanejo,7,5.08,danielzinho,2.93,2305,1.5,Danielzinho,-0.32,4,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Danielzinho,2.0,4.0,33.0,33.0,4.0,12.0,66.0,,2.0,1.0,,,,1.0,,,,,,
133,36,0,85425,False,João Paulo Silva Martins,6,6.45,joao-paulo,-1.0,265,0.0,J. Paulo,0.0,1,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,João Paulo,,2.0,,,,,,,,,,,,,,,,,,
134,36,10,85465,False,Alex Paulo Menezes Santana,5,2.62,alex-santana,0.15,284,0.0,A. Santana,0.0,4,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Alex Santana,,5.0,1.0,12.0,,4.0,11.0,,1.0,,,,,,,,,,,
135,36,18,85856,False,Ricardo Ryller Ribeiro Lino Silva,6,2.59,ricardo-ryller,1.18,287,0.0,R. Ryller,0.0,4,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Ricardo Ryller,,3.0,15.0,28.0,4.0,2.0,8.0,,1.0,,,,,,,,,,,
136,36,20,85930,True,Aylon Darwin Tavella,6,4.15,aylon,2.4,354,0.0,Aylon,-0.33,5,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Aylon,,4.0,12.0,21.0,4.0,8.0,19.0,2.0,2.0,1.0,,,,1.0,,,,,,
137,36,10,85931,True,Hyoran Kaue Dalmoro,6,3.47,hyoran,1.65,292,1.3,Hyoran,-0.09,4,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Hyoran,1.0,2.0,4.0,15.0,2.0,4.0,7.0,,1.0,,,,,1.0,,,,,,
138,36,16,86292,True,Yannick Bolasie,6,2.96,bolasie,0.58,283,0.2,Bolasie,-0.07,5,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Bolasie,1.0,1.0,3.0,11.0,1.0,1.0,4.0,,1.0,,,,,,,,,,,
139,36,5,86410,False,Victor Luis Chuab Zamblauskas,6,3.47,victor-luis,1.52,267,0.0,V. Luis,0.0,2,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Victor Luis,,,,2.0,1.0,,4.0,,,,1.0,,,,,,,,,
140,36,15,86485,False,Marcos da Silva França,6,5.65,keno,2.71,266,0.0,Keno,0.0,5,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Keno,2.0,1.0,4.0,5.0,2.0,9.0,19.0,1.0,,,,,,,,,,,,
141,36,14,86508,True,Jandrei Chitolina Carniel,7,4.68,jandrei,2.27,286,2.9,Jandrei,0.01,1,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Jandrei,,3.0,,,,,2.0,,,,2.0,36.0,23.0,,,,,,,
142,36,15,86536,True,Richardson Fernandes dos Santos,6,2.26,richardson,0.86,354,0.0,Richardson,-0.02,4,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Richardson,,3.0,8.0,11.0,2.0,1.0,8.0,,,,,,,,,,,,,
143,36,26,86686,False,Danilo das Neves Pinheiro,3,3.45,tche-tche,1.59,267,0.0,T. Tchê,0.0,4,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Tchê Tchê,,3.0,11.0,25.0,3.0,5.0,40.0,1.0,1.0,,,,,,,,,,,
144,36,5,86711,False,Richard Cândido Coelho,6,4.2,richard,1.86,285,0.0,Richard,0.0,4,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Richard,,,3.0,5.0,,1.0,5.0,,,,,,,1.0,,,,,,
145,36,20,86757,False,Everton Sousa Soares,6,7.24,everton,2.24,262,0.0,Everton,0.0,5,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Everton,1.0,,9.0,12.0,6.0,12.0,5.0,1.0,2.0,,,,,1.0,,,,,,
146,36,15,86766,False,Matheus Rossetto,6,2.81,matheus-rossetto,0.56,356,0.0,M. Rossetto,0.0,4,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Matheus Rossetto,,1.0,6.0,4.0,,,3.0,,,,,,,,,,,,,
147,36,16,86820,True,Reginaldo Lopes de Jesus,7,4.27,reginaldo,2.94,286,0.5,Reginaldo,-0.52,2,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Reginaldo,2.0,1.0,11.0,6.0,1.0,2.0,11.0,,1.0,,3.0,,,,,,,,,
148,36,9,86859,False,José Welison da Silva,6,3.82,jose-welison,1.89,356,0.0,J. Welison,0.0,4,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,José Welison,,3.0,12.0,7.0,,2.0,5.0,,,,,,,,,,,,,
149,36,3,86863,True,Luiz Otávio da Silva Santos,7,2.77,luiz-otavio,-0.03,2305,-0.1,L. Otávio,-0.43,3,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,Luiz Otávio,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
150,36,32,87008,True,Leonardo César Jardim,7,7.55,leo-jardim,3.88,267,4.2,L. Jardim,0.04,1,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Léo Jardim,,,,,,,8.0,,,,7.0,102.0,44.0,,1.0,,,,,
