,atletas.foto,atletas.status_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.variacao_num,atletas.posicao_id,atletas.jogos_num,atletas.rodada_id,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.pontos_num,atletas.entrou_em_campo,atletas.preco_num,atletas.media_num,atletas.atleta_id,atletas.slug,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PC,A,SG,PS,DE,DP,GS,V,GC,PP
550,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Lucca,Lucca Holanda Sampaio Tavares,285,0.0,5,4,17,INT,Lucca,0.0,False,3.13,1.4,122420,lucca,,,1.0,3.0,1.0,1.0,6.0,,,,,,,,,,,,,
551,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Vinícius Lago,Vinicius dos Santos Lago,280,0.0,2,0,17,RBB,V. Lago,0.0,False,1.0,0.0,122458,vinicius-lago,,,,,,,,,,,,,,,,,,,,
552,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,Rayan,Rayan Vitor Simplício Rocha,267,0.4,5,13,17,VAS,Rayan,10.4,True,8.79,5.9,122486,rayan,,,13.0,8.0,9.0,11.0,20.0,2.0,3.0,,,,,,,,,,,
553,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,5,GB,Gabriel Souza da Silva,267,0.0,5,1,17,VAS,GB,0.0,False,1.69,-0.3,122487,gb,,,,1.0,,,,,,,,,,,,,,,,
554,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,3,Wallace Yan,Wallace Yan de Souza Barreto,262,-1.05,5,8,17,FLA,W. Yan,0.4,True,4.98,3.72,122573,wallace-yan,3.0,,3.0,6.0,1.0,5.0,14.0,,1.0,1.0,,2.0,,,,,,,,
555,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Japa,João Wellington Gadelha Melo de Oliveira,283,0.0,4,0,17,CRU,Japa,0.0,False,3.0,0.0,122660,japa,,,,,,,,,,,,,,,,,,,,
556,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,Lucas Cunha,Lucas de Souza Cunha,292,0.0,3,6,17,SPT,L. Cunha,0.0,False,3.6,1.42,122755,lucas-cunha,2.0,,4.0,5.0,,,2.0,,,,,,1.0,,,,,,,
557,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Caballero,Gustavo Rubén Caballero González,277,0.18,5,1,17,SAN,Caballero,1.5,True,5.18,1.5,122781,caballero,,,1.0,,,,,,,,,,,,,,,,,
558,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,Abner,Abner Salles da Silva,286,0.35,3,9,17,JUV,Abner,2.7,True,5.0,2.14,122861,abner,1.0,,6.0,4.0,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,
559,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,Guzmán Rodríguez,Guzmán Rodríguez Ferrari,280,0.0,3,14,17,RBB,G. Rodríguez,0.0,False,5.81,3.3,122897,guzman-rodriguez,3.0,,7.0,10.0,2.0,4.0,6.0,,1.0,,,,5.0,,,,,,,
560,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,David Kauã,David Kauã Ramos,282,0.0,4,0,17,CAM,D. Kauã,0.0,False,1.0,0.0,122989,david-kaua,,,,,,,,,,,,,,,,,,,,
561,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Patrick,Patrick Roberto da Silva Campos,282,0.0,4,3,17,CAM,Patrick,0.0,False,3.24,2.6,122990,patrick,,,4.0,3.0,1.0,,3.0,,,,,,,,,,,,,
562,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Tiago,Tiago Souza de Jesus Carvalho,265,0.0,5,4,17,BAH,Tiago,0.0,False,3.01,3.1,123004,tiago,,,4.0,5.0,,,4.0,,,1.0,,1.0,,1.0,,,,,,
563,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Vitinho,Pedro Victor da Silva Santos,265,0.0,4,0,17,BAH,Vitinho,0.0,False,1.0,0.0,123007,vitinho,,,,,,,,,,,,,,,,,,,,
564,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,5,Cadu,Carlos Eduardo Amaral Pereira de Castro,282,0.0,5,0,17,CAM,Cadu,0.0,False,3.0,0.0,123359,cadu,,,,,,,,,,,,,,,,,,,,
565,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Cauly,Cauly Oliveira Souza,265,0.0,4,12,17,BAH,Cauly,0.0,False,6.48,2.84,123360,cauly,1.0,,3.0,2.0,1.0,5.0,6.0,,1.0,,,3.0,,,,,,,,
566,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Jota,João Victor Broad Moreira Guimarães,265,0.0,4,0,17,BAH,Jota,0.0,False,1.0,0.0,123497,jota,,,,,,,,,,,,,,,,,,,,
567,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Janderson,José Janderson da Silva Marques,283,0.0,3,1,17,CRU,Janderson,0.0,False,2.82,5.0,123649,janderson,,,,,,,,,,,,,1.0,,,,,,,
568,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Zé Guilherme,José Guilherme de Lima Costa,265,0.0,2,0,17,BAH,Z. Guilherme,0.0,False,3.0,0.0,123717,ze-guilherme,,,,,,,,,,,,,,,,,,,,
569,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,Herrera,José María Herrera Ares,356,-0.59,5,2,17,FOR,Herrera,0.1,True,4.86,1.2,123738,herrera,1.0,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,
570,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Lezcano,Rubén Darío Lezcano Portillo,266,0.0,4,3,17,FLU,Lezcano,0.0,False,4.63,0.83,123788,lezcano,,,1.0,,,,2.0,,,,,,,,,,,,,
571,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Lucho Rodríguez,Luciano Rodríguez Rosales,265,0.89,5,13,17,BAH,L. Rodríguez,8.0,True,6.67,1.82,123795,lucho-rodriguez,1.0,,3.0,10.0,4.0,9.0,7.0,,1.0,2.0,,,,,,,,,,
572,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Henry Mosquera,Henry David Mosquera Sánchez,280,0.0,5,10,17,RBB,H. Mosquera,0.0,False,3.66,1.89,124239,henry-mosquera,,,6.0,6.0,6.0,2.0,6.0,,,1.0,,,,,,,,,,
573,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Isaac,Isaac Aguiar Tomich,282,0.0,5,1,17,CAM,Isaac,0.0,False,1.1,0.5,124247,isaac,,,,,,,1.0,,,,,,,,,,,,,
574,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Pedro Ataíde,Pedro Ataide de Souza Oliveira,282,0.0,5,0,17,CAM,P. Ataíde,0.0,False,1.0,0.0,124250,pedro-ataide,,,,,,,,,,,,,,,,,,,,
575,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,Deivid Washington,Deivid Washington de Souza Eugênio,277,-0.81,5,15,17,SAN,D. Washington,0.1,True,3.81,1.81,124251,deivid-washington,,,2.0,6.0,2.0,4.0,13.0,2.0,1.0,2.0,,,,,,,,,,
576,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Kauan,Kauan Jesus Santos Oliveira,285,0.0,1,0,17,INT,Kauan,0.0,False,1.0,0.0,124264,kauan,,,,,,,,,,,,,,,,,,,,
577,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Gustavo Prado,Gustavo Prado Alves,285,0.84,4,10,17,INT,G. Prado,5.2,True,5.31,3.28,124271,gustavo-prado,1.0,,7.0,3.0,5.0,6.0,11.0,,1.0,1.0,,,,,,,,,,
578,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,Ricardo Mathias,Ricardo Mathias da Silva,285,0.0,5,5,17,INT,R. Mathias,0.0,False,5.16,3.54,124280,ricardo-mathias,,,,1.0,2.0,2.0,6.0,1.0,1.0,,,,,,,,,,,
579,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Léo Aragão,Leonardo de Aragão Carvalho,283,0.0,1,1,17,CRU,L. Aragão,0.0,False,4.28,6.3,124369,leo-aragao,,,,,,,,,,,,,1.0,,1.0,,,,,
580,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,Wesley Santos,Wesley Santos Silva,2305,0.0,2,0,17,MIR,W. Santos,0.0,False,2.0,0.0,124400,wesley-santos,,,,,,,,,,,,,,,,,,,,
581,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Mateo Ponte,Mateo Ponte Costa,263,-0.44,2,9,17,BOT,M. Ponte,1.7,True,6.79,3.59,124481,mateo-ponte,2.0,,4.0,7.0,,2.0,2.0,,1.0,2.0,,,4.0,,,,,,,
582,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,Giay,Agustín Giay,275,0.68,2,14,17,PAL,Giay,6.9,True,9.89,6.38,124526,giay,,,34.0,17.0,,3.0,22.0,,,,,,6.0,,,,,,,
583,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Iván Román,Ivan Ramiro Román Hurtado,282,0.0,3,2,17,CAM,I. Román,0.0,False,2.06,0.75,124661,ivan-roman,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
584,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Felipe Negrucci,Felipe Negrucci Berdague,276,0.0,4,0,17,SAO,F. Negrucci,0.0,False,2.0,0.0,124674,felipe-negrucci,,,,,,,,,,,,,,,,,,,,
585,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Leandro,Leandro Mathias Silva Bueno,276,0.0,1,0,17,SAO,Leandro,0.0,False,2.0,0.0,124701,leandro,,,,,,,,,,,,,,,,,,,,
586,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Nathan Fernandes,Nathan Ribeiro Fernandes,263,0.72,5,8,17,BOT,N. Fernandes,7.5,True,5.93,3.25,124757,nathan-fernandes,,,2.0,2.0,2.0,1.0,5.0,,1.0,1.0,,2.0,,,,,,,,
587,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,Jonathan Jesus,Jonathan de Jesus Alves,283,0.0,3,6,17,CRU,J. Jesus,0.0,False,4.95,3.03,124912,jonathan-jesus,,1.0,5.0,6.0,,,1.0,,,,,,3.0,,,,,,,
588,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Viery,Viery Fernandes Santos Lopes,284,0.0,3,2,17,GRE,Viery,0.0,False,2.86,2.35,125467,viery,,,,1.0,,,,,,,,,1.0,,,,,,,
589,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,Alisson,Alisson Santana Lopes da Fonseca,282,0.0,4,0,17,CAM,Alisson,0.0,False,4.0,0.0,125469,alisson,,,,,,,,,,,,,,,,,,,,
590,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,3,João Pedro,João Pedro de Sousa Rodrigues,264,0.34,3,4,17,COR,J. Pedro,4.9,True,5.29,3.5,125488,joao-pedro,3.0,,2.0,6.0,,1.0,,,,,,1.0,2.0,,,,,,,
591,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,Leonan,Leonan Santos de Abreu,2305,0.0,3,0,17,MIR,Leonan,0.0,False,1.0,0.0,125697,leonan,,,,,,,,,,,,,,,,,,,,
592,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Marcelinho,Marcelo Braz da Silva,280,0.0,4,0,17,RBB,Marcelinho,0.0,False,2.0,0.0,126120,marcelinho,,,,,,,,,,,,,,,,,,,,
593,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Paulinho,Paulo Lucas Santos de Paula,267,0.0,4,7,17,VAS,Paulinho,0.0,False,4.3,0.69,126182,paulinho,1.0,,4.0,9.0,,,5.0,,,,,,,,,,,,,
594,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2,Derik Lacerda,Derik Gean Severino Lacerda,292,2.74,5,3,17,SPT,D. Lacerda,12.6,True,8.17,6.47,126216,derik-lacerda,1.0,,3.0,6.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,
595,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,Barreal,Álvaro Martín Barreal,277,-1.04,4,13,17,SAN,Barreal,3.3,True,10.14,6.36,126471,barreal,1.0,,25.0,12.0,5.0,8.0,11.0,,4.0,1.0,,,,,,,,,,
596,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,Fernando Seabra,Fernando Seabra,280,-0.37,6,17,17,RBB,F. Seabra,2.2,True,8.92,5.77,126977,fernando-seabra,,,,,,,,,,,,,,,,,,8.0,,
597,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Bahia,Luiz Gustavo Lemos Carvalho,264,1.61,4,1,17,COR,Bahia,4.3,True,2.61,4.3,127242,bahia,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
598,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Julio Fidélis,Julio Cesar Lima Fidelis,266,0.0,2,0,17,FLU,J. Fidélis,0.0,False,1.0,0.0,127932,julio-fidelis,,,,,,,,,,,,,,,,,,,,
599,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,Thiago Henrique,Thiago Henrique Gonçalves Silva,266,0.0,4,0,17,FLU,T. Henrique,0.0,False,1.0,0.0,128583,thiago-henrique,,,,,,,,,,,,,,,,,,,,
600,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Rayan Lucas,Rayan Lucas Marques de Souza,262,0.0,4,0,17,FLA,R. Lucas,0.0,False,2.0,0.0,128590,rayan-lucas,,,,,,,,,,,,,,,,,,,,
601,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Felipe Cardoso,Felipe Cardoso,287,-0.25,4,2,17,VIT,F. Cardoso,0.0,True,1.93,0.45,129317,felipe-cardoso,,,,1.0,1.0,,,,,,,,,,,,,,,
602,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,Ruan Pablo,Ruan Pablo Barbosa Sousa,265,0.0,5,1,17,BAH,R. Pablo,0.0,False,1.35,1.2,129663,ruan-pablo,,,,,1.0,,,,,,,,,,,,,,,
603,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,JP,João Pedro Murilo de Paula Morais,267,0.0,4,0,17,VAS,JP,0.0,False,2.0,0.0,129666,jp,,,,,,,,,,,,,,,,,,,,
604,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Cristhian Loor,Cristhian Joel Loor Santamaría - Christian,263,0.0,1,0,17,BOT,C. Loor,0.0,False,2.0,0.0,129930,cristhian-loor,,,,,,,,,,,,,,,,,,,,
605,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Léo Nannetti,Leonardo Nannetti Lopes,262,0.0,1,0,17,FLA,L. Nannetti,0.0,False,1.0,0.0,130189,leo-nannetti,,,,,,,,,,,,,,,,,,,,
606,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Carbone,João Victor Schlickmann Carbone,262,0.0,2,0,17,FLA,Carbone,0.0,False,2.0,0.0,130190,carbone,,,,,,,,,,,,,,,,,,,,
607,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Guilherme Estrella,Guilherme Estrella de Paiva,267,0.0,4,0,17,VAS,G. Estrella,0.0,False,3.0,0.0,130255,guilherme-estrella,,,,,,,,,,,,,,,,,,,,
608,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Kauan Lindes,Kauan Gabriel Cordeiro Lindes,263,0.0,4,1,17,BOT,K. Lindes,0.0,False,1.16,0.7,130265,kauan-lindes,,,,1.0,,,2.0,,,,,,,,,,,,,
609,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Lukas Zuccarello,Lukas Rocha Zuccarello,267,0.0,4,2,17,VAS,L. Zuccarello,0.0,False,1.9,0.6,130279,lukas-zuccarello,,,1.0,1.0,,,,,,,,,,,,,,,,
610,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Phillipe Gabriel,Phillipe Gabriel Pires de Oliveira,267,0.0,1,0,17,VAS,P. Gabriel,0.0,False,1.0,0.0,130280,phillipe-gabriel,,,,,,,,,,,,,,,,,,,,
611,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,Maykon,Maykon Kesley de Jesus Ramalho,287,-0.12,2,6,17,VIT,Maykon,2.2,True,4.52,3.88,130319,maykon,1.0,,5.0,9.0,1.0,1.0,5.0,,,,,,3.0,,,,,,,
612,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,Guilherme Gomes,Guilherme Henrique Bernardineli Gomes,262,0.0,4,0,17,FLA,G. Gomes,0.0,False,2.0,0.0,130382,guilherme-gomes,,,,,,,,,,,,,,,,,,,,
613,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,Maceió,Everton Leandro de Oliveira Santos,2305,0.0,5,5,17,MIR,Maceió,0.0,False,2.65,0.84,130386,maceio,1.0,,1.0,2.0,1.0,4.0,2.0,,,1.0,1.0,,,,,,,,,
614,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,Luiz Gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,267,-0.11,3,5,17,VAS,L. Gustavo,0.0,True,1.8,1.56,130393,luiz-gustavo,3.0,,4.0,4.0,,,2.0,,,,,,1.0,,,,,,,
615,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,Marlon,Marlon Santos Teodoro,286,0.0,5,0,17,JUV,Marlon,0.0,False,1.0,0.0,130507,marlon,,,,,,,,,,,,,,,,,,,,
616,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Riquelme Fillipi,Riquelme Fillipi Marinho de Souza,275,-0.08,5,1,17,PAL,R. Fillipi,0.0,True,0.92,0.0,130608,riquelme-fillipi,,,,,,,,,,,,,,,,,,,,
617,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,Luighi,Luighi Hanri Sousa Santos,275,0.52,5,4,17,PAL,Luighi,3.4,True,3.75,1.2,130612,luighi,,,3.0,4.0,,,3.0,,,,,,,,,,,,,
618,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,Edenílson,Edenílson Santos Nascimento Filho,287,0.0,4,0,17,VIT,Edenílson,0.0,False,1.0,0.0,130620,edenilson,,,,,,,,,,,,,,,,,,,,
619,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3,Bernal,Facundo Bernal Cruz,266,0.46,4,8,17,FLU,Bernal,4.7,True,4.15,1.79,130650,bernal,3.0,,7.0,6.0,3.0,2.0,7.0,,,,,,,,,,,,,
620,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,Boateng,Stanley Boateng Osei,280,0.0,3,0,17,RBB,Boateng,0.0,False,1.0,0.0,130711,boateng,,,,,,,,,,,,,,,,,,,,
621,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,Souza,João Victor de Souza Menezes,277,-0.21,2,7,17,SAN,Souza,1.1,True,7.64,5.4,130811,souza,1.0,,15.0,7.0,,,7.0,,,1.0,,1.0,2.0,,,,,,,
622,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,Riquelme,Riquelme Freitas dos Santos,284,0.58,4,4,17,GRE,Riquelme,3.9,True,2.92,1.93,130889,riquelme,,,3.0,2.0,,1.0,6.0,,,,,,,,,,,,,
623,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,Jardiel,Jardiel Maciel Libertino da Silva,284,0.11,5,1,17,GRE,Jardiel,0.5,True,1.11,0.5,131455,jardiel,,,,,,,1.0,,,,,,,,,,,,,
624,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Yarlen,Yarlen Faustino Augusto,263,0.0,5,0,17,BOT,Yarlen,0.0,False,3.0,0.0,131512,yarlen,,,,,,,,,,,,,,,,,,,,
625,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,Hyan,Hyan Carvalho Machado Silva,277,0.0,4,1,17,SAN,Hyan,0.0,False,1.09,0.5,131515,hyan,,,,,,,1.0,,,,,,,,,,,,,
626,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,JP Chermont,João Pedro Chermont Crema,277,0.0,2,5,17,SAN,J. Chermont,0.0,False,6.05,4.28,131516,jp-chermont,3.0,,14.0,9.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,
627,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,Henrique,Henrique Fabiano do Carmo,276,0.0,5,1,17,SAO,Henrique,0.0,False,1.09,0.5,131518,henrique,,,,,,,1.0,,,,,,,,,,,,,
628,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,André Silva,André Oliveira e Silva,276,0.29,5,15,17,SAO,A. Silva,3.1,True,7.09,4.64,131617,andre-silva,5.0,,8.0,16.0,3.0,9.0,14.0,,5.0,4.0,,2.0,,,,,,,,
629,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,Felipe Longo,Felipe Longo Fernandes da Silva,264,0.0,1,0,17,COR,F. Longo,0.0,False,1.0,0.0,131753,felipe-longo,,,,,,,,,,,,,,,,,,,,
630,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,Serafim,Vinicius Lima Serafim,263,0.0,3,0,17,BOT,Serafim,0.0,False,2.0,0.0,131757,serafim,,,,,,,,,,,,,,,,,,,,
631,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,Serna,Kevin Steven Serna Jaramillo,266,-0.4,5,13,17,FLU,Serna,-0.3,True,5.7,3.45,132071,serna,,,6.0,4.0,3.0,3.0,12.0,,3.0,,,,,1.0,,,,,,
