,atletas.jogos_num,atletas.slug,atletas.clube.id.full.name,atletas.variacao_num,atletas.pontos_num,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.preco_num,atletas.posicao_id,atletas.media_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.nome,atletas.foto,atletas.entrou_em_campo,atletas.status_id,DS,FD,FS,SG,CA,FC,FF,FT,G,A,I,CV,DE,GS,PS,V,PC,GC,DP,PP
383,9,sant-anna,RBB,0.0,0.0,105213,280,Sant'Anna,5.06,2,2.4,21,Sant'Anna,Ariel Agustín Sant'Anna Quintero,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,6,8.0,1.0,2.0,1.0,3.0,8.0,6.0,1.0,,,1.0,,,,,,,,,
384,11,santiago-rodriguez,BOT,0.66,6.5,105214,263,Santiago Rodríguez,5.34,4,2.15,21,S. Rodríguez,Santiago Mariano Rodríguez Molina,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,6,6.0,4.0,8.0,,1.0,4.0,4.0,,,1.0,1.0,,,,,,,,,
385,9,gaston-avila,FOR,-0.1,3.1,105258,356,Gastón Ávila,7.8,3,3.38,21,G. Ávila,Gastón Luciano Ávila,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,7,14.0,2.0,6.0,1.0,1.0,5.0,2.0,,,,1.0,,,,,,,,,
386,16,ferraresi,SAO,2.35,18.4,105300,276,Ferraresi,10.75,3,6.98,21,Ferraresi,Nahuel Adolfo Ferraresi Hernández,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,7,49.0,,16.0,5.0,2.0,21.0,2.0,,,3.0,1.0,,,,,,,1.0,,
387,8,lucas-lima,CEA,0.08,1.2,105337,354,Lucas Lima,2.38,4,0.69,21,L. Lima,Lucas Eduardo Lima da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,6,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
388,4,gabriel-xavier,BAH,0.0,0.0,105373,265,Gabriel Xavier,6.66,3,2.82,21,G. Xavier,Gabriel Lheman Xavier - Lhman,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,6,2.0,,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,
389,2,carrascal,FLA,-1.28,-0.3,105436,262,Carrascal,7.44,4,0.6,21,Carrascal,Jorge Andrés Carrascal Guardo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,6,1.0,,,,,1.0,,,,,,,,,,,,,,
390,13,matheus-bidu,COR,0.3,9.0,105531,264,Matheus Bidu,10.68,2,6.52,21,M. Bidu,Matheus Lima Beltrão Oliveira Valin,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,7,21.0,3.0,30.0,5.0,3.0,9.0,6.0,,,2.0,4.0,,,,1.0,,,,,
391,2,carlos-vinicius,GRE,0.0,0.0,105563,284,Carlos Vinícius,7.17,5,-0.2,21,C. Vinícius,Carlos Vinícius Alves Morais,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,3,,2.0,5.0,,1.0,4.0,,,,,1.0,1.0,,,,,,,,
392,16,lucero,FOR,-0.43,0.9,105568,356,Lucero,7.27,5,2.73,21,Lucero,Juan Martín Lucero,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,6,8.0,6.0,7.0,,4.0,19.0,4.0,1.0,3.0,1.0,6.0,,,,,,,,,1.0
393,16,lucas-piton,VAS,-2.55,0.4,105584,267,Lucas Piton,7.22,2,4.27,21,L. Piton,Lucas Piton Crivellaro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,7,17.0,,7.0,3.0,4.0,26.0,4.0,,1.0,5.0,1.0,,,,,,,,,
394,6,roni,MIR,-0.15,0.0,105585,2305,Roni,1.51,4,0.08,21,Roni,Roni Medeiros de Moura,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,6,1.0,,,,1.0,,,,,,,,,,,,,,,
395,14,mauricio,PAL,0.64,7.3,105647,275,Maurício,9.42,4,4.33,21,Maurício,Maurício Magalhães Prado,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,7,8.0,2.0,7.0,,,8.0,8.0,,3.0,3.0,4.0,,,,,,,,,
396,17,talles-magno,COR,0.0,0.0,105786,264,Talles Magno,6.53,5,3.24,21,T. Magno,Talles Magno Bacelar Martins,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,6,13.0,5.0,25.0,,1.0,17.0,10.0,1.0,1.0,1.0,9.0,,,,,,,,,
397,1,luan-freitas,JUV,0.6,2.8,105807,286,Luan Freitas,4.6,3,2.8,21,L. Freitas,Luan de Freitas Molarinho Chagas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,7,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
398,18,wesley,INT,0.24,5.0,105811,285,Wesley,10.82,5,4.54,21,Wesley,Wesley Ribeiro Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,24.0,9.0,35.0,,2.0,20.0,10.0,1.0,,3.0,6.0,,,,,,,,,
399,12,edu,VIT,0.05,2.0,105842,287,Edu,4.56,3,3.38,21,Edu,Lucas Eduardo Ribeiro de Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,6,11.0,1.0,4.0,4.0,,5.0,3.0,,,,,,,,,,,,,
400,8,matheus-araujo,CEA,0.0,0.0,105845,354,Matheus Araújo,5.34,4,2.4,21,M. Araújo,Matheus de Araújo Andrade,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,6,2.0,1.0,3.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
401,6,allanzinho,FOR,-0.32,3.0,105900,356,Allanzinho,4.38,5,2.8,21,Allanzinho,Allan Victor Oliveira Mota,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,7,2.0,,7.0,,1.0,4.0,2.0,,,2.0,1.0,,,,1.0,,,,,
402,16,jose-aldo,MIR,-0.24,3.2,105903,2305,José Aldo,3.76,4,2.29,21,J. Aldo,José Aldo Soares de Oliveira Filho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,7,20.0,4.0,9.0,,2.0,15.0,5.0,,,,1.0,,,,,,,,,
403,8,rochet,INT,-0.67,4.5,105949,285,Rochet,10.2,1,5.54,21,Rochet,Sergio Ramón Rochet Álvarez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,,,2.0,2.0,,,,,,,,,31.0,7.0,,,,,,
404,18,santiago-mingo,BAH,0.72,5.5,105990,265,Santiago Mingo,4.93,3,2.7,21,S. Mingo,Santiago Martín Ramos Mingo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,7,13.0,,12.0,6.0,4.0,22.0,5.0,,,,2.0,,,,,,,,,
405,12,ewerthon,JUV,0.0,0.0,106082,286,Ewerthon,6.23,2,3.34,21,Ewerthon,Ewerthon Diógenes da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,5,20.0,2.0,7.0,1.0,2.0,7.0,4.0,,,,,,,,,,,,,
406,15,thiago-carpini,JUV,0.03,4.85,106147,286,Thiago Carpini,6.78,6,4.14,21,T. Carpini,Thiago Carpini Barbosa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,7,,,,,,,,,,,,,,,,3.0,,,,
407,3,lucao,RBB,0.0,0.0,106160,280,Lucão,7.15,1,6.23,21,Lucão,Lucas Alexandre Galdino de Azevedo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,6,,,1.0,1.0,1.0,,,,,,,,14.0,4.0,,,,,,
408,0,bruno-gomes,INT,0.0,0.0,106202,285,Bruno Gomes,6.0,2,0.0,21,B. Gomes,Bruno Gomes da Silva Clevelário,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,5,,,,,,,,,,,,,,,,,,,,
409,16,marcos-antonio,SAO,0.1,1.2,106294,276,Marcos Antônio,3.8,4,2.07,21,M. Antônio,Marcos Antônio Silva Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,7,13.0,1.0,17.0,,3.0,18.0,3.0,,,2.0,,,,,,,,,,
410,16,caio-alexandre,BAH,0.0,0.0,106323,265,Caio Alexandre,5.13,4,2.4,21,C. Alexandre,Caio Alexandre Souza e Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,5,18.0,1.0,27.0,,4.0,28.0,5.0,,,1.0,,,,,,,,,,
411,7,eduardo-santos,RBB,0.0,0.0,106434,280,Eduardo Santos,8.19,3,5.1,21,E. Santos,Eduardo Gonzaga Mendes Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,5,10.0,,2.0,4.0,,1.0,,,,,,,,,,,,,,
412,18,villalba,CRU,0.12,2.8,106593,283,Villalba,7.96,3,5.79,21,Villalba,Lucas Hernán Villalba,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,7,24.0,1.0,8.0,10.0,4.0,10.0,4.0,3.0,1.0,,,,,,,,,,,
413,10,leo-pereira,SPT,-0.7,1.9,106681,292,Léo Pereira,4.43,5,3.2,21,L. Pereira,Leonardo Augusto dos Santos Pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,7,9.0,3.0,19.0,,,8.0,4.0,,,1.0,3.0,,,,,,,,,
414,1,igor-formiga,JUV,0.0,0.0,106708,286,Igor Formiga,6.98,2,11.0,21,I. Formiga,Igor Marques Paciência Cardoso,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,6,2.0,,,,,,,,1.0,,,,,,,,,,,
415,8,rodrigo-nestor,BAH,0.07,2.0,106822,265,Rodrigo Nestor,5.95,4,3.16,21,R. Nestor,Rodrigo Nestor Bertalia,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,6,10.0,1.0,4.0,,1.0,5.0,2.0,,1.0,,,,,,,,,,,
416,2,patryck,SAO,0.0,0.0,106829,276,Patryck,5.81,2,4.15,21,Patryck,Patryck Lanza dos Reis,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,6,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,
417,6,paulo-baya,CEA,0.03,1.7,106918,354,Paulo Baya,4.19,5,2.65,21,P. Baya,Paulo Henrique Silva Ribeiro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,6,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,
418,19,luciano-juba,BAH,2.57,18.0,107093,265,Luciano Juba,11.37,2,6.7,21,L. Juba,Luciano Batista da Silva Júnior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,True,7,21.0,3.0,7.0,7.0,2.0,16.0,7.0,,5.0,3.0,1.0,,,,,,,,,
419,5,jeffinho,BOT,-0.42,-0.1,107170,263,Jeffinho,3.03,5,1.32,21,Jeffinho,Jefferson Ruan Pereira dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,7,1.0,,1.0,,,4.0,1.0,,,1.0,,,,,,,,,,
420,11,michel-araujo,BAH,0.0,0.0,107173,265,Michel Araújo,7.22,4,3.48,21,M. Araújo,Michel Daryl Araújo Villar,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,5,6.0,,1.0,,1.0,10.0,1.0,,4.0,,,,,,,,,,,
421,16,bruno-tabata,INT,0.5,10.1,107174,285,Bruno Tabata,7.37,4,4.48,21,B. Tabata,Bruno Vinícius Souza Ramos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,15.0,7.0,19.0,,4.0,10.0,8.0,1.0,3.0,1.0,2.0,,,,,,,,,
422,5,matheus-donelli,COR,0.0,0.0,107179,264,Matheus Donelli,4.42,1,3.08,21,M. Donelli,Matheus Planelles Donelli,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,6,,,1.0,1.0,1.0,,,,,,,,13.0,6.0,,,,,,
423,1,leo-linck,BOT,0.0,0.0,107183,263,Léo Linck,6.98,1,6.3,21,L. Linck,Leonardo Matias Baiersdorf Linck,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,False,6,,,,1.0,,,,,,,,,1.0,,,,,,,
424,2,magrao,FOR,0.0,0.0,107221,356,Magrão,3.44,1,2.9,21,Magrão,Audenirton Soares da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,6,,,,,,,,,,,,,6.0,2.0,,,,,,
425,4,danilo,BOT,-1.13,0.8,107231,263,Danilo,7.45,4,0.37,21,Danilo,Danilo dos Santos de Oliveira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,6,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
426,5,vanderlan,RBB,0.16,4.9,107236,280,Vanderlan,5.33,2,3.62,21,Vanderlan,Vanderlan Barbosa da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,7,8.0,,6.0,,,9.0,1.0,,,1.0,,,,,,,,,,
427,13,enio,JUV,0.0,0.0,107516,286,Ênio,4.28,5,2.74,21,Ênio,Sebastião Ênio Santos de Almeida,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,6,6.0,3.0,22.0,,2.0,4.0,6.0,1.0,1.0,,5.0,,,,,,,,,
428,19,natanael,CAM,-0.65,0.5,107554,282,Natanael,7.85,2,5.31,21,Natanael,Natanael Moreira Milouski,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,6,31.0,3.0,16.0,7.0,1.0,18.0,8.0,,1.0,,2.0,,,,,,,,,
429,0,adriano,SPT,0.0,0.0,107698,292,Adriano,1.0,1,0.0,21,Adriano,Antônio Adriano Nascimento de Sousa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
430,19,chrystian-barletta,SPT,-0.49,0.0,107726,292,Chrystian Barletta,5.84,5,3.97,21,C. Barletta,Chrystian Amaral Barletta de Almeida,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,6,13.0,14.0,20.0,,1.0,9.0,14.0,2.0,2.0,,5.0,,,,,,,,,
431,6,praxedes,RBB,-0.29,2.0,107744,280,Praxedes,4.68,4,2.45,21,Praxedes,Bruno Conceição Praxedes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,7,4.0,2.0,8.0,,1.0,5.0,6.0,,,,,,,,,,,,,
432,0,adriel,GRE,0.0,0.0,107748,284,Adriel,3.0,1,0.0,21,Adriel,Adriel Vasconcelos Ramos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
433,2,nata,JUV,0.0,0.0,107801,286,Natã,2.43,3,1.35,21,Natã,Natã Felipe de Amorim Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,5,2.0,,,,,1.0,,,,,,,,,,,,,,
434,0,pierre,FOR,0.0,0.0,107812,356,Pierre,4.0,4,0.0,21,Pierre,Pierre Wagner Oliveira dos Santos,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
435,0,fintelman,VIT,0.0,0.0,107859,287,Fintelman,2.0,1,0.0,21,Fintelman,Alexandre Fintelman de Mello Ribeiro da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
436,16,bobadilla,SAO,1.71,12.3,107873,276,Bobadilla,7.09,4,4.44,21,Bobadilla,Damián Josué Bobadilla Benítez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,7,29.0,4.0,7.0,,1.0,16.0,5.0,,2.0,1.0,,,,,,,,,,
437,3,hugo,COR,0.0,0.0,107908,264,Hugo,5.41,2,2.23,21,Hugo,Hugo Ferreira de Farias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,6,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
438,9,fausto-vera,CAM,0.75,5.9,107950,282,Fausto Vera,7.08,4,3.05,21,F. Vera,Fausto Mariano Vera,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,True,7,13.0,,5.0,,2.0,10.0,3.0,,1.0,,,,,,,,,,,
439,9,carbonero,INT,-0.19,1.4,107989,285,Carbonero,5.31,5,3.7,21,Carbonero,Johan Stiven Carbonero Balanta,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,6,1.0,2.0,18.0,,1.0,10.0,6.0,1.0,2.0,,4.0,,,,1.0,,,,,
440,16,isidro-pitta,RBB,0.0,0.0,108133,280,Isidro Pitta,7.9,5,3.72,21,I. Pitta,Isidro Miguel Pitta Saldívar,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,5,1.0,3.0,9.0,,3.0,14.0,6.0,,6.0,1.0,7.0,,,,,,,,,
441,0,gabriel-lacerda,CEA,0.0,0.0,108176,354,Gabriel Lacerda,4.0,3,0.0,21,G. Lacerda,Gabriel Santos Cordeiro Lacerda,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
442,8,david-ricardo,BOT,-1.76,1.7,108274,263,David Ricardo,4.56,3,4.02,21,D. Ricardo,David Ricardo Loiola da Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,True,7,5.0,,2.0,4.0,,7.0,1.0,,1.0,,,1.0,,,,,,,,
443,1,santi-moreno,FLU,-0.61,0.5,108474,266,Santi Moreno,6.39,5,0.5,21,S. Moreno,Santiago Moreno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,6,,,1.0,,,,,,,,,,,,,,,,,
444,12,aravena,GRE,-1.24,0.8,108548,284,Aravena,3.83,5,2.68,21,Aravena,Alexander Ernesto Aravena Guzmán,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,True,6,6.0,1.0,5.0,,1.0,3.0,3.0,1.0,2.0,,1.0,,,,,,,,,
445,5,tapia,SAO,0.99,8.0,108588,276,Tapia,6.74,5,3.6,21,Tapia,Gonzalo Andrés Tapia Dubournais,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,6,,2.0,2.0,,2.0,3.0,2.0,,2.0,,1.0,,,,,,,,,
446,8,garre,VAS,0.0,0.0,108671,267,Garré,1.83,5,0.02,21,Garré,Benjamín Antonio Garré,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,6,1.0,,3.0,,1.0,6.0,,,,,,,,,,,,,,
447,16,emiliano-martinez,PAL,0.0,2.7,108683,275,Emiliano Martínez,5.47,4,3.43,21,E. Martínez,Emiliano Martínez Toranza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,7,29.0,3.0,8.0,,2.0,18.0,4.0,,1.0,,,,,,,,,,,
448,18,galeano,CEA,0.43,9.4,108713,354,Galeano,7.04,5,5.38,21,Galeano,Antonio Javier Galeano Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,7,19.0,6.0,32.0,,1.0,12.0,7.0,1.0,4.0,2.0,7.0,,,,,,,,,
449,13,plata,FLA,-1.48,0.9,109096,262,Plata,6.91,5,4.98,21,Plata,Gonzalo Jordy Plata Jiménez,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,7,17.0,5.0,9.0,,,11.0,4.0,,3.0,1.0,2.0,,,,,,,,,
450,15,erick-pulga,BAH,0.0,0.0,109401,265,Erick Pulga,8.89,5,6.48,21,E. Pulga,Erick da Costa Farias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,3,24.0,5.0,32.0,,3.0,12.0,19.0,,2.0,3.0,3.0,,,,,,,,,
451,3,weverson,FOR,-0.42,0.2,109426,356,Weverson,2.29,2,0.43,21,Weverson,Weverson Moreira da Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,6,1.0,,1.0,,,5.0,1.0,,,,,,,,,,,,,
452,18,martinelli,FLU,0.0,0.0,109573,266,Martinelli,6.29,4,2.82,21,Martinelli,Matheus Martinelli Lima,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,3,20.0,2.0,22.0,,3.0,20.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,
453,18,batalla,JUV,1.5,11.3,109899,286,Batalla,7.5,5,4.16,21,Batalla,Emerson Geovanny Batalla Martínez - Enmerson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,7,14.0,5.0,26.0,,2.0,13.0,5.0,,4.0,1.0,1.0,,,,,,,,,
454,8,monsalve,GRE,0.0,0.0,109966,284,Monsalve,3.55,4,1.41,21,Monsalve,Miguel Ángel Monsalve Gonzáles - González,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,5,3.0,1.0,9.0,,2.0,9.0,1.0,,,1.0,,,,,,,,,,
455,0,joao-neto,RBB,0.0,0.0,110062,280,João Neto,1.0,4,0.0,21,J. Neto,João Roberto Rota Neto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,False,6,,,,,,,,,,,,,,,,,,,,
456,14,jose-martinez,COR,0.0,0.0,110311,264,José Martínez,4.17,4,2.28,21,J. Martínez,José Andrés Martínez Torres,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,5,15.0,2.0,22.0,,7.0,11.0,3.0,,,1.0,1.0,,,,,,1.0,,,
457,15,bernabei,INT,-0.21,6.4,110426,285,Bernabéi,13.07,2,5.95,21,Bernabéi,Alexandro Ezequiel Bernabéi,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,34.0,5.0,13.0,2.0,2.0,26.0,7.0,,,4.0,1.0,,,,,,,,,
458,19,abel-ferreira,PAL,0.03,11.12,110506,275,Abel Ferreira,12.72,6,6.66,21,A. Ferreira,Abel Fernando Moreira Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,True,7,,,,,,,,,,,,,,,,13.0,,,,
459,18,aguirre,INT,-0.13,2.7,110510,285,Aguirre,7.51,2,4.76,21,Aguirre,Braian Aguirre Nahuel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,7,38.0,,2.0,4.0,2.0,17.0,5.0,1.0,1.0,,2.0,,,,,,,,,
