,atletas.entrou_em_campo,atletas.nome,atletas.slug,atletas.preco_num,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.variacao_num,atletas.pontos_num,atletas.rodada_id,atletas.apelido,atletas.posicao_id,atletas.clube_id,atletas.media_num,atletas.status_id,atletas.jogos_num,atletas.foto,atletas.clube.id.full.name,atletas.apelido_abreviado,DS,FC,FD,FF,FS,I,A,CA,SG,DE,GS,CV,PP,V,FT,G,PC,DP,PS,GC
79,True,André Martín Carrillo Díaz,carrillo,7.37,,77485,-0.59,1.4,3,Carrillo,4,264,2.5,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,Carrillo,4.0,6.0,,1.0,,,,,,,,,,,,,,,,
80,True,Cédric Ricardo Alves Soares,cedric-soares,9.95,,77656,0.77,7.0,3,Cédric Soares,2,276,7.0,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,C. Soares,2.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,
81,True,Sérgio Miguel Relvas de Oliveira,sergio-oliveira,9.72,,77664,0.6,7.5,3,Sérgio Oliveira,4,292,6.73,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,S. Oliveira,10.0,7.0,1.0,2.0,5.0,,,1.0,,,,,,,1.0,,,,,
82,True,João Felipe Schmidt Urbano,joao-schmidt,5.32,,77777,0.11,2.6,3,João Schmidt,4,277,2.03,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,J. Schmidt,5.0,9.0,,1.0,3.0,,,1.0,,,,,,,,,,,,
83,True,Everaldo Stum,everaldo,3.86,,78117,-0.04,1.5,3,Everaldo,5,266,0.1,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,Everaldo,1.0,4.0,,,,,,,,,,,,,,,,,,
84,False,Gustavo Henrique Vernes,gustavo-henrique,7.0,,78248,0.0,0.0,3,Gustavo Henrique,3,264,0.0,2,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,G. Henrique,,,,,,,,,,,,,,,,,,,,
85,True,Renê Rodrigues Martins,rene,7.27,,78445,0.98,6.7,3,Renê,2,266,4.7,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,Renê,6.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,
86,True,Gabriel Girotto Franco,gabriel,5.77,,78605,0.35,4.7,3,Gabriel,4,280,3.9,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,Gabriel,8.0,6.0,,,3.0,,,,,,,,,,,,,,,
87,True,Reinaldo Manoel da Silva,reinaldo,4.74,,78850,-0.75,0.2,3,Reinaldo,2,2305,-0.9,2,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,Reinaldo,2.0,3.0,1.0,,,,,2.0,,,,,1.0,,,,,,,
88,False,Richard de Oliveira Costa,richard,5.0,,78851,0.0,0.0,3,Richard,1,354,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Richard,,,,,,,,,,,,,,,,,,,,
89,True,Thiago dos Santos,thiago-santos,6.38,,78855,1.38,5.5,3,Thiago Santos,3,266,5.5,2,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,T. Santos,,,,,1.0,,,,1.0,,,,,,,,,,,
90,True,Alex Roberto Santana Rafael,alex-muralha,1.69,,79066,-0.28,0.3,3,Alex Muralha,1,2305,-0.03,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,A. Muralha,,,,,,,,,,3.0,4.0,,,,,,,,,
91,True,Bruno Ferreira Ventura Diniz - de Lins,bruno-ferreira,5.49,,79266,-1.43,-1.7,3,Bruno Ferreira,1,354,4.4,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,B. Ferreira,,1.0,,,1.0,,,1.0,1.0,10.0,4.0,,,,,,,,,
92,True,Roger Machado Marques,roger-machado,10.57,,79437,-0.55,4.42,3,Roger Machado,6,285,6.45,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,R. Machado,,,,,,,,,,,,,,1.0,,,,,,
93,True,Germán Ezequiel Cano,cano,9.27,,79631,-0.6,1.7,3,Cano,5,266,1.4,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,Cano,,4.0,,5.0,5.0,1.0,,1.0,,,,,,,,,,,,
94,True,Lucas Silva Borges,lucas-silva,4.98,,79701,0.0,1.9,3,Lucas Silva,4,283,1.05,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,L. Silva,1.0,3.0,,,3.0,,,,,,,,,,,,,,,
95,False,Antônio Carlos Cunha Capocasali Júnior,antonio-carlos,4.0,,79702,0.0,0.0,3,Antônio Carlos,3,292,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,A. Carlos,,,,,,,,,,,,,,,,,,,,
96,False,José Roberto Assunção de Araújo Filho,ze-roberto,6.0,,80076,0.0,0.0,3,Zé Roberto,5,292,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,Z. Roberto,,,,,,,,,,,,,,,,,,,,
97,True,Jadson Alves dos Santos,jadson,6.01,,80129,1.22,7.5,3,Jadson,4,286,3.2,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,Jadson,6.0,4.0,,1.0,4.0,,,1.0,,,,,,,,,,,,
98,True,Glaybson Yago Souza Lisboa,yago-pikachu,6.75,,80196,-0.9,0.1,3,Yago Pikachu,4,356,3.3,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,Y. Pikachu,5.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,
99,False,Rafael da Silva,rafa-silva,4.0,,80225,0.0,0.0,3,Rafa Silva,5,2305,0.0,3,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,R. Silva,,,,,,,,,,,,,,,,,,,,
100,True,Luciano da Rocha Neves,luciano,8.79,,80287,-1.08,0.7,3,Luciano,5,276,1.97,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Luciano,1.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,1.0,
101,True,Gilberto Moraes Júnior,gilberto,8.17,,80313,-0.47,2.2,3,Gilberto,2,265,6.03,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,Gilberto,7.0,4.0,,1.0,2.0,,,1.0,,,,,,,,1.0,,,,
102,False,Guillermo Matías Fernández,pol-fernandez,6.88,,80544,0.0,0.0,3,Pol Fernández,4,356,2.15,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,P. Fernández,1.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,
103,True,Wendell Nascimento Borges,wendell,10.45,,80570,-1.42,0.2,3,Wendell,2,276,5.03,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Wendell,2.0,3.0,,,6.0,,,,2.0,,,,,,,,,,,
104,True,Lucas Rafael Araújo Lima,lucas-lima,5.78,,80583,-0.71,1.1,3,Lucas Lima,4,292,2.3,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,L. Lima,1.0,8.0,,1.0,8.0,,1.0,2.0,,,,,,,,,,,,
105,True,Jair Rodrigues Júnior,jair,5.32,,81091,-1.16,-0.5,3,Jair,4,267,1.77,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,Jair,4.0,4.0,,,5.0,,,2.0,,,,,,,,,,,,
106,False,Lucas Andrés Mugni,lucas-mugni,6.05,,81121,0.0,0.0,3,Lucas Mugni,4,354,4.5,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,L. Mugni,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,
107,False,Mayke Rocha de Oliveira,mayke,9.38,,81150,0.0,0.0,3,Mayke,2,275,8.1,5,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,Mayke,3.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
108,False,Gonçalo Mendes Paciência,goncalo-paciencia,8.0,,81401,0.0,0.0,3,Gonçalo Paciência,5,292,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,G. Paciência,,,,,,,,,,,,,,,,,,,,
109,True,Alisson Euler de Freitas Castro,alisson,5.98,,81845,-0.29,1.7,3,Alisson,4,276,1.33,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Alisson,2.0,4.0,1.0,,4.0,,,1.0,,,,,,,,,,,,
110,True,João Ricardo Riedi,joao-ricardo,11.0,,81881,0.34,6.3,3,João Ricardo,1,356,5.6,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,J. Ricardo,,,,,,,,,2.0,6.0,1.0,,,,,,,,,
111,True,Willian Osmar de Oliveira Silva,willian-oliveira,3.73,,81952,-1.01,-1.3,3,Willian Oliveira,4,287,1.07,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,W. Oliveira,1.0,2.0,,1.0,5.0,,,1.0,,,,,,,,,,,,
112,False,Francisco Hyun-Sol Kim,chico-kim,5.34,,82407,0.0,0.0,3,Chico Kim,4,2305,5.9,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,C. Kim,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
113,False,José Rafael Vivian,ze-rafael,8.0,,82455,0.0,0.0,3,Zé Rafael,4,277,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,Z. Rafael,,,,,,,,,,,,,,,,,,,,
114,False,Otávio Henrique Passos Santos,otavio,7.0,,82463,0.0,0.0,3,Otávio,4,266,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,Otávio,,,,,,,,,,,,,,,,,,,,
115,True,Luiz de Araújo Guimarães Neto,luiz-araujo,8.64,,82627,-1.21,0.5,3,Luiz Araújo,5,262,4.43,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,L. Araújo,3.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,
116,False,Guilherme de Jesus da Silva,tinga,9.99,,82628,0.0,0.0,3,Tinga,2,356,14.5,5,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,Tinga,1.0,,,,,,,,1.0,,,,,,,1.0,,,,
117,False,Wellington Soares da Silva,wellington-rato,8.06,,82766,0.0,0.0,3,Wellington Rato,4,287,4.5,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,W. Rato,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,
118,True,Lucas Ramon Batista Silva,lucas-ramon,9.31,,82775,0.72,7.5,3,Lucas Ramon,2,2305,10.3,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,L. Ramon,10.0,3.0,,1.0,6.0,,1.0,,,,,,,,,1.0,,,,
119,False,Rafael Thyere de Albuquerque Marques,rafael-thyere,5.0,,83048,0.0,0.0,3,Rafael Thyere,3,292,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,R. Thyere,,,,,,,,,,,,,,,,,,,,
120,False,Jorge Eduardo Recalde Ramírez,recalde,3.0,,83252,0.0,0.0,3,Recalde,4,354,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Recalde,,,,,,,,,,,,,,,,,,,,
121,False,Gabriel Barbosa Almeida,gabriel,8.38,,83257,0.0,0.0,3,Gabriel,5,283,4.85,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,Gabriel,,1.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,
122,False,Julio César Furch,julio-furch,4.0,,83276,0.0,0.0,3,Julio Furch,5,277,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,J. Furch,,,,,,,,,,,,,,,,,,,,
123,True,Leonardo Pereira,leo-pereira,9.79,,83528,0.42,5.0,3,Léo Pereira,3,262,4.4,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,L. Pereira,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,
124,False,Hueglo dos Santos Neris,neris,4.47,,83786,0.0,0.0,3,Neris,3,287,1.1,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,Neris,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,
125,True,Clayson Henrique da Silva Vieira,clayson,6.83,,83817,-0.55,0.0,3,Clayson,5,2305,2.87,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,Clayson,1.0,4.0,1.0,1.0,7.0,2.0,1.0,2.0,,,,,,,,,,,,
126,True,Francisco das Chagas Soares dos Santos Meireles,tiquinho-soares,9.81,,84042,-1.23,0.5,3,Tiquinho Soares,5,277,3.3,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,T. Soares,2.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,,
127,False,Eudes Ruan de Souza Carneiro,ruan-carneiro,1.0,,84094,0.0,0.0,3,Ruan Carneiro,1,286,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,R. Carneiro,,,,,,,,,,,,,,,,,,,,
128,True,Jemerson de Jesus Nascimento,jemerson,4.28,,84263,0.41,3.2,3,Jemerson,3,284,0.63,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Jemerson,3.0,7.0,,,1.0,,,1.0,,,,,,,,,,,,
129,True,Fernando Pereira do Nascimento,fernando-sobral,5.59,,84428,-0.1,2.3,3,Fernando Sobral,4,354,2.53,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,F. Sobral,5.0,4.0,,1.0,3.0,,,1.0,,,,,,,,,,,,
130,True,José Romário Silva de Souza,romarinho,3.47,,84523,-0.53,0.0,3,Romarinho,5,292,0.0,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,Romarinho,,,,,,,,,,,,,,,,,,,,
131,True,Lucas Daniel Romero,lucas-romero,6.56,,84558,-0.65,1.7,3,Lucas Romero,4,283,3.37,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,L. Romero,8.0,3.0,,,2.0,,,2.0,,,,,,,,,,,,
132,False,Lucas Evangelista Santana de Oliveira,lucas-evangelista,7.41,,84674,0.0,0.0,3,Lucas Evangelista,4,275,3.15,5,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,L. Evangelista,2.0,3.0,1.0,,6.0,,,,,,,,,,,,,,,
133,False,Guillermo Varela Olivera,varela,5.0,,84816,0.0,0.0,3,Varela,2,262,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Varela,,,,,,,,,,,,,,,,,,,,
134,False,Luan Peres Petroni,luan-peres,6.0,,84847,0.0,0.0,3,Luan Peres,3,277,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,L. Peres,,,,,,,,,,,,,,,,,,,,
135,False,Marcos Felipe de Freitas Monteiro,marcos-felipe,6.0,,85004,0.0,0.0,3,Marcos Felipe,1,265,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,M. Felipe,,,,,,,,,,,,,,,,,,,,
136,True,Óscar David Romero Villamayor,oscar-romero,7.0,,85034,-0.15,2.8,3,Óscar Romero,4,285,4.4,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,Ã. Romero,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,
137,True,Memphis Depay,memphis-depay,17.17,,85048,-2.76,-0.5,3,Memphis Depay,5,264,8.95,7,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,M. Depay,2.0,1.0,1.0,,4.0,,1.0,1.0,,,,,,,,1.0,,,,
138,True,Daniel de Oliveira Sertanejo,danielzinho,4.79,,85403,-0.52,1.0,3,Danielzinho,4,2305,4.2,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,Danielzinho,3.0,4.0,1.0,2.0,5.0,,,,,,,,,,1.0,,,,1.0,
139,False,João Paulo Silva Martins,joao-paulo,6.19,,85425,-0.81,-1.0,3,João Paulo,1,277,-1.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,J. Paulo,,,,,,,,1.0,,,,,,,,,,,,
140,False,Alex Paulo Menezes Santana,alex-santana,5.33,,85465,0.0,0.0,3,Alex Santana,4,264,1.2,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,A. Santana,,2.0,,1.0,2.0,,,,,,,,,,,,,,,
141,True,Ricardo Ryller Ribeiro Lino Silva,ricardo-ryller,3.52,,85856,0.55,3.9,3,Ricardo Ryller,4,287,1.5,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,R. Ryller,3.0,4.0,1.0,,2.0,,,1.0,,,,,,,,,,,,
142,True,Aylon Darwin Tavella,aylon,5.95,,85930,3.08,13.9,3,Aylon,5,354,4.7,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Aylon,3.0,4.0,,1.0,4.0,,,,,,,,,,,1.0,,,,
143,False,Hyoran Kaue Dalmoro,hyoran,5.0,,85931,0.0,0.0,3,Hyoran,4,292,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,Hyoran,,,,,,,,,,,,,,,,,,,,
144,False,Yannick Bolasie,bolasie,5.62,,86292,0.0,0.0,3,Bolasie,5,283,-0.3,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,Bolasie,,1.0,,,,,,,,,,,,,,,,,,
145,False,Victor Luis Chuab Zamblauskas,victor-luis,4.0,,86410,0.0,0.0,3,Victor Luis,2,267,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,V. Luis,,,,,,,,,,,,,,,,,,,,
146,True,Marcos da Silva França,keno,6.81,,86485,-0.44,1.9,3,Keno,5,266,2.6,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,Keno,1.0,2.0,1.0,4.0,5.0,,,,,,,,,,,,,,,
147,False,Jandrei Chitolina Carniel,jandrei,5.0,,86508,0.0,0.0,3,Jandrei,1,276,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,Jandrei,,,,,,,,,,,,,,,,,,,,
148,False,Richardson Fernandes dos Santos,richardson,4.0,,86536,0.0,0.0,3,Richardson,4,354,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,Richardson,,,,,,,,,,,,,,,,,,,,
149,True,Danilo das Neves Pinheiro,tche-tche,5.23,,86686,0.03,2.5,3,Tchê Tchê,4,267,1.17,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,T. Tchê,1.0,,,,4.0,,,,,,,,,,,,,,,
150,True,Everton Sousa Soares,everton,10.46,,86757,1.25,9.3,3,Everton,5,262,3.17,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,Everton,1.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,
151,True,Matheus Rossetto,matheus-rossetto,4.89,,86766,-0.11,1.5,3,Matheus Rossetto,4,356,1.5,6,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,M. Rossetto,1.0,,,,,,,,,,,,,,,,,,,
152,False,Danilo Barbosa da Silva,danilo-barbosa,6.0,,86777,0.0,0.0,3,Danilo Barbosa,4,263,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,D. Barbosa,,,,,,,,,,,,,,,,,,,,
153,True,Reginaldo Lopes de Jesus,reginaldo,3.68,,86820,-0.53,0.0,3,Reginaldo,2,286,2.5,6,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,Reginaldo,,,,,,,,,1.0,,,,,,,,,,,
154,True,José Welison da Silva,jose-welison,4.13,,86859,-0.63,0.0,3,José Welison,4,356,0.67,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,J. Welison,1.0,,,,1.0,,,,,,,,,,,,,,,
155,False,Luiz Otávio da Silva Santos,luiz-otavio,4.0,,86863,0.0,0.0,3,Luiz Otávio,3,2305,0.0,5,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,L. Otávio,,,,,,,,,,,,,,,,,,,,
156,True,Leonardo César Jardim,leo-jardim,7.33,,87008,-0.75,0.3,3,Léo Jardim,1,267,-0.37,6,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,L. Jardim,,,,,,,,,,3.0,5.0,,,,,,,,,
157,False,Nathan Allan de Souza,nathan,4.0,,87009,0.0,0.0,3,Nathan,4,284,0.0,6,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,Nathan,,,,,,,,,,,,,,,,,,,,
158,True,Pedro Henrique Ribeiro Gonçalves,pedro-henrique,8.9,,87225,1.83,10.7,3,Pedro Henrique,3,280,6.13,7,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,P. Henrique,8.0,3.0,,1.0,3.0,,,,1.0,,,,,,,,,,,
159,True,Guilherme Antonio Arana Lopes,guilherme-arana,10.39,,87228,-0.95,2.5,3,Guilherme Arana,2,282,4.37,5,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,G. Arana,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,
