,atletas.preco_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.jogos_num,atletas.nome,atletas.posicao_id,atletas.media_num,atletas.clube_id,atletas.entrou_em_campo,atletas.status_id,atletas.variacao_num,atletas.foto,atletas.atleta_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,FT,V,CV,DE,DP,GS,PP,PC,GC
589,3.35,0.0,H. Mosquera,Henry Mosquera,14,Henry David Mosquera Sánchez,5,1.67,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,124239,henry-mosquera,25,RBB,,,8.0,12.0,8.0,2.0,8.0,,2.0,,,,,,,,,,,
590,1.1,0.0,Isaac,Isaac,1,Isaac Aguiar Tomich,5,0.5,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,124247,isaac,25,CAM,,,,,,,1.0,,,,,,,,,,,,,
591,1.0,0.0,Kauan,Kauan,0,Kauan Jesus Santos Oliveira,1,0.0,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,124264,kauan,25,INT,,,,,,,,,,,,,,,,,,,,
592,1.0,0.0,Allex,Allex,0,Allex Rodrigues Pereira da Silva,4,0.0,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,124270,allex,25,INT,,,,,,,,,,,,,,,,,,,,
593,4.3,0.0,G. Prado,Gustavo Prado,13,Gustavo Prado Alves,4,2.61,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,124271,gustavo-prado,25,INT,,2.0,7.0,5.0,6.0,8.0,11.0,1.0,1.0,,,,,,,,,,,
594,4.96,-0.6,R. Mathias,Ricardo Mathias,13,Ricardo Mathias da Silva,5,2.98,285,True,6,-0.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,124280,ricardo-mathias,25,INT,,1.0,2.0,11.0,4.0,5.0,9.0,3.0,2.0,,,1.0,,,,,,,,
595,4.28,0.0,L. Aragão,Léo Aragão,1,Leonardo de Aragão Carvalho,1,6.3,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,124369,leo-aragao,25,CRU,,,,,,,,,,,1.0,,,,1.0,,,,,
596,6.18,0.0,M. Ponte,Mateo Ponte,13,Mateo Ponte Costa,2,3.14,263,True,6,-0.09,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,124481,mateo-ponte,25,BOT,,2.0,6.0,8.0,,3.0,2.0,1.0,2.0,,5.0,,,,,,,,,
597,8.44,-0.5,Giay,Giay,19,Agustín Giay,2,5.45,275,True,6,-0.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,124526,giay,25,PAL,,1.0,38.0,23.0,,3.0,24.0,,,,8.0,,,,,,,,,
598,4.54,6.5,I. Román,Iván Román,5,Ivan Ramiro Román Hurtado,3,3.66,282,True,6,0.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,124661,ivan-roman,25,CAM,,1.0,7.0,4.0,1.0,1.0,6.0,,,,1.0,,,,,,,,,
599,2.48,0.0,F. Negrucci,Felipe Negrucci,1,Felipe Negrucci Berdague,4,1.7,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,124674,felipe-negrucci,25,SAO,,,1.0,2.0,,1.0,,,,,,,,,,,,,,
600,2.0,0.0,Leandro,Leandro,0,Leandro Mathias Silva Bueno,1,0.0,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,124701,leandro,25,SAO,,,,,,,,,,,,,,,,,,,,
601,5.19,0.0,N. Fernandes,Nathan Fernandes,9,Nathan Ribeiro Fernandes,5,3.14,263,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,124757,nathan-fernandes,25,BOT,2.0,,3.0,3.0,3.0,1.0,5.0,1.0,2.0,,,,,,,,,,,
602,4.82,3.6,J. Jesus,Jonathan Jesus,8,Jonathan de Jesus Alves,3,3.02,283,True,6,0.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,124912,jonathan-jesus,25,CRU,,,10.0,11.0,,,1.0,,,,3.0,,,1.0,,,,,,
603,2.86,0.0,Viery,Viery,2,Viery Fernandes Santos Lopes,3,2.35,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,125467,viery,25,GRE,,,,1.0,,,,,,,1.0,,,,,,,,,
604,4.0,0.0,Alisson,Alisson,0,Alisson Santana Lopes da Fonseca,4,0.0,282,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,125469,alisson,25,CAM,,,,,,,,,,,,,,,,,,,,
605,5.1,4.2,J. Pedro,João Pedro,6,João Pedro de Sousa Rodrigues,3,3.23,264,True,7,0.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,125488,joao-pedro,25,COR,1.0,3.0,6.0,8.0,,1.0,,,,,2.0,,,,,,,,,
606,2.0,0.0,Marcelinho,Marcelinho,0,Marcelo Braz da Silva,4,0.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,126120,marcelinho,25,RBB,,,,,,,,,,,,,,,,,,,,
607,3.95,0.0,Paulinho,Paulinho,8,Paulo Lucas Santos de Paula,4,0.53,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,126182,paulinho,25,VAS,,1.0,4.0,11.0,,,5.0,,,,,,,,,,,,,
608,8.11,4.9,D. Lacerda,Derik Lacerda,10,Derik Gean Severino Lacerda,5,5.6,292,True,3,0.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,126216,derik-lacerda,25,SPT,,6.0,10.0,20.0,11.0,8.0,14.0,3.0,5.0,,,1.0,,,,,,,,
609,10.84,9.2,Barreal,Barreal,20,Álvaro Martín Barreal,4,6.18,277,True,6,1.09,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,126471,barreal,25,SAN,,1.0,35.0,18.0,7.0,10.0,15.0,6.0,4.0,,,2.0,,,,,,,,
610,9.03,5.09,F. Seabra,Fernando Seabra,25,Fernando Seabra,6,5.34,280,True,7,0.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,126977,fernando-seabra,25,RBB,,,,,,,,,,,,,9.0,,,,,,,
611,2.65,0.0,Bahia,Bahia,2,Luiz Gustavo Lemos Carvalho,4,2.9,264,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,127242,bahia,25,COR,,,3.0,,,1.0,1.0,,,,,,,,,,,,,
612,7.17,0.0,J. Fidélis,Julio Fidélis,3,Julio Cesar Lima Fidelis,2,7.6,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,127932,julio-fidelis,25,FLU,1.0,,5.0,2.0,,3.0,7.0,,,,1.0,,,,,,,,,
613,2.0,0.0,R. Lucas,Rayan Lucas,0,Rayan Lucas Marques de Souza,4,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,128590,rayan-lucas,25,FLA,,,,,,,,,,,,,,,,,,,,
614,2.21,0.0,F. Cardoso,Felipe Cardoso,3,Felipe Cardoso,4,0.97,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,129317,felipe-cardoso,25,VIT,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
615,1.35,0.0,R. Pablo,Ruan Pablo,1,Ruan Pablo Barbosa Sousa,5,1.2,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,129663,ruan-pablo,25,BAH,,,,,1.0,,,,,,,,,,,,,,,
616,1.0,0.0,Pablo,Pablo,0,Pablo de Paula Cardoso,1,0.0,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,129665,pablo,25,VAS,,,,,,,,,,,,,,,,,,,,
617,2.0,0.0,JP,JP,0,João Pedro Murilo de Paula Morais,4,0.0,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,129666,jp,25,VAS,,,,,,,,,,,,,,,,,,,,
618,2.0,0.0,C. Loor,Cristhian Loor,0,Cristhian Joel Loor Santamaría - Christian,1,0.0,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,129930,cristhian-loor,25,BOT,,,,,,,,,,,,,,,,,,,,
619,4.7,1.5,Noriega,Noriega,4,Erick Carlos Noriega Loret de Mola,4,1.5,284,True,7,0.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,130048,noriega,25,GRE,,,4.0,1.0,,1.0,3.0,,,,,,,,,,,,2.0,
620,1.0,0.0,L. Nannetti,Léo Nannetti,0,Leonardo Nannetti Lopes,1,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,130189,leo-nannetti,25,FLA,,,,,,,,,,,,,,,,,,,,
621,2.0,0.0,Carbone,Carbone,0,João Victor Schlickmann Carbone,2,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,130190,carbone,25,FLA,,,,,,,,,,,,,,,,,,,,
622,1.0,0.0,Euder,Euder,0,Euder Galdino da Silva,4,0.0,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,130252,euder,25,VAS,,,,,,,,,,,,,,,,,,,,
623,2.0,0.0,Leandrinho,Leandrinho,0,Leandro Viana da Silva Gama,2,0.0,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,130254,leandrinho,25,VAS,,,,,,,,,,,,,,,,,,,,
624,3.0,0.0,G. Estrella,Guilherme Estrella,0,Guilherme Estrella de Paiva,4,0.0,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,130255,guilherme-estrella,25,VAS,,,,,,,,,,,,,,,,,,,,
625,1.9,0.0,L. Zuccarello,Lukas Zuccarello,2,Lukas Rocha Zuccarello,4,0.6,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,130279,lukas-zuccarello,25,VAS,,,1.0,1.0,,,,,,,,,,,,,,,,
626,1.0,0.0,P. Gabriel,Phillipe Gabriel,0,Phillipe Gabriel Pires de Oliveira,1,0.0,267,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,130280,phillipe-gabriel,25,VAS,,,,,,,,,,,,,,,,,,,,
627,1.0,0.0,Rhyan,Rhyan,0,Rhyan Luca Carvalho de Arruda,1,0.0,263,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,130305,rhyan,25,BOT,,,,,,,,,,,,,,,,,,,,
628,1.0,0.0,R. Pinna,Rafael Pinna,0,Rafael Oliveira Pinna,5,0.0,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,130316,rafael-pinna,25,JUV,,,,,,,,,,,,,,,,,,,,
629,4.06,0.0,Maykon,Maykon,7,Maykon Kesley de Jesus Ramalho,2,3.35,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,130319,maykon,25,VIT,,1.0,5.0,11.0,1.0,2.0,5.0,,,,3.0,,,,,,,,,
630,2.0,0.0,G. Gomes,Guilherme Gomes,0,Guilherme Henrique Bernardineli Gomes,4,0.0,262,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,130382,guilherme-gomes,25,FLA,,,,,,,,,,,,,,,,,,,,
631,2.65,0.0,Maceió,Maceió,5,Everton Leandro de Oliveira Santos,5,0.84,2305,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,130386,maceio,25,MIR,,1.0,1.0,2.0,1.0,4.0,2.0,,1.0,,,,,,,,,,1.0,
632,1.8,0.0,L. Gustavo,Luiz Gustavo,5,Luiz Gustavo Marinho Ribeiro dos Santos,3,1.56,265,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,130393,luiz-gustavo,25,BAH,,3.0,4.0,4.0,,,2.0,,,,1.0,,,,,,,,,
633,1.11,0.0,Marlon,Marlon,1,Marlon Santos Teodoro,5,0.5,286,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,130507,marlon,25,JUV,,,,1.0,,1.0,,,,,,,,,,,,,,
634,0.92,0.0,R. Fillipi,Riquelme Fillipi,1,Riquelme Fillipi Marinho de Souza,5,0.0,275,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,130608,riquelme-fillipi,25,PAL,,,,,,,,,,,,,,,,,,,,
635,2.95,0.0,Luighi,Luighi,6,Luighi Hanri Sousa Santos,5,1.05,275,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,130612,luighi,25,PAL,,,4.0,5.0,,,4.0,,2.0,,,,,,,,,,,
636,1.0,0.0,Edenílson,Edenílson,0,Edenílson Santos Nascimento Filho,4,0.0,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,130620,edenilson,25,VIT,,,,,,,,,,,,,,,,,,,,
637,4.21,0.0,Bernal,Bernal,13,Facundo Bernal Cruz,4,2.54,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,130650,bernal,25,FLU,,5.0,21.0,14.0,4.0,5.0,10.0,,,,,,,,,,,,,1.0
638,1.0,0.0,Boateng,Boateng,0,Stanley Boateng Osei,3,0.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,130711,boateng,25,RBB,,,,,,,,,,,,,,,,,,,,
639,7.74,3.7,Souza,Souza,12,João Victor de Souza Menezes,2,4.76,277,True,6,0.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,130811,souza,25,SAN,2.0,2.0,24.0,14.0,,5.0,9.0,,1.0,,2.0,,,,,,,,1.0,
640,1.0,0.0,Andrei,Andrei,0,Andrei Gabriel dos Santos Ferreira,3,0.0,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,130869,andrei,25,VIT,,,,,,,,,,,,,,,,,,,,
641,2.84,0.0,Riquelme,Riquelme,8,Riquelme Freitas dos Santos,4,2.09,284,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,130889,riquelme,25,GRE,,,6.0,2.0,1.0,2.0,11.0,,,,,,,,,,,,,
642,0.84,0.0,Jardiel,Jardiel,3,Jardiel Maciel Libertino da Silva,5,0.17,284,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,131455,jardiel,25,GRE,,,,,,,1.0,,,,,,,,,,,,,
643,1.19,0.0,Hyan,Hyan,2,Hyan Carvalho Machado Silva,4,0.7,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,131515,hyan,25,SAN,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
644,6.05,0.0,J. Chermont,JP Chermont,5,João Pedro Chermont Crema,2,4.28,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,131516,jp-chermont,25,SAN,,3.0,14.0,9.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,
645,6.73,0.0,A. Silva,André Silva,19,André Oliveira e Silva,5,4.32,276,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,131617,andre-silva,25,SAO,2.0,5.0,11.0,20.0,5.0,10.0,20.0,5.0,5.0,,,1.0,,,,,,,,
646,1.0,0.0,F. Longo,Felipe Longo,0,Felipe Longo Fernandes da Silva,1,0.0,264,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,131753,felipe-longo,25,COR,,,,,,,,,,,,,,,,,,,,
647,1.0,0.0,Kevyn,Kevyn,0,Kevyn Henrique Monteiro de Souza,3,0.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,131765,kevyn,25,RBB,,,,,,,,,,,,,,,,,,,,
648,6.5,4.3,Serna,Serna,19,Kevin Steven Serna Jaramillo,5,3.84,266,True,7,0.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,132071,serna,25,FLU,2.0,2.0,16.0,9.0,5.0,5.0,17.0,3.0,2.0,1.0,,,,,,,,,,
649,5.29,1.7,Arroyo,Arroyo,2,Keny Alexander Arroyo Alvarado,5,0.85,283,True,6,-0.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,132264,arroyo,25,CRU,,,,,1.0,,1.0,,,,,,,,,,,,,
650,6.3,8.0,Jemmes,Jemmes,23,Jemmes Bruno Ribeiro da Silva,3,4.87,2305,True,7,-0.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,132553,jemmes,25,MIR,,2.0,47.0,23.0,1.0,4.0,6.0,1.0,,,7.0,,,,,,,,,
651,1.0,0.0,D. Barbosa,Davi Barbosa,0,Davi Barbosa da Silva Novaes,1,0.0,287,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,132560,davi-barbosa,25,VIT,,,,,,,,,,,,,,,,,,,,
652,5.7,1.9,Vinicinho,Vinicinho,20,Vinicius Mendonça Pereira,5,3.0,280,True,6,0.23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,132580,vinicinho,25,RBB,2.0,2.0,19.0,16.0,5.0,6.0,34.0,,4.0,1.0,,,,,,,,,,
653,4.41,7.8,G. Negão,Gui Negão,10,Guilherme William Silva Inácio,5,3.49,264,True,7,1.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,133543,gui-negao,25,COR,1.0,3.0,8.0,20.0,,2.0,19.0,2.0,2.0,,,,,,,,,,,
654,2.0,0.0,Igão,Igão,0,Igor Odoni Gomes,3,0.0,276,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,133623,igao,25,SAO,,,,,,,,,,,,,,,,,,,,
655,5.89,3.3,Alysson,Alysson,18,Alysson Edward Franco da Rocha dos Santos,5,4.71,284,True,7,-1.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,133669,alysson,25,GRE,1.0,1.0,30.0,14.0,5.0,7.0,35.0,1.0,2.0,,,1.0,,,,,,,,
656,1.0,0.0,G. Reis,Gustavo Reis,0,Gustavo Reis de Alcântara,1,0.0,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,133671,gustavo-reis,25,RBB,,,,,,,,,,,,,,,,,,,,
657,1.0,0.0,M. Xavier,Mateus Xavier,3,Mateus Xavier de Sousa,4,0.5,277,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,133673,mateus-xavier,25,SAN,,,1.0,,,,,,,,,,,,,,,,,
658,2.61,0.0,Benedetti,Benedetti,2,Luiz Gustavo Roncholeta Benedetti,3,1.6,275,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,133679,benedetti,25,PAL,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
659,2.0,0.0,W. Davi,Wallace Davi,0,Wallace Davi Nunes da Silva Dias,4,0.0,266,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,133696,wallace-davi,25,FLU,,,,,,,,,,,,,,,,,,,,
660,1.14,0.0,Y. Noal,Yago Noal,2,Yago Eduardo Noal Lopes,4,0.6,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,134246,yago-noal,25,INT,,,1.0,1.0,,,,,,,,,,,,,,,,
661,2.61,2.0,L. Otávio,Luis Otávio,13,Luis Otávio Costa de Aquino,4,1.63,285,True,7,0.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,136306,luis-otavio,25,INT,,,11.0,5.0,1.0,,10.0,,,,,,,,,,,,,
662,6.08,3.2,Sanabria,Sanabria,4,Mateo Naín Sanabria Doracio,5,3.12,265,True,7,-0.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,136955,sanabria,25,BAH,,,3.0,4.0,1.0,2.0,13.0,,1.0,,,,,,,,,,,
663,1.0,0.0,Micael,Micael,0,Micael de Barros Viturino,5,0.0,292,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,137375,micael,25,SPT,,,,,,,,,,,,,,,,,,,,
664,1.09,0.0,K. Kenji,Kaique Kenji,2,Kaique Kenji Takamura Correa,5,0.5,283,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,137542,kaique-kenji,25,CRU,,,,,,,2.0,,,,,,,,,,,,,
665,4.05,0.0,C. Sampaio,Clayton Sampaio,6,Clayton Sampaio Pereira,3,2.93,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,137618,clayton-sampaio,25,INT,,2.0,7.0,7.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,
666,1.7,0.0,Palacios,Palacios,2,Sergio Stevan Palacios Zapata,3,1.3,280,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,138021,palacios,25,RBB,,2.0,,3.0,,,1.0,,,,1.0,,,,,,,,,
667,2.0,0.0,Figueiredo,Figueiredo,0,Vitor dos Santos Figueiredo,4,0.0,275,False,5,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,139001,figueiredo,25,PAL,,,,,,,,,,,,,,,,,,,,
668,12.73,5.9,F. Luís,Filipe Luís,24,Filipe Luís Kasmirski,6,7.31,262,True,7,0.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,139076,filipe-luis,25,FLA,,,,,,,,,,,,,16.0,,,,,,,
669,1.0,0.0,P. Kauã,Pedro Kauã,0,Pedro Kauã Rodrigues Machado,3,0.0,285,False,6,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,139200,pedro-kaua,25,INT,,,,,,,,,,,,,,,,,,,,
