,atletas.posicao_id,atletas.media_num,atletas.minimo_para_valorizar,atletas.foto,atletas.atleta_id,atletas.status_id,atletas.clube_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.entrou_em_campo,atletas.apelido,atletas.rodada_id,atletas.preco_num,atletas.slug,atletas.variacao_num,atletas.nome,CA,DS,FC,FS,SG,FD,FF,I,CV,A,FT,G,DE,DP,GS,PS,PC,V,PP,GC
387,3,5.23,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,105258,6,356,FOR,3,0.0,G. Ávila,True,Gastón Ávila,11,9.34,gaston-avila,-1.15,Gastón Luciano Ávila,,5.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
388,3,2.39,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,105300,7,276,SAO,8,-0.3,Ferraresi,True,Ferraresi,11,5.74,ferraresi,-0.28,Nahuel Adolfo Ferraresi Hernández,2.0,13.0,10.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0
389,4,0.17,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,105337,6,354,CEA,3,0.0,L. Lima,False,Lucas Lima,11,2.8,lucas-lima,0.0,Lucas Eduardo Lima da Silva,,,,1.0,,,,,,,,,,,,,,,,
390,3,1.53,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,105373,6,265,BAH,3,0.0,G. Xavier,False,Gabriel Xavier,11,5.47,gabriel-xavier,0.0,Gabriel Lheman Xavier - Lhman,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,
391,2,7.7,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,105531,6,264,COR,5,12.5,M. Bidu,True,Matheus Bidu,11,11.07,matheus-bidu,1.12,Matheus Lima Beltrão Oliveira Valin,,7.0,3.0,11.0,3.0,,3.0,,,1.0,,,,,,1.0,,,,
392,5,3.96,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,105568,7,356,FOR,10,0.0,Lucero,True,Lucero,11,8.34,lucero,-0.67,Juan Martín Lucero,2.0,6.0,11.0,6.0,,3.0,2.0,3.0,,1.0,1.0,3.0,,,,,,,1.0,
393,2,4.67,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,105584,7,267,VAS,9,0.9,L. Piton,True,Lucas Piton,11,7.7,lucas-piton,-1.46,Lucas Piton Crivellaro,2.0,13.0,15.0,5.0,2.0,,2.0,1.0,,3.0,,,,,,,,,,
394,4,0.13,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,105585,6,2305,MIR,4,0.0,Roni,False,Roni,11,1.91,roni,0.0,Roni Medeiros de Moura,1.0,1.0,,,,,,,,,,,,,,,,,,
395,4,2.43,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,105647,6,275,PAL,7,2.6,Maurício,True,Maurício,11,8.45,mauricio,-0.13,Maurício Magalhães Prado,,2.0,5.0,4.0,,2.0,4.0,1.0,,,,1.0,,,,,,,,
396,5,2.26,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,105786,6,264,COR,8,0.9,T. Magno,True,Talles Magno,11,5.67,talles-magno,-0.4,Talles Magno Bacelar Martins,1.0,5.0,10.0,13.0,,1.0,3.0,5.0,,1.0,,,,,,,,,,
397,5,6.23,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,105811,7,285,INT,9,2.8,Wesley,True,Wesley,11,12.22,wesley,-0.71,Wesley Ribeiro Silva,1.0,18.0,11.0,20.0,,5.0,6.0,4.0,,2.0,1.0,,,,,,,,,
398,3,4.24,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,105842,7,287,VIT,5,16.7,Edu,True,Edu,11,6.04,edu,3.53,Lucas Eduardo Ribeiro de Souza,,9.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
399,4,3.4,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,105845,6,354,CEA,5,0.0,M. Araújo,False,Matheus Araújo,11,5.76,matheus-araujo,0.0,Matheus de Araújo Andrade,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,
400,5,2.43,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,105900,6,356,FOR,3,0.0,Allanzinho,False,Allanzinho,11,4.51,allanzinho,0.0,Allan Victor Oliveira Mota,1.0,1.0,4.0,3.0,,,2.0,1.0,,1.0,,,,,,,,,,
401,4,2.52,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,105903,6,2305,MIR,9,2.8,J. Aldo,True,José Aldo,11,3.8,jose-aldo,-0.58,José Aldo Soares de Oliveira Filho,2.0,13.0,8.0,5.0,,1.0,5.0,1.0,,,,,,,,,,,,
402,1,3.1,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,105949,5,285,INT,1,0.0,Rochet,False,Rochet,11,9.26,rochet,0.0,Sergio Ramón Rochet Álvarez,,,,1.0,,,,,,,,,2.0,,,,,,,
403,3,2.56,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,105990,7,265,BAH,11,-1.2,S. Mingo,True,Santiago Mingo,11,4.05,santiago-mingo,-0.73,Santiago Martín Ramos Mingo,2.0,9.0,15.0,8.0,3.0,,3.0,2.0,,,,,,,,,,,,
404,2,3.64,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,106082,6,286,JUV,11,-0.3,Ewerthon,True,Ewerthon,11,6.24,ewerthon,-1.04,Ewerthon Diógenes da Silva,2.0,20.0,7.0,7.0,1.0,2.0,4.0,,,,,,,,,,,,,
405,6,3.9,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,106147,7,287,VIT,11,6.05,T. Carpini,True,Thiago Carpini,11,6.81,thiago-carpini,0.47,Thiago Carpini Barbosa,,,,,,,,,,,,,,,,,,2.0,,
406,1,8.9,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,106160,6,280,RBB,1,0.0,Lucão,False,Lucão,11,6.09,lucao,0.0,Lucas Alexandre Galdino de Azevedo,,,,,1.0,,,,,,,,3.0,,,,,,,
407,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,106202,5,285,INT,0,0.0,B. Gomes,False,Bruno Gomes,11,6.0,bruno-gomes,0.0,Bruno Gomes da Silva Clevelário,,,,,,,,,,,,,,,,,,,,
408,4,1.4,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,106294,5,276,SAO,8,0.0,M. Antônio,False,Marcos Antônio,11,3.46,marcos-antonio,0.0,Marcos Antônio Silva Santos,3.0,6.0,7.0,9.0,,1.0,2.0,,,,,,,,,,,,,
409,4,2.65,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,106323,7,265,BAH,9,0.8,C. Alexandre,True,Caio Alexandre,11,5.32,caio-alexandre,-0.1,Caio Alexandre Souza e Silva,4.0,15.0,20.0,8.0,,,3.0,,,1.0,,,,,,,,,,
410,3,7.25,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,106434,6,280,RBB,4,6.5,E. Santos,True,Eduardo Santos,11,9.23,eduardo-santos,0.23,Eduardo Gonzaga Mendes Santos,,6.0,,,4.0,,,,,,,,,,,,,,,
411,3,5.71,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,106593,6,283,CRU,8,0.0,Villalba,False,Villalba,11,7.25,villalba,0.0,Lucas Hernán Villalba,3.0,9.0,3.0,3.0,5.0,1.0,3.0,,,,2.0,,,,,,,,,
412,5,1.88,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,106681,6,287,VIT,5,0.0,L. Pereira,False,Léo Pereira,11,4.0,leo-pereira,0.0,Leonardo Augusto dos Santos Pereira,,4.0,4.0,7.0,,1.0,,1.0,,,,,,,,,,,,
413,5,1.17,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,106704,6,292,SPT,9,-0.1,C. Alberto,True,Carlos Alberto,11,3.18,carlos-alberto,-0.07,Carlos Alberto Gomes da Silva Filho,1.0,7.0,7.0,,,2.0,1.0,1.0,,,,,,,,,,,,
414,4,3.32,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,106822,6,265,BAH,5,0.0,R. Nestor,False,Rodrigo Nestor,11,6.48,rodrigo-nestor,0.0,Rodrigo Nestor Bertalia,,9.0,4.0,3.0,,1.0,2.0,,,,,,,,,,,,,
415,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,106829,6,276,SAO,0,0.0,Patryck,False,Patryck,11,4.0,patryck,0.0,Patryck Lanza dos Reis,,,,,,,,,,,,,,,,,,,,
416,5,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,106843,6,356,FOR,0,0.0,Borrero,False,Borrero,11,5.0,borrero,0.0,Dylan Felipe Borrero Caicedo,,,,,,,,,,,,,,,,,,,,
417,5,3.55,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,106918,6,266,FLU,4,8.0,P. Baya,True,Paulo Baya,11,5.35,paulo-baya,1.0,Paulo Henrique Silva Ribeiro,,,,,,1.0,,,,1.0,,1.0,,,,,,,,
418,2,5.53,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,107093,7,265,BAH,11,4.1,L. Juba,True,Luciano Juba,11,8.82,luciano-juba,0.2,Luciano Batista da Silva Júnior,,13.0,8.0,2.0,3.0,2.0,3.0,1.0,,3.0,,1.0,,,,,,,,
419,4,5.1,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,107111,6,275,PAL,9,-0.6,R. Ríos,True,Richard Ríos,11,9.28,richard-rios,-1.06,Richard Ríos Montoya,4.0,18.0,20.0,21.0,,1.0,9.0,,,2.0,,,,,,,,,,
420,5,2.33,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,107170,5,263,BOT,3,0.0,Jeffinho,False,Jeffinho,11,4.33,jeffinho,0.0,Jefferson Ruan Pereira dos Santos,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,
421,4,1.63,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,107172,6,263,BOT,6,0.0,P. Paula,False,Patrick de Paula,11,3.97,patrick-de-paula,0.0,Patrick de Paula Carreiro,,3.0,4.0,5.0,,,5.0,,,,,,,,,,,,,
422,4,2.95,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,107173,6,265,BAH,4,3.0,M. Araújo,True,Michel Araújo,11,6.04,michel-araujo,0.15,Michel Daryl Araújo Villar,,3.0,5.0,,,,1.0,,,,,1.0,,,,,,,,
423,4,3.17,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,107174,6,285,INT,8,3.9,B. Tabata,True,Bruno Tabata,11,5.83,bruno-tabata,0.15,Bruno Vinícius Souza Ramos,1.0,9.0,4.0,9.0,,6.0,3.0,,,,,,,,,,,,,
424,1,3.08,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,107179,6,264,COR,5,0.0,M. Donelli,False,Matheus Donelli,11,4.42,matheus-donelli,0.0,Matheus Planelles Donelli,1.0,,,1.0,1.0,,,,,,,,13.0,,6.0,,,,,
425,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,107183,6,263,BOT,0,0.0,L. Linck,False,Léo Linck,11,5.0,leo-linck,0.0,Leonardo Matias Baiersdorf Linck,,,,,,,,,,,,,,,,,,,,
426,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,107221,6,356,FOR,0,0.0,Magrão,False,Magrão,11,2.0,magrao,0.0,Audenirton Soares da Silva,,,,,,,,,,,,,,,,,,,,
427,2,1.2,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,107236,6,275,PAL,1,0.0,Vanderlan,False,Vanderlan,11,3.77,vanderlan,0.0,Vanderlan Barbosa da Silva,,1.0,1.0,,,,,,,,,,,,,,,,,
428,4,0.7,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,107256,6,2305,MIR,2,-0.1,Z. Vitor,True,Zé Vitor,11,2.85,ze-vitor,-0.47,Jose Vitor Silva Neves,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
429,5,3.02,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,107516,6,286,JUV,8,3.2,Ênio,True,Ênio,11,4.62,enio,0.55,Sebastião Ênio Santos de Almeida,2.0,4.0,4.0,15.0,,3.0,3.0,2.0,,,,1.0,,,,,,,,
430,2,6.3,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,107554,7,282,CAM,11,5.8,Natanael,True,Natanael,11,8.82,natanael,-0.07,Natanael Moreira Milouski,,24.0,11.0,3.0,6.0,3.0,2.0,1.0,,,,,,,,,,,,
431,2,0.2,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,107676,6,285,INT,1,0.0,Nathan,False,Nathan,11,2.77,nathan,0.0,Nathan Santos de Araújo,,,2.0,,,,1.0,,,,,,,,,,,,,
432,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,107698,6,292,SPT,0,0.0,Adriano,False,Adriano,11,1.0,adriano,0.0,Antônio Adriano Nascimento de Sousa,,,,,,,,,,,,,,,,,,,,
433,5,4.79,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,107726,6,292,SPT,11,4.7,C. Barletta,True,Chrystian Barletta,11,6.67,chrystian-barletta,-0.63,Chrystian Amaral Barletta de Almeida,,5.0,7.0,11.0,,10.0,10.0,3.0,,,2.0,2.0,,,,,,,,
434,4,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,107744,6,280,RBB,0,0.0,Praxedes,False,Praxedes,11,5.0,praxedes,0.0,Bruno Conceição Praxedes,,,,,,,,,,,,,,,,,,,,
435,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,107748,6,284,GRE,0,0.0,Adriel,False,Adriel,11,3.0,adriel,0.0,Adriel Vasconcelos Ramos,,,,,,,,,,,,,,,,,,,,
436,5,0.6,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,107795,6,263,BOT,2,0.0,E. Manoel,True,Elias Manoel,11,5.13,elias-manoel,-0.72,Elias Manoel Alves de Paula,,1.0,1.0,,,,,,,,,,,,,,,,,
437,4,0.73,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,107796,6,285,INT,4,0.0,D. Rosa,False,Diego Rosa,11,2.83,diego-rosa,0.0,Diego Gabriel Silva Rosa,,2.0,3.0,,,,1.0,,,,,,,,,,,,,
438,3,1.5,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,107801,6,286,JUV,1,0.0,Natã,False,Natã,11,2.29,nata,0.0,Natã Felipe de Amorim Santos,,1.0,,,,,,,,,,,,,,,,,,
439,1,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,107859,6,287,VIT,0,0.0,Fintelman,False,Fintelman,11,2.0,fintelman,0.0,Alexandre Fintelman de Mello Ribeiro da Silva,,,,,,,,,,,,,,,,,,,,
440,4,1.73,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,107873,6,276,SAO,6,5.1,Bobadilla,True,Bobadilla,11,4.79,bobadilla,0.8,Damián Josué Bobadilla Benítez,1.0,7.0,5.0,,,2.0,,,,,,,,,,,,,,
441,2,2.23,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,107908,6,264,COR,3,0.0,Hugo,False,Hugo,11,5.41,hugo,0.0,Hugo Ferreira de Farias,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
442,4,3.23,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,107950,6,282,CAM,7,0.0,F. Vera,False,Fausto Vera,11,6.75,fausto-vera,0.0,Fausto Mariano Vera,1.0,9.0,6.0,3.0,,,3.0,,,,,1.0,,,,,,,,
443,2,0.82,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,107958,6,286,JUV,5,0.0,Felipinho,False,Felipinho,11,2.69,felipinho,0.0,André Felipe de Almeida Santos,1.0,2.0,10.0,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,
444,5,1.93,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,107989,5,285,INT,3,0.0,Carbonero,False,Carbonero,11,4.57,carbonero,0.0,Johan Stiven Carbonero Balanta,,1.0,4.0,8.0,,,2.0,1.0,,,,,,,,,,,,
445,5,0.5,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,108131,6,286,JUV,3,0.0,Garcez,False,Garcez,11,2.31,garcez,0.0,Maurício Garcez de Jesus,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
446,5,3.94,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,108133,6,280,RBB,9,12.7,I. Pitta,True,Isidro Pitta,11,8.4,isidro-pitta,2.04,Isidro Miguel Pitta Saldívar,2.0,,8.0,4.0,,1.0,,3.0,,1.0,,4.0,,,,,,,,
447,3,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,108176,6,354,CEA,0,0.0,G. Lacerda,False,Gabriel Lacerda,11,4.0,gabriel-lacerda,0.0,Gabriel Santos Cordeiro Lacerda,,,,,,,,,,,,,,,,,,,,
448,3,2.8,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,108274,6,263,BOT,5,6.5,D. Ricardo,True,David Ricardo,11,4.21,david-ricardo,0.62,David Ricardo Loiola da Silva,,2.0,6.0,,3.0,,1.0,,1.0,,,,,,,,,,,
449,4,1.18,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,108509,6,292,SPT,4,0.0,F. Domínguez,False,Fabricio Domínguez,11,4.18,fabricio-dominguez,0.0,Fabricio Domínguez Huertas,1.0,2.0,2.0,5.0,,,1.0,,,,,,,,,,,,,
450,5,2.5,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,108548,6,284,GRE,6,0.2,Aravena,True,Aravena,11,3.63,aravena,-0.12,Alexander Ernesto Aravena Guzmán,1.0,2.0,1.0,3.0,,,1.0,,,,1.0,1.0,,,,,,,,
451,5,0.26,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,108671,6,267,VAS,5,0.0,Garré,False,Garré,11,2.21,garre,0.0,Benjamín Antonio Garré,,1.0,4.0,2.0,,,,,,,,,,,,,,,,
452,4,4.65,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,108683,6,275,PAL,10,3.7,E. Martínez,True,Emiliano Martínez,11,6.18,emiliano-martinez,-0.87,Emiliano Martínez Toranza,1.0,24.0,12.0,6.0,,2.0,2.0,,,,,1.0,,,,,,,,
453,5,3.94,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,108713,6,354,CEA,9,5.5,Galeano,True,Galeano,11,5.17,galeano,-0.37,Antonio Javier Galeano Ferreira,1.0,9.0,4.0,20.0,,4.0,2.0,2.0,,,,1.0,,,,,,,,
454,5,3.08,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,109096,5,262,FLA,6,0.0,Plata,False,Plata,11,5.68,plata,0.0,Gonzalo Jordy Plata Jiménez,,6.0,3.0,,,,3.0,,,,,1.0,,,,,,,,
455,5,7.39,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,109401,7,265,BAH,11,13.3,E. Pulga,True,Erick Pulga,11,10.61,erick-pulga,1.33,Erick da Costa Farias,1.0,20.0,8.0,26.0,,4.0,14.0,3.0,,2.0,,2.0,,,,,,,,
456,4,2.06,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,109461,6,356,FOR,5,0.0,Calebe,False,Calebe,11,4.3,calebe,0.0,Calebe Gonçalves Ferreira da Silva,2.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,
457,4,3.8,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,109573,6,266,FLU,11,2.4,Martinelli,True,Martinelli,11,7.23,martinelli,-0.21,Matheus Martinelli Lima,,12.0,12.0,15.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,
458,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,109668,6,287,VIT,0,0.0,Hugo,False,Hugo,11,5.0,hugo,0.0,Hugo Gonçalves Ferreira Neto,,,,,,,,,,,,,,,,,,,,
459,5,5.16,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,109899,6,286,JUV,11,5.9,Batalla,True,Batalla,11,7.31,batalla,0.37,Emerson Geovanny Batalla Martínez - Enmerson,2.0,11.0,10.0,16.0,,5.0,3.0,1.0,,1.0,,3.0,,,,,,,,
460,4,1.61,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,109966,5,284,GRE,7,0.0,Monsalve,False,Monsalve,11,4.59,monsalve,0.0,Miguel Ángel Monsalve Gonzáles - González,2.0,3.0,9.0,9.0,,1.0,1.0,,,1.0,,,,,,,,,,
461,2,0.0,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,110260,6,264,COR,0,0.0,Palacios,False,Palacios,11,4.0,palacios,0.0,Diego José Palacios Espinoza,,,,,,,,,,,,,,,,,,,,
462,4,2.11,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,110311,7,264,COR,8,5.7,J. Martínez,True,José Martínez,11,4.23,jose-martinez,0.61,José Andrés Martínez Torres,4.0,7.0,7.0,14.0,,,2.0,1.0,,1.0,,,,,,,1.0,,,
463,2,6.38,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,110426,5,285,INT,8,0.0,Bernabéi,False,Bernabéi,11,13.7,bernabei,0.0,Alexandro Ezequiel Bernabéi,1.0,20.0,14.0,8.0,1.0,2.0,6.0,,,2.0,,,,,,,,,,
464,6,6.42,,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,110506,6,275,PAL,11,3.77,A. Ferreira,True,Abel Ferreira,11,11.97,abel-ferreira,-0.17,Abel Fernando Moreira Ferreira,,,,,,,,,,,,,,,,,,7.0,,
