,atletas.atleta_id,atletas.jogos_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.slug,atletas.nome,atletas.media_num,atletas.clube_id,atletas.preco_num,atletas.pontos_num,atletas.rodada_id,atletas.status_id,atletas.variacao_num,atletas.apelido_abreviado,atletas.apelido,atletas.clube.id.full.name,atletas.foto,A,DS,FC,FF,FS,I,CA,FD,G,FT,SG,V,DE,DP,GS,PC,PS,CV,PP,GC
555,122755,6,False,3,lucas-cunha,Lucas de Souza Cunha,1.42,292,3.6,0.0,19,6,0.0,L. Cunha,Lucas Cunha,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,4.0,5.0,,2.0,,2.0,,,,1.0,,,,,,,,,
556,122781,3,True,5,caballero,Gustavo Rubén Caballero González,5.17,277,7.63,14.0,19,6,3.08,Caballero,Caballero,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.0,2.0,4.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,
557,122861,11,True,3,abner,Abner Salles da Silva,2.04,286,4.86,3.1,19,6,0.38,Abner,Abner,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.0,8.0,7.0,2.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,
558,122897,14,False,3,guzman-rodriguez,Guzmán Rodríguez Ferrari,3.3,280,5.81,0.0,19,5,0.0,G. Rodríguez,Guzmán Rodríguez,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,7.0,10.0,4.0,6.0,,3.0,2.0,1.0,,5.0,,,,,,,,,
559,122922,0,False,1,wanderson-aranha,Wanderson Carlos Ferreira dos Santos,0.0,275,1.0,0.0,19,6,0.0,W. Aranha,Wanderson Aranha,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,,,,,,,,,,,,,,,,,,,
560,122989,0,False,4,david-kaua,David Kauã Ramos,0.0,282,1.0,0.0,19,6,0.0,D. Kauã,David Kauã,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,,,,,,,,,,,,,,,,,,,
561,122990,3,False,4,patrick,Patrick Roberto da Silva Campos,2.6,282,3.24,0.0,19,6,0.0,Patrick,Patrick,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,4.0,3.0,,3.0,,,1.0,,,,,,,,,,,,
562,123004,5,True,5,tiago,Tiago Souza de Jesus Carvalho,2.58,265,2.83,0.5,19,6,-0.18,Tiago,Tiago,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.0,4.0,6.0,1.0,4.0,1.0,,,,,,,,,,,1.0,,,
563,123007,0,False,4,vitinho,Pedro Victor da Silva Santos,0.0,265,1.0,0.0,19,6,0.0,Vitinho,Vitinho,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,,,,,,,,,,,,,,,,,,,
564,123359,0,False,5,cadu,Carlos Eduardo Amaral Pereira de Castro,0.0,282,3.0,0.0,19,5,0.0,Cadu,Cadu,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,,,,,,,,,,,,,,,,,,,
565,123360,14,True,4,cauly,Cauly Oliveira Souza,2.46,265,5.89,0.9,19,2,0.05,Cauly,Cauly,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,3.0,3.0,5.0,5.0,6.0,,1.0,2.0,1.0,,,,,,,,,,,
566,123497,0,False,4,jota,João Victor Broad Moreira Guimarães,0.0,265,1.0,0.0,19,6,0.0,Jota,Jota,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,,,,,,,,,,,,,,,,,,,
567,123649,1,False,3,janderson,José Janderson da Silva Marques,5.0,283,2.82,0.0,19,6,0.0,Janderson,Janderson,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,,,,,,,,,,,1.0,,,,,,,,,
568,123717,0,False,2,ze-guilherme,José Guilherme de Lima Costa,0.0,265,3.0,0.0,19,6,0.0,Z. Guilherme,Zé Guilherme,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,,,,,,,,,,,,,,,,,,,
569,123738,4,True,5,herrera,José María Herrera Ares,1.97,356,4.91,3.3,19,6,0.04,Herrera,Herrera,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,,3.0,6.0,5.0,2.0,,1.0,1.0,,,,,,,,,,,,
570,123744,2,True,4,alan-rodriguez,Alan Jesús Rodríguez Guaglianoni,4.15,285,6.6,3.8,19,7,0.28,A. Rodríguez,Alan Rodríguez,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,4.0,,1.0,3.0,,,,,,,,,,,,,,,
571,123788,3,False,4,lezcano,Rubén Darío Lezcano Portillo,0.83,266,4.63,0.0,19,6,0.0,Lezcano,Lezcano,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,1.0,,,2.0,,,,,,,,,,,,,,,
572,123795,15,True,5,lucho-rodriguez,Luciano Rodríguez Rosales,1.79,265,5.71,2.0,19,6,0.0,L. Rodríguez,Lucho Rodríguez,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,3.0,10.0,11.0,8.0,2.0,1.0,5.0,1.0,,,,,,,,,,,
573,124239,10,False,5,henry-mosquera,Henry David Mosquera Sánchez,1.89,280,3.66,0.0,19,5,0.0,H. Mosquera,Henry Mosquera,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,6.0,6.0,2.0,6.0,1.0,,6.0,,,,,,,,,,,,
574,124247,1,False,5,isaac,Isaac Aguiar Tomich,0.5,282,1.1,0.0,19,6,0.0,Isaac,Isaac,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,,,,1.0,,,,,,,,,,,,,,,
575,124250,0,False,5,pedro-ataide,Pedro Ataide de Souza Oliveira,0.0,282,1.0,0.0,19,6,0.0,P. Ataíde,Pedro Ataíde,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,,,,,,,,,,,,,,,,,,,
576,124251,15,False,5,deivid-washington,Deivid Washington de Souza Eugênio,1.81,277,3.81,0.0,19,6,0.0,D. Washington,Deivid Washington,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,2.0,6.0,4.0,13.0,2.0,,2.0,1.0,2.0,,,,,,,,,,
577,124264,0,False,1,kauan,Kauan Jesus Santos Oliveira,0.0,285,1.0,0.0,19,6,0.0,Kauan,Kauan,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
578,124271,10,False,4,gustavo-prado,Gustavo Prado Alves,3.28,285,5.31,0.0,19,6,0.0,G. Prado,Gustavo Prado,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,7.0,3.0,6.0,11.0,1.0,1.0,5.0,1.0,,,,,,,,,,,
579,124280,7,True,5,ricardo-mathias,Ricardo Mathias da Silva,4.96,285,7.98,17.0,19,7,3.19,R. Mathias,Ricardo Mathias,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,,,3.0,3.0,8.0,2.0,,2.0,3.0,1.0,,,,,,,,,,
580,124369,1,False,1,leo-aragao,Leonardo de Aragão Carvalho,6.3,283,4.28,0.0,19,6,0.0,L. Aragão,Léo Aragão,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,,,,,,,,,,,1.0,,1.0,,,,,,,
581,124400,0,False,2,wesley-santos,Wesley Santos Silva,0.0,2305,2.0,0.0,19,6,0.0,W. Santos,Wesley Santos,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,,,,,,,,,,,,,,,,,,,
582,124481,10,True,2,mateo-ponte,Mateo Ponte Costa,3.88,263,7.45,6.5,19,6,0.66,M. Ponte,Mateo Ponte,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,5.0,7.0,2.0,2.0,2.0,2.0,,1.0,,5.0,,,,,,,,,
583,124526,15,True,2,giay,Agustín Giay,6.09,275,9.04,2.0,19,7,-0.85,Giay,Giay,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,35.0,17.0,3.0,23.0,,,,,,6.0,,,,,,,,,
584,124661,2,False,3,ivan-roman,Ivan Ramiro Román Hurtado,0.75,282,2.06,0.0,19,6,0.0,I. Román,Iván Román,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
585,124674,0,False,4,felipe-negrucci,Felipe Negrucci Berdague,0.0,276,2.0,0.0,19,6,0.0,F. Negrucci,Felipe Negrucci,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,,,,,,,,,,,,,,,,,,,,
586,124701,0,False,1,leandro,Leandro Mathias Silva Bueno,0.0,276,2.0,0.0,19,6,0.0,Leandro,Leandro,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,,,,,,,,,,,,,,,,,,,,
587,124757,8,False,5,nathan-fernandes,Nathan Ribeiro Fernandes,3.25,263,5.93,0.0,19,6,0.0,N. Fernandes,Nathan Fernandes,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2.0,2.0,2.0,1.0,5.0,1.0,,2.0,1.0,,,,,,,,,,,
588,124912,6,False,3,jonathan-jesus,Jonathan de Jesus Alves,3.03,283,4.95,0.0,19,6,0.0,J. Jesus,Jonathan Jesus,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,,5.0,6.0,,1.0,,,,,,3.0,,,,,,,1.0,,
589,125467,2,False,3,viery,Viery Fernandes Santos Lopes,2.35,284,2.86,0.0,19,6,0.0,Viery,Viery,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,,1.0,,,,,,,,1.0,,,,,,,,,
590,125469,0,False,4,alisson,Alisson Santana Lopes da Fonseca,0.0,282,4.0,0.0,19,6,0.0,Alisson,Alisson,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,,,,,,,,,,,,,,,,,,,,
591,125488,4,False,3,joao-pedro,João Pedro de Sousa Rodrigues,3.5,264,5.29,0.0,19,6,0.0,J. Pedro,João Pedro,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1.0,2.0,6.0,1.0,,,3.0,,,,2.0,,,,,,,,,
592,126120,0,False,4,marcelinho,Marcelo Braz da Silva,0.0,280,2.0,0.0,19,6,0.0,Marcelinho,Marcelinho,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,,,,,,,,,,,,,,,,,,,
593,126182,7,False,4,paulinho,Paulo Lucas Santos de Paula,0.69,267,4.3,0.0,19,6,0.0,Paulinho,Paulinho,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,4.0,9.0,,5.0,,1.0,,,,,,,,,,,,,
594,126216,5,True,5,derik-lacerda,Derik Gean Severino Lacerda,5.74,292,7.59,4.8,19,7,0.1,D. Lacerda,Derik Lacerda,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,,7.0,11.0,6.0,6.0,1.0,2.0,4.0,1.0,1.0,,,,,,,,,,
595,126471,15,True,4,barreal,Álvaro Martín Barreal,7.01,277,10.65,4.6,19,7,-1.75,Barreal,Barreal,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,30.0,13.0,10.0,14.0,2.0,1.0,6.0,5.0,1.0,,,,,,,,,,
596,126977,19,True,6,fernando-seabra,Fernando Seabra,5.53,280,8.97,4.26,19,7,0.13,F. Seabra,Fernando Seabra,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,,,,,,,,,,,8.0,,,,,,,,
597,127242,1,False,4,bahia,Luiz Gustavo Lemos Carvalho,4.3,264,2.61,0.0,19,6,0.0,Bahia,Bahia,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
598,127932,1,True,2,julio-fidelis,Julio Cesar Lima Fidelis,12.8,266,5.88,12.8,19,6,4.88,J. Fidélis,Julio Fidélis,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.0,3.0,1.0,2.0,4.0,,,,,,,,,,,,,,,
599,128583,0,False,4,thiago-henrique,Thiago Henrique Gonçalves Silva,0.0,266,1.0,0.0,19,6,0.0,T. Henrique,Thiago Henrique,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,,,,,,,,,,,,,,,,,,,
600,128590,0,False,4,rayan-lucas,Rayan Lucas Marques de Souza,0.0,262,2.0,0.0,19,6,0.0,R. Lucas,Rayan Lucas,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,,,,,,,,,,,,,,,,,,,
601,129317,2,False,4,felipe-cardoso,Felipe Cardoso,0.45,287,1.93,0.0,19,6,0.0,F. Cardoso,Felipe Cardoso,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,,1.0,,,,,1.0,,,,,,,,,,,,
602,129663,1,False,5,ruan-pablo,Ruan Pablo Barbosa Sousa,1.2,265,1.35,0.0,19,6,0.0,R. Pablo,Ruan Pablo,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,,,,,,,,1.0,,,,,,,,,,,,
603,129665,0,False,1,pablo,Pablo de Paula Cardoso,0.0,267,1.0,0.0,19,6,0.0,Pablo,Pablo,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,,,,,,,,,,,,,,,,,,,
604,129666,0,False,4,jp,João Pedro Murilo de Paula Morais,0.0,267,2.0,0.0,19,6,0.0,JP,JP,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,,,,,,,,,,,,,,,,,,,
605,129930,0,False,1,cristhian-loor,Cristhian Joel Loor Santamaría - Christian,0.0,263,2.0,0.0,19,6,0.0,C. Loor,Cristhian Loor,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
606,130189,0,False,1,leo-nannetti,Leonardo Nannetti Lopes,0.0,262,1.0,0.0,19,6,0.0,L. Nannetti,Léo Nannetti,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,,,,,,,,,,,,,,,,,,,
607,130190,0,False,2,carbone,João Victor Schlickmann Carbone,0.0,262,2.0,0.0,19,6,0.0,Carbone,Carbone,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,,,,,,,,,,,,,,,,,,,
608,130255,0,False,4,guilherme-estrella,Guilherme Estrella de Paiva,0.0,267,3.0,0.0,19,6,0.0,G. Estrella,Guilherme Estrella,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,,,,,,,,,,,,,,,,,,,
609,130265,1,False,4,kauan-lindes,Kauan Gabriel Cordeiro Lindes,0.7,263,1.16,0.0,19,6,0.0,K. Lindes,Kauan Lindes,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,,1.0,,2.0,,,,,,,,,,,,,,,
610,130279,2,False,4,lukas-zuccarello,Lukas Rocha Zuccarello,0.6,267,1.9,0.0,19,6,0.0,L. Zuccarello,Lukas Zuccarello,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,1.0,1.0,,,,,,,,,,,,,,,,,
611,130280,0,False,1,phillipe-gabriel,Phillipe Gabriel Pires de Oliveira,0.0,267,1.0,0.0,19,6,0.0,P. Gabriel,Phillipe Gabriel,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,,,,,,,,,,,,,,,,,,,
612,130319,7,False,2,maykon,Maykon Kesley de Jesus Ramalho,3.35,287,4.06,0.0,19,7,0.0,Maykon,Maykon,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,5.0,11.0,2.0,5.0,,1.0,1.0,,,3.0,,,,,,,,,
613,130382,0,False,4,guilherme-gomes,Guilherme Henrique Bernardineli Gomes,0.0,262,2.0,0.0,19,6,0.0,G. Gomes,Guilherme Gomes,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,,,,,,,,,,,,,,,,,,,,
614,130386,5,False,5,maceio,Everton Leandro de Oliveira Santos,0.84,2305,2.65,0.0,19,6,0.0,Maceió,Maceió,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,
615,130393,5,False,3,luiz-gustavo,Luiz Gustavo Marinho Ribeiro dos Santos,1.56,267,1.8,0.0,19,6,0.0,L. Gustavo,Luiz Gustavo,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,,4.0,4.0,,2.0,,3.0,,,,1.0,,,,,,,,,
616,130507,1,False,5,marlon,Marlon Santos Teodoro,0.5,286,1.11,0.0,19,6,0.0,Marlon,Marlon,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,,,1.0,1.0,,,,,,,,,,,,,,,,
617,130608,1,False,5,riquelme-fillipi,Riquelme Fillipi Marinho de Souza,0.0,275,0.92,0.0,19,6,0.0,R. Fillipi,Riquelme Fillipi,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,,,,,,,,,,,,,,,,,,,
618,130612,5,False,5,luighi,Luighi Hanri Sousa Santos,1.26,275,3.33,0.0,19,6,0.0,Luighi,Luighi,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,,4.0,5.0,,4.0,2.0,,,,,,,,,,,,,,
619,130620,0,False,4,edenilson,Edenílson Santos Nascimento Filho,0.0,287,1.0,0.0,19,6,0.0,Edenílson,Edenílson,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
620,130650,9,True,4,bernal,Facundo Bernal Cruz,1.28,266,2.87,-2.8,19,7,-1.28,Bernal,Bernal,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,8.0,7.0,2.0,7.0,,4.0,3.0,,,,,,,,,,,,1.0
621,130711,0,False,3,boateng,Stanley Boateng Osei,0.0,280,1.0,0.0,19,6,0.0,Boateng,Boateng,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,,,,,,,,,,,,,,,,,,,,
622,130811,9,True,2,souza,João Victor de Souza Menezes,5.22,277,7.88,3.5,19,7,-0.37,Souza,Souza,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.0,20.0,11.0,3.0,8.0,1.0,1.0,,,,2.0,,,,,,,,,
623,130889,6,True,4,riquelme,Riquelme Freitas dos Santos,1.98,284,2.78,1.7,19,7,-0.09,Riquelme,Riquelme,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,4.0,2.0,1.0,9.0,,,1.0,,,,,,,,,,,,
624,131455,2,False,5,jardiel,Jardiel Maciel Libertino da Silva,0.25,284,0.97,0.0,19,6,0.0,Jardiel,Jardiel,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,,,,,1.0,,,,,,,,,,,,,,,
625,131512,0,False,5,yarlen,Yarlen Faustino Augusto,0.0,263,3.0,0.0,19,6,0.0,Yarlen,Yarlen,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
626,131515,1,False,4,hyan,Hyan Carvalho Machado Silva,0.5,277,1.09,0.0,19,6,0.0,Hyan,Hyan,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,,,,1.0,,,,,,,,,,,,,,,
627,131516,5,False,2,jp-chermont,João Pedro Chermont Crema,4.28,277,6.05,0.0,19,6,0.0,J. Chermont,JP Chermont,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,,14.0,9.0,1.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,
628,131518,1,False,5,henrique,Henrique Fabiano do Carmo,0.5,276,1.09,0.0,19,6,0.0,Henrique,Henrique,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,,,,,1.0,,,,,,,,,,,,,,,
629,131617,17,True,5,andre-silva,André Oliveira e Silva,4.61,276,7.34,5.5,19,2,0.31,A. Silva,André Silva,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2.0,9.0,17.0,10.0,19.0,4.0,5.0,4.0,5.0,1.0,,,,,,,,,,
630,131753,0,False,1,felipe-longo,Felipe Longo Fernandes da Silva,0.0,264,1.0,0.0,19,6,0.0,F. Longo,Felipe Longo,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,,,,,,,,,,,,,,,,,,,
631,132071,14,False,5,serna,Kevin Steven Serna Jaramillo,3.33,266,5.85,0.0,19,6,0.0,Serna,Serna,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,,7.0,5.0,3.0,13.0,,,3.0,3.0,,,,,,,,1.0,,,
632,132553,17,True,3,jemmes,Jemmes Bruno Ribeiro da Silva,3.88,2305,4.65,1.5,19,7,0.1,Jemmes,Jemmes,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,,26.0,19.0,2.0,6.0,,1.0,1.0,1.0,,4.0,,,,,,,,,
633,132560,0,False,1,davi-barbosa,Davi Barbosa da Silva Novaes,0.0,287,1.0,0.0,19,6,0.0,D. Barbosa,Davi Barbosa,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,,,,,,,,,,,,,,,,,,,,
634,132580,18,False,5,vinicinho,Vinicius Mendonça Pereira,3.23,280,5.65,0.0,19,5,0.0,Vinicinho,Vinicinho,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2.0,18.0,14.0,6.0,32.0,4.0,2.0,5.0,,,,,,,,,1.0,,,
635,133543,5,True,5,gui-negao,Guilherme William Silva Inácio,0.66,264,1.53,0.5,19,6,-0.26,G. Negão,Gui Negão,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,,3.0,7.0,,6.0,1.0,2.0,,,,,,,,,,,,,
