,atletas.foto,atletas.clube.id.full.name,atletas.variacao_num,atletas.rodada_id,atletas.entrou_em_campo,atletas.pontos_num,atletas.slug,atletas.apelido_abreviado,atletas.posicao_id,atletas.nome,atletas.apelido,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.preco_num,atletas.media_num,atletas.jogos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,FT,G,I,PS,SG,V,CV,DP,PP,PC,GC
269,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,-0.02,28,True,4.19,rogerio-ceni,R. Ceni,6,Rogério Mücke Ceni,Rogério Ceni,97341,265,7,9.21,5.47,26,,,,,,,,,,,,,,,12.0,,,,,
270,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,-0.31,28,True,1.0,joao-victor,J. Victor,3,João Victor Carroll Santana,João Victor,97460,2305,7,3.44,2.96,22,,,1.0,5.0,17.0,16.0,1.0,5.0,12.0,1.0,1.0,1.0,,5.0,,1.0,,,,
271,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,-1.44,28,True,-1.4,marcal,Marçal,2,Fernando Marçal de Oliveira,Marçal,97468,263,7,8.22,5.4,10,,,,4.0,15.0,16.0,,1.0,5.0,,2.0,,,4.0,,,,,,
272,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,-0.7,28,True,-0.3,shaylon,Shaylon,4,Shaylon Kallyson Cardozo - Cardoso,Shaylon,97520,2305,6,4.32,0.73,4,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
273,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,0.0,28,False,0.0,felix-torres,F. Torres,3,Félix Eduardo Torres Caicedo,Félix Torres,97642,264,6,6.74,3.72,9,,,,1.0,14.0,12.0,,2.0,1.0,,,,,3.0,,,,,,
274,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,thiago-couto,T. Couto,1,Thiago Couto Wenceslau,Thiago Couto,97645,287,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,
275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.22,28,True,3.7,murilo,Murilo,3,Murilo Cerqueira Paim,Murilo,97653,275,7,7.8,3.55,12,,,,5.0,13.0,16.0,1.0,4.0,3.0,,1.0,,,4.0,,,,,1.0,
276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,-1.53,28,True,-0.3,erick,Erick,5,Erick de Arruda Serafim,Erick,97810,287,3,6.69,4.85,22,,,4.0,6.0,16.0,18.0,6.0,13.0,54.0,2.0,3.0,1.0,,,,,,,,
277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.58,28,True,4.7,leo-ortiz,L. Ortiz,3,Leonardo Rech Ortiz,Léo Ortiz,97867,262,7,7.61,4.9,25,,,2.0,4.0,19.0,19.0,4.0,9.0,5.0,2.0,1.0,1.0,,13.0,,,,,,
278,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,-0.76,28,True,-0.3,iago,Iago,2,Iago Amaral Borduchi,Iago,97868,265,7,4.43,2.64,9,,,,,4.0,3.0,1.0,2.0,2.0,,,1.0,,3.0,,,,,,
279,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,-0.24,28,True,3.1,mailton,Maílton,2,Maílton dos Santos de Sá,Maílton,97898,276,7,5.39,2.87,4,,,,1.0,3.0,6.0,,1.0,8.0,,,,,1.0,,,,,,
280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,-0.7,28,True,3.0,matheus-bahia,M. Bahia,2,Matheus Bahia Santos,Matheus Bahia,97899,354,7,8.51,5.2,17,,,1.0,3.0,25.0,16.0,2.0,3.0,22.0,1.0,,,,7.0,,,,,,
281,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-0.73,28,True,2.4,vitao,Vitão,3,Vitor Eduardo da Silva Matos,Vitão,97900,285,7,6.98,2.83,21,,,1.0,4.0,20.0,15.0,3.0,4.0,2.0,1.0,,,,5.0,,,,,,1.0
282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.0,28,False,0.0,erick,Erick,4,Erick Luis Conrado de Carvalho,Erick,98022,265,6,8.32,3.53,8,,,,3.0,14.0,12.0,,2.0,3.0,1.0,1.0,2.0,,,,,,,,
283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.93,28,True,7.7,pedro-raul,P. Raul,5,Pedro Raul Garay da Silva,Pedro Raul,98225,354,7,8.43,3.73,23,,,,4.0,6.0,40.0,19.0,23.0,33.0,2.0,4.0,29.0,,,,,,,,
284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,bastos,Bastos,3,Bartolomeu Jacinto Quissanga,Bastos,98280,263,5,11.0,0.0,0,,,,,,,,,,,,,,,,,,,,
285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,val-soares,V. Soares,4,Valdemir de Oliveira Soares,Val Soares,98306,287,5,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,
286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,1.61,28,True,11.2,negueba,Negueba,5,Luiz Henrique Soares Firmino,Negueba,98384,2305,3,6.33,4.12,22,,,2.0,3.0,15.0,13.0,7.0,9.0,35.0,,4.0,3.0,,,,,,,,
287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.0,28,False,0.0,kanu,Kanu,3,Victor Hugo Soares dos Santos,Kanu,98484,265,6,4.58,2.85,2,,,,,4.0,1.0,,,,,,,,,,,,,,
288,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.59,28,True,4.5,jean-lucas,J. Lucas,4,Jean Lucas de Souza Oliveira,Jean Lucas,98517,265,7,6.72,4.13,23,,,1.0,2.0,33.0,28.0,7.0,10.0,23.0,1.0,3.0,1.0,,,,1.0,,,1.0,
289,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.27,28,True,1.1,kuscevic,Kuscevic,3,Benjamín Kuščević Jaramillo,Kuscevic,98619,356,3,6.41,3.69,18,,,,3.0,26.0,17.0,1.0,3.0,4.0,,1.0,1.0,,5.0,,1.0,,,,
290,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,-0.37,28,True,0.0,savarino,Savarino,4,Jefferson David Savarino Quintero,Savarino,98672,263,7,8.87,3.85,20,,,2.0,1.0,7.0,8.0,13.0,13.0,15.0,1.0,3.0,5.0,,,,,,,,
291,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,-0.54,28,True,1.7,angileri,Angileri,2,Fabrizio Germán Angileri - Fabricio,Angileri,98720,264,6,4.87,2.89,20,,,,3.0,23.0,12.0,1.0,4.0,5.0,1.0,,1.0,,4.0,,,,,,
292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,-0.53,28,True,1.2,samuel-lino,S. Lino,5,Samuel Dias Lino,Samuel Lino,98873,262,7,14.24,6.66,11,,,4.0,,13.0,9.0,5.0,12.0,10.0,,2.0,1.0,,,,,,,,
293,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,cuello,Cuello,5,Tomás Esteban Cuello,Cuello,98909,282,5,8.28,4.43,15,,,1.0,3.0,13.0,17.0,11.0,13.0,27.0,3.0,1.0,2.0,,,,1.0,,,1.0,
294,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,vina,Viña,2,Matías Nicolás Viña Susperreguy,Viña,98974,262,6,7.71,3.57,7,,,,1.0,4.0,5.0,,,3.0,,,,,4.0,,,,,,
295,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,1.16,28,True,7.1,lourenco,Lourenço,4,João Paulo Ferreira Lourenço,Lourenço,99032,354,7,5.62,3.28,22,,,1.0,2.0,27.0,25.0,9.0,5.0,19.0,,2.0,,,,,,,1.0,,
296,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,lucas-braga,L. Braga,5,Lucas Braga Ribeiro,Lucas Braga,99119,287,6,4.89,2.18,15,,,,1.0,10.0,12.0,2.0,3.0,20.0,,1.0,3.0,,,,,,,,
297,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,vegetti,Vegetti,5,Pablo Vegetti,Vegetti,99198,267,2,13.89,6.65,22,,,1.0,2.0,11.0,24.0,7.0,24.0,32.0,2.0,11.0,5.0,,,,,,,,1.0
298,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.91,28,True,5.5,puma-rodriguez,P. Rodríguez,2,José Luis Rodríguez Bebanz,Puma Rodríguez,99213,267,6,6.24,3.95,16,,,2.0,,11.0,8.0,2.0,7.0,4.0,2.0,1.0,,,3.0,,,,,,
299,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,ignacio-ramirez,I. Ramírez,5,Juan Ignacio Ramírez Polero,Ignacio Ramírez,99221,292,6,2.32,0.82,7,,,,1.0,1.0,6.0,3.0,3.0,2.0,,,,,,,,,,,
300,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,de-la-cruz,D. Cruz,4,Diego Nicolás de la Cruz Arcosa,De la Cruz,99228,262,2,7.48,2.3,14,,,,4.0,13.0,14.0,3.0,6.0,25.0,,,,,,,,,,,
301,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-1.27,28,True,-1.2,bareiro,Bareiro,5,Adam Fernando Bareiro Gamarra,Bareiro,99248,356,3,3.91,1.4,11,,,,2.0,3.0,14.0,7.0,2.0,6.0,1.0,1.0,,,,,1.0,,1.0,,
302,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-0.17,28,True,1.1,pochettino,Pochettino,4,Tomás Pochettino,Pochettino,99267,356,7,9.94,4.18,16,,,2.0,1.0,19.0,6.0,9.0,10.0,9.0,,1.0,3.0,,,,,,,,
303,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.55,28,True,4.7,alexander-barboza,A. Barboza,3,Alexander Nahuel Barboza Ullúa,Alexander Barboza,99274,263,3,9.91,4.86,16,,,,10.0,35.0,31.0,4.0,5.0,2.0,,,1.0,,7.0,,,,,,
304,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,dinenno,Dinenno,5,Juan Ignacio Dinenno de Cara,Dinenno,99316,276,6,4.18,1.56,8,,,,2.0,1.0,6.0,2.0,3.0,4.0,,1.0,,,,,,,,,
305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,-0.11,28,True,6.61,luis-zubeldia,L. Zubeldía,6,Luis Francisco Zubeldía,Luis Zubeldía,99366,266,7,8.9,5.13,15,,,,,,,,,,,,,,,5.0,,,,,
306,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,-1.09,28,True,1.2,michael,Michael,5,Michael Richard Delgado de Oliveira,Michael,99392,262,6,6.99,3.65,11,,,3.0,,7.0,1.0,3.0,3.0,2.0,,1.0,1.0,,,,,,,,
307,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,-0.24,28,True,-0.2,baralhas,Baralhas,4,Gabriel Baralhas dos Santos,Baralhas,99440,287,7,5.68,3.46,21,,,1.0,8.0,37.0,34.0,3.0,10.0,17.0,1.0,1.0,,,,,,,,1.0,
308,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,1.62,28,True,13.0,rossi,Rossi,1,Agustín Daniel Rossi,Rossi,99552,262,7,11.12,6.3,27,65.0,13.0,,1.0,,,,,8.0,,,,,15.0,,,3.0,,,
309,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.0,28,False,0.0,paulinho,Paulinho,5,Paulo Henrique Sampaio Filho,Paulinho,99818,275,5,5.0,1.03,7,,,,,2.0,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,
310,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.09,28,True,1.5,alan-franco,A. Franco,3,Alan Javier Franco,Alan Franco,99889,276,7,5.71,2.46,20,,,,5.0,17.0,19.0,,1.0,7.0,,,1.0,,6.0,,,,,,
311,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,igor-gomes,I. Gomes,4,Igor Silveira Gomes,Igor Gomes,100084,282,7,5.07,2.81,22,,,1.0,2.0,12.0,13.0,2.0,6.0,11.0,,4.0,1.0,,,,,,,,
312,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,1.02,28,True,6.7,pedro-augusto,P. Augusto,4,Pedro Augusto Borges da Costa,Pedro Augusto,100085,292,6,2.88,1.48,10,,,,3.0,12.0,9.0,1.0,1.0,7.0,,,,,,,1.0,,,,
313,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,-1.6,28,True,1.9,yuri-alberto,Y. Alberto,5,Yuri Alberto Monteiro da Silva,Yuri Alberto,100652,264,7,11.53,5.52,18,,,2.0,3.0,1.0,16.0,9.0,22.0,24.0,1.0,7.0,5.0,1.0,,,,,1.0,,
314,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.88,28,True,-0.3,fernando,Fernando,5,Fernando dos Santos Pedro,Fernando,100695,280,6,3.46,1.29,7,,,,,1.0,1.0,3.0,4.0,2.0,,,,,,,,,,,
315,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,matheus-henrique,M. Henrique,4,Matheus Henrique de Souza,Matheus Henrique,100742,283,5,5.9,2.18,13,,,,2.0,16.0,10.0,2.0,2.0,11.0,,,,,,,,,,,
316,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-1.85,28,True,-0.7,brenno,Brenno,1,Brenno Oliveira Fraga Costa,Brenno,100830,356,7,5.07,3.1,4,8.0,6.0,,,,,,,2.0,,,,,,,1.0,1.0,,,
317,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,1.37,28,True,9.2,ruan,Ruan,3,Ruan Tressoldi Netto,Ruan,100842,282,6,7.41,4.04,5,,,,1.0,6.0,6.0,,,2.0,,1.0,,,1.0,,,,,,
318,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,2.36,28,True,11.5,lucas-esteves,L. Esteves,2,Lucas Esteves Souza,Lucas Esteves,100846,284,6,7.01,3.21,7,,,,1.0,11.0,8.0,1.0,4.0,2.0,,,,,1.0,,,,,1.0,
319,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.65,28,True,5.7,luan-candido,L. Cândido,2,Luan Cândido de Almeida,Luan Cândido,100848,292,7,9.69,5.82,5,,,,1.0,10.0,7.0,3.0,1.0,2.0,,1.0,2.0,,1.0,,,,,1.0,
320,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,vitinho,Vitinho,2,Victor Alexander da Silva,Vitinho,100898,263,7,9.25,5.72,24,,,1.0,1.0,42.0,19.0,2.0,6.0,13.0,,1.0,3.0,,11.0,,,,,,
321,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,-0.28,28,True,-1.9,ronald-lopes,R. Lopes,4,Ronald dos Santos Lopes,Ronald Lopes,100969,287,7,3.38,2.38,24,,,2.0,5.0,28.0,30.0,5.0,3.0,22.0,,,3.0,,,,,,,,
322,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,nonato,Nonato,4,Gustavo Nonato Santana,Nonato,100987,266,6,4.95,2.59,12,,,,3.0,13.0,10.0,1.0,3.0,12.0,,1.0,,,,,,,,,
323,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,junior-santos,J. Santos,5,José Antonio dos Santos Júnior,Júnior Santos,101002,282,5,5.89,1.97,16,,,,1.0,4.0,9.0,2.0,5.0,14.0,,2.0,3.0,,,,,,,,
324,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.0,28,False,0.0,diego,Diego,2,Jackson Diego Ibraim Fagundes - Ibrahim,Diego,101027,354,6,10.57,5.85,23,,,2.0,3.0,34.0,20.0,3.0,6.0,52.0,1.0,,,,9.0,,,,,,
325,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,-0.31,28,True,3.8,ferreira,Ferreira,5,Aldemir dos Santos Ferreira,Ferreira,101290,276,6,8.85,4.62,19,,,2.0,3.0,12.0,10.0,4.0,10.0,30.0,2.0,4.0,2.0,,,,,,,,
326,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,-0.39,28,True,1.0,ademir,Ademir,5,Ademir da Silva Santos Júnior,Ademir,101314,265,7,5.48,3.64,20,,,1.0,5.0,24.0,18.0,9.0,10.0,32.0,,1.0,5.0,,,,,,,,
327,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,guga,Guga,2,Cláudio Rodrigues Gomes,Guga,101319,266,6,8.48,5.82,14,,,1.0,1.0,25.0,6.0,1.0,2.0,12.0,,1.0,,,5.0,,,,,,
328,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,marcelo-pitaluga,M. Pitaluga,1,Marcelo de Araújo Pitaluga Filho,Marcelo Pitaluga,101478,266,6,2.53,-1.0,0,,,,1.0,,,,,,,,,,,,,,,,
329,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,pepe,Pepê,4,João Pedro Vilardi Pinto,Pepê,101573,287,6,4.5,2.26,13,,,,3.0,20.0,22.0,1.0,1.0,20.0,,,,,,,1.0,,,,
330,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,0.0,28,False,0.0,hugo-souza,H. Souza,1,Hugo de Souza Nogueira,Hugo Souza,101574,264,7,7.81,3.43,22,53.0,26.0,,3.0,,,,,1.0,,,,,7.0,,,,,,
331,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,-0.53,28,True,-2.3,hugo-moura,H. Moura,4,Hugo Moura Arruda da Silva,Hugo Moura,101594,267,3,4.45,2.24,23,,,1.0,5.0,35.0,34.0,5.0,5.0,11.0,,,,,,,1.0,,,,1.0
332,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.63,28,True,6.8,ramon,Ramon,2,Ramon Ramos Lima,Ramon,101597,287,7,6.65,3.5,14,,,,3.0,23.0,20.0,1.0,5.0,9.0,,,1.0,,3.0,,,,,1.0,
333,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.22,28,True,2.1,peixoto,Peixoto,4,Daniel Nascimento Peixoto dos Santos,Peixoto,101651,286,7,3.24,1.65,4,,,,,2.0,1.0,,3.0,3.0,,,,,,,,,,,
334,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,-0.56,28,True,0.0,felipe-jonatan,F. Jonatan,2,Felipe Jonatan Rocha Andrade,Felipe Jonatan,101708,2305,6,4.68,-0.3,2,,,,,,2.0,,,,,,,,,,,,,,
335,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,-0.04,28,True,7.2,matheuzinho,Matheuzinho,2,Matheus França Silva,Matheuzinho,101727,264,7,10.99,6.2,23,,,3.0,8.0,50.0,16.0,1.0,8.0,15.0,,2.0,1.0,,7.0,,,,,1.0,
336,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,1.03,28,False,-3.0,pablo-roberto,P. Roberto,4,Pablo Roberto dos Santos Barbosa,Pablo Roberto,101733,356,3,5.18,-1.2,2,,,,,1.0,3.0,,,,,,,,,,1.0,,,,
337,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,claudinho,Claudinho,2,Claudio Coelho Salvático,Claudinho,101752,287,6,4.35,2.08,15,,,,5.0,11.0,10.0,1.0,3.0,8.0,,,,,3.0,,,,,,
338,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,jean-david,J. David,4,Jean David Meneses Villarroel,Jean David,101768,267,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,
339,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.02,28,True,4.5,willian-machado,W. Machado,3,Willian Estefani Machado,Willian Machado,101908,354,7,5.64,3.77,24,,,,2.0,22.0,11.0,5.0,5.0,12.0,1.0,,,,9.0,,,,,1.0,
340,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-1.05,28,True,2.2,vitinho,Vitinho,5,Vitor Hugo Naum dos Santos,Vitinho,101960,285,7,5.4,2.89,16,,,,4.0,15.0,25.0,2.0,6.0,19.0,1.0,2.0,4.0,,,,,,,,
341,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-0.8,28,True,0.7,britez,Brítez,3,Emanuel Fermín Brítez,Brítez,101995,356,7,5.11,2.69,10,,,1.0,7.0,15.0,14.0,,2.0,10.0,,,,,1.0,,,,,1.0,
342,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.47,28,True,3.6,piquerez,Piquerez,2,Joaquín Piquerez Moreira,Piquerez,102130,275,7,11.36,5.61,24,,,1.0,2.0,31.0,8.0,6.0,15.0,13.0,,3.0,,,9.0,,,,1.0,,1.0
343,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,vitor-eudes,V. Eudes,1,Vitor Eudes de Souza Costa,Vitor Eudes,102137,266,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
344,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,lucas-halter,L. Halter,3,Lucas Halter,Lucas Halter,102253,287,7,5.01,3.06,25,,,1.0,5.0,24.0,14.0,2.0,4.0,6.0,1.0,2.0,1.0,,4.0,,1.0,,,,
