,atletas.clube.id.full.name,atletas.foto,atletas.media_num,atletas.nome,atletas.status_id,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.pontos_num,atletas.preco_num,atletas.rodada_id,atletas.atleta_id,atletas.clube_id,atletas.variacao_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.posicao_id,A,CA,DS,FC,FD,FF,FS,G,I,PS,V,SG,FT,CV,DE,DP,GS,PP,PC,GC
453,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2.3,Adonis Uriel Frías,7,3,Adonis Frías,adonis-frias,3.3,5.71,27,108469,277,-0.14,True,A. Frías,3,,1.0,2.0,8.0,,1.0,3.0,,,,,1.0,,,,,,,,
454,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.88,Santiago Moreno,6,4,Santi Moreno,santi-moreno,0.0,5.64,27,108474,266,-0.8,True,S. Moreno,5,,1.0,6.0,5.0,,,2.0,,,,,,,,,,,,,
455,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,2.41,Alexander Ernesto Aravena Guzmán,6,17,Aravena,aravena,0.2,3.72,27,108548,284,-0.1,True,Aravena,5,,1.0,6.0,6.0,1.0,4.0,7.0,3.0,1.0,,,,1.0,,,,,,,
456,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,5.0,Gonzalo Andrés Tapia Dubournais,6,9,Tapia,tapia,12.2,8.17,27,108588,276,0.35,True,Tapia,5,,3.0,2.0,11.0,3.0,8.0,13.0,4.0,2.0,,,,,,,,,,,
457,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.02,Benjamín Antonio Garré,6,8,Garré,garre,0.0,1.83,27,108671,267,0.0,False,Garré,5,,1.0,1.0,6.0,,,3.0,,,,,,,,,,,,,
458,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,3.08,Emiliano Martínez Toranza,6,18,Emiliano Martínez,emiliano-martinez,-1.0,5.0,27,108683,275,-0.11,False,E. Martínez,4,,3.0,29.0,19.0,4.0,5.0,8.0,1.0,,,,,,,,,,,,
459,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,5.1,Antonio Javier Galeano Ferreira,7,24,Galeano,galeano,6.5,6.9,27,108713,354,0.67,True,Galeano,5,3.0,1.0,22.0,16.0,9.0,9.0,40.0,5.0,7.0,,,,1.0,,,,,,,
460,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,3.81,Gonzalo Jordy Plata Jiménez,7,19,Plata,plata,-0.9,6.22,27,109096,262,-0.65,True,Plata,5,1.0,,21.0,17.0,6.0,5.0,12.0,3.0,2.0,,,,,,,,,,,
461,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,Javier Enrique Delgado Saverio,6,0,Kike Saverio,kike-saverio,0.0,5.0,27,109138,287,0.0,False,K. Saverio,5,,,,,,,,,,,,,,,,,,,,
462,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6.08,Erick da Costa Farias,5,16,Erick Pulga,erick-pulga,0.0,8.61,27,109401,265,0.0,False,E. Pulga,5,3.0,3.0,24.0,12.0,5.0,19.0,32.0,2.0,3.0,,,,,,,,,,,
463,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.43,Weverson Moreira da Costa,6,3,Weverson,weverson,0.0,2.29,27,109426,356,0.0,False,Weverson,2,,,1.0,5.0,,1.0,1.0,,,,,,,,,,,,,
464,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2.8,Matheus Martinelli Lima,7,22,Martinelli,martinelli,0.9,6.2,27,109573,266,-0.44,True,Martinelli,4,2.0,4.0,24.0,31.0,2.0,4.0,27.0,1.0,1.0,,,,1.0,,,,,,1.0,
465,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,4.01,Emerson Geovanny Batalla Martínez - Enmerson,6,21,Batalla,batalla,2.7,6.5,27,109899,286,-0.07,True,Batalla,5,1.0,4.0,17.0,15.0,8.0,8.0,29.0,4.0,1.0,,,,,,,,,,,
466,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,1.41,Miguel Ángel Monsalve Gonzáles - González,6,8,Monsalve,monsalve,0.0,3.55,27,109966,284,0.0,False,Monsalve,4,1.0,2.0,3.0,9.0,1.0,1.0,9.0,,,,,,,,,,,,,
467,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,João Roberto Rota Neto,6,0,João Neto,joao-neto,0.0,1.0,27,110062,280,0.0,False,J. Neto,4,,,,,,,,,,,,,,,,,,,,
468,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,2.2,José Andrés Martínez Torres,6,18,José Martínez,jose-martinez,2.8,4.02,27,110311,264,0.4,True,J. Martínez,4,1.0,8.0,19.0,14.0,2.0,5.0,26.0,,1.0,,,,,,,,,,1.0,
469,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,5.5,Alexandro Ezequiel Bernabéi,7,19,Bernabéi,bernabei,8.5,13.03,27,110426,285,0.86,True,Bernabéi,2,4.0,4.0,43.0,34.0,5.0,9.0,16.0,,1.0,1.0,,3.0,,1.0,,,,,,
470,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6.67,Abel Fernando Moreira Ferreira,7,25,Abel Ferreira,abel-ferreira,7.13,12.39,27,110506,275,-0.36,True,A. Ferreira,6,,,,,,,,,,,17.0,,,,,,,,,
471,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,4.76,Braian Aguirre Nahuel,7,23,Aguirre,aguirre,9.4,8.5,27,110510,285,0.56,True,Aguirre,2,,4.0,50.0,31.0,2.0,5.0,3.0,1.0,3.0,1.0,,5.0,2.0,,,,,,,
472,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1.13,Yeison Estiven Guzmán Gómez,6,3,Yeison Guzmán,yeison-guzman,0.2,3.86,27,110542,356,-0.4,True,Y. Guzmán,4,,,2.0,2.0,,,2.0,,,,,,,,,,,,,
473,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3.97,José Andrés Hurtado Cheme,7,20,Andrés Hurtado,andres-hurtado,6.2,7.18,27,110715,280,0.64,True,A. Hurtado,2,,2.0,27.0,20.0,1.0,5.0,4.0,1.0,,,,7.0,,1.0,,,,,,
474,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.73,Gustavo Marques Alves dos Santos,6,6,Gustavo Marques,gustavo-marques,0.0,4.05,27,110750,280,0.0,False,G. Marques,3,,,4.0,3.0,1.0,2.0,7.0,,,,,,,,,,,,1.0,
475,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3.07,John Kennedy Batista de Souza,6,6,John Kennedy,john-kennedy,7.3,7.21,27,110759,266,0.1,True,J. Kennedy,5,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,,,,,,,,,,,
476,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,2.5,Gabriel Teixeira Aragão,6,9,Biel,biel,0.5,6.02,27,110760,282,-0.9,True,Biel,5,1.0,,5.0,3.0,3.0,6.0,5.0,,,,,,,,,,,,,
477,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3.82,Guilherme Lopes de Almeida,6,9,Guilherme Lopes,guilherme-lopes,0.0,6.37,27,110909,280,0.0,False,G. Lopes,2,1.0,2.0,10.0,6.0,,2.0,3.0,1.0,,,,2.0,,,,,,,,1.0
478,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1.27,Rodrigo Oliveira dos Santos,6,4,Rodrigo Santos,rodrigo-santos,-0.6,1.54,27,111156,356,-0.39,True,R. Santos,4,,,3.0,2.0,1.0,,,,,,,,,,,,,,,
479,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,Alix Vinicius de Souza Sampaio,6,1,Alix Vinicius,alix-vinicius,0.0,3.63,27,111246,280,0.0,False,A. Vinicius,3,,,,,,,,,,,,,,,,,,,,
480,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,4.46,Gustavo Martins de Souza Santos,7,10,Gustavo Martins,gustavo-martins,2.7,8.18,27,111309,284,-0.48,True,G. Martins,3,,2.0,17.0,14.0,5.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,
481,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,4.43,Luis Gustavo da Silva Machado Duarte,3,23,Luis Mandaca,luis-mandaca,2.1,6.7,27,111407,286,-0.07,True,L. Mandaca,4,,1.0,41.0,39.0,7.0,14.0,36.0,2.0,2.0,,,,1.0,1.0,,,,,,
482,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Renzo Azevedo Pimentel de Moura,6,0,Renzo,renzo,0.0,3.0,27,111465,292,0.0,False,Renzo,3,,,,,,,,,,,,,,,,,,,,
483,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,5.45,Victor Gabriel da Conceição Ribeiro,6,11,Victor Gabriel,victor-gabriel,4.7,9.63,27,111466,285,0.09,True,V. Gabriel,3,,1.0,20.0,16.0,1.0,2.0,4.0,2.0,,,,3.0,,,,,,,,
484,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Gabriel Átila Cardoso da Silva,6,0,Gabriel Átila,gabriel-atila,0.0,1.0,27,111582,282,0.0,False,G. Átila,1,,,,,,,,,,,,,,,,,,,,
485,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2.43,Micael dos Santos Silva,6,10,Micael,micael,0.0,4.95,27,111594,275,0.0,False,Micael,3,1.0,3.0,7.0,18.0,1.0,,2.0,,,,,3.0,,,,,,,,
486,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.85,Adson Ferreira Soares,5,9,Adson,adson,0.0,3.01,27,111682,267,0.0,False,Adson,4,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,
487,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1.83,Anthoni Spier Souza,7,16,Anthoni,anthoni,8.9,4.9,27,111683,285,1.28,True,Anthoni,1,,,,,,,2.0,,,,,3.0,,,28.0,,23.0,,,
488,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,Matheus Cunha Queiroz,6,0,Matheus Cunha,matheus-cunha,0.0,5.0,27,111690,262,0.0,False,M. Cunha,1,,,,,,,,,,,,,,,,,,,,
489,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,4.5,Ryan Guilherme da Silva Pae,6,1,Ryan Guilherme,ryan-guilherme,4.5,4.43,27,111757,283,1.43,True,R. Guilherme,4,,,3.0,,,,,,,,,,,,,,,,,
490,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.67,Fábio Silva de Freitas,6,22,Fabinho,fabinho,1.8,2.94,27,111760,280,0.37,True,Fabinho,4,1.0,3.0,19.0,21.0,2.0,5.0,12.0,,,,,,,,,,,,,
491,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,2.23,Kayky da Silva Chagas,7,20,Kayky,kayky,4.4,3.76,27,111829,265,0.22,True,Kayky,5,1.0,2.0,15.0,8.0,5.0,2.0,8.0,1.0,1.0,2.0,,,,,,,,,,
492,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2.94,Matheus Martins Silva dos Santos,6,11,Matheus Martins,matheus-martins,1.3,5.44,27,111831,263,0.11,True,M. Martins,5,,2.0,7.0,7.0,7.0,3.0,14.0,1.0,,,,,,,,,,,,
493,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,3.05,Jefté Vital da Silva Dias,6,4,Jefté,jefte,-0.3,5.92,27,111832,275,-0.67,True,Jefté,2,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,
494,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.1,Renzo López Patrón,6,12,Renzo López,renzo-lopez,0.0,4.86,27,111951,287,0.0,False,R. López,5,,3.0,6.0,9.0,4.0,3.0,8.0,1.0,3.0,,,,1.0,,,,,,,
495,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,5.83,Gabriel Hamester Grando,7,3,Gabriel Grando,gabriel-grando,8.6,7.81,27,112616,284,1.11,True,G. Grando,1,,,,,,,2.0,,,,,,,1.0,15.0,,3.0,,,
496,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7.82,Kaiki Bruno da Silva,7,25,Kaiki Bruno,kaiki-bruno,8.8,11.22,27,112709,283,0.1,True,K. Bruno,2,3.0,8.0,71.0,48.0,7.0,14.0,27.0,1.0,,,,11.0,,,,,,,,
497,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,3.12,Ramón Sosa Acosta,5,13,Ramón Sosa,ramon-sosa,7.7,7.1,27,112863,275,1.02,True,R. Sosa,5,2.0,,,4.0,1.0,9.0,7.0,2.0,2.0,1.0,,,1.0,,,,,,,
498,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2.99,Aníbal Ismael Moreno,2,19,Aníbal Moreno,anibal-moreno,5.2,5.32,27,112869,275,0.47,True,A. Moreno,4,1.0,5.0,34.0,15.0,2.0,6.0,6.0,,,,,,,,,,,,,
499,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,5.23,Lucas Henrique Barbosa,7,24,Lucas Barbosa,lucas-barbosa,1.2,8.0,27,112886,280,-1.04,True,L. Barbosa,5,2.0,5.0,50.0,42.0,11.0,15.0,29.0,2.0,6.0,,,,2.0,1.0,,,,,,
500,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.22,Juan Sebastián Sforza,6,5,Sforza,sforza,2.7,3.91,27,112906,286,0.13,True,Sforza,4,,,4.0,4.0,,1.0,1.0,,,,,,,,,,,,,
501,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,2.93,Juan Pablo Freytes,7,21,Freytes,freytes,6.7,4.96,27,113034,266,0.7,True,Freytes,3,,3.0,14.0,12.0,3.0,9.0,11.0,,1.0,1.0,,6.0,1.0,1.0,,,,,,
502,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,5.07,Eros Nazareno Mancuso,7,16,Mancuso,mancuso,10.4,8.81,27,113078,356,0.22,True,Mancuso,2,2.0,3.0,23.0,16.0,4.0,6.0,14.0,1.0,2.0,,,4.0,,,,,,,,
503,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6.72,José Manuel Alberto López,2,23,Flaco López,flaco-lopez,10.6,10.89,27,113103,275,-1.79,True,F. López,5,1.0,4.0,25.0,36.0,10.0,28.0,38.0,9.0,7.0,2.0,,,,,,,,,,
504,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,2.38,Nathan Gabriel de Souza Mendes,3,15,Nathan Mendes,nathan-mendes,5.2,4.96,27,113157,280,0.65,True,N. Mendes,2,1.0,3.0,11.0,8.0,,1.0,16.0,,1.0,1.0,,2.0,,,,,,,,
505,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1.25,Marcus Vinícius Oliveira Alencar,6,17,Marquinhos,marquinhos,0.8,3.51,27,113158,283,-0.07,True,Marquinhos,5,,1.0,7.0,4.0,2.0,8.0,8.0,,,,,,,,,,,,,
506,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1.99,Pablo Gonçalves Maia Fortunato,3,16,Pablo Maia,pablo-maia,1.4,4.64,27,113359,276,-0.18,True,P. Maia,4,,3.0,14.0,20.0,,3.0,15.0,1.0,,,,,1.0,,,,,,1.0,
507,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,4.8,Cristian Gonzalo Olivera Ibarra,6,16,Cristian Olivera,cristian-olivera,0.0,8.71,27,113397,284,0.0,False,C. Olivera,5,,2.0,23.0,19.0,7.0,8.0,23.0,3.0,3.0,,,,,,,,,,,
508,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3.9,Diógenes Vinícius da Silva,6,1,Diógenes,diogenes,0.0,3.3,27,113690,277,0.0,False,Diógenes,1,,,,,,,,,,,,,,,3.0,,,,,
509,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2.35,Mateo Gamarra González,6,2,Gamarra,gamarra,0.0,4.83,27,114334,283,0.0,False,Gamarra,3,,,4.0,1.0,,,,,,,,,,,,,,,1.0,
510,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.2,Billal Brahimi - Bilal,6,1,Brahimi,brahimi,0.0,4.99,27,114400,277,0.0,False,Brahimi,5,,,,,1.0,,,,,,,,,,,,,,,
511,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3.65,Luis Fernando Sinisterra Lucumí,6,4,Sinisterra,sinisterra,2.4,7.75,27,114405,283,-0.38,True,Sinisterra,5,,,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,
512,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,5.85,Cleiton Santana dos Santos,6,2,Cleiton,cleiton,6.7,5.96,27,114790,262,1.24,True,Cleiton,3,,,4.0,1.0,,,2.0,,,,,1.0,,,,,,,,
513,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7.31,Vitor Hugo Roque Ferreira,7,24,Vitor Roque,vitor-roque,13.5,13.21,27,114802,275,0.35,True,V. Roque,5,3.0,3.0,24.0,24.0,15.0,12.0,57.0,10.0,14.0,,,,,,,,,,,
514,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.55,Matheus França de Oliveira,6,4,Matheus França,matheus-franca,0.0,6.66,27,115100,267,-1.15,True,M. França,5,,,2.0,,2.0,1.0,,,,,,,,,,,,,,
515,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,2.24,Lucas de Freitas Molarinho Chagas,6,16,Lucas Freitas,lucas-freitas,0.0,3.75,27,115141,267,0.0,False,L. Freitas,3,,2.0,11.0,13.0,,3.0,10.0,1.0,,1.0,,2.0,,,,,,,1.0,
516,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,5.22,Jhonatan dos Santos Rosa,7,24,Jhon Jhon,jhon-jhon,13.5,9.27,27,115248,280,1.21,True,J. Jhon,4,4.0,7.0,19.0,22.0,9.0,10.0,42.0,6.0,2.0,,,,1.0,,,,,,,
517,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3.9,Marcos Victor Ferreira da Silva,7,7,Marcos Victor,marcos-victor,6.5,5.87,27,115537,354,0.8,True,M. Victor,3,,,7.0,3.0,,1.0,4.0,,1.0,,,3.0,,,,,,,,
518,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,-0.65,Rodrigo Henrique Santos de Souza,6,4,Rodriguinho,rodriguinho,0.0,1.58,27,115563,354,0.0,False,Rodriguinho,4,,,,3.0,,1.0,1.0,,,,,,,1.0,,,,,,
519,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,1.25,Emerson Mendes de Carvalho,6,2,Emerson Galego,emerson-galego,0.0,3.01,27,115586,286,0.0,False,E. Galego,5,,,1.0,,,,2.0,,,,,,,,,,,,,
520,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,2.08,Marcos Paulo Lima Batista Silva,6,10,Marcos Paulo,marcos-paulo,0.0,3.48,27,115594,286,0.0,False,M. Paulo,2,,4.0,13.0,13.0,2.0,1.0,4.0,,,,,1.0,,,,,,,1.0,
521,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1.9,Gabriel Delfim Ferreira,6,1,Gabriel Delfim,gabriel-delfim,0.0,2.55,27,115674,282,0.0,False,G. Delfim,1,,,,,,,,,,,,,,,3.0,,2.0,,,
522,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.65,Everton Gustavo Fernandes Araújo,6,11,Evertton Araújo,evertton-araujo,0.0,4.25,27,115914,262,0.0,False,E. Araújo,4,,1.0,11.0,13.0,4.0,1.0,8.0,1.0,,,,,,,,,,,,
523,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.47,Victor Hugo Gomes Silva,6,3,Victor Hugo,victor-hugo,0.0,3.88,27,116034,277,0.0,False,V. Hugo,4,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
524,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6.18,Luís Eduardo Soares da Silva,7,17,Cuiabano,cuiabano,0.0,10.7,27,116065,263,0.0,False,Cuiabano,2,2.0,3.0,18.0,13.0,4.0,6.0,13.0,2.0,1.0,,,8.0,1.0,,,,,,,
525,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,Thiago Beltrame Stallbaum,6,0,Thiago Beltrame,thiago-beltrame,0.0,1.0,27,116067,284,0.0,False,T. Beltrame,1,,,,,,,,,,,,,,,,,,,,
526,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,3.16,Hércules Pereira do Nascimento,7,21,Hércules,hercules,4.7,6.35,27,116447,266,0.17,True,Hércules,4,,1.0,22.0,24.0,4.0,7.0,8.0,3.0,,,,,1.0,,,,,,,
527,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5.15,Jamerson Santos de Jesus,5,12,Jamerson,jamerson,0.0,7.87,27,116461,287,0.0,False,Jamerson,2,2.0,,20.0,8.0,5.0,6.0,7.0,,1.0,,,2.0,,,,,,,,
528,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,3.55,Lucas Xavier Gazal,6,2,Lucas Gazal,lucas-gazal,0.0,4.66,27,116589,356,0.0,False,L. Gazal,3,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,
529,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,3.62,Carlos Andrés Gómez Hinestroza,6,6,Andrés Gómez,andres-gomez,7.4,8.09,27,116706,267,0.88,True,A. Gómez,5,3.0,1.0,2.0,9.0,3.0,3.0,3.0,,1.0,,,,,,,,,,,
