,atletas.rodada_id,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado
104,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,0,0,0,lucas-lima,Lucas Lima,80583,Lucas Rafael Araújo Lima,SPT,False,0,292,4,7,,L. Lima
105,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,0,0,0,jair,Jair,81091,Jair Rodrigues Júnior,VAS,False,0,267,4,7,,Jair
106,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,0,0,0,lucas-mugni,Lucas Mugni,81121,Lucas Andrés Mugni,CEA,False,0,354,4,5,,L. Mugni
107,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,0,0,0,mayke,Mayke,81150,Mayke Rocha de Oliveira,PAL,False,0,275,2,8,,Mayke
108,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,0,0,0,goncalo-paciencia,Gonçalo Paciência,81401,Gonçalo Mendes Paciência,SPT,False,0,292,5,8,,G. Paciência
109,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,alisson,Alisson,81845,Alisson Euler de Freitas Castro,SAO,False,0,276,4,8,,Alisson
110,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,joao-ricardo,João Ricardo,81881,João Ricardo Riedi,FOR,False,0,356,1,11,,J. Ricardo
111,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,willian-oliveira,Willian Oliveira,81952,Willian Osmar de Oliveira Silva,VIT,False,0,287,4,5,,W. Oliveira
112,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,chico-kim,Chico Kim,82407,Francisco Hyun-Sol Kim,MIR,False,0,2305,4,4,,C. Kim
113,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,0,0,0,otavio,Otávio,82463,Otávio Henrique Passos Santos,FLU,False,0,266,4,7,,Otávio
114,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,0,0,0,luiz-araujo,Luiz Araújo,82627,Luiz de Araújo Guimarães Neto,FLA,False,0,262,5,9,,L. Araújo
115,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,tinga,Tinga,82628,Guilherme de Jesus da Silva,FOR,False,0,356,2,6,,Tinga
116,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,wellington-rato,Wellington Rato,82766,Wellington Soares da Silva,VIT,False,0,287,4,8,,W. Rato
117,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,lucas-ramon,Lucas Ramon,82775,Lucas Ramon Batista Silva,MIR,False,0,2305,2,3,,L. Ramon
118,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,rafael-thyere,Rafael Thyere,83048,Rafael Thyere de Albuquerque Marques,SPT,False,0,292,3,5,,R. Thyere
119,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,recalde,Recalde,83252,Jorge Eduardo Recalde Ramírez,CEA,False,0,354,4,3,,Recalde
120,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,0,0,0,gabriel,Gabriel,83257,Gabriel Barbosa Almeida,CRU,False,0,283,5,8,,Gabriel
121,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,0,0,0,julio-furch,Julio Furch,83276,Julio César Furch,SAN,False,0,277,5,4,,J. Furch
122,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2,0,0,0,leo-pereira,Léo Pereira,83528,Leonardo Pereira,FLA,False,0,262,3,10,,L. Pereira
123,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,neris,Neris,83786,Hueglo dos Santos Neris,VIT,False,0,287,3,5,,Neris
124,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,clayson,Clayson,83817,Clayson Henrique da Silva Vieira,MIR,False,0,2305,5,7,,Clayson
125,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,0,0,0,tiquinho-soares,Tiquinho Soares,84042,Francisco das Chagas Soares dos Santos Meireles,SAN,False,0,277,5,12,,T. Soares
126,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,0,0,0,jemerson,Jemerson,84263,Jemerson de Jesus Nascimento,GRE,False,0,284,3,6,,Jemerson
127,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,0,0,0,fernando-sobral,Fernando Sobral,84428,Fernando Pereira do Nascimento,CEA,False,0,354,4,6,,F. Sobral
128,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,romarinho,Romarinho,84523,José Romário Silva de Souza,SPT,False,0,292,5,4,,Romarinho
129,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,0,0,0,lucas-romero,Lucas Romero,84558,Lucas Daniel Romero,CRU,False,0,283,4,7,,L. Romero
130,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,0,0,0,lucas-evangelista,Lucas Evangelista,84674,Lucas Evangelista Santana de Oliveira,PAL,False,0,275,4,8,,L. Evangelista
131,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,0,0,0,varela,Varela,84816,Guillermo Varela Olivera,FLA,False,0,262,2,5,,Varela
132,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,0,0,0,luan-peres,Luan Peres,84847,Luan Peres Petroni,SAN,False,0,277,3,6,,L. Peres
133,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,marcos-felipe,Marcos Felipe,85004,Marcos Felipe de Freitas Monteiro,BAH,False,0,265,1,6,,M. Felipe
134,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,0,0,0,memphis-depay,Memphis Depay,85048,Memphis Depay,COR,False,0,264,5,16,,M. Depay
135,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,danielzinho,Danielzinho,85403,Daniel de Oliveira Sertanejo,MIR,False,0,2305,4,3,,Danielzinho
136,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,0,0,0,joao-paulo,João Paulo,85425,João Paulo Silva Martins,SAN,False,0,277,1,7,,J. Paulo
137,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,alex-santana,Alex Santana,85465,Alex Paulo Menezes Santana,COR,False,0,264,4,6,,A. Santana
138,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,ricardo-ryller,Ricardo Ryller,85856,Ricardo Ryller Ribeiro Lino Silva,VIT,False,0,287,4,4,,R. Ryller
139,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,0,0,0,aylon,Aylon,85930,Aylon Darwin Tavella,CEA,False,0,354,5,4,,Aylon
140,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,hyoran,Hyoran,85931,Hyoran Kaue Dalmoro,SPT,False,0,292,4,5,,Hyoran
141,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,bolasie,Bolasie,86292,Yannick Bolasie,CRU,False,0,283,5,7,,Bolasie
142,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,victor-luis,Victor Luis,86410,Victor Luis Chuab Zamblauskas,VAS,False,0,267,2,4,,V. Luis
143,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,0,0,0,keno,Keno,86485,Marcos da Silva França,FLU,False,0,266,5,8,,Keno
144,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,jandrei,Jandrei,86508,Jandrei Chitolina Carniel,SAO,False,0,276,1,5,,Jandrei
145,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,richardson,Richardson,86536,Richardson Fernandes dos Santos,CEA,False,0,354,4,4,,Richardson
146,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,tche-tche,Tchê Tchê,86686,Danilo das Neves Pinheiro,VAS,False,0,267,4,7,,T. Tchê
147,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,0,0,0,everton,Everton,86757,Everton Sousa Soares,FLA,False,0,262,5,13,,Everton
148,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,matheus-rossetto,Matheus Rossetto,86766,Matheus Rossetto,FOR,False,0,356,4,5,,M. Rossetto
149,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,danilo-barbosa,Danilo Barbosa,86777,Danilo Barbosa da Silva,BOT,False,0,263,4,6,,D. Barbosa
150,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,0,0,0,reginaldo,Reginaldo,86820,Reginaldo Lopes de Jesus,JUV,False,0,286,2,3,,Reginaldo
151,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,jose-welison,José Welison,86859,José Welison da Silva,FOR,False,0,356,4,6,,J. Welison
152,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,luiz-otavio,Luiz Otávio,86863,Luiz Otávio da Silva Santos,MIR,False,0,2305,3,4,,L. Otávio
153,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,0,0,0,leo-jardim,Léo Jardim,87008,Leonardo César Jardim,VAS,False,0,267,1,12,,L. Jardim
154,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,nathan,Nathan,87009,Nathan Allan de Souza,GRE,False,0,284,4,4,,Nathan
155,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,0,0,0,pedro-henrique,Pedro Henrique,87225,Pedro Henrique Ribeiro Gonçalves,RBB,False,0,280,3,7,,P. Henrique
156,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,guilherme-arana,Guilherme Arana,87228,Guilherme Antonio Arana Lopes,CAM,False,0,282,2,12,,G. Arana
157,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,7,0,0,0,soteldo,Soteldo,87258,Yeferson Julio Soteldo Martínez,SAN,False,0,277,5,15,,Soteldo
158,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,dionisio,Dionísio,87274,Dionísio Pereira de Souza Neto,VIT,False,0,287,4,2,,Dionísio
159,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,kannemann,Kannemann,87342,Walter Kannemann,GRE,False,0,284,3,5,,Kannemann
160,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,0,0,0,thaciano,Thaciano,87470,Thaciano Mickael da Silva,SAN,False,0,277,4,7,,Thaciano
161,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,neto-moura,Neto Moura,87742,Antônio Francisco Moura Neto,MIR,False,0,2305,4,5,,N. Moura
162,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,yago-felipe,Yago Felipe,87747,Yago Felipe da Costa Rocha,BAH,False,0,265,4,5,,Y. Felipe
163,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,philipe-sampaio,Philipe Sampaio,87808,Philipe Sampaio Azevedo,BOT,False,0,263,3,3,,P. Sampaio
164,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,mauricio-lemos,Mauricio Lemos,87853,Paolo Mauricio Lemos Merladett,VAS,False,0,267,3,6,,M. Lemos
165,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,0,0,0,arrascaeta,Arrascaeta,87863,Giorgian Daniel de Arrascaeta Benedetti,FLA,False,0,262,4,17,,Arrascaeta
166,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,gustavo-scarpa,Gustavo Scarpa,87999,Gustavo Henrique Furtado Scarpa,CAM,False,0,282,4,17,,G. Scarpa
167,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,alan-empereur,Alan Empereur,88033,Alan Pereira Empereur,MIR,False,0,2305,3,5,,A. Empereur
168,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,0,0,0,ramon-menezes,Ramon Menezes,88087,Ramon Menezes Roma,CEA,False,0,354,3,6,,R. Menezes
169,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,ivan,Ivan,88136,Ivan Quaresma da Silva,INT,False,0,285,1,4,,Ivan
170,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,junior-alonso,Junior Alonso,88312,Júnior Osmar Ignacio Alonso Mujica,CAM,False,0,282,3,6,,J. Alonso
171,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,angel-romero,Ángel Romero,88323,Ángel Rodrigo Romero Villamayor,COR,False,0,264,5,9,,Ã. Romero
172,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,0,0,0,ayrton-lucas,Ayrton Lucas,88393,Ayrton Lucas Dantas de Medeiros,FLA,False,0,262,2,9,,A. Lucas
173,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,0,0,0,aderlan,Aderlan,88423,Aderlan de Lima Silva,SAN,False,0,277,2,5,,Aderlan
174,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,walace,Walace,88479,Walace Souza Silva,CRU,False,0,283,4,6,,Walace
175,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,0,0,0,leonardo-jardim,Leonardo Jardim,88963,José Leonardo Nunes Alves Sousa Jardim,CRU,False,0,283,6,8,,L. Jardim
176,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,hector-hernandez,Héctor Hernández,89048,Héctor José Hernández Marrero,COR,False,0,264,5,3,,H. Hernández
177,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,0,0,0,gerson,Gerson,89256,Gerson Santos da Silva,FLA,False,0,262,4,13,,Gerson
178,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,0,0,0,joao-pedro,João Pedro,89273,João Pedro Maturano dos Santos,GRE,False,0,284,2,7,,J. Pedro
179,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,0,0,0,william,William,89275,Willian de Asevedo Furtado,CRU,False,0,283,2,13,,William
180,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,matheus-sales,Matheus Sales,89285,Matheus de Sales Cabral,MIR,False,0,2305,4,4,,M. Sales
181,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,0,0,0,braithwaite,Braithwaite,89368,Martin Christensen Braithwaite,GRE,False,0,284,5,18,,Braithwaite
182,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,0,0,0,igor-rabello,Igor Rabello,89493,Igor Rabello da Costa,CAM,False,0,282,3,5,,I. Rabello
183,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,thiago-maia,Thiago Maia,89637,Thiago Maia Alencar,INT,False,0,285,4,6,,T. Maia
184,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7,0,0,0,iury-castilho,Iury Castilho,89695,Iury Lirio Freitas de Castilho,MIR,False,0,2305,5,6,,I. Castilho
185,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,calleri,Calleri,89840,Jonathan Calleri,SAO,False,0,276,5,10,,Calleri
186,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,cristaldo,Cristaldo,89846,Franco Cristaldo,GRE,False,0,284,4,10,,Cristaldo
187,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,dodi,Dodi,89883,Douglas Moreira Fagundes,GRE,False,0,284,4,4,,Dodi
188,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,bruno-pacheco,Bruno Pacheco,90061,Bruno de Jesus Pacheco,FOR,False,0,356,2,8,,B. Pacheco
189,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,0,0,0,bruno-henrique,Bruno Henrique,90285,Bruno Henrique Pinto,FLA,False,0,262,5,8,,B. Henrique
190,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6,0,0,0,juninho,Juninho,90307,Olávio Vieira dos Santos Júnior,FLA,False,0,262,5,5,,Juninho
191,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,david,David,90309,David Correa da Fonseca,VAS,False,0,267,5,6,,David
192,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,rezende,Rezende,90449,Júlio César de Rezende Miranda,BAH,False,0,265,4,3,,Rezende
193,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,0,0,0,caique,Caíque,90588,Caique de Jesus Gonçalves,JUV,False,0,286,4,4,,Caíque
194,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,matheuzinho,Matheuzinho,90703,Matheus Martins Fogaça de Paulo,VIT,False,0,287,4,11,,Matheuzinho
195,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,7,0,0,0,fabricio-bruno,Fabrício Bruno,90768,Fabrício Bruno Soares de Faria,CRU,False,0,283,3,11,,F. Bruno
196,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,carlos-eduardo,Carlos Eduardo,90917,Carlos Eduardo Ferreira de Souza,VIT,False,0,287,5,4,,C. Eduardo
197,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,ze-marcos,Zé Marcos,90943,José Marcos Alves Luis,VIT,False,0,287,3,4,,Z. Marcos
198,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,7,0,0,0,fernandinho,Fernandinho,91130,Fernando José Marques Maciel,CEA,False,0,354,5,5,,Fernandinho
199,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,eder,Éder,91203,Éder Ferreira Graminho,CEA,False,0,354,3,3,,Éder
200,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,0,0,0,erick-pulgar,Erick Pulgar,91473,Erick Antonio Pulgar Farfán,FLA,False,0,262,4,9,,E. Pulgar
201,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,6,0,0,0,rodrigo-sam,Rodrigo Sam,91509,Rodrigo Eduardo da Silva,JUV,False,0,286,3,4,,R. Sam
202,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,arboleda,Arboleda,91573,Robert Abel Arboleda Escobar,SAO,False,0,276,3,8,,Arboleda
203,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,rony,Rony,91607,Ronielson da Silva Barbosa,CAM,False,0,282,5,12,,Rony
204,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,0,0,0,dudu-vieira,Dudu Vieira,91627,Carlos Eduardo de Souza Vieira,JUV,False,0,286,4,3,,D. Vieira
205,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,0,0,0,igor-carius,Igor Cariús,91639,Igor Aquino da Silva,SPT,False,0,292,2,5,,I. Cariús
206,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2,0,0,0,marlon,Marlon,91706,Marlon Rodrigues Xavier,CRU,False,0,283,2,7,,Marlon
207,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,david-duarte,David Duarte,91772,David de Duarte Macedo,BAH,False,0,265,3,4,,D. Duarte
208,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,0,0,0,caique-franca,Caíque França,91808,Caíque França Godoy,SPT,False,0,292,1,4,,C. França
