,atletas.foto,atletas.variacao_num,atletas.entrou_em_campo,atletas.atleta_id,atletas.clube_id,atletas.posicao_id,atletas.clube.id.full.name,atletas.rodada_id,atletas.pontos_num,atletas.preco_num,atletas.nome,atletas.status_id,atletas.slug,atletas.media_num,atletas.jogos_num,atletas.apelido_abreviado,atletas.apelido,atletas.minimo_para_valorizar,CA,DS,FC,FF,FS,I,FD,G,SG,DE,GS,A,DP,V,PS,FT,PC,PP,CV,GC
153,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,-0.33,True,86859,356,4,FOR,4,0.9,3.8,José Welison da Silva,6,jose-welison,0.73,4,J. Welison,José Welison,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,
154,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,False,86863,2305,3,MIR,4,0.0,4.0,Luiz Otávio da Silva Santos,5,luiz-otavio,0.0,0,L. Otávio,Luiz Otávio,,,,,,,,,,,,,,,,,,,,,
155,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,False,87008,267,1,VAS,4,0.0,7.33,Leonardo César Jardim,7,leo-jardim,-0.37,3,L. Jardim,Léo Jardim,,,,,,,,,,,3.0,5.0,,,,,,,,,
156,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,False,87009,284,4,GRE,4,0.0,4.0,Nathan Allan de Souza,6,nathan,0.0,0,Nathan,Nathan,,,,,,,,,,,,,,,,,,,,,
157,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.39,True,87225,280,3,RBB,4,9.2,9.29,Pedro Henrique Ribeiro Gonçalves,7,pedro-henrique,6.9,4,P. Henrique,Pedro Henrique,,,10.0,3.0,1.0,3.0,,1.0,,2.0,,,,,,,,,,,
158,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,False,87228,282,2,CAM,4,0.0,10.39,Guilherme Antonio Arana Lopes,5,guilherme-arana,4.37,3,G. Arana,Guilherme Arana,,1.0,3.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,
159,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,False,87258,277,5,SAN,4,0.0,11.43,Yeferson Julio Soteldo Martínez,6,soteldo,0.6,2,Soteldo,Soteldo,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,
160,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,False,87274,287,4,VIT,4,0.0,2.0,Dionísio Pereira de Souza Neto,6,dionisio,0.0,0,Dionísio,Dionísio,,,,,,,,,,,,,,,,,,,,,
161,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,False,87342,284,3,GRE,4,0.0,5.0,Walter Kannemann,6,kannemann,0.0,0,Kannemann,Kannemann,,,,,,,,,,,,,,,,,,,,,
162,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,-0.66,True,87470,277,4,SAN,4,0.0,5.76,Thaciano Mickael da Silva,7,thaciano,2.7,4,Thaciano,Thaciano,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
163,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,-0.24,True,87742,2305,4,MIR,4,1.5,3.46,Antônio Francisco Moura Neto,7,neto-moura,1.0,4,N. Moura,Neto Moura,,,3.0,5.0,,2.0,,,,,,,,,,,,,,,
164,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.82,True,87747,2305,4,MIR,4,4.0,5.82,Yago Felipe da Costa Rocha,2,yago-felipe,4.0,1,Y. Felipe,Yago Felipe,,,2.0,,,2.0,,,,,,,,,,,,,,,
165,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,False,87808,263,3,BOT,4,0.0,3.0,Philipe Sampaio Azevedo,6,philipe-sampaio,0.0,0,P. Sampaio,Philipe Sampaio,,,,,,,,,,,,,,,,,,,,,
166,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,False,87853,267,3,VAS,4,0.0,5.43,Paolo Mauricio Lemos Merladett,5,mauricio-lemos,1.5,1,M. Lemos,Mauricio Lemos,,,1.0,,,,,,,,,,,,,,,,,,
167,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1.38,True,87863,262,4,FLA,4,18.8,22.05,Giorgian Daniel de Arrascaeta Benedetti,7,arrascaeta,15.7,3,Arrascaeta,Arrascaeta,,,2.0,,2.0,1.0,,,4.0,,,,2.0,,,,,,,,
168,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,-1.46,True,87999,282,4,CAM,4,1.9,12.4,Gustavo Henrique Furtado Scarpa,7,gustavo-scarpa,3.75,4,G. Scarpa,Gustavo Scarpa,,,2.0,1.0,4.0,6.0,1.0,1.0,,,,,1.0,,,,,,,,
169,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,88087,354,3,CEA,4,0.0,6.0,Ramon Menezes Roma,6,ramon-menezes,0.0,0,R. Menezes,Ramon Menezes,,,,,,,,,,,,,,,,,,,,,
170,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,False,88136,285,1,INT,4,0.0,4.0,Ivan Quaresma da Silva,6,ivan,0.0,0,Ivan,Ivan,,,,,,,,,,,,,,,,,,,,,
171,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,-0.7,True,88312,282,3,CAM,4,-0.3,4.67,Júnior Osmar Ignacio Alonso Mujica,7,junior-alonso,2.0,4,J. Alonso,Junior Alonso,,,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,
172,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,-0.22,True,88323,264,5,COR,4,3.5,6.31,Ángel Rodrigo Romero Villamayor,7,angel-romero,1.72,4,Ã. Romero,Ángel Romero,,,3.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,
173,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1.93,True,88393,262,2,FLA,4,9.7,9.29,Ayrton Lucas Dantas de Medeiros,7,ayrton-lucas,4.85,2,A. Lucas,Ayrton Lucas,,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
174,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,False,88423,277,2,SAN,4,0.0,5.0,Aderlan de Lima Silva,5,aderlan,0.0,0,Aderlan,Aderlan,,,,,,,,,,,,,,,,,,,,,
175,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,-0.67,True,88479,283,4,CRU,4,-0.3,3.69,Walace Souza Silva,6,walace,-0.13,3,Walace,Walace,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
176,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,1.3,True,88963,283,6,CRU,4,10.75,9.94,José Leonardo Nunes Alves Sousa Jardim,7,leonardo-jardim,6.29,4,L. Jardim,Leonardo Jardim,,,,,,,,,,,,,,,2.0,,,,,,
177,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,-0.63,True,89048,264,5,COR,4,0.0,4.63,Héctor José Hernández Marrero,6,hector-hernandez,3.07,4,H. Hernández,Héctor Hernández,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
178,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.38,True,89256,262,4,FLA,4,7.9,11.84,Gerson Santos da Silva,7,gerson,4.77,3,Gerson,Gerson,,,1.0,1.0,,9.0,,3.0,,,,,1.0,,,,,,,,
179,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,-0.63,True,89273,284,2,GRE,4,1.8,5.67,João Pedro Maturano dos Santos,7,joao-pedro,1.97,3,J. Pedro,João Pedro,,,4.0,4.0,,,1.0,1.0,,,,,,,,,,,,,
180,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.72,True,89275,283,2,CRU,4,9.7,17.38,Willian de Asevedo Furtado,2,william,12.17,3,William,William,,1.0,14.0,5.0,2.0,3.0,1.0,,,1.0,,,2.0,,,,,,,,
181,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,False,89285,2305,4,MIR,4,0.0,4.0,Matheus de Sales Cabral,5,matheus-sales,0.0,0,M. Sales,Matheus Sales,,,,,,,,,,,,,,,,,,,,,
182,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.69,True,89368,284,5,GRE,4,10.9,17.78,Martin Christensen Braithwaite,7,braithwaite,7.45,2,Braithwaite,Braithwaite,,1.0,3.0,3.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,
183,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,False,89493,282,3,CAM,4,0.0,5.0,Igor Rabello da Costa,5,igor-rabello,0.0,0,I. Rabello,Igor Rabello,,,,,,,,,,,,,,,,,,,,,
184,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,False,89637,285,4,INT,4,0.0,4.3,Thiago Maia Alencar,6,thiago-maia,-0.15,2,T. Maia,Thiago Maia,,,,1.0,,,,,,,,,,,,,,,,,
185,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.38,True,89695,2305,5,MIR,4,3.8,4.9,Iury Lirio Freitas de Castilho,6,iury-castilho,1.78,4,I. Castilho,Iury Castilho,,1.0,1.0,4.0,1.0,15.0,5.0,,,,,,,,,,,,,,
186,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.39,True,89840,276,5,SAO,4,3.7,5.78,Jonathan Calleri,5,calleri,-0.77,3,Calleri,Calleri,,,1.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,1.0,1.0,
187,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,-1.04,True,89846,284,4,GRE,4,2.0,8.25,Franco Cristaldo,7,cristaldo,2.93,3,Cristaldo,Cristaldo,,,3.0,,2.0,3.0,,1.0,,,,,,,,,,,,,
188,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,-0.4,True,89883,284,4,GRE,4,1.0,4.26,Douglas Moreira Fagundes,6,dodi,2.1,2,Dodi,Dodi,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,
189,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,False,90061,356,2,FOR,4,0.0,7.57,Bruno de Jesus Pacheco,6,bruno-pacheco,2.5,1,B. Pacheco,Bruno Pacheco,,,1.0,,,2.0,,,,,,,,,,,,,,,
190,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,-0.81,True,90285,262,5,FLA,4,0.0,7.19,Bruno Henrique Pinto,6,bruno-henrique,3.47,4,B. Henrique,Bruno Henrique,,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,
191,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,False,90307,262,5,FLA,4,0.0,5.76,Olávio Vieira dos Santos Júnior,6,juninho,3.9,3,Juninho,Juninho,,,2.0,4.0,2.0,,1.0,2.0,,,,,,,,,2.0,,,,
192,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,False,90309,267,5,VAS,4,0.0,6.0,David Correa da Fonseca,5,david,0.0,0,David,David,,,,,,,,,,,,,,,,,,,,,
193,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,False,90449,265,4,BAH,4,0.0,3.0,Júlio César de Rezende Miranda,6,rezende,0.0,0,Rezende,Rezende,,,,,,,,,,,,,,,,,,,,,
194,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,False,90588,286,4,JUV,4,0.0,4.0,Caique de Jesus Gonçalves,6,caique,0.0,0,Caíque,Caíque,,,,,,,,,,,,,,,,,,,,,
195,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.49,True,90703,287,4,VIT,4,18.1,14.41,Matheus Martins Fogaça de Paulo,7,matheuzinho,10.5,3,Matheuzinho,Matheuzinho,,,5.0,1.0,,7.0,,4.0,2.0,,,,,,,,,,,,
196,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.52,True,90768,283,3,CRU,4,7.9,8.9,Fabrício Bruno Soares de Faria,7,fabricio-bruno,3.55,4,F. Bruno,Fabrício Bruno,,2.0,7.0,5.0,,2.0,,1.0,,1.0,,,,,,,,,,,
197,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,False,90917,287,5,VIT,4,0.0,4.02,Carlos Eduardo Ferreira de Souza,6,carlos-eduardo,1.5,1,C. Eduardo,Carlos Eduardo,,,1.0,,,,,,,,,,,,,,,,,,
198,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,-0.33,True,90943,287,3,VIT,4,0.5,2.97,José Marcos Alves Luis,7,ze-marcos,0.85,4,Z. Marcos,Zé Marcos,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,
199,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.12,True,91101,265,1,BAH,4,7.3,5.47,Ronaldo de Oliveira Strada,6,ronaldo,3.68,4,Ronaldo,Ronaldo,,,,,,2.0,,,,,9.0,4.0,,1.0,,,,1.0,,,
200,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,91130,354,5,CEA,4,0.0,5.88,Fernando José Marques Maciel,5,fernandinho,4.3,2,Fernandinho,Fernandinho,,,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
201,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,91203,354,3,CEA,4,0.0,2.9,Éder Ferreira Graminho,6,eder,0.8,1,Éder,Éder,,,,,1.0,,,,,,,,,,,,,,,,
202,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.79,True,91473,262,4,FLA,4,8.7,8.11,Erick Antonio Pulgar Farfán,7,erick-pulgar,3.92,4,E. Pulgar,Erick Pulgar,,2.0,5.0,9.0,,5.0,,2.0,1.0,,,,,,,,,,,,
203,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,False,91509,286,3,JUV,4,0.0,4.0,Rodrigo Eduardo da Silva,5,rodrigo-sam,0.0,0,R. Sam,Rodrigo Sam,,,,,,,,,,,,,,,,,,,,,
204,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,-1.11,True,91573,276,3,SAO,4,-0.1,7.88,Robert Abel Arboleda Escobar,6,arboleda,4.0,3,Arboleda,Arboleda,,1.0,2.0,3.0,,2.0,1.0,,,2.0,,,,,,,,,,,
205,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,-1.51,True,91607,282,5,CAM,4,1.9,12.18,Ronielson da Silva Barbosa,7,rony,6.72,4,Rony,Rony,,,5.0,6.0,4.0,4.0,4.0,7.0,1.0,,,,,,,,,,,,
206,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,False,91627,286,4,JUV,4,0.0,3.0,Carlos Eduardo de Souza Vieira,6,dudu-vieira,0.0,0,D. Vieira,Dudu Vieira,,,,,,,,,,,,,,,,,,,,,
207,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,False,91639,292,2,SPT,4,0.0,7.06,Igor Aquino da Silva,5,igor-carius,6.4,2,I. Cariús,Igor Cariús,,,4.0,2.0,,5.0,1.0,,,1.0,,,,,,,,,,,
208,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,False,91706,284,2,GRE,4,0.0,5.84,Marlon Rodrigues Xavier,6,marlon,0.0,1,Marlon,Marlon,,,,,,,,,,,,,,,,,,,,,
209,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,False,91772,265,3,BAH,4,0.0,4.18,David de Duarte Macedo,2,david-duarte,2.05,2,D. Duarte,David Duarte,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,
210,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.29,True,91808,292,1,SPT,4,8.1,6.63,Caíque França Godoy,7,caique-franca,4.63,4,C. França,Caíque França,,,,,,,,,,1.0,15.0,6.0,,,,,,,,,
211,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2.75,True,91866,277,3,SAN,4,14.7,8.14,José Ivaldo Almeida Silva,7,ze-ivaldo,5.75,4,Z. Ivaldo,Zé Ivaldo,,2.0,7.0,6.0,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,
212,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,-0.99,True,91908,284,5,GRE,4,0.9,4.89,Cristian David Pavón,7,pavon,1.73,4,Pavón,Pavón,,1.0,2.0,2.0,2.0,3.0,,2.0,,,,,,,,,,,,,
213,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,False,91970,284,6,GRE,4,0.0,7.0,James Francisco Freitas Iahnke,7,james-freitas,0.0,0,J. Freitas,James Freitas,,,,,,,,,,,,,,,,,,,,,
214,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,-0.66,True,92085,286,5,JUV,4,1.5,4.07,Giovanny Bariani Marques,7,giovanny,3.5,3,Giovanny,Giovanny,,,1.0,1.0,3.0,4.0,1.0,,,,,,1.0,,,,,,,,
215,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,-0.24,True,92087,282,3,CAM,4,2.3,6.66,Lyanco Evangelista Silveira Neves Vojnovic,7,lyanco,3.13,3,Lyanco,Lyanco,,,5.0,7.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,1.0,
216,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,False,92182,285,3,INT,4,0.0,3.63,José Carlos Ferreira Júnior,6,juninho,-1.3,1,Juninho,Juninho,,1.0,,1.0,,,,,,,,,,,,,,,,,
217,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,False,92237,284,3,GRE,4,0.0,4.75,Rodrigo Ely,5,rodrigo-ely,0.6,2,R. Ely,Rodrigo Ely,,,1.0,1.0,,,,,,,,,,,,,,,,,
218,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,False,92440,264,3,COR,4,0.0,5.25,André Ramalho Silva,2,andre-ramalho,1.7,3,A. Ramalho,André Ramalho,,1.0,1.0,3.0,,1.0,,,,1.0,,,,,,,,,,,
219,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,False,92696,287,5,VIT,4,0.0,4.0,Renato Kayzer de Souza,6,renato-kayzer,0.0,0,R. Kayzer,Renato Kayzer,,,,,,,,,,,,,,,,,,,,,
220,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.37,True,92708,356,5,FOR,4,4.7,5.8,Deyverson Brum Silva Acosta,6,deyverson,2.5,4,Deyverson,Deyverson,,1.0,2.0,5.0,2.0,5.0,,2.0,,,,,,,,,1.0,,,,
221,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,False,92811,275,5,PAL,4,0.0,6.0,Bruno Rafael Rodrigues do Nascimento,6,bruno-rodrigues,0.0,0,B. Rodrigues,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,
222,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,-1.91,True,92854,285,5,INT,4,-0.3,11.81,Rafael Santos Borré Maury,6,borre,2.25,4,Borré,Borré,,,,2.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,
223,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,-0.61,True,92981,285,4,INT,4,-0.3,3.73,Ronaldo da Silva Souza Guerrero,6,ronaldo,1.5,4,Ronaldo,Ronaldo,,,4.0,4.0,,,,1.0,,,,,,,,,,,,,
224,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,93236,354,2,CEA,4,0.0,3.71,Rafael António Figueiredo Ramos,6,rafael-ramos,1.35,2,R. Ramos,Rafael Ramos,,,2.0,1.0,,,,,,,,,,,,,,,,,
225,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,False,93372,277,3,SAN,4,0.0,5.0,João Othávio Basso,6,joao-basso,0.0,0,J. Basso,João Basso,,,,,,,,,,,,,,,,,,,,,
226,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,-0.63,True,93478,283,5,CRU,4,1.9,6.33,Wanderson Maciel Sousa Campos,7,wanderson,2.57,4,Wanderson,Wanderson,,1.0,3.0,4.0,3.0,3.0,1.0,1.0,,,,,,,,,1.0,,,,
227,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,93637,354,2,CEA,4,0.0,4.0,Bruno Nunes de Barros,6,bruno-tubarao,0.0,0,B. Tubarão,Bruno Tubarão,,,,,,,,,,,,,,,,,,,,,
228,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,False,93716,267,2,VAS,4,0.0,13.0,Paulo Henrique de Oliveira Alves,7,paulo-henrique,13.7,2,P. Henrique,Paulo Henrique,,,18.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
229,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,-0.57,True,93790,263,4,BOT,4,1.2,5.51,Marlon Rodrigues Freitas,7,marlon-freitas,0.15,4,M. Freitas,Marlon Freitas,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,
230,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,False,93834,354,1,CEA,4,0.0,3.0,Keiller da Silva Nunes,6,keiller,0.0,0,Keiller,Keiller,,,,,,,,,,,,,,,,,,,,,
231,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,False,93879,286,1,JUV,4,0.0,5.54,Marcos Venicius Santos Miranda - Vinícius,6,marcao,7.35,2,Marcão,Marcão,,,,,,,,,,1.0,9.0,2.0,,,,,,,,,
232,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.92,True,93882,280,1,RBB,4,14.1,8.64,Cleiton Schwengber,7,cleiton,6.45,4,Cleiton,Cleiton,,1.0,,,,,,,,2.0,16.0,4.0,,,,,,,,,
233,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,False,93988,356,5,FOR,4,0.0,6.0,Breno Henrique Vasconcelos Lopes,5,breno-lopes,0.0,0,B. Lopes,Breno Lopes,,,,,,,,,,,,,,,,,,,,,
