atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Gilberto,Gilberto,80313,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,4.1,Gilberto Moraes Júnior,0.0,2,7.31,7,gilberto,6,0.0,1.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,
Wendell,Wendell,80570,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,7.2,Wendell Nascimento Borges,0.0,2,9.79,7,wendell,6,0.0,,,,,,4.0,8.0,,1.0,,,,,,,,,,2.0,
André Luis,A. Luis,81005,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,0.75,André Luis Silva de Aguiar,0.0,5,4.54,7,andre-luis,2,-0.56,,,,,,,,,,3.0,,,,,,,,,,
Jair,Jair,81091,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Jair Rodrigues Júnior,0.0,4,6.0,7,jair,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Mugni,L. Mugni,81121,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas Andrés Mugni,0.0,4,7.0,7,lucas-mugni,6,0.0,,,,,,,,,,,,,,,,,,,,
Mayke,Mayke,81150,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,Mayke Rocha de Oliveira,0.0,2,4.67,7,mayke,6,0.0,,,,,,,1.0,,,3.0,,,,,,,,,,
Lingard,Lingard,81720,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Jesse Ellis Lingard,0.0,5,6.0,7,lingard,6,0.0,,,,,,,,,,,,,,,,,,,,
Alisson,Alisson,81845,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,0.5,Alisson Euler de Freitas Castro,0.0,4,5.53,7,alisson,6,0.0,,,,,,,,,,1.0,,,,,,,,,,
Willian Oliveira,W. Oliveira,81952,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,6,2.58,Willian Osmar de Oliveira Silva,1.2,4,5.36,7,willian-oliveira,6,-0.29,,,,,,10.0,7.0,,2.0,2.0,,,,,,,,,,
Chico Kim,C. Kim,82407,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Francisco Hyun-Sol Kim,0.0,4,4.0,7,chico-kim,6,0.0,,,,,,,,,,,,,,,,,,,,
Zé Rafael,Z. Rafael,82455,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,6.97,José Rafael Vivian,0.0,4,9.52,7,ze-rafael,5,0.0,1.0,1.0,,,,4.0,5.0,,3.0,4.0,,1.0,,,,,,,,
Otávio,Otávio,82463,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3,0.97,Otávio Henrique Passos Santos,-0.3,4,3.56,7,otavio,2,-0.53,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
Luiz Araújo,L. Araújo,82627,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,5.77,Luiz de Araújo Guimarães Neto,17.6,5,11.57,7,luiz-araujo,7,3.73,1.0,,,,,2.0,2.0,,,4.0,,1.0,,,1.0,,,,,
Tinga,Tinga,82628,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,3.17,Guilherme de Jesus da Silva,0.0,2,5.55,7,tinga,6,0.0,,,,,,8.0,1.0,,,2.0,,,,,,,,,,
Marcelo Rangel,M. Rangel,82730,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,7,2.27,Marcelo Rangel da Rosa,-3.0,1,3.87,7,marcelo-rangel,7,-0.98,,,,23.0,,,,,,,,,,14.0,,,,,,
Lucas Ramon,L. Ramon,82775,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,3,8.9,Lucas Ramon Batista Silva,0.0,2,11.42,7,lucas-ramon,7,0.0,1.0,,,,,5.0,1.0,1.0,1.0,5.0,,,,,,,,,2.0,
Rafael Thyere,R. Thyere,83048,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Rafael Thyere de Albuquerque Marques,0.0,3,4.0,7,rafael-thyere,6,0.0,,,,,,,,,,,,,,,,,,,,
Ygor Vinhas,Y. Vinhas,83074,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ygor Vinhas Oliveira Lima,0.0,1,3.0,7,ygor-vinhas,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel,Gabriel,83257,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,4.3,Gabriel Barbosa Almeida,1.4,5,9.14,7,gabriel,7,-1.22,,,,,,1.0,,,3.0,3.0,,1.0,,,5.0,,,,,
Yuri Lara,Y. Lara,83263,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,2.2,Yuri Lima Lara,0.0,4,4.65,7,yuri-lara,6,0.0,,,1.0,,,5.0,2.0,1.0,,3.0,,,,,,,,,,
Patrick,Patrick,83433,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,5,1.5,Patrick Bezerra do Nascimento,0.5,4,3.78,7,patrick,6,-0.67,,,,,,3.0,1.0,,1.0,5.0,,,,,,,,,,
Léo Pereira,L. Pereira,83528,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,5,5.14,Leonardo Pereira,3.6,3,10.34,7,leo-pereira,3,-1.94,,2.0,,,,3.0,10.0,1.0,,4.0,,1.0,,,,,,,3.0,
Neris,Neris,83786,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,1.5,Hueglo dos Santos Neris,0.0,3,3.08,7,neris,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Tiquinho Soares,T. Soares,84042,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,2.15,Francisco das Chagas Soares dos Santos Meireles,3.1,5,6.98,7,tiquinho-soares,2,0.19,,,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,
Georgemy,Georgemy,84268,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Georgemy Gonçalves,0.0,1,3.0,7,georgemy,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Melo,B. Melo,84339,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,6,4.58,Bruno Ferreira Melo,6.5,2,6.31,7,bruno-melo,7,0.28,1.0,1.0,,,,5.0,2.0,,1.0,2.0,,,,,2.0,,,,3.0,
Fernando Sobral,F. Sobral,84428,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,1.5,Fernando Pereira do Nascimento,0.0,4,4.56,7,fernando-sobral,6,0.0,,,,,,2.0,,,,,,,,,,,,,,
Lucas Romero,L. Romero,84558,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,3.85,Lucas Daniel Romero,0.0,4,8.39,7,lucas-romero,5,0.0,2.0,1.0,,,,2.0,1.0,1.0,,5.0,,,,,,,,,,
Josué,Josué,84626,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,6,2.85,Josué Filipe Soares Pesqueira,0.5,4,4.94,7,josue,7,-0.26,2.0,1.0,1.0,,,4.0,5.0,1.0,3.0,6.0,,,,,,,,,,
Lucas Evangelista,L. Evangelista,84674,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,5,1.5,Lucas Evangelista Santana de Oliveira,1.5,4,5.39,7,lucas-evangelista,6,-0.37,1.0,,,,,1.0,,,,2.0,,,,,,,,,,
Panagiotis,Panagiotis,84708,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Panagiotis Tachtsidis,0.0,4,3.0,7,panagiotis,6,0.0,,,,,,,,,,,,,,,,,,,,
Jorginho,Jorginho,84735,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,1.15,Jorge Luiz Frello Filho,0.0,4,9.35,7,jorginho,7,-1.58,,1.0,1.0,,,6.0,3.0,,,1.0,,,,,,,,,,
Varela,Varela,84816,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,5,5.42,Guillermo Varela Olivera,5.8,2,8.64,7,varela,7,-0.3,1.0,1.0,,,,4.0,2.0,,1.0,2.0,,,,,1.0,,,1.0,3.0,
Luan Peres,L. Peres,84847,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,5,0.42,Luan Peres Petroni,0.0,3,3.1,7,luan-peres,6,0.0,,,1.0,,,3.0,8.0,,,6.0,,,,,,,,,,
Memphis Depay,M. Depay,85048,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,5,2.64,Memphis Depay,0.0,5,11.38,7,memphis-depay,7,0.0,,,,,,1.0,3.0,1.0,2.0,4.0,,1.0,,,2.0,,,,,
Cantillo,Cantillo,85315,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Víctor Danilo Cantillo Jiménez,0.0,4,5.0,7,cantillo,6,0.0,,,,,,,,,,,,,,,,,,,,
Danielzinho,Danielzinho,85403,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,6,4.4,Daniel de Oliveira Sertanejo,1.7,4,7.89,7,danielzinho,7,-0.61,1.0,,,,,4.0,5.0,,3.0,11.0,,1.0,,,,,,1.0,,
João Paulo,J. Paulo,85425,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,João Paulo Silva Martins,0.0,1,6.0,7,joao-paulo,6,0.0,,,,,,,,,,,,,,,,,,,,
Léo,Léo,85626,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,4.7,Leonardo Pinheiro da Conceição,0.0,3,5.74,7,leo,6,0.0,,,,,,,1.0,,,,,,,,,,,,1.0,
Bolasie,Bolasie,86292,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,5,0.96,Yannick Bolasie,-0.3,5,3.82,7,bolasie,7,-0.63,,1.0,,,,1.0,6.0,,2.0,7.0,,,,,,,,1.0,,
Victor Luis,V. Luis,86410,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,0.75,Victor Luis Chuab Zamblauskas,0.2,2,3.73,7,victor-luis,2,-0.39,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
Keno,Keno,86485,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,-0.3,Marcos da Silva França,0.0,5,4.22,7,keno,6,0.0,,,,,,,2.0,,,,,,,,,,,,,
Tchê Tchê,T. Tchê,86686,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,4,0.4,Danilo das Neves Pinheiro,0.4,4,3.92,7,tche-tche,7,-0.53,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,
Richard,Richard,86711,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Richard Cândido Coelho,0.0,4,4.0,7,richard,6,0.0,,,,,,,,,,,,,,,,,,,,
Everton,Everton,86757,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,2.0,Everton Sousa Soares,-0.6,5,6.9,7,everton,6,-1.0,,,,,,2.0,4.0,1.0,5.0,2.0,,,,,,,,,,
José Welison,J. Welison,86859,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,5,-0.44,José Welison da Silva - Zé,-1.6,4,1.63,7,jose-welison,6,-0.69,,2.0,,,,,6.0,,2.0,,,,,,,,,,,
Léo Jardim,L. Jardim,87008,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,7,1.33,Leonardo César Jardim,1.9,1,6.14,7,leo-jardim,7,-0.15,,,,16.0,,,,,,1.0,,,,12.0,,,,,,
Pedro Henrique,P. Henrique,87225,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,6,3.17,Pedro Henrique Ribeiro Gonçalves,2.8,3,6.6,7,pedro-henrique,6,-0.21,,2.0,,,,5.0,2.0,,2.0,5.0,,,,,,,,,2.0,
Guilherme Arana,G. Arana,87228,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,4,4.4,Guilherme Antonio Arana Lopes,0.0,2,9.64,7,guilherme-arana,6,0.0,,1.0,,,,3.0,3.0,1.0,1.0,,,1.0,,,,,,,1.0,
Soteldo,Soteldo,87258,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3,1.17,Yeferson Julio Soteldo Martínez,0.0,5,5.12,7,soteldo,6,0.0,,,,,,,,1.0,1.0,3.0,,,,,,,,,,
Kannemann,Kannemann,87342,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Walter Kannemann,0.0,3,5.0,7,kannemann,6,0.0,,,,,,,,,,,,,,,,,,,,
Thaciano,Thaciano,87470,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,3.28,Thaciano Mickael da Silva,0.0,4,7.11,7,thaciano,6,-0.62,,,,,,1.0,1.0,,2.0,5.0,,1.0,,,2.0,,,,,
Vitor Bueno,V. Bueno,87552,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,6,3.3,Vitor Frezarin Bueno,2.0,4,6.91,7,vitor-bueno,7,-0.1,,,,,,2.0,5.0,3.0,4.0,7.0,,1.0,,,,,,,,
Neto Moura,N. Moura,87742,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4,1.28,Antônio Francisco Moura Neto,5.8,4,4.27,7,neto-moura,7,1.17,,2.0,,,,3.0,5.0,1.0,3.0,1.0,,,,,,,,,,
Arrascaeta,Arrascaeta,87863,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,6.63,Giorgian Daniel de Arrascaeta Benedetti,8.0,4,18.51,7,arrascaeta,7,-0.54,1.0,,,,,3.0,4.0,1.0,5.0,4.0,1.0,1.0,,,,,,,,
Balbuena,Balbuena,87887,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,3.6,Fabián Cornelio Balbuena González,8.5,3,7.5,7,balbuena,7,1.51,,,,,,6.0,,,,1.0,,,,,1.0,,,,1.0,
Gustavo Scarpa,G. Scarpa,87999,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,6,1.95,Gustavo Henrique Furtado Scarpa,0.0,4,6.28,7,gustavo-scarpa,6,0.0,1.0,,,,,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,
Luís Castro,L. Castro,88037,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,5.21,Luís Manuel Ribeiro de Castro,7.61,6,10.24,7,luis-castro,7,0.98,,,,,,,,,,,,,,,,,,,,3.0
Ivan,Ivan,88136,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Ivan Quaresma da Silva,0.0,1,4.0,7,ivan,6,0.0,,,,,,,,,,,,,,,,,,,,
Neto Pessoa,N. Pessoa,88293,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,2.8,Altemir Cordeiro Pessôa Neto,0.0,5,3.74,7,neto-pessoa,6,0.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
Junior Alonso,J. Alonso,88312,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,5,3.64,Júnior Osmar Ignacio Alonso Mujica,6.5,3,6.75,7,junior-alonso,7,0.74,,,,,,7.0,2.0,,1.0,5.0,,,,,,,,,1.0,
Ayrton Lucas,A. Lucas,88393,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,6.05,Ayrton Lucas Dantas de Medeiros,6.2,2,10.25,7,ayrton-lucas,6,0.74,,,,,,2.0,3.0,,,,,,,,,,,,2.0,
Walace,Walace,88479,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Walace Souza Silva,0.0,4,4.0,7,walace,6,0.0,,,,,,,,,,,,,,,,,,,,
Leonardo Jardim,L. Jardim,88963,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,10.07,José Leonardo Nunes Alves Sousa Jardim,9.36,6,15.25,7,leonardo-jardim,7,0.49,,,,,,,,,,,,,,,,,,,,3.0
Gerson,Gerson,89256,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,6,2.32,Gerson Santos da Silva,0.0,4,8.11,7,gerson,7,0.0,,2.0,,,,7.0,6.0,2.0,,10.0,,,,,2.0,,,,,
João Pedro,J. Pedro,89273,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.6,João Pedro Maturano dos Santos,0.0,2,3.33,7,joao-pedro,6,0.0,,,,,,2.0,5.0,,,2.0,,,,,1.0,,,,,
Andreas Pereira,A. Pereira,89274,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,8.06,Andreas Hugo Hoelgebaum Pereira,12.8,4,16.17,7,andreas-pereira,7,2.12,7.0,1.0,,,,8.0,9.0,1.0,3.0,3.0,,1.0,,,,,,,,
William,William,89275,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,5,2.32,Willian de Asevedo Furtado,0.4,2,7.93,7,william,7,-1.44,,,1.0,,,9.0,8.0,1.0,1.0,3.0,,,,,,,,,,
Braithwaite,Braithwaite,89368,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Martin Christensen Braithwaite,0.0,5,13.0,7,braithwaite,6,0.0,,,,,,,,,,,,,,,,,,,,
Igor Rabello,I. Rabello,89493,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Igor Rabello da Costa,0.0,3,5.0,7,igor-rabello,6,0.0,,,,,,,,,,,,,,,,,,,,
Thiago Maia,T. Maia,89637,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,2,0.75,Thiago Maia Alencar,0.0,4,5.19,7,thiago-maia,6,-0.43,,,,,,1.0,,,,,,,,,,,,,,
Lucho Acosta,L. Acosta,89837,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,7,9.25,Luciano Federico Acosta,11.5,4,13.96,7,lucho-acosta,7,1.19,3.0,1.0,,,,11.0,8.0,3.0,5.0,10.0,,3.0,,,,,,,,
Calleri,Calleri,89840,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,7,7.27,Jonathan Calleri,3.6,5,12.93,7,calleri,7,-0.75,,1.0,,,,7.0,12.0,3.0,4.0,13.0,,4.0,,,3.0,,,,,
Dodi,Dodi,89883,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,4,0.02,Douglas Moreira Fagundes,0.0,4,3.26,7,dodi,6,0.0,,1.0,,,,1.0,3.0,,,1.0,,,,,,,,,,
Everton Galdino,E. Galdino,89918,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,0.57,Everton Galdino Moreira,0.0,5,2.84,7,everton-galdino,6,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,
Mendoza,Mendoza,90031,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,5,6.58,John Stiven Mendoza Valencia,10.0,5,9.69,7,mendoza,7,0.78,,,,,,4.0,3.0,1.0,2.0,2.0,,3.0,,,,,,,,
Bruno Pacheco,B. Pacheco,90061,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Bruno de Jesus Pacheco,0.0,2,6.0,7,bruno-pacheco,6,0.0,,,,,,,,,,,,,,,,,,,,
Bruno Henrique,B. Henrique,90285,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,1.55,Bruno Henrique Pinto,0.0,5,7.29,7,bruno-henrique,6,0.0,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,
Pedro Rocha,P. Rocha,90302,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,7,4.9,Pedro Rocha Neves,6.3,5,8.04,7,pedro-rocha,7,0.0,,1.0,,,,3.0,12.0,4.0,11.0,11.0,,2.0,,,7.0,,,,,
David,David,90309,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,5,1.5,David Corrêa da Fonseca,0.7,5,3.9,7,david,7,-0.27,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,2.0,,,,,
Matheus Pereira,M. Pereira,90370,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,3,1.4,Matheus Pereira da Silva,1.0,4,4.87,7,matheus-pereira,6,-0.34,,,,,,2.0,3.0,,2.0,1.0,,,,,,,,,,
Arthur Melo,A. Melo,90532,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,3,5.2,Arthur Henrique Ramos de Oliveira Melo,0.0,4,9.87,7,arthur-melo,5,0.0,,,,,,8.0,3.0,,,9.0,,,,,,,,,,
