atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Plata,Plata,109096,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,11,6.25,Gonzalo Jordy Plata Jiménez,-1.3,5,9.94,22,plata,7,-1.02,1.0,2.0,,,,17.0,7.0,10.0,3.0,12.0,2.0,2.0,,,,,,,,
Jovane Cabral,J. Cabral,109097,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,4.35,Jovane Eduardo Borges Cabral,2.9,5,8.34,22,jovane-cabral,6,-0.32,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
Matheus Nascimento,M. Nascimento,109114,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Matheus Nascimento de Paula,0.0,5,4.0,22,matheus-nascimento,6,0.0,,,,,,,,,,,,,,,,,,,,
Tiago Cóser,T. Cóser,109127,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,19,2.66,Tiago Cóser,8.2,3,4.39,22,tiago-coser,7,1.06,,1.0,1.0,,,7.0,20.0,,2.0,5.0,,2.0,,,,,,,6.0,
Rafael Carvalheira,R. Carvalheira,109336,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,14,2.72,Rafael dos Santos Carvalheira Natividade,0.0,4,5.7,22,rafael-carvalheira,5,0.0,,2.0,,,,15.0,19.0,2.0,5.0,4.0,,2.0,,,1.0,1.0,,,,
Erick Pulga,E. Pulga,109401,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,20,3.65,Erick da Costa Farias,0.0,5,7.23,22,erick-pulga,7,0.0,1.0,3.0,,,,21.0,20.0,9.0,4.0,41.0,1.0,1.0,,,12.0,1.0,,2.0,,
Calebe,Calebe,109461,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,0.5,Calebe Gonçalves Ferreira da Silva,0.0,4,5.63,22,calebe,6,0.0,,,,,,,,,,1.0,,,,,,,,,,
Martinelli,Martinelli,109573,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,1.76,Matheus Martinelli Lima,0.0,4,5.27,22,martinelli,7,0.0,1.0,3.0,,,,9.0,20.0,4.0,8.0,8.0,,,,,,,,,,
Monsalve,Monsalve,109966,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,0.64,Miguel Ángel Monsalve Gonzáles - González,0.0,4,3.12,22,monsalve,6,0.0,,1.0,,,,1.0,7.0,,2.0,9.0,,,,,,,,,,
Medina,Medina,109987,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,12,3.83,Cristian Nicolás Medina,3.3,4,7.05,22,medina,7,0.13,,3.0,1.0,,,21.0,15.0,1.0,6.0,20.0,,1.0,,,,,,1.0,,
Spinelli,Spinelli,110144,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,14,3.12,Claudio Paul Spinelli,0.0,5,5.61,22,spinelli,6,-0.92,,,,,,8.0,14.0,8.0,13.0,10.0,1.0,1.0,,,,,,,,
Bernabei,Bernabei,110426,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,19,6.28,Alexandro Ezequiel Bernabei,11.4,2,10.84,22,bernabei,7,1.07,1.0,5.0,1.0,,,23.0,41.0,11.0,23.0,21.0,1.0,4.0,,,7.0,1.0,,,5.0,
Abel Ferreira,A. Ferreira,110506,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,22,6.62,Abel Fernando Moreira Ferreira,6.31,6,12.08,22,abel-ferreira,7,-0.44,,,,,,,,,,,,,,,,,,,,14.0
Aguirre,Aguirre,110510,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,15,3.62,Braian Nahuel Aguirre,4.9,2,5.86,22,aguirre,6,0.3,1.0,2.0,,,,16.0,11.0,3.0,4.0,2.0,,1.0,,,1.0,,,,3.0,
Marino Hinestroza,M. Hinestroza,110598,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,9,1.83,Marino Hinestroza Angulo,1.0,5,5.63,22,marino-hinestroza,6,-0.13,,,,,,5.0,5.0,,3.0,10.0,1.0,,,,,,,,,
Vinícius Balieiro,V. Balieiro,110605,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,5,1.84,Vinícius Balieiro Lourenço de Carvalho,0.0,4,3.62,22,vinicius-balieiro,6,0.0,,,,,,5.0,1.0,,,4.0,,,,,,,,,,
Gustavo,Gustavo,110633,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,0.9,Gustavo Silva de Oliveira,0.0,4,3.3,22,gustavo,6,0.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,
Esquivel,Esquivel,110668,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,14,4.88,Lucas Ángel Esquivel,0.0,2,7.9,22,esquivel,5,0.0,3.0,1.0,1.0,,,19.0,27.0,1.0,6.0,12.0,,,,,,,,,5.0,
Mycael,Mycael,110698,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,7.6,Mycael Pontes Moreira,7.6,1,7.46,22,mycael,6,2.86,,1.0,,2.0,,,,,,,,,,,,,,,1.0,
Pedro Rangel,P. Rangel,110708,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,17,4.67,Pedro Felipe de Faria Rangel,0.0,1,7.48,22,pedro-rangel,5,0.0,,1.0,,53.0,,1.0,,,,4.0,,,,22.0,,,,,6.0,
Andrés Hurtado,A. Hurtado,110715,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,14,3.51,José Andrés Hurtado Cheme,1.5,2,5.43,22,andres-hurtado,7,-0.71,,2.0,,,,11.0,9.0,1.0,7.0,5.0,,1.0,,,,,,,4.0,
Gustavo Marques,G. Marques,110750,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,17,4.31,Gustavo Marques Alves dos Santos,0.0,3,7.36,22,gustavo-marques,6,0.0,,3.0,,,,20.0,12.0,4.0,6.0,11.0,,,,,1.0,,,,7.0,
John Kennedy,J. Kennedy,110759,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,17,7.3,John Kennedy Batista de Souza,0.0,5,10.92,22,john-kennedy,5,0.0,1.0,,,,,13.0,19.0,16.0,9.0,8.0,1.0,9.0,,,2.0,,,,,
Alix Vinicius,A. Vinicius,111246,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,17,3.0,Alix Vinicius de Souza Sampaio,0.8,3,5.15,22,alix-vinicius,7,-0.87,,4.0,1.0,,,15.0,29.0,2.0,4.0,7.0,,,,,,,,,7.0,
Mancha,Mancha,111279,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Gianluca Piola Minozzo,0.0,2,3.0,22,mancha,6,0.0,,,,,,,,,,,,,,,,,,,,
Gustavo Martins,G. Martins,111309,GRE,284,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,13,2.76,Gustavo Martins de Souza Santos,-1.3,3,5.5,22,gustavo-martins,7,-0.63,2.0,3.0,,,,10.0,14.0,1.0,5.0,4.0,,,1.0,,1.0,1.0,,,3.0,
Victor Gabriel,V. Gabriel,111466,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,16,2.16,Victor Gabriel da Conceição Ribeiro,0.0,3,3.51,22,victor-gabriel,3,0.0,,6.0,1.0,,,20.0,22.0,,2.0,9.0,,,,,,1.0,,,3.0,
Adson,Adson,111682,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,10,3.69,Adson Ferreira Soares,5.3,4,6.63,22,adson,6,0.27,,,,,,15.0,4.0,5.0,7.0,8.0,,,,,,,,,,
Anthoni,Anthoni,111683,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,9,2.55,Anthoni Spier Souza,0.0,1,3.91,22,anthoni,6,0.0,,,,25.0,,,,,,1.0,,,,15.0,,,,,1.0,
Matheus Cunha,M. Cunha,111690,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,11,3.55,Matheus Cunha Queiroz,7.1,1,5.02,22,matheus-cunha,7,0.75,1.0,2.0,,17.0,,,,,,2.0,,,,12.0,,,,,5.0,
Fabinho,Fabinho,111760,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,-0.08,Fábio Silva de Freitas,0.0,4,2.04,22,fabinho,6,0.0,,,1.0,,,2.0,8.0,,,4.0,,,,,,,,,,
Kayky,Kayky,111829,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,6,1.27,Kayky da Silva Chagas,0.0,5,3.63,22,kayky,5,0.0,,,,,,2.0,,3.0,,2.0,,,,,,,,,,
Matheus Martins,M. Martins,111831,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,16,4.46,Matheus Martins Silva dos Santos,1.9,5,7.01,22,matheus-martins,6,-0.07,,1.0,,,,10.0,10.0,10.0,6.0,17.0,1.0,4.0,,,,,,,,
Jefté,Jefté,111832,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,2.47,Jefté Vital da Silva Dias,0.0,2,4.16,22,jefte,5,0.0,1.0,1.0,,,,3.0,5.0,,,1.0,,,,,2.0,,,,2.0,
Mateus Silva,M. Silva,111879,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,4.85,Mateus da Silva Duarte,0.0,2,4.95,22,mateus-silva,6,0.0,,,,,,2.0,2.0,,1.0,3.0,,,,,,,,,1.0,
Felipinho,Felipinho,112017,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,8,2.99,Antonio Feliphe Costa Silva,1.7,4,4.79,22,felipinho,6,-0.78,,2.0,,,,16.0,8.0,,1.0,1.0,1.0,,,,,,,,,
Vini Paulista,V. Paulista,112576,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,21,2.32,Vinicius Romualdo dos Santos,2.4,4,3.88,22,vini-paulista,2,0.2,,3.0,,,,28.0,11.0,1.0,5.0,10.0,1.0,,,,1.0,,,,,
Gabriel Grando,G. Grando,112616,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.3,Gabriel Hamester Grando,0.0,1,3.77,22,gabriel-grando,6,0.0,,,,1.0,,,,,,,,,,1.0,,,,,,
Ramón Sosa,R. Sosa,112863,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,18,3.38,Ramón Sosa Acosta,-0.4,5,5.69,22,ramon-sosa,6,-1.37,2.0,3.0,,,,4.0,17.0,3.0,7.0,19.0,1.0,4.0,,,9.0,,,,,
Lucas Barbosa,L. Barbosa,112886,RBB,280,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,18,6.28,Lucas Henrique Barbosa,2.8,5,9.53,22,lucas-barbosa,7,-0.28,2.0,5.0,,,,25.0,36.0,13.0,23.0,32.0,,4.0,,,7.0,,,,,
Catarozzi,Catarozzi,112939,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,0.9,Franco Catarozzi Parafita,0.0,4,5.41,22,catarozzi,6,0.0,,,,,,1.0,2.0,,,,,,,,,,,,,
Peralta,Peralta,112985,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Fabrizio José Peralta Ramírez,0.0,4,4.0,22,peralta,5,0.0,,,,,,,,,,,,,,,,,,,,
Freytes,Freytes,113034,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,17,2.63,Juan Pablo Freytes,0.0,3,5.23,22,freytes,5,0.0,,3.0,,,,15.0,15.0,,6.0,10.0,,,,,,,,,4.0,
Flaco López,F. López,113103,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,19,6.17,José Manuel Alberto López,0.5,5,12.92,22,flaco-lopez,7,-0.48,2.0,2.0,,,,20.0,30.0,8.0,16.0,39.0,,6.0,,,14.0,,,,,
Benavídez,Benavídez,113113,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,16,4.77,Gastón Américo Benavídez,7.4,2,7.76,22,benavidez,7,0.37,4.0,5.0,,,,11.0,15.0,2.0,4.0,18.0,,,,,2.0,,,,7.0,
Picco,Picco,113125,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,19,3.63,Leonel Marcelo Picco,1.2,4,6.34,22,picco,7,-1.91,,2.0,,,,36.0,22.0,1.0,6.0,3.0,,2.0,,,,,,,,
Nathan Mendes,N. Mendes,113157,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,12,5.02,Nathan Gabriel de Souza Mendes,0.0,2,7.52,22,nathan-mendes,5,0.0,1.0,3.0,,,,21.0,14.0,,1.0,10.0,,,,,,,,,5.0,
Marquinhos,Marquinhos,113158,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,0.45,Marcus Vinícius Oliveira Alencar,0.0,5,3.54,22,marquinhos,6,0.0,,,,,,,2.0,,,3.0,,,,,,,,,,
Pablo Maia,P. Maia,113359,SAO,276,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,13,1.48,Pablo Gonçalves Maia Fortunato,2.7,4,4.35,22,pablo-maia,7,0.16,,1.0,,,,10.0,19.0,1.0,6.0,10.0,,,,,,,,,,
Cristian Olivera,C. Olivera,113397,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,16,4.1,Cristian Gonzalo Olivera Ibarra - Kike,0.0,5,7.16,22,cristian-olivera,6,0.0,1.0,1.0,,,,12.0,12.0,12.0,6.0,35.0,1.0,1.0,,,6.0,,,,,
Bruninho,Bruninho,113558,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Bruno Gonçalves de Jesus,0.0,4,4.0,22,bruninho,6,0.0,,,,,,,,,,,,,,,,,,,,
Diógenes,Diógenes,113690,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,5.55,Diógenes Vinícius da Silva,0.0,1,5.0,22,diogenes,6,0.0,,1.0,,7.0,,,,,,,,,,2.0,,,,,1.0,
Minda,Minda,114040,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,11,4.36,Alan Steve Minda García,5.8,5,8.13,22,minda,6,0.0,2.0,,,,,5.0,2.0,2.0,4.0,5.0,2.0,2.0,,,1.0,,,1.0,,
Alejo Véliz,A. Véliz,114208,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,0.67,Alejo Véliz,-0.3,5,4.01,22,alejo-veliz,7,-0.72,,,,,,,6.0,,4.0,2.0,,,,,4.0,,,,,
Colidio,Colidio,114323,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Facundo Colidio,0.0,5,7.0,22,colidio,6,0.0,,,,,,,,,,,,,,,,,,,,
Sinisterra,Sinisterra,114405,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,8,3.27,Luis Fernando Sinisterra Lucumí,0.0,5,5.85,22,sinisterra,5,0.0,,,,,,8.0,8.0,2.0,7.0,1.0,,1.0,,,,,,,,
Danilo Pereira,D. Pereira,114801,BOT,263,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,1.2,Danilo Pereira da Silva,1.2,5,4.98,22,danilo-pereira,7,-0.02,,,,,,,,1.0,,,,,,,,,,,,
Vitor Roque,V. Roque,114802,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,10,5.87,Vitor Hugo Roque Ferreira,4.0,5,15.52,22,vitor-roque,6,0.1,,1.0,,,,9.0,8.0,4.0,7.0,21.0,1.0,3.0,,,3.0,,,1.0,,
Miguelito,Miguelito,115025,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8,4.88,Miguel Àngel Terceros,0.0,4,7.41,22,miguelito,6,0.0,2.0,1.0,,,,12.0,8.0,1.0,4.0,4.0,,1.0,,,,,,,,
Lucas Freitas,L. Freitas,115141,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,2.5,Lucas de Freitas Molarinho Chagas,0.0,3,4.77,22,lucas-freitas,6,0.0,,,,,,,,,,,,,,,,,,,1.0,
Kaique,Kaique,115247,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,Kaique Pereira Azarias,0.0,1,1.0,22,kaique,6,0.0,,,,,,,,,,,,,,,,,,,,
Renan Viana,R. Viana,115266,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Renan Rodrigues Fonseca Viana,0.0,5,2.0,22,renan-viana,6,0.0,,,,,,,,,,,,,,,,,,,,
Paulo Pezzolano,P. Pezzolano,115479,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,22,4.78,Paulo César Pezzolano Suárez,5.54,6,7.79,22,paulo-pezzolano,7,0.05,,,,,,,,,,,,,,,,,,,,5.0
Marcos Victor,M. Victor,115537,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,2.67,Marcos Victor Ferreira da Silva,0.0,3,4.18,22,marcos-victor,6,0.0,,,,,,2.0,,,,,,,,,,,,,1.0,
Gabriel Delfim,G. Delfim,115674,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Gabriel Delfim Ferreira,0.0,1,2.0,22,gabriel-delfim,6,0.0,,,,,,,,,,,,,,,,,,,,
Benassi,Benassi,115840,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,João Victor Silva Benassi,0.0,1,1.0,22,benassi,6,0.0,,,,,,,,,,,,,,,,,,,,
Evertton Araújo,E. Araújo,115914,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,16,1.32,Everton Gustavo Fernandes Araújo,2.3,4,3.03,22,evertton-araujo,6,0.19,1.0,3.0,1.0,,,9.0,18.0,,12.0,3.0,1.0,,,,,,,,,
Denilson,Denilson,115986,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,13,3.73,Denilson Alves Borges,0.9,4,5.08,22,denilson,7,-1.73,,1.0,,,,26.0,19.0,1.0,2.0,13.0,,1.0,,,,1.0,,,,
Victor Hugo,V. Hugo,116034,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,18,3.73,Victor Hugo Gomes Silva,0.7,4,6.45,22,victor-hugo,7,-1.21,1.0,1.0,,,,9.0,4.0,6.0,4.0,17.0,,4.0,,,,,,,,
Cuiabano,Cuiabano,116065,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,13,7.66,Luís Eduardo Soares da Silva,13.6,2,13.58,22,cuiabano,3,1.38,4.0,3.0,,,,35.0,14.0,7.0,7.0,15.0,,1.0,,,,,,,1.0,
Rubens,Rubens,116066,CHA,315,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,9,1.38,Rubens Tadeu Hartmann Ricoldi,-0.2,5,2.48,22,rubens,7,-0.29,,2.0,,,,3.0,7.0,1.0,1.0,4.0,,1.0,,,,,,,,
Thiago Beltrame,T. Beltrame,116067,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.7,Thiago Beltrame Stallbaum,0.0,1,2.08,22,thiago-beltrame,6,0.0,,,1.0,5.0,,,1.0,,,1.0,,,,3.0,,,,,,
Hércules,Hércules,116447,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,19,3.79,Hércules Pereira do Nascimento,0.5,4,6.82,22,hercules,7,-1.0,,2.0,,,,26.0,28.0,6.0,11.0,7.0,,3.0,,,1.0,,,,,
Jamerson,Jamerson,116461,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,9,3.54,Jamerson Santos de Jesus,2.3,2,5.79,22,jamerson,6,0.01,,1.0,,,,9.0,2.0,,3.0,5.0,,,,,,,,,3.0,
Andrés Gómez,A. Gómez,116706,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,17,7.66,Carlos Andrés Gómez Hinestroza,0.0,5,13.56,22,andres-gomez,7,0.0,2.0,6.0,,,,29.0,22.0,13.0,24.0,28.0,3.0,4.0,,,5.0,,,,,
Gabriel Knesowitsch,G. Knesowitsch,117061,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,-0.03,Gabriel Knesowitsch,0.0,3,2.25,22,gabriel-knesowitsch,7,-0.19,,1.0,,,,1.0,2.0,,,,,,,,,,,,,
Thiago Borbas,T. Borbas,117314,CAM,282,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,1,-0.3,Thiago Nicolás Borbas Silva,-0.3,5,3.5,22,thiago-borbas,6,-0.5,,,,,,,1.0,,,,,,,,,,,,,
Robert Renan,R. Renan,117330,VAS,267,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,20,2.66,Robert Renan Alves Barbosa,8.5,3,6.05,22,robert-renan,7,0.23,,1.0,,,,24.0,18.0,1.0,3.0,4.0,,1.0,,,,,,,2.0,
