atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Chico da Costa,C. Costa,90608,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,4.0,Francisco da Costa Aragão,7.1,5,6.31,6,chico-da-costa,6,1.52,1.0,,,,,1.0,3.0,2.0,,,,,,,,,,,,
Matheuzinho,Matheuzinho,90703,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,4,2.5,Matheus Martins Fogaça de Paulo,1.8,4,5.59,6,matheuzinho,7,-0.5,,,,,,2.0,,2.0,2.0,6.0,,,,,,,,,,
Fabrício Bruno,F. Bruno,90768,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,6,1.42,Fabrício Bruno Soares de Faria,1.3,3,6.85,6,fabricio-bruno,7,-0.14,,2.0,,,,4.0,3.0,1.0,4.0,2.0,,,,,,,,,,
Klaus,Klaus,90846,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,William Klaus - Willian,0.0,3,4.0,6,klaus,6,0.0,,,,,,,,,,,,,,,,,,,,
Carlos Eduardo,C. Eduardo,90917,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,1.03,Carlos Eduardo Ferreira de Souza,0.5,5,4.06,6,carlos-eduardo,6,-0.34,,,,,,1.0,2.0,,,5.0,,,,,3.0,,,,,
Ronaldo,Ronaldo,91101,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,5,4.74,Ronaldo de Oliveira Strada,7.1,1,7.6,6,ronaldo,7,1.11,,2.0,,14.0,,,,,,1.0,,,,3.0,,,,,2.0,
Kaio,Kaio,91158,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Kaio Fernando da Silva Pantaleão,0.0,3,7.0,6,kaio,5,0.0,,,,,,,,,,,,,,,,,,,,
Rodrigues,Rodrigues,91251,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,2.0,Antônio Josenildo Rodrigues de Oliveira,0.0,3,4.11,6,rodrigues,6,0.0,,,,,,1.0,,,,1.0,,,,,,,,,,
Erick Pulgar,E. Pulgar,91473,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,1.27,Erick Antonio Pulgar Farfán,-0.1,4,6.84,6,erick-pulgar,7,-1.06,,2.0,,,,4.0,7.0,1.0,,4.0,,,,,,,,,,
Arboleda,Arboleda,91573,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,5,4.62,Robert Abel Arboleda Escobar,0.0,3,9.16,6,arboleda,6,-1.54,,,,,,9.0,3.0,,,1.0,,,,,,,,,2.0,
Rony,Rony,91607,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,2.38,Ronielson da Silva Barbosa,3.5,5,6.56,6,rony,7,-0.02,,2.0,,,,5.0,7.0,1.0,,10.0,,,,,1.0,,,,,
Igor Cariús,I. Cariús,91639,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.0,Igor Aquino da Silva,0.0,2,2.94,6,igor-carius,5,0.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,
Marlon,Marlon,91706,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,6.04,Marlon Rodrigues Xavier,0.0,2,8.79,6,marlon,7,0.0,1.0,1.0,,,,10.0,9.0,1.0,1.0,8.0,,1.0,,,1.0,,,,,
David Duarte,D. Duarte,91772,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,2.6,David de Duarte Macedo,0.0,3,5.01,6,david-duarte,6,0.0,,,,,,4.0,2.0,,,,,,,,2.0,,,,,
Zé Ivaldo,Z. Ivaldo,91866,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,4.6,José Ivaldo Almeida Silva,3.2,3,7.49,6,ze-ivaldo,6,0.15,,,,,,5.0,,1.0,,3.0,,,,,,1.0,,,,
Pavón,Pavón,91908,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,6,2.75,Cristian David Pavón,1.7,5,5.24,6,pavon,7,-0.21,,1.0,,,,8.0,3.0,2.0,,2.0,1.0,,,,,,,,,
Wesley Carvalho,W. Carvalho,91971,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Wesley Oliveira de Carvalho,0.0,6,9.29,6,wesley-carvalho,7,0.0,,,,,,,,,,,,,,,,,,,,
Lyanco,Lyanco,92087,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Lyanco Evangelista Silveira Neves Vojnovic,0.0,3,9.0,6,lyanco,7,0.0,,,,,,,,,,,,,,,,,,,,
Arthur Cabral,A. Cabral,92171,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,4,4.65,Arthur Mendonça Cabral,0.7,5,8.64,6,arthur-cabral,7,-0.44,1.0,,,,,,6.0,1.0,4.0,6.0,,1.0,,,,,,,,
Jair Ventura,J. Ventura,92180,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,4,6.37,Jair Ventura,8.4,6,8.8,6,jair-ventura,7,1.1,,,,,,,,,,,,,,,,,,,,2.0
Juninho,Juninho,92182,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,José Carlos Ferreira Júnior,0.0,3,5.0,6,juninho,6,0.0,,,,,,,,,,,,,,,,,,,,
Odair Hellmann,O. Hellmann,92273,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,4,5.48,Odair Hellmann,4.5,6,7.89,6,odair-hellmann,7,0.3,,,,,,,,,,,,,,,,,,,,2.0
André Ramalho,A. Ramalho,92440,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,0.9,André Ramalho Silva,0.0,3,5.69,6,andre-ramalho,6,0.0,,1.0,,,,1.0,2.0,,,2.0,,,,,,,,,,
Renato Kayzer,R. Kayzer,92696,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,5.73,Renato Kayzer de Souza,6.9,5,8.84,6,renato-kayzer,7,1.21,,,,,,,5.0,1.0,1.0,2.0,,2.0,,,3.0,,,,,
Eduardo Domínguez,E. Domínguez,92747,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,2,5.35,Eduardo Rodrigo Domínguez,2.55,6,10.85,6,eduardo-dominguez,7,-0.66,,,,,,,,,,,,,,,,,,,,1.0
Bruno Rodrigues,B. Rodrigues,92811,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,0.25,Bruno Rafael Rodrigues do Nascimento,0.0,5,3.2,6,bruno-rodrigues,5,0.0,,,,,,,,,,1.0,,,,,,,,,,
Borré,Borré,92854,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,6,3.35,Rafael Santos Borré Maury,2.1,5,7.05,6,borre,7,-0.03,,,,,,3.0,12.0,5.0,4.0,5.0,,1.0,,,5.0,,,,,
Ronaldo,Ronaldo,92981,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,5,3.8,Ronaldo da Silva Souza Guerrero,3.4,4,4.66,6,ronaldo,7,0.49,,1.0,,,,7.0,8.0,,3.0,3.0,,1.0,,,,,,,,
Lucas Veríssimo,L. Veríssimo,93368,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,Lucas Veríssimo da Silva,0.0,3,8.0,6,lucas-verissimo,7,0.0,,,,,,,,,,,,,,,,,,,,
Rodrigo Rodrigues,R. Rodrigues,93371,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Rodrigo Rodrigues Silva,0.0,5,4.0,6,rodrigo-rodrigues,5,0.0,,,,,,,,,,,,,,,,,,,,
Cantalapiedra,Cantalapiedra,93411,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,1.83,Aitor Cantalapiedra Fernández,0.0,4,5.66,6,cantalapiedra,6,0.0,,,,,,2.0,3.0,1.0,1.0,3.0,,,,,1.0,,,,,
Wanderson,Wanderson,93478,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,5,2.38,Wanderson Maciel Sousa Campos,0.0,5,4.86,6,wanderson,6,-0.45,,,,,,1.0,4.0,,4.0,1.0,,1.0,,,1.0,,,,,
Paulo Henrique,P. Henrique,93716,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,4,4.37,Paulo Henrique de Oliveira Alves,0.6,2,9.01,6,paulo-henrique,7,-1.63,1.0,1.0,,,,6.0,5.0,1.0,1.0,8.0,,,,,,,,,,
Marlon Freitas,M. Freitas,93790,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,6,2.2,Marlon Rodrigues Freitas,1.5,4,5.99,6,marlon-freitas,7,-0.85,1.0,1.0,,,,7.0,8.0,1.0,,,,,,,1.0,,,,,
Keiller,Keiller,93834,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Keiller da Silva Nunes,0.0,1,4.0,6,keiller,6,0.0,,,,,,,,,,,,,,,,,,,,
Cleiton,Cleiton,93882,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,6,3.32,Cleiton Schwengber,-0.7,1,6.75,6,cleiton,7,-0.81,,1.0,,13.0,,,,,,,,,,6.0,,,,,2.0,
Breno Lopes,B. Lopes,93988,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,6,5.2,Breno Henrique Vasconcelos Lopes,0.1,5,8.54,6,breno-lopes,7,-0.37,,1.0,,,,3.0,6.0,1.0,1.0,8.0,,3.0,,,5.0,,,,,
Matheus Fernandes,M. Fernandes,94067,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,2.24,Matheus Fernandes Siqueira,3.8,4,4.55,6,matheus-fernandes,6,0.42,,1.0,,,,5.0,2.0,,6.0,1.0,,,,,,,,,,
Maycon,Maycon,94154,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,4,2.4,Maycon de Andrade Barberan,0.0,4,5.9,6,maycon,5,0.0,,,,,,6.0,4.0,,1.0,2.0,,,,,,,,,,
Perotti,Perotti,94286,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,0.2,Pedro Henrique Perotti,0.2,5,3.69,6,perotti,6,-0.31,,,,,,,1.0,,,1.0,,,,,,,,,,
Lucas Oliveira,L. Oliveira,94514,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas da Cruz Oliveira,0.0,3,4.0,6,lucas-oliveira,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro,Pedro,94583,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,9.45,Pedro Guilherme Abreu dos Santos,11.8,5,19.02,6,pedro,7,-0.67,1.0,,,,,8.0,4.0,1.0,1.0,8.0,,2.0,,,,,,,,
Lucas Paquetá,L. Paquetá,94930,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,6.23,Lucas Tolentino Coelho de Lima,6.8,4,16.85,6,lucas-paqueta,7,-0.4,,1.0,,,,8.0,8.0,2.0,4.0,9.0,,,,,,,,,,
Juninho Capixaba,J. Capixaba,94968,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,6,9.17,Luis Antônio da Rocha Júnior,3.6,2,13.58,6,juninho-capixaba,3,-0.65,1.0,3.0,,,,14.0,12.0,1.0,3.0,6.0,1.0,2.0,,,,,,,2.0,
Marcinho,Marcinho,95332,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,5,2.26,Márcio Antônio de Sousa Júnior,4.2,5,3.74,6,marcinho,7,0.76,,,,,,4.0,2.0,1.0,3.0,5.0,,,,,2.0,,,,,
Cassierra,Cassierra,95362,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,3,0.7,Zander Mateo Casierra Cabezas,0.8,5,7.45,6,cassierra,7,-0.75,,,,,,,,,2.0,1.0,,,,,,,,,,
Igor Vinícius,I. Vinícius,95466,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,6.33,Igor Vinícius de Souza,0.0,2,9.36,6,igor-vinicius,7,0.0,1.0,1.0,,,,9.0,4.0,1.0,,3.0,,,,,,,,,,
Pedro Henrique,P. Henrique,95550,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Pedro Henrique Alves de Almeida,0.0,5,3.0,6,pedro-henrique,5,0.0,,,,,,,,,,,,,,,,,,,,
Sávio,Sávio,95555,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3,2.47,Sávio Antônio Alves,0.0,2,4.66,6,savio,7,-0.63,,,,,,3.0,1.0,,1.0,5.0,,,,,1.0,,,,,
Raniele,Raniele,95556,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,4,4.4,Raniele Almeida Melo,4.2,4,8.47,6,raniele,6,0.12,,2.0,,,,11.0,8.0,,2.0,8.0,,,,,1.0,,,,,
Bruno Leonardo,B. Leonardo,95620,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,1.67,Bruno Leonardo dos Santos Covas,1.5,3,3.15,6,bruno-leonardo,7,0.11,,,,,,3.0,,1.0,,2.0,,,,,,,,,,
Artur,Artur,95799,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,3,4.7,Artur Victor Guimarães,0.0,5,8.57,6,artur,6,0.0,,,,,,1.0,2.0,2.0,1.0,4.0,,1.0,,,,,,,,
Daniel Fuzato,D. Fuzato,95936,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Daniel Cerântula Fuzato,0.0,1,2.0,6,daniel-fuzato,6,0.0,,,,,,,,,,,,,,,,,,,,
Charles,Charles,96342,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,2,1.7,Charles Rigon Mattos,0.0,4,4.09,6,charles,6,0.0,,,,,,2.0,,,,1.0,,,,,1.0,,,,,
Joaquín Correa,J. Correa,96353,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Carlos Joaquín Correa,0.0,5,8.0,6,joaquin-correa,6,0.0,,,,,,,,,,,,,,,,,,,,
Renan Lodi,R. Lodi,96591,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,6,5.27,Renan Augusto Lodi dos Santos,7.6,2,10.95,6,renan-lodi,7,0.32,1.0,2.0,,,,12.0,10.0,,2.0,15.0,,,,,5.0,,,,1.0,
Matheus Pereira,M. Pereira,96610,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,6,6.13,Matheus Fellipe Costa Pereira,2.3,4,14.86,6,matheus-pereira,3,-0.72,,3.0,,,,4.0,15.0,3.0,9.0,21.0,,2.0,,,,,,1.0,,
Allan,Allan,96652,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,4,0.62,Allan Rodrigues de Souza,0.0,4,3.4,6,allan,7,-0.56,,1.0,,,,1.0,,,,4.0,,,,,,,,,,
Camutanga,Camutanga,96793,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,5.1,Cleidson Andrade de Souza Silva,5.0,3,7.6,6,camutanga,7,0.73,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,2.0,
Carlinhos,Carlinhos,96831,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,-1.0,Carlos Moisés de Lima,0.0,5,3.5,6,carlinhos,6,0.0,,1.0,,,,,,,,,,,,,,,,,,
Emerson Royal,E. Royal,96870,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,3.6,Emerson Aparecido Leite de Souza Júnior,0.0,2,5.92,6,emerson-royal,6,0.0,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,
Carlos Cuesta,C. Cuesta,97095,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,3,0.7,Carlos Eccehomo Cuesta Figueroa,0.0,3,6.0,6,carlos-cuesta,6,0.0,,,,,,3.0,5.0,,2.0,1.0,,,1.0,,,,,,,
Villasanti,Villasanti,97145,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Mathías Adalberto Villasanti Rolón,0.0,4,7.0,6,villasanti,6,0.0,,,,,,,,,,,,,,,,,,,,
Alesson,Alesson,97321,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4,4.57,Alesson dos Santos Batista,-0.3,5,8.09,6,alesson,7,-0.88,1.0,,,,,6.0,3.0,2.0,1.0,4.0,,,,,,,,,,
Rogério Ceni,R. Ceni,97341,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,5,5.74,Rogério Mücke Ceni,6.0,6,10.77,6,rogerio-ceni,7,0.1,,,,,,,,,,,,,,,,,,,,3.0
Victor Caetano,V. Caetano,97432,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,2.53,Victor Henrique Carvalho Caetano,0.0,3,3.73,6,victor-caetano,7,0.0,,,,,,7.0,3.0,,,1.0,,,,,,,,,,
João Victor,J. Victor,97460,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,4,1.97,João Victor Carroll Santana - Caroll,0.0,3,4.94,6,joao-victor,7,-0.52,1.0,,,,,2.0,2.0,,,1.0,,,,,,,,,,
Marçal,Marçal,97468,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,8.0,Fernando Marçal de Oliveira,0.0,2,7.71,6,marcal,5,0.0,,,,,,2.0,,,,,,,,,,,,,1.0,
Shaylon,Shaylon,97520,MIR,2305,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,-0.3,Shaylon Kallyson Cardozo - Cardoso,-0.3,4,4.4,6,shaylon,7,-0.6,,,,,,,1.0,,,,,,,,,,,,,
Félix Torres,F. Torres,97642,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,5,1.76,Félix Eduardo Torres Caicedo,0.0,3,3.26,6,felix-torres,6,0.0,,,,,,6.0,5.0,,1.0,1.0,,,,,,,,,,
Thiago Couto,T. Couto,97645,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Thiago Couto Wenceslau,0.0,1,3.0,6,thiago-couto,6,0.0,,,,,,,,,,,,,,,,,,,,
Murilo,Murilo,97653,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,4,4.67,Murilo Cerqueira Paim,0.0,3,7.57,6,murilo,2,0.0,1.0,,,,,4.0,5.0,1.0,,,,1.0,,,,,,,,
Giovanni Pavani,G. Pavani,97735,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,1.5,Giovanni Fernando Confreste Pavani - Cofreste,0.0,4,2.98,6,giovanni-pavani,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Marcelinho,Marcelinho,97795,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3,0.4,Marcelo Rodrigues Souza,1.5,2,2.32,6,marcelinho,7,0.15,,,,,,1.0,1.0,,,,,,,,,,,,,
Erick,Erick,97810,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,4,6.22,Erick de Arruda Serafim,11.9,5,10.4,6,erick,2,2.18,2.0,1.0,,,,1.0,1.0,2.0,3.0,4.0,,1.0,,,1.0,,,,,
Léo Ortiz,L. Ortiz,97867,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,4,4.58,Leonardo Rech Ortiz,8.2,3,10.41,6,leo-ortiz,7,0.29,,,,,,4.0,4.0,,,1.0,1.0,,,,,,,,2.0,
Iago,Iago,97868,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Iago Amaral Borduchi,0.0,2,4.0,6,iago,6,0.0,,,,,,,,,,,,,,,,,,,,
Jacy,Jacy,97878,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,3.54,Jacy Maranhão Oliveira,0.0,3,5.21,6,jacy,7,0.0,,1.0,,,,3.0,1.0,,,3.0,,1.0,,,,,,,1.0,
Matheus Bahia,M. Bahia,97899,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,1.7,Matheus Bahia Santos,1.7,2,6.98,6,matheus-bahia,6,-0.02,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
Vitão,Vitão,97900,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,6.5,Vitor Eduardo da Silva Matos,6.5,3,10.65,6,vitao,6,1.65,,,,,,1.0,,,,,,,,,,,,,1.0,
Riccieli,Riccieli,97906,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,3.5,Riccieli Eduardo da Silva Júnior,0.0,3,4.85,6,riccieli,6,0.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,
