atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Chico da Costa,C. Costa,90608,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,0.9,Francisco da Costa Aragão,0.9,5,4.79,5,chico-da-costa,2,-0.21,,,,,,,1.0,1.0,,,,,,,,,,,,
Matheuzinho,Matheuzinho,90703,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,2.73,Matheus Martins Fogaça de Paulo,4.2,4,6.09,5,matheuzinho,7,0.65,,,,,,2.0,,2.0,1.0,4.0,,,,,,,,,,
Fabrício Bruno,F. Bruno,90768,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,5,1.44,Fabrício Bruno Soares de Faria,1.0,3,6.99,5,fabricio-bruno,7,-0.95,,2.0,,,,4.0,2.0,1.0,2.0,2.0,,,,,,,,,,
Klaus,Klaus,90846,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,William Klaus - Willian,0.0,3,4.0,5,klaus,6,0.0,,,,,,,,,,,,,,,,,,,,
Carlos Eduardo,C. Eduardo,90917,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,2,1.3,Carlos Eduardo Ferreira de Souza,0.0,5,4.4,5,carlos-eduardo,6,0.0,,,,,,1.0,2.0,,,4.0,,,,,3.0,,,,,
Ronaldo,Ronaldo,91101,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,4,4.15,Ronaldo de Oliveira Strada,0.3,1,6.49,5,ronaldo,7,-1.19,,1.0,,12.0,,,,,,,,,,3.0,,,,,1.0,
Kaio,Kaio,91158,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Kaio Fernando da Silva Pantaleão,0.0,3,7.0,5,kaio,5,0.0,,,,,,,,,,,,,,,,,,,,
Rodrigues,Rodrigues,91251,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,2.0,Antônio Josenildo Rodrigues de Oliveira,0.0,3,4.11,5,rodrigues,6,0.0,,,,,,1.0,,,,1.0,,,,,,,,,,
Erick Pulgar,E. Pulgar,91473,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,1.73,Erick Antonio Pulgar Farfán,2.1,4,7.9,5,erick-pulgar,7,-0.15,,1.0,,,,3.0,5.0,1.0,,4.0,,,,,,,,,,
Arboleda,Arboleda,91573,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,4,5.77,Robert Abel Arboleda Escobar,6.5,3,10.7,5,arboleda,2,-0.02,,,,,,9.0,3.0,,,1.0,,,,,,,,,2.0,
Rony,Rony,91607,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,2.0,Ronielson da Silva Barbosa,0.0,5,6.58,5,rony,7,0.0,,1.0,,,,2.0,2.0,1.0,,7.0,,,,,1.0,,,,,
Igor Cariús,I. Cariús,91639,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.0,Igor Aquino da Silva,0.0,2,2.94,5,igor-carius,5,0.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,
Marlon,Marlon,91706,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,6.04,Marlon Rodrigues Xavier,2.4,2,8.79,5,marlon,7,-2.12,1.0,1.0,,,,10.0,9.0,1.0,1.0,8.0,,1.0,,,1.0,,,,,
David Duarte,D. Duarte,91772,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,2.6,David de Duarte Macedo,0.0,3,5.01,5,david-duarte,6,0.0,,,,,,4.0,2.0,,,,,,,,2.0,,,,,
Zé Ivaldo,Z. Ivaldo,91866,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,6.0,José Ivaldo Almeida Silva,0.0,3,7.34,5,ze-ivaldo,2,0.0,,,,,,4.0,,,,2.0,,,,,,1.0,,,,
Pavón,Pavón,91908,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,5,2.96,Cristian David Pavón,3.0,5,5.45,5,pavon,7,-0.64,,1.0,,,,7.0,2.0,2.0,,1.0,1.0,,,,,,,,,
Lyanco,Lyanco,92087,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Lyanco Evangelista Silveira Neves Vojnovic,0.0,3,9.0,5,lyanco,6,0.0,,,,,,,,,,,,,,,,,,,,
Arthur Cabral,A. Cabral,92171,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,3,5.97,Arthur Mendonça Cabral,0.0,5,9.08,5,arthur-cabral,6,0.0,1.0,,,,,,4.0,1.0,3.0,5.0,,1.0,,,,,,,,
Jair Ventura,J. Ventura,92180,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,5.7,Jair Ventura,4.45,6,7.7,5,jair-ventura,7,0.52,,,,,,,,,,,,,,,,,,,,1.0
Juninho,Juninho,92182,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,José Carlos Ferreira Júnior,0.0,3,5.0,5,juninho,6,0.0,,,,,,,,,,,,,,,,,,,,
Odair Hellmann,O. Hellmann,92273,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,3,5.8,Odair Hellmann,0.0,6,7.59,5,odair-hellmann,7,0.0,,,,,,,,,,,,,,,,,,,,2.0
André Ramalho,A. Ramalho,92440,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,0.9,André Ramalho Silva,0.0,3,5.69,5,andre-ramalho,6,0.0,,1.0,,,,1.0,2.0,,,2.0,,,,,,,,,,
Renato Kayzer,R. Kayzer,92696,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,5.15,Renato Kayzer de Souza,-0.1,5,7.63,5,renato-kayzer,7,-0.93,,,,,,,2.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,
Eduardo Domínguez,E. Domínguez,92747,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,1,8.14,Eduardo Rodrigo Domínguez,8.14,6,11.51,5,eduardo-dominguez,7,2.05,,,,,,,,,,,,,,,,,,,,1.0
Bruno Rodrigues,B. Rodrigues,92811,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,0.25,Bruno Rafael Rodrigues do Nascimento,0.0,5,3.2,5,bruno-rodrigues,5,0.0,,,,,,,,,,1.0,,,,,,,,,,
Borré,Borré,92854,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,5,3.6,Rafael Santos Borré Maury,1.4,5,7.08,5,borre,7,-0.75,,,,,,2.0,10.0,5.0,3.0,4.0,,1.0,,,4.0,,,,,
Ronaldo,Ronaldo,92981,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,4,3.9,Ronaldo da Silva Souza Guerrero,0.0,4,4.17,5,ronaldo,7,0.0,,1.0,,,,5.0,6.0,,3.0,1.0,,1.0,,,,,,,,
Lucas Veríssimo,L. Veríssimo,93368,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,Lucas Veríssimo da Silva,0.0,3,8.0,5,lucas-verissimo,6,0.0,,,,,,,,,,,,,,,,,,,,
Rodrigo Rodrigues,R. Rodrigues,93371,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Rodrigo Rodrigues Silva,0.0,5,4.0,5,rodrigo-rodrigues,5,0.0,,,,,,,,,,,,,,,,,,,,
Cantalapiedra,Cantalapiedra,93411,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,1.83,Aitor Cantalapiedra Fernández,0.5,4,5.66,5,cantalapiedra,6,-0.71,,,,,,2.0,3.0,1.0,1.0,3.0,,,,,1.0,,,,,
Wanderson,Wanderson,93478,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,4,2.98,Wanderson Maciel Sousa Campos,0.0,5,5.31,5,wanderson,6,-1.25,,,,,,1.0,4.0,,4.0,1.0,,1.0,,,1.0,,,,,
Paulo Henrique,P. Henrique,93716,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,3,5.63,Paulo Henrique de Oliveira Alves,9.7,2,10.64,5,paulo-henrique,6,0.89,1.0,1.0,,,,6.0,3.0,,1.0,8.0,,,,,,,,,,
Marlon Freitas,M. Freitas,93790,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,5,2.34,Marlon Rodrigues Freitas,8.0,4,6.84,5,marlon-freitas,7,1.23,1.0,1.0,,,,6.0,4.0,,,,,,,,1.0,,,,,
Keiller,Keiller,93834,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Keiller da Silva Nunes,0.0,1,4.0,5,keiller,6,0.0,,,,,,,,,,,,,,,,,,,,
Cleiton,Cleiton,93882,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,4.12,Cleiton Schwengber,2.9,1,7.56,5,cleiton,7,-0.4,,1.0,,12.0,,,,,,,,,,4.0,,,,,2.0,
Breno Lopes,B. Lopes,93988,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,6.22,Breno Henrique Vasconcelos Lopes,-0.1,5,8.91,5,breno-lopes,7,-1.07,,1.0,,,,3.0,4.0,1.0,1.0,6.0,,3.0,,,2.0,,,,,
Matheus Fernandes,M. Fernandes,94067,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,4,1.85,Matheus Fernandes Siqueira,0.8,4,4.13,5,matheus-fernandes,6,-0.62,,1.0,,,,3.0,2.0,,5.0,1.0,,,,,,,,,,
Maycon,Maycon,94154,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,4,2.4,Maycon de Andrade Barberan,0.0,4,5.9,5,maycon,6,0.0,,,,,,6.0,4.0,,1.0,2.0,,,,,,,,,,
Perotti,Perotti,94286,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Pedro Henrique Perotti,0.0,5,4.0,5,perotti,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Oliveira,L. Oliveira,94514,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Lucas da Cruz Oliveira,0.0,3,4.0,5,lucas-oliveira,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro,Pedro,94583,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,8.67,Pedro Guilherme Abreu dos Santos,19.4,5,19.69,5,pedro,7,3.49,1.0,,,,,7.0,4.0,1.0,,5.0,,1.0,,,,,,,,
Lucas Paquetá,L. Paquetá,94930,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,5.95,Lucas Tolentino Coelho de Lima,6.3,4,17.25,5,lucas-paqueta,2,-0.02,,1.0,,,,6.0,8.0,1.0,2.0,7.0,,,,,,,,,,
Juninho Capixaba,J. Capixaba,94968,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,10.28,Luis Antônio da Rocha Júnior,7.2,2,14.23,5,juninho-capixaba,7,-1.03,1.0,2.0,,,,12.0,10.0,,3.0,4.0,1.0,2.0,,,,,,,2.0,
Marcinho,Marcinho,95332,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,1.78,Márcio Antônio de Sousa Júnior,-0.3,5,2.98,5,marcinho,6,-0.64,,,,,,2.0,2.0,1.0,2.0,4.0,,,,,1.0,,,,,
Cassierra,Cassierra,95362,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,2,0.65,Zander Mateo Casierra Cabezas,0.5,5,8.2,5,cassierra,2,-1.01,,,,,,,,,1.0,1.0,,,,,,,,,,
Igor Vinícius,I. Vinícius,95466,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,6.33,Igor Vinícius de Souza,0.0,2,9.36,5,igor-vinicius,7,0.0,1.0,1.0,,,,9.0,4.0,1.0,,3.0,,,,,,,,,,
Pedro Henrique,P. Henrique,95550,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Pedro Henrique Alves de Almeida,0.0,5,3.0,5,pedro-henrique,5,0.0,,,,,,,,,,,,,,,,,,,,
Sávio,Sávio,95555,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,2,3.7,Sávio Antônio Alves,2.9,2,5.29,5,savio,6,0.21,,,,,,3.0,1.0,,1.0,5.0,,,,,1.0,,,,,
Raniele,Raniele,95556,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,3,4.47,Raniele Almeida Melo,0.0,4,8.35,5,raniele,7,0.0,,2.0,,,,9.0,7.0,,2.0,5.0,,,,,1.0,,,,,
Bruno Leonardo,B. Leonardo,95620,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3,1.73,Bruno Leonardo dos Santos Covas,0.0,3,3.04,5,bruno-leonardo,2,-0.6,,,,,,2.0,,1.0,,2.0,,,,,,,,,,
Artur,Artur,95799,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,3,4.7,Artur Victor Guimarães,0.0,5,8.57,5,artur,6,0.0,,,,,,1.0,2.0,2.0,1.0,4.0,,1.0,,,,,,,,
Daniel Fuzato,D. Fuzato,95936,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Daniel Cerântula Fuzato,0.0,1,2.0,5,daniel-fuzato,6,0.0,,,,,,,,,,,,,,,,,,,,
Charles,Charles,96342,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,2,1.7,Charles Rigon Mattos,0.0,4,4.09,5,charles,6,0.0,,,,,,2.0,,,,1.0,,,,,1.0,,,,,
Joaquín Correa,J. Correa,96353,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Carlos Joaquín Correa,0.0,5,8.0,5,joaquin-correa,6,0.0,,,,,,,,,,,,,,,,,,,,
Renan Lodi,R. Lodi,96591,CAM,282,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,5,4.8,Renan Augusto Lodi dos Santos,7.7,2,10.63,5,renan-lodi,7,0.63,1.0,2.0,,,,7.0,7.0,,2.0,13.0,,,,,5.0,,,,1.0,
Matheus Pereira,M. Pereira,96610,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,5,6.9,Matheus Fellipe Costa Pereira,4.6,4,15.58,5,matheus-pereira,7,-1.91,,2.0,,,,4.0,13.0,3.0,6.0,18.0,,2.0,,,,,,1.0,,
Allan,Allan,96652,COR,264,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,3,0.83,Allan Rodrigues de Souza,1.5,4,3.96,5,allan,6,-0.17,,1.0,,,,1.0,,,,4.0,,,,,,,,,,
Camutanga,Camutanga,96793,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,5.15,Cleidson Andrade de Souza Silva,0.8,3,6.87,5,camutanga,7,-0.55,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,
Carlinhos,Carlinhos,96831,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,-1.0,Carlos Moisés de Lima,0.0,5,3.5,5,carlinhos,6,0.0,,1.0,,,,,,,,,,,,,,,,,,
Emerson Royal,E. Royal,96870,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,3.6,Emerson Aparecido Leite de Souza Júnior,5.2,2,5.92,5,emerson-royal,2,0.96,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,
Carlos Cuesta,C. Cuesta,97095,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,3,0.7,Carlos Eccehomo Cuesta Figueroa,0.0,3,6.0,5,carlos-cuesta,6,0.0,,,,,,3.0,5.0,,2.0,1.0,,,1.0,,,,,,,
Villasanti,Villasanti,97145,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Mathías Adalberto Villasanti Rolón,0.0,4,7.0,5,villasanti,6,0.0,,,,,,,,,,,,,,,,,,,,
Alesson,Alesson,97321,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,6.2,Alesson dos Santos Batista,0.0,5,8.97,5,alesson,7,0.0,1.0,,,,,6.0,2.0,2.0,1.0,4.0,,,,,,,,,,
Rogério Ceni,R. Ceni,97341,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,4,5.68,Rogério Mücke Ceni,3.85,6,10.67,5,rogerio-ceni,7,-0.68,,,,,,,,,,,,,,,,,,,,2.0
Victor Caetano,V. Caetano,97432,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,4,2.53,Victor Henrique Carvalho Caetano,-0.3,3,3.73,5,victor-caetano,7,-0.5,,,,,,7.0,3.0,,,1.0,,,,,,,,,,
João Victor,J. Victor,97460,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,3,2.63,João Victor Carroll Santana - Caroll,0.0,3,5.46,5,joao-victor,7,0.0,1.0,,,,,2.0,2.0,,,1.0,,,,,,,,,,
Marçal,Marçal,97468,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,8.0,Fernando Marçal de Oliveira,0.0,2,7.71,5,marcal,5,0.0,,,,,,2.0,,,,,,,,,,,,,1.0,
Shaylon,Shaylon,97520,MIR,2305,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,0,0.0,Shaylon Kallyson Cardozo - Cardoso,0.0,4,5.0,5,shaylon,7,0.0,,,,,,,,,,,,,,,,,,,,
Félix Torres,F. Torres,97642,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,5,1.76,Félix Eduardo Torres Caicedo,2.4,3,3.26,5,felix-torres,2,-0.47,,,,,,6.0,5.0,,1.0,1.0,,,,,,,,,,
Thiago Couto,T. Couto,97645,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Thiago Couto Wenceslau,0.0,1,3.0,5,thiago-couto,6,0.0,,,,,,,,,,,,,,,,,,,,
Murilo,Murilo,97653,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,4,4.67,Murilo Cerqueira Paim,0.0,3,7.57,5,murilo,7,0.0,1.0,,,,,4.0,5.0,1.0,,,,1.0,,,,,,,,
Giovanni Pavani,G. Pavani,97735,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,1.5,Giovanni Fernando Confreste Pavani - Cofreste,0.0,4,2.98,5,giovanni-pavani,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Marcelinho,Marcelinho,97795,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,2,-0.15,Marcelo Rodrigues Souza,0.0,2,2.17,5,marcelinho,6,0.0,,,,,,,1.0,,,,,,,,,,,,,
Erick,Erick,97810,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,3,4.33,Erick de Arruda Serafim,0.0,5,8.22,5,erick,7,-0.53,2.0,,,,,,,,2.0,3.0,,,,,1.0,,,,,
Léo Ortiz,L. Ortiz,97867,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,3,3.37,Leonardo Rech Ortiz,7.7,3,10.12,5,leo-ortiz,7,0.9,,,,,,2.0,3.0,,,,1.0,,,,,,,,1.0,
Iago,Iago,97868,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Iago Amaral Borduchi,0.0,2,4.0,5,iago,6,0.0,,,,,,,,,,,,,,,,,,,,
Jacy,Jacy,97878,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,5,3.54,Jacy Maranhão Oliveira,13.0,3,5.21,5,jacy,6,2.43,,1.0,,,,3.0,1.0,,,3.0,,1.0,,,,,,,1.0,
Matheus Bahia,M. Bahia,97899,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Matheus Bahia Santos,0.0,2,7.0,5,matheus-bahia,6,0.0,,,,,,,,,,,,,,,,,,,,
Vitão,Vitão,97900,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Vitor Eduardo da Silva Matos,0.0,3,9.0,5,vitao,6,0.0,,,,,,,,,,,,,,,,,,,,
Riccieli,Riccieli,97906,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,3.5,Riccieli Eduardo da Silva Júnior,0.0,3,4.85,5,riccieli,6,0.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,
Lucas Silva,L. Silva,97911,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Lucas Rodrigues da Silva,0.0,5,4.0,5,lucas-silva,6,0.0,,,,,,,,,,,,,,,,,,,,
Marcos Vinícius,M. Vinícius,97969,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,-1.3,Marcos Vinícius da Silva Santos,0.0,2,2.0,5,marcos-vinicius,5,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,
